t,z,y,vz,vy,thrust_z,thrust_y,battery,delta,A,e_R,lf,vy_value,wh_rth,wh_land,crashed,landed,decision
14.47,2.5,13.073803568968218,-0.015823076923076926,20.02775344785295,20.0,-10.0,0.0644562074130843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.48,2.5,13.273247770113414,-0.015823076923076926,19.94442011451962,20.0,-10.0,0.06443510207860419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.49,2.5,13.471858637925278,-0.015823076923076926,19.861086781186287,20.0,-10.0,0.06441399674412407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.5,2.5,13.669636172403807,-0.015823076923076926,19.777753447852955,20.0,-10.0,0.06439289140964395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.51,2.5,13.866580373549004,-0.015823076923076926,19.694420114519623,20.0,-10.0,0.06437178607516383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.52,2.5,14.062691241360866,-0.015823076923076926,19.61108678118629,20.0,-10.0,0.06435068074068372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.530000000000001,2.5,14.257968775839396,-0.015823076923076926,19.52775344785296,20.0,-10.0,0.0643295754062036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.540000000000001,2.5,14.452412976984592,-0.015823076923076926,19.444420114519627,20.0,-10.0,0.06430847007172348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.55,2.5,14.646023844796455,-0.015823076923076926,19.361086781186295,20.0,-10.0,0.06428736473724336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.56,2.5,14.838801379274985,-0.015823076923076926,19.277753447852962,20.0,-10.0,0.06426625940276325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.57,2.5,15.03074558042018,-0.015823076923076926,19.19442011451963,20.0,-10.0,0.06424515406828313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.58,2.5,15.221856448232044,-0.015823076923076926,19.111086781186298,20.0,-10.0,0.06422404873380301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.59,2.5,15.412133982710573,-0.015823076923076926,19.027753447852966,20.0,-10.0,0.06420294339932289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.6,2.5,15.60157818385577,-0.015823076923076926,18.944420114519634,20.0,-10.0,0.06418183806484277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.61,2.5,15.790189051667634,-0.015823076923076926,18.8610867811863,20.0,-10.0,0.06416073273036266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.620000000000001,2.5,15.977966586146163,-0.015823076923076926,18.77775344785297,20.0,-10.0,0.06413962739588254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.63,2.5,16.164910787291358,-0.015823076923076926,18.694420114519637,20.0,-10.0,0.06411852206140242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.64,2.5,16.35102165510322,-0.015823076923076926,18.611086781186305,20.0,-10.0,0.0640974167269223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.65,2.5,16.53629918958175,-0.015823076923076926,18.527753447852973,20.0,-10.0,0.06407631139244219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.66,2.5,16.72074339072695,-0.015823076923076926,18.44442011451964,20.0,-10.0,0.06405520605796207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.67,2.5,16.90435425853881,-0.015823076923076926,18.36108678118631,20.0,-10.0,0.06403410072348195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.68,2.5,17.08713179301734,-0.015823076923076926,18.277753447852977,20.0,-10.0,0.06401299538900183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.69,2.5,17.269075994162534,-0.015823076923076926,18.194420114519644,20.0,-10.0,0.06399189005452172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.700000000000001,2.5,17.450186861974398,-0.015823076923076926,18.111086781186312,20.0,-10.0,0.0639707847200416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.71,2.5,17.63046439645293,-0.015823076923076926,18.02775344785298,20.0,-10.0,0.06394967938556148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.72,2.5,17.809908597598124,-0.015823076923076926,17.944420114519648,20.0,-10.0,0.06392857405108136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.73,2.5,17.988519465409986,-0.015823076923076926,17.861086781186316,20.0,-10.0,0.06390746871660125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.74,2.5,18.166296999888516,-0.015823076923076926,17.777753447852984,20.0,-10.0,0.06388636338212113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.75,2.5,18.343241201033713,-0.015823076923076926,17.69442011451965,20.0,-10.0,0.06386525804764101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.76,2.5,18.519352068845578,-0.015823076923076926,17.61108678118632,20.0,-10.0,0.06384415271316089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.77,2.5,18.694629603324106,-0.015823076923076926,17.527753447852987,20.0,-10.0,0.06382304737868078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.780000000000001,2.5,18.869073804469302,-0.015823076923076926,17.444420114519655,20.0,-10.0,0.06380194204420066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.790000000000001,2.5,19.042684672281165,-0.015823076923076926,17.361086781186323,20.0,-10.0,0.06378083670972054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.8,2.5,19.215462206759696,-0.015823076923076926,17.27775344785299,20.0,-10.0,0.06375973137524042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.81,2.5,19.387406407904894,-0.015823076923076926,17.19442011451966,20.0,-10.0,0.0637386260407603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.82,2.5,19.558517275716756,-0.015823076923076926,17.111086781186327,20.0,-10.0,0.06371752070628019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.83,2.5,19.728794810195286,-0.015823076923076926,17.027753447852994,20.0,-10.0,0.06369641537180007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.84,2.5,19.898239011340483,-0.015823076923076926,16.944420114519662,20.0,-10.0,0.06367531003731995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.85,2.5,20.066849879152347,-0.015823076923076926,16.86108678118633,20.0,-10.0,0.06365420470283983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.86,2.5,20.23462741363088,-0.015823076923076926,16.777753447852998,20.0,-10.0,0.06363309936835972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.870000000000001,2.5,20.401571614776074,-0.015823076923076926,16.694420114519666,20.0,-10.0,0.0636119940338796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.88,2.5,20.567682482587937,-0.015823076923076926,16.611086781186334,20.0,-10.0,0.06359088869939948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.89,2.5,20.732960017066468,-0.015823076923076926,16.527753447853,20.0,-10.0,0.06356978336491936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.9,2.5,20.897404218211665,-0.015823076923076926,16.44442011451967,20.0,-10.0,0.06354867803043925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.91,2.5,21.061015086023527,-0.015823076923076926,16.361086781186337,20.0,-10.0,0.06352757269595913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.92,2.5,21.223792620502056,-0.015823076923076926,16.277753447853005,20.0,-10.0,0.06350646736147901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.93,2.5,21.385736821647253,-0.015823076923076926,16.194420114519673,20.0,-10.0,0.06348536202699889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.94,2.5,21.546847689459117,-0.015823076923076926,16.11108678118634,20.0,-10.0,0.06346425669251878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.950000000000001,2.5,21.70712522393765,-0.015823076923076926,16.02775344785301,20.0,-10.0,0.06344315135803866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.96,2.5,21.866569425082844,-0.015823076923076926,15.944420114519675,20.0,-10.0,0.06342204602355854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.97,2.5,22.025180292894706,-0.015823076923076926,15.86108678118634,20.0,-10.0,0.06340094068907842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.98,2.5,22.182957827373237,-0.015823076923076926,15.777753447853007,20.0,-10.0,0.0633798353545983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14.99,2.5,22.339902028518434,-0.015823076923076926,15.694420114519673,20.0,-10.0,0.06335873002011819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.0,2.5,22.4960128963303,-0.015823076923076926,15.611086781186339,20.0,-10.0,0.06333762468563807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.01,2.5,22.651290430808828,-0.015823076923076926,15.527753447853005,20.0,-10.0,0.06331651935115795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.02,2.5,22.805734631954024,-0.015823076923076926,15.444420114519671,20.0,-10.0,0.06329541401667783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.030000000000001,2.5,22.959345499765888,-0.015823076923076926,15.361086781186337,20.0,-10.0,0.06327430868219772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.040000000000001,2.5,23.11212303424442,-0.015823076923076926,15.277753447853003,20.0,-10.0,0.0632532033477176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.05,2.5,23.264067235389614,-0.015823076923076926,15.19442011451967,20.0,-10.0,0.06323209801323748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.06,2.5,23.415178103201477,-0.015823076923076926,15.111086781186335,20.0,-10.0,0.06321099267875736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.07,2.5,23.565455637680007,-0.015823076923076926,15.027753447853001,20.0,-10.0,0.06318988734427725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.08,2.5,23.714899838825204,-0.015823076923076926,14.944420114519668,20.0,-10.0,0.06316878200979713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.09,2.5,23.86351070663707,-0.015823076923076926,14.861086781186334,20.0,-10.0,0.06314767667531701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.1,2.5,24.011288241115597,-0.015823076923076926,14.777753447853,20.0,-10.0,0.06312657134083689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.11,2.5,24.158232442260793,-0.015823076923076926,14.694420114519666,20.0,-10.0,0.06310546600635678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.120000000000001,2.5,24.304343310072657,-0.015823076923076926,14.611086781186332,20.0,-10.0,0.06308436067187666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.13,2.5,24.449620844551188,-0.015823076923076926,14.527753447852998,20.0,-10.0,0.06306325533739654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.14,2.5,24.594065045696386,-0.015823076923076926,14.444420114519664,20.0,-10.0,0.06304215000291642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.15,2.5,24.737675913508248,-0.015823076923076926,14.36108678118633,20.0,-10.0,0.0630210446684363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.16,2.5,24.880453447986778,-0.015823076923076926,14.277753447852996,20.0,-10.0,0.06299993933395619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.17,2.5,25.022397649131975,-0.015823076923076926,14.194420114519662,20.0,-10.0,0.06297883399947607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.18,2.5,25.16350851694384,-0.015823076923076926,14.111086781186328,20.0,-10.0,0.06295772866499595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.19,2.5,25.303786051422367,-0.015823076923076926,14.027753447852994,20.0,-10.0,0.06293662333051583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.200000000000001,2.5,25.443230252567563,-0.015823076923076926,13.94442011451966,20.0,-10.0,0.06291551799603572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.21,2.5,25.581841120379426,-0.015823076923076926,13.861086781186327,20.0,-10.0,0.0628944126615556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.22,2.5,25.719618654857957,-0.015823076923076926,13.777753447852993,20.0,-10.0,0.06287330732707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.23,2.5,25.856562856003155,-0.015823076923076926,13.694420114519659,20.0,-10.0,0.06285220199259536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.24,2.5,25.992673723815017,-0.015823076923076926,13.611086781186325,20.0,-10.0,0.06283109665811525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.25,2.5,26.127951258293546,-0.015823076923076926,13.52775344785299,20.0,-10.0,0.06280999132363513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.26,2.5,26.262395459438743,-0.015823076923076926,13.444420114519657,20.0,-10.0,0.06278888598915501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.27,2.5,26.396006327250607,-0.015823076923076926,13.361086781186323,20.0,-10.0,0.06276778065467489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.280000000000001,2.5,26.52878386172914,-0.015823076923076926,13.277753447852989,20.0,-10.0,0.06274667532019478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.290000000000001,2.5,26.660728062874334,-0.015823076923076926,13.194420114519655,20.0,-10.0,0.06272556998571466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.3,2.5,26.791838930686197,-0.015823076923076926,13.111086781186321,20.0,-10.0,0.06270446465123454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.31,2.5,26.922116465164727,-0.015823076923076926,13.027753447852987,20.0,-10.0,0.06268335931675442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.32,2.5,27.051560666309925,-0.015823076923076926,12.944420114519653,20.0,-10.0,0.0626622539822743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.33,2.5,27.180171534121786,-0.015823076923076926,12.86108678118632,20.0,-10.0,0.06264114864779419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.34,2.5,27.307949068600315,-0.015823076923076926,12.777753447852986,20.0,-10.0,0.06262004331331407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.35,2.5,27.434893269745512,-0.015823076923076926,12.694420114519652,20.0,-10.0,0.06259893797883395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.36,2.5,27.561004137557376,-0.015823076923076926,12.611086781186318,20.0,-10.0,0.06257783264435383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.370000000000001,2.5,27.686281672035907,-0.015823076923076926,12.527753447852984,20.0,-10.0,0.06255672730987372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.38,2.5,27.810725873181102,-0.015823076923076926,12.44442011451965,20.0,-10.0,0.0625356219753936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.39,2.5,27.934336740992965,-0.015823076923076926,12.361086781186316,20.0,-10.0,0.06251451664091348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.4,2.5,28.057114275471495,-0.015823076923076926,12.277753447852982,20.0,-10.0,0.062493411306433364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.41,2.5,28.179058476616692,-0.015823076923076926,12.194420114519648,20.0,-10.0,0.062472305971953246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.42,2.5,28.300169344428557,-0.015823076923076926,12.111086781186314,20.0,-10.0,0.06245120063747313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.43,2.5,28.420446878907086,-0.015823076923076926,12.02775344785298,20.0,-10.0,0.06243009530299301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.44,2.5,28.539891080052282,-0.015823076923076926,11.944420114519646,20.0,-10.0,0.06240898996851289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.450000000000001,2.5,28.658501947864146,-0.015823076923076926,11.861086781186312,20.0,-10.0,0.062387884634032775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.46,2.5,28.776279482342677,-0.015823076923076926,11.777753447852978,20.0,-10.0,0.06236677929955266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.47,2.5,28.89322368348787,-0.015823076923076926,11.694420114519644,20.0,-10.0,0.06234567396507254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.48,2.5,29.009334551299734,-0.015823076923076926,11.61108678118631,20.0,-10.0,0.06232456863059242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.49,2.5,29.124612085778264,-0.015823076923076926,11.527753447852977,20.0,-10.0,0.062303463296112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.5,2.5,29.23905628692346,-0.015823076923076926,11.444420114519643,20.0,-10.0,0.06228235796163219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.51,2.5,29.352667154735325,-0.015823076923076926,11.361086781186309,20.0,-10.0,0.06226125262715207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.52,2.5,29.465444689213854,-0.015823076923076926,11.277753447852975,20.0,-10.0,0.06224014729267195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.530000000000001,2.5,29.57738889035905,-0.015823076923076926,11.194420114519641,20.0,-10.0,0.062219041958191834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.540000000000001,2.5,29.688499758170913,-0.015823076923076926,11.111086781186307,20.0,-10.0,0.062197936623711716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.55,2.5,29.798777292649444,-0.015823076923076926,11.027753447852973,20.0,-10.0,0.0621768312892316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.56,2.5,29.908221493794642,-0.015823076923076926,10.94442011451964,20.0,-10.0,0.06215572595475148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.57,2.5,30.016832361606504,-0.015823076923076926,10.861086781186305,20.0,-10.0,0.062134620620271364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.58,2.5,30.124609896085033,-0.015823076923076926,10.777753447852971,20.0,-10.0,0.062113515285791246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.59,2.5,30.23155409723023,-0.015823076923076926,10.694420114519637,20.0,-10.0,0.06209240995131113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.6,2.5,30.337664965042094,-0.015823076923076926,10.611086781186303,20.0,-10.0,0.06207130461683101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.610000000000001,2.5,30.442942499520623,-0.015823076923076926,10.52775344785297,20.0,-10.0,0.06205019928235089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.620000000000001,2.5,30.547386700665818,-0.015823076923076926,10.444420114519636,20.0,-10.0,0.062029093947870775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.63,2.5,30.65099756847768,-0.015823076923076926,10.361086781186302,20.0,-10.0,0.06200798861339066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.64,2.5,30.75377510295621,-0.015823076923076926,10.277753447852968,20.0,-10.0,0.06198688327891054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.65,2.5,30.85571930410141,-0.015823076923076926,10.194420114519634,20.0,-10.0,0.06196577794443042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.66,2.5,30.95683017191327,-0.015823076923076926,10.1110867811863,20.0,-10.0,0.061944672609950305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.67,2.5,31.0571077063918,-0.015823076923076926,10.027753447852966,20.0,-10.0,0.06192356727547019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.68,2.5,31.156551907536997,-0.015823076923076926,9.944420114519632,20.0,-10.0,0.06190246194099007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.69,2.5,31.25516277534886,-0.015823076923076926,9.861086781186298,20.0,-10.0,0.06188135660650995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.700000000000001,2.5,31.35294030982739,-0.015823076923076926,9.777753447852964,20.0,-10.0,0.061860251272029834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.71,2.5,31.449884510972584,-0.015823076923076926,9.69442011451963,20.0,-10.0,0.06183914593754972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.72,2.5,31.545995378784447,-0.015823076923076926,9.611086781186296,20.0,-10.0,0.0618180406030696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.73,2.5,31.641272913262977,-0.015823076923076926,9.527753447852962,20.0,-10.0,0.06179693526858948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.74,2.5,31.735717114408175,-0.015823076923076926,9.444420114519628,20.0,-10.0,0.061775829934109364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.75,2.5,31.829327982220036,-0.015823076923076926,9.361086781186295,20.0,-10.0,0.061754724599629246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.76,2.5,31.922105516698565,-0.015823076923076926,9.27775344785296,20.0,-10.0,0.06173361926514913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.77,2.5,32.01404971784376,-0.015823076923076926,9.194420114519627,20.0,-10.0,0.06171251393066901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.780000000000001,2.5,32.105160585655625,-0.015823076923076926,9.111086781186293,20.0,-10.0,0.06169140859618889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.790000000000001,2.5,32.195438120134156,-0.015823076923076926,9.027753447852959,20.0,-10.0,0.061670303261708775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.8,2.5,32.284882321279355,-0.015823076923076926,8.944420114519625,20.0,-10.0,0.06164919792722866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.81,2.5,32.37349318909122,-0.015823076923076926,8.861086781186291,20.0,-10.0,0.06162809259274854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.82,2.5,32.46127072356975,-0.015823076923076926,8.777753447852957,20.0,-10.0,0.06160698725826842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.83,2.5,32.54821492471494,-0.015823076923076926,8.694420114519623,20.0,-10.0,0.061585881923788305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.84,2.5,32.6343257925268,-0.015823076923076926,8.61108678118629,20.0,-10.0,0.06156477658930819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.85,2.5,32.71960332700533,-0.015823076923076926,8.527753447852955,20.0,-10.0,0.06154367125482807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.860000000000001,2.5,32.80404752815053,-0.015823076923076926,8.444420114519621,20.0,-10.0,0.06152256592034795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.870000000000001,2.5,32.88765839596239,-0.015823076923076926,8.361086781186287,20.0,-10.0,0.061501460585867834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.88,2.5,32.97043593044092,-0.015823076923076926,8.277753447852954,20.0,-10.0,0.06148035525138772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.89,2.5,33.05238013158612,-0.015823076923076926,8.19442011451962,20.0,-10.0,0.0614592499169076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.9,2.5,33.133490999397985,-0.015823076923076926,8.111086781186286,20.0,-10.0,0.06143814458242748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.91,2.5,33.21376853387651,-0.015823076923076926,8.027753447852952,20.0,-10.0,0.061417039247947364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.92,2.5,33.293212735021704,-0.015823076923076926,7.944420114519619,20.0,-10.0,0.061395933913467246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.93,2.5,33.371823602833565,-0.015823076923076926,7.861086781186286,20.0,-10.0,0.06137482857898713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.94,2.5,33.449601137312094,-0.015823076923076926,7.777753447852953,20.0,-10.0,0.06135372324450701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.950000000000001,2.5,33.52654533845729,-0.015823076923076926,7.69442011451962,20.0,-10.0,0.06133261791002689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.96,2.5,33.60265620626915,-0.015823076923076926,7.611086781186287,20.0,-10.0,0.061311512575546775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
