t,z,vz,thrust,delta,A,e_R,lf
14.33,0.31806682747736287,0.0015584199000693887,12.101178148631092,0.0011297752292336281,1.0,-0.0,0.4114
14.34,0.318082035310973,0.001520783361012491,11.767483615313173,2.8322663179489624,1.0,-0.0,0.4114
14.35,0.3180968668299494,0.0014831518976426638,11.76748422439562,2.7822932392116164,1.0,-0.0,0.4114
14.36,0.31811962489617523,0.0022758066225792425,11.867118566992389,0.001510334221863814,1.0,-0.0,0.4114
14.370000000000001,0.3181418314680841,0.002220657190887657,11.76538206819701,0.8619923773038689,1.0,-0.0,0.4114
14.38,0.3181634880727638,0.0021656604679693957,11.76540039324981,0.8500101338958278,1.0,-0.0,0.4114
14.39,0.3181603866511376,-0.0003101421626160706,11.474903684329744,0.0023525776900549904,1.0,-0.0,0.4114
14.4,0.3181572513817709,-0.00031352693666896755,11.771593827113653,2.519838012890624,1.0,-0.0,0.4114
14.41,0.3181540815675091,-0.00031698142618628806,11.77158546125792,2.472553247494685,1.0,-0.0,0.4114
14.42,0.3181542564259666,1.748584575659624e-05,11.812136072633146,0.00020789504511636902,1.0,-0.0,0.4114
14.43,0.3181543239859707,6.7560004096700135e-06,11.770712418558368,0.3513004523379202,1.0,-0.0,0.4114
14.44,0.3181542841603101,-3.982566061949735e-06,11.770711372023406,0.3456263111036876,1.0,-0.0,0.4114
14.450000000000001,0.31816866487820916,0.0014380717899029672,11.94504652271579,0.00043826378355831257,1.0,-0.0,0.4114
14.46,0.31818263091602456,0.0013966037815420019,11.767023838996684,1.5104750966751332,1.0,-0.0,0.4114
14.47,0.31819618431292424,0.0013553396899675153,11.767048309011061,1.4851810846603208,1.0,-0.0,0.4114
14.48,0.3181778400298808,-0.0018344283043441967,11.389227840682594,0.0018544804494582783,1.0,-0.0,0.4114
14.49,0.31815975431895366,-0.0018085710927154286,11.775102865395452,3.2760946225096936,1.0,-0.0,0.4114
14.5,0.3181419261916109,-0.0017828127342728128,11.775091003013113,3.2166594944056306,1.0,-0.0,0.4114
14.51,0.3181085306859442,-0.0033395505666717396,11.58519146011213,0.001129187523857024,1.0,-0.0,0.4114
14.52,0.31807572577907894,-0.0032804906865244055,11.77908718561768,1.6447657041374995,1.0,-0.0,0.4114
14.530000000000001,0.3180435087073484,-0.00322170717305584,11.779054021616227,1.6181601077521541,1.0,-0.0,0.4114
14.540000000000001,0.31804125706060343,-0.00022516467449229397,12.131585099827625,0.0026277072175111445,1.0,-0.0,0.4114
14.55,0.31803896567622086,-0.00022913843825721572,11.77152314834821,3.0576206850375223,1.0,-0.0,0.4114
14.56,0.31803663502880886,-0.00023306474120144175,11.771528843646692,3.0006752128790644,1.0,-0.0,0.4114
14.57,0.31803007745052225,-0.0006557578286624408,11.72127682950468,0.00020451293846475253,1.0,-0.0,0.4114
14.58,0.31802357051738017,-0.0006506933142105563,11.772607741734227,0.435674508015213,1.0,-0.0,0.4114
14.59,0.3180171145239504,-0.0006455993429810679,11.772611276547538,0.427960182490959,1.0,-0.0,0.4114
14.6,0.3180338812264489,0.001676670249853004,12.050672351140088,0.00023321562678336408,1.0,-0.0,0.4114
14.61,0.318050209207588,0.0016327981139083792,11.766735343686646,2.410066405317946,1.0,-0.0,0.4114
14.620000000000001,0.31806610161347215,0.001589240588420019,11.766773096941398,2.3678966142164812,1.0,-0.0,0.4114
14.63,0.31810161138805104,0.0035509774578871825,12.00740842433606,0.00205691147579911,1.0,-0.0,0.4114
14.64,0.3181362680197749,0.003465663172385615,11.761762285739811,2.0837638697342107,1.0,-0.0,0.4114
