species,lat,lon,eventDate,year,locality,stateProvince,county,country,recordedBy,institutionCode,collectionCode,basisOfRecord,catalogNumber,datasetName,publishingOrgKey,publisher,gbifID,occurrenceID,identifiedBy,coordinateUncertaintyInMeters
Gyriosomus maculatus,-28.112619,-71.1157,2022-10-01T15:56:24,2022,,Atacama,,Chile,pau_miranda,iNaturalist,Observations,HUMAN_OBSERVATION,138454338,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947377023,https://www.inaturalist.org/observations/138454338,Vicente Villablanca-Miranda,
Gyriosomus Guérin-Méneville,-28.093838,-71.146222,2022-10-05T15:55:46,2022,,Atacama,,Chile,Macarena Andrea Villalobos Farías,iNaturalist,Observations,HUMAN_OBSERVATION,137927228,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947689926,https://www.inaturalist.org/observations/137927228,Vicente Villablanca-Miranda,
Gyriosomus Guérin-Méneville,-28.031439,-71.129547,2022-10-09T13:37,2022,,Atacama,,Chile,Jorge Herreros de Lartundo,iNaturalist,Observations,HUMAN_OBSERVATION,138903939,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3960987629,https://www.inaturalist.org/observations/138903939,Vicente Villablanca-Miranda,
Gyriosomus Guérin-Méneville,-29.728153,-71.315444,2022-10-31T14:57:33,2022,,Coquimbo,,Chile,Ana Sandoval,iNaturalist,Observations,HUMAN_OBSERVATION,140733449,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3961076561,https://www.inaturalist.org/observations/140733449,Vicente Villablanca-Miranda,
Gyriosomus Guérin-Méneville,-29.320312,-71.239373,2022-10-29T15:31,2022,,Coquimbo,,Chile,nacho1998,iNaturalist,Observations,HUMAN_OBSERVATION,140836123,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3961198626,https://www.inaturalist.org/observations/140836123,Patrich Cerpa,12.0
Gyriosomus Guérin-Méneville,-28.031588,-71.129875,2022-10-09T13:43,2022,,Atacama,,Chile,Jorge Herreros de Lartundo,iNaturalist,Observations,HUMAN_OBSERVATION,138903944,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3961226686,https://www.inaturalist.org/observations/138903944,Vicente Villablanca-Miranda,
Gyriosomus Guérin-Méneville,-29.408368,-71.186049,2022-10-30T09:00,2022,,Coquimbo,,Chile,DiegoH,iNaturalist,Observations,HUMAN_OBSERVATION,141124454,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3963290996,https://www.inaturalist.org/observations/141124454,Camilo Colilaf,488.0
Gyriosomus Guérin-Méneville,-29.296435,-71.358832,2022-10-29T15:48,2022,,Coquimbo,,Chile,DiegoH,iNaturalist,Observations,HUMAN_OBSERVATION,141121369,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3963356938,https://www.inaturalist.org/observations/141121369,Camilo Colilaf,31.0
Gyriosomus Guérin-Méneville,-29.296295,-71.358846,2022-10-29T15:47,2022,,Coquimbo,,Chile,DiegoH,iNaturalist,Observations,HUMAN_OBSERVATION,141121368,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3963665008,https://www.inaturalist.org/observations/141121368,Camilo Colilaf,61.0
Gyriosomus Guérin-Méneville,-30.44165,-71.146767,2022-10-12T10:38:14,2022,,Coquimbo,,Chile,Andrés Aguilar Velasco,iNaturalist,Observations,HUMAN_OBSERVATION,138598704,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4006711584,https://www.inaturalist.org/observations/138598704,Vicente Villablanca-Miranda,7.0
Gyriosomus Guérin-Méneville,-30.23132,-71.470606,2022-10-16T08:57,2022,,Coquimbo,,Chile,alberto_correa,iNaturalist,Observations,HUMAN_OBSERVATION,163110672,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4129728653,https://www.inaturalist.org/observations/163110672,,826.0
Gyriosomus Guérin-Méneville,-29.873592,-71.222446,2022-10-23T13:38:09,2022,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,140047300,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4165444456,https://www.inaturalist.org/observations/140047300,Vicente Villablanca-Miranda,19.0
Gyriosomus Guérin-Méneville,-30.005132,-71.410532,2022-10-22T23:41,2022,,Coquimbo,,Chile,Javier Sellanes Lopez,iNaturalist,Observations,HUMAN_OBSERVATION,139703926,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4165643398,https://www.inaturalist.org/observations/139703926,Javier Sellanes Lopez,198.0
Gyriosomus Guérin-Méneville,-28.500549,-71.125659,2022-10-14T11:15,2022,,Atacama,,Chile,Defiendelatierra,iNaturalist,Observations,HUMAN_OBSERVATION,161542301,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4596747062,https://www.inaturalist.org/observations/161542301,Camilo Colilaf,3906.0
Gyriosomus Guérin-Méneville,-29.339914,-71.21769,2022-11-03T21:47,2022,,Coquimbo,,Chile,Javier Sellanes Lopez,iNaturalist,Observations,HUMAN_OBSERVATION,141028686,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3963259891,https://www.inaturalist.org/observations/141028686,Camilo Colilaf,993.0
Gyriosomus Guérin-Méneville,-31.069453,-71.622183,2022-11-10T15:06,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843642,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3966363149,https://www.inaturalist.org/observations/141843642,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.067812,-71.621433,2022-11-10T15:02,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843637,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3966376107,https://www.inaturalist.org/observations/141843637,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.065617,-71.618153,2022-11-10T14:56,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843636,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3966386113,https://www.inaturalist.org/observations/141843636,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.069308,-71.622175,2022-11-10T15:07,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843643,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3966393085,https://www.inaturalist.org/observations/141843643,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.068088,-71.626438,2022-11-10T15:31,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843650,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3966395070,https://www.inaturalist.org/observations/141843650,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.067608,-71.626578,2022-11-10T15:26,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843648,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3966568095,https://www.inaturalist.org/observations/141843648,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.070155,-71.622147,2022-11-10T15:15,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843647,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3966683116,https://www.inaturalist.org/observations/141843647,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.069492,-71.622587,2022-11-10T15:10,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843646,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3966717112,https://www.inaturalist.org/observations/141843646,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.075477,-71.658147,2022-11-16T13:51,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,142283356,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3985621226,https://www.inaturalist.org/observations/142283356,Ariel Cabrera Foix,
Gyriosomus maculatus,-28.125032,-71.032738,2022-11-16T11:40,2022,,Atacama,,Chile,Nicolás Villaseca Merino,iNaturalist,Observations,HUMAN_OBSERVATION,142616935,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3985823766,https://www.inaturalist.org/observations/142616935,Nicolás Villaseca Merino,4514.0
Gyriosomus Guérin-Méneville,-33.241392,-71.498645,2022-11-20T16:32:14,2022,,Valparaíso,,Chile,Mauricio Montenegro,iNaturalist,Observations,HUMAN_OBSERVATION,142524590,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3985935542,https://www.inaturalist.org/observations/142524590,Mauricio Montenegro,7.0
Gyriosomus maculatus,-28.540262,-71.185251,2022-11-09T10:59,2022,,Atacama,,Chile,Nicolás Villaseca Merino,iNaturalist,Observations,HUMAN_OBSERVATION,143187825,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3986274260,https://www.inaturalist.org/observations/143187825,Nicolás Villaseca Merino,2065.0
Gyriosomus Guérin-Méneville,-29.254571,-71.457478,2022-11-03T21:47,2022,,Coquimbo,,Chile,Javier Sellanes Lopez,iNaturalist,Observations,HUMAN_OBSERVATION,141028682,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4028656834,https://www.inaturalist.org/observations/141028682,Camilo Colilaf,240.0
Gyriosomus Guérin-Méneville,-29.959574,-71.360972,2022-11-08T16:48,2022,,Coquimbo,,Chile,Josefa Araya Campano,iNaturalist,Observations,HUMAN_OBSERVATION,147972551,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4029213106,https://www.inaturalist.org/observations/147972551,Bastian Riveros Flores,303.0
Gyriosomus Guérin-Méneville,-29.959574,-71.360972,2022-11-08T16:46,2022,,Coquimbo,,Chile,Josefa Araya Campano,iNaturalist,Observations,HUMAN_OBSERVATION,147972550,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4029247070,https://www.inaturalist.org/observations/147972550,Bastian Riveros Flores,303.0
Gyriosomus Guérin-Méneville,-29.319588,-71.265523,2022-11-03T21:47,2022,,Coquimbo,,Chile,Javier Sellanes Lopez,iNaturalist,Observations,HUMAN_OBSERVATION,141028675,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4046491606,https://www.inaturalist.org/observations/141028675,Camilo Colilaf,488.0
Gyriosomus Guérin-Méneville,-29.614903,-71.239887,2022-11-12T14:54,2022,,Coquimbo,,Chile,Ricardo Catalán Garrido,iNaturalist,Observations,HUMAN_OBSERVATION,161289469,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4127124369,https://www.inaturalist.org/observations/161289469,Todd Morgan,77.0
Gyriosomus Guérin-Méneville,-29.103359,-71.460887,2022-11-15T15:34:28,2022,,Atacama,,Chile,Diego G. Pádua,iNaturalist,Observations,HUMAN_OBSERVATION,142492055,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4145350468,https://www.inaturalist.org/observations/142492055,Camilo Colilaf,
Gyriosomus Guérin-Méneville,-31.073183,-71.616197,2022-11-16T13:00,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,142283343,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4165323470,https://www.inaturalist.org/observations/142283343,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.072877,-71.616505,2022-11-10T13:34,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141773305,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4165350470,https://www.inaturalist.org/observations/141773305,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.072967,-71.616195,2022-11-24T12:35,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,142903237,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4165459427,https://www.inaturalist.org/observations/142903237,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.073112,-71.616518,2022-11-10T13:38,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141773306,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4165495463,https://www.inaturalist.org/observations/141773306,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.065837,-71.618753,2022-11-10T14:45,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843622,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4165611443,https://www.inaturalist.org/observations/141843622,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-31.065947,-71.618853,2022-11-10T14:50,2022,,Coquimbo,,Chile,Ariel Cabrera Foix,iNaturalist,Observations,HUMAN_OBSERVATION,141843627,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4165636461,https://www.inaturalist.org/observations/141843627,Ariel Cabrera Foix,
Gyriosomus Guérin-Méneville,-27.422632,-70.703116,2022-11-10T16:54,2022,,Atacama,,Chile,jocelinerose,iNaturalist,Observations,HUMAN_OBSERVATION,188779312,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4596842475,https://www.inaturalist.org/observations/188779312,Camilo Colilaf,941.0
Gyriosomus maculatus,-29.021,-70.690087,2022-12-12T16:23:12,2022,,Atacama,,Chile,alyciaj,iNaturalist,Observations,HUMAN_OBSERVATION,144274950,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3994052154,https://www.inaturalist.org/observations/144274950,Camilo Colilaf,4.0
Gyriosomus Guérin-Méneville,-30.220811,-71.088117,2022-12-24T10:31:37,2022,,Coquimbo,,Chile,catha_miranda-veliz,iNaturalist,Observations,HUMAN_OBSERVATION,144985766,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4009938988,https://www.inaturalist.org/observations/144985766,Francisco Riquelme Tapia,
Gyriosomus Guérin-Méneville,-27.13861,-70.921167,2022-12-01T15:37:17,2022,,Atacama,,Chile,Álvaro Parra Valdivia,iNaturalist,Observations,HUMAN_OBSERVATION,143470224,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,4597214871,https://www.inaturalist.org/observations/143470224,Álvaro Parra Valdivia,11.0
Gyriosomus Guérin-Méneville,-30.85,-71.16,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrDURA1,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190263402,PX226391,,
Gyriosomus Guérin-Méneville,-29.35,-71.03,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG06_02,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190338725,PX226443,,
Gyriosomus Guérin-Méneville,-30.49,-71.08,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrTABA06,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190411934,PX226395,,
Gyriosomus Guérin-Méneville,-28.42,-70.98,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG20A_02,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190437432,PX226441,,
Gyriosomus Guérin-Méneville,-30.49,-71.08,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrTABA05,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190466994,PX226394,,
Gyriosomus Guérin-Méneville,-28.86,-71.39,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG29_02,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190540635,PX223665,,
Gyriosomus confusus,-28.96,-71.18,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG28_02,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190553791,PX223663,,
Gyriosomus Guérin-Méneville,-28.65,-71.24,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG25_02,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190675299,PX226454,,
Gyriosomus Guérin-Méneville,-28.86,-71.39,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG29_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190689640,PX226502,,
Gyriosomus Guérin-Méneville,-28.34,-71.15,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG19B_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190689677,PX226505,,
Gyriosomus Guérin-Méneville,-28.34,-71.15,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG19B_02,,ada9d123-ddb4-467d-8891-806ea8d94230,,6190715545,PX226506,,
Gyriosomus confusus,-28.96,-71.18,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG28_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191050102,PX226477,,
Gyriosomus Guérin-Méneville,-27.2,-70.94,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG10_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191090853,PX226406,,
Gyriosomus Guérin-Méneville,-30.35,-71.58,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG42_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191233896,PX226413,,
Gyriosomus Guérin-Méneville,-29.06,-71.4,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG30_02,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191337387,PX226488,,
Gyriosomus Guérin-Méneville,-29.06,-71.4,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG30_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191373642,PX226487,,
Gyriosomus Guérin-Méneville,-30.35,-71.58,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG42_02,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191388874,PX226414,,
Gyriosomus crispaticollis,-30.35,-71.57,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG43B_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191410931,PX226484,,
Gyriosomus Guérin-Méneville,-30.49,-71.08,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrTABA03,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191446217,PX226483,,
Gyriosomus crispaticollis,-30.74,-71.66,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG46_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6191552719,PX226485,,
Gyriosomus Guérin-Méneville,-28.42,-70.98,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG20A_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6196233533,PX226440,,
Gyriosomus Guérin-Méneville,-29.35,-71.03,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG06_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6218294607,PX223636,,
Gyriosomus Guérin-Méneville,-28.65,-71.24,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG25_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6274922454,PX223640,,
Gyriosomus Guérin-Méneville,-27.2,-70.94,2022,2022,,,,Chile,,,,PRESERVED_SPECIMEN,GyrG10_02,,ada9d123-ddb4-467d-8891-806ea8d94230,,6322121490,PX226407,,
Gyriosomus Guérin-Méneville,-29.857417,-71.196313,2021-01-17T16:44:22,2021,,Coquimbo,,Chile,Nico,iNaturalist,Observations,HUMAN_OBSERVATION,68350557,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3947181395,https://www.inaturalist.org/observations/68350557,Vicente Villablanca-Miranda,9.0
Gyriosomus Guérin-Méneville,-30.018039,-71.311172,2021-02-13T13:53:47,2021,,Coquimbo,,Chile,Diego Almendras,iNaturalist,Observations,HUMAN_OBSERVATION,69596662,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3327735397,https://www.inaturalist.org/observations/69596662,Diego Almendras,5.0
Gyriosomus Guérin-Méneville,-30.010753,-71.356712,2021-02-20T16:37:34,2021,,Coquimbo,,Chile,Diego Almendras,iNaturalist,Observations,HUMAN_OBSERVATION,69899992,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3327780382,https://www.inaturalist.org/observations/69899992,Vicente Villablanca-Miranda,5.0
Gyriosomus Guérin-Méneville,-25.033696,-70.455506,2021-03-07T11:51,2021,,Antofagasta,,Chile,Juan Mauricio Contreras,iNaturalist,Observations,HUMAN_OBSERVATION,70896178,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384289610,https://www.inaturalist.org/observations/70896178,Juan Mauricio Contreras,957.0
Gyriosomus Guérin-Méneville,-29.609698,-71.283927,2021-06-11T13:57,2021,,Coquimbo,,Chile,Ninosca Angel,iNaturalist,Observations,HUMAN_OBSERVATION,83166028,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384301766,https://www.inaturalist.org/observations/83166028,Vicente Villablanca-Miranda,61.0
Gyriosomus Guérin-Méneville,-25.031614,-70.434059,2021-07-24T17:15,2021,,Antofagasta,,Chile,Juan Mauricio Contreras,iNaturalist,Observations,HUMAN_OBSERVATION,88857821,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3383944902,https://www.inaturalist.org/observations/88857821,Juan Mauricio Contreras,702.0
Gyriosomus Guérin-Méneville,-30.316518,-71.26756,2021-07-30T14:43:45,2021,,Coquimbo,,Chile,Francisco Riquelme Tapia,iNaturalist,Observations,HUMAN_OBSERVATION,89472530,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384345913,https://www.inaturalist.org/observations/89472530,Bastian Riveros Flores,78.0
Gyriosomus Guérin-Méneville,-30.317069,-71.264939,2021-07-30T11:24,2021,,Coquimbo,,Chile,Ninosca Angel,iNaturalist,Observations,HUMAN_OBSERVATION,89584830,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384643979,https://www.inaturalist.org/observations/89584830,Vicente Villablanca-Miranda,16.0
Gyriosomus Guérin-Méneville,-30.317197,-71.262725,2021-07-29T17:36,2021,,Coquimbo,,Chile,Ninosca Angel,iNaturalist,Observations,HUMAN_OBSERVATION,89587484,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384648949,https://www.inaturalist.org/observations/89587484,Vicente Villablanca-Miranda,8.0
Gyriosomus Guérin-Méneville,-30.317444,-71.265745,2021-07-30T11:41,2021,,Coquimbo,,Chile,Bastian Riveros Flores,iNaturalist,Observations,HUMAN_OBSERVATION,89504697,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5062454268,https://www.inaturalist.org/observations/89504697,Bastian Riveros Flores,148.0
Gyriosomus Guérin-Méneville,-30.316586,-71.267926,2021-07-30T14:52,2021,,Coquimbo,,Chile,Bastian Riveros Flores,iNaturalist,Observations,HUMAN_OBSERVATION,89504797,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5062485296,https://www.inaturalist.org/observations/89504797,Bastian Riveros Flores,155.0
Gyriosomus Guérin-Méneville,-29.953377,-71.245575,2021-09-15T17:19,2021,,Coquimbo,,Chile,Bastian Riveros Flores,iNaturalist,Observations,HUMAN_OBSERVATION,96043138,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5062520366,https://www.inaturalist.org/observations/96043138,Bastian Riveros Flores,
Gyriosomus Guérin-Méneville,-27.119254,-70.548602,2021-10-31T11:22:26,2021,,Atacama,,Chile,Mircea Petrache,iNaturalist,Observations,HUMAN_OBSERVATION,99908611,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3456355757,https://www.inaturalist.org/observations/99908611,Mircea Petrache,29775.0
Gyriosomus Guérin-Méneville,-27.020793,-70.721928,2021-10-30T22:25:48,2021,,Atacama,,Chile,sramirezc,iNaturalist,Observations,HUMAN_OBSERVATION,99917028,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3468694498,https://www.inaturalist.org/observations/99917028,Vicente Villablanca-Miranda,619.0
Gyriosomus Guérin-Méneville,-27.015767,-70.67361,2021-10-26T11:18,2021,,Atacama,,Chile,Nicolás Villaseca Merino,iNaturalist,Observations,HUMAN_OBSERVATION,119731605,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3892309425,https://www.inaturalist.org/observations/119731605,Nicolás Villaseca Merino,1316.0
Gyriosomus Guérin-Méneville,-27.007202,-70.603085,2021-10-26T12:02,2021,,Atacama,,Chile,Nicolás Villaseca Merino,iNaturalist,Observations,HUMAN_OBSERVATION,119731729,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3892630404,https://www.inaturalist.org/observations/119731729,Nicolás Villaseca Merino,649.0
Gyriosomus Guérin-Méneville,-29.699837,-71.308092,2021-10-27T15:16,2021,,Coquimbo,,Chile,Bastian Riveros Flores,iNaturalist,Observations,HUMAN_OBSERVATION,103397630,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,5062581444,https://www.inaturalist.org/observations/103397630,Bastian Riveros Flores,7150.0
Gyriosomus Guérin-Méneville,-28.61,-71.27,2021,2021,,,,Chile,,,,PRESERVED_SPECIMEN,GyrS17_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6218363525,PX223661,,
Gyriosomus Guérin-Méneville,-27.57,-70.45,2021,2021,,,,Chile,,,,PRESERVED_SPECIMEN,GyrS37_09,,ada9d123-ddb4-467d-8891-806ea8d94230,,6237462373,PX223645,,
Gyriosomus Guérin-Méneville,-28.33,-71.17,2021,2021,,,,Chile,,,,PRESERVED_SPECIMEN,GyrS20_01,,ada9d123-ddb4-467d-8891-806ea8d94230,,6274939342,PX223718,,
Gyriosomus Guérin-Méneville,-30.009542,-71.356812,2020-03-07T19:47:54,2020,,Coquimbo,,Chile,Diego Almendras,iNaturalist,Observations,HUMAN_OBSERVATION,39679519,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3384637426,https://www.inaturalist.org/observations/39679519,,5.0
Gyriosomus Guérin-Méneville,-29.348441,-71.04673,2020-09-15T00:00Z,2020,,Coquimbo,,Chile,Nicolás Arcos,iNaturalist,Observations,HUMAN_OBSERVATION,61880178,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,,3892540336,https://www.inaturalist.org/observations/61880178,Vicente Villablanca-Miranda,1953.0
