t,ged,var_int,efic,geom,busc,omega,gradE,coh,lf,warmup,asim_geom,baja_geom,alta_geom
120.0000,0.00168702,2.3667e-03,0.712800,0.437453,-0.020209,0.643819,-0.563389,0.000001,1,0,0.010474,0.464573,0.475047
120.5000,0.00169115,2.3453e-03,0.721093,0.444741,-0.020380,0.643558,-0.737954,-0.000002,1,0,-0.004643,0.481490,0.476847
121.0000,0.00168933,2.3231e-03,0.727194,0.450741,-0.020512,0.643287,-0.667619,-0.000001,1,0,0.041252,0.466675,0.507927
121.5000,0.00168054,2.3117e-03,0.726972,0.454291,-0.020538,0.642988,-0.706433,-0.000001,1,0,0.139991,0.424278,0.564269
122.0000,0.00166458,2.2972e-03,0.724617,0.451429,-0.020024,0.641829,-0.540082,0.000036,1,0,0.297982,0.349703,0.647685
122.5000,0.00164253,2.2711e-03,0.723230,0.448541,-0.019850,0.641792,-0.620284,-0.000002,1,0,0.366309,0.316885,0.683194
123.0000,0.00161678,2.2265e-03,0.726154,0.429277,-0.020152,0.643619,-0.594837,-0.000002,1,0,0.581207,0.206708,0.787915
123.5000,0.00159065,2.2101e-03,0.719716,0.414079,-0.020369,0.645292,-0.535215,0.000007,1,0,0.677611,0.151147,0.828757
124.0000,0.00156796,2.2176e-03,0.707047,0.400025,-0.020571,0.646993,-0.693721,-0.000001,1,0,0.727464,0.114569,0.842033
124.5000,0.00155230,2.2174e-03,0.700063,0.376862,-0.020720,0.649546,-0.680780,-0.000001,1,0,0.833282,0.047430,0.880712
125.0000,0.00154618,2.2256e-03,0.694723,0.366201,-0.020815,0.650950,-0.606932,0.000001,1,0,0.822028,0.037073,0.859101
125.5000,0.00155030,2.2269e-03,0.696182,0.353084,-0.020872,0.652528,-0.546885,0.000001,1,0,0.843305,0.012717,0.856021
126.0000,0.00156326,2.2221e-03,0.703510,0.355244,-0.020890,0.652391,-0.548475,0.000013,1,0,0.700289,0.066686,0.766975
126.5000,0.00158166,2.2192e-03,0.712712,0.351350,-0.020882,0.652850,-0.633414,-0.000000,1,0,0.604951,0.098277,0.703228
127.0000,0.00160064,2.2455e-03,0.712807,0.352471,-0.020856,0.652690,-0.667347,0.000046,1,0,0.466831,0.155446,0.622277
127.5000,0.00161491,2.2587e-03,0.714967,0.357455,-0.020814,0.652089,-0.596824,0.000001,1,0,0.289728,0.237792,0.527520
128.0000,0.00161984,2.2810e-03,0.710160,0.359290,-0.020766,0.651661,-0.639876,0.000000,1,0,0.250012,0.257681,0.507693
128.5000,0.00161259,2.2965e-03,0.702194,0.369199,-0.020020,0.648649,-0.560772,0.000000,1,0,0.138066,0.320935,0.459001
129.0000,0.00159273,2.2686e-03,0.702084,0.381766,-0.020169,0.647550,-0.636935,0.000001,1,0,0.101898,0.352630,0.454527
129.5000,0.00156286,2.2389e-03,0.698057,0.397255,-0.020299,0.646145,-0.674176,-0.000002,1,0,0.117652,0.363300,0.480952
130.0000,0.00152710,2.2131e-03,0.690038,0.414412,-0.020343,0.644528,-0.687952,-0.000003,1,0,0.161764,0.363242,0.525006
130.5000,0.00149216,2.1823e-03,0.683763,0.430003,-0.020446,0.643216,-0.743324,-0.000007,1,0,0.257737,0.338951,0.596688
131.0000,0.00146391,2.1726e-03,0.673802,0.445489,-0.020520,0.642047,-0.552466,0.000017,1,0,0.306014,0.337604,0.643617
131.5000,0.00144712,2.1686e-03,0.667318,0.465638,-0.019901,0.639766,-0.558443,-0.000001,1,0,0.190443,0.414940,0.605383
132.0000,0.00144422,2.1736e-03,0.664435,0.471941,-0.020132,0.639611,-0.530893,-0.000002,1,0,0.301865,0.374031,0.675896
132.5000,0.00145476,2.1722e-03,0.669708,0.471559,-0.017952,0.635442,-0.776656,-0.000004,1,0,0.406317,0.330028,0.736345
133.0000,0.00147566,2.1724e-03,0.679287,0.456844,-0.018751,0.637547,-0.799197,-0.000001,1,0,0.583423,0.242105,0.825529
133.5000,0.00150193,2.1811e-03,0.688617,0.436469,-0.019452,0.640106,-0.609245,0.000000,1,0,0.722057,0.165586,0.887644
134.0000,0.00152783,2.2061e-03,0.692537,0.418247,-0.020040,0.642618,-0.601646,0.000000,1,0,0.778840,0.121690,0.900530
134.5000,0.00154808,2.2327e-03,0.693379,0.394447,-0.020506,0.645616,-0.623999,-0.000001,1,0,0.834444,0.071084,0.905528
135.0000,0.00155883,2.2510e-03,0.692505,0.366088,-0.020862,0.649218,-0.703771,-0.000018,1,0,0.902656,0.010548,0.913204
135.5000,0.00155818,2.2586e-03,0.689880,0.356605,-0.021108,0.650710,-0.710153,-0.000001,1,0,0.893664,0.000818,0.894482
136.0000,0.00154634,2.2556e-03,0.685570,0.350546,-0.021247,0.651742,-0.663220,-0.000003,1,0,0.787918,0.029182,0.817099
136.5000,0.00152534,2.2494e-03,0.678102,0.336520,-0.021313,0.653680,-0.718117,-0.000011,1,0,0.712181,0.039093,0.751274
137.0000,0.00149861,2.2415e-03,0.668586,0.324019,-0.021319,0.655390,-0.631871,-0.000002,1,0,0.634985,0.053326,0.688312
137.5000,0.00147045,2.2255e-03,0.660737,0.311954,-0.021275,0.656947,-0.578222,-0.000002,1,0,0.608971,0.048997,0.657968
138.0000,0.00144515,2.2038e-03,0.655761,0.307602,-0.021197,0.657330,-0.636876,-0.000007,1,0,0.518555,0.080677,0.599232
138.5000,0.00142633,2.1884e-03,0.651777,0.308059,-0.021095,0.656818,-0.595092,-0.000003,1,0,0.452518,0.108941,0.561459
139.0000,0.00141627,2.1722e-03,0.651986,0.320254,-0.020986,0.654560,-0.641413,-0.000003,1,0,0.296397,0.191426,0.487823
139.5000,0.00141563,2.1656e-03,0.653691,0.336404,-0.020877,0.651867,-0.472216,-0.000004,1,0,0.176470,0.264837,0.441307
140.0000,0.00142350,2.1699e-03,0.656016,0.357033,-0.020773,0.648808,-0.665712,-0.000005,1,0,0.115159,0.317370,0.432529
140.5000,0.00143769,2.1589e-03,0.665936,0.381787,-0.020681,0.645589,-0.729972,-0.000009,1,0,0.112749,0.347267,0.460016
141.0000,0.00145527,2.1705e-03,0.670486,0.409717,-0.020602,0.642484,-0.805814,-0.000007,1,0,0.117563,0.378318,0.495882
141.5000,0.00147334,2.1925e-03,0.671994,0.438795,-0.020537,0.639804,-0.510994,-0.000003,1,0,0.067324,0.438254,0.505578
142.0000,0.00148945,2.2091e-03,0.674244,0.465775,-0.020480,0.637752,-0.665116,-0.000001,1,0,-0.041552,0.526617,0.485066
142.5000,0.00150201,2.2195e-03,0.676730,0.489018,-0.020395,0.636001,-0.689149,-0.000001,1,0,-0.023805,0.547971,0.524166
143.0000,0.00151028,2.2278e-03,0.677910,0.507263,-0.020385,0.634860,-0.573875,-0.000001,1,0,0.003434,0.558702,0.562136
143.5000,0.00151458,2.2457e-03,0.674448,0.518483,-0.020388,0.634128,-0.645174,-0.000004,1,0,0.120829,0.517125,0.637954
144.0000,0.00151373,2.2501e-03,0.672728,0.523638,-0.020396,0.633917,-0.503502,-0.000036,1,0,0.166667,0.502925,0.669591
144.5000,0.00150933,2.2615e-03,0.667399,0.517584,-0.020400,0.634254,-0.744224,-0.000003,1,0,0.292918,0.438867,0.731785
145.0000,0.00150122,2.2597e-03,0.664350,0.493253,-0.020423,0.635632,-0.627531,-0.000001,1,0,0.518305,0.315581,0.833885
145.5000,0.00148939,2.2453e-03,0.663343,0.467973,-0.020436,0.637383,-0.608455,-0.000001,1,0,0.624162,0.242495,0.866657
146.0000,0.00147402,2.2069e-03,0.667920,0.433746,-0.020357,0.639857,-0.546338,-0.000013,1,0,0.733367,0.158134,0.891501
146.5000,0.00145605,2.1933e-03,0.663848,0.393544,-0.020404,0.643546,-0.554415,-0.000002,1,0,0.835466,0.069580,0.905046
147.0000,0.00143738,2.1860e-03,0.657537,0.364750,-0.020447,0.646654,-0.450750,-0.000009,1,0,0.893603,0.011484,0.905087
147.5000,0.00142088,2.1591e-03,0.658095,0.351261,-0.020485,0.648330,-0.755391,-0.000003,1,0,0.873702,0.000225,0.873927
148.0000,0.00140998,2.1491e-03,0.656079,0.345608,-0.020515,0.649020,-0.639147,-0.000022,1,0,0.844647,0.002894,0.847541
148.5000,0.00140782,2.1532e-03,0.653824,0.342264,-0.020538,0.649314,-0.730225,-0.000051,1,0,0.840914,-0.000003,0.840911
149.0000,0.00141645,2.1558e-03,0.657034,0.344224,-0.020354,0.648627,-0.511853,-0.000002,1,0,0.715414,0.047515,0.762930
149.5000,0.00143619,2.1649e-03,0.663395,0.337241,-0.020415,0.649727,-0.527880,0.000001,1,0,0.563487,0.097507,0.660994
150.0000,0.00146524,2.1769e-03,0.673092,0.328337,-0.020441,0.650983,-0.639233,-0.000005,1,0,0.469945,0.125280,0.595225
150.5000,0.00149978,2.2076e-03,0.679363,0.327151,-0.020492,0.651281,-0.359437,-0.000009,1,0,0.340966,0.179556,0.520522
151.0000,0.00153468,2.2486e-03,0.682508,0.329096,-0.020535,0.651040,-0.714413,-0.000005,1,0,0.275637,0.211004,0.486641
151.5000,0.00156436,2.2913e-03,0.682745,0.338745,-0.020563,0.649694,-0.626030,-0.000000,1,0,0.231875,0.241927,0.473802
152.0000,0.00158400,2.3108e-03,0.685470,0.357320,-0.020583,0.647369,-0.428997,-0.000001,1,0,0.146302,0.303055,0.449356
152.5000,0.00159079,2.2896e-03,0.694801,0.380478,-0.020426,0.644506,-0.555870,0.000091,1,0,0.025877,0.388140,0.414017
153.0000,0.00158369,2.2761e-03,0.695779,0.405369,-0.020461,0.642188,-0.685919,-0.000003,1,0,-0.068510,0.465291,0.396782
153.5000,0.00156492,2.2828e-03,0.685537,0.432033,-0.020489,0.639890,-0.676298,-0.000005,1,0,-0.055428,0.491242,0.435814
154.0000,0.00153790,2.2766e-03,0.675521,0.458276,-0.020202,0.637317,-0.732508,-0.000009,1,0,0.023536,0.484616,0.508152
154.5000,0.00150698,2.2456e-03,0.671084,0.479532,-0.020319,0.636003,-0.563839,-0.000001,1,0,0.124784,0.463355,0.588139
155.0000,0.00147660,2.2222e-03,0.664474,0.493031,-0.020417,0.635265,-0.592373,-0.000003,1,0,0.247784,0.425394,0.673178
155.5000,0.00145100,2.1898e-03,0.662606,0.486865,-0.020497,0.635616,-0.590790,-0.000001,1,0,0.508369,0.310923,0.819292
156.0000,0.00143399,2.1507e-03,0.666749,0.468218,-0.020556,0.636878,-0.775496,-0.000002,1,0,0.713489,0.212331,0.925821
156.5000,0.00142877,2.1196e-03,0.674088,0.438159,-0.020601,0.639164,-0.542696,0.000013,1,0,0.857395,0.123788,0.981183
157.0000,0.00143762,2.0972e-03,0.685487,0.417054,-0.020630,0.641022,-0.517425,0.000001,1,0,0.902155,0.080344,0.982498
157.5000,0.00146104,2.1059e-03,0.693788,0.414901,-0.020547,0.641238,-0.797834,-0.000003,1,0,0.779456,0.116437,0.895893
158.0000,0.00149727,2.1518e-03,0.695814,0.398064,-0.020572,0.642924,-0.613097,-0.000000,1,0,0.719382,0.114656,0.834038
158.5000,0.00154227,2.2161e-03,0.695940,0.370203,-0.020322,0.645279,-0.729505,-0.000006,1,0,0.733944,0.073360,0.807303
159.0000,0.00159033,2.2659e-03,0.701847,0.346783,-0.020411,0.648224,-0.566555,-0.000001,1,0,0.701141,0.055607,0.756748
159.5000,0.00163499,2.3203e-03,0.704654,0.335698,-0.020479,0.649939,-0.325651,-0.000014,1,0,0.531828,0.108160,0.639987
160.0000,0.00167015,2.3692e-03,0.704935,0.323532,-0.020536,0.651869,-0.573285,0.000001,1,0,0.373368,0.160930,0.534298
160.5000,0.00169085,2.3873e-03,0.708273,0.312085,-0.020577,0.653700,-0.658057,-0.000005,1,0,0.292897,0.183682,0.476579
161.0000,0.00169415,2.3861e-03,0.710020,0.307577,-0.020206,0.653432,-0.722479,-0.000006,1,0,0.275353,0.186461,0.461814
161.5000,0.00168023,2.3700e-03,0.708971,0.311434,-0.020337,0.653038,-0.705271,-0.000008,1,0,0.284216,0.186650,0.470866
162.0000,0.00165284,2.3305e-03,0.709234,0.326042,-0.020440,0.651034,-0.710983,-0.000001,1,0,0.260329,0.214038,0.474366
162.5000,0.00161889,2.2755e-03,0.711455,0.350842,-0.020527,0.647949,-0.547050,0.000001,1,0,0.164364,0.286888,0.451253
163.0000,0.00158701,2.2176e-03,0.715646,0.378907,-0.020591,0.644772,-0.678626,-0.000004,1,0,0.163844,0.319791,0.483635
163.5000,0.00156514,2.1729e-03,0.720308,0.408619,-0.020636,0.641807,-0.583374,-0.000002,1,0,0.200310,0.338460,0.538770
164.0000,0.00155888,2.1574e-03,0.722569,0.437330,-0.020661,0.639278,-0.635498,-0.000013,1,0,0.253997,0.349784,0.603780
164.5000,0.00156771,2.1652e-03,0.724055,0.462994,-0.020339,0.636718,-0.683421,-0.000003,1,0,0.302610,0.361440,0.664050
165.0000,0.00159014,2.2008e-03,0.722519,0.477326,-0.020432,0.635744,-0.622376,-0.000001,1,0,0.434145,0.326155,0.760300
165.5000,0.00161976,2.2504e-03,0.719751,0.479279,-0.020502,0.635576,-0.754465,-0.000012,1,0,0.593640,0.268863,0.862503
166.0000,0.00164903,2.3104e-03,0.713747,0.472432,-0.020561,0.636017,-0.684189,-0.000002,1,0,0.727831,0.213464,0.941295
166.5000,0.00167081,2.3415e-03,0.713574,0.453168,-0.020601,0.637365,-0.692345,-0.000005,1,0,0.829394,0.153681,0.983074
167.0000,0.00168013,2.3528e-03,0.714105,0.446652,-0.020626,0.637908,-0.676573,0.000001,1,0,0.809212,0.150637,0.959849
167.5000,0.00167568,2.3459e-03,0.714288,0.428308,-0.020640,0.639356,-0.685692,-0.000003,1,0,0.821856,0.121022,0.942878
168.0000,0.00166013,2.3238e-03,0.714415,0.403281,-0.020643,0.641507,-0.725646,-0.000003,1,0,0.843741,0.079706,0.923447
168.5000,0.00163937,2.2843e-03,0.717675,0.388050,-0.020635,0.642979,-0.553167,0.000024,1,0,0.760626,0.087258,0.847884
169.0000,0.00162048,2.2393e-03,0.723648,0.377727,-0.020623,0.644091,-0.514052,0.000004,1,0,0.594980,0.134753,0.729734
169.5000,0.00160943,2.2037e-03,0.730338,0.364030,-0.020607,0.645645,-0.636380,0.000001,1,0,0.426453,0.186034,0.612488
170.0000,0.00160900,2.1997e-03,0.731461,0.349355,-0.019399,0.644569,-0.661044,-0.000002,1,0,0.274459,0.235121,0.509580
170.5000,0.00161798,2.2190e-03,0.729150,0.336494,-0.019720,0.646874,-0.645013,-0.000000,1,0,0.181022,0.263327,0.444349
171.0000,0.00163203,2.2561e-03,0.723390,0.331839,-0.020007,0.648178,-0.679114,0.000001,1,0,0.069507,0.311371,0.380879
171.5000,0.00164578,2.2871e-03,0.719583,0.334116,-0.020253,0.648297,-0.751920,-0.000003,1,0,0.114260,0.292156,0.406417
172.0000,0.00165233,2.3273e-03,0.709982,0.347094,-0.020453,0.647006,-0.563856,0.000002,1,0,0.086630,0.320068,0.406698
172.5000,0.00164929,2.3520e-03,0.701214,0.368247,-0.020592,0.644866,-0.519111,0.000076,1,0,-0.037238,0.405600,0.368362
173.0000,0.00163610,2.3452e-03,0.697629,0.394275,-0.020704,0.642260,-0.593576,0.000002,1,0,0.001246,0.416608,0.417854
173.5000,0.00161518,2.3208e-03,0.695963,0.421436,-0.020779,0.639751,-0.712345,-0.000003,1,0,0.113885,0.394334,0.508219
174.0000,0.00159121,2.2996e-03,0.691944,0.444172,-0.020790,0.637748,-0.690152,-0.000002,1,0,0.276425,0.348418,0.624843
174.5000,0.00156972,2.2948e-03,0.684031,0.461933,-0.020809,0.636376,-0.746341,-0.000002,1,0,0.394403,0.321597,0.716000
175.0000,0.00155540,2.2981e-03,0.676816,0.474036,-0.020799,0.635479,-0.645372,0.000001,1,0,0.493851,0.298646,0.792497
175.5000,0.00155070,2.2972e-03,0.675047,0.471706,-0.020738,0.635474,-0.652450,-0.000002,1,0,0.650077,0.238855,0.888932
176.0000,0.00155525,2.2889e-03,0.679472,0.470490,-0.020691,0.635516,-0.745385,-0.000013,1,0,0.697871,0.220716,0.918587
176.5000,0.00156602,2.2848e-03,0.685421,0.463226,-0.020629,0.635960,-0.786475,0.000003,1,0,0.737241,0.197292,0.934533
177.0000,0.00157811,2.2613e-03,0.697883,0.446300,-0.020619,0.637198,-0.530100,0.000000,1,0,0.799204,0.153442,0.952646
177.5000,0.00158644,2.2526e-03,0.704271,0.428500,-0.020606,0.638626,-0.458664,-0.000001,1,0,0.811752,0.124548,0.936300
178.0000,0.00158732,2.2580e-03,0.702988,0.426148,-0.020580,0.638940,-0.533602,0.000003,1,0,0.645231,0.177939,0.823170
178.5000,0.00157930,2.2523e-03,0.701193,0.401941,-0.020568,0.641099,-0.664338,0.000001,1,0,0.630134,0.151960,0.782094
179.0000,0.00156353,2.2382e-03,0.698573,0.381649,-0.020552,0.643159,-0.638838,-0.000002,1,0,0.552197,0.156126,0.708323
179.5000,0.00154335,2.2348e-03,0.690598,0.361895,-0.019951,0.643799,-0.557078,0.000000,1,0,0.462739,0.168154,0.630893
180.0000,0.00152330,2.2209e-03,0.685905,0.342013,-0.020117,0.646585,-0.795103,-0.000009,1,0,0.410671,0.166488,0.577159
180.5000,0.00150762,2.2149e-03,0.680661,0.329964,-0.020223,0.648503,-0.761562,-0.000000,1,0,0.309137,0.197017,0.506154
181.0000,0.00149886,2.2093e-03,0.678431,0.319367,-0.020105,0.649676,-0.796702,-0.000008,1,0,0.331849,0.174710,0.506559
181.5000,0.00149731,2.2339e-03,0.670253,0.316080,-0.020286,0.650520,-0.715951,-0.000010,1,0,0.361902,0.157566,0.519468
182.0000,0.00150099,2.2579e-03,0.664762,0.325252,-0.020436,0.649541,-0.696735,-0.000001,1,0,0.294985,0.197883,0.492868
182.5000,0.00150616,2.2599e-03,0.666481,0.339641,-0.020555,0.647780,-0.785459,0.000000,1,0,0.281194,0.220497,0.501691
183.0000,0.00150832,2.2534e-03,0.669368,0.357663,-0.020628,0.645552,-0.637470,0.000010,1,0,0.329243,0.219904,0.549147
183.5000,0.00150357,2.2337e-03,0.673132,0.382009,-0.020690,0.642867,-0.729317,-0.000007,1,0,0.332816,0.247191,0.580006
184.0000,0.00148995,2.2064e-03,0.675274,0.411592,-0.020478,0.639566,-0.620534,0.000001,1,0,0.278450,0.306949,0.585398
184.5000,0.00146819,2.1921e-03,0.669763,0.435830,-0.020559,0.637581,-0.712392,-0.000005,1,0,0.300590,0.327522,0.628112
185.0000,0.00144172,2.1826e-03,0.660565,0.457171,-0.020491,0.635782,-0.593747,-0.000003,1,0,0.320224,0.346622,0.666846
185.5000,0.00141603,2.1351e-03,0.663210,0.471720,-0.020565,0.634809,-0.630127,-0.000001,1,0,0.381763,0.340334,0.722098
186.0000,0.00139705,2.0970e-03,0.666223,0.481263,-0.020617,0.634221,-0.661207,-0.000004,1,0,0.422010,0.337134,0.759145
186.5000,0.00138975,2.0593e-03,0.674856,0.476960,-0.020652,0.634473,-0.601418,-0.000002,1,0,0.545545,0.283920,0.829466
187.0000,0.00139674,2.0491e-03,0.681647,0.473970,-0.020667,0.634711,-0.334973,-0.000002,1,0,0.569747,0.270669,0.840416
187.5000,0.00141754,2.0538e-03,0.690197,0.460007,-0.020671,0.635683,-0.724652,-0.000000,1,0,0.630660,0.229339,0.859999
188.0000,0.00144846,2.0984e-03,0.690263,0.443386,-0.020003,0.635789,-0.667987,-0.000000,1,0,0.654565,0.198000,0.852566
188.5000,0.00148339,2.1400e-03,0.693163,0.423802,-0.020181,0.637693,-0.707127,-0.000007,1,0,0.652194,0.172490,0.824684
189.0000,0.00151522,2.1747e-03,0.696736,0.403115,-0.020332,0.639841,-0.516854,0.000000,1,0,0.626796,0.154722,0.781517
189.5000,0.00153764,2.2072e-03,0.696647,0.380379,-0.020459,0.642367,-0.482126,0.000004,1,0,0.605258,0.134006,0.739264
190.0000,0.00154642,2.2217e-03,0.696046,0.354256,-0.020557,0.645511,-0.674869,-0.000000,1,0,0.620896,0.095627,0.716524
190.5000,0.00154049,2.2382e-03,0.688275,0.340500,-0.020627,0.647467,-0.660941,0.000002,1,0,0.529578,0.115297,0.644875
191.0000,0.00152204,2.2404e-03,0.679355,0.328827,-0.020674,0.649198,-0.769344,-0.000004,1,0,0.457176,0.131596,0.588772
191.5000,0.00149597,2.2264e-03,0.671935,0.325087,-0.020691,0.649830,-0.561776,0.000001,1,0,0.340502,0.177805,0.518307
192.0000,0.00146872,2.1994e-03,0.667780,0.326558,-0.020701,0.649671,-0.734296,-0.000004,1,0,0.241239,0.224201,0.465440
192.5000,0.00144683,2.1707e-03,0.666535,0.331507,-0.020699,0.648869,-0.548653,0.000028,1,0,0.265618,0.218391,0.484009
193.0000,0.00143567,2.1432e-03,0.669888,0.346671,-0.020685,0.646755,-0.697079,-0.000002,1,0,0.240835,0.246768,0.487603
193.5000,0.00143833,2.1355e-03,0.673531,0.365827,-0.020665,0.644283,-0.678143,-0.000000,1,0,0.268545,0.256197,0.524742
194.0000,0.00145519,2.1373e-03,0.680840,0.391137,-0.020476,0.641165,-0.503220,-0.000005,1,0,0.225492,0.305588,0.531079
194.5000,0.00148387,2.1332e-03,0.695603,0.415168,-0.020464,0.638791,-0.636013,-0.000001,1,0,0.262829,0.318061,0.580890
195.0000,0.00152002,2.1301e-03,0.713580,0.430466,-0.020490,0.637343,-0.787767,-0.000009,1,0,0.418462,0.271147,0.689609
195.5000,0.00155808,2.1497e-03,0.724805,0.446675,-0.020337,0.635712,-0.745703,-0.000007,1,0,0.472632,0.270902,0.743534
196.0000,0.00159245,2.1800e-03,0.730484,0.445776,-0.020401,0.635725,-0.737336,-0.000003,1,0,0.638219,0.208155,0.846373
196.5000,0.00161847,2.2073e-03,0.733230,0.443818,-0.020454,0.635884,-0.845393,-0.000003,1,0,0.709274,0.180547,0.889821
197.0000,0.00163320,2.2334e-03,0.731267,0.447189,-0.020486,0.635664,-0.570049,0.000001,1,0,0.682899,0.193883,0.876782
197.5000,0.00163577,2.2551e-03,0.725365,0.439107,-0.020525,0.636293,-0.614436,-0.000005,1,0,0.713782,0.172064,0.885845
198.0000,0.00162732,2.2670e-03,0.717844,0.423657,-0.020552,0.637531,-0.567384,-0.000000,1,0,0.755704,0.136606,0.892309
198.5000,0.00161056,2.3029e-03,0.699369,0.409692,-0.020572,0.638745,-0.731677,-0.000006,1,0,0.744323,0.121393,0.865716
199.0000,0.00158936,2.3248e-03,0.683659,0.391743,-0.020568,0.640386,-0.684622,-0.000000,1,0,0.729854,0.102524,0.832378
199.5000,0.00156819,2.3177e-03,0.676605,0.382287,-0.020429,0.641076,-0.757088,-0.000005,1,0,0.610863,0.133934,0.744797
200.0000,0.00155162,2.2934e-03,0.676571,0.365277,-0.020474,0.642962,-0.706206,-0.000003,1,0,0.565262,0.130588,0.695850
200.5000,0.00154177,2.2578e-03,0.682861,0.355155,-0.020510,0.644201,-0.565504,0.000066,1,0,0.466286,0.158628,0.624914
201.0000,0.00154139,2.2005e-03,0.700464,0.353216,-0.020396,0.644264,-0.545028,0.000016,1,0,0.257728,0.247329,0.505057
201.5000,0.00154976,2.1506e-03,0.720604,0.350044,-0.020428,0.644772,-0.557983,0.000034,1,0,0.097113,0.319093,0.416205
202.0000,0.00156515,2.1549e-03,0.726316,0.350606,-0.020478,0.644808,-0.422242,-0.000004,1,0,0.011764,0.361604,0.373367
202.5000,0.00158420,2.1723e-03,0.729260,0.357739,-0.020521,0.643878,-0.765579,-0.000002,1,0,0.093182,0.329705,0.422887
203.0000,0.00160143,2.1841e-03,0.733212,0.373089,-0.020552,0.642127,-0.618218,-0.000000,1,0,0.083972,0.351685,0.435657
203.5000,0.00161439,2.1930e-03,0.736146,0.392855,-0.019109,0.636879,-0.615870,-0.000000,1,0,0.109259,0.362486,0.471745
204.0000,0.00161989,2.2172e-03,0.730613,0.413739,-0.018161,0.633135,-0.628745,-0.000000,1,0,0.202533,0.343718,0.546251
204.5000,0.00161657,2.2647e-03,0.713803,0.434208,-0.018511,0.632129,-0.515247,-0.000001,1,0,0.274926,0.336488,0.611415
205.0000,0.00160506,2.2872e-03,0.701762,0.448796,-0.019229,0.632230,-0.696317,-0.000001,1,0,0.391987,0.305382,0.697368
205.5000,0.00158788,2.3062e-03,0.688532,0.459242,-0.019851,0.632482,-0.580766,0.000002,1,0,0.486448,0.281576,0.768024
206.0000,0.00156906,2.3047e-03,0.680817,0.467422,-0.020349,0.632715,-0.625562,-0.000001,1,0,0.541066,0.272001,0.813067
206.5000,0.00155316,2.2945e-03,0.676913,0.464685,-0.020739,0.633507,-0.701215,-0.000013,1,0,0.634493,0.234633,0.869125
207.0000,0.00154416,2.2694e-03,0.680435,0.454083,-0.021011,0.634706,-0.274229,-0.000000,1,0,0.719154,0.190942,0.910096
207.5000,0.00154447,2.2312e-03,0.692209,0.445557,-0.020094,0.633460,-0.819384,-0.000001,1,0,0.739387,0.172343,0.911730
208.0000,0.00155414,2.2105e-03,0.703065,0.429040,-0.020462,0.635393,-0.715410,0.000000,1,0,0.781474,0.135580,0.917053
208.5000,0.00157093,2.2061e-03,0.712080,0.423860,-0.020742,0.636393,-0.501082,0.000009,1,0,0.685294,0.161027,0.846321
209.0000,0.00159099,2.2243e-03,0.715261,0.415644,-0.020882,0.637444,-0.468150,-0.000000,1,0,0.566595,0.193544,0.760140
209.5000,0.00160970,2.2478e-03,0.716112,0.400556,-0.020953,0.639034,-0.513969,0.000022,1,0,0.488329,0.204989,0.693318
210.0000,0.00162271,2.2669e-03,0.715827,0.387003,-0.021035,0.640635,-0.714647,-0.000001,1,0,0.375296,0.235193,0.610489
210.5000,0.00162692,2.2795e-03,0.713733,0.370014,-0.021040,0.642516,-0.715130,-0.000013,1,0,0.346088,0.227560,0.573648
211.0000,0.00162107,2.2754e-03,0.712438,0.356672,-0.021029,0.644058,-0.596492,0.000003,1,0,0.346802,0.211624,0.558426
211.5000,0.00160593,2.2688e-03,0.707819,0.352234,-0.021004,0.644592,-0.678694,-0.000003,1,0,0.282939,0.234812,0.517751
212.0000,0.00158421,2.2569e-03,0.701929,0.353814,-0.020952,0.644305,-0.756171,-0.000003,1,0,0.225367,0.262722,0.488089
212.5000,0.00155985,2.2490e-03,0.693561,0.360225,-0.020894,0.643366,-0.513747,-0.000002,1,0,0.226953,0.269165,0.496118
213.0000,0.00153725,2.2324e-03,0.688596,0.371457,-0.020828,0.641853,-0.595461,-0.000006,1,0,0.271441,0.261795,0.533236
213.5000,0.00152023,2.2314e-03,0.681285,0.389606,-0.020046,0.638348,-0.459708,-0.000001,1,0,0.261136,0.287714,0.548849
214.0000,0.00151122,2.2340e-03,0.676452,0.410408,-0.020165,0.636615,-0.493376,-0.000001,1,0,0.249642,0.317880,0.567522
214.5000,0.00151076,2.2339e-03,0.676277,0.430291,-0.020277,0.635125,-0.590901,0.000005,1,0,0.241100,0.346275,0.587375
215.0000,0.00151759,2.2485e-03,0.674948,0.448228,-0.019599,0.632214,-0.642886,-0.000002,1,0,0.253701,0.363528,0.617229
215.5000,0.00152922,2.2571e-03,0.677514,0.456091,-0.019896,0.632082,-0.530285,-0.000003,1,0,0.385651,0.317673,0.703324
216.0000,0.00154257,2.2696e-03,0.679677,0.456223,-0.020154,0.632457,-0.729473,-0.000012,1,0,0.519469,0.265162,0.784632
216.5000,0.00155460,2.2797e-03,0.681922,0.452392,-0.020368,0.633088,-0.511940,0.000031,1,0,0.612256,0.225778,0.838034
217.0000,0.00156304,2.2622e-03,0.690930,0.446132,-0.020532,0.633854,-0.524334,-0.000017,1,0,0.666408,0.198004,0.864412
217.5000,0.00156664,2.2340e-03,0.701284,0.428895,-0.020661,0.635444,-0.713821,-0.000002,1,0,0.767480,0.139941,0.907421
218.0000,0.00156520,2.2162e-03,0.706247,0.407922,-0.020748,0.637434,-0.629159,-0.000006,1,0,0.844037,0.085962,0.929999
