D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6000,0.0000,4.3530,0.0000,1.9939,0.0000,12.5734,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07730,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6136,0.0000,4.3577,0.0000,1.9900,0.0000,12.4074,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07811,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6271,0.0000,4.3640,0.0000,1.9835,0.0000,12.3043,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07824,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6407,0.0000,4.2532,0.0000,1.9807,0.0000,12.1688,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07753,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6542,0.0000,4.3030,0.0000,1.9357,0.0000,11.9562,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07524,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6678,0.0000,4.3407,0.0000,1.9816,0.0000,11.8408,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07809,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6814,0.0000,4.3249,0.0000,1.9877,0.0000,11.7126,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07788,1,0.0295,banda<=ruido,1,59.0,1,59,0,350,1,0.016949,1.2418e-31,0.97858
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6949,0.0000,4.3529,0.0000,1.9925,0.0000,11.5325,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07840,1,0.0295,banda<=ruido,1,103.0,1,103,0,600,1,0.009709,1.2418e-31,0.97858
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7085,0.9950,4.2653,0.0000,1.9925,4.1785,25.1222,19.28400,0.3346,0.001722,0.3180,0.00345,0.00345,0.07842,95,0.0695,banda<=ruido,0,31.0,1,31,0,400,1,0.032258,4.8547e-7,0.98519
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7220,0.9902,4.3853,0.0000,1.9972,4.2202,24.8295,24.74727,0.3782,0.001814,0.3014,0.00321,0.00321,0.07861,93,0.0840,banda<=ruido,0,29.0,1,29,0,400,1,0.034483,6.3033e-7,0.97510
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7356,0.9413,4.3240,0.0000,1.9407,4.1816,24.3957,28.96297,0.4253,0.001944,0.2883,0.00365,0.00365,0.07494,94,0.0957,banda<=ruido,0,28.0,1,28,0,400,1,0.035714,3.0167e-7,0.98043
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7492,0.8366,4.2956,0.0000,1.9878,4.1213,23.9314,35.27016,0.4637,0.001790,0.2759,0.00239,0.00239,0.07711,85,0.1052,banda<=ruido,0,28.0,1,28,0,450,1,0.035714,2.8210e-7,0.96678
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7627,0.9998,4.3875,0.0000,1.9863,4.1581,23.4948,47.73588,0.4869,0.001565,0.2643,0.00274,0.00274,0.07435,88,0.1140,banda<=ruido,0,28.0,1,28,0,450,1,0.035714,4.6078e-7,0.98031
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7763,0.9604,4.3734,0.0000,1.9964,4.1120,22.8998,53.81617,0.5185,0.001545,0.2554,0.00219,0.00219,0.07871,83,0.1229,banda<=ruido,0,28.0,1,28,0,500,1,0.035714,6.3928e-8,0.95694
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7898,0.9659,4.3062,0.0000,1.9960,4.2472,22.2010,56.88328,0.5501,0.001770,0.2485,0.00287,0.00287,0.07856,93,0.1293,banda<=ruido,0,30.0,1,30,0,550,1,0.033333,3.5522e-7,0.98494
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8034,0.9928,4.3526,0.0000,1.9895,4.0010,21.4076,58.74804,0.5671,0.001536,0.2432,0.00203,0.00203,0.07788,78,0.1345,banda<=ruido,0,36.0,1,36,0,550,1,0.027778,1.1595e-7,0.98759
D,2,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8169,0.7049,4.3427,0.0000,1.9739,3.8924,20.2589,48.97082,0.5711,0.001791,0.2430,0.00216,0.00216,0.07866,77,0.1358,banda<=ruido,0,41.0,1,41,0,500,1,0.024390,1.3541e-7,0.98570
