D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6000,0.0000,4.2704,0.0000,1.9856,0.0000,12.5101,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07824,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6136,0.0000,4.3086,0.0000,1.9611,0.0000,12.4319,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07808,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6271,0.0000,4.3277,0.0000,1.9498,0.0000,12.2289,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07880,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6407,0.0000,4.3106,0.0000,1.9849,0.0000,12.1848,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07610,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6542,0.0000,4.3776,0.0000,1.9796,0.0000,11.9032,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07846,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6678,0.0000,4.3576,0.0000,1.9988,0.0000,11.7608,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07755,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6814,0.0000,4.3654,0.0000,1.9972,0.0000,11.6552,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07751,1,0.0295,banda<=ruido,1,59.0,1,59,0,350,1,0.016949,1.2418e-31,0.97858
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6949,0.0000,4.2996,0.0000,1.9996,0.0000,11.5360,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07773,1,0.0295,banda<=ruido,1,103.0,1,103,0,600,1,0.009709,1.2418e-31,0.97858
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7085,0.8912,4.3662,0.0000,1.9798,3.8992,25.2298,16.90073,0.3211,0.001752,0.3166,0.00302,0.00302,0.07678,87,0.0713,banda<=ruido,0,31.0,1,31,0,400,1,0.032258,3.2701e-7,0.99688
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7220,0.8485,4.3762,0.0000,1.9928,4.1112,24.8064,23.58341,0.3811,0.001778,0.3020,0.00402,0.00402,0.07814,99,0.0842,banda<=ruido,0,29.0,1,29,0,400,1,0.034483,1.0164e-6,0.98951
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7356,0.9481,4.2657,0.0000,1.9227,4.2537,24.4495,33.61366,0.4186,0.001609,0.2872,0.00252,0.00252,0.07625,89,0.0945,banda<=ruido,0,28.0,1,28,0,400,1,0.035714,2.9178e-7,0.97485
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7492,0.9183,4.3268,0.0000,1.9964,4.2895,24.0336,43.40251,0.4509,0.001498,0.2746,0.00259,0.00259,0.07848,94,0.1060,banda<=ruido,0,28.0,1,28,0,450,1,0.035714,3.6413e-7,0.99245
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7627,0.9950,4.3341,0.0000,1.9909,4.3395,23.4224,41.15003,0.4960,0.001764,0.2654,0.00195,0.00195,0.07670,88,0.1147,banda<=ruido,0,28.0,1,28,0,450,1,0.035714,2.2943e-7,0.99252
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7763,0.9998,4.3139,0.0000,1.9816,4.3295,22.9131,46.79705,0.5169,0.001687,0.2554,0.00274,0.00274,0.07823,98,0.1233,banda<=ruido,0,28.0,1,28,0,500,1,0.035714,5.6201e-7,0.99211
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7898,1.0000,4.3441,0.0000,1.9992,4.3101,22.1956,56.99878,0.5508,0.001665,0.2488,0.00152,0.00152,0.07860,72,0.1304,banda<=ruido,0,30.0,1,30,0,550,1,0.033333,9.3257e-8,0.97748
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8034,0.8113,4.3367,0.0000,1.9865,4.1037,21.4004,2277.09023,0.5680,0.001763,0.2434,0.00293,0.00293,0.07514,88,0.1346,banda<=ruido,0,36.0,1,36,0,550,1,0.027778,4.2956e-7,0.99178
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8169,0.9968,4.2537,0.0000,1.9913,4.4230,20.2514,51.03512,0.5720,0.001759,0.2428,0.00159,0.00159,0.07842,73,0.1351,banda<=ruido,0,41.0,1,41,0,500,1,0.024390,2.2527e-7,0.99885
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8305,0.9659,4.3609,0.0000,1.9984,4.1870,18.8460,51.02527,0.5639,0.001646,0.2457,0.00174,0.00174,0.07796,81,0.1319,banda<=ruido,0,39.0,1,39,0,450,1,0.025641,6.2518e-8,0.97840
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8441,0.6098,4.3423,0.0000,1.9748,3.9019,17.3895,70.52971,0.5517,0.001683,0.2495,0.00324,0.00324,0.07868,87,0.1296,banda<=ruido,0,38.0,1,38,0,350,1,0.026316,2.2552e-7,0.94033
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8576,0.7219,4.3535,0.0000,1.9585,4.0739,16.0587,37.24137,0.5257,0.001832,0.2523,0.00287,0.00287,0.07839,90,0.1281,banda<=ruido,0,38.0,1,38,0,350,1,0.026316,3.6264e-7,0.98899
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8712,0.9837,4.3642,0.0000,1.9909,4.0184,14.6911,31.77463,0.5075,0.001892,0.2555,0.00240,0.00240,0.07656,86,0.1246,banda<=ruido,0,39.0,1,39,0,300,1,0.025641,2.0374e-7,0.98260
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8847,0.8813,4.3897,0.0000,1.9856,4.0513,13.1749,31.81970,0.5115,0.001910,0.2606,0.00237,0.00237,0.07794,84,0.1191,banda<=ruido,0,39.0,1,39,0,300,1,0.025641,2.4636e-7,0.98205
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.8983,0.9097,4.3511,0.0000,1.9776,4.0974,11.8721,34.56953,0.4921,0.001552,0.2632,0.00149,0.00149,0.07696,74,0.1156,banda<=ruido,0,40.0,1,40,0,300,1,0.025000,2.2001e-7,0.99172
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.9119,0.9799,4.3171,0.0000,1.9744,4.2879,10.5401,24.38181,0.4797,0.001999,0.2667,0.00225,0.00225,0.07742,88,0.1135,banda<=ruido,0,41.0,1,41,0,300,1,0.024390,3.1743e-7,0.98805
D,7,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.9254,0.9756,4.2994,0.0000,1.9508,4.3176,9.1908,26.89934,0.4727,0.001812,0.2705,0.00320,0.00320,0.07778,98,0.1106,banda<=ruido,0,42.0,1,42,0,300,1,0.023810,9.7505e-7,1.00327
