D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6000,0.0000,4.2924,0.0000,1.9180,0.0000,12.6043,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07760,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6136,0.0000,4.3829,0.0000,1.9313,0.0000,12.4229,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07593,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6271,0.0000,4.3218,0.0000,1.9849,0.0000,12.2125,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07833,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6407,0.0000,4.2525,0.0000,1.9628,0.0000,12.0986,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07662,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6542,0.0000,4.3978,0.0000,1.9819,0.0000,11.9788,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07761,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6678,0.0000,4.3059,0.0000,1.9895,0.0000,11.8252,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07792,1,0.0295,banda<=ruido,1,56.0,1,56,0,350,1,0.017857,1.2418e-31,0.97858
D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6814,0.0000,4.3665,0.0000,1.9664,0.0000,11.6489,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07825,1,0.0295,banda<=ruido,1,59.0,1,59,0,350,1,0.016949,1.2418e-31,0.97858
D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.6949,0.0000,4.2945,0.0000,1.9737,0.0000,11.4887,0.00000,0.0000,0.000000,0.5640,0.00000,0.00000,0.07787,1,0.0295,banda<=ruido,1,103.0,1,103,0,600,1,0.009709,1.2418e-31,0.97858
D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7085,0.9007,4.3645,0.0000,1.9819,4.1459,25.2601,16.34177,0.3173,0.001889,0.3160,0.00334,0.00334,0.07682,95,0.0710,banda<=ruido,0,31.0,1,31,0,400,1,0.032258,2.8222e-7,0.97329
D,1,parada,0.47,0.94,6.8,0.0079,1.105,25,20,16,0,0.7220,0.9007,4.3155,0.0000,1.9895,4.1477,24.8270,23.82922,0.3786,0.002074,0.3015,0.00297,0.00297,0.07797,98,0.0819,banda<=ruido,0,29.0,1,29,0,400,1,0.034483,7.7085e-7,0.98450
