t,ged,var_int,efic,geom,busc,omega,gradE,coh,lf,warmup
48.5000,0.00199361,2.8726e-03,0.694005,0.474595,0.022395,0.753948,-0.342929,-0.000000,1,0
49.0000,0.00209720,2.9258e-03,0.716786,0.509432,0.005857,0.777518,0.764063,0.000000,1,0
49.5000,0.00214101,2.9488e-03,0.726062,0.511790,0.005762,0.777449,0.591849,-0.000000,1,0
50.0000,0.00212383,2.9245e-03,0.726214,0.503908,0.009858,0.772268,0.527406,0.000000,1,0
50.5000,0.00200225,2.8006e-03,0.714924,0.481262,0.016319,0.763647,0.788029,-0.000003,1,0
51.0000,0.00182035,2.5705e-03,0.708183,0.454324,0.021389,0.755232,0.680040,0.000000,1,0
51.5000,0.00174944,2.5503e-03,0.685983,0.449545,0.012711,0.766727,-0.909552,-0.000000,1,0
52.0000,0.00171051,2.5628e-03,0.667428,0.427255,0.003121,0.779229,0.619579,0.000000,1,0
52.5000,0.00171104,2.5962e-03,0.659051,0.402332,0.010667,0.767481,0.757850,0.000014,1,0
53.0000,0.00175185,2.6724e-03,0.655523,0.377160,0.014634,0.759558,0.611232,0.000027,1,0
53.5000,0.00182804,2.7448e-03,0.666013,0.360386,0.013586,0.759211,0.588105,-0.000002,1,0
54.0000,0.00193047,2.7939e-03,0.690954,0.343341,0.020529,0.744544,0.549190,-0.000064,1,0
54.5000,0.00204669,2.8440e-03,0.719647,0.332083,0.025789,0.732397,0.616216,-0.000053,1,0
55.0000,0.00216138,2.8971e-03,0.746044,0.325648,0.029424,0.723748,0.744971,-0.000014,1,0
55.5000,0.00225737,2.9573e-03,0.763326,0.332256,0.031549,0.720956,0.753680,-0.000001,1,0
56.0000,0.00232265,2.9963e-03,0.775164,0.355888,0.031971,0.724618,0.659585,-0.000001,1,0
56.5000,0.00234485,2.9951e-03,0.782896,0.376717,0.032139,0.728212,0.657153,-0.000005,1,0
57.0000,0.00232132,2.9668e-03,0.782429,0.380923,0.031572,0.730161,0.663536,-0.000005,1,0
57.5000,0.00225438,2.8984e-03,0.777800,0.379754,0.029327,0.734560,0.713466,-0.000005,1,0
58.0000,0.00215400,2.7880e-03,0.772586,0.380267,0.028261,0.737146,0.767506,-0.000007,1,0
58.5000,0.00203550,2.6847e-03,0.758197,0.396376,0.026328,0.742573,0.570814,-0.000000,1,0
59.0000,0.00191926,2.6157e-03,0.733755,0.418417,0.025129,0.746801,0.330941,-0.000002,1,0
59.5000,0.00182533,2.5854e-03,0.706010,0.421286,0.023998,0.749412,0.350560,-0.000000,1,0
60.0000,0.00177014,2.5873e-03,0.684176,0.435268,0.021808,0.754365,0.822759,0.000001,1,0
60.5000,0.00176279,2.5934e-03,0.679717,0.449954,0.018581,0.760389,-0.160792,0.000000,1,0
61.0000,0.00180290,2.6064e-03,0.691729,0.449556,0.016161,0.764272,0.621294,-0.000000,1,0
61.5000,0.00188086,2.6559e-03,0.708192,0.445452,0.013213,0.768831,0.108513,-0.000000,1,0
62.0000,0.00197991,2.7229e-03,0.727140,0.438638,0.013973,0.767530,0.597047,-0.000003,1,0
62.5000,0.00207942,2.7954e-03,0.743871,0.431464,0.016129,0.763955,0.615342,-0.000002,1,0
63.0000,0.00215930,2.8354e-03,0.761539,0.424650,0.017811,0.760929,0.648599,-0.000002,1,0
63.5000,0.00220191,2.8515e-03,0.772190,0.418742,0.019409,0.757896,0.496055,-0.000000,1,0
64.0000,0.00219929,2.8366e-03,0.775322,0.415406,0.019815,0.757545,0.432614,-0.000000,1,0
64.5000,0.00215050,2.7664e-03,0.777365,0.410240,0.019825,0.757260,0.437883,-0.000000,1,0
65.0000,0.00206333,2.6938e-03,0.765946,0.398795,0.020842,0.754852,0.847829,0.000004,1,0
65.5000,0.00195323,2.6003e-03,0.751169,0.382388,0.019620,0.756230,0.567416,-0.000003,1,0
66.0000,0.00183931,2.5085e-03,0.733238,0.362888,0.020805,0.752482,0.376702,0.000000,1,0
66.5000,0.00173909,2.4548e-03,0.708447,0.356502,0.020275,0.753383,0.746199,0.000000,1,0
67.0000,0.00166652,2.4241e-03,0.687477,0.369848,0.021192,0.753535,0.717325,0.000000,1,0
67.5000,0.00162936,2.4182e-03,0.673801,0.370190,0.021842,0.752491,0.620414,-0.000001,1,0
68.0000,0.00162797,2.4491e-03,0.664712,0.382757,0.020904,0.755267,0.471626,-0.000000,1,0
68.5000,0.00165581,2.4921e-03,0.664417,0.379604,0.020130,0.756880,0.767638,0.000000,1,0
69.0000,0.00170081,2.5354e-03,0.670828,0.389500,0.020869,0.756626,0.601632,-0.000000,1,0
69.5000,0.00174814,2.5661e-03,0.681244,0.395228,0.021371,0.756520,0.663857,-0.000009,1,0
70.0000,0.00178325,2.5667e-03,0.694765,0.405495,0.021729,0.756976,0.539793,-0.000026,1,0
70.5000,0.00179502,2.5409e-03,0.706447,0.422749,0.020781,0.759659,0.560759,-0.000013,1,0
71.0000,0.00177852,2.4866e-03,0.715254,0.429955,0.020639,0.760302,0.758628,-0.000000,1,0
71.5000,0.00173621,2.4432e-03,0.710616,0.431021,0.020985,0.759818,0.615505,-0.000000,1,0
72.0000,0.00167719,2.3958e-03,0.700045,0.429189,0.021239,0.759249,0.635262,0.000000,1,0
72.5000,0.00161493,2.3588e-03,0.684644,0.425545,0.020229,0.760704,0.768736,0.000000,1,0
73.0000,0.00156405,2.3124e-03,0.676362,0.424314,0.020639,0.759966,0.574456,0.000000,1,0
73.5000,0.00153649,2.2746e-03,0.675485,0.425469,0.020167,0.761172,0.666851,0.000000,1,0
74.0000,0.00153847,2.2678e-03,0.678412,0.426798,0.020566,0.761025,0.600852,-0.000002,1,0
74.5000,0.00156898,2.3195e-03,0.676417,0.425630,0.020809,0.760346,0.586234,0.000001,1,0
75.0000,0.00161983,2.4106e-03,0.671950,0.423793,0.021019,0.759725,0.782868,0.000002,1,0
75.5000,0.00167820,2.4828e-03,0.675922,0.419249,0.021143,0.759129,0.459934,0.000000,1,0
76.0000,0.00172856,2.5198e-03,0.685991,0.411178,0.021201,0.758370,0.699406,0.000001,1,0
76.5000,0.00175919,2.5269e-03,0.696188,0.396140,0.020475,0.758420,0.613365,-0.000013,1,0
77.0000,0.00176233,2.5064e-03,0.703136,0.393801,0.020531,0.757898,0.577392,-0.000001,1,0
77.5000,0.00173724,2.4627e-03,0.705435,0.398969,0.020071,0.758743,0.609554,-0.000000,1,0
78.0000,0.00169038,2.4142e-03,0.700171,0.386846,0.020229,0.757634,0.743596,0.000005,1,0
78.5000,0.00163364,2.3594e-03,0.692407,0.392198,0.020381,0.757784,0.428001,-0.000008,1,0
79.0000,0.00158133,2.3250e-03,0.680156,0.387563,0.020573,0.757268,0.562320,-0.000003,1,0
79.5000,0.00154648,2.2964e-03,0.673441,0.395933,0.020340,0.758282,0.694363,0.000001,1,0
80.0000,0.00153727,2.2802e-03,0.674178,0.395596,0.020537,0.758071,0.566919,-0.000006,1,0
80.5000,0.00155480,2.3060e-03,0.674250,0.397890,0.020683,0.758140,0.774519,0.000000,1,0
81.0000,0.00159275,2.3549e-03,0.676342,0.409167,0.020783,0.758825,0.681644,-0.000000,1,0
81.5000,0.00163914,2.4115e-03,0.679725,0.418840,0.020604,0.759753,0.626674,-0.000000,1,0
82.0000,0.00167988,2.4419e-03,0.687952,0.420137,0.020696,0.759871,0.751539,0.000000,1,0
82.5000,0.00170301,2.4671e-03,0.690276,0.419536,0.020756,0.759963,0.727947,0.000000,1,0
83.0000,0.00170210,2.4766e-03,0.687283,0.423108,0.020245,0.761059,0.701498,0.000000,1,0
83.5000,0.00167809,2.4489e-03,0.685251,0.425864,0.020414,0.761096,0.615663,-0.000010,1,0
84.0000,0.00163895,2.4118e-03,0.679548,0.429318,0.020544,0.761173,0.707353,0.000002,1,0
84.5000,0.00159739,2.3702e-03,0.673962,0.426225,0.020645,0.761134,0.540331,-0.000003,1,0
85.0000,0.00156718,2.3351e-03,0.671130,0.430814,0.020709,0.761260,0.799459,0.000002,1,0
85.5000,0.00155923,2.3115e-03,0.674567,0.434040,0.020726,0.761407,0.634403,0.000001,1,0
86.0000,0.00157864,2.3137e-03,0.682292,0.436558,0.020712,0.761564,0.804852,0.000002,1,0
86.5000,0.00162276,2.3372e-03,0.694305,0.435972,0.020716,0.761613,0.832451,0.000002,1,0
87.0000,0.00168166,2.3913e-03,0.703245,0.435416,0.018266,0.765521,0.647975,0.000001,1,0
87.5000,0.00174052,2.4449e-03,0.711898,0.429028,0.018958,0.764248,0.697977,0.000002,1,0
88.0000,0.00178351,2.4728e-03,0.721249,0.431064,0.016924,0.767839,0.581377,0.000001,1,0
88.5000,0.00179832,2.4866e-03,0.723213,0.420254,0.018120,0.765553,0.757382,0.000001,1,0
89.0000,0.00177974,2.4705e-03,0.720413,0.418974,0.018530,0.765073,0.605603,-0.000005,1,0
89.5000,0.00173124,2.4390e-03,0.709810,0.420498,0.019582,0.763425,0.635583,0.000004,1,0
90.0000,0.00166419,2.4018e-03,0.692886,0.416618,0.020408,0.761871,0.450571,-0.000001,1,0
90.5000,0.00159502,2.3725e-03,0.672299,0.418256,0.021039,0.760889,0.602469,0.000000,1,0
91.0000,0.00154085,2.3402e-03,0.658429,0.420494,0.021265,0.760566,0.636975,-0.000006,1,0
91.5000,0.00151502,2.3076e-03,0.656523,0.411569,0.021607,0.759540,0.621196,-0.000001,1,0
92.0000,0.00152360,2.2966e-03,0.663408,0.415803,0.020431,0.761664,0.609775,0.000003,1,0
92.5000,0.00156374,2.2981e-03,0.680444,0.412540,0.020861,0.760802,0.573168,-0.000024,1,0
93.0000,0.00162448,2.3315e-03,0.696755,0.404509,0.021091,0.759962,0.810019,0.000028,1,0
93.5000,0.00168955,2.3870e-03,0.707827,0.401536,0.021298,0.759433,0.588594,-0.000009,1,0
94.0000,0.00174174,2.4382e-03,0.714369,0.399872,0.020120,0.761518,0.617996,-0.000000,1,0
94.5000,0.00176770,2.4655e-03,0.716967,0.401813,0.019275,0.763061,0.786888,-0.000008,1,0
95.0000,0.00176145,2.4645e-03,0.714734,0.404411,0.019898,0.762292,0.539732,-0.000006,1,0
95.5000,0.00172566,2.4278e-03,0.710805,0.410428,0.020382,0.761950,0.417133,-0.000002,1,0
96.0000,0.00167045,2.3829e-03,0.701021,0.414137,0.020770,0.761714,0.687217,0.000001,1,0
96.5000,0.00161045,2.3517e-03,0.684805,0.415795,0.021046,0.761601,0.589122,-0.000098,1,0
97.0000,0.00156070,2.3378e-03,0.667578,0.421043,0.020932,0.762265,0.710772,-0.000005,1,0
97.5000,0.00153296,2.3438e-03,0.654054,0.434911,0.019868,0.764948,0.613428,-0.000004,1,0
98.0000,0.00153326,2.3571e-03,0.650491,0.443715,0.020295,0.764830,0.446193,-0.000003,1,0
98.5000,0.00156088,2.3453e-03,0.665538,0.450844,0.020626,0.764682,0.625500,-0.000001,1,0
99.0000,0.00160916,2.3553e-03,0.683197,0.454772,0.020843,0.764457,0.216039,-0.000003,1,0
99.5000,0.00166812,2.3803e-03,0.700817,0.455044,0.021008,0.764193,0.740463,-0.000006,1,0
100.0000,0.00172426,2.4082e-03,0.715989,0.448980,0.021105,0.763857,0.590980,-0.000000,1,0
100.5000,0.00176875,2.4355e-03,0.726237,0.440100,0.021134,0.763270,0.682138,-0.000001,1,0
101.0000,0.00179436,2.4606e-03,0.729230,0.433506,0.021125,0.762741,0.565723,-0.000004,1,0
101.5000,0.00179853,2.4593e-03,0.731331,0.423135,0.021082,0.762059,0.779327,-0.000002,1,0
102.0000,0.00178289,2.4511e-03,0.727397,0.422260,0.020291,0.762991,0.643003,-0.000000,1,0
102.5000,0.00175236,2.4420e-03,0.717594,0.411565,0.020400,0.762045,0.378172,-0.000008,1,0
103.0000,0.00171382,2.4223e-03,0.707530,0.404536,0.020485,0.761305,0.525218,-0.000027,1,0
103.5000,0.00167440,2.3770e-03,0.704421,0.400384,0.020490,0.760877,0.645846,-0.000117,1,0
104.0000,0.00164027,2.3415e-03,0.700529,0.401981,0.020544,0.760751,0.572423,-0.000001,1,0
104.5000,0.00161583,2.3353e-03,0.691927,0.396388,0.020597,0.760244,0.647510,-0.000000,1,0
105.0000,0.00160373,2.3450e-03,0.683905,0.397327,0.020255,0.760784,0.648203,-0.000010,1,0
105.5000,0.00160499,2.3517e-03,0.682489,0.398775,0.020379,0.760611,0.518939,-0.000004,1,0
106.0000,0.00161910,2.3544e-03,0.687689,0.393261,0.020483,0.760078,0.711243,-0.000001,1,0
106.5000,0.00164427,2.3579e-03,0.697354,0.394402,0.020562,0.760018,0.519523,-0.000006,1,0
107.0000,0.00167733,2.3693e-03,0.707932,0.402621,0.020600,0.760500,0.518247,-0.000009,1,0
107.5000,0.00171374,2.3784e-03,0.720535,0.406964,0.020643,0.760808,0.645481,-0.000006,1,0
108.0000,0.00174794,2.3982e-03,0.728867,0.417791,0.020662,0.761497,0.572044,-0.000075,1,0
108.5000,0.00177376,2.4343e-03,0.728647,0.425233,0.020668,0.762033,0.655372,0.000000,1,0
109.0000,0.00178567,2.4567e-03,0.726872,0.430784,0.020661,0.762471,0.588382,-0.000013,1,0
109.5000,0.00177987,2.4771e-03,0.718539,0.436406,0.020652,0.762874,0.510546,-0.000000,1,0
110.0000,0.00175548,2.4809e-03,0.707607,0.437450,0.020558,0.763160,0.695621,-0.000009,1,0
110.5000,0.00171512,2.4524e-03,0.699358,0.437824,0.020561,0.763218,0.507226,-0.000040,1,0
111.0000,0.00166487,2.4089e-03,0.691131,0.445817,0.020552,0.763624,0.600353,-0.000001,1,0
111.5000,0.00161353,2.3599e-03,0.683718,0.443155,0.020551,0.763491,0.654030,-0.000027,1,0
112.0000,0.00157120,2.3131e-03,0.679270,0.435493,0.020546,0.763087,0.718269,-0.000001,1,0
112.5000,0.00154716,2.2736e-03,0.680494,0.426202,0.020388,0.762764,0.731157,-0.000003,1,0
113.0000,0.00154783,2.2631e-03,0.683956,0.422467,0.019711,0.763812,0.383201,-0.000002,1,0
113.5000,0.00157490,2.2736e-03,0.692675,0.411398,0.019579,0.763322,0.678839,-0.000001,1,0
114.0000,0.00162445,2.3000e-03,0.706291,0.388794,0.019903,0.761306,0.695913,-0.000000,1,0
114.5000,0.00168718,2.3693e-03,0.712110,0.372087,0.020184,0.759586,0.433184,-0.000135,1,0
115.0000,0.00175008,2.4648e-03,0.710017,0.386559,0.020409,0.760343,0.581457,-0.000003,1,0
115.5000,0.00179931,2.5317e-03,0.710720,0.380099,0.020584,0.759662,0.752538,0.000000,1,0
116.0000,0.00182330,2.5552e-03,0.713570,0.376837,0.020710,0.759319,0.687021,-0.000231,1,0
116.5000,0.00181566,2.5459e-03,0.713158,0.381930,0.020797,0.759674,0.578745,-0.000002,1,0
117.0000,0.00177698,2.5161e-03,0.706249,0.386721,0.020333,0.760943,0.678856,-0.000010,1,0
117.5000,0.00171500,2.4771e-03,0.692345,0.390444,0.020486,0.761148,0.721221,-0.000004,1,0
118.0000,0.00164299,2.4184e-03,0.679365,0.398755,0.020597,0.761668,0.438953,-0.000009,1,0
118.5000,0.00157659,2.3427e-03,0.672983,0.408698,0.020632,0.762500,0.566056,-0.000009,1,0
119.0000,0.00153014,2.2864e-03,0.669248,0.419532,0.020696,0.763391,0.340913,-0.000012,1,0
119.5000,0.00151326,2.2494e-03,0.672733,0.432705,0.020008,0.765212,0.587367,-0.000002,1,0
120.0000,0.00152852,2.2320e-03,0.684819,0.444246,0.020209,0.765631,0.563389,-0.000002,1,0
120.5000,0.00157053,2.2632e-03,0.693939,0.454952,0.020380,0.766057,0.737954,-0.000000,1,0
121.0000,0.00162726,2.3322e-03,0.697726,0.462905,0.020512,0.766393,0.667619,-0.000001,1,0
121.5000,0.00168317,2.3943e-03,0.702981,0.465756,0.020538,0.766590,0.706433,0.000000,1,0
122.0000,0.00172296,2.4326e-03,0.708272,0.459099,0.020024,0.767323,0.540082,-0.000012,1,0
122.5000,0.00173563,2.4523e-03,0.707757,0.453399,0.019850,0.767182,0.620284,0.000000,1,0
123.0000,0.00171715,2.4446e-03,0.702431,0.429121,0.020152,0.765335,0.594837,0.000000,1,0
123.5000,0.00167149,2.4231e-03,0.689814,0.413627,0.020369,0.763901,0.535215,-0.000004,1,0
124.0000,0.00160949,2.4062e-03,0.668897,0.402087,0.020571,0.762666,0.693721,-0.000000,1,0
124.5000,0.00154612,2.3835e-03,0.648688,0.386192,0.020720,0.761182,0.680780,0.000001,1,0
125.0000,0.00149661,2.3331e-03,0.641461,0.383495,0.020815,0.760782,0.606932,-0.000001,1,0
125.5000,0.00147240,2.2813e-03,0.645434,0.376240,0.020872,0.760126,0.546885,-0.000001,1,0
126.0000,0.00147827,2.2558e-03,0.655308,0.384384,0.020890,0.760774,0.548475,-0.000010,1,0
126.5000,0.00151123,2.2447e-03,0.673253,0.384767,0.020882,0.760837,0.633414,-0.000000,1,0
127.0000,0.00156163,2.2617e-03,0.690483,0.387750,0.020856,0.761117,0.667347,-0.000034,1,0
127.5000,0.00161631,2.2946e-03,0.704409,0.390850,0.020814,0.761367,0.596824,-0.000001,1,0
128.0000,0.00165993,2.3155e-03,0.716882,0.390238,0.020766,0.761480,0.639876,-0.000000,1,0
128.5000,0.00168262,2.3464e-03,0.717112,0.393904,0.020020,0.763283,0.560772,-0.000000,1,0
129.0000,0.00167906,2.3598e-03,0.711536,0.399473,0.020169,0.763533,0.636935,-0.000002,1,0
