t,ged,var_int,efic,geom,busc,omega,gradE,coh,lf,warmup
144.0000,0.00160801,2.3024e-03,0.698420,0.524117,-0.020396,0.633889,-0.503502,-0.000038,1,0
144.5000,0.00160752,2.3067e-03,0.696877,0.517538,-0.020400,0.634257,-0.744224,-0.000003,1,0
145.0000,0.00158961,2.2935e-03,0.693097,0.492897,-0.020423,0.635656,-0.627531,-0.000001,1,0
145.5000,0.00156035,2.2709e-03,0.687096,0.467534,-0.020436,0.637415,-0.608455,-0.000001,1,0
146.0000,0.00152871,2.2456e-03,0.680762,0.433237,-0.020357,0.639900,-0.546338,-0.000013,1,0
146.5000,0.00150403,2.2248e-03,0.676021,0.393146,-0.020404,0.643587,-0.554415,-0.000002,1,0
147.0000,0.00149341,2.2360e-03,0.667891,0.363884,-0.020447,0.646755,-0.450750,-0.000010,1,0
147.5000,0.00149991,2.2616e-03,0.663211,0.351046,-0.020485,0.648357,-0.755391,-0.000003,1,0
148.0000,0.00152198,2.2897e-03,0.664696,0.345389,-0.020515,0.649049,-0.639147,-0.000022,1,0
148.5000,0.00155417,2.3172e-03,0.670720,0.342148,-0.020538,0.649329,-0.730225,-0.000054,1,0
149.0000,0.00158872,2.3387e-03,0.679314,0.344109,-0.020354,0.648642,-0.511853,-0.000002,1,0
149.5000,0.00161806,2.3648e-03,0.684236,0.337215,-0.020415,0.649730,-0.527880,0.000001,1,0
150.0000,0.00163660,2.3808e-03,0.687427,0.327985,-0.020441,0.651033,-0.639233,-0.000005,1,0
150.5000,0.00164208,2.4078e-03,0.681983,0.326640,-0.020492,0.651356,-0.359437,-0.000009,1,0
151.0000,0.00163593,2.4139e-03,0.677715,0.328848,-0.020535,0.651076,-0.714413,-0.000005,1,0
151.5000,0.00162259,2.4113e-03,0.672920,0.338253,-0.020563,0.649761,-0.626030,-0.000001,1,0
152.0000,0.00160799,2.3889e-03,0.673121,0.356742,-0.020583,0.647440,-0.428997,-0.000001,1,0
152.5000,0.00159760,2.3643e-03,0.675730,0.380045,-0.020426,0.644553,-0.555870,0.000088,1,0
153.0000,0.00159465,2.3327e-03,0.683613,0.404671,-0.020461,0.642255,-0.685919,-0.000003,1,0
153.5000,0.00159989,2.3209e-03,0.689348,0.431472,-0.020489,0.639938,-0.676298,-0.000005,1,0
154.0000,0.00161115,2.3193e-03,0.694664,0.458102,-0.020202,0.637330,-0.732508,-0.000010,1,0
154.5000,0.00162454,2.3234e-03,0.699210,0.479600,-0.020319,0.635998,-0.563839,-0.000001,1,0
155.0000,0.00163575,2.3372e-03,0.699869,0.493285,-0.020417,0.635248,-0.592373,-0.000003,1,0
155.5000,0.00164156,2.3713e-03,0.692246,0.487365,-0.020497,0.635583,-0.590790,-0.000001,1,0
156.0000,0.00164092,2.3680e-03,0.692946,0.468696,-0.020556,0.636844,-0.775496,-0.000002,1,0
156.5000,0.00163563,2.3780e-03,0.687822,0.438715,-0.020601,0.639118,-0.542696,0.000012,1,0
157.0000,0.00163001,2.3813e-03,0.684515,0.417422,-0.020630,0.640989,-0.517425,0.000001,1,0
157.5000,0.00162957,2.4024e-03,0.678309,0.415017,-0.020547,0.641228,-0.797834,-0.000003,1,0
158.0000,0.00163881,2.4373e-03,0.672375,0.398103,-0.020572,0.642920,-0.613097,-0.000000,1,0
158.5000,0.00165938,2.4592e-03,0.674772,0.370087,-0.020322,0.645292,-0.729505,-0.000006,1,0
159.0000,0.00168926,2.4531e-03,0.688629,0.346659,-0.020411,0.648240,-0.566555,-0.000002,1,0
159.5000,0.00172322,2.4475e-03,0.704074,0.335649,-0.020479,0.649946,-0.325651,-0.000014,1,0
160.0000,0.00175439,2.4383e-03,0.719515,0.323289,-0.020536,0.651905,-0.573285,0.000001,1,0
160.5000,0.00177609,2.4524e-03,0.724235,0.312154,-0.020577,0.653689,-0.658057,-0.000006,1,0
161.0000,0.00178361,2.4438e-03,0.729852,0.307810,-0.020206,0.653394,-0.722479,-0.000006,1,0
161.5000,0.00177538,2.4250e-03,0.732112,0.311648,-0.020337,0.653004,-0.705271,-0.000009,1,0
162.0000,0.00175359,2.4104e-03,0.727499,0.325981,-0.020440,0.651043,-0.710983,-0.000001,1,0
162.5000,0.00172383,2.4017e-03,0.717761,0.350977,-0.020527,0.647932,-0.547050,0.000001,1,0
163.0000,0.00169397,2.4064e-03,0.703949,0.378906,-0.020591,0.644772,-0.678626,-0.000005,1,0
163.5000,0.00167224,2.4110e-03,0.693587,0.408978,-0.020636,0.641773,-0.583374,-0.000002,1,0
164.0000,0.00166552,2.4182e-03,0.688752,0.437714,-0.020661,0.639246,-0.635498,-0.000013,1,0
164.5000,0.00167513,2.4427e-03,0.685776,0.463488,-0.020339,0.636682,-0.683421,-0.000003,1,0
165.0000,0.00170072,2.4625e-03,0.690645,0.477736,-0.020432,0.635715,-0.622376,-0.000001,1,0
165.5000,0.00173581,2.4819e-03,0.699397,0.479413,-0.020502,0.635567,-0.754465,-0.000013,1,0
166.0000,0.00177145,2.5113e-03,0.705387,0.472345,-0.020561,0.636023,-0.684189,-0.000002,1,0
166.5000,0.00179831,2.5224e-03,0.712949,0.452579,-0.020601,0.637411,-0.692345,-0.000005,1,0
167.0000,0.00180877,2.5153e-03,0.719113,0.445621,-0.020626,0.637990,-0.676573,0.000001,1,0
167.5000,0.00179878,2.4985e-03,0.719951,0.427057,-0.020640,0.639464,-0.685692,-0.000004,1,0
168.0000,0.00176899,2.4517e-03,0.721534,0.401972,-0.020643,0.641635,-0.725646,-0.000003,1,0
168.5000,0.00172491,2.3829e-03,0.723874,0.386577,-0.020635,0.643133,-0.553167,0.000024,1,0
169.0000,0.00167563,2.3428e-03,0.715233,0.376356,-0.020623,0.644243,-0.514052,0.000004,1,0
169.5000,0.00163148,2.3295e-03,0.700360,0.363056,-0.020607,0.645761,-0.636380,-0.000000,1,0
170.0000,0.00160157,2.3429e-03,0.683592,0.349006,-0.019399,0.644611,-0.661044,-0.000002,1,0
170.5000,0.00159126,2.3462e-03,0.678235,0.336638,-0.019720,0.646855,-0.645013,-0.000000,1,0
171.0000,0.00160105,2.3586e-03,0.678828,0.331729,-0.020007,0.648193,-0.679114,0.000001,1,0
171.5000,0.00162732,2.3696e-03,0.686743,0.334194,-0.020253,0.648287,-0.751920,-0.000003,1,0
172.0000,0.00166108,2.3889e-03,0.695325,0.347295,-0.020453,0.646981,-0.563856,0.000002,1,0
172.5000,0.00169500,2.4243e-03,0.699180,0.368567,-0.020592,0.644829,-0.519111,0.000074,1,0
173.0000,0.00172166,2.4458e-03,0.703915,0.394969,-0.020704,0.642190,-0.593576,0.000002,1,0
173.5000,0.00173612,2.4581e-03,0.706270,0.421991,-0.020779,0.639702,-0.712345,-0.000003,1,0
174.0000,0.00173686,2.4504e-03,0.708796,0.444345,-0.020790,0.637734,-0.690152,-0.000003,1,0
174.5000,0.00172556,2.4218e-03,0.712503,0.462149,-0.020809,0.636360,-0.746341,-0.000002,1,0
175.0000,0.00170612,2.3717e-03,0.719371,0.474318,-0.020799,0.635459,-0.645372,0.000001,1,0
175.5000,0.00168334,2.3362e-03,0.720540,0.472292,-0.020738,0.635432,-0.652450,-0.000002,1,0
176.0000,0.00166142,2.3285e-03,0.713525,0.471105,-0.020691,0.635472,-0.745385,-0.000013,1,0
176.5000,0.00164284,2.3465e-03,0.700122,0.463805,-0.020629,0.635917,-0.786475,0.000002,1,0
177.0000,0.00162796,2.3629e-03,0.688980,0.446720,-0.020619,0.637165,-0.530100,0.000000,1,0
177.5000,0.00161560,2.3688e-03,0.682023,0.429082,-0.020606,0.638576,-0.458664,-0.000002,1,0
178.0000,0.00160395,2.3433e-03,0.684498,0.426436,-0.020580,0.638915,-0.533602,0.000002,1,0
178.5000,0.00159158,2.3143e-03,0.687704,0.401706,-0.020568,0.641122,-0.664338,0.000001,1,0
179.0000,0.00157836,2.2899e-03,0.689261,0.381529,-0.020552,0.643172,-0.638838,-0.000002,1,0
179.5000,0.00156581,2.2596e-03,0.692954,0.361550,-0.019951,0.643839,-0.557078,0.000000,1,0
180.0000,0.00155673,2.2360e-03,0.696212,0.341690,-0.020117,0.646627,-0.795103,-0.000010,1,0
180.5000,0.00155432,2.2439e-03,0.692688,0.329780,-0.020223,0.648529,-0.761562,-0.000000,1,0
181.0000,0.00156072,2.2610e-03,0.690285,0.319002,-0.020105,0.649730,-0.796702,-0.000008,1,0
181.5000,0.00157605,2.2774e-03,0.692038,0.315637,-0.020286,0.650589,-0.715951,-0.000010,1,0
182.0000,0.00159783,2.2850e-03,0.699260,0.324656,-0.020436,0.649628,-0.696735,-0.000002,1,0
182.5000,0.00162116,2.2965e-03,0.705934,0.339182,-0.020555,0.647842,-0.785459,-0.000000,1,0
183.0000,0.00163981,2.3248e-03,0.705366,0.357662,-0.020628,0.645552,-0.637470,0.000010,1,0
183.5000,0.00164775,2.3550e-03,0.699682,0.382070,-0.020690,0.642860,-0.729317,-0.000008,1,0
184.0000,0.00164084,2.3587e-03,0.695648,0.411492,-0.020478,0.639575,-0.620534,0.000000,1,0
184.5000,0.00161801,2.3420e-03,0.690871,0.435998,-0.020559,0.637567,-0.712392,-0.000005,1,0
185.0000,0.00158175,2.3213e-03,0.681404,0.457635,-0.020491,0.635747,-0.593747,-0.000003,1,0
185.5000,0.00153766,2.2797e-03,0.674496,0.472114,-0.020565,0.634781,-0.630127,-0.000001,1,0
186.0000,0.00149325,2.2292e-03,0.669863,0.481686,-0.020617,0.634192,-0.661207,-0.000004,1,0
186.5000,0.00145644,2.1731e-03,0.670199,0.477337,-0.020652,0.634447,-0.601418,-0.000002,1,0
187.0000,0.00143373,2.1344e-03,0.671727,0.474262,-0.020667,0.634690,-0.334973,-0.000003,1,0
187.5000,0.00142882,2.1138e-03,0.675964,0.459918,-0.020671,0.635690,-0.724652,-0.000000,1,0
188.0000,0.00144193,2.1348e-03,0.675425,0.443003,-0.020003,0.635819,-0.667987,-0.000000,1,0
188.5000,0.00146974,2.1559e-03,0.681723,0.423277,-0.020181,0.637739,-0.707127,-0.000007,1,0
189.0000,0.00150658,2.1700e-03,0.694278,0.402559,-0.020332,0.639895,-0.516854,0.000000,1,0
189.5000,0.00154567,2.2038e-03,0.701359,0.379344,-0.020459,0.642479,-0.482126,0.000004,1,0
190.0000,0.00158063,2.2436e-03,0.704521,0.353185,-0.020557,0.645645,-0.674869,-0.000000,1,0
190.5000,0.00160666,2.2822e-03,0.703988,0.339377,-0.020627,0.647619,-0.660941,0.000001,1,0
191.0000,0.00162112,2.3051e-03,0.703267,0.327531,-0.020674,0.649387,-0.769344,-0.000005,1,0
191.5000,0.00162343,2.3045e-03,0.704474,0.324005,-0.020691,0.649991,-0.561776,0.000001,1,0
192.0000,0.00161461,2.3184e-03,0.696425,0.325867,-0.020701,0.649773,-0.734296,-0.000004,1,0
192.5000,0.00159668,2.3259e-03,0.686493,0.331132,-0.020699,0.648923,-0.548653,0.000027,1,0
193.0000,0.00157242,2.3416e-03,0.671527,0.346837,-0.020685,0.646733,-0.697079,-0.000002,1,0
193.5000,0.00154526,2.3329e-03,0.662368,0.366236,-0.020665,0.644235,-0.678143,-0.000000,1,0
194.0000,0.00151912,2.2983e-03,0.660974,0.391842,-0.020476,0.641092,-0.503220,-0.000005,1,0
194.5000,0.00149814,2.2520e-03,0.665261,0.416163,-0.020464,0.638700,-0.636013,-0.000001,1,0
195.0000,0.00148634,2.2067e-03,0.673555,0.431422,-0.020490,0.637262,-0.787767,-0.000009,1,0
195.5000,0.00148681,2.1900e-03,0.678914,0.447878,-0.020337,0.635618,-0.745703,-0.000008,1,0
196.0000,0.00150109,2.1807e-03,0.688358,0.446621,-0.020401,0.635658,-0.737336,-0.000003,1,0
196.5000,0.00152856,2.1951e-03,0.696340,0.444417,-0.020454,0.635836,-0.845393,-0.000003,1,0
197.0000,0.00156629,2.2175e-03,0.706336,0.447577,-0.020486,0.635633,-0.570049,0.000001,1,0
197.5000,0.00160897,2.2578e-03,0.712626,0.439247,-0.020525,0.636281,-0.614436,-0.000005,1,0
198.0000,0.00164959,2.2963e-03,0.718383,0.423752,-0.020552,0.637522,-0.567384,-0.000000,1,0
198.5000,0.00168060,2.3405e-03,0.718063,0.409909,-0.020572,0.638724,-0.731677,-0.000007,1,0
199.0000,0.00169548,2.3878e-03,0.710049,0.391824,-0.020568,0.640377,-0.684622,-0.000000,1,0
199.5000,0.00169043,2.4358e-03,0.693987,0.382327,-0.020429,0.641072,-0.757088,-0.000006,1,0
200.0000,0.00166589,2.4397e-03,0.682817,0.365338,-0.020474,0.642955,-0.706206,-0.000003,1,0
200.5000,0.00162522,2.4219e-03,0.671045,0.355098,-0.020510,0.644208,-0.565504,0.000065,1,0
201.0000,0.00157793,2.3703e-03,0.665710,0.353281,-0.020396,0.644256,-0.545028,0.000016,1,0
201.5000,0.00153396,2.2922e-03,0.669216,0.350054,-0.020428,0.644771,-0.557983,0.000034,1,0
202.0000,0.00150396,2.2236e-03,0.676378,0.350267,-0.020478,0.644851,-0.422242,-0.000005,1,0
202.5000,0.00149556,2.1761e-03,0.687260,0.356923,-0.020521,0.643978,-0.765579,-0.000002,1,0
203.0000,0.00150927,2.1681e-03,0.696137,0.372248,-0.020552,0.642222,-0.618218,-0.000000,1,0
203.5000,0.00154333,2.1925e-03,0.703915,0.392466,-0.019109,0.636916,-0.615870,-0.000000,1,0
204.0000,0.00158858,2.2219e-03,0.714954,0.413071,-0.018161,0.633190,-0.628745,-0.000001,1,0
204.5000,0.00163312,2.2696e-03,0.719547,0.433383,-0.018511,0.632192,-0.515247,-0.000001,1,0
205.0000,0.00166501,2.2994e-03,0.724109,0.447749,-0.019229,0.632307,-0.696317,-0.000001,1,0
205.5000,0.00167506,2.3291e-03,0.719195,0.458515,-0.019851,0.632535,-0.580766,0.000001,1,0
206.0000,0.00165942,2.3729e-03,0.699329,0.466736,-0.020349,0.632765,-0.625562,-0.000001,1,0
206.5000,0.00162078,2.3932e-03,0.677254,0.464095,-0.020739,0.633551,-0.701215,-0.000014,1,0
207.0000,0.00156791,2.3733e-03,0.660648,0.453758,-0.021011,0.634732,-0.274229,-0.000000,1,0
207.5000,0.00151364,2.3229e-03,0.651616,0.445213,-0.020094,0.633487,-0.819384,-0.000001,1,0
208.0000,0.00147148,2.2571e-03,0.651934,0.428580,-0.020462,0.635432,-0.715410,0.000000,1,0
208.5000,0.00145209,2.1988e-03,0.660392,0.423410,-0.020742,0.636433,-0.501082,0.000008,1,0
209.0000,0.00146049,2.1658e-03,0.674341,0.415765,-0.020882,0.637433,-0.468150,-0.000001,1,0
209.5000,0.00149463,2.1672e-03,0.689650,0.400900,-0.020953,0.639000,-0.513969,0.000021,1,0
210.0000,0.00154583,2.1813e-03,0.708676,0.387404,-0.021035,0.640592,-0.714647,-0.000001,1,0
210.5000,0.00160106,2.2186e-03,0.721664,0.370254,-0.021040,0.642488,-0.715130,-0.000014,1,0
211.0000,0.00164601,2.2548e-03,0.730010,0.356628,-0.021029,0.644063,-0.596492,0.000003,1,0
211.5000,0.00166860,2.2693e-03,0.735304,0.352543,-0.021004,0.644552,-0.678694,-0.000003,1,0
212.0000,0.00166188,2.2760e-03,0.730177,0.354076,-0.020952,0.644271,-0.756171,-0.000003,1,0
212.5000,0.00162565,2.2722e-03,0.715445,0.360370,-0.020894,0.643348,-0.513747,-0.000002,1,0
213.0000,0.00156675,2.2673e-03,0.691014,0.371935,-0.020828,0.641798,-0.595461,-0.000006,1,0
213.5000,0.00149730,2.2514e-03,0.665048,0.390286,-0.020046,0.638279,-0.459708,-0.000001,1,0
214.0000,0.00143173,2.2223e-03,0.644261,0.410761,-0.020165,0.636582,-0.493376,-0.000001,1,0
214.5000,0.00138329,2.1867e-03,0.632586,0.431334,-0.020277,0.635037,-0.590901,0.000005,1,0
215.0000,0.00136113,2.1409e-03,0.635761,0.448874,-0.019599,0.632166,-0.642886,-0.000002,1,0
215.5000,0.00136824,2.1131e-03,0.647497,0.456584,-0.019896,0.632046,-0.530285,-0.000003,1,0
216.0000,0.00140110,2.1021e-03,0.666530,0.456508,-0.020154,0.632435,-0.729473,-0.000013,1,0
216.5000,0.00145078,2.1216e-03,0.683819,0.452445,-0.020368,0.633084,-0.511940,0.000030,1,0
217.0000,0.00150527,2.1508e-03,0.699870,0.445904,-0.020532,0.633873,-0.524334,-0.000018,1,0
217.5000,0.00155228,2.1794e-03,0.712256,0.428690,-0.020661,0.635462,-0.713821,-0.000002,1,0
218.0000,0.00158198,2.2024e-03,0.718295,0.407471,-0.020748,0.637477,-0.629159,-0.000006,1,0
218.5000,0.00158896,2.2275e-03,0.713347,0.387109,-0.020801,0.639561,-0.785940,-0.000045,1,0
219.0000,0.00157321,2.2321e-03,0.704804,0.374924,-0.020813,0.640903,-0.697033,-0.000003,1,0
219.5000,0.00153970,2.2305e-03,0.690283,0.362838,-0.019607,0.639550,-0.624206,0.000006,1,0
220.0000,0.00149663,2.2306e-03,0.670948,0.360350,-0.019668,0.640025,-0.653010,-0.000001,1,0
220.5000,0.00145324,2.2222e-03,0.653967,0.353884,-0.020017,0.641565,-0.664869,-0.000005,1,0
221.0000,0.00141765,2.2050e-03,0.642915,0.348406,-0.020049,0.642326,-0.476213,0.000001,1,0
221.5000,0.00139530,2.1767e-03,0.641012,0.347088,-0.020348,0.643187,-0.690007,-0.000000,1,0
222.0000,0.00138824,2.1627e-03,0.641904,0.351137,-0.020583,0.643187,-0.630334,-0.000001,1,0
222.5000,0.00139536,2.1588e-03,0.646357,0.362229,-0.020754,0.642220,-0.436384,-0.000000,1,0
223.0000,0.00141322,2.1647e-03,0.652851,0.379414,-0.020866,0.640523,-0.389419,-0.000000,1,0
223.5000,0.00143733,2.1989e-03,0.653670,0.401882,-0.019869,0.636033,-0.547079,-0.000000,1,0
224.0000,0.00146319,2.2205e-03,0.658943,0.428216,-0.019167,0.632193,-0.620349,-0.000000,1,0
224.5000,0.00148712,2.2194e-03,0.670057,0.454973,-0.018494,0.628858,-0.691932,-0.000000,1,0
225.0000,0.00150639,2.2191e-03,0.678831,0.478593,-0.019285,0.628637,-0.680386,-0.000000,1,0
225.5000,0.00151930,2.2314e-03,0.680868,0.497356,-0.019970,0.628601,-0.679777,-0.000000,1,0
226.0000,0.00152501,2.2427e-03,0.679982,0.509139,-0.019508,0.626954,-0.639733,-0.000000,1,0
226.5000,0.00152351,2.2598e-03,0.674167,0.511156,-0.020245,0.628004,-0.532518,0.000000,1,0
227.0000,0.00151568,2.2797e-03,0.664856,0.507914,-0.020428,0.628589,-0.714505,-0.000001,1,0
227.5000,0.00150317,2.2850e-03,0.657834,0.484299,-0.020177,0.629349,-0.695711,-0.000000,1,0
228.0000,0.00148856,2.2893e-03,0.650230,0.462523,-0.020741,0.631888,-0.455493,-0.000002,1,0
228.5000,0.00147483,2.2817e-03,0.646363,0.433507,-0.020844,0.634442,-0.450294,-0.000000,1,0
229.0000,0.00146498,2.2846e-03,0.641240,0.406156,-0.019924,0.635101,-0.410939,-0.000000,1,0
229.5000,0.00146121,2.2755e-03,0.642154,0.374789,-0.017473,0.632832,-0.626973,-0.000000,1,0
230.0000,0.00146442,2.2733e-03,0.644196,0.367092,-0.007741,0.612094,-0.037478,-0.000000,1,0
230.5000,0.00147387,2.2775e-03,0.647130,0.342641,-0.007887,0.613324,-0.210935,-0.000000,1,0
231.0000,0.00148721,2.2704e-03,0.655041,0.322513,-0.002074,0.598558,-0.599320,-0.000000,1,0
231.5000,0.00150115,2.2565e-03,0.665241,0.304778,-0.002704,0.599482,-0.339459,-0.000000,1,0
