beta,sigma,potencia_base,semilla,r_real,percentil_r_real_en_nula,media_nula,desviacion_nula
0.88,3,0.3,7,-0.25601539759289926,2,0.00009869850241246903,0.12928496437416523
0.88,3,0.47,7,-0.3233324317940062,0.4,0.004133846178016142,0.13162272930875177
0.88,3,0.65,7,-0.284901528483268,1.1,-0.0010772703464586011,0.13256050128976485
0.88,5,0.3,7,-0.25601539759289926,1.3,0.0028868652702198684,0.12906429162324007
0.88,5,0.47,7,-0.3233324317940062,0.2,-0.0025322782306405273,0.1289436932245376
0.88,5,0.65,7,-0.284901528483268,1.5,-0.0016692880586479414,0.13439692195502062
0.88,6.8,0.3,7,-0.25601539759289926,2.2,0.0013650453240261328,0.13287502340600837
0.88,6.8,0.47,7,-0.3233324317940062,0.2,0.00341397426118754,0.13185502349286815
0.88,6.8,0.65,7,-0.284901528483268,1.2,0.0009019545698091661,0.12935802194474097
0.88,8,0.3,7,-0.25601539759289926,2.6,-0.0028983900951498553,0.13480343985852236
0.88,8,0.47,7,-0.3233324317940062,0.5,-0.007886914953948432,0.1293457809176063
0.88,8,0.65,7,-0.284901528483268,1.5,-0.007287671135613166,0.1349332434038289
0.94,3,0.3,7,-0.2549203479146218,1.3,0.006020935025163116,0.13031305284803502
0.94,3,0.47,7,-0.33596851817481593,0.1,0.003208380387174414,0.12903460259169078
0.94,3,0.65,7,-0.2915964974961696,1.2,0.0020569933911292284,0.12826089254761364
0.94,5,0.3,7,-0.2549203479146218,1.6,-0.002768517673706453,0.13234409401838293
0.94,5,0.47,7,-0.33596851817481593,0,-0.0033518996739800985,0.12912267294882365
0.94,5,0.65,7,-0.2915964974961696,1.6,0.005974251174063799,0.13121558196820488
0.94,6.8,0.3,7,-0.2549203479146218,2.3,-0.0024585453222582872,0.12880068941955639
0.94,6.8,0.47,7,-0.33596851817481593,0,0.0031934236401231315,0.1290204681124706
0.94,6.8,0.65,7,-0.2915964974961696,1.1,0.0008710352487149957,0.13438173315623475
0.94,8,0.3,7,-0.2549203479146218,2,-0.005377919269636013,0.131371421546571
0.94,8,0.47,7,-0.33596851817481593,0.2,0.002015874129131379,0.1327456660306861
0.94,8,0.65,7,-0.2915964974961696,1.5,-0.006241214825753024,0.13194725997865192
0.98,3,0.3,7,-0.2619506480237663,0.9,0.0006307457190541094,0.12965598117972996
0.98,3,0.47,7,-0.34259067300194046,0.1,0.00786768853346574,0.1312063586589801
0.98,3,0.65,7,-0.29767336365515007,0.9,-0.0004480785347497827,0.13313260412698402
0.98,5,0.3,7,-0.2619506480237663,1.1,0.0006325867834438822,0.12782083551419324
0.98,5,0.47,7,-0.34259067300194046,0.1,0.001419248262295302,0.13119794440640803
0.98,5,0.65,7,-0.29767336365515007,0.6,0.010027278884950386,0.12755083649344076
0.98,6.8,0.3,7,-0.2619506480237663,0.9,0.0008430313543457124,0.1318694122397912
0.98,6.8,0.47,7,-0.34259067300194046,0.1,0.0019741147929776713,0.13048347162689627
0.98,6.8,0.65,7,-0.29767336365515007,0.8,0.0006163188908210233,0.12408085824242705
0.98,8,0.3,7,-0.2619506480237663,0.8,0.005599117142489835,0.1346283232971259
0.98,8,0.47,7,-0.34259067300194046,0.2,-0.000467353013672855,0.12786204210091384
0.98,8,0.65,7,-0.29767336365515007,0.9,0.0006922909151325781,0.12832983700012893
0.8,3,0.3,8,-0.18347157136834163,7,-0.0018947351642113637,0.13415150329926986
0.8,3,0.47,8,-0.25244269197113184,1.1,0.00827734946219834,0.12781120936982635
0.8,3,0.65,8,-0.2339681646865421,2.2,0.00456471040102136,0.1277008586321575
0.8,5,0.3,8,-0.18347157136834163,7.6,0.0009460419906256964,0.13243110184649626
0.8,5,0.47,8,-0.25244269197113184,1.6,0.005202642720452394,0.13326572681613577
0.8,5,0.65,8,-0.2339681646865421,2.9,-0.003990141666725486,0.12914840424468244
0.8,6.8,0.3,8,-0.18347157136834163,5.5,-0.004889417898861212,0.12330970987910433
0.8,6.8,0.47,8,-0.25244269197113184,1.4,0.0030078987024553245,0.12739590707818568
0.8,6.8,0.65,8,-0.2339681646865421,2.2,0.0035553227875157836,0.12924717430781557
0.8,8,0.3,8,-0.18347157136834163,8.8,-0.009904159268017874,0.13178264473084111
0.8,8,0.47,8,-0.25244269197113184,1.7,0.0053447721911627265,0.12617308171531097
0.8,8,0.65,8,-0.2339681646865421,2.7,0.003737069937166368,0.13124152762952884
0.88,3,0.3,8,-0.20777232924458866,4.8,-0.0058723417635821624,0.12973478018390838
0.88,3,0.47,8,-0.26208993785385626,1.2,0.001788681679688888,0.12422233504111842
0.88,3,0.65,8,-0.2380962240365109,2.3,0.001802334122038298,0.12987841668122302
0.88,5,0.3,8,-0.20777232924458866,4.1,0.0001732628304756978,0.1307058629790824
0.88,5,0.47,8,-0.26208993785385626,1.2,0.010709345692823155,0.13308855094996605
0.88,5,0.65,8,-0.2380962240365109,2.8,0.004178108288822493,0.13072253451511817
0.88,6.8,0.3,8,-0.20777232924458866,4.1,-0.0027131159832353502,0.12826069952491068
0.88,6.8,0.47,8,-0.26208993785385626,1.2,-0.00329728117278831,0.12572722592553867
0.88,6.8,0.65,8,-0.2380962240365109,3.3,0.0016087410258513854,0.1293188106173469
0.88,8,0.3,8,-0.20777232924458866,3.6,-0.00043645660355029627,0.13050071826311715
0.88,8,0.47,8,-0.26208993785385626,1.2,-0.0015672770940121843,0.13325942791991693
0.88,8,0.65,8,-0.2380962240365109,2.5,-0.002624618598793172,0.13365602095356066
0.94,3,0.3,8,-0.22653245082845225,2.6,-0.0013522497249438578,0.12818734638044194
0.94,3,0.47,8,-0.26972498617553203,1.2,-0.004027889397095878,0.13263196428503282
0.94,3,0.65,8,-0.24452606795173226,3.2,-0.0011981712595781012,0.13238001957175466
0.94,5,0.3,8,-0.22653245082845225,2.5,0.00012188476113046681,0.1335053574758424
0.94,5,0.47,8,-0.26972498617553203,1.6,0.0004855637255174331,0.13317019692184337
0.94,5,0.65,8,-0.24452606795173226,2.6,-0.0004271523212830729,0.13084802276211493
0.94,6.8,0.3,8,-0.22653245082845225,3,0.005125754188517683,0.13430736915951538
0.94,6.8,0.47,8,-0.26972498617553203,0.5,0.0013298437301262898,0.12392904801953329
0.94,6.8,0.65,8,-0.24452606795173226,3,-0.004775154286100881,0.12943822810910802
0.94,8,0.3,8,-0.22653245082845225,2.3,0.0034588128585341642,0.12378273372727681
0.94,8,0.47,8,-0.26972498617553203,1.4,-0.0015709714870455725,0.1328894251793754
0.94,8,0.65,8,-0.24452606795173226,3.4,-0.0012558445561556579,0.13532442025014846
0.98,3,0.3,8,-0.2369630882580317,1.9,-0.00826887734717224,0.1278809593636902
0.98,3,0.47,8,-0.27441599879988465,0.8,-0.005627763469581559,0.1315149130642922
0.98,3,0.65,8,-0.248115160395548,3.8,-0.0064396138050509056,0.13544307068858363
0.98,5,0.3,8,-0.2369630882580317,2.7,-0.006501479486007461,0.1325288350796806
0.98,5,0.47,8,-0.27441599879988465,1.1,-0.0009758298254636228,0.13317904594630003
0.98,5,0.65,8,-0.248115160395548,1.6,0.008874568150166106,0.12896769642412353
0.98,6.8,0.3,8,-0.2369630882580317,2.6,0.0028230484371021386,0.13356063681297825
0.98,6.8,0.47,8,-0.27441599879988465,0.9,0.006589040247851367,0.13487441831778
0.98,6.8,0.65,8,-0.248115160395548,3.3,0.0034439978617386235,0.13147144095566035
0.98,8,0.3,8,-0.2369630882580317,2.8,0.0008938832697328433,0.1324527017909421
0.98,8,0.47,8,-0.27441599879988465,1,-0.0005358344012447041,0.12753037691065466
0.98,8,0.65,8,-0.248115160395548,2.6,0.00020476132080641813,0.13233466370499725
0.8,3,0.3,9,-0.22691476257193283,2.9,0.00026013294164999924,0.1279919398514884
0.8,3,0.47,9,-0.2773911207396476,0.7,-0.001744456160975454,0.1284144837511751
0.8,3,0.65,9,-0.2672315089047114,1.9,-0.003134661286851563,0.13021635721178396
0.8,5,0.3,9,-0.22691476257193283,2.9,-0.003257981567762342,0.12839338808121847
0.8,5,0.47,9,-0.2773911207396476,0.8,-0.002294311733193663,0.13533299015969102
0.8,5,0.65,9,-0.2672315089047114,1.6,0.0091835964780813,0.12679644712854815
0.8,6.8,0.3,9,-0.22691476257193283,3,-0.0030145828259154593,0.12950925339185795
0.8,6.8,0.47,9,-0.2773911207396476,1.1,-0.0002462045770223437,0.1318596699424837
0.8,6.8,0.65,9,-0.2672315089047114,1.8,0.003014380314973719,0.13080466705412036
0.8,8,0.3,9,-0.22691476257193283,1.6,0.002955221278879877,0.12539399913440544
0.8,8,0.47,9,-0.2773911207396476,0.7,-0.003859692511375414,0.13176719368932846
0.8,8,0.65,9,-0.2672315089047114,1.1,0.0010660615290012082,0.12620338368654369
0.88,3,0.3,9,-0.2507961885510944,2.5,0.003272793709982949,0.13471474342031736
0.88,3,0.47,9,-0.30033320198476804,0.5,0.0006041845355768278,0.1320170941273279
0.88,3,0.65,9,-0.2783949160093933,1.4,-0.009609700139199446,0.12897569434546882
0.88,5,0.3,9,-0.2507961885510944,1.4,0.0019411030844973761,0.127709170166665
0.88,5,0.47,9,-0.30033320198476804,0.8,0.0018920144464446616,0.1288929888141918
0.88,5,0.65,9,-0.2783949160093933,1.2,0.0029076165493222834,0.13223610944148
0.88,6.8,0.3,9,-0.2507961885510944,1.3,-0.0013763537324787691,0.12947574690608135
0.88,6.8,0.47,9,-0.30033320198476804,0.7,-0.002936762771303195,0.13219955702216002
0.88,6.8,0.65,9,-0.2783949160093933,1.2,0.0011654337293992094,0.12800425562704393
0.88,8,0.3,9,-0.2507961885510944,1.2,-0.0012866412271278125,0.13002807852200468
0.88,8,0.47,9,-0.30033320198476804,0.6,-0.001907757332378667,0.13315600140345374
0.88,8,0.65,9,-0.2783949160093933,1.4,-0.0034573117145820526,0.12824688860107514
0.94,3,0.3,9,-0.2562443547378975,1.2,0.0062263355932407885,0.1325656528093081
0.94,3,0.47,9,-0.31630691247512843,0.1,0.002696453831502706,0.13294293961530643
0.94,3,0.65,9,-0.28680805690457295,0.7,0.002919241565249056,0.12605261277075852
0.94,5,0.3,9,-0.2562443547378975,1,-0.0005590475138803829,0.1286120698397746
0.94,5,0.47,9,-0.31630691247512843,0.5,0.005193921057017802,0.13081862783380502
0.94,5,0.65,9,-0.28680805690457295,1.4,0.0030070591124684116,0.13295001549763538
0.94,6.8,0.3,9,-0.2562443547378975,0.8,0.006983209162024744,0.12812183925785084
0.94,6.8,0.47,9,-0.31630691247512843,0.2,0.006671502128461,0.12992629940049424
0.94,6.8,0.65,9,-0.28680805690457295,1.9,-0.01004810631229554,0.13248096975492785
0.94,8,0.3,9,-0.2562443547378975,1,-0.0009219536833583549,0.12413941650420458
0.94,8,0.47,9,-0.31630691247512843,0.6,-0.002212194051144168,0.12823530041995573
0.94,8,0.65,9,-0.28680805690457295,0.9,-0.004354655499474732,0.13185943020510446
0.98,3,0.3,9,-0.25745182523973403,1.9,-0.0018341671844241962,0.13111208971916874
0.98,3,0.47,9,-0.32409414345363674,0.5,-0.0007357698415398175,0.12764728676840337
0.98,3,0.65,9,-0.2833902722013048,1.5,-0.0016732916282986101,0.12799625637546655
0.98,5,0.3,9,-0.25745182523973403,1.5,-0.0038884879346024795,0.12924723778595115
0.98,5,0.47,9,-0.32409414345363674,0.3,-0.005135888375363233,0.1294312891979403
0.98,5,0.65,9,-0.2833902722013048,1,0.004459566695497163,0.1323227595435778
0.98,6.8,0.3,9,-0.25745182523973403,1.2,-0.005749449644137299,0.13146492156870637
0.98,6.8,0.47,9,-0.32409414345363674,0.2,-0.003444078769040731,0.12755824815786285
0.98,6.8,0.65,9,-0.2833902722013048,0.9,0.0011548995108290367,0.12912870277547833
0.98,8,0.3,9,-0.25745182523973403,1.2,-0.008421508881478766,0.13042106489495148
0.98,8,0.47,9,-0.32409414345363674,0.3,0.0022460102625408334,0.12832004232981561
0.98,8,0.65,9,-0.2833902722013048,1.2,-0.0013425846302759109,0.13034224011781612
0.8,3,0.3,10,-0.125314587600062,18.5,-0.0012838880258641524,0.1302115748540334
0.8,3,0.47,10,-0.2502712215858784,2.3,-0.0044201520521915645,0.13372935748706877
0.8,3,0.65,10,-0.2376223002071886,2.8,-0.003969526543689404,0.1300385395580787
0.8,5,0.3,10,-0.125314587600062,15.7,0.010151484528384392,0.13107010558197865
0.8,5,0.47,10,-0.2502712215858784,2.2,-0.00589036734881552,0.1254304463862524
0.8,5,0.65,10,-0.2376223002071886,3.5,0.0023132687576845716,0.1343349412646067
0.8,6.8,0.3,10,-0.125314587600062,18,0.006348343699259619,0.13266259623725246
0.8,6.8,0.47,10,-0.2502712215858784,2.6,-0.005540754580318094,0.1314227299926985
0.8,6.8,0.65,10,-0.2376223002071886,3.1,-0.0016507486628287674,0.13141517897126437
0.8,8,0.3,10,-0.125314587600062,17.3,0.0018528787410241707,0.12983809195337176
0.8,8,0.47,10,-0.2502712215858784,2.4,-0.004657172897790778,0.13061121788349817
0.8,8,0.65,10,-0.2376223002071886,2.9,0.0006529135950498435,0.12829506523255244
0.88,3,0.3,10,-0.15040538595583394,14.7,-0.0052531587690161355,0.13279794503152173
0.88,3,0.47,10,-0.2681859060867314,1.1,-0.0029384713524400778,0.1307652267533939
0.88,3,0.65,10,-0.24298959320355276,2.5,0.0058228546864483805,0.13123593981221338
0.88,5,0.3,10,-0.15040538595583394,14.1,-0.0029250227272007096,0.1323238359916374
0.88,5,0.47,10,-0.2681859060867314,1.9,-0.005874441490035436,0.13447707493246983
0.88,5,0.65,10,-0.24298959320355276,3,0.003677023104055528,0.13348141218308426
0.88,6.8,0.3,10,-0.15040538595583394,12.4,-0.003166158782030667,0.12629704684321905
0.88,6.8,0.47,10,-0.2681859060867314,1.1,0.00028371680274917854,0.1278153724157335
0.88,6.8,0.65,10,-0.24298959320355276,2.3,-0.002891166048830697,0.12928013823731063
0.88,8,0.3,10,-0.15040538595583394,12.2,-0.006382292954627846,0.12648638882910973
0.88,8,0.47,10,-0.2681859060867314,1.9,-0.009956187763192207,0.12858883746553734
0.88,8,0.65,10,-0.24298959320355276,2.8,0.005023651037415502,0.1284521407775784
0.94,3,0.3,10,-0.17142543310371355,10.1,-0.007087276833866462,0.1307024115609126
0.94,3,0.47,10,-0.2809382913641194,1.7,-0.008677615419099362,0.12966766896498547
0.94,3,0.65,10,-0.24826979884530398,2.4,0.008686513302412959,0.13041211004576883
0.94,5,0.3,10,-0.17142543310371355,8.3,0.0028882774650929506,0.12800634907042333
0.94,5,0.47,10,-0.2809382913641194,1.3,0.0014144147116013626,0.13004547664102575
0.94,5,0.65,10,-0.24826979884530398,3,-0.0071078390461414,0.13222061661903783
0.94,6.8,0.3,10,-0.17142543310371355,10.2,-0.00033435177127373903,0.1329237477402616
0.94,6.8,0.47,10,-0.2809382913641194,1,0.008848619830431635,0.13241200394209332
0.94,6.8,0.65,10,-0.24826979884530398,2.3,-0.004564003982821893,0.13563707670785308
0.94,8,0.3,10,-0.17142543310371355,9.6,0.005472253758170029,0.1309345183231161
0.94,8,0.47,10,-0.2809382913641194,0.9,-0.0030336558831593396,0.1287294053561516
0.94,8,0.65,10,-0.24826979884530398,2,-0.0026135138121693388,0.1248289014491251
0.98,3,0.3,10,-0.18406530326652212,7.6,-0.0074285511799830365,0.12638634890096995
0.98,3,0.47,10,-0.2841806906409411,0.7,-0.0004809231877393401,0.1289753302618994
0.98,3,0.65,10,-0.2535364466507368,2.7,0.000043085922835241775,0.13457685898537278
0.98,5,0.3,10,-0.18406530326652212,8.3,0.004198748716481676,0.13273516637222654
0.98,5,0.47,10,-0.2841806906409411,1.5,-0.005662117827390796,0.1314964598604891
0.98,5,0.65,10,-0.2535364466507368,1.4,0.005888015680590524,0.12916417510067202
0.98,6.8,0.3,10,-0.18406530326652212,6.1,0.002539637592753143,0.12773747784688458
0.98,6.8,0.47,10,-0.2841806906409411,1.5,0.006890465216934148,0.13487560291316514
0.98,6.8,0.65,10,-0.2535364466507368,2.7,-0.00036863645180340067,0.12693488082508844
0.98,8,0.3,10,-0.18406530326652212,7.8,0.00002172600525255776,0.12995179420108305
0.98,8,0.47,10,-0.2841806906409411,1.1,0.003776066331811414,0.13240042330306198
0.98,8,0.65,10,-0.2535364466507368,3.2,-0.006609390753210795,0.13194846873511454
