semilla,potencia_base,beta,sigma,ruido,banda,t_optima,tc_ptc,exponente_ptc,dia_noche,luminosidad,entropia_abs_local,entropia_piso_local,entropia_abs_global,entropia_piso_global,entropia_rel,huella,lambda,acoplamiento,tasa_error,potencia_viva,rango_potencia_viva,banda_potencia_viva,piso_ruido,valores_distintos,multiplicidad,diagnostico,saturacion_sensor
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.538135593220339,0.9927744539878083,4.388903701701797,0.5197027865043055,3.541723231173652,4.39971301872748,4.207767691496419,61.53622486936142,0.8404570063231289,0.0018939492610548095,0.07359434254853826,0.00228371642789596,0.00228371642789596,0.0781601974130608,94,0.1341332185023979,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.5669491525423729,0.9182958340544896,4.286058365115997,0,3.4573268212664265,4.283099338662628,4.128136006977595,79.70868153473587,0.8694275445949228,0.0017445126018876026,0.06895997664060508,0.0013836761210874182,0.0013836761210874182,0.07653216252592393,79,0.13979212911574512,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.5957627118644068,0.7978009196353439,4.370380213980763,0,3.4854181539333116,4.167896324915304,4.102068743626133,74.8460064088427,0.891015320149186,0.001768136761994243,0.06406877925804913,0.0010221845176030253,0.0010221845176030253,0.07843524298281407,59,0.1446591965713433,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.6245762711864407,0.9709505944546686,4.358259401673746,0.975617030221205,3.5392078737079253,4.21677851810135,4.186212738179779,75.19323130939812,0.8980359256054695,0.0018145207862423217,0.058696869250382394,0.00144952246297856,0.00144952246297856,0.0766942013863009,75,0.1494942818174738,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.6533898305084747,0.6303074079971902,4.4014851600711875,0,3.516229913823957,3.853726295001384,4.033094779219735,97.25346453203396,0.9338095415032341,0.0017004024992383492,0.05583381723225192,0.001616500702743981,0.001616500702743981,0.0759823553103488,69,0.15329617694622677,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.6822033898305084,0.975617030221205,4.305982257216468,0.941291028227705,3.443924043444387,4.268768776080745,4.063211018856274,101.84166888210325,0.9456478557772668,0.0015258317589643073,0.0513866481589819,0.0017201455198628604,0.0017201455198628604,0.07664246219093906,84,0.1560727418146486,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.7110169491525424,0.941291028227705,4.309946692531065,0,3.523959939935227,4.285167193237574,3.942475777915344,78.70526519224012,0.9751113637910016,0.001919383003952875,0.048814047992150215,0.0012041972851073376,0.0012041972851073376,0.07771474870457318,76,0.15954396772376117,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.7398305084745762,0.8112781244591328,4.358935310644143,0.41381685030363374,3.511530639203845,4.184218437391426,3.9844812632402915,82.85884480859644,0.9824357568205585,0.0018263622283584506,0.04533253663790845,0.0020705944929026304,0.0020705944929026304,0.07825439103506504,88,0.16277401389549692,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.7686440677966101,0.9927744539878083,4.394519897575874,0,3.52749883899814,4.201764781608535,3.9017332116549084,99.33011802321138,0.9908273961863941,0.001562182279012374,0.04269580865583101,0.0010733135872716404,0.0010733135872716404,0.07890521991578864,64,0.16590612264923818,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.797457627118644,0.9264046681474138,4.309691190708516,0,3.424370453123452,4.335109609269848,3.926454729307287,95.62050293575612,0.9870640201064027,0.0017340988337569115,0.039690932183457955,0.0009526250439734554,0.0009526250439734554,0.07786143746296875,66,0.16832943983991722,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.826271186440678,0.9927744539878083,4.39056812620363,0.9709505944546686,3.493374599534682,4.21690595449485,3.791533702315973,88.36571052534015,0.963375947840252,0.0017903992595506059,0.03768063537225194,0.0010410902884083473,0.0010410902884083473,0.07846502221818086,67,0.17002064839915929,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.8550847457627118,0.934068055375491,4.383772393905361,0,3.552169416565702,4.368420076247693,3.717496863920494,93.75840500114013,0.9482920479995899,0.0018382929347237024,0.0356292876426738,0.0010443166900867135,0.0010443166900867135,0.07827454740856776,69,0.17260256776025434,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.8838983050847458,0.999799616411146,4.28858924025174,0,3.40038430282613,4.405604606751461,3.572540278751418,88.97816471243317,0.9267601103692356,0.0016628563086569512,0.03406644261230711,0.0006640326151688691,0.0006640326151688691,0.07869818900804965,49,0.1740377166810376,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.9127118644067796,0.9264046681474138,4.322080731754612,0,3.506895816221137,4.206603803925272,3.518913305557449,78.03927289168618,0.9194013707526391,0.001812519984092109,0.032116741582630594,0.0006019954461864221,0.0006019954461864221,0.07800252698245458,48,0.17608045190737784,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.9415254237288135,0.999799616411146,4.312775135787069,0.783776947484701,3.5514688700957313,4.350473298955025,3.314374785709333,81.1362462925722,0.8991213932382214,0.001693758387862066,0.030936123657453636,0.000578311116049772,0.000578311116049772,0.07762998587824405,52,0.1773298317136696,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.9703389830508474,0.9097361225311662,4.265981919893211,0,3.4714477562200727,4.28696328352035,2.318289531842054,109.80283246663524,0.9440209736702424,0.00162840826689424,0.03275033784437477,0.003537387889153698,0.003537387889153698,0.07809800433204511,99,0.17327494415463437,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,0.9991525423728813,0.99819587904281,4.34209911378043,0,3.5177609460704637,4.14398776942698,1.7405989186163222,20.00078724047283,0.9126613979799946,0.0019264635796641732,0.05433701274605462,0.0049118280397341604,0.0049118280397341604,0.07615925143403002,100,0.15127856500518708,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.0279661016949153,0.9658666887161,4.30417419337647,0.9480782435939055,3.469562433530429,3.4717414173595507,3.495869481679171,14.774246829105381,0.8774810905916812,0.0016701727866765342,0.06639215857382541,0.002721531010890732,0.002721531010890732,0.07807170901400973,71,0.14072737073394287,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.0567796610169493,0.7219280948873623,4.326804380090489,0,3.502937147886824,3.8384532678354004,4.282712453872695,15.076790596601944,0.8728794580774202,0.001799988509028621,0.06971446862055583,0.0021608117508860603,0.0021608117508860603,0.07806887529278173,75,0.13826229028839396,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.0855932203389829,0.975617030221205,4.185458309102902,0,3.4772592023743507,4.33858924025174,4.625619015848755,15.245905131609218,0.8615777243612411,0.0017908859258153552,0.06826162940978521,0.00130818538957371,0.00130818538957371,0.07848216801579111,79,0.14055647468981905,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.1144067796610169,0.9967916319816366,4.330058751796629,0,3.534512463223517,4.340182041183714,4.9817416254687314,18.175873571724782,0.8723379181934905,0.0016599520223904557,0.06682897223991087,0.0012121598757563329,0.0012121598757563329,0.07793995569180695,72,0.14116827387555317,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.1432203389830509,0.975617030221205,4.365574739661891,0,3.52391420722425,4.267599236024286,5.239838957604855,17.112517956631773,0.8795463173755343,0.0019659167525915397,0.06456621073349295,0.0022058468813043325,0.0022058468813043325,0.07734085322287865,89,0.14467838319710608,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.1720338983050849,0.99819587904281,4.360948434979028,0,3.5228393338461528,4.399955548154165,5.437787251107796,20.190026229405078,0.8826079032851296,0.0015809269890756652,0.06169617880913112,0.001429971717658185,0.001429971717658185,0.07757718538935299,81,0.14695663602052536,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.2008474576271186,0.7540340561971326,4.233023485705326,0,3.40586148423379,4.069222168252283,5.802346911519823,18.362763292470273,0.9077313974443334,0.0018563805352186072,0.060367018566670955,0.0007011314864785734,0.0007011314864785734,0.07853138621826655,52,0.14778315443466158,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.2296610169491524,0.8812908992306927,4.383363358785021,0,3.545131154840751,4.174875935466264,5.96688379605718,21.13565728287422,0.908399677870123,0.0017361470375865037,0.05744955334496704,0.001487508988254553,0.001487508988254553,0.0779126179520972,76,0.15051712670457099,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.2584745762711864,0.9967916319816366,4.3193683528646005,0,3.469173411037914,4.394449443620387,6.160955104712841,23.141158437728635,0.9131451759347939,0.001546547825547423,0.05483335866561314,0.0020399020314578117,0.0020399020314578117,0.07794737139274366,92,0.1522849829741666,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.2872881355932202,0.5665095065529053,4.321347238816489,0,3.4401275472216244,3.925164197603925,6.513694415614819,21.697835174069777,0.9380992248068502,0.001726645197549695,0.05368401001915841,0.0019088674455684032,0.0019088674455684032,0.0748910391612444,77,0.15308825798842624,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.3161016949152542,0.9182958340544896,4.3448813450962165,0.16866093149667025,3.5446029769181764,4.04548456329049,6.789275893969969,18.680458951086163,0.9538103316053416,0.0019800492048358577,0.052205739635501916,0.0010527633624839716,0.0010527633624839716,0.07763565256656146,63,0.15649049412549254,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.344915254237288,0.99819587904281,4.347883464191775,0,3.505085261559535,4.252714433885222,6.954501119410119,25.88033900317468,0.9561655379667912,0.0014633540366377972,0.04967774379420634,0.0007794864347312885,0.0007794864347312885,0.07815996973682193,59,0.15815787710294807,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.373728813559322,0.9480782435939055,4.342110485807939,0,3.4993322794790878,4.283014658951968,7.209330608087046,20.89551308636135,0.9702023673628706,0.0018457646554420823,0.04802318491050016,0.0010215056729722394,0.0010215056729722394,0.07775988335767764,65,0.15996605087942503,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.402542372881356,1,4.330675701139519,0,3.518405904945065,4.353633096990881,7.432166808817991,32.29961508443866,0.9804197779353255,0.0015539262861386366,0.046133948525522724,0.0014486550083413416,0.0014486550083413416,0.07855140909086916,82,0.16154368857483445,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.43135593220339,0.9182958340544896,4.298510615947802,0.9658666887161,3.4422980867129973,4.209883895714565,7.7054118138650045,25.21957529335402,0.9934881535167526,0.0015962413555888379,0.04475604065094505,0.0008205804300045888,0.0008205804300045888,0.07875776940397922,54,0.1632803469135928,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.4601694915254235,0.9901592635041827,4.337240652859745,0,3.5359117850193744,4.186178658869434,7.816536977572475,23.297590638831235,0.9904389581534275,0.0017560748464310236,0.0423190871352078,0.0012448537030671572,0.0012448537030671572,0.07730375202046713,70,0.16511972711257,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.4889830508474575,0.8599530497177521,4.265274626267481,0,3.446214414818194,4.359656952325517,8.07869009103727,20.921251437805648,0.9861941423269618,0.0019002631899392196,0.041073235180873156,0.0007362213898897754,0.0007362213898897754,0.07888177297869697,58,0.16698115611539693,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.5177966101694915,0.9949848281859701,4.364283257008383,0,3.5187153939946274,4.122767533523278,8.244826261288441,30.109024401760358,0.9802389200020583,0.0017239502714898314,0.03915821193990189,0.0010193940643157748,0.0010193940643157748,0.07811459765885959,58,0.16834920792111754,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.5466101694915255,0.8599530497177521,4.315708176586921,0.934068055375491,3.5141298074555305,4.2815654973581605,8.48675428197958,41.09000223722532,0.9636500069115864,0.0017808233682441632,0.03789308703529036,0.0010433159428233224,0.0010433159428233224,0.07722609058488161,68,0.1695934315087946,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.5754237288135593,0.9007196798623593,4.385709665282944,0,3.5325242848417204,4.312378848354018,8.631514976326669,21.79567268310378,0.9581450361433359,0.001847220486836817,0.0362108012913337,0.0004928848478333997,0.0004928848478333997,0.07734402650874106,42,0.17205827434264942,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.604237288135593,0.9837082626231859,4.2843106072708945,0,3.487306436326658,4.14023962515144,8.826319555808412,28.769555672144907,0.945206541598343,0.0016696091467176752,0.03480525140652172,0.0010142924476190182,0.0010142924476190182,0.07821352855791336,64,0.1733809328298525,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.633050847457627,0.9798687566511528,4.32780749819823,0,3.5228984251741555,4.348523279890156,9.002975381714789,23.374393198316074,0.9331758101215317,0.001846528757578282,0.03328243438792298,0.0006660224312180912,0.0006660224312180912,0.0786935840547085,53,0.1745637000900138,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.661864406779661,0.99819587904281,4.2647996321494634,0,3.5125079688608123,4.490469406890836,9.156995599402249,24.49650613418457,0.9223835778601138,0.001677114548301526,0.03187473710869159,0.0006384443338691981,0.0006384443338691981,0.07817886002222074,57,0.17612539885347356,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.6906779661016949,0.7049450065963295,4.319537403832406,0.4689955935892812,3.510882613659135,4.020817993687648,9.323459277644497,105.20299012126709,0.9081485691838462,0.001774120414243741,0.030552685821927175,0.0005970692131505272,0.0005970692131505272,0.07817593475594187,45,0.17761945975826898,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.7194915254237289,0.7049450065963295,4.29454864216242,0,3.441687308677362,3.9748113228359734,9.516000735139226,23.471055485232117,0.8883739602677813,0.0016014142789515648,0.029445375822839893,0.0006247183032541369,0.0006247183032541369,0.07744111681333748,45,0.17932562590263199,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.7483050847457626,0.9798687566511528,4.326975285947316,0,3.4991818163015163,4.326524504552174,9.553606170989783,23.169665031614205,0.8851481878423691,0.001848556395549802,0.027735994669409035,0.0006987491017540308,0.0006987491017540308,0.07820363404066305,59,0.1807696806873665,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.7771186440677964,0.999799616411146,4.361430571737111,0,3.5247396448135695,4.338243394146351,9.675811532022987,19.87433393814001,0.8677572174861946,0.0018338745131592504,0.026482756623151704,0.0008674791358536174,0.0008674791358536174,0.07857321791048161,67,0.1817246883455342,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.8059322033898304,0.9967916319816366,4.315260278211836,0,3.4915397484052657,4.46611535681824,9.673950044422147,18.527051707281114,0.8611085329271554,0.001764959974018154,0.024869788787917794,0.000633468627874726,0.000633468627874726,0.07765248596691526,58,0.18333566011258276,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.8347457627118644,0.9949848281859701,4.352568249272905,0,3.5206124539635195,4.338473175885748,9.69948574853773,16.367046714350217,0.8443200151394006,0.0018290736613089695,0.023519190177863504,0.0005161585387816019,0.0005161585387816019,0.07749632212100549,50,0.1848240599221711,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.8635593220338984,0.9603622703154779,4.307112727972774,0,3.5143531094341567,3.9208401849652623,9.751451170917397,15.853561116303927,0.8138404642777374,0.0018935979091005309,0.02227331624520914,0.0007866447017839812,0.0007866447017839812,0.07837709712376817,55,0.1863876602679017,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.892372881355932,0.9709505944546686,4.321829375574571,0,3.459119238074647,4.225959024667979,9.445527569186753,14.598459716269252,0.8091339877381871,0.0018035328661737563,0.020258899346071595,0.00040116495087505477,0.00040116495087505477,0.07823542443453335,35,0.1881749738623352,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.921186440677966,0.9927744539878083,4.25640258061938,0,3.5205693320289386,4.271935321272362,8.992991303421388,15.678586381508762,0.7731002335430637,0.0016378868521454135,0.018188261490788678,0.00040478410532023695,0.00040478410532023695,0.07796102172182873,38,0.19074490965255878,banda<=ruido,0
1,0.3,0.8,3,0.0079,1.105,25,18,4.1,0,1.95,0.38431154412649704,4.267803126904801,0,3.499597964769529,2.1637523395635245,6.287330310413344,10.478286180434177,0.6534044882191793,0.002068416368262095,0.015000019482092853,1.8702735728182152e-7,1.8702735728182152e-7,0.07853464341582728,1,0.193851578772766,banda<=ruido,1
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.25,1.463125901287529,4.304366589929005,0,3.111608423733816,4.297649453064934,4.65571119404784,9.250618749816047,0.3265409340017073,0.0018423886738014685,0.2546741566120041,0.007906416205444994,0.007906416205444994,0.07744837850448683,112,0.12390191510773459,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.2788135593220339,1.904309158776393,4.337857602202637,0,3.1207097701106954,4.087502978521702,4.273902230772372,9.071687875286857,0.35261165303714065,0.0018162884586220033,0.24951826213918504,0.009861485248861657,0.009861485248861657,0.0776238152966835,109,0.12879709677094675,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.3076271186440678,0.6873150928309273,4.235335216074345,0,3.1312224260256856,3.945964990210821,3.9303580227195436,10.038526079081826,0.3738797587773178,0.0017271113476429048,0.24168826745127406,0.005230784288264401,0.005230784288264401,0.07787064135493715,104,0.13394239459654544,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.33644067796610166,2.0688100062204473,4.3871588268767505,0.9950778206290274,3.1175563968187605,4.151691988424305,3.9257394793373925,18.207038469107648,0.4291499565169007,0.0015440758330416784,0.2222964664168758,0.014797180674776311,0.014797180674776311,0.07736264732759446,114,0.16367558109742056,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.3652542372881356,0.9097361225311662,4.351619972655997,0.9264046681474138,3.244499831717756,4.035023158415103,5.063132291867246,85.6652785408082,0.5927091635907337,0.001623516604750986,0.16419816054569544,0.004925006234907436,0.004925006234907436,0.0778805547072553,100,0.21681340384560385,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.3940677966101695,0.9871377743721863,4.328563378262603,0,3.167437372749065,4.301488013798853,5.038102654610516,104.78899389361733,0.6339268405396605,0.0016107496049270903,0.15097750479763258,0.004509670128758886,0.004509670128758886,0.078744203299284,107,0.2284589023439217,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.4228813559322034,0.8112781244591328,4.329011276637689,0,3.1041043030977176,4.302800884739965,5.02056431808988,100.02817944507547,0.6577064297029646,0.0018109983571739613,0.13945181619836725,0.002791674256000465,0.002791674256000465,0.07817623346834446,103,0.2422797456630069,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.45169491525423733,0.9007196798623593,4.377503155416376,0,3.1827961960097864,4.212756498819025,4.908270599232007,118.822607624501,0.6926368171971135,0.0016653148979148896,0.13057158791137358,0.004397935585191415,0.004397935585191415,0.07770926918974141,99,0.2500539421026996,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.4805084745762712,0.9927744539878083,4.3876652056501015,0,3.119820877333687,4.3058217245485055,4.8264431355275725,131.31136567514199,0.72340061353892,0.0016947994499418126,0.12239356818303242,0.003401560821206545,0.003401560821206545,0.07501255292026332,102,0.26247029408121897,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.5093220338983051,0.9264046681474138,4.363642065650224,0,3.1754680611565402,3.9146516763930608,4.685639243132174,212.28321810398802,0.7611142151346908,0.0015029236607180326,0.1152188752769754,0.0037198128182443224,0.0037198128182443224,0.07856742588803167,88,0.26668342697152225,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.538135593220339,0.9949848281859701,4.388903701701797,0,3.1837052067085296,4.4270726296003255,4.698436843692024,122.13688822626601,0.7791233622986786,0.001891524092843902,0.10657921563763638,0.003232147374339772,0.003232147374339772,0.07816019741306085,98,0.27728880876483997,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.5669491525423729,0.9182958340544896,4.286058365115997,0.6303074079971902,3.1573719524476913,4.2957397566595255,4.5950861315178315,157.26873002730397,0.8110587790273927,0.001745497327996683,0.10036899837873597,0.0019964614972881878,0.0019964614972881878,0.07653216252592399,85,0.2860857036691984,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.5957627118644068,0.7691928290130138,4.370380213980763,0,3.158434106866587,4.1377570280008245,4.542957259467229,146.8361144487246,0.8359042556690491,0.0017701336849761814,0.09374909262634176,0.0014145855129489154,0.0014145855129489154,0.07843524298281407,72,0.2936256343206537,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.6245762711864407,0.9658666887161,4.358259401673746,0,3.2194992989680244,4.180731513963162,4.598190255978537,147.06495152970038,0.8465387358806247,0.0018118855235961335,0.08637304749654494,0.002034062748144605,0.002034062748144605,0.07669420138630079,83,0.3010513841809205,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.6533898305084747,0.6303074079971902,4.4014851600711875,0.4689955935892812,3.07775434082069,3.89237333631596,4.429094707182222,190.72731201383263,0.8843095505079239,0.0016976175748699275,0.08242101437789025,0.002322337835584054,0.002322337835584054,0.0759823553103488,78,0.3070642676418338,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.6822033898305084,0.9709505944546686,4.305982257216468,0,3.1587285367435722,4.2254543300079215,4.432299282355132,198.34960039898706,0.8995118228399097,0.0015287537645843194,0.07625263149160456,0.0024957282504790984,0.0024957282504790984,0.07664246219093918,88,0.3113328558514161,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.7110169491525424,0.941291028227705,4.309946692531065,0.6303074079971902,3.2280798658447405,4.297498671086703,4.296555274573897,151.03652206118852,0.9309110413326105,0.0019588701865400062,0.07264014597461736,0.0017478236838857214,0.0017478236838857214,0.07771474870457312,85,0.31682382717203966,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.7398305084745762,0.7978009196353439,4.358935310644143,0,3.170763368025063,4.176613359197732,4.318086892265023,152.55631050073677,0.9413222518836432,0.0019472260642645301,0.06770796277800684,0.0029875278792900056,0.0029875278792900056,0.0782543910350651,98,0.32186807304282966,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.7686440677966101,0.9837082626231859,4.394519897575874,0,3.149493130947708,4.2199221969374765,4.2181894887185685,175.6081240778262,0.9654083077632198,0.0017300763257244464,0.06397585850968182,0.001565187554845665,0.001565187554845665,0.0789052199157887,80,0.3268616192679032,banda<=ruido,0
1,0.47,0.8,3,0.0079,1.105,25,18,4.1,0,0.797457627118644,0.941291028227705,4.309691190708516,0,3.119211917883586,4.3075733740351465,4.2236724721777055,181.3835805123187,0.974622730434419,0.0018000801809298765,0.05967464401554569,0.001423156823164122,0.001423156823164122,0.07786143746296881,75,0.3306921372028473,banda<=ruido,0
