t,z,y,vz,vy,thrust_z,thrust_y,battery,delta,A,e_R,lf,vy_value,wh_rth,wh_land,crashed,landed,decision
31.59,2.0025354948705902,-0.5487197329887158,0.0037950338351328567,0.0031344530813455433,11.729184584435485,-0.006375158809516359,0.054591997325841475,0.669134670568671,1.0,-0.0,0.4114,1.0,0.0033534788070637895,0.011681235676438058,0.0,0.0,2.0
31.6,2.0025543412484863,-0.5486838787125912,0.0018846377896099837,0.003585427612464562,11.542752474537256,0.05411694373428223,0.0545811024723902,0.03153509377053969,1.0,-0.0,0.4114,1.0,0.003353287257153263,0.011681457053411776,0.0,0.0,2.0
31.61,2.0025706209398964,-0.5486486220077352,0.0016279691410204483,0.0035256704855901526,11.741199762169256,-0.007170855224929124,0.05457002043030169,2.1521565934159157,1.0,-0.0,0.4114,1.0,0.003353068147688057,0.01168156699061617,0.0,0.0,2.0
31.62,2.00258444073149,-0.5486139529146269,0.0013819791593972658,0.0034669093108303166,11.742481202205218,-0.007051340971180305,0.05455893717878267,2.177116085945324,1.0,-0.0,0.4114,1.0,0.0033528526900472705,0.011681661955482729,0.0,0.0,2.0
31.63,2.002595229166598,-0.5485913506062069,0.001078843510785789,0.0022602308420032738,11.735623722166624,-0.14480141625924517,0.05454785955861704,0.02386466533624717,1.0,-0.0,0.4114,1.0,0.003352640823367164,0.011681742570933693,0.0,0.0,2.0
31.64,2.0026037929789857,-0.5485691250029272,0.000856381238768255,0.002222560327969886,11.745304527357895,-0.0045204616840065475,0.05453677364345369,1.2654555257530418,1.0,-0.0,0.4114,1.0,0.0033525026981490423,0.011681805503471823,0.0,0.0,2.0
31.650000000000002,2.00261022842132,-0.5485472698263688,0.0006435442333923273,0.0021855176558370545,11.74645955935489,-0.004445120655939772,0.05452568663812993,1.2600866428296345,1.0,-0.0,0.4114,1.0,0.0033523668750178883,0.011681855459044082,0.0,0.0,2.0
31.66,2.0026157624221224,-0.5485289474718363,0.0005534000802600484,0.0018322354532520554,11.761182701624127,-0.04239386431019988,0.0545145856649101,0.02024829564251336,1.0,-0.0,0.4114,1.0,0.0033522333156055873,0.011681892999124366,0.0,0.0,2.0
31.67,2.0026192989396066,-0.5485109304898793,0.00035365174843998405,0.0018016981956978544,11.748030200181592,-0.003664470906504111,0.054503497177376875,0.4566694369245076,1.0,-0.0,0.4114,1.0,0.0033521213456612223,0.011681925280795714,0.0,0.0,2.0
31.68,2.0026209271674134,-0.548493213790955,0.00016282278066271616,0.0017716698924362235,11.749100523866728,-0.003603396391395709,0.05449240767962662,0.4415605472935541,1.0,-0.0,0.4114,1.0,0.003352011241882596,0.011681945910481039,0.0,0.0,2.0
31.69,2.0026098168752924,-0.5484636275628519,-0.0011110292120803241,0.002958622810299763,11.619137760870835,0.1424343501436248,0.054481440024974466,0.018262609176922497,1.0,-0.0,0.4114,1.0,0.003351902973166947,0.011681955408476578,0.0,0.0,2.0
31.7,2.002597475926977,-0.5484345344385506,-0.0012340948315461295,0.0029093124301281005,11.757232125664103,-0.005917245620599526,0.05447034285125274,2.3984364425152065,1.0,-0.0,0.4114,1.0,0.003351722168439651,0.011681890598439205,0.0,0.0,2.0
31.71,2.0025839689548413,-0.5484059261996543,-0.0013506972135654135,0.0028608238896259655,11.758007714157687,-0.005818624860256201,0.054459244945531185,2.393944711297936,1.0,-0.0,0.4114,1.0,0.003351544377124476,0.011681818609574034,0.0,0.0,2.0
