t,z,vz,thrust,delta,A,e_R,lf
6.1000000000000005,0.33858015338667913,-0.0007552196042298494,11.7743237526284,2.8504045340178563,1.0,-0.0,0.4114
6.11,0.33857278999553786,-0.0007363391141241057,11.77426565881269,2.8106142303265536,1.0,-0.0,0.4114
6.12,0.33854958189980233,-0.0023208095735512044,11.581863544868748,0.0012393347351462997,1.0,-0.0,0.4114
6.13,0.3385269540064602,-0.0022627893342124237,11.778962428720654,1.6667297679099264,1.0,-0.0,0.4114
6.140000000000001,0.3385048918104516,-0.00220621960085711,11.778788368002637,1.6448115083394306,1.0,-0.0,0.4114
6.15,0.3384818163384538,-0.0023075471997816444,11.759840688129056,0.0037132953176795443,1.0,-0.0,0.4114
6.16,0.33845931775325594,-0.0022498585197870923,11.778922641599346,0.16195043623682973,1.0,-0.0,0.4114
6.17,0.338437381632688,-0.00219361205679241,11.778749575559361,0.16132382611886886,1.0,-0.0,0.4114
6.18,0.33841692812059293,-0.002045351209507277,11.789791301674216,0.003692075519657126,1.0,-0.0,0.4114
6.19,0.33839698594630024,-0.0019942174292695925,11.778136053628522,0.09794481818185599,1.0,-0.0,0.4114
6.2,0.33837754232636486,-0.0019443619935378565,11.77798265228781,0.09917241825695594,1.0,-0.0,0.4114
6.21,0.3383774853176752,-5.700868964498857e-06,12.004639334948802,0.0032725619352179033,1.0,-0.0,0.4114
6.22,0.3383774297342028,-5.558347240387524e-06,11.772017102606894,1.966352133824556,1.0,-0.0,0.4114
6.23,0.3383773755403172,-5.419388559381195e-06,11.772016675041721,1.9385243037182107,1.0,-0.0,0.4114
6.24,0.3383740380128491,-0.00033375274681229363,11.73259999700965,9.121390345256602e-06,1.0,-0.0,0.4114
6.25,0.3383707839235677,-0.0003254089281419781,11.773001258240438,0.34160565126403525,1.0,-0.0,0.4114
6.26,0.3383676111865183,-0.0003172737049384289,11.772976226784426,0.3370109296700406,1.0,-0.0,0.4114
6.2700000000000005,0.3383377349771978,-0.0029876209320480844,11.451558332746842,0.000534004394908273,1.0,-0.0,0.4114
6.28,0.33830860567311033,-0.002912930408746874,11.780962862796144,2.785296339397591,1.0,-0.0,0.4114
6.29,0.33828020460162506,-0.0028401071485282007,11.780738791226241,2.748025371342915,1.0,-0.0,0.4114
6.3,0.33822160726704426,-0.005859733458081699,11.40964484285358,0.004780193491284463,1.0,-0.0,0.4114
6.3100000000000005,0.33816447486582796,-0.0057132401216296565,11.789579200374245,3.213234622154311,1.0,-0.0,0.4114
6.32,0.3381087707746421,-0.005570409118588905,11.78913972036489,3.1719793794636226,1.0,-0.0,0.4114
6.33,0.338052194465944,-0.005657630869809964,11.761533389853474,0.009375573532921441,1.0,-0.0,0.4114
6.34,0.33799703256496333,-0.005516190098064719,11.78897289260943,0.23354162431065217,1.0,-0.0,0.4114
6.3500000000000005,0.3379432497115072,-0.005378285345613094,11.788548570294195,0.234320153836113,1.0,-0.0,0.4114
6.36,0.33789184358360785,-0.005140612789933005,11.800520706681612,0.009052209391683975,1.0,-0.0,0.4114
6.37,0.337841722608906,-0.005012097470184688,11.787421838369799,0.10927470545566619,1.0,-0.0,0.4114
6.38,0.3377928546585717,-0.004886795033430069,11.787036292410555,0.1142978487217037,1.0,-0.0,0.4114
6.390000000000001,0.3377113784100689,-0.008147624850281414,11.380700421977838,0.00822498046388273,1.0,-0.0,0.4114
6.4,0.3376319390677786,-0.007943934229024372,11.796442874550845,3.516565446280018,1.0,-0.0,0.4114
6.41,0.3375544857090456,-0.007745335873298765,11.795831802687074,3.4726680629586686,1.0,-0.0,0.4114
6.42,0.3374554207120771,-0.009906499696849126,11.512660341173957,0.01303619976045875,1.0,-0.0,0.4114
6.43,0.33735883234003283,-0.009658837204427909,11.801719499090547,2.446208732217983,1.0,-0.0,0.4114
6.44,0.33726465867728966,-0.009417366274317208,11.800976511613284,2.418732815668428,1.0,-0.0,0.4114
6.45,0.3371937283754434,-0.007093030184626462,12.05092033076289,0.01585039951494477,1.0,-0.0,0.4114
6.46,0.3371245713311433,-0.006915704430010811,11.79327909055388,2.175838603167675,1.0,-0.0,0.4114
6.47,0.3370571432129507,-0.006742811819260547,11.792747113290032,2.154103365259721,1.0,-0.0,0.4114
6.48,0.3369552844026102,-0.010185881034051962,11.35883169422503,0.011348848295397902,1.0,-0.0,0.4114
6.49,0.3368559720625282,-0.009931234008200653,11.802557643102157,3.7536845941333348,1.0,-0.0,0.4114
6.5,0.33675914253094824,-0.009682953157995632,11.801793702024602,3.7079021216767756,1.0,-0.0,0.4114
6.51,0.33663009792264303,-0.012904460830521824,11.385419079296856,0.01629740965448899,1.0,-0.0,0.4114
6.5200000000000005,0.33650427942954547,-0.012581849309758787,11.810713382491565,3.5986488296322614,1.0,-0.0,0.4114
6.53,0.33638160639877535,-0.012267303077014811,11.809745547929277,3.5570236541197517,1.0,-0.0,0.4114
6.54,0.33630036638295085,-0.008124001582451622,12.269196179347583,0.020647137328820564,1.0,-0.0,0.4114
6.55,0.33622115736752195,-0.007920901542890341,11.796372004747354,3.9944873216017407,1.0,-0.0,0.4114
6.5600000000000005,0.33614392857747877,-0.00772287900431807,11.795762704628672,3.9483254565843593,1.0,-0.0,0.4114
6.57,0.33604740058112365,-0.009652799635509706,11.540409524257004,0.012998402531900696,1.0,-0.0,0.4114
6.58,0.3359532857846774,-0.009411479644621974,11.800958398906529,2.2051399950115718,1.0,-0.0,0.4114
6.59,0.3358615238581424,-0.009176192653506424,11.800234438933867,2.180893421714876,1.0,-0.0,0.4114
6.6000000000000005,0.33577085046061517,-0.009067339752723148,11.785062348093993,0.015444479416803283,1.0,-0.0,0.4114
6.61,0.3356824438980261,-0.008840656258905066,11.79920201925817,0.1307882063636056,1.0,-0.0,0.4114
6.62,0.3355962474995018,-0.00861963985243244,11.798521968776715,0.12689793278752964,1.0,-0.0,0.4114
6.63,0.3354915886490042,-0.010465885049757885,11.550450576320946,0.014507743604361412,1.0,-0.0,0.4114
6.640000000000001,0.3353895462697691,-0.010204237923513939,11.803397655149274,2.1411114116910874,1.0,-0.0,0.4114
6.65,0.3352900549500148,-0.009949131975426097,11.802612713770541,2.1183582086191484,1.0,-0.0,0.4114
6.66,0.33521860459979874,-0.0071450350216059584,12.108491634458417,0.01674541607961863,1.0,-0.0,0.4114
6.67,0.3351489405083381,-0.006966409146065806,11.793435105064818,2.661154883885103,1.0,-0.0,0.4114
6.68,0.33508101801916396,-0.006792248917414158,11.792899227438198,2.632616113301592,1.0,-0.0,0.4114
6.69,0.3350262341196792,-0.005478389948476034,11.929663076272575,0.011432056034570842,1.0,-0.0,0.4114
6.7,0.33497281981768157,-0.005341430199764132,11.788435169845428,1.192253099044002,1.0,-0.0,0.4114
6.71,0.33492074087323387,-0.005207894444770029,11.788024290599292,1.1823776101746981,1.0,-0.0,0.4114
6.72,0.3348579035684002,-0.006283730483367846,11.642899675368263,0.008765423917563783,1.0,-0.0,0.4114
6.73,0.33479663719618735,-0.00612663722128365,11.790851191450104,1.2524052351358321,1.0,-0.0,0.4114
6.74,0.33473690248327986,-0.005973471290751546,11.790379911663852,1.2392130311653808,1.0,-0.0,0.4114
6.75,0.3346926136955247,-0.004428878775512177,11.957351101828724,0.010053968773376283,1.0,-0.0,0.4114
6.76,0.33464943212746345,-0.004318156806124373,11.785286636326537,1.4532102853168403,1.0,-0.0,0.4114
6.7700000000000005,0.3346073300986037,-0.004210202885971266,11.784954470418374,1.4382994246270777,1.0,-0.0,0.4114
6.78,0.3345277249979793,-0.00796051006244166,11.321963138823552,0.007086206040820692,1.0,-0.0,0.4114
6.79,0.33445011002487046,-0.0077614973108806285,11.795881530187325,4.008273383682318,1.0,-0.0,0.4114
6.8,0.33437443542608936,-0.007567459878108608,11.795284491932643,3.9572804380938673,1.0,-0.0,0.4114
6.8100000000000005,0.334315050364716,-0.005938506137339414,11.967474448892304,0.012736816099891586,1.0,-0.0,0.4114
6.82,0.33425714992987693,-0.005790043483905937,11.789815518412018,1.5000744576279412,1.0,-0.0,0.4114
6.83,0.3342006970059088,-0.00564529239680828,11.789370130451719,1.4864295934730563,1.0,-0.0,0.4114
6.84,0.33417452669335335,-0.002617031255544934,12.135391336951601,0.00950160981972651,1.0,-0.0,0.4114
6.8500000000000005,0.3341490106386118,-0.0025516054741563077,11.779851093766634,3.0046404998162237,1.0,-0.0,0.4114
6.86,0.33412413248523876,-0.002487815337302394,11.77965481642247,2.9654523911302655,1.0,-0.0,0.4114
6.87,0.3340666749115035,-0.005745757373527131,11.381046955653032,0.004187250008868878,1.0,-0.0,0.4114
6.88,0.3340106537771116,-0.005602113439188955,11.789237272120582,3.4520498545276403,1.0,-0.0,0.4114
6.890000000000001,0.33395603317107947,-0.005462060603209228,11.788806340317567,3.4073317279364406,1.0,-0.0,0.4114
6.9,0.3339163201484211,-0.003971302265839448,11.950891000484374,0.009193211797637914,1.0,-0.0,0.4114
6.91,0.33387759995132915,-0.003872019709193456,11.783913906797519,1.4103358348848438,1.0,-0.0,0.4114
6.92,0.33383984775916453,-0.0037752192164636047,11.783616059127581,1.3954470829896275,1.0,-0.0,0.4114
6.93,0.33381427778577527,-0.0025569973389269907,11.918186625304394,0.006354083625334499,1.0,-0.0,0.4114
6.94,0.33378934706172075,-0.0024930724054538235,11.779670992016781,1.170150259908227,1.0,-0.0,0.4114
6.95,0.3337650396057676,-0.0024307455953174687,11.779479217216362,1.1568539414023735,1.0,-0.0,0.4114
6.96,0.33374169478216104,-0.0023344823606571167,11.783551588159243,0.004091195742266535,1.0,-0.0,0.4114
6.97,0.3337290856018566,-0.0012609180304460536,11.900827719625328,0.03778695391041124,1.0,-0.0,0.4114
6.98,0.3337167916510598,-0.0012293950796849068,11.775782754091338,1.0202436687591536,1.0,-0.0,0.4114
6.99,0.3337048050490328,-0.0011986602026927756,11.775688185239055,1.0433022974803623,1.0,-0.0,0.4114
7.0,0.33371287190406584,0.0008066855033044213,12.012641484719664,0.0020174688487009304,1.0,-0.0,0.4114
7.01,0.33372073708772304,0.0007865183657218139,11.769579943490086,2.0548246572449536,1.0,-0.0,0.4114
7.0200000000000005,0.33372840564178885,0.000766855406578773,11.769640444902835,2.0263195290831084,1.0,-0.0,0.4114
7.03,0.33374093688816825,0.0012531246379415455,11.830352307763533,0.0012906968052881634,1.0,-0.0,0.4114
7.04,0.3337531548533882,0.001221796521993002,11.768240626086175,0.5253829597603242,1.0,-0.0,0.4114
7.05,0.33376506736947764,0.0011912516089431717,11.768334610434021,0.5188504719492576,1.0,-0.0,0.4114
7.0600000000000005,0.3338089372907458,0.0043869921268150265,12.155488862144622,0.002004999420706314,1.0,-0.0,0.4114
7.07,0.3338517104639822,0.004277317323644642,11.758839023619554,3.354115051636559,1.0,-0.0,0.4114
7.08,0.33389341430788777,0.004170384390553522,11.759168048029066,3.309802313169055,1.0,-0.0,0.4114
7.09,0.33396143141194007,0.006801710405231262,12.087759121761328,0.007019187402910049,1.0,-0.0,0.4114
7.1000000000000005,0.3340277480883911,0.006631667645100471,11.751594868784306,2.8435119883559685,1.0,-0.0,0.4114
7.11,0.3340924068479308,0.006465875953972965,11.752104997064698,2.8081704852137617,1.0,-0.0,0.4114
7.12,0.3341961220080951,0.010371516016432651,12.240676807495163,0.010882736648384489,1.0,-0.0,0.4114
7.13,0.33429724428925534,0.010112228116021851,11.740885451950703,4.2276573560855795,1.0,-0.0,0.4114
7.140000000000001,0.33439583851338656,0.009859422413121295,11.741663315651934,4.175299478886918,1.0,-0.0,0.4114
7.15,0.33453346812887497,0.013762961548841629,12.24042469628644,0.016594425626266854,1.0,-0.0,0.4114
7.16,0.33466765700397616,0.013418887510120592,11.730711115353476,4.312486404049702,1.0,-0.0,0.4114
7.17,0.33479849115719984,0.01308341532236757,11.731743337469638,4.261376135990211,1.0,-0.0,0.4114
7.18,0.33493077529988075,0.01322841426809053,11.789399873486754,0.022020738478134433,1.0,-0.0,0.4114
7.19,0.33505975233899465,0.012897703911388274,11.732314757195729,0.48627109130490187,1.0,-0.0,0.4114
7.2,0.3351855049521307,0.012575261313603562,11.733306888265835,0.4889377166933066,1.0,-0.0,0.4114
7.21,0.33527604333902533,0.009053838689464622,11.349429285103326,0.02116546282893289,1.0,-0.0,0.4114
7.22,0.33536431826624763,0.008827492722227997,11.744838483931606,3.3398369313197853,1.0,-0.0,0.4114
7.23,0.33545038632028934,0.008606805404172298,11.745517521833316,3.30413049559178,1.0,-0.0,0.4114
7.24,0.3355289880248464,0.007860170455700984,11.682403806183443,0.014486141903154379,1.0,-0.0,0.4114
7.25,0.33560562468678945,0.007663666194308461,11.748419488632898,0.5558130283544687,1.0,-0.0,0.4114
7.26,0.33568034543218395,0.007472074539450751,11.749009001417075,0.5579908575344934,1.0,-0.0,0.4114
7.2700000000000005,0.3357808248907256,0.010047945854162087,12.08110455776536,0.012576272729120513,1.0,-0.0,0.4114
7.28,0.33587879236280366,0.009796747207808036,11.741856162437514,2.8704978221575006,1.0,-0.0,0.4114
7.29,0.3359743106480798,0.00955182852761283,11.742609758376576,2.83711790691955,1.0,-0.0,0.4114
7.3,0.33610633706437876,0.013202641629895012,12.210097572273861,0.016076713366653533,1.0,-0.0,0.4114
7.3100000000000005,0.3362350628202702,0.01287257558914764,11.732392075110315,4.041764306568676,1.0,-0.0,0.4114
7.32,0.3363605704322644,0.012550761199418956,11.733382273232557,3.99408178465945,1.0,-0.0,0.4114
7.33,0.3364832193119683,0.01226488797038906,11.737695212516412,0.021124226607836735,1.0,-0.0,0.4114
7.34,0.33660280196967957,0.011958265771129338,11.735205336088834,0.04737608985998287,1.0,-0.0,0.4114
7.3500000000000005,0.33671400507762445,0.011120310794486984,11.671445402802917,0.033013858200213395,1.0,-0.0,0.4114
7.36,0.3368224281078707,0.010842303024624817,11.738639067616539,0.564850976448327,1.0,-0.0,0.4114
7.37,0.3369281405623608,0.010571245449009193,11.739473090926126,0.5710675175746732,1.0,-0.0,0.4114
7.38,0.3370147080985315,0.008656753617072098,11.54226098016755,0.0177924972711678,1.0,-0.0,0.4114
7.390000000000001,0.33709911144629795,0.008440334776645284,11.746029739148783,1.720013929598954,1.0,-0.0,0.4114
7.4,0.3371814047103702,0.008229326407229148,11.746678995670065,1.7067297451273529,1.0,-0.0,0.4114
7.41,0.33724603292825284,0.006462821788262086,11.560019445723952,0.013850805787324616,1.0,-0.0,0.4114
7.42,0.3373090454406884,0.006301251243555533,11.752611534635214,1.6261564343096093,1.0,-0.0,0.4114
7.43,0.33737048264031305,0.0061437199624666435,11.753096246269333,1.611396896048771,1.0,-0.0,0.4114
7.44,0.3374305312782497,0.006004863793664497,11.755337259743742,0.010340514861218834,1.0,-0.0,0.4114
7.45,0.3374837276084398,0.005319633019014048,11.689772307041947,0.024229359038829244,1.0,-0.0,0.4114
7.46,0.3375355940303752,0.005186642193538698,11.756041100942959,0.5737838368343207,1.0,-0.0,0.4114
7.47,0.3375861637917622,0.005056976138700231,11.756440073419384,0.5575595821941131,1.0,-0.0,0.4114
7.48,0.33762217819309187,0.0036014401329647356,11.59733567931174,0.008511412830421831,1.0,-0.0,0.4114
7.49,0.3376572922343883,0.0035114041296406234,11.761195679601107,1.384091391126449,1.0,-0.0,0.4114
7.5,0.3376915284246523,0.0034236190263995984,11.761465787611078,1.3691014425443482,1.0,-0.0,0.4114
7.51,0.3377341648534562,0.004263642880391851,11.87280286247907,0.00576230421272814,1.0,-0.0,0.4114
7.5200000000000005,0.33777573537154004,0.004157051808382059,11.759209071358825,0.9614099113929679,1.0,-0.0,0.4114
7.53,0.33781626662667175,0.004053125513172501,11.759528844574854,0.9508785688824364,1.0,-0.0,0.4114
7.54,0.3378855386429383,0.006927201626656496,12.116889133618079,0.006821828608616146,1.0,-0.0,0.4114
7.55,0.3379530788587982,0.006754021585990079,11.75121839512003,3.092965453232912,1.0,-0.0,0.4114
7.5600000000000005,0.33801893056926163,0.006585171046340329,11.75173793524203,3.0541833557770675,1.0,-0.0,0.4114
7.57,0.3381090681290355,0.009013755977388307,12.063430191725757,0.011083522602656493,1.0,-0.0,0.4114
7.58,0.33819695224981505,0.00878841207795361,11.744958732067836,2.694578867939648,1.0,-0.0,0.4114
7.59,0.3382826392675751,0.008568701776004772,11.74563476376614,2.662942586460064,1.0,-0.0,0.4114
7.6000000000000005,0.33834746706991786,0.006482780234273218,11.521689414992213,0.0144220095638143,1.0,-0.0,0.4114
7.61,0.33841067417720205,0.006320710728416383,11.75255165929718,1.9496481014519795,1.0,-0.0,0.4114
7.62,0.3384723011068041,0.006162692960205973,11.75303786781475,1.9303348161089933,1.0,-0.0,0.4114
7.63,0.3385692078924469,0.009690678564277615,12.195358272488598,0.010372448374840956,1.0,-0.0,0.4114
7.640000000000001,0.3386636920084486,0.009448411600170684,11.742927964307167,3.827122796444918,1.0,-0.0,0.4114
7.65,0.33875581402155025,0.009212201310166429,11.743654765199489,3.779943246742851,1.0,-0.0,0.4114
7.66,0.33881676324217314,0.00609492206229092,11.397926490254939,0.015505085702845756,1.0,-0.0,0.4114
7.67,0.3388761887322805,0.005942549010733647,11.753715233813127,3.0057601277862736,1.0,-0.0,0.4114
7.68,0.3389341285851351,0.005793985285465304,11.7541723529678,2.971001118380527,1.0,-0.0,0.4114
7.69,0.33900463023634253,0.00705016512074101,11.922741580233085,0.009751875299664065,1.0,-0.0,0.4114
7.7,0.33907336934626975,0.00687391099272249,11.750849504637777,1.4549907539550768,1.0,-0.0,0.4114
7.71,0.3391403899784488,0.006702063217904435,11.751378267021833,1.4394841284149669,1.0,-0.0,0.4114
7.72,0.3391798532614181,0.003946328296927,11.441311809482707,0.011280264193187783,1.0,-0.0,0.4114
7.73,0.3392183299623131,0.003847670089503819,11.760161015109219,2.694116542998478,1.0,-0.0,0.4114
7.74,0.33925584474568576,0.0037514783372662214,11.76045698973149,2.6610230418511813,1.0,-0.0,0.4114
7.75,0.3392938473886912,0.003800264300544925,11.777854315593444,0.006314125275087585,1.0,-0.0,0.4114
7.76,0.33933089996562155,0.0037052576930313038,11.760599207098366,0.14692915404744944,1.0,-0.0,0.4114
7.7700000000000005,0.3393670262281286,0.0036126262507055183,11.760884226920906,0.14759283509286994,1.0,-0.0,0.4114
7.78,0.33941053858469666,0.0043512356568050775,11.860633128731948,0.00608042288086726,1.0,-0.0,0.4114
7.79,0.3394529631323505,0.0042424547653849495,11.758946293029584,0.8607852246693272,1.0,-0.0,0.4114
7.8,0.339494327066313,0.0041363933962503385,11.759272635703846,0.8517415331764924,1.0,-0.0,0.4114
7.8100000000000005,0.3394938386121292,-4.88454183805399e-05,11.269771342244294,0.006961977050901347,1.0,-0.0,0.4114
7.82,0.33949336236929994,-4.762428292101616e-05,11.772146536255143,4.2465869980815025,1.0,-0.0,0.4114
7.83,0.33949289803254146,-4.643367584799562e-05,11.772142872848763,4.186508795508783,1.0,-0.0,0.4114
7.84,0.33945874304182827,-0.0034154990713170705,11.367712152543712,7.815266942401796e-05,1.0,-0.0,0.4114
7.8500000000000005,0.3394254419258829,-0.0033301115945341474,11.78224649721395,3.5050186183608587,1.0,-0.0,0.4114
7.86,0.3393929733378362,-0.0032468588046707923,11.781990334783602,3.4578683713233156,1.0,-0.0,0.4114
7.87,0.33939302063285665,4.729502047650172e-06,12.162190596806214,0.005464798514102295,1.0,-0.0,0.4114
7.88,0.3393930667455016,4.6112644964691616e-06,11.771985811493858,3.2983990491238253,1.0,-0.0,0.4114
7.890000000000001,0.3393931117053305,4.495982884053021e-06,11.77198616620651,3.251711273771671,1.0,-0.0,0.4114
7.9,0.33935447570315147,-0.0038636002179002374,11.307828455905886,7.567203261515377e-06,1.0,-0.0,0.4114
7.91,0.33931680560102695,-0.0037670102124527276,11.783590800653702,4.022704767203246,1.0,-0.0,0.4114
7.92,0.33928007725145554,-0.0036728349571414037,11.78330103063736,3.9685498064497002,1.0,-0.0,0.4114
7.930000000000001,0.33927176444236373,-0.0008312809091795786,12.11298648575542,0.006181760348638824,1.0,-0.0,0.4114
7.94,0.33926365945349923,-0.0008104988864500834,11.774493842727539,2.861040954568974,1.0,-0.0,0.4114
7.95,0.33925575708935635,-0.0007902364142888268,11.77443149665935,2.8216033061415096,1.0,-0.0,0.4114
7.96,0.3392260377288698,-0.002971936048658836,11.510196043875599,0.0013300494546889799,1.0,-0.0,0.4114
7.97,0.33919706135239536,-0.0028976376474423656,11.780915808145977,2.289230091906066,1.0,-0.0,0.4114
7.98,0.3391688093853328,-0.002825196706256303,11.780692912942328,2.2589699716351386,1.0,-0.0,0.4114
7.99,0.33916217267945836,-0.0006636705874445421,12.03138313425741,0.004755097677850446,1.0,-0.0,0.4114
8.0,0.3391557018912308,-0.0006470788227584197,11.773991011762334,2.1755462223781685,1.0,-0.0,0.4114
8.01,0.3391493928727089,-0.0006309018521894668,11.773941236468275,2.1455980247130833,1.0,-0.0,0.4114
8.02,0.33910216755819245,-0.00472253145164343,11.281004448065525,0.0010618729399276133,1.0,-0.0,0.4114
8.03,0.3390561228765389,-0.004604468165352351,11.78616759435493,4.271471754001075,1.0,-0.0,0.4114
8.040000000000001,0.33901122931192673,-0.004489356461218535,11.785813404496057,4.214415417196685,1.0,-0.0,0.4114
8.05,0.33897466847168206,-0.00365608402446437,11.8719926924105,0.007556050322615332,1.0,-0.0,0.4114
8.06,0.33893902165244355,-0.003564681923852753,11.782968252073394,0.7514916300905146,1.0,-0.0,0.4114
8.07,0.338904266003686,-0.0034755648757564296,11.782694045771558,0.745526420167012,1.0,-0.0,0.4114
8.08,0.3389053083353244,0.00010423316383629784,12.201575764751128,0.0058497344391465755,1.0,-0.0,0.4114
8.09,0.3389063246086718,0.00010162733474038151,11.771687300508491,3.6338729130801135,1.0,-0.0,0.4114
8.1,0.33890731547518554,9.90866513718733e-05,11.77169511799578,3.5825081018524805,1.0,-0.0,0.4114
8.11,0.33887505007969115,-0.003226539549437071,11.372924855902927,0.0001667730621484492,1.0,-0.0,0.4114
8.120000000000001,0.33884359131908415,-0.003145876060701145,11.781679618648312,3.4561105654727937,1.0,-0.0,0.4114
8.13,0.33881291902749233,-0.0030672291591836045,11.781437628182104,3.409516229094307,1.0,-0.0,0.4114
8.14,0.338756237227777,-0.005668179971535743,11.459885902517744,0.005162463279086739,1.0,-0.0,0.4114
8.15,0.33870097247305453,-0.005526475472247352,11.789004539914608,2.783635746363765,1.0,-0.0,0.4114
8.16,0.3386470893372001,-0.005388313585441171,11.788579426416742,2.7483234916120654,1.0,-0.0,0.4114
8.17,0.3385660438824457,-0.00810454547544138,11.446052173199975,0.009069087954457627,1.0,-0.0,0.4114
8.18,0.33848702456406016,-0.007901931838555339,11.796313636426325,2.963043052406398,1.0,-0.0,0.4114
8.19,0.33840998072863426,-0.007704383542591451,11.795705795515666,2.926950072361692,1.0,-0.0,0.4114
8.2,0.3383217265832612,-0.008825414537304878,11.63747628063439,0.012967272760709136,1.0,-0.0,0.4114
8.21,0.3382356787915225,-0.008604779173872253,11.798476243611915,1.3634205304658513,1.0,-0.0,0.4114
8.22,0.33815178219457726,-0.00838965969452545,11.797814337521617,1.3504917726833559,1.0,-0.0,0.4114
8.23,0.3380881808201724,-0.006360137440487501,12.015542670484553,0.014120663259693383,1.0,-0.0,0.4114
8.24,0.33802616948012765,-0.006201134004475312,11.791080412321463,1.8955836648526638,1.0,-0.0,0.4114
8.25,0.33796570842358403,-0.006046105654363424,11.790603402013426,1.8768789554662484,1.0,-0.0,0.4114
8.26,0.33791489116348283,-0.005081726010117277,11.887725557309539,0.010176219904776095,1.0,-0.0,0.4114
8.27,0.3378653443348842,-0.0049546828598643535,11.787245178030352,0.8479264799041051,1.0,-0.0,0.4114
8.28,0.3378170361770005,-0.004830815788367745,11.786864048579593,0.8424182200033409,1.0,-0.0,0.4114
8.290000000000001,0.33780866617815,-0.0008369998850518996,12.251257908397902,0.008130761616178886,1.0,-0.0,0.4114
8.3,0.3378005054292707,-0.0008160748879256025,11.774510999655156,4.02970146795187,1.0,-0.0,0.4114
8.31,0.3377925486991134,-0.0007956730157274633,11.774448224663777,3.9737279060745996,1.0,-0.0,0.4114
8.32,0.33780847153486304,0.0015922835749621806,12.058554790882758,0.0013391998160834423,1.0,-0.0,0.4114
8.33,0.33782399629971893,0.0015524764855881297,11.767223149275114,2.4630729821190904,1.0,-0.0,0.4114
8.34,0.3378391329454534,0.001513664573448423,11.767342570543235,2.429355963638657,1.0,-0.0,0.4114
8.35,0.3378743080129677,0.0035175067514284205,12.0124610613576,0.0025476537199323884,1.0,-0.0,0.4114
8.36,0.3379086037037941,0.003429569082642718,11.761447479745716,2.1228077772389042,1.0,-0.0,0.4114
8.370000000000001,0.3379420420023499,0.003343829855576654,11.761711292752072,2.0952973535171275,1.0,-0.0,0.4114
8.38,0.33800107233529314,0.005903033294323911,12.079104412649672,0.005628010802280984,1.0,-0.0,0.4114
8.39,0.3380586269099128,0.0057554574619658174,11.754290900117029,2.747310803363211,1.0,-0.0,0.4114
8.4,0.33811474262016694,0.005611571025416672,11.754733627614103,2.712682304399674,1.0,-0.0,0.4114
8.41,0.3381770358160961,0.0062293195929167666,11.846129828100011,0.009444853270914218,1.0,-0.0,0.4114
8.42,0.33823777168212704,0.006073586603093854,11.75331204122125,0.786344946749243,1.0,-0.0,0.4114
8.43,0.3382969891515072,0.005921746938016508,11.753779240190719,0.7797108769159232,1.0,-0.0,0.4114
8.44,0.3383710220213088,0.007403286980164516,11.949784805057762,0.009966911348659839,1.0,-0.0,0.4114
8.45,0.3384432040693654,0.007218204805660395,11.749790139059506,1.692641308911275,1.0,-0.0,0.4114
8.46,0.3385135815662206,0.007037749685518886,11.750345385583019,1.674025503632294,1.0,-0.0,0.4114
8.47,0.3385485700976848,0.0034988531464238016,11.34733241530859,0.011845259168272101,1.0,-0.0,0.4114
8.48,0.33858268391586244,0.0034113818177632107,11.761503440560729,3.499997280517379,1.0,-0.0,0.4114
8.49,0.33861594488858565,0.003326097272319135,11.761765854546711,3.454924063580917,1.0,-0.0,0.4114
8.5,0.3386538769438203,0.003793205523465364,11.828052990137548,0.005598165034278475,1.0,-0.0,0.4114
8.51,0.3386908606976741,0.003698375385378725,11.760620383429604,0.5710771266361533,1.0,-0.0,0.4114
8.52,0.33872691985768155,0.003605916000744269,11.760904873843865,0.5657315947563333,1.0,-0.0,0.4114
8.53,0.3387891426248265,0.006222276714494388,12.085963285650013,0.006069128837561492,1.0,-0.0,0.4114
8.540000000000001,0.33884980982279284,0.006066719796632042,11.753333169856518,2.8134745269345793,1.0,-0.0,0.4114
8.55,0.33890896034081,0.005915051801716248,11.753799840610105,2.778139908326958,1.0,-0.0,0.4114
8.56,0.3389889714614719,0.008001112066192721,12.022327231737176,0.00995564274318305,1.0,-0.0,0.4114
8.57,0.33906698230411725,0.007801084264537898,11.747996663801421,2.321170669971326,1.0,-0.0,0.4114
8.58,0.33914304287569647,0.007606057157924457,11.748596747206387,2.294089178197488,1.0,-0.0,0.4114
8.59,0.33920043994752613,0.005739707182964685,11.548038003004827,0.012801779305918679,1.0,-0.0,0.4114
8.6,0.33925640209256,0.005596214503390566,11.754780878451106,1.7459768673447207,1.0,-0.0,0.4114
8.61,0.3393109651839681,0.00545630914080581,11.755211356489829,1.7285970025686166,1.0,-0.0,0.4114
8.620000000000001,0.3393493558734912,0.003839068952310249,11.577931177380533,0.009183531492754013,1.0,-0.0,0.4114
8.63,0.3393867867957762,0.0037430922285024864,11.760482793143069,1.5420244334506277,1.0,-0.0,0.4114
8.64,0.3394232819450041,0.00364951492278994,11.760770723314494,1.5251025336401087,1.0,-0.0,0.4114
8.65,0.33948952733126075,0.006624538625666218,12.129002844345154,0.006142510323718011,1.0,-0.0,0.4114
8.66,0.339554116582861,0.0064589251600245656,11.752126384123002,3.1876019567038756,1.0,-0.0,0.4114
