[verificación] 20 semillas nuevas; ancho de cadena por genealogía = 7761; separación mínima nueva-nueva = 78218; separación mínima nueva-vs-ya_usada = 23267
[verificación] saltos consecutivos entre semillas nuevas, todos distintos = True  -> no hay progresión aritmética
[verificación] OK: ninguna genealogía puede compartir una semilla individual con otra.
[diámetro] MOT._diam sustituido en memoria: _diam -> diam_gigante (medición oficial corregida, ningún archivo tocado en disco)
[shard 3/5] genealogías: ['H03_662819', 'H08_1604923', 'H13_2814697', 'H18_4213589']  brazos=['C2-hard', 'C2-hibrido']
[H03_662819] seed_base=662819  admitidas=20/20  descartadas(P1-P5)=0
  [H13_2814697] A2-B0-C2-r5      C2-hibrido  clase=III                        pend=+1.468 diam_b1=17 (3.4s) [t=47s]
  [H13_2814697] A2-B0-C2-r6      C2-hard     clase=I                          pend=+0.511 diam_b1=10 (5.3s) [t=52s]
  [H13_2814697] A2-B0-C2-r6      C2-hibrido  clase=I                          pend=+0.325 diam_b1=7 (5.7s) [t=58s]
  [H13_2814697] A2-B0-C2-r7      C2-hard     clase=II                         pend=+0.422 diam_b1=9 (4.9s) [t=63s]
  [H13_2814697] A2-B0-C2-r7      C2-hibrido  clase=II                         pend=+0.419 diam_b1=8 (4.5s) [t=67s]
  [H13_2814697] A2-B0-C2-r8      C2-hard     clase=III                        pend=+1.037 diam_b1=23 (3.4s) [t=70s]
  [H13_2814697] A2-B0-C2-r8      C2-hibrido  clase=IV                         pend=+0.726 diam_b1=13 (3.6s) [t=74s]
  [H13_2814697] A2-B0-C2-r9      C2-hard     clase=I                          pend=+0.579 diam_b1=11 (3.8s) [t=78s]
  [H13_2814697] A2-B0-C2-r9      C2-hibrido  clase=I                          pend=+0.629 diam_b1=13 (3.3s) [t=81s]
  [H13_2814697] A2-B0-C2-r10     C2-hard     clase=II                         pend=+0.413 diam_b1=9 (4.0s) [t=85s]
  [H13_2814697] A2-B0-C2-r10     C2-hibrido  clase=II                         pend=+0.390 diam_b1=8 (4.2s) [t=89s]
  [H13_2814697] A2-B0-C2-r11     C2-hard     clase=I                          pend=+0.517 diam_b1=11 (3.2s) [t=93s]
  [H13_2814697] A2-B0-C2-r11     C2-hibrido  clase=II                         pend=+0.392 diam_b1=8 (3.6s) [t=96s]
  [H13_2814697] A2-B0-C2-r12     C2-hard     clase=III                        pend=+0.776 diam_b1=14 (3.2s) [t=99s]
  [H13_2814697] A2-B0-C2-r12     C2-hibrido  clase=I                          pend=+0.612 diam_b1=10 (3.6s) [t=103s]
  [H13_2814697] A2-B0-C2-r13     C2-hard     clase=I                          pend=+0.539 diam_b1=11 (3.6s) [t=107s]
  [H13_2814697] A2-B0-C2-r13     C2-hibrido  clase=I                          pend=+0.529 diam_b1=10 (3.5s) [t=110s]
  [H13_2814697] A2-B0-C2-r14     C2-hard     clase=III                        pend=+1.012 diam_b1=21 (2.8s) [t=113s]
  [H13_2814697] A2-B0-C2-r14     C2-hibrido  clase=III                        pend=+0.995 diam_b1=15 (2.8s) [t=116s]
  [H13_2814697] A2-B0-C2-r15     C2-hard     clase=I                          pend=+0.694 diam_b1=16 (2.9s) [t=119s]
  [H13_2814697] A2-B0-C2-r15     C2-hibrido  clase=I                          pend=+0.574 diam_b1=10 (3.5s) [t=122s]
  [H13_2814697] A2-B0-C2-r16     C2-hard     clase=III                        pend=+1.185 diam_b1=22 (2.6s) [t=125s]
  [H13_2814697] A2-B0-C2-r16     C2-hibrido  clase=III                        pend=+1.228 diam_b1=15 (3.1s) [t=128s]
  [H13_2814697] A2-B0-C2-r17     C2-hard     clase=I                          pend=+0.695 diam_b1=15 (2.7s) [t=131s]
  [H13_2814697] A2-B0-C2-r17     C2-hibrido  clase=I                          pend=+0.557 diam_b1=10 (3.5s) [t=134s]
  [H13_2814697] A2-B0-C2-r18     C2-hard     clase=I                          pend=+0.450 diam_b1=10 (3.6s) [t=138s]
  [H13_2814697] A2-B0-C2-r18     C2-hibrido  clase=I                          pend=+0.491 diam_b1=8 (3.7s) [t=141s]
  [H13_2814697] A2-B0-C2-r19     C2-hard     clase=I                          pend=+0.466 diam_b1=10 (3.6s) [t=145s]
  [H13_2814697] A2-B0-C2-r19     C2-hibrido  clase=II                         pend=+0.377 diam_b1=8 (4.4s) [t=149s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard3.csv  (120 filas)
[H18_4213589] seed_base=4213589  admitidas=20/20  descartadas(P1-P5)=0
  [H18_4213589] A2-B0-C2-r0      C2-hard     clase=I                          pend=+0.535 diam_b1=11 (3.2s) [t=5s]
  [H18_4213589] A2-B0-C2-r0      C2-hibrido  clase=I                          pend=+0.454 diam_b1=9 (4.5s) [t=9s]
  [H18_4213589] A2-B0-C2-r1      C2-hard     clase=I                          pend=+0.681 diam_b1=13 (3.2s) [t=12s]
  [H18_4213589] A2-B0-C2-r1      C2-hibrido  clase=I                          pend=+0.452 diam_b1=8 (3.6s) [t=16s]
  [H18_4213589] A2-B0-C2-r2      C2-hard     clase=I                          pend=+0.652 diam_b1=14 (3.4s) [t=19s]
  [H18_4213589] A2-B0-C2-r2      C2-hibrido  clase=I                          pend=+0.592 diam_b1=11 (3.7s) [t=23s]
  [H18_4213589] A2-B0-C2-r3      C2-hard     clase=I                          pend=+0.670 diam_b1=13 (3.1s) [t=26s]
  [H18_4213589] A2-B0-C2-r3      C2-hibrido  clase=I                          pend=+0.608 diam_b1=12 (4.6s) [t=31s]
  [H18_4213589] A2-B0-C2-r4      C2-hard     clase=I                          pend=+0.595 diam_b1=13 (3.6s) [t=34s]
  [H18_4213589] A2-B0-C2-r4      C2-hibrido  clase=I                          pend=+0.673 diam_b1=11 (3.3s) [t=38s]
  [H18_4213589] A2-B0-C2-r5      C2-hard     clase=I                          pend=+0.578 diam_b1=11 (3.5s) [t=41s]
  [H18_4213589] A2-B0-C2-r5      C2-hibrido  clase=I                          pend=+0.520 diam_b1=10 (3.7s) [t=45s]
  [H18_4213589] A2-B0-C2-r6      C2-hard     clase=I                          pend=+0.587 diam_b1=11 (3.5s) [t=48s]
  [H18_4213589] A2-B0-C2-r6      C2-hibrido  clase=I                          pend=+0.610 diam_b1=11 (3.8s) [t=52s]
  [H18_4213589] A2-B0-C2-r7      C2-hard     clase=III                        pend=+1.124 diam_b1=22 (3.1s) [t=55s]
  [H18_4213589] A2-B0-C2-r7      C2-hibrido  clase=III                        pend=+1.271 diam_b1=16 (2.9s) [t=58s]
  [H18_4213589] A2-B0-C2-r8      C2-hard     clase=III                        pend=+0.772 diam_b1=16 (2.7s) [t=61s]
  [H18_4213589] A2-B0-C2-r8      C2-hibrido  clase=III                        pend=+0.711 diam_b1=13 (3.6s) [t=64s]
  [H18_4213589] A2-B0-C2-r9      C2-hard     clase=II                         pend=+0.434 diam_b1=9 (3.1s) [t=67s]
  [H18_4213589] A2-B0-C2-r9      C2-hibrido  clase=II                         pend=+0.386 diam_b1=8 (3.8s) [t=71s]
  [H18_4213589] A2-B0-C2-r10     C2-hard     clase=IV                         pend=+0.746 diam_b1=15 (3.5s) [t=75s]
  [H18_4213589] A2-B0-C2-r10     C2-hibrido  clase=II                         pend=+0.411 diam_b1=9 (4.1s) [t=79s]
  [H18_4213589] A2-B0-C2-r11     C2-hard     clase=I                          pend=+0.524 diam_b1=10 (4.9s) [t=84s]
  [H18_4213589] A2-B0-C2-r11     C2-hibrido  clase=I                          pend=+0.550 diam_b1=10 (4.0s) [t=88s]
  [H18_4213589] A2-B0-C2-r12     C2-hard     clase=I                          pend=+0.673 diam_b1=14 (3.8s) [t=91s]
  [H18_4213589] A2-B0-C2-r12     C2-hibrido  clase=I                          pend=+0.452 diam_b1=9 (3.4s) [t=95s]
  [H18_4213589] A2-B0-C2-r13     C2-hard     clase=I                          pend=+0.465 diam_b1=9 (3.7s) [t=99s]
  [H18_4213589] A2-B0-C2-r13     C2-hibrido  clase=II                         pend=+0.373 diam_b1=8 (3.8s) [t=102s]
  [H18_4213589] A2-B0-C2-r14     C2-hard     clase=I                          pend=+0.456 diam_b1=10 (3.3s) [t=106s]
  [H18_4213589] A2-B0-C2-r14     C2-hibrido  clase=II                         pend=+0.435 diam_b1=9 (4.3s) [t=110s]
  [H18_4213589] A2-B0-C2-r15     C2-hard     clase=III                        pend=+0.952 diam_b1=18 (2.8s) [t=113s]
  [H18_4213589] A2-B0-C2-r15     C2-hibrido  clase=III                        pend=+1.141 diam_b1=16 (3.0s) [t=116s]
  [H18_4213589] A2-B0-C2-r16     C2-hard     clase=III                        pend=+0.781 diam_b1=14 (3.0s) [t=119s]
  [H18_4213589] A2-B0-C2-r16     C2-hibrido  clase=I                          pend=+0.485 diam_b1=10 (3.5s) [t=122s]
  [H18_4213589] A2-B0-C2-r17     C2-hard     clase=I                          pend=+0.690 diam_b1=13 (3.4s) [t=126s]
  [H18_4213589] A2-B0-C2-r17     C2-hibrido  clase=I                          pend=+0.595 diam_b1=10 (3.3s) [t=129s]
  [H18_4213589] A2-B0-C2-r18     C2-hard     clase=I                          pend=+0.664 diam_b1=13 (3.3s) [t=132s]
  [H18_4213589] A2-B0-C2-r18     C2-hibrido  clase=III                        pend=+0.949 diam_b1=15 (2.7s) [t=135s]
  [H18_4213589] A2-B0-C2-r19     C2-hard     clase=I                          pend=+0.604 diam_b1=12 (2.9s) [t=138s]
  [H18_4213589] A2-B0-C2-r19     C2-hibrido  clase=II                         pend=+0.415 diam_b1=9 (3.4s) [t=141s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard3.csv  (160 filas)

[shard 3] filtro P1-P5:
   H03_662819       seed_base=662819    admitidas=20/20 descartadas=0
   H08_1604923      seed_base=1604923   admitidas=20/20 descartadas=0
   H13_2814697      seed_base=2814697   admitidas=20/20 descartadas=0
   H18_4213589      seed_base=4213589   admitidas=20/20 descartadas=0
[shard 3] terminado en 8.6 min, 160 filas.
