rule_id,seed,lote,K,kcap,brazo,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_brazo,t_techo_brazo_sin_restriccion,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,t_total_grafo_s
A2-B0-C2-r14,273187,271828,8,5,libre,2000,3296,3.296,True,0,0.003033980582524272,0.0965,0.0737551867219917,237,237,0,1930,3,-0.15544682112675728,0.701250833582163,0.527791685852937,"[14.0, 11.0, 7.0, 5.0, 5.0]","[2000, 1218, 749, 508, 397]",0.004966666666666667,0.005912863070539419,19,0,1337,1898,1776,235,7.8,16309,0.6,1926,2677232617,0.7728999554058272,0.09900000000000003,237,0.3235,0.2111650485436893,0.021551724137931036,1.021551724137931,2.0,0.702739099859353,188,4,0.016877637130801686,1.2606382978723405,0.21030214525255686,7.2155000000000005,7.122170381890444,42.5
A2-B0-C2-r14,273187,271828,8,5,conc,2000,3296,3.296,True,0,0.0024271844660194173,0.07868333333333334,0.0737551867219917,237,237,0,1928,3,-0.1521326937971578,0.7732722327539264,0.631319303893945,"[15.0, 11.0, 8.0, 6.0, 4.0]","[2000, 1222, 759, 526, 383]",0.004966666666666667,0.005912863070539419,19,0,1463,2022,1842,227,8.7,16309,0.6,1926,2677232617,0.7728999554058272,0.09900000000000003,237,0.193,0.15989077669902912,0.301707779886148,1.349146110056926,6.0,0.8664226441631505,80,12,0.05063291139240506,2.9625,0.15901979598689797,7.956327876757525,7.318252582912677,42.5
A2-B0-C2-r14,273187,271828,8,5,disp,2000,3296,3.296,True,0,0.00212378640776699,0.0969,0.0737551867219917,237,237,0,1932,2,-0.1587609484563567,0.6686964460838833,0.2828427118746191,"[14.0, 10.0, 7.0, 5.0, 5.0]","[2000, 1209, 757, 517, 381]",0.004966666666666667,0.005912863070539419,19,0,1043,1043,1024,235,5.0,16309,0.6,1926,2677232617,0.7728999554058272,0.09900000000000003,237,0.3555,0.21571601941747573,0.0,1.0,1.0,0.6445,237,1,0.004219409282700422,1.0,0.214945028432522,7.3695,7.09192128430865,42.5
A2-B0-C2-r14,273187,271828,8,5,solap,2000,3296,3.296,True,0,0.003033980582524272,0.055883333333333333,0.0737551867219917,237,237,0,1888,9,-0.17201745777475425,0.946396448298778,2.34596212174217,"[20.0, 13.0, 10.0, 6.0, 4.0]","[2000, 1226, 753, 523, 384]",0.004966666666666667,0.005912863070539419,19,0,237,237,199,199,5.0,16309,0.6,1926,2677232617,0.7728999554058272,0.09900000000000003,237,0.072,0.0858616504854369,0.8904593639575972,2.512367491166078,9.0,0.9454212376933896,22,19,0.08016877637130802,10.772727272727273,0.08546001165726036,8.118571189892993,6.560095389507154,42.5
A2-B0-C2-r14,273187,271828,8,5,disj,2000,3296,3.296,True,0,0.0024271844660194173,0.10186666666666667,0.0737551867219917,237,237,0,1932,2,-0.1391129078594461,0.7564330328458141,0.14142135593730937,"[14.0, 10.0, 7.0, 5.0, 4.0]","[2000, 1218, 759, 509, 375]",0.004966666666666667,0.005912863070539419,19,0,807,807,805,236,11.4,16309,0.6,1926,2677232617,0.7728999554058272,0.09900000000000003,237,0.3385,0.21571601941747573,0.0,1.0,2.0,0.6768741209563994,203,4,0.016877637130801686,1.167487684729064,0.21485919145153903,7.203,6.899965475573968,42.5
