rule_id,seed,lote,K,kcap,variante,brazo,realizacion,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_variante,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,n_aristas_soporte,suma_carga,tri_por_arista_max,tri_por_arista_p90,tri_por_arista_p99,gini_tri_arista,frac_carga_en_top1pct,frac_aristas_carga3mas,identidad_A_D_resid,t_ic_s,pico_p90_med,pico_cv,pico_max_med,pico_p99_med,pico_mediana_rho,masa_total_ic,carpeta,t_total_grafo_s
A2-B0-C2-r28,374545,371828,6,6,solap0,solap,0,2000,3947,3.947,True,0,0.0020268558398783888,0.19030000000000002,0.23682583304706287,1149,1149,1,1889,9,-0.13111535726554777,0.7280672948215678,1.9091883061286787,"[16.0, 11.0, 10.0, 7.0, 4.0]","[2000, 1187, 732, 484, 370]",0.010516666666666665,0.0076262452765372725,37,0,1149,1210,940,34.0,19410,2.6,1947,4045086017,0.7055880853285688,0.08950000000000002,1149,0.2655,0.30098809222194073,0.8846801346801347,2.9015151515151514,14.0,0.8132740063823615,63,34,0.02959094865100087,18.238095238095237,0.2991496654205081,10.221236501249836,7.5703967642526955,1188,3447.0,5.0,4.0,5.0,0.21259129345871441,0.017406440382941687,0.6296296296296297,0.0,287.51,25.874868830118693,4.141211460884379,1361.5512566743862,736.1320712756453,0.07959110973086547,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r28_s374545_f803_solap0,2377.1
A2-B0-C2-r28,374545,371828,6,6,solap1,solap,1,2000,3947,3.947,True,0,0.002280212819863187,0.20043333333333332,0.23661971830985915,1148,1149,1,1925,6,-0.14725392431539414,0.6554235396206447,1.6970562719977145,"[15.0, 11.0, 10.0, 8.0, 4.0]","[2000, 1189, 753, 484, 349]",0.010516666666666665,0.0076262452765372725,37,0,1408,1364,930,34.0,19410,2.6,1947,4045086017,0.7055880853285688,0.08950000000000002,1148,0.279,0.30782873068153027,0.8617283950617284,2.8345679012345677,13.0,0.8057886178861788,69,32,0.027874564459930314,16.63768115942029,0.3060553762485952,9.76270271579981,6.265159390159391,1215,3444.0,5.0,4.0,5.0,0.2139583124226304,0.018873403019744484,0.6263374485596708,0.0,527.34,22.267117577676235,4.009419008953116,852.1232548980324,610.5249970887359,0.08774527697065221,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r28_s374545_f803_solap1,2377.1
A2-B0-C2-r28,374545,371828,6,6,solap2,solap,2,2000,3947,3.947,True,0,0.002786926779832784,0.19453333333333334,0.23661971830985915,1148,1149,1,1908,7,-0.12686836593664083,0.7041988522659625,2.7577164422025353,"[18.0, 12.0, 12.0, 7.0, 5.0]","[2000, 1183, 742, 459, 381]",0.010516666666666665,0.0076262452765372725,37,0,1446,1377,950,35.9,19410,2.6,1947,4045086017,0.7055880853285688,0.08950000000000002,1148,0.276,0.30960222954142386,0.8657937806873978,2.818330605564648,13.0,0.8063980836236934,60,41,0.03571428571428571,19.133333333333333,0.3074903383179035,9.068319198474642,7.243357804579619,1222,3444.0,5.0,4.0,5.0,0.21588150648866788,0.018873403019744484,0.6153846153846154,0.0,389.85,25.583404294453576,4.092512643045055,1125.6151713974907,695.3671214587488,0.08328684442266587,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r28_s374545_f803_solap2,2377.1
A2-B0-C2-r28,374545,371828,6,6,disp0,disp,0,2000,3947,3.947,True,0,0.002533569799847986,0.32585000000000003,0.23661971830985915,1148,1149,1,1943,3,-0.09374183357116664,0.5772761448063937,0.8485281359238573,"[13.0, 10.0, 8.0, 5.0, 5.0]","[2000, 1173, 748, 468, 328]",0.010516666666666665,0.0076262452765372725,37,0,1436,1393,1126,23.8,19410,2.6,1947,4045086017,0.7055880853285688,0.08950000000000002,1148,0.8695,0.7164935393970104,0.21216407355021216,1.2178217821782178,4.0,0.30378948896631824,62,950,0.8275261324041812,18.516129032258064,0.20108544562039374,6.555726991105866,6.881893081172175,2828,3444.0,3.0,2.0,2.0,0.14187312210564013,0.02148664343786295,0.005657708628005658,4.547473508864641e-13,283.17,9.164336388172725,4.237355240300389,803.3608658471366,434.45919088345215,0.10622274845447052,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r28_s374545_f803_disp0,2377.1
A2-B0-C2-r28,374545,371828,6,6,disp1,disp,1,2000,3947,3.947,True,0,0.0015201418799087915,0.3250166666666667,0.23682583304706287,1149,1149,1,1941,5,-0.09770569214481324,0.542390432156098,0.8485281359238573,"[13.0, 10.0, 7.0, 6.0, 5.0]","[2000, 1184, 724, 493, 329]",0.010516666666666665,0.0076262452765372725,37,0,1429,1398,1132,25.6,19410,2.6,1947,4045086017,0.7055880853285688,0.08950000000000002,1149,0.8655,0.7050924752976945,0.23463887890765361,1.2385914480776141,5.0,0.31415854366115464,71,866,0.7536988685813751,16.183098591549296,0.2820575693559114,6.81139878686361,6.7040299906279275,2783,3447.0,3.0,2.0,2.0,0.1481686492058116,0.01943719176095155,0.003952569169960474,0.0,369.64,8.611492508765435,4.257240457576283,780.5926006794438,426.58704916731716,0.1116797605045264,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r28_s374545_f803_disp1,2377.1
A2-B0-C2-r28,374545,371828,6,6,disp2,disp,2,2000,3947,3.947,True,0,0.0032936407398023817,0.32348333333333334,0.23682583304706287,1149,1149,1,1941,4,-0.11596775485911298,0.4882423559803219,0.21213203398096464,"[12.0, 9.0, 7.0, 6.0, 5.0]","[2000, 1192, 722, 469, 350]",0.010516666666666665,0.0076262452765372725,37,0,1399,1366,1124,24.7,19410,2.6,1947,4045086017,0.7055880853285688,0.08950000000000002,1149,0.8685,0.7185203952368888,0.21262341325811002,1.215444287729196,4.0,0.3069429939077459,56,914,0.7954743255004352,20.517857142857142,0.2513329163994501,6.70532255976854,6.311397479954182,2836,3447.0,3.0,2.0,2.0,0.1400538192078883,0.019147084421235857,0.0028208744710860366,0.0,308.09,9.80796835781969,4.12807035701534,654.0477683161852,381.9691091671944,0.10400748638578526,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r28_s374545_f803_disp2,2377.1
