rule_id,seed,lote,K,kcap,brazo,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_brazo,t_techo_brazo_sin_restriccion,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,t_ic_s,carpeta,t_total_grafo_s,N_objetivo,layout,theta,t_layout_ic_s
A2-B0-C2-batch4-r10,572799,571828,5,5,solap,4000,6087,3.0435,True,0,0.000821422704123542,0.022375,0.03219462860995617,191,191,0,3646,11,-0.3096944207592594,0.8448782134611381,0.17761517472291036,"[16.0, 12.0, 8.0, 6.0, 5.0]","[4000, 2594, 1666, 1243, 973]",0.007716666666666667,0.005056747949207776,30,0,191,191,154,154,72.8,30252,19.7,3646,5613430217,0.9674452669352483,0.12799999999999997,191,0.0285,0.037456875308033516,0.8947368421052632,2.513157894736842,9.0,0.9786967713787086,17,19,0.09947643979057591,11.235294117647058,0.037363188317342234,7.663869731800766,7.522434218730516,1354.06,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-batch4-r10_s572799_f703_solap,2565.9,4000,layout_resortes_N2_exacto,,1353.55
A2-B0-C2-batch4-r10,572799,571828,5,5,disj,4000,6087,3.0435,True,0,0.0009857072449482504,0.03903333333333333,0.03219462860995617,191,191,0,3697,3,-0.3019555242862294,0.7178510376213405,0.9882266127173125,"[14.0, 10.0, 8.0, 6.0, 5.0]","[4000, 2576, 1665, 1232, 981]",0.007716666666666667,0.005056747949207776,30,0,1463,1463,1463,191,203.4,30252,19.7,3646,5613430217,0.9674452669352483,0.12799999999999997,191,0.14,0.0941350418925579,0.0,1.0,2.0,0.8631025305410123,178,3,0.015706806282722512,1.0730337078651686,0.09393859946929636,7.884473684210526,7.5038555194805205,874.31,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-batch4-r10_s572799_f703_disj,2565.9,4000,layout_resortes_N2_exacto,,874.14
