rule_id,N,escala_b,dt,diam_real,giant_real,holon_real,n_aristas,n_triangulos,diam_null_topo,diam_null_topo_std,holon_null_valor,brazo,clase_final
A2-B0-C2-r1,648,16,0.15,4.0,0.48148148148148145,1.0610438989428286,1084,66,5.0,1e-09,1.7688243047604735,C2-hibrido,III
A2-B0-C2-r1,2000,1,0.02,14.0,0.978,1.3143132047384924,3386,24,13.0,1e-09,1.5696155735526405,C2-presupuesto-variable,III
A2-B0-C2-r1,1173,2,0.08,9.0,0.9633418584825234,1.3143132047384924,2556,24,9.666666666666666,0.4714045217910317,1.5696155735526405,C2-presupuesto-variable,III
A2-B0-C2-r1,732,4,0.13,6.0,0.9412568306010929,1.3143132047384924,2103,24,6.0,1e-09,1.5696155735526405,C2-presupuesto-variable,III
A2-B0-C2-r1,517,8,0.18,5.0,0.9168278529980658,1.3143132047384924,1854,24,5.0,1e-09,1.5696155735526405,C2-presupuesto-variable,III
A2-B0-C2-r1,380,16,0.23,4.0,0.8868421052631579,1.3143132047384924,1613,24,4.0,1e-09,1.5696155735526405,C2-presupuesto-variable,III
A2-B0-C2-r1,2000,1,0.02,18.0,0.951,1.4776389574171291,2942,12,16.333333333333332,0.4714045217910317,1.657630121376361,C2-presupuesto-variable-azar,III
A2-B0-C2-r1,1207,2,0.07,12.0,0.9254349627174814,1.4776389574171291,2145,12,11.666666666666666,0.9428090425820633,1.657630121376361,C2-presupuesto-variable-azar,III
A2-B0-C2-r1,784,4,0.1,7.0,0.8852040816326531,1.4776389574171291,1717,12,7.666666666666667,0.4714045217910317,1.657630121376361,C2-presupuesto-variable-azar,III
A2-B0-C2-r1,578,8,0.13,6.0,0.8442906574394463,1.4776389574171291,1486,12,5.666666666666667,0.4714045217910317,1.657630121376361,C2-presupuesto-variable-azar,III
A2-B0-C2-r1,448,16,0.16,5.0,0.7991071428571429,1.4776389574171291,1297,12,4.0,1e-09,1.657630121376361,C2-presupuesto-variable-azar,III
A2-B0-C2-r1,2000,1,0.03,8.0,0.997,1.8698475293082404,6390,126,7.333333333333333,0.4714045217910317,1.776348336812106,C0,II
A2-B0-C2-r1,1101,2,0.12,5.0,0.9945504087193461,1.8698475293082404,5468,126,5.666666666666667,0.4714045217910317,1.776348336812106,C0,II
A2-B0-C2-r1,655,4,0.18,5.0,0.9908396946564886,1.8698475293082404,4954,126,5.0,1e-09,1.776348336812106,C0,II
A2-B0-C2-r1,403,8,0.23,3.0,0.9851116625310173,1.8698475293082404,4480,126,4.0,1e-09,1.776348336812106,C0,II
A2-B0-C2-r1,307,16,0.27,4.0,0.9804560260586319,1.8698475293082404,3725,126,3.6666666666666665,0.4714045217910317,1.776348336812106,C0,II
A2-B0-C2-r2,2000,1,0.03,10.0,0.9865,0.6595168091698562,4140,93,10.0,0.816496581927726,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,1153,2,0.08,7.0,0.9765828274067649,0.6595168091698562,3265,93,7.666666666666667,0.4714045217910317,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,703,4,0.12,6.0,0.9615931721194879,0.6595168091698562,2812,93,5.666666666666667,0.4714045217910317,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,447,8,0.17,5.0,0.9395973154362416,0.6595168091698562,2470,93,5.0,1e-09,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,335,16,0.21,4.0,0.9194029850746268,0.6595168091698562,2173,93,3.6666666666666665,0.4714045217910317,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,2000,1,0.03,11.0,0.985,0.8081558079309001,5085,87,9.333333333333334,0.9428090425820633,1.3791280543992497,C2-hibrido,I
A2-B0-C2-r2,1152,2,0.07,7.0,0.9748263888888888,0.8081558079309001,4216,87,7.0,0.816496581927726,1.3791280543992497,C2-hibrido,I
A2-B0-C2-r2,724,4,0.11,5.0,0.9599447513812155,0.8081558079309001,3762,87,4.666666666666667,0.4714045217910317,1.3791280543992497,C2-hibrido,I
A2-B0-C2-r2,478,8,0.16,5.0,0.9393305439330544,0.8081558079309001,3392,87,4.666666666666667,0.4714045217910317,1.3791280543992497,C2-hibrido,I
A2-B0-C2-r2,374,16,0.19,4.0,0.9224598930481284,0.8081558079309001,2898,87,4.0,1e-09,1.3791280543992497,C2-hibrido,I
A2-B0-C2-r2,2000,1,0.02,9.0,0.992,0.6343953676665393,5132,60,9.333333333333334,0.9428090425820633,1.5471806358427458,C2-presupuesto-variable,II
A2-B0-C2-r2,1132,2,0.08,6.0,0.9867491166077739,0.6343953676665393,4252,60,7.0,0.816496581927726,1.5471806358427458,C2-presupuesto-variable,II
A2-B0-C2-r2,694,4,0.14,5.0,0.978386167146974,0.6343953676665393,3781,60,5.0,1e-09,1.5471806358427458,C2-presupuesto-variable,II
A2-B0-C2-r2,446,8,0.18,5.0,0.9663677130044843,0.6343953676665393,3404,60,4.666666666666667,0.4714045217910317,1.5471806358427458,C2-presupuesto-variable,II
A2-B0-C2-r2,338,16,0.22,4.0,0.9556213017751479,0.6343953676665393,2889,60,4.0,1e-09,1.5471806358427458,C2-presupuesto-variable,II
A2-B0-C2-r2,2000,1,0.02,10.0,0.991,0.6762168397553981,4883,36,8.333333333333334,0.4714045217910317,1.7379710466437628,C2-presupuesto-variable-azar,I
A2-B0-C2-r2,1131,2,0.08,7.0,0.9849690539345711,0.6762168397553981,4004,36,7.0,0.816496581927726,1.7379710466437628,C2-presupuesto-variable-azar,I
A2-B0-C2-r2,711,4,0.13,5.0,0.9760900140646976,0.6762168397553981,3551,36,5.0,1e-09,1.7379710466437628,C2-presupuesto-variable-azar,I
A2-B0-C2-r2,461,8,0.18,5.0,0.9631236442516269,0.6762168397553981,3193,36,4.666666666666667,0.4714045217910317,1.7379710466437628,C2-presupuesto-variable-azar,I
A2-B0-C2-r2,349,16,0.24,4.0,0.9512893982808023,0.6762168397553981,2713,36,4.0,1e-09,1.7379710466437628,C2-presupuesto-variable-azar,I
A2-B0-C2-r2,2000,1,0.02,7.0,0.9985,1.3236909295092758,6920,183,7.333333333333333,0.4714045217910317,1.3551915528272056,C0,I
A2-B0-C2-r2,1098,2,0.1,5.0,0.9972677595628415,1.3236909295092758,5988,183,5.333333333333333,0.4714045217910317,1.3551915528272056,C0,I
A2-B0-C2-r2,635,4,0.17,5.0,0.9952755905511811,1.3236909295092758,5453,183,4.666666666666667,0.4714045217910317,1.3551915528272056,C0,I
A2-B0-C2-r2,391,8,0.22,4.0,0.9923273657289002,1.3236909295092758,4954,183,3.6666666666666665,0.4714045217910317,1.3551915528272056,C0,I
A2-B0-C2-r2,282,16,0.27,4.0,0.9893617021276596,1.3236909295092758,3941,183,3.3333333333333335,0.4714045217910317,1.3551915528272056,C0,I
