cfg_id,familia,ndim,L,seed,n_pasos,K,J,noise,vecindad,F,kmata,Du,Dv,dt,siembra,k_pico_real,prominencia_pico_real,nitidez_pico_real,entropia_espectral_real,exponente_ley_potencias_real,anisotropia_real,aniso_maxmin_real,ang_pico_real,boxdim_occ5_real,boxdim_occ10_real,boxdim_occ25_real,boxdim_occ50_real,entropia_bloques_real,masa_radio_alfa_real,xi_real,xi_saturada_real,std_valores_real,k_pico_null,prominencia_pico_null,nitidez_pico_null,entropia_espectral_null,exponente_ley_potencias_null,anisotropia_null,aniso_maxmin_null,ang_pico_null,boxdim_occ5_null,boxdim_occ10_null,boxdim_occ25_null,boxdim_occ50_null,entropia_bloques_null,masa_radio_alfa_null,xi_null,xi_saturada_null,std_valores_null,qc_real,qc_null,auc_gigante_real,auc_gigante_null,max_dif_gigante,q_max_dif,entropia_traj,entropia_inicio,entropia_final,entropia_delta
FASE03,FASE,2,128,2979,400,6,0.5,0.35,4,,,,,,,3.0,35.8675465423314,1.0,0.7716731836446663,-1.4283386721661917,0.28219712132925806,0.5700604075851776,105.0,1.1235020570322396,1.3474058629562775,1.6368679665774397,1.833926574172542,0.9361367073415187,1.8739273251439028,2.0,False,0.46347497185923336,32.0,1.453543295845852,1.90625,0.997085991660217,0.07850027088878166,0.13303673963979318,0.24792940166796087,105.0,1.1518617811682892,1.3826391667689648,1.666480940197766,1.8488396008696273,0.9993065625514111,1.973211467778365,1.0,False,0.46347497185923336,0.6,0.6,0.38969296391335556,0.3532090852823732,0.28280773143438453,0.6,"{""8"": 0.9659, ""40"": 0.9471, ""100"": 0.94235, ""200"": 0.94291, ""400"": 0.93614}",0.9659,0.93614,-0.02976
FASE03,FASE,2,128,3979,400,6,0.5,0.35,4,,,,,,,1.0,25.83659644294578,4.0,0.8077598587178594,-1.2906804027127163,0.25737050997724736,0.5336853208485168,80.0,1.126950893163792,1.352559971127896,1.636640859345568,1.8343789678616826,0.9369429419828246,1.9690022076776206,1.0,False,0.4573841597227074,2.0,1.6372901011937324,1.0,0.9976706479855587,-0.02250686133117277,0.11490937415521965,0.3114259749862223,170.0,1.1561012572768674,1.3867005216519506,1.6670661811331666,1.8492586223768117,0.9996208884572951,1.9364178923488116,1.0,False,0.45738415972270746,0.6,0.6,0.4033774038904721,0.35906603330746706,0.2702252802130729,0.55,"{""8"": 0.9649, ""40"": 0.94226, ""100"": 0.93972, ""200"": 0.94304, ""400"": 0.93694}",0.9649,0.93694,-0.02796
FASE04,FASE,2,128,1656,400,6,0.3,0.1,4,,,,,,,1.0,119.53364851017395,2.0,0.6507169184359577,-1.7611469267141133,0.4184976198849895,0.7373423810293818,90.0,1.1170094130188148,1.3351081467396322,1.6195586882820352,1.824908943537668,0.8845739634576757,1.8087824027307815,3.0,False,0.18475983064641532,6.0,1.473939670406908,10.166666666666666,0.9972231449431184,0.10868019779593177,0.15134669505961812,0.29139806624120085,160.0,1.1531178188283957,1.385618950917134,1.667295983352821,1.8490331718586959,0.9996899934481634,1.9698255033066234,1.0,False,0.18475983064641535,0.6,0.6,0.4477594247892433,0.35308274356020186,0.421630859375,0.5,"{""8"": 0.9398, ""40"": 0.89778, ""100"": 0.89716, ""200"": 0.90086, ""400"": 0.88457}",0.9398,0.88457,-0.05523
FASE04,FASE,2,128,2656,400,6,0.3,0.1,4,,,,,,,1.0,156.43546666235656,1.0,0.6271486147973951,-1.7517300146351504,0.3865260538170272,0.606935491596993,150.0,1.1163803267356023,1.333855728431978,1.620718862519227,1.824285090796294,0.8794580350193126,1.7682098107233755,3.0,False,0.18741560957354578,28.0,1.2459675450482508,2.1785714285714284,0.9978620074731469,0.12200324360690108,0.1516531016407975,0.28814287070732253,145.0,1.1529165543705973,1.384367602931179,1.6654531510659707,1.848062272537773,0.9993281488203036,1.9710089498394139,1.0,False,0.18741560957354578,0.55,0.6,0.4557486429804754,0.3532271899148429,0.6740650316280102,0.55,"{""8"": 0.93272, ""40"": 0.91401, ""100"": 0.91207, ""200"": 0.90028, ""400"": 0.87946}",0.93272,0.87946,-0.05326
FASE04,FASE,2,128,3656,400,6,0.3,0.1,4,,,,,,,1.0,119.20503831088887,1.0,0.62412261653192,-1.729202684982079,0.40806857395773033,0.7009260544562987,70.0,1.1218263924412317,1.3369629897865978,1.6215904285053957,1.8248159055052031,0.8824173849284135,1.7886225465688597,3.0,False,0.18331645905946387,5.0,1.2928719225021719,12.4,0.9975868108507632,0.10205305173783417,0.13579727180601567,0.2816265352947365,130.0,1.152507909574207,1.3836214257106547,1.667018681115291,1.848807309558584,0.9995229301527067,1.9614154833476616,1.0,False,0.18331645905946387,0.55,0.65,0.4731909337912143,0.3407216235817727,0.6104760847852625,0.55,"{""8"": 0.94198, ""40"": 0.91347, ""100"": 0.91301, ""200"": 0.90055, ""400"": 0.88242}",0.94198,0.88242,-0.05956
FASE05,FASE,2,128,1037,400,6,0.3,0.35,4,,,,,,,4.0,7.680238073243138,2.5,0.9035875472693061,-0.8336630732163913,0.14364233926175826,0.30160226884306207,0.0,1.1315683318522143,1.3584214218518564,1.6438402312484093,1.8379447184502413,0.9577996660859497,1.934134530450789,1.0,False,0.4917151408995616,1.0,1.489924794952538,2.0,0.9979751191776031,0.05167069310805312,0.17479963238861537,0.41099018099554535,175.0,1.151175922572114,1.3844824814824621,1.667198319605153,1.848807309558584,0.9993566410833247,1.9728456618084114,1.0,False,0.4917151408995616,0.6,0.6,0.3977199308977744,0.3668662158858629,0.16748046875,0.5,"{""8"": 0.98228, ""40"": 0.96092, ""100"": 0.95926, ""200"": 0.95515, ""400"": 0.9578}",0.98228,0.9578,-0.02448
FASE05,FASE,2,128,2037,400,6,0.3,0.35,4,,,,,,,2.0,11.298253729664411,1.5,0.9100648033709309,-0.789286079198626,0.20664195903453597,0.4546966760072118,60.0,1.1326525908686655,1.3592317633003648,1.643916515580834,1.8376826562652555,0.9625591081280389,1.9628570825862517,1.0,False,0.48871754958108254,6.0,1.548294531733525,0.6666666666666666,0.9981772905010781,0.060939844279117986,0.1473305338727937,0.3426198986404523,70.0,1.154071604278982,1.3839179727329403,1.6668490655996213,1.8493229613870725,0.9993592582756281,2.008556041345194,1.0,False,0.48871754958108254,0.6,0.6,0.3910528556464575,0.3554849267197869,0.30529353012984134,0.55,"{""8"": 0.98451, ""40"": 0.96038, ""100"": 0.95939, ""200"": 0.9627, ""400"": 0.96256}",0.98451,0.96256,-0.02195
FASE05,FASE,2,128,3037,400,6,0.3,0.35,4,,,,,,,1.0,15.387548297026898,1.0,0.886684109207357,-0.7611987297550786,0.21901599552615034,0.44377168869532996,110.00000000000001,1.1314882136213165,1.3601132302394459,1.64315009477793,1.8375110206580203,0.9588017918395931,1.911508984261888,1.0,False,0.4909961454731586,2.0,1.793683407624501,1.5,0.9977359361848639,-0.05220951686604266,0.1346861410211324,0.291011794144034,175.0,1.152975189418574,1.3844557109327227,1.666576881520907,1.8495157778111693,0.9993487568689552,1.976758137020448,1.0,False,0.4909961454731586,0.55,0.6,0.40227348554998865,0.369546818689372,0.4633226057041394,0.55,"{""8"": 0.98002, ""40"": 0.95746, ""100"": 0.9599, ""200"": 0.96181, ""400"": 0.9588}",0.98002,0.9588,-0.02122
FASE06,FASE,2,128,1101,400,4,0.7,0.15,8,,,,,,,1.0,184.9904585890186,1.0,0.5733126164820381,-1.6955950263357464,0.43252654149238173,0.6225574615621726,160.0,1.1206071240620734,1.3463093774672825,1.6321249239470157,1.8331448954883174,0.938340982183216,1.8863459234089823,2.0,False,0.31059813213301796,1.0,2.112944167191868,1.0,0.9966343228116065,0.012772920837336686,0.17920298551075284,0.37442845019532517,50.0,1.1532174366004482,1.3841423475429064,1.6669813926052222,1.8492907960663214,0.9993182575421007,1.9722651112456653,1.0,False,0.31059813213301796,0.5,0.6,0.4446993241422494,0.3650349268499563,0.5752968593940739,0.55,"{""8"": 0.88873, ""40"": 0.95087, ""100"": 0.93925, ""200"": 0.94572, ""400"": 0.93834}",0.88873,0.93834,0.04961
FASE06,FASE,2,128,2101,400,4,0.7,0.15,8,,,,,,,1.0,159.6013468547167,1.0,0.6070394058288312,-1.6868126823054703,0.37166817206560315,0.654205044960548,90.0,1.127979481346062,1.3492110315381094,1.636049262445364,1.8337934244606795,0.9406223338478608,1.8914730381294256,2.0,False,0.30530200149613823,23.0,1.3071551182635417,2.739130434782609,0.9983180735635788,0.04796905852770331,0.15762139585028268,0.3741880892496416,114.99999999999999,1.1522438603159564,1.385691885884925,1.6658102908808086,1.8485163076791238,0.9994045415110314,1.969107408448306,1.0,False,0.30530200149613823,0.5,0.6,0.4598327609542347,0.36838694122983784,0.502685546875,0.5,"{""8"": 0.88707, ""40"": 0.93481, ""100"": 0.93865, ""200"": 0.9367, ""400"": 0.94062}",0.88707,0.94062,0.05355
FASE06,FASE,2,128,3101,400,4,0.7,0.15,8,,,,,,,1.0,167.0442044518497,3.0,0.5776874503077922,-1.772932842674777,0.4026372236725536,0.6889158835025812,150.0,1.1253737225441283,1.3478090681958554,1.6341919548118056,1.8312578262557329,0.9303415169253284,1.856055723172175,2.0,False,0.3137067814199325,2.0,1.3561157934649788,1.0,0.997469677788708,0.08153312718182187,0.1382108167491842,0.2834332203457854,80.0,1.1517722914119954,1.3852029138602437,1.66626667995185,1.850092429723704,0.9990131839713955,1.9831289985603262,1.0,False,0.3137067814199325,0.6,0.6,0.437259556815264,0.35322041759566014,0.44545555432249473,0.55,"{""8"": 0.90275, ""40"": 0.94315, ""100"": 0.94311, ""200"": 0.93022, ""400"": 0.93034}",0.90275,0.93034,0.02759
FASE07,FASE,2,128,1123,400,8,0.7,0.15,8,,,,,,,1.0,360.31819965364883,1.0,0.49714194619309476,-1.7517877260204018,0.49001412830159674,0.7220965113612537,0.0,1.1261888228681174,1.3442682329830542,1.6319944330534226,1.8315895016667318,0.9303725444991042,1.8758140308522906,3.0,False,0.16579141891449234,1.0,1.531595399921666,9.0,0.9982132924397492,-0.0020124264804362584,0.1696156345673454,0.3564320191294232,40.0,1.1556170764024896,1.387224572881964,1.6666101040710417,1.8494194071802894,0.9995492304046858,1.9965138017195034,1.0,False,0.16579141891449234,0.55,0.65,0.43677957385660887,0.35410647876265755,0.4639892578125,0.5,"{""8"": 0.76218, ""40"": 0.9033, ""100"": 0.90966, ""200"": 0.92077, ""400"": 0.93037}",0.76218,0.93037,0.16819
FASE07,FASE,2,128,2123,400,8,0.7,0.15,8,,,,,,,1.0,205.2931156915767,1.0,0.5774396497625655,-1.6597499617353497,0.4477937881535572,0.7301627961271541,0.0,1.133271762580393,1.3527827961462562,1.6367140162258234,1.8321163571724859,0.9400879918789042,1.904613186896203,2.0,False,0.1597823616826563,6.0,1.380269178537934,10.5,0.9986186367807921,-0.023419018883410886,0.1660254029819898,0.3426527855948719,70.0,1.153438441085431,1.385252072909972,1.6662591292415523,1.848094758962479,0.9992752921529547,1.9810436031914862,1.0,False,0.15978236168265633,0.55,0.65,0.4209654621868515,0.35092453046506294,0.5947175674176007,0.55,"{""8"": 0.76824, ""40"": 0.9017, ""100"": 0.92686, ""200"": 0.94016, ""400"": 0.94009}",0.76824,0.94009,0.17185
FASE07,FASE,2,128,3123,400,8,0.7,0.15,8,,,,,,,2.0,173.93545020873992,1.0,0.5995870540005722,-1.8065384965991091,0.5599663904402631,0.8032631082591347,25.0,1.13141542647467,1.3499513065625965,1.6310772579273174,1.8299844369752527,0.9213568712332765,1.8731747813549764,2.0,False,0.1642148557471781,28.0,1.1884697774995214,2.25,0.9982753177335195,0.04130755727347279,0.1541804914846472,0.3129392005517557,125.0,1.1505151373727227,1.384191198372115,1.6677375975907465,1.850092429723704,0.9986300307034629,1.9785321993874105,1.0,False,0.1642148557471781,0.65,0.65,0.40716620110015833,0.34604626080971174,0.3321533203125,0.5,"{""8"": 0.77296, ""40"": 0.89446, ""100"": 0.92209, ""200"": 0.93464, ""400"": 0.92136}",0.77296,0.92136,0.1484
FASE08,FASE,2,128,1422,400,6,0.9,0.02,8,,,,,,,1.0,7168.489059105721,1.0,0.16731161682889412,-2.201022326649504,1.4550332320766317,0.9599243189700116,150.0,1.2521745293398956,1.413482666956848,1.627052143322839,1.808315402012074,0.6727184286975636,1.9104822595827007,22.0,False,0.0440099020765064,3.0,1.5967025207549101,1.0,0.9970922045203228,0.009356261281448857,0.17828993360127343,0.3125443546206761,135.0,1.1503886516697148,1.383688222241327,1.6654654272029752,1.8487103850010955,0.9992114483386333,1.9752686521266183,1.0,False,0.0440099020765064,0.5,0.65,0.5551975665611201,0.3433530775312262,0.71044921875,0.5,"{""8"": 0.56636, ""40"": 0.47759, ""100"": 0.53794, ""200"": 0.60913, ""400"": 0.67272}",0.56636,0.67272,0.10636
FASE08,FASE,2,128,2422,400,6,0.9,0.02,8,,,,,,,1.0,8308.019261609525,1.0,0.11888159107452273,-2.055274476903757,1.3949247026639695,0.9332320582364201,0.0,1.2474147528674524,1.4247178438693324,1.61835187598871,1.8162198766984572,0.7166680385769553,1.9254391706775844,26.0,False,0.04351126845228608,18.0,1.3162587131995294,3.388888888888889,0.9950215376119573,0.14297286061870176,0.15529814274602904,0.3416184695503344,120.0,1.1531020439391326,1.3853889686312097,1.6672990880002603,1.8483543435761616,0.9992758539175232,1.992287606155298,1.0,False,0.04351126845228608,0.45,0.6,0.531797178346657,0.3696338235546357,0.5271938152719382,0.45,"{""8"": 0.56651, ""40"": 0.49616, ""100"": 0.54584, ""200"": 0.62694, ""400"": 0.71667}",0.56651,0.71667,0.15016
FASE08,FASE,2,128,3422,400,6,0.9,0.02,8,,,,,,,1.0,6095.524823288478,1.0,0.18710443381287362,-2.120878205909352,1.9842036509587022,0.9726386205004969,114.99999999999999,1.2374821275950205,1.3934694548354347,1.6135649808685848,1.8047160334792258,0.7139313026951636,1.8882344792570243,20.0,False,0.04032531572663577,20.0,1.4373844844477641,3.1,0.9977446498468178,0.10543949026021764,0.15264030380072546,0.2953006490584812,35.0,1.1532107854597549,1.3838091886003572,1.6677190657081093,1.8490976282453169,0.9995276106491655,1.9838102771253132,1.0,False,0.04032531572663577,0.35,0.6,0.5239014113679318,0.35790354693940624,0.5024412572474825,0.4,"{""8"": 0.57656, ""40"": 0.48728, ""100"": 0.49549, ""200"": 0.60719, ""400"": 0.71393}",0.57656,0.71393,0.13737
FASE09,FASE,2,128,1020,400,6,0.2,0.5,4,,,,,,,1.0,2.0527102280948726,1.0,0.9930457242909538,-0.04815982368630107,0.1540417247883521,0.31893799710801035,35.0,1.1483917846798557,1.3776577363322866,1.6610990413097406,1.847149170261859,0.99748789787289,1.9355938564171373,1.0,False,0.6000999947532634,1.0,1.415525012375665,1.0,0.996970135794687,0.14026705140847823,0.1408189434291342,0.2823662124186393,95.0,1.1528690386785223,1.3852306121347753,1.6669879892336197,1.8494515390695,0.9996877251389015,1.9425082055751102,1.0,False,0.6000999947532634,0.6,0.6,0.38142478041890565,0.3640240538890491,0.16337741607324519,0.6,"{""8"": 0.99919, ""40"": 0.99566, ""100"": 0.99643, ""200"": 0.9968, ""400"": 0.99749}",0.99919,0.99749,-0.0017
FASE09,FASE,2,128,2020,400,6,0.2,0.5,4,,,,,,,1.0,2.2445136102031613,6.0,0.991810801244043,-0.11174811598070239,0.1526996510470099,0.34344287560664816,60.0,1.1484890545988586,1.3802811861574726,1.6619119752007412,1.847280026967122,0.9969621056436176,1.993370304208052,1.0,False,0.6001976840764891,4.0,1.1682158677228238,15.75,0.9976528937050849,-0.0011997665542919484,0.12963961105337557,0.269058579762582,85.0,1.1516939722172277,1.3859188531232547,1.668688880672929,1.8501563364821971,0.999143788630449,1.9486055155920596,1.0,False,0.6001976840764891,0.6,0.6,0.3744386871279396,0.35808450377291,0.12407058040173123,0.55,"{""8"": 0.99846, ""40"": 0.99631, ""100"": 0.99496, ""200"": 0.99709, ""400"": 0.99696}",0.99846,0.99696,-0.0015
FASE09,FASE,2,128,3020,400,6,0.2,0.5,4,,,,,,,3.0,2.024799392355097,1.6666666666666667,0.9931460830334286,-0.12106400984116675,0.1639381338945284,0.33824473151770085,170.0,1.1494981615820095,1.3799884348622617,1.6629438135730772,1.8470509367799828,0.9972996323922816,1.9335769611263132,1.0,False,0.6048360533608589,3.0,1.2825473543791157,1.0,0.9980289128662247,0.0652590261334525,0.1475704175339599,0.3342958634302983,65.0,1.150560560361652,1.3846456006071268,1.6670557935391326,1.8493872669397085,0.9996743471602353,1.9444832487418169,1.0,False,0.6048360533608589,0.6,0.65,0.3759932392549331,0.34542656321604814,0.4558494404883011,0.6,"{""8"": 0.99895, ""40"": 0.99685, ""100"": 0.99765, ""200"": 0.99577, ""400"": 0.9973}",0.99895,0.9973,-0.00165
RD00,RD,2,128,1972,4000,,,0.0,4,0.035,0.065,0.16,0.08,1.0,0.3,9.0,1469.899027019172,0.4444444444444444,0.45510105307826243,-1.4289633253470717,0.647145040950265,0.8884193232564567,5.0,1.045617796089872,1.2616054369617409,1.5566950836883917,1.791498364017156,0.5958023517826538,1.5963565018696335,4.0,False,0.11534438402392695,2.0,1.5393373713595084,3.0,0.9969849406935549,-0.060118544675290674,0.14637976758641533,0.29023776091452924,85.0,1.1519177251970902,1.38527994769819,1.6670627743854796,1.8491620510521583,0.9990894362996928,1.9564604039385416,1.0,False,0.11534438402392695,0.7,0.6,0.2959538907628034,0.3572943176186453,-0.6465395811813316,0.65,"{""80"": 0.49027, ""400"": 0.48366, ""1000"": 0.51381, ""2000"": 0.56476, ""4000"": 0.5958}",0.49027,0.5958,0.10553
RD00,RD,2,128,2972,4000,,,0.0,4,0.035,0.065,0.16,0.08,1.0,0.3,10.0,2074.165741981919,0.3,0.4228022916818362,-1.3957380311525158,0.4771579162593258,0.9072959021869822,5.0,1.0480738109514267,1.2600200135592996,1.555252038232567,1.7910322658323565,0.5857369220351586,1.580305928989926,4.0,False,0.11478159714593647,5.0,1.25733381939767,1.0,0.9984244841516331,0.028586602577466303,0.11460178760526937,0.27056992963076787,75.0,1.1522404059916511,1.3845965585331537,1.6657369719010258,1.8496762288197115,0.9996251737769324,1.9976599069819294,1.0,False,0.11478159714593647,0.7,0.6,0.27408303745506124,0.3571547798886867,-0.7798854352521364,0.65,"{""80"": 0.49969, ""400"": 0.45533, ""1000"": 0.49167, ""2000"": 0.56026, ""4000"": 0.58574}",0.49969,0.58574,0.08604
