rule_id,seed,lote,K,kcap,escalon,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,n_triangulos_original,t_piso,t_techo,t_techo_sin_restriccion,n_fotos,n_fotos_conectadas,acc_baja,acc_sube,t_bajar_s,t_subir_s,seed_escalera,pendiente_corr_csv_ref,frac_masa_fase5b,t_total_grafo_s
A2-B0-C2-r14,273187,271828,8,5,orig,2000,3296,3.296,True,0,1.0,0.004966666666666667,0.005912863070539419,19,1926,5,0.09405962211593909,0.7893306509717354,1.2626386077878904,"[17.0, 11.0, 6.0, 5.0, 5.0]","[2000, 1176, 737, 492, 377]",0.004966666666666667,19,0,1272,1783,53,50,16459,1674,1.2,8.9,2649913913,0.7728999554058272,0.09900000000000003,14.5
A2-B0-C2-r14,273187,271828,8,5,e0,2000,3296,3.296,True,0,0.0009101941747572816,0.0,0.0,0,1928,4,-0.18219656314423835,0.7192113640946266,0.631319303893945,"[13.0, 9.0, 6.0, 5.0, 4.0]","[2000, 1211, 761, 523, 389]",0.004966666666666667,19,0,1272,1783,53,50,16459,1674,1.2,8.9,2649913913,0.7728999554058272,0.09900000000000003,14.5
A2-B0-C2-r14,273187,271828,8,5,e1,2000,3296,3.296,True,0,0.0009101941747572816,0.029166666666666667,0.022406639004149378,72,1928,4,-0.1715440110133831,0.6870016121243097,0.8762682778722628,"[13.0, 8.0, 7.0, 5.0, 4.0]","[2000, 1209, 749, 507, 401]",0.004966666666666667,19,0,1272,1783,53,50,16459,1674,1.2,8.9,2649913913,0.7728999554058272,0.09900000000000003,14.5
A2-B0-C2-r14,273187,271828,8,5,e2,2000,3296,3.296,True,0,0.0012135922330097086,0.09331666666666666,0.07157676348547717,230,1928,4,-0.1388761844787606,0.7278404958492292,0.527791685852937,"[15.0, 10.0, 7.0, 5.0, 5.0]","[2000, 1195, 747, 513, 406]",0.004966666666666667,19,0,1272,1783,53,50,16459,1674,1.2,8.9,2649913913,0.7728999554058272,0.09900000000000003,14.5
A2-B0-C2-r14,273187,271828,8,5,e3,2000,3296,3.296,True,0,0.0012135922330097086,0.23275000000000004,0.1783195020746888,573,1928,4,-0.11307333598402242,0.5919158980973276,0.2828427118746191,"[14.0, 10.0, 9.0, 6.0, 5.0]","[2000, 1195, 738, 488, 365]",0.004966666666666667,19,0,1272,1783,53,50,16459,1674,1.2,8.9,2649913913,0.7728999554058272,0.09900000000000003,14.5
A2-B0-C2-r14,273187,271828,8,5,e4,2000,3296,3.296,True,0,0.0012135922330097086,0.4535,0.395850622406639,1272,1876,17,-0.03826874768735058,0.8397357452143388,6.340933181187857,"[27.0, 20.0, 13.0, 9.0, 6.0]","[2000, 1179, 743, 481, 329]",0.004966666666666667,19,0,1272,1783,53,50,16459,1674,1.2,8.9,2649913913,0.7728999554058272,0.09900000000000003,14.5
