patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
9,66127,1500,sin_local,-1,8,4.873,0.049,1,3.672,1,0.727,0.911,52.312,0.0968,4,17
9,66127,1500,local_barajado,3,8,2.269,0.042,1,6.942,1,0.925,0.892,7.736,0.1863,19,20
9,66127,1500,local_marco_congelado,3,8,0.197,nan,0,7.964,0,0.965,0.021,8.165,0.7045,3,20
11,66133,1500,local,3,8,0.268,nan,0,7.423,0,0.452,0.031,8.12,0.6586,3,20
11,66133,1500,sin_local,-1,8,4.829,0.046,1,2.889,1,0.81,0.903,51.939,0.0897,3,17
11,66133,1500,local_barajado,3,8,2.198,0.048,1,6.981,1,1.033,0.885,7.6,0.1941,16,20
11,66133,1500,local_marco_congelado,3,8,0.242,nan,0,7.976,0,0.647,0.018,8.08,0.655,2,20
8,66124,1500,local,3,8,0.314,nan,0,7.304,0,0.6,0.029,8.309,0.661,4,20
8,66124,1500,sin_local,-1,8,nan,0.052,2,4.476,1,0.863,0.918,52.355,0.0933,3,17
8,66124,1500,local_barajado,3,8,2.103,0.049,0,7.184,0,1.026,0.887,7.621,0.1911,14,20
8,66124,1500,local_marco_congelado,3,8,0.243,nan,0,7.955,0,1.001,0.022,8.141,0.6628,2,20
12,66136,1500,local,3,8,0.382,0.002,0,7.355,0,0.574,0.062,7.968,0.6888,3,20
12,66136,1500,sin_local,-1,8,4.942,0.055,1,4.624,1,0.854,0.913,48.149,0.1086,4,16
12,66136,1500,local_barajado,3,8,2.14,0.046,0,7.367,0,1.029,0.886,7.669,0.2184,17,20
12,66136,1500,local_marco_congelado,3,8,0.353,nan,0,7.963,0,0.887,0.031,8.091,0.6995,2,20
13,66139,1500,local,3,8,0.334,nan,0,7.395,0,0.256,0.027,8.085,0.6937,2,20
13,66139,1500,sin_local,-1,8,4.878,0.048,1,4.024,1,0.904,0.921,48.131,0.0993,4,16
13,66139,1500,local_barajado,3,8,2.236,0.045,1,7.092,1,1.058,0.876,7.677,0.2201,18,20
13,66139,1500,local_marco_congelado,3,8,0.242,nan,0,7.976,0,0.876,0.021,8.043,0.6787,2,20
14,66142,1500,local,3,8,0.437,nan,0,7.434,0,0.639,0.041,8.157,0.679,3,20
14,66142,1500,sin_local,-1,8,5.075,0.047,1,2.91,1,0.898,0.908,50.685,0.0881,3,17
14,66142,1500,local_barajado,3,8,2.205,0.043,1,7.113,1,0.962,0.863,7.619,0.2053,17,20
14,66142,1500,local_marco_congelado,3,8,0.302,nan,0,7.966,0,0.789,0.029,8.101,0.6775,4,20
15,66145,1500,local,3,8,0.304,nan,0,7.42,0,0.802,0.038,8.072,0.6614,2,20
15,66145,1500,sin_local,-1,8,4.958,0.049,1,4.173,1,0.989,0.911,51.861,0.089,3,17
15,66145,1500,local_barajado,3,8,2.202,0.038,2,7.108,1,1.063,0.892,7.656,0.1873,20,20
15,66145,1500,local_marco_congelado,3,8,0.372,nan,0,7.975,0,1.352,0.031,7.997,0.6709,8,20
16,66148,1500,local,3,8,0.257,nan,0,7.369,0,0.34,0.023,8.072,0.7102,5,20
16,66148,1500,sin_local,-1,8,4.912,0.046,1,3.477,1,1.052,0.913,52.152,0.0884,3,17
16,66148,1500,local_barajado,3,8,2.13,0.047,1,7.26,1,1.055,0.878,7.611,0.2242,17,20
16,66148,1500,local_marco_congelado,3,8,0.281,nan,0,7.966,0,1.119,0.034,8.035,0.7101,6,20
17,66151,1500,local,3,8,0.219,nan,0,7.413,0,0.994,0.027,7.981,0.6804,2,20
17,66151,1500,sin_local,-1,8,5.003,0.045,3,4.847,1,0.836,0.903,50.848,0.0919,3,17
17,66151,1500,local_barajado,3,8,2.177,0.045,0,7.126,0,1.013,0.901,7.811,0.2128,14,20
17,66151,1500,local_marco_congelado,3,8,0.287,nan,0,7.939,0,1.019,0.023,7.944,0.6881,2,20
19,66157,1500,local,3,8,0.33,nan,0,7.405,0,0.223,0.027,8.144,0.686,2,20
19,66157,1500,sin_local,-1,8,5.033,0.05,1,4.175,1,0.841,0.909,51.477,0.0924,3,17
19,66157,1500,local_barajado,3,8,2.098,0.042,2,7.007,1,1.014,0.877,7.499,0.2088,19,20
19,66157,1500,local_marco_congelado,3,8,0.265,nan,0,7.97,0,1.717,0.023,8.2,0.6914,3,20
18,66154,1500,local,3,8,0.283,nan,0,7.331,0,0.753,0.039,8.053,0.6562,7,20
18,66154,1500,sin_local,-1,8,4.739,0.051,1,3.805,1,0.895,0.914,53.069,0.0947,4,17
18,66154,1500,local_barajado,3,8,2.16,0.045,2,6.973,1,1.049,0.891,7.613,0.1992,19,20
18,66154,1500,local_marco_congelado,3,8,0.299,nan,0,7.966,0,0.995,0.029,8.04,0.6909,3,20
20,66160,1500,local,3,8,0.2,nan,0,7.443,0,1.197,0.023,8.184,0.6874,4,20
20,66160,1500,sin_local,-1,8,4.801,0.051,1,2.447,1,0.872,0.915,53.173,0.0857,3,17
20,66160,1500,local_barajado,3,8,2.126,0.042,0,7.056,0,1.014,0.882,7.581,0.2039,14,20
20,66160,1500,local_marco_congelado,3,8,0.212,nan,0,7.962,0,0.75,0.024,8.205,0.6905,3,20
23,66169,1500,local,3,8,0.382,nan,0,7.472,0,0.177,0.029,8.005,0.6859,2,20
23,66169,1500,sin_local,-1,8,4.927,0.047,1,3.405,1,0.929,0.927,48.472,0.1036,3,16
23,66169,1500,local_barajado,3,8,2.207,0.047,0,7.394,0,1.105,0.912,7.805,0.1973,16,20
23,66169,1500,local_marco_congelado,3,8,0.252,nan,0,7.949,0,1.203,0.031,7.931,0.6864,2,20
22,66166,1500,local,3,8,0.281,nan,1,7.234,1,0.502,0.025,8.213,0.6748,2,20
22,66166,1500,sin_local,-1,8,4.845,0.049,2,4.089,1,0.831,0.905,51.784,0.0865,3,17
22,66166,1500,local_barajado,3,8,2.223,0.053,2,6.917,1,0.927,0.904,7.717,0.208,16,20
22,66166,1500,local_marco_congelado,3,8,0.343,nan,0,7.942,0,0.983,0.027,8.187,0.6849,2,20
21,66163,1500,local,3,8,0.439,0.004,2,7.118,1,0.455,0.037,8.203,0.6979,2,20
21,66163,1500,sin_local,-1,8,nan,0.045,1,3.673,1,0.906,0.918,51.429,0.0968,4,17
21,66163,1500,local_barajado,3,8,2.216,0.038,0,7.061,0,1.006,0.892,7.565,0.2001,14,20
21,66163,1500,local_marco_congelado,3,8,0.228,nan,0,7.966,0,0.994,0.023,8.091,0.711,6,20
24,66172,1500,local,3,8,0.27,nan,0,7.454,0,0.442,0.027,8.045,0.6761,1,20
24,66172,1500,sin_local,-1,8,4.757,0.042,1,4.215,1,0.823,0.903,50.043,0.0953,5,17
24,66172,1500,local_barajado,3,8,2.18,0.047,0,7.239,0,0.969,0.893,7.627,0.2066,18,20
24,66172,1500,local_marco_congelado,3,8,0.215,nan,0,7.963,0,0.752,0.044,8.003,0.6729,1,20
25,66175,1500,local,3,8,0.375,nan,0,7.398,0,0.772,0.036,7.968,0.6484,2,20
25,66175,1500,sin_local,-1,8,4.734,0.055,1,3.33,1,1.219,0.909,52.421,0.0975,4,17
25,66175,1500,local_barajado,3,8,2.21,0.047,3,6.761,1,1.058,0.894,7.795,0.1985,14,20
25,66175,1500,local_marco_congelado,3,8,0.316,nan,0,7.963,0,0.682,0.033,8.211,0.6781,2,20
26,66178,1500,local,3,8,0.279,nan,0,7.602,0,0.336,0.025,8.048,0.6934,2,20
26,66178,1500,sin_local,-1,8,4.789,0.045,1,4.474,1,0.819,0.921,48.893,0.0947,4,16
26,66178,1500,local_barajado,3,8,2.083,0.048,0,7.01,0,0.976,0.902,7.672,0.2098,17,20
26,66178,1500,local_marco_congelado,3,8,0.359,nan,0,7.963,0,0.84,0.055,8.213,0.677,14,20
27,66181,1500,local,3,8,0.413,nan,0,7.375,0,0.974,0.049,8.12,0.6543,5,20
27,66181,1500,sin_local,-1,8,4.874,0.053,1,5.339,1,0.887,0.887,49.027,0.0927,3,17
27,66181,1500,local_barajado,3,8,2.122,0.043,1,6.981,1,0.989,0.887,7.621,0.198,14,20
27,66181,1500,local_marco_congelado,3,8,0.286,nan,0,7.966,0,0.506,0.024,8.277,0.6723,2,20
28,66184,1500,local,3,8,0.371,nan,0,7.576,0,0.291,0.031,8.229,0.7072,2,20
28,66184,1500,sin_local,-1,8,5.01,0.047,1,4.518,1,0.754,0.905,51.755,0.0944,3,17
28,66184,1500,local_barajado,3,8,2.111,0.048,0,7.236,0,1.044,0.877,7.595,0.1836,16,20
28,66184,1500,local_marco_congelado,3,8,0.352,nan,0,7.958,0,0.662,0.034,8.027,0.6679,7,20
29,66187,1500,local,3,8,0.235,nan,0,7.356,0,0.607,0.023,8.237,0.6879,2,20
29,66187,1500,sin_local,-1,8,4.934,0.043,1,4.977,1,0.785,0.909,51.747,0.1058,3,17
29,66187,1500,local_barajado,3,8,2.147,0.04,0,7.175,0,1.012,0.909,7.829,0.2213,16,20
29,66187,1500,local_marco_congelado,3,8,0.203,nan,0,7.96,0,0.845,0.019,8.005,0.6747,2,20
31,66193,1500,local,3,8,0.343,nan,0,7.333,0,0.58,0.04,8.053,0.6715,4,20
31,66193,1500,sin_local,-1,8,4.419,0.054,1,3.011,1,0.92,0.901,52.667,0.0955,3,17
31,66193,1500,local_barajado,3,8,2.206,0.048,1,6.939,1,0.965,0.899,7.797,0.2205,15,20
31,66193,1500,local_marco_congelado,3,8,0.159,nan,0,7.962,0,0.633,0.03,8.141,0.6839,3,20
32,66196,1500,local,3,8,0.228,nan,1,7.324,1,0.662,0.021,8.016,0.6584,2,20
32,66196,1500,sin_local,-1,8,4.798,0.052,1,4.161,1,0.837,0.923,52.552,0.0892,3,17
32,66196,1500,local_barajado,3,8,2.158,0.046,0,7.117,0,1.037,0.887,7.581,0.2123,15,20
32,66196,1500,local_marco_congelado,3,8,0.381,0.01,0,7.95,0,0.985,0.046,8.232,0.6931,9,20
33,66199,1500,local,3,8,0.286,nan,0,7.512,0,0.292,0.037,8.149,0.7057,3,20
33,66199,1500,sin_local,-1,8,4.929,0.051,1,2.954,1,0.78,0.919,48.656,0.1047,4,16
33,66199,1500,local_barajado,3,8,2.112,0.047,1,6.895,1,1.034,0.903,7.741,0.2191,14,20
33,66199,1500,local_marco_congelado,3,8,0.289,nan,0,7.946,0,0.82,0.021,8.016,0.7117,4,20
30,66190,1500,local,3,8,0.262,0.003,0,7.486,0,0.331,0.039,8.059,0.7098,13,20
30,66190,1500,sin_local,-1,8,nan,0.043,1,3.882,1,1.021,0.907,52.501,0.0946,3,17
30,66190,1500,local_barajado,3,8,2.118,0.041,1,7.258,1,1.058,0.891,7.696,0.2158,14,20
30,66190,1500,local_marco_congelado,3,8,0.247,nan,0,7.96,0,0.485,0.02,8.245,0.6915,2,20
34,66202,1500,local,3,8,0.299,nan,0,7.196,0,0.986,0.041,8.163,0.6715,3,20
34,66202,1500,sin_local,-1,8,4.884,0.053,1,4.573,1,0.887,0.916,53.091,0.089,3,17
34,66202,1500,local_barajado,3,8,2.251,0.044,1,6.927,1,1.014,0.89,7.587,0.1839,14,20
34,66202,1500,local_marco_congelado,3,8,0.242,nan,0,7.978,0,0.912,0.03,8.173,0.7188,6,20
35,66205,1500,local,3,8,0.266,nan,0,7.442,0,1.259,0.023,8.016,0.7106,1,20
35,66205,1500,sin_local,-1,8,4.858,0.055,1,3.886,1,0.781,0.915,52.707,0.09,3,17
35,66205,1500,local_barajado,3,8,2.14,0.055,3,6.942,1,1.051,0.877,7.64,0.2193,15,20
35,66205,1500,local_marco_congelado,3,8,0.232,nan,0,7.96,0,0.587,0.03,8.2,0.7008,1,20
38,66214,1500,local,3,8,0.263,nan,0,7.701,0,0.283,0.032,7.981,0.6715,2,20
38,66214,1500,sin_local,-1,8,4.456,0.05,1,3.608,1,0.976,0.925,48.896,0.1,4,16
38,66214,1500,local_barajado,3,8,2.285,0.045,1,6.985,1,1.062,0.897,7.717,0.2153,16,20
38,66214,1500,local_marco_congelado,3,8,0.21,nan,0,7.954,0,0.323,0.025,7.989,0.7102,2,20
36,66208,1500,local,3,8,0.332,nan,0,7.386,0,0.474,0.029,8.075,0.7143,2,20
36,66208,1500,sin_local,-1,8,4.836,0.054,1,4.297,1,0.796,0.913,51.989,0.0881,3,17
36,66208,1500,local_barajado,3,8,2.178,0.044,1,7.04,1,0.967,0.892,7.555,0.2301,16,20
36,66208,1500,local_marco_congelado,3,8,0.264,nan,0,7.948,0,0.594,0.032,8.099,0.7085,2,20
39,66217,1500,local,3,8,0.243,nan,0,7.29,0,0.014,0.017,7.952,0.6969,1,20
39,66217,1500,sin_local,-1,8,4.899,0.056,1,3.309,1,0.828,0.909,52.893,0.0885,3,17
39,66217,1500,local_barajado,3,8,2.125,0.048,2,6.582,1,1.03,0.872,7.68,0.2152,16,20
39,66217,1500,local_marco_congelado,3,8,0.238,nan,0,7.943,0,0.947,0.021,8.173,0.6731,2,20
37,66211,1500,local,3,8,0.315,nan,1,7.249,1,0.77,0.055,8.139,0.6711,2,20
37,66211,1500,sin_local,-1,8,nan,0.041,1,3.524,1,0.673,0.922,53.064,0.0949,3,17
37,66211,1500,local_barajado,3,8,2.147,0.043,0,7.119,0,1.029,0.884,7.509,0.212,18,20
37,66211,1500,local_marco_congelado,3,8,0.339,nan,0,7.961,0,0.753,0.026,8.115,0.6972,2,20
