rule_id,seed,lote,n_aristas,n_triangulos_min,n_triangulos_max,dif_triangulos,masa_abanico,masa_disp,masa_cola,masa_malla,masa_solap,gini_abanico,gini_disp,gini_cola,gini_malla,gini_solap,multi_abanico,multi_disp,multi_cola,multi_malla,multi_solap,A_abanico,A_disp,A_cola,A_malla,A_solap,maxE_abanico,maxE_disp,maxE_cola,maxE_malla,maxE_solap,C_abanico,C_disp,C_cola,C_malla,C_solap,gigante_abanico,gigante_disp,gigante_cola,gigante_malla,gigante_solap,rango_masa,rango_masa_particulas,brazo_masa_max,brazo_masa_min,d_abanico_disp,d_cola_malla,d_abanico_malla,d_solap_disp,d_cola_disp
A2-B0-C2-batch3-r0,471829,471828,2308,57,57,0,0.15199999999999994,0.15049999999999997,0.15099999999999997,0.14899999999999997,0.14799999999999996,0.9485818713450292,0.9145,0.9164766081871345,0.9700438596491228,0.9789327485380117,0.0,0.0,0.0,0.6285714285714286,0.813953488372093,1.0,1.0,1.0,1.6285714285714286,1.9883720930232558,1.0,1.0,1.0,2.0,3.0,0.02925,0.03483333333333333,0.033583333333333326,0.026166666666666664,0.020916666666666667,1726,1725,1726,1736,1713,0.003999999999999976,7.999999999999951,abanico,solap,0.0014999999999999736,0.0020000000000000018,0.002999999999999975,-0.0025000000000000022,0.0005000000000000004
A2-B0-C2-batch3-r60,477649,471828,3068,164,164,0,0.12150000000000001,0.11750000000000002,0.11700000000000002,0.1265,0.13,0.8623150406504065,0.754,0.7779085365853659,0.9295386178861789,0.9622703252032521,0.0,0.0,0.002044989775051125,0.6131147540983607,0.8316831683168316,1.0,1.0,1.0061349693251533,1.6131147540983606,2.4356435643564356,1.0,1.0,4.0,2.0,4.0,0.05756666666666666,0.07053333333333334,0.0654,0.05055,0.03746666666666667,1849,1847,1851,1849,1835,0.012999999999999984,25.999999999999968,solap,cola,0.00399999999999999,-0.00949999999999998,-0.0049999999999999906,0.012499999999999983,-0.0005000000000000004
A2-B0-C2-batch4-r10,572799,571828,2994,146,146,0,0.12100000000000004,0.12450000000000001,0.12500000000000003,0.12049999999999998,0.132,0.8762511415525114,0.7829908675799087,0.795486301369863,0.9337876712328768,0.9670479452054794,0.0,0.002288329519450801,0.0,0.5422535211267606,0.797752808988764,1.0,1.002288329519451,1.0,1.5422535211267605,2.460674157303371,1.0,2.0,1.0,2.0,4.0,0.05225,0.060849999999999994,0.05959999999999999,0.04305,0.0364,1835,1837,1835,1837,1801,0.011500000000000024,23.000000000000046,solap,malla,-0.0034999999999999754,0.004500000000000046,0.000500000000000056,0.007499999999999993,0.0005000000000000143
A2-B0-C2-batch4-r36,575321,571828,2343,34,34,0,0.14849999999999997,0.14399999999999996,0.14949999999999994,0.14949999999999997,0.14499999999999996,0.9678725490196078,0.949,0.9499901960784314,0.9782549019607844,0.9844901960784314,0.0,0.0,0.0,0.36,0.49230769230769234,1.0,1.0,1.0,1.36,1.5692307692307692,1.0,1.0,1.0,2.0,3.0,0.014416666666666664,0.020583333333333332,0.020666666666666667,0.0175,0.01608333333333333,1751,1746,1751,1733,1738,0.005500000000000005,11.000000000000009,malla,disp,0.004500000000000004,-2.7755575615628914e-17,-0.0010000000000000009,0.0010000000000000009,0.005499999999999977
A2-B0-C2-r14,273187,271828,3296,226,226,0,0.09650000000000004,0.09900000000000003,0.10150000000000003,0.11000000000000003,0.1155,0.8106533923303835,0.6629941002949853,0.6962669616519174,0.9021238938053098,0.9466991150442478,0.0,0.0014771048744460858,0.0029717682020802376,0.5804195804195804,0.8618181818181818,1.0,1.0014771048744462,1.0074294205052006,1.5804195804195804,2.4654545454545453,1.0,2.0,4.0,2.0,4.0,0.07678333333333333,0.09476666666666667,0.09133333333333332,0.06596666666666667,0.05631666666666666,1932,1932,1928,1932,1892,0.01899999999999996,37.99999999999992,solap,abanico,-0.0024999999999999883,-0.008499999999999994,-0.013499999999999984,0.016499999999999973,0.0025000000000000022
A2-B0-C2-r17,273478,271828,3165,142,142,0,0.11750000000000002,0.12049999999999998,0.11900000000000004,0.12050000000000001,0.1285,0.8795821596244131,0.7889906103286385,0.7986619718309859,0.9360727699530517,0.9691220657276995,0.0,0.002352941176470588,0.0,0.5955056179775281,0.8957055214723927,1.0,1.0023529411764707,1.0,1.595505617977528,2.6134969325153374,1.0,2.0,1.0,2.0,4.0,0.047599999999999996,0.055016666666666665,0.05488333333333334,0.04089999999999999,0.03215,1860,1860,1856,1860,1833,0.010999999999999982,21.999999999999964,solap,abanico,-0.002999999999999961,-0.0014999999999999736,-0.002999999999999989,0.008000000000000021,-0.0014999999999999458
A2-B0-C2-r20,373769,371828,3706,813,813,0,0.09450000000000001,0.10100000000000003,0.10350000000000004,0.10900000000000004,0.1265,0.3977185321853218,0.2997554325543255,0.3304446494464945,0.6925053300533005,0.855380278802788,0.0,0.08738296923762817,0.020859940400170286,0.5941176470588235,0.8650793650793651,1.0,1.0873829692376282,1.0383141762452108,1.5941176470588236,2.7653061224489797,1.0,2.0,4.0,2.0,5.0,0.25703333333333334,0.29845000000000005,0.28858333333333336,0.19098333333333334,0.14868333333333333,1966,1965,1960,1968,1931,0.03199999999999999,63.99999999999997,solap,abanico,-0.00650000000000002,-0.005500000000000005,-0.014500000000000027,0.025499999999999967,0.0025000000000000022
A2-B0-C2-r39,375612,371828,4083,1053,1053,0,0.09450000000000001,0.08900000000000004,0.09800000000000002,0.10100000000000003,0.13399999999999998,0.29159559987337763,0.22992798353909466,0.3279466603355492,0.6145952833175056,0.8178197214308326,0.0,0.13678905687544995,0.04436038514442916,0.5802901450725363,0.8616740088105727,1.0,1.1371490280777539,1.0863136176066024,1.5802901450725362,2.783259911894273,1.0,3.0,5.0,2.0,5.0,0.2831,0.30804999999999993,0.28779999999999994,0.21478333333333333,0.18156666666666665,1970,1970,1970,1965,1914,0.04499999999999994,89.99999999999989,solap,disp,0.005499999999999977,-0.0030000000000000165,-0.00650000000000002,0.04499999999999994,0.00899999999999998
