combo,eje_A,eje_B,eje_C,rule_id,seed,K,J,noise,meandeg,sim_thr_frac,kcap,clase_vieja,clase_corregida,cambia_clase,pendiente_vieja,pendiente_corr,z_agg_viejo,z_agg_corr,z_sost_viejo,z_sost_corr,holon_ratio,n_escalas_descarrila,n_escalas_difiere_real,n_escalas_difiere_null,diam_viejo_por_escala,diam_corr_por_escala,gigante_frac_b1,segundos
A1-B0-C0,A1,B0,C0,A1-B0-C0-r2,650195,4,0.61,0.109,5.65,0.286,7,I,I,False,0.32825003450755386,0.32825003450755386,0.28284271187461896,0.28284271187461896,False,False,3.1426834414301497,0,0,0,7|6|5|4|4,7|6|5|4|4,0.993,5.89
A1-B0-C0,A1,B0,C0,A1-B0-C0-r3,650292,8,0.682,0.282,6.12,0.249,6,II,II,False,0.41724542976174783,0.41724542976174783,0.4242640678119283,0.4242640678119283,False,False,1.6423070832098712,0,0,0,7|6|5|4|3,7|6|5|4|3,0.9975,8.27
A1-B0-C0,A1,B0,C0,A1-B0-C0-r4,650389,7,0.314,0.103,5.38,0.282,7,II,II,False,0.3952750923451944,0.3952750923451944,0.5656854237492375,0.5656854237492375,False,False,1.1242702043792725,0,0,0,8|6|5|4|4,8|6|5|4|4,0.9945,7.81
A1-B0-C0,A1,B0,C0,A1-B0-C0-r5,650486,6,0.555,0.122,7.98,0.171,6,I,I,False,0.33090122398751126,0.33090122398751126,0.4242640678119283,0.4242640678119283,False,False,1.2678851574142995,0,0,0,7|4|4|4|3,7|4|4|4|3,1.0,8.85
A1-B0-C0,A1,B0,C0,A1-B0-C0-r6,650583,7,0.75,0.169,7.73,0.242,7,I,I,False,0.2670292822531377,0.2670292822531377,0.8485281356238573,0.8485281356238573,False,False,2.1844694199236283,0,0,0,6|4|5|4|3,6|4|5|4|3,0.9995,7.54
A1-B0-C0,A1,B0,C0,A1-B0-C0-r7,650680,7,0.333,0.23,6.5,0.225,5,I,I,False,0.31769823737085684,0.31769823737085684,0.565685423749238,0.565685423749238,False,False,0.902390220858068,0,0,0,7|6|4|4|4,7|6|4|4|4,0.9975,6.54
A1-B0-C0,A1,B0,C0,A1-B0-C0-r8,650777,5,0.337,0.181,5.51,0.166,7,II,II,False,0.390863318611215,0.390863318611215,0.14142135608730938,0.14142135608730938,False,False,1.023185739418492,0,0,0,8|6|5|4|4,8|6|5|4|4,0.994,6.3
A1-B0-C0,A1,B0,C0,A1-B0-C0-r9,650874,5,0.691,0.284,5.4,0.295,4,I,I,False,0.45977254211940266,0.45977254211940266,0.28284271187461874,0.28284271187461874,False,False,1.3111423400739421,0,0,0,9|6|5|4|4,9|6|5|4|4,0.994,6.36
A1-B0-C1,A1,B0,C1,A1-B0-C1-r0,655001,7,0.526,0.333,6.87,0.201,5,I,I,False,0.21358335157219804,0.21358335157219804,0.5656854237492379,0.5656854237492379,False,False,1.5278892531359958,0,0,0,6|5|4|4|4,6|5|4|4|4,0.9985,7.29
A1-B0-C1,A1,B0,C1,A1-B0-C1-r1,655098,4,0.545,0.109,5.43,0.198,6,I,I,False,0.27368845595989294,0.27368845595989294,0.9899494915611664,0.9899494915611664,False,False,5.958340817701423,0,0,0,7|6|5|5|4,7|6|5|5|4,0.9965,6.65
A1-B0-C1,A1,B0,C1,A1-B0-C1-r2,655195,5,0.371,0.173,5.03,0.334,5,II,II,False,0.44818473853168267,0.44818473853168267,0.7071067796865476,0.7071067796865476,False,False,1.9785324111221556,0,0,0,9|7|4|5|4,9|7|4|5|4,0.993,6.54
A1-B0-C1,A1,B0,C1,A1-B0-C1-r3,655292,7,0.555,0.119,5.22,0.214,5,II,II,False,0.3592678278340971,0.3592678278340971,0.7071067796865472,0.7071067796865472,False,False,2.727483216709943,0,0,0,8|7|6|5|4,8|7|6|5|4,0.9955,6.61
A1-B0-C1,A1,B0,C1,A1-B0-C1-r4,655389,6,0.599,0.168,5.75,0.348,7,II,II,False,0.3754833409043985,0.3754833409043985,0.4242640678119283,0.4242640678119283,False,False,1.5577224052728271,0,0,0,8|6|5|4|4,8|6|5|4|4,0.996,7.12
A1-B0-C1,A1,B0,C1,A1-B0-C1-r5,655486,6,0.689,0.243,5.54,0.252,6,II,II,False,0.39073337169180006,0.39073337169180006,0.5656854237492382,0.5656854237492382,False,False,1.9219764556641281,0,0,0,8|6|5|4|4,8|6|5|4|4,0.996,7.17
A1-B0-C1,A1,B0,C1,A1-B0-C1-r6,655583,6,0.793,0.105,6.87,0.229,5,I,I,False,0.2688856855722695,0.2688856855722695,0.4242640678119283,0.4242640678119283,False,False,7.261238397741225,0,0,0,7|5|5|4|4,7|5|5|4|4,1.0,7.61
A1-B0-C1,A1,B0,C1,A1-B0-C1-r7,655680,6,0.639,0.104,7.13,0.344,7,I,I,False,0.28189441032783374,0.28189441032783374,0.7071067796865474,0.7071067796865474,False,False,2.137415081309108,0,0,0,7|5|4|4|4,7|5|4|4|4,0.9995,7.85
A1-B0-C1,A1,B0,C1,A1-B0-C1-r8,655777,5,0.721,0.227,4.86,0.246,5,I,I,False,0.509921424896868,0.509921424896868,0.28284271202461875,0.28284271202461875,False,False,3.298214165289521,0,0,0,10|7|5|5|4,10|7|5|5|4,0.989,6.45
A1-B0-C1,A1,B0,C1,A1-B0-C1-r9,655874,7,0.308,0.244,7.64,0.28,6,I,I,False,0.2681733266414564,0.2681733266414564,0.9899494915611665,0.9899494915611665,False,False,1.352050453161506,0,0,0,7|5|5|4|4,7|5|5|4|4,1.0,8.48
A1-B0-C2,A1,B0,C2,A1-B0-C2-r0,660001,7,0.761,0.137,6.22,0.296,7,II,II,False,0.40276664009791274,0.40276664009791274,0.4242640678119285,0.4242640678119285,False,False,2.5805644405561052,0,0,0,9|7|5|5|4,9|7|5|5|4,0.9955,6.77
A1-B0-C2,A1,B0,C2,A1-B0-C2-r1,660098,5,0.651,0.296,5.7,0.153,6,I,I,False,0.5962026938155218,0.5962026938155218,0.7071067796865472,0.7071067796865472,False,False,2.6246707071016067,0,0,0,11|10|6|5|4,11|10|6|5|4,0.986,6.2
A1-B0-C2,A1,B0,C2,A1-B0-C2-r2,660195,4,0.478,0.345,6.75,0.196,5,III,III,False,0.736551277284969,0.736551277284969,0.8106343977275557,0.8106343977275557,False,False,1.2597891935026773,0,0,0,14|10|7|6|4,14|10|7|6|4,0.95,5.53
A1-B0-C2,A1,B0,C2,A1-B0-C2-r3,660292,6,0.407,0.134,6.06,0.222,6,I,I,False,0.5578238527170837,0.5578238527170837,0.9192388141175118,0.9192388141175118,False,False,1.9676468688795818,0,0,0,12|7|6|5|4,12|7|6|5|4,0.9855,6.85
A1-B0-C2,A1,B0,C2,A1-B0-C2-r4,660389,7,0.441,0.3,7.59,0.342,7,II,II,False,0.37345581352777985,0.37345581352777985,1.0434017399007942,1.0434017399007942,False,False,1.7529455457117138,0,0,0,9|6|6|5|4,9|6|6|5|4,0.9915,6.7
A1-B0-C2,A1,B0,C2,A1-B0-C2-r5,660486,7,0.397,0.172,7.43,0.193,6,I,I,False,0.6137747417480756,0.6137747417480756,0.4966517052331302,0.4966517052331302,False,False,1.8544613991990127,0,0,0,12|8|6|5|4,12|8|6|5|4,0.98,6.04
A1-B0-C2,A1,B0,C2,A1-B0-C2-r6,660583,5,0.324,0.297,7.58,0.235,7,II,II,False,0.38327798930857904,0.38327798930857904,0.7071067796865472,0.7071067796865472,False,False,1.2422911307503977,0,0,0,9|6|6|5|4,9|6|6|5|4,0.991,7.06
A1-B0-C2,A1,B0,C2,A1-B0-C2-r7,660680,7,0.696,0.145,5.48,0.17,6,I,I,False,0.5707687804234916,0.5707687804234916,0.7071067796865476,0.7071067796865476,False,False,3.7104131086661107,0,0,0,11|9|6|5|4,11|9|6|5|4,0.986,6.07
A1-B0-C2,A1,B0,C2,A1-B0-C2-r8,660777,6,0.789,0.317,7.71,0.284,5,III,III,False,0.7108711249846738,0.7108711249846738,1.3763198214767935,1.3763198214767935,False,False,1.988490375549402,0,0,0,13|9|7|5|5,13|9|7|5|5,0.9115,5.96
A1-B0-C2,A1,B0,C2,A1-B0-C2-r9,660874,6,0.506,0.291,6.45,0.155,6,I,I,False,0.5622046320739217,0.5622046320739217,0.2828427118746191,0.2828427118746191,False,False,2.3547150121829796,0,0,0,11|8|6|5|4,11|8|6|5|4,0.985,6.29
A1-B1-C0,A1,B1,C0,A1-B1-C0-r0,665001,6,0.707,0.118,4.78,0.177,6,I,I,False,0.5706786713621681,0.5706786713621681,0.7071067796865472,0.7071067796865472,False,False,1.1783214474137345,0,0,0,11|8|6|5|4,11|8|6|5|4,0.9905,14.22
A1-B1-C0,A1,B1,C0,A1-B1-C0-r1,665098,7,0.697,0.219,6.63,0.214,4,I,I,False,0.3122480398384751,0.3122480398384751,0.4242640678119285,0.4242640678119285,False,False,0.9273906046853122,0,0,0,7|6|5|4|4,7|6|5|4|4,0.9965,19.44
A1-B1-C0,A1,B1,C0,A1-B1-C0-r2,665195,7,0.503,0.26,6.91,0.171,6,II,II,False,0.37604696539912713,0.37604696539912713,0.7071067796865474,0.7071067796865474,False,False,1.1446560492289297,0,0,0,7|5|5|4|3,7|5|5|4|3,0.9995,21.26
A1-B1-C0,A1,B1,C0,A1-B1-C0-r3,665292,7,0.317,0.205,4.86,0.308,5,I,I,False,0.48989126935987587,0.48989126935987587,0.3863703299156272,0.3863703299156272,False,False,0.8880939819791426,0,0,0,10|7|5|5|4,10|7|5|5|4,0.9935,14.03
A1-B1-C0,A1,B1,C0,A1-B1-C0-r4,665389,7,0.57,0.103,5.45,0.171,5,II,II,False,0.40038182944012174,0.40038182944012174,0.14142135593730937,0.14142135593730937,False,False,0.865649359443308,0,0,0,8|6|5|4|4,8|6|5|4|4,0.996,16.12
