patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
6,66118,3500,local_barajado,6,8,3.349,0.054,1,6.342,1,1.2,0.905,14.938,0.0857,6,20
6,66118,3500,local_marco_congelado,6,8,3.744,0.037,0,7.978,0,1.1,0.908,15.536,0.3563,8,20
7,66121,3500,local,6,8,3.679,0.04,1,6.685,1,0.976,0.915,15.87,0.3548,8,20
7,66121,3500,sin_local,-1,8,5.886,0.042,1,5.751,1,0.834,0.903,51.434,0.0894,4,17
7,66121,3500,local_barajado,6,8,3.409,0.056,1,5.909,1,1.114,0.906,14.867,0.0814,6,20
7,66121,3500,local_marco_congelado,6,8,3.594,0.037,0,7.983,0,1.106,0.918,15.791,0.3311,9,20
9,66127,3500,local,6,8,3.893,0.029,1,6.695,1,0.915,0.904,15.682,0.3537,9,20
9,66127,3500,sin_local,-1,8,5.75,0.045,1,6.259,1,0.943,0.917,52.663,0.0775,4,17
9,66127,3500,local_barajado,6,8,3.425,0.047,1,6.456,1,1.112,0.909,15.0,0.0855,6,20
9,66127,3500,local_marco_congelado,6,8,3.346,0.041,0,7.986,0,1.073,0.907,15.557,0.3399,8,20
10,66130,3500,local,6,8,3.688,0.036,2,6.608,1,0.913,0.912,15.637,0.3481,9,20
10,66130,3500,sin_local,-1,8,5.565,0.034,1,5.428,1,0.949,0.916,53.31,0.0847,4,17
10,66130,3500,local_barajado,6,8,3.451,0.054,2,5.966,1,1.137,0.92,15.185,0.0863,6,20
10,66130,3500,local_marco_congelado,6,8,3.655,0.04,0,7.984,0,1.112,0.905,15.485,0.3161,8,20
11,66133,3500,local,6,8,3.718,0.027,1,6.538,1,0.964,0.914,15.802,0.3592,8,20
11,66133,3500,sin_local,-1,8,5.716,0.045,1,4.931,1,0.865,0.916,52.779,0.0786,4,17
11,66133,3500,local_barajado,6,8,3.432,0.053,2,6.367,1,1.101,0.906,14.921,0.0913,6,20
11,66133,3500,local_marco_congelado,6,8,3.761,0.033,0,7.985,0,1.028,0.904,15.571,0.3364,7,20
8,66124,3500,local,6,8,3.852,0.033,1,6.737,1,0.931,0.916,15.693,0.3535,9,20
8,66124,3500,sin_local,-1,8,5.845,0.047,1,5.152,1,0.95,0.91,53.071,0.0817,4,17
8,66124,3500,local_barajado,6,8,3.374,0.054,1,6.395,1,1.177,0.906,14.944,0.0964,6,20
8,66124,3500,local_marco_congelado,6,8,4.042,0.031,0,7.984,0,1.042,0.914,15.75,0.3512,8,20
12,66136,3500,local,6,8,3.438,0.037,4,6.908,1,0.882,0.907,15.663,0.3366,1,20
12,66136,3500,sin_local,-1,8,5.488,0.041,1,4.681,1,0.969,0.905,52.063,0.0825,4,17
12,66136,3500,local_barajado,6,8,3.455,0.053,2,5.566,1,1.169,0.914,15.107,0.0824,6,20
12,66136,3500,local_marco_congelado,6,8,3.904,0.03,0,7.986,0,1.005,0.912,15.779,0.3575,9,20
13,66139,3500,local,6,8,3.977,0.032,0,7.387,0,0.964,0.908,15.594,0.3424,9,20
13,66139,3500,sin_local,-1,8,5.22,0.037,3,6.199,1,0.845,0.917,52.721,0.0743,4,17
13,66139,3500,local_barajado,6,8,3.301,0.046,2,7.035,1,1.094,0.906,14.894,0.0815,6,20
13,66139,3500,local_marco_congelado,6,8,3.707,0.036,0,7.988,0,1.048,0.91,15.651,0.3502,8,20
15,66145,3500,local,6,8,3.919,0.032,2,6.42,1,0.944,0.908,15.51,0.3559,8,20
15,66145,3500,sin_local,-1,8,5.614,0.041,2,6.099,1,0.845,0.901,51.917,0.0822,4,17
15,66145,3500,local_barajado,6,8,3.329,0.055,4,6.279,1,1.254,0.911,14.977,0.0902,6,20
15,66145,3500,local_marco_congelado,6,8,3.664,0.033,0,7.984,0,1.037,0.909,15.68,0.3504,10,20
14,66142,3500,local,6,8,3.427,0.042,1,6.966,1,0.941,0.906,15.352,0.3477,8,20
14,66142,3500,sin_local,-1,8,5.648,0.045,1,5.514,1,0.908,0.909,53.065,0.0869,4,17
14,66142,3500,local_barajado,6,8,3.33,0.056,1,5.778,1,1.126,0.912,15.016,0.0848,6,20
14,66142,3500,local_marco_congelado,6,8,4.092,0.037,0,7.985,0,0.966,0.911,15.725,0.3501,8,20
16,66148,3500,local,6,8,4.344,0.03,0,7.318,0,0.871,0.914,15.766,0.3445,8,20
16,66148,3500,sin_local,-1,8,5.499,0.044,2,5.209,1,0.904,0.909,52.018,0.0788,4,17
16,66148,3500,local_barajado,6,8,3.354,0.055,1,6.292,1,1.137,0.911,15.039,0.097,6,20
16,66148,3500,local_marco_congelado,6,8,3.739,0.036,0,7.981,0,1.057,0.914,15.607,0.3634,9,20
17,66151,3500,local,6,8,3.54,0.037,0,7.468,0,0.946,0.91,15.469,0.3399,8,20
17,66151,3500,sin_local,-1,8,5.38,0.045,1,5.751,1,0.997,0.904,52.095,0.0831,4,17
17,66151,3500,local_barajado,6,8,3.411,0.048,2,6.359,1,1.189,0.908,14.977,0.0811,6,20
17,66151,3500,local_marco_congelado,6,8,3.883,0.039,0,7.991,0,1.111,0.904,15.486,0.3436,7,20
20,66160,3500,local,6,8,4.051,0.031,0,7.262,0,0.974,0.915,15.84,0.3633,8,20
20,66160,3500,sin_local,-1,8,5.638,0.04,2,6.197,1,0.954,0.919,48.489,0.0889,4,16
20,66160,3500,local_barajado,6,8,3.302,0.057,1,6.21,1,1.163,0.921,15.187,0.0867,6,20
20,66160,3500,local_marco_congelado,6,8,3.575,0.037,0,7.987,0,1.123,0.917,15.669,0.3475,9,20
18,66154,3500,local,6,8,3.758,0.043,1,6.833,1,0.98,0.91,15.623,0.3355,8,20
18,66154,3500,sin_local,-1,8,5.983,0.046,1,6.196,1,0.934,0.911,53.029,0.0883,4,17
18,66154,3500,local_barajado,6,8,3.401,0.055,1,6.055,1,1.206,0.924,15.321,0.0925,6,20
18,66154,3500,local_marco_congelado,6,8,3.384,0.044,0,7.981,0,1.047,0.91,15.383,0.365,9,20
19,66157,3500,local,6,8,3.842,0.036,1,7.286,1,1.056,0.911,15.523,0.3469,8,20
19,66157,3500,sin_local,-1,8,5.673,0.04,1,4.881,1,0.878,0.915,52.499,0.0797,4,17
19,66157,3500,local_barajado,6,8,3.302,0.056,1,6.322,1,1.041,0.909,14.919,0.0832,6,20
19,66157,3500,local_marco_congelado,6,8,3.888,0.026,0,7.984,0,1.045,0.917,15.671,0.3578,8,20
23,66169,3500,local,6,8,4.035,0.032,3,6.821,1,0.921,0.915,15.641,0.3396,10,20
23,66169,3500,sin_local,-1,8,5.585,0.042,1,5.138,1,0.865,0.917,52.078,0.0799,4,17
23,66169,3500,local_barajado,6,8,3.279,0.048,2,6.235,1,1.183,0.91,14.923,0.0882,6,20
23,66169,3500,local_marco_congelado,6,8,4.264,0.025,0,7.987,0,1.025,0.909,15.666,0.3522,8,20
21,66163,3500,local,6,8,3.847,0.039,3,6.714,1,0.993,0.905,15.621,0.3249,8,20
21,66163,3500,sin_local,-1,8,5.685,0.044,2,5.873,1,0.981,0.913,52.541,0.08,4,17
21,66163,3500,local_barajado,6,8,3.317,0.048,1,5.816,1,1.204,0.91,15.013,0.0896,7,20
21,66163,3500,local_marco_congelado,6,8,4.048,0.026,0,7.978,0,1.036,0.906,15.561,0.3515,8,20
22,66166,3500,local,6,8,3.291,0.039,3,6.722,1,0.968,0.909,15.559,0.35,8,20
22,66166,3500,sin_local,-1,8,5.904,0.045,2,5.894,1,0.911,0.904,51.491,0.0919,4,17
22,66166,3500,local_barajado,6,8,3.4,0.056,2,6.15,1,1.204,0.914,15.005,0.0891,6,20
22,66166,3500,local_marco_congelado,6,8,4.007,0.025,0,7.985,0,1.122,0.908,15.457,0.3567,9,20
24,66172,3500,local,6,8,3.777,0.033,1,7.058,1,0.973,0.908,15.634,0.3658,9,20
24,66172,3500,sin_local,-1,8,5.618,0.039,1,5.547,1,0.935,0.91,51.734,0.0762,4,17
24,66172,3500,local_barajado,6,8,3.382,0.054,2,6.394,1,1.228,0.91,15.011,0.0924,6,20
24,66172,3500,local_marco_congelado,6,8,4.072,0.036,0,7.989,0,0.985,0.916,15.754,0.3559,7,20
25,66175,3500,local,6,8,3.673,0.034,4,6.703,1,0.976,0.913,15.67,0.3439,8,20
25,66175,3500,sin_local,-1,8,5.258,0.045,1,5.054,1,0.887,0.904,51.415,0.0776,4,17
25,66175,3500,local_barajado,6,8,3.449,0.055,2,6.552,1,1.122,0.908,14.983,0.0857,6,20
25,66175,3500,local_marco_congelado,6,8,3.796,0.026,0,7.982,0,0.991,0.906,15.506,0.3375,8,20
26,66178,3500,local,6,8,3.86,0.033,1,6.895,1,0.97,0.915,15.723,0.3449,8,20
26,66178,3500,sin_local,-1,8,5.081,0.042,1,4.968,1,0.989,0.913,53.338,0.0818,4,17
26,66178,3500,local_barajado,6,8,3.306,0.057,1,6.451,1,1.066,0.915,15.066,0.0926,6,20
26,66178,3500,local_marco_congelado,6,8,3.608,0.031,0,7.98,0,1.026,0.913,15.608,0.3568,8,20
28,66184,3500,local,6,8,4.031,0.024,1,6.757,1,0.916,0.913,15.669,0.3454,7,20
28,66184,3500,sin_local,-1,8,5.672,0.044,1,5.129,1,0.985,0.906,53.45,0.0851,4,17
28,66184,3500,local_barajado,6,8,3.353,0.055,2,6.456,1,1.041,0.908,14.986,0.0893,6,20
28,66184,3500,local_marco_congelado,6,8,3.417,0.036,0,7.988,0,1.078,0.903,15.546,0.3469,8,20
29,66187,3500,local,6,8,4.131,0.036,1,7.066,1,0.961,0.909,15.357,0.3481,8,20
29,66187,3500,sin_local,-1,8,5.758,0.042,1,4.639,1,0.957,0.91,51.459,0.0863,4,17
29,66187,3500,local_barajado,6,8,3.417,0.054,1,6.381,1,1.101,0.902,14.843,0.0878,6,20
29,66187,3500,local_marco_congelado,6,8,4.106,0.032,0,7.985,0,1.03,0.907,15.553,0.3241,8,20
27,66181,3500,local,6,8,3.371,0.036,1,6.344,1,1.032,0.915,15.824,0.3328,9,20
27,66181,3500,sin_local,-1,8,5.469,0.044,1,5.103,1,0.794,0.914,52.88,0.0821,4,17
27,66181,3500,local_barajado,6,8,3.35,0.056,1,6.41,1,1.25,0.918,15.097,0.0891,6,20
27,66181,3500,local_marco_congelado,6,8,3.384,0.033,0,7.984,0,0.988,0.919,15.858,0.3618,8,20
32,66196,3500,local,6,8,3.664,0.035,2,6.601,1,1.045,0.911,15.523,0.3436,8,20
32,66196,3500,sin_local,-1,8,5.387,0.05,1,5.474,1,1.05,0.909,52.526,0.0904,4,17
32,66196,3500,local_barajado,6,8,3.507,0.052,1,6.249,1,1.217,0.904,14.905,0.0889,6,20
32,66196,3500,local_marco_congelado,6,8,3.449,0.029,0,7.983,0,1.04,0.914,15.681,0.3232,8,20
31,66193,3500,local,6,8,4.134,0.027,2,6.721,1,0.974,0.907,15.808,0.3298,7,20
31,66193,3500,sin_local,-1,8,5.543,0.04,1,5.359,1,0.817,0.914,52.907,0.0844,3,17
31,66193,3500,local_barajado,6,8,3.392,0.057,4,6.777,1,1.208,0.912,14.992,0.0863,6,20
31,66193,3500,local_marco_congelado,6,8,4.177,0.025,0,7.982,0,1.117,0.917,15.631,0.3473,9,20
30,66190,3500,local,6,8,4.244,0.026,1,6.497,1,0.953,0.905,15.584,0.3494,8,20
30,66190,3500,sin_local,-1,8,6.024,0.037,1,5.592,1,0.801,0.914,52.821,0.0858,4,17
30,66190,3500,local_barajado,6,8,3.356,0.056,1,6.328,1,1.111,0.912,14.977,0.0873,6,20
30,66190,3500,local_marco_congelado,6,8,3.61,0.038,0,7.98,0,1.032,0.907,15.694,0.3382,7,20
34,66202,3500,local,6,8,4.039,0.039,3,6.903,1,0.932,0.915,15.822,0.3355,7,20
34,66202,3500,sin_local,-1,8,5.315,0.037,2,5.355,1,1.042,0.905,51.882,0.0823,4,17
34,66202,3500,local_barajado,6,8,3.349,0.053,1,6.618,1,1.201,0.905,14.949,0.0873,6,20
34,66202,3500,local_marco_congelado,6,8,4.303,0.021,0,7.985,0,0.986,0.917,15.85,0.3441,9,20
33,66199,3500,local,6,8,3.702,0.031,2,6.996,1,0.901,0.905,15.461,0.3269,8,20
33,66199,3500,sin_local,-1,8,5.862,0.043,1,5.375,1,1.047,0.909,51.347,0.0863,4,17
33,66199,3500,local_barajado,6,8,3.298,0.057,1,6.453,1,1.059,0.908,15.003,0.0897,6,20
33,66199,3500,local_marco_congelado,6,8,3.616,0.04,0,7.984,0,1.045,0.91,15.569,0.3376,8,20
35,66205,3500,local,6,8,3.817,0.027,1,6.446,1,0.852,0.897,15.545,0.3506,9,20
35,66205,3500,sin_local,-1,8,5.609,0.04,1,5.116,1,0.904,0.905,51.265,0.0802,4,17
35,66205,3500,local_barajado,6,8,3.423,0.056,1,6.288,1,1.195,0.909,14.943,0.0867,6,20
35,66205,3500,local_marco_congelado,6,8,3.758,0.033,0,7.979,0,1.047,0.92,15.982,0.3514,8,20
36,66208,3500,local,6,8,3.476,0.03,3,6.942,1,0.926,0.905,15.558,0.3515,8,20
36,66208,3500,sin_local,-1,8,5.266,0.039,1,5.598,1,0.972,0.906,51.693,0.0893,4,17
36,66208,3500,local_barajado,6,8,3.347,0.049,2,5.667,1,1.221,0.911,14.975,0.0849,7,20
36,66208,3500,local_marco_congelado,6,8,4.158,0.033,0,7.979,0,1.052,0.917,15.85,0.3404,8,20
37,66211,3500,local,6,8,4.128,0.035,4,6.717,1,0.968,0.919,15.832,0.3489,8,20
37,66211,3500,sin_local,-1,8,5.94,0.04,1,4.55,1,0.791,0.913,52.855,0.0742,3,17
37,66211,3500,local_barajado,6,8,3.321,0.055,1,5.2,1,1.076,0.909,14.978,0.0777,6,20
37,66211,3500,local_marco_congelado,6,8,3.932,0.024,0,7.982,0,1.169,0.915,15.959,0.3412,8,20
38,66214,3500,local,6,8,4.011,0.028,1,6.725,1,0.974,0.915,15.906,0.3587,7,20
38,66214,3500,sin_local,-1,8,5.929,0.042,1,5.586,1,0.913,0.914,51.978,0.0793,4,17
38,66214,3500,local_barajado,6,8,3.359,0.056,1,6.046,1,1.202,0.915,15.102,0.0874,6,20
38,66214,3500,local_marco_congelado,6,8,3.481,0.037,0,7.988,0,1.053,0.909,15.395,0.3339,9,20
39,66217,3500,local,6,8,3.715,0.033,2,6.662,1,1.041,0.907,15.429,0.3446,9,20
39,66217,3500,sin_local,-1,8,5.598,0.041,1,4.964,1,1.026,0.903,51.562,0.085,4,17
39,66217,3500,local_barajado,6,8,3.381,0.055,1,5.758,1,1.082,0.906,14.894,0.0927,6,20
39,66217,3500,local_marco_congelado,6,8,4.326,0.035,0,7.985,0,1.021,0.913,15.805,0.3463,8,20
