rule_id,seed,lote,K,kcap,brazo,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_brazo,t_techo_brazo_sin_restriccion,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,n_aristas_soporte,suma_carga,tri_por_arista_max,tri_por_arista_p90,tri_por_arista_p99,gini_tri_arista,frac_carga_en_top1pct,frac_aristas_carga3mas,identidad_A_D_resid,t_ic_s,carpeta,t_total_grafo_s
A2-B0-C2-batch3-r60,477649,471828,6,5,abanico,2000,3068,3.068,True,0,0.001955671447196871,0.05756666666666666,0.054825050144862934,164,164,0,1849,3,-0.26757606208848045,0.7621220009309908,0.556162770160676,"[14.0, 10.0, 8.0, 5.0, 5.0]","[2000, 1283, 843, 569, 489]",0.019,0.013706262536215734,41,0,677,677,676,164,55.7,15190,4.1,1837,4919784717,0.9268169943894311,0.12549999999999997,164,0.1655,0.16036505867014342,0.0,1.0,2.0,0.8623150406504065,5,117,0.7134146341463414,32.8,0.13734374176637673,7.42638036809816,7.148711137347502,492,492.0,1.0,1.0,1.0,0.0,0.01016260162601626,0.0,0.0,385.05,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-batch3-r60_s477649_f801_abanico,1246.1
A2-B0-C2-batch3-r60,477649,471828,6,5,disp,2000,3068,3.068,True,0,0.002607561929595828,0.07053333333333334,0.054825050144862934,164,164,0,1847,4,-0.26299914906414956,0.8002786792130852,0.5858633435766735,"[13.0, 9.0, 7.0, 5.0, 4.0]","[2000, 1278, 843, 581, 480]",0.019,0.013706262536215734,41,0,1148,1148,1118,164,31.5,15190,4.1,1837,4919784717,0.9268169943894311,0.12549999999999997,164,0.246,0.16036505867014342,0.0,1.0,1.0,0.754,164,1,0.006097560975609756,1.0,0.15974445595617115,7.03558282208589,7.089879017695918,492,492.0,1.0,1.0,1.0,0.0,0.01016260162601626,0.0,0.0,206.35,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-batch3-r60_s477649_f801_disp,1246.1
A2-B0-C2-batch3-r60,477649,471828,6,5,cola,2000,3068,3.068,True,0,0.002607561929595828,0.0654,0.054825050144862934,164,164,0,1851,2,-0.2762721968347096,0.7344183398819916,0.6096150185003035,"[14.0, 9.0, 8.0, 5.0, 5.0]","[2000, 1279, 856, 604, 473]",0.019,0.013706262536215734,41,0,766,766,758,164,29.9,15190,4.1,1837,4919784717,0.9268169943894311,0.12549999999999997,164,0.2335,0.15938722294654498,0.002044989775051125,1.0061349693251533,4.0,0.7779085365853659,142,4,0.024390243902439025,1.1549295774647887,0.15868470896107184,7.078834355828221,7.06027027027027,489,492.0,4.0,1.0,1.0,0.006085091525761884,0.016260162601626018,0.002044989775051125,0.0,131.96,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-batch3-r60_s477649_f801_cola,1246.1
A2-B0-C2-batch3-r60,477649,471828,6,5,malla,2000,3068,3.068,True,0,0.002607561929595828,0.05055,0.054825050144862934,164,164,0,1849,3,-0.26414337732023213,0.8869452353089865,2.1806115677960882,"[18.0, 12.0, 10.0, 6.0, 5.0]","[2000, 1282, 861, 593, 475]",0.019,0.013706262536215734,41,0,164,164,154,154,84.1,15190,4.1,1837,4919784717,0.9268169943894311,0.12549999999999997,164,0.088,0.09941329856584094,0.6131147540983607,1.6131147540983606,5.0,0.9295386178861789,21,41,0.25,7.809523809523809,0.09820662123548121,9.77085889570552,6.820977633477635,305,492.0,2.0,2.0,2.0,0.1470478475276556,0.016260162601626018,0.0,0.0,140.74,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-batch3-r60_s477649_f801_malla,1246.1
A2-B0-C2-batch3-r60,477649,471828,6,5,solap,2000,3068,3.068,True,0,0.0022816166883963492,0.03746666666666667,0.054825050144862934,164,164,0,1835,4,-0.2813068011614737,0.9611864286974712,2.6048756356080167,"[18.0, 12.0, 10.0, 7.0, 4.0]","[2000, 1282, 857, 602, 491]",0.019,0.013706262536215734,41,0,212,212,170,137,44.1,15190,4.1,1837,4919784717,0.9268169943894311,0.12549999999999997,164,0.0515,0.06584093872229466,0.8316831683168316,2.4356435643564356,9.0,0.9622703252032521,15,20,0.12195121951219512,10.933333333333334,0.06547371912444394,8.394208754208755,7.32864082482403,202,492.0,4.0,4.0,4.0,0.19995170248732191,0.024390243902439025,0.49504950495049505,0.0,114.87,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-batch3-r60_s477649_f801_solap,1246.1
