rule_id,seed,lote,K,kcap,brazo,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_brazo,t_techo_brazo_sin_restriccion,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,t_ic_s,carpeta,t_total_grafo_s,N_objetivo,layout,theta,t_layout_ic_s
A2-B0-C2-batch3-r60,477649,471828,6,5,solap,4000,6265,3.1325,True,0,0.0012769353551476455,0.03396666666666666,0.04753719718536821,295,295,0,3702,7,-0.2607985704222033,0.9368172965709124,0.631319303893945,"[17.0, 13.0, 10.0, 5.0, 5.0]","[4000, 2533, 1631, 1206, 973]",0.005900000000000001,0.004673148197883655,29,0,295,295,236,236,51.2,31226,10.0,3687,4680960217,0.9268169943894311,0.12549999999999997,295,0.04225,0.053471667996807665,0.9044776119402985,2.6417910447761193,9.0,0.9682477401129943,28,16,0.05423728813559322,10.535714285714286,0.053356324708966646,9.02422970270376,7.823831396919752,1599.94,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-batch3-r60_s477649_f703_solap,2702.5,4000,layout_resortes_N2_exacto,,1599.28
A2-B0-C2-batch3-r60,477649,471828,6,5,disj,4000,6265,3.1325,True,0,0.0011173184357541898,0.055425,0.04753719718536821,295,295,0,3731,1,-0.2529406441861694,0.7527762681406897,0.3863703299156272,"[14.0, 10.0, 7.0, 5.0, 5.0]","[4000, 2539, 1637, 1170, 925]",0.005900000000000001,0.004673148197883655,29,0,1526,1526,1525,294,114.3,31226,10.0,3687,4680960217,0.9268169943894311,0.12549999999999997,295,0.21325,0.1412609736632083,0.0,1.0,2.0,0.7941714689265537,263,3,0.010169491525423728,1.1216730038022813,0.14094900729868418,7.541000000000001,7.592615159639288,897.19,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-batch3-r60_s477649_f703_disj,2702.5,4000,layout_resortes_N2_exacto,,896.67
