seed,brazo,etiqueta,n_edges,n_tri,dof,n_sweeps,eventos_por_sweep,dt,h,h_null,h_shuf,aristas_tocadas,frac_cobertura,frac_aristas_cero,gini_cobertura,entropia_cobertura,conteo_max,conteo_medio,frac_punteria,solape_nodos_trio,disp_intra_trio_destino,disp_intra_trio_real
11,D_sin_trios,D SIN TRÍOS (=GLOBAL),540,155,695,111,540,2.013,2.6796281909817834,1.4810189792573858,0.36559607318667964,540,1.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.5925925925925926,nan,nan,0.017421079763374463
11,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),540,155,695,111,465,1.76,0.4623868325945511,1.4810189792573858,0.36559607318667964,320,0.5925925925925926,0.40740740740740744,0.5360533651931503,0.9018730092914209,4.0,0.8611111111111112,1.0,3.0,0.022397119277887696,0.022397119277887696
11,F_azar_desalineado,F azar DESALINEADO (nuevo),540,155,695,111,465,1.903,0.4366777371984669,1.4810189792573858,0.36559607318667964,330,0.6111111111111112,0.38888888888888884,0.5183552369573876,0.9067903909649915,4.0,0.8611111111111112,0.6064516129032258,0.06451612903225806,0.02959226866981998,0.030747538829170272
11,G_trio_real_azar,G trío real AZAR c/reempl.,540,155,695,111,465,1.975,0.2762690755211793,1.4810189792573858,0.36559607318667964,231,0.42777777777777776,0.5722222222222222,0.7114655515730786,0.8353744522798445,8.0,0.8611111111111112,1.0,3.0,0.02440394090626419,0.02447243100010599
11,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,540,155,695,111,465,1.799,0.43308212581667765,1.4810189792573858,0.36559607318667964,254,0.4703703703703704,0.5296296296296297,0.6450617283950617,0.8634158124780926,5.0,0.8611111111111112,1.0,0.1032258064516129,0.029433820099390533,0.027977781307838383
11,I_azarTri_alineado,I sueltas-DE-triáng. alineado,540,155,695,111,465,1.826,0.3560507941592639,1.4810189792573858,0.36559607318667964,247,0.45740740740740743,0.5425925925925925,0.6689884508164079,0.8546174476291065,7.0,0.8611111111111112,1.0,0.16129032258064516,0.024927606144398387,0.022240569762912082
12,A_correcto,A trío CORRECTO (=REAL),569,202,771,105,606,1.517,0.31633061687442005,1.5581894203956652,0.577512100842224,371,0.6520210896309314,0.3479789103690686,0.5158955262837355,0.912910001739345,6.0,1.0650263620386644,1.0,3.0,0.057535100238923734,0.057535100238923734
12,B_casi_correcto,B trío CASI-correcto (1+2),569,202,771,105,606,1.53,0.38930630320970516,1.5581894203956652,0.577512100842224,376,0.6608084358523726,0.3391915641476274,0.505228906018897,0.9160983838049804,6.0,1.0650263620386644,0.759075907590759,0.09405940594059406,0.02551394552180606,0.02149705396890773
12,C_azar,C trío AL AZAR (=REWIRE),569,202,771,105,606,1.673,0.3814369392212335,1.5581894203956652,0.577512100842224,365,0.6414762741652021,0.35852372583479786,0.5218813621256677,0.9115849445898644,5.0,1.0650263620386644,0.636963696369637,0.16831683168316833,0.024646327078050485,0.024905164960126538
12,D_sin_trios,D SIN TRÍOS (=GLOBAL),569,202,771,105,569,1.542,2.165989202663058,1.5581894203956652,0.577512100842224,569,1.0,0.0,0.0,1.0,1.0,1.0,0.6520210896309314,nan,nan,0.016046277482120282
12,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),569,202,771,105,606,1.782,0.5347298938433113,1.5581894203956652,0.577512100842224,371,0.6520210896309314,0.3479789103690686,0.5158955262837355,0.912910001739345,6.0,1.0650263620386644,1.0,3.0,0.029677081804162984,0.029677081804162987
12,F_azar_desalineado,F azar DESALINEADO (nuevo),569,202,771,105,606,1.528,0.4642781921544859,1.5581894203956652,0.577512100842224,363,0.6379613356766256,0.3620386643233744,0.5217885584692037,0.9112674042606341,6.0,1.0650263620386644,0.6798679867986799,0.09405940594059406,0.030324631485959316,0.028220277299166985
12,G_trio_real_azar,G trío real AZAR c/reempl.,569,202,771,105,606,1.622,0.2831968001610664,1.5581894203956652,0.577512100842224,276,0.4850615114235501,0.5149384885764499,0.665999640385831,0.860485890383179,7.0,1.0650263620386644,1.0,3.0,0.025296089052022665,0.023736194680592237
12,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,569,202,771,105,606,1.653,0.40803816024549044,1.5581894203956652,0.577512100842224,303,0.5325131810193322,0.4674868189806678,0.6144240083059271,0.8801992429855855,6.0,1.0650263620386644,1.0,0.14356435643564355,0.029339598162503176,0.030319914304946127
12,I_azarTri_alineado,I sueltas-DE-triáng. alineado,569,202,771,105,606,1.633,0.352063884380508,1.5581894203956652,0.577512100842224,294,0.5166959578207382,0.4833040421792618,0.6318246938929393,0.8737961773617504,7.0,1.0650263620386644,1.0,0.12376237623762376,0.026476559867342327,0.022328371821313496
13,A_correcto,A trío CORRECTO (=REAL),530,168,698,113,504,1.919,0.5435828235951818,1.3480283911014292,1.5675871085235886,324,0.6113207547169811,0.3886792452830189,0.5390610961365678,0.9031049582127252,5.0,0.9509433962264151,1.0,3.0,0.055008650373131886,0.055008650373131886
13,B_casi_correcto,B trío CASI-correcto (1+2),530,168,698,113,504,1.688,0.3490477359269402,1.3480283911014292,1.5675871085235886,326,0.6150943396226415,0.3849056603773585,0.5289233303384246,0.9059813142230112,5.0,0.9509433962264151,0.7619047619047619,0.125,0.026109957647598228,0.022446787906139257
13,C_azar,C trío AL AZAR (=REWIRE),530,168,698,113,504,1.706,0.37611049124478785,1.3480283911014292,1.5675871085235886,326,0.6150943396226415,0.3849056603773585,0.5398322851153039,0.9026226799190654,5.0,0.9509433962264151,0.6190476190476191,0.07142857142857142,0.02379261398980136,0.021758240300108405
13,D_sin_trios,D SIN TRÍOS (=GLOBAL),530,168,698,113,530,1.612,2.4437261302104907,1.3480283911014292,1.5675871085235886,530,1.0,0.0,0.0,1.0,1.0,1.0,0.6113207547169811,nan,nan,0.016950271376817583
13,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),530,168,698,113,504,1.566,0.47491645230049023,1.3480283911014292,1.5675871085235886,324,0.6113207547169811,0.3886792452830189,0.5390610961365678,0.9031049582127252,5.0,0.9509433962264151,1.0,3.0,0.02999586127963386,0.02999586127963386
13,F_azar_desalineado,F azar DESALINEADO (nuevo),530,168,698,113,504,2.101,0.5213155046217353,1.3480283911014292,1.5675871085235886,324,0.6113207547169811,0.3886792452830189,0.5439353099730457,0.9015745349008325,5.0,0.9509433962264151,0.6369047619047619,0.07738095238095238,0.03419460034003473,0.033591009086409954
13,G_trio_real_azar,G trío real AZAR c/reempl.,530,168,698,113,504,1.691,0.25318693628320077,1.3480283911014292,1.5675871085235886,232,0.4377358490566038,0.5622641509433962,0.6953953279424976,0.8429865824992212,9.0,0.9509433962264151,1.0,3.0,0.025482108594957836,0.023456830907336308
13,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,530,168,698,113,504,1.894,0.4315925781447031,1.3480283911014292,1.5675871085235886,257,0.4849056603773585,0.5150943396226415,0.6535714285714285,0.8625065133188168,7.0,0.9509433962264151,1.0,0.1130952380952381,0.02624810568246623,0.028776272797531324
13,I_azarTri_alineado,I sueltas-DE-triáng. alineado,530,168,698,113,504,1.724,0.3472296892029948,1.3480283911014292,1.5675871085235886,257,0.4849056603773585,0.5150943396226415,0.6537735849056603,0.8622116346736465,7.0,0.9509433962264151,1.0,0.10119047619047619,0.024298686576217667,0.02084325020572907
14,A_correcto,A trío CORRECTO (=REAL),553,159,712,108,477,1.817,0.22407984305189488,1.477597534923527,0.3668169917030735,322,0.5822784810126582,0.4177215189873418,0.5490842782459691,0.8986689208033045,4.0,0.8625678119349005,1.0,3.0,0.024335369409574037,0.024335369409574037
14,B_casi_correcto,B trío CASI-correcto (1+2),553,159,712,108,477,2.091,0.38856390698506627,1.477597534923527,0.3668169917030735,315,0.569620253164557,0.430379746835443,0.5613217024728847,0.8945970869846476,4.0,0.8625678119349005,0.7526205450733753,0.14465408805031446,0.03135665946080998,0.025234739959692117
14,C_azar,C trío AL AZAR (=REWIRE),553,159,712,108,477,2.066,0.37123075159199537,1.477597534923527,0.3668169917030735,327,0.5913200723327305,0.40867992766726946,0.5420557204650827,0.9005995091395439,5.0,0.8625678119349005,0.5639412997903563,0.09433962264150944,0.024757102575486654,0.02204631156492982
14,D_sin_trios,D SIN TRÍOS (=GLOBAL),553,159,712,108,553,2.341,2.0997388881616446,1.477597534923527,0.3668169917030735,553,1.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.5822784810126582,nan,nan,0.01580881460945797
14,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),553,159,712,108,477,2.689,0.5381433325789026,1.477597534923527,0.3668169917030735,322,0.5822784810126582,0.4177215189873418,0.5490842782459691,0.8986689208033045,4.0,0.8625678119349005,1.0,3.0,0.026071091619285017,0.02607109161928501
14,F_azar_desalineado,F azar DESALINEADO (nuevo),553,159,712,108,477,2.405,0.4618139813012957,1.477597534923527,0.3668169917030735,320,0.5786618444846293,0.4213381555153707,0.5558323002793983,0.896405879741922,5.0,0.8625678119349005,0.5911949685534591,0.1320754716981132,0.03428020234387932,0.027942460800270158
14,G_trio_real_azar,G trío real AZAR c/reempl.,553,159,712,108,477,3.689,0.23898969753994573,1.477597534923527,0.3668169917030735,235,0.42495479204339964,0.5750452079566004,0.7122120243686998,0.835745241086335,8.0,0.8625678119349005,1.0,3.0,0.022942496143124623,0.023340035836882225
14,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,553,159,712,108,477,3.566,0.4273797920017435,1.477597534923527,0.3668169917030735,244,0.4412296564195298,0.5587703435804702,0.6881845167013545,0.846849751263008,8.0,0.8625678119349005,1.0,0.09433962264150944,0.03302681156001581,0.02804064829355002
14,I_azarTri_alineado,I sueltas-DE-triáng. alineado,553,159,712,108,477,3.508,0.37674579662103236,1.477597534923527,0.3668169917030735,241,0.4358047016274864,0.5641952983725136,0.6904212206337832,0.8460101905965236,6.0,0.8625678119349005,1.0,0.09433962264150944,0.026693629283853205,0.020738027049495997
15,A_correcto,A trío CORRECTO (=REAL),531,144,675,112,432,3.382,0.22503583940092542,1.4672025814850131,0.32674902159916663,292,0.5499058380414312,0.4500941619585688,0.5740304805747367,0.8883449724677542,5.0,0.8135593220338984,1.0,3.0,0.023513584690592455,0.023513584690592455
15,B_casi_correcto,B trío CASI-correcto (1+2),531,144,675,112,432,3.042,0.30464193161340003,1.4672025814850131,0.32674902159916663,292,0.5499058380414312,0.4500941619585688,0.5776225849201366,0.887440889296771,4.0,0.8135593220338984,0.7175925925925926,0.09027777777777778,0.021605761641102186,0.01913704765609643
15,C_azar,C trío AL AZAR (=REWIRE),531,144,675,112,432,3.603,0.3745895740659189,1.4672025814850131,0.32674902159916663,291,0.5480225988700564,0.45197740112994356,0.5774046174234497,0.8875983855339163,5.0,0.8135593220338984,0.5833333333333334,0.13194444444444445,0.026232929850838742,0.023098826108379836
15,D_sin_trios,D SIN TRÍOS (=GLOBAL),531,144,675,112,531,2.59,0.3536158679736892,1.4672025814850131,0.32674902159916663,531,1.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.5499058380414312,nan,nan,0.015137444647873307
15,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),531,144,675,112,432,3.842,0.4688548992062685,1.4672025814850131,0.32674902159916663,292,0.5499058380414312,0.4500941619585688,0.5740304805747367,0.8883449724677542,5.0,0.8135593220338984,1.0,3.0,0.026611786643026145,0.026611786643026145
15,F_azar_desalineado,F azar DESALINEADO (nuevo),531,144,675,112,432,3.675,0.5432454847911884,1.4672025814850131,0.32674902159916663,293,0.551789077212806,0.448210922787194,0.5785554858059565,0.887086969369614,5.0,0.8135593220338984,0.5162037037037037,0.09027777777777778,0.035640738548494394,0.0337061227804232
15,G_trio_real_azar,G trío real AZAR c/reempl.,531,144,675,112,432,4.15,0.25377529137014215,1.4672025814850131,0.32674902159916663,214,0.4030131826741996,0.5969868173258004,0.7168776592034596,0.8305201551688066,8.0,0.8135593220338984,1.0,3.0,0.03320115846708518,0.029598502052635232
15,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,531,144,675,112,432,5.467,0.38957592223148807,1.4672025814850131,0.32674902159916663,234,0.4406779661016949,0.5593220338983051,0.6669107902629561,0.8528697663224227,5.0,0.8135593220338984,1.0,0.125,0.029462625921158496,0.02893993917324668
15,I_azarTri_alineado,I sueltas-DE-triáng. alineado,531,144,675,112,432,3.878,0.3477002905434954,1.4672025814850131,0.32674902159916663,223,0.4199623352165725,0.5800376647834276,0.7020209946292808,0.8387497498932154,6.0,0.8135593220338984,1.0,0.1388888888888889,0.023695261248382643,0.020118288010549844
16,A_correcto,A trío CORRECTO (=REAL),529,130,659,113,390,3.821,0.2158138459193983,1.4529634846368442,0.3337762875703383,280,0.5293005671077504,0.4706994328922496,0.5841694537346711,0.8824624004030666,5.0,0.7372400756143668,1.0,3.0,0.019619705025628507,0.019619705025628507
16,B_casi_correcto,B trío CASI-correcto (1+2),529,130,659,113,390,3.455,0.3261518282541338,1.4529634846368442,0.3337762875703383,280,0.5293005671077504,0.4706994328922496,0.5817749987882312,0.8836243691863511,4.0,0.7372400756143668,0.676923076923077,0.06923076923076923,0.02854828529236019,0.020390427734104488
16,C_azar,C trío AL AZAR (=REWIRE),529,130,659,113,390,3.063,0.3714665937971626,1.4529634846368442,0.3337762875703383,277,0.5236294896030246,0.4763705103969754,0.5847220202607726,0.8826407232542481,4.0,0.7372400756143668,0.517948717948718,0.1,0.025970862970265532,0.02424403888996681
16,D_sin_trios,D SIN TRÍOS (=GLOBAL),529,130,659,113,529,2.698,1.2341551142816858,1.4529634846368442,0.3337762875703383,529,1.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.5293005671077504,nan,nan,0.01601347870785435
16,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),529,130,659,113,390,3.644,0.5670412987191611,1.4529634846368442,0.3337762875703383,280,0.5293005671077504,0.4706994328922496,0.5841694537346711,0.8824624004030666,5.0,0.7372400756143668,1.0,3.0,0.033076885103867186,0.03307688510386718
16,F_azar_desalineado,F azar DESALINEADO (nuevo),529,130,659,113,390,3.344,0.4547312526526518,1.4529634846368442,0.3337762875703383,284,0.5368620037807184,0.46313799621928164,0.5766274053608647,0.8845551686108912,4.0,0.7372400756143668,0.5256410256410257,0.12307692307692308,0.030116785154636803,0.02743666149767311
16,G_trio_real_azar,G trío real AZAR c/reempl.,529,130,659,113,390,3.526,0.24183379980722555,1.4529634846368442,0.3337762875703383,204,0.3856332703213611,0.6143667296786389,0.7268576414134069,0.8244022426163882,7.0,0.7372400756143668,1.0,3.0,0.02482815594044875,0.022422658074463163
16,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,529,130,659,113,390,3.92,0.4438172357931628,1.4529634846368442,0.3337762875703383,215,0.4064272211720227,0.5935727788279773,0.7048519218651543,0.8352213486949345,7.0,0.7372400756143668,1.0,0.1,0.028347389311401943,0.031342334972174174
16,I_azarTri_alineado,I sueltas-DE-triáng. alineado,529,130,659,113,390,3.865,0.34459543442047125,1.4529634846368442,0.3337762875703383,223,0.4215500945179584,0.5784499054820416,0.6908438757210023,0.8416922152739261,8.0,0.7372400756143668,1.0,0.15384615384615385,0.02372472135969281,0.021596917348112372
17,A_correcto,A trío CORRECTO (=REAL),534,147,681,112,441,4.234,0.22445019613167594,1.584241759207183,0.3361540549177196,307,0.5749063670411985,0.42509363295880154,0.5490033716357956,0.8967467231600542,4.0,0.8258426966292135,1.0,3.0,0.02160119785698442,0.02160119785698442
17,B_casi_correcto,B trío CASI-correcto (1+2),534,147,681,112,441,3.549,0.3582932321035095,1.584241759207183,0.3361540549177196,300,0.5617977528089888,0.4382022471910112,0.5687406048561747,0.8907055886154114,5.0,0.8258426966292135,0.7256235827664399,0.10884353741496598,0.022844838810115033,0.01924912786435874
17,C_azar,C trío AL AZAR (=REWIRE),534,147,681,112,441,3.585,0.39405729036128523,1.584241759207183,0.3361540549177196,302,0.5655430711610487,0.43445692883895126,0.562812640661758,0.8924623352360248,5.0,0.8258426966292135,0.5850340136054422,0.1292517006802721,0.028601137372135245,0.025030228132402306
17,D_sin_trios,D SIN TRÍOS (=GLOBAL),534,147,681,112,534,4.408,0.34546217678382085,1.584241759207183,0.3361540549177196,534,1.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.5749063670411985,nan,nan,0.0194354325557407
17,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),534,147,681,112,441,5.463,0.4953650228282506,1.584241759207183,0.3361540549177196,307,0.5749063670411985,0.42509363295880154,0.5490033716357956,0.8967467231600542,4.0,0.8258426966292135,1.0,3.0,0.02830073271315937,0.02830073271315937
17,F_azar_desalineado,F azar DESALINEADO (nuevo),534,147,681,112,441,5.105,0.4369445534328092,1.584241759207183,0.3361540549177196,302,0.5655430711610487,0.43445692883895126,0.563475077921306,0.8925437784150086,4.0,0.8258426966292135,0.6235827664399093,0.08163265306122448,0.032956927568466146,0.02564579476076265
17,G_trio_real_azar,G trío real AZAR c/reempl.,534,147,681,112,441,4.295,0.2879180493436488,1.584241759207183,0.3361540549177196,222,0.4157303370786517,0.5842696629213483,0.7139672348340087,0.8320352721490991,9.0,0.8258426966292135,1.0,3.0,0.031109549431076442,0.029118524280965778
17,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,534,147,681,112,441,4.141,0.43304051614404504,1.584241759207183,0.3361540549177196,241,0.45131086142322097,0.548689138576779,0.6741360714073397,0.852007337659939,5.0,0.8258426966292135,1.0,0.10204081632653061,0.03171457935322326,0.03618440778894831
17,I_azarTri_alineado,I sueltas-DE-triáng. alineado,534,147,681,112,441,4.508,0.3791646200128969,1.584241759207183,0.3361540549177196,231,0.43258426966292135,0.5674157303370786,0.6822127103025981,0.8470487056889408,6.0,0.8258426966292135,1.0,0.11564625850340136,0.02486563591148004,0.021023460064641043
18,A_correcto,A trío CORRECTO (=REAL),525,140,665,114,420,4.025,0.20588307567629563,1.549671596176683,0.35757398733279216,295,0.5619047619047619,0.4380952380952381,0.561015873015873,0.8918612507158071,5.0,0.8,1.0,3.0,0.02201980439430117,0.02201980439430117
18,B_casi_correcto,B trío CASI-correcto (1+2),525,140,665,114,420,4.92,0.35248257288198337,1.549671596176683,0.35757398733279216,290,0.5523809523809524,0.4476190476190476,0.5714104308390022,0.8889840097489918,4.0,0.8,0.6738095238095239,0.04285714285714286,0.02651407563112713,0.022444153076055094
18,C_azar,C trío AL AZAR (=REWIRE),525,140,665,114,420,4.228,0.36539713438382704,1.549671596176683,0.35757398733279216,285,0.5428571428571428,0.4571428571428572,0.5827482993197279,0.8851396490580288,5.0,0.8,0.5095238095238095,0.17857142857142858,0.025912897556541754,0.024047190903624876
18,D_sin_trios,D SIN TRÍOS (=GLOBAL),525,140,665,114,525,6.129,1.699274047042395,1.549671596176683,0.35757398733279216,525,1.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.5619047619047619,nan,nan,0.016782755129577984
18,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),525,140,665,114,420,4.594,0.5228784078036457,1.549671596176683,0.35757398733279216,295,0.5619047619047619,0.4380952380952381,0.561015873015873,0.8918612507158071,5.0,0.8,1.0,3.0,0.02963176341132794,0.029631763411327932
18,F_azar_desalineado,F azar DESALINEADO (nuevo),525,140,665,114,420,5.407,0.38749759554855784,1.549671596176683,0.35757398733279216,273,0.52,0.48,0.6009523809523809,0.8792033697952683,5.0,0.8,0.580952380952381,0.12857142857142856,0.03067428843106676,0.03016849224270598
18,G_trio_real_azar,G trío real AZAR c/reempl.,525,140,665,114,420,4.18,0.26141122944869627,1.549671596176683,0.35757398733279216,204,0.38857142857142857,0.6114285714285714,0.7279365079365079,0.8246436022544341,7.0,0.8,1.0,3.0,0.028289133431947968,0.02496651183700728
18,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,525,140,665,114,420,4.449,0.39280192718966533,1.549671596176683,0.35757398733279216,222,0.4228571428571429,0.5771428571428572,0.6939410430839004,0.8414628510550095,6.0,0.8,1.0,0.14285714285714285,0.030560764922926937,0.030590895592943937
18,I_azarTri_alineado,I sueltas-DE-triáng. alineado,525,140,665,114,420,5.343,0.33913102144824736,1.549671596176683,0.35757398733279216,225,0.42857142857142855,0.5714285714285714,0.6854331065759638,0.8453701416055958,5.0,0.8,1.0,0.07142857142857142,0.024188195050831675,0.019600431073429642
19,A_correcto,A trío CORRECTO (=REAL),575,190,765,104,570,5.81,0.23011363167507487,1.4623818043980494,0.3126455971766501,365,0.6347826086956522,0.3652173913043478,0.5187917620137299,0.911228761435991,4.0,0.991304347826087,1.0,3.0,0.021806082630642803,0.021806082630642803
19,B_casi_correcto,B trío CASI-correcto (1+2),575,190,765,104,570,6.124,0.37002197175585594,1.4623818043980494,0.3126455971766501,349,0.6069565217391304,0.3930434782608696,0.5419374523264682,0.9041060379949836,5.0,0.991304347826087,0.7684210526315789,0.1368421052631579,0.026580734053373457,0.023459396863069897
19,C_azar,C trío AL AZAR (=REWIRE),575,190,765,104,570,6.352,0.3338955560638582,1.4623818043980494,0.3126455971766501,364,0.6330434782608696,0.3669565217391304,0.5227520976353928,0.9099916583657295,5.0,0.991304347826087,0.6385964912280702,0.11052631578947368,0.021058751825282777,0.020866322335482575
19,D_sin_trios,D SIN TRÍOS (=GLOBAL),575,190,765,104,575,6.671,1.7855198341824685,1.4623818043980494,0.3126455971766501,575,1.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.6347826086956522,nan,nan,0.018020991967173997
19,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),575,190,765,104,570,7.373,0.4869207564477373,1.4623818043980494,0.3126455971766501,365,0.6347826086956522,0.3652173913043478,0.5187917620137299,0.911228761435991,4.0,0.991304347826087,1.0,3.0,0.03135532264104706,0.03135532264104707
19,F_azar_desalineado,F azar DESALINEADO (nuevo),575,190,765,104,570,6.822,0.41721086823035247,1.4623818043980494,0.3126455971766501,367,0.6382608695652174,0.36173913043478256,0.5145080091533181,0.9119875635543625,5.0,0.991304347826087,0.6403508771929824,0.08421052631578947,0.030868904793248404,0.026989692297170992
19,G_trio_real_azar,G trío real AZAR c/reempl.,575,190,765,104,570,6.645,0.28039512823865953,1.4623818043980494,0.3126455971766501,273,0.4747826086956522,0.5252173913043479,0.6759420289855071,0.8556365805643076,8.0,0.991304347826087,1.0,3.0,0.021850203927602646,0.02329921895088551
19,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,575,190,765,104,570,7.979,0.5067053316805322,1.4623818043980494,0.3126455971766501,292,0.5078260869565218,0.49217391304347824,0.641440122044241,0.8695904225987003,7.0,0.991304347826087,1.0,0.10526315789473684,0.032621092236150846,0.03148644858579846
19,I_azarTri_alineado,I sueltas-DE-triáng. alineado,575,190,765,104,570,7.357,0.32498229391085676,1.4623818043980494,0.3126455971766501,283,0.49217391304347824,0.5078260869565218,0.6467063310450036,0.8668823552641682,7.0,0.991304347826087,1.0,0.10526315789473684,0.01845452388700025,0.01852510806846359
20,A_correcto,A trío CORRECTO (=REAL),568,185,753,105,555,7.639,0.3312001228328664,1.469174181251935,0.6207475266962862,350,0.6161971830985915,0.3838028169014085,0.5347195787336632,0.9058873347227351,5.0,0.977112676056338,1.0,3.0,0.07716130580026018,0.07716130580026018
20,B_casi_correcto,B trío CASI-correcto (1+2),568,185,753,105,555,8.571,0.35294788034505503,1.469174181251935,0.6207475266962862,359,0.6320422535211268,0.36795774647887325,0.5224178403755868,0.9088940047500664,7.0,0.977112676056338,0.7513513513513513,0.12972972972972974,0.02470758495325188,0.02001906724478011
20,C_azar,C trío AL AZAR (=REWIRE),568,185,753,105,555,8.114,0.36791919001388695,1.469174181251935,0.6207475266962862,370,0.6514084507042254,0.3485915492957746,0.5021539144778582,0.9150697261409516,5.0,0.977112676056338,0.6126126126126126,0.12432432432432433,0.02936984277352962,0.023287350605169108
20,D_sin_trios,D SIN TRÍOS (=GLOBAL),568,185,753,105,568,9.811,0.5127622761321905,1.469174181251935,0.6207475266962862,568,1.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.6161971830985915,nan,nan,0.014716107771333807
20,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),568,185,753,105,555,10.524,0.5184266893291234,1.469174181251935,0.6207475266962862,350,0.6161971830985915,0.3838028169014085,0.5347195787336632,0.9058873347227351,5.0,0.977112676056338,1.0,3.0,0.02960452734983898,0.02960452734983898
20,F_azar_desalineado,F azar DESALINEADO (nuevo),568,185,753,105,555,8.83,0.36642961209924635,1.469174181251935,0.6207475266962862,357,0.6285211267605634,0.3714788732394366,0.5269223448800913,0.9082504187882531,5.0,0.977112676056338,0.6036036036036037,0.06486486486486487,0.02790984065831644,0.02669741437268801
20,G_trio_real_azar,G trío real AZAR c/reempl.,568,185,753,105,555,9.832,0.2640404018656383,1.469174181251935,0.6207475266962862,260,0.45774647887323944,0.5422535211267605,0.6814966374825528,0.8522851981057977,7.0,0.977112676056338,1.0,3.0,0.027238042284374465,0.028713941088840296
20,H_azarTri_desalin,H sueltas-DE-triáng. desalin.,568,185,753,105,555,8.421,0.4499636008893825,1.469174181251935,0.6207475266962862,276,0.4859154929577465,0.5140845070422535,0.6592976779596498,0.8620393587900858,8.0,0.977112676056338,1.0,0.12432432432432433,0.030271194466694143,0.027613005755226298
20,I_azarTri_alineado,I sueltas-DE-triáng. alineado,568,185,753,105,555,8.885,0.3557068118446971,1.469174181251935,0.6207475266962862,267,0.47007042253521125,0.5299295774647887,0.6752347417840374,0.855601932625536,6.0,0.977112676056338,1.0,0.08108108108108109,0.022859721003296824,0.018792747519626295
21,A_correcto,A trío CORRECTO (=REAL),543,146,689,110,438,8.485,0.22670706791442988,1.5393990462288094,0.3475143196032799,297,0.5469613259668509,0.4530386740331491,0.5795218513753289,0.8867190632335545,6.0,0.8066298342541437,1.0,3.0,0.021105345850114383,0.021105345850114383
21,B_casi_correcto,B trío CASI-correcto (1+2),543,146,689,110,438,8.567,0.351518817271851,1.5393990462288094,0.3475143196032799,306,0.56353591160221,0.43646408839779005,0.557876502098102,0.8933091250306822,7.0,0.8066298342541437,0.7009132420091324,0.136986301369863,0.022438632965647822,0.019654315313987047
21,C_azar,C trío AL AZAR (=REWIRE),543,146,689,110,438,9.09,0.3914903838016668,1.5393990462288094,0.3475143196032799,305,0.5616942909760589,0.43830570902394106,0.5586501509456174,0.8935093517796734,5.0,0.8066298342541437,0.5616438356164384,0.08904109589041095,0.024147631477786688,0.02095885735845709
21,D_sin_trios,D SIN TRÍOS (=GLOBAL),543,146,689,110,543,8.952,1.4826094982560754,1.5393990462288094,0.3475143196032799,543,1.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.5469613259668509,nan,nan,0.017513882142880615
21,E_equivocado,E trío EQUIVOCADO (=LOC.ROTO),543,146,689,110,438,8.658,0.44280848338776646,1.5393990462288094,0.3475143196032799,297,0.5469613259668509,0.4530386740331491,0.5795218513753289,0.8867190632335545,6.0,0.8066298342541437,1.0,3.0,0.032429980419690876,0.03242998041969088
21,F_azar_desalineado,F azar DESALINEADO (nuevo),543,146,689,110,438,8.981,0.4411676532341178,1.5393990462288094,0.3475143196032799,298,0.5488029465930019,0.4511970534069981,0.5797152635872078,0.8868171645644225,5.0,0.8066298342541437,0.5342465753424658,0.0958904109589041,0.03270674912066757,0.024414996819710835
21,G_trio_real_azar,G trío real AZAR c/reempl.,543,146,689,110,438,8.722,0.28790204236871314,1.5393990462288094,0.3475143196032799,225,0.4143646408839779,0.5856353591160222,0.7084268859792964,0.835450915353631,8.0,0.8066298342541437,1.0,3.0,0.023280030995864367,0.022222895919722027
