cfg_id,k,Pk_real,Pk_null
FASE02,8.0,0.02192702615989553,0.022335147451990788
FASE02,9.0,0.012461694893486634,0.013460686954990185
FASE02,10.0,0.009154863438865443,0.013812494376928091
FASE02,11.0,0.007324767249350469,0.02076593634047596
FASE02,12.0,0.007085626555744784,0.02105505312674119
FASE02,13.0,0.006261030024497706,0.015234359032062248
FASE02,14.0,0.005094273931817119,0.017193016926241946
FASE02,15.0,0.005198693453236773,0.0187892116233895
FASE02,16.0,0.0051907325171323656,0.018476702921848394
FASE02,17.0,0.004509120942616046,0.013207860257690433
FASE02,18.0,0.0039051906929077397,0.013612169079775764
FASE02,19.0,0.00307911049189693,0.016250804563417116
FASE02,20.0,0.0026419529294363624,0.015851778197030833
FASE02,21.0,0.0027288343652713243,0.016663179073306823
FASE02,22.0,0.0024041426937451292,0.017791508874566493
FASE02,23.0,0.00294968445811618,0.0174864707567863
FASE02,24.0,0.0023541266541067594,0.016507924355764904
FASE02,25.0,0.002054423619348406,0.012609738311855212
FASE02,26.0,0.0022175990080981443,0.01673584342024722
FASE02,27.0,0.0014464159646020579,0.013695339594814605
FASE02,28.0,0.0019364789663336192,0.015358967130675515
FASE02,29.0,0.0015838845543875673,0.01925856793411499
FASE02,30.0,0.0016363635805512688,0.01641828013753614
FASE02,31.0,0.0014720052790192753,0.012511739201440272
FASE02,32.0,0.001457649427708547,0.014421804424183391
FASE02,33.0,0.0014778134151967946,0.0152812910472768
FASE02,34.0,0.0011001404003070034,0.017357196769583506
FASE02,35.0,0.0013204156027598083,0.013019112806238275
FASE02,36.0,0.0011475694279843912,0.014399394162012125
FASE02,37.0,0.0012020228719519833,0.0148641072033173
FASE02,38.0,0.0010690707444572082,0.017425497147960118
FASE02,39.0,0.0011607001630093807,0.015015424049071243
FASE02,40.0,0.0010656253663801954,0.01520381320237891
FASE02,41.0,0.0009414083227864198,0.01642713179283432
FASE02,42.0,0.0009886701257462633,0.015843798723509262
FASE02,43.0,0.0010301164509472222,0.015048311641168998
FASE02,44.0,0.00106175281793467,0.015008078991622337
FASE02,45.0,0.0008556291123602051,0.01331994956071767
FASE02,46.0,0.000974005539118548,0.01799434332587251
FASE02,47.0,0.0008774682835381332,0.01585121301539063
FASE02,48.0,0.0007960109614761622,0.017401992412728273
FASE02,49.0,0.000853674873438167,0.015440238921951526
FASE02,50.0,0.0009611703910573937,0.014879749541623776
FASE02,51.0,0.0008712270972808055,0.01563498288334252
FASE02,52.0,0.0007804602941379554,0.018605793479971704
FASE02,53.0,0.0008070717339874926,0.01580528494213072
FASE02,54.0,0.0008332805347279981,0.015154300817903171
FASE02,55.0,0.0007542920200879294,0.01496165433224683
FASE02,56.0,0.0007606557849350188,0.016652776580214485
FASE02,57.0,0.0007348662316204386,0.016096355165225132
FASE02,58.0,0.0007833396816083643,0.01479746050724061
FASE02,59.0,0.0007478071973680256,0.015230906523886915
FASE02,60.0,0.000694875919772981,0.014639003177937168
FASE02,61.0,0.0008033231468172317,0.015248108010919827
FASE02,62.0,0.0008171560362424947,0.015463673186325232
FASE02,63.0,0.0007081546424342791,0.014229241156436907
FASE02,64.0,0.0006902618751946642,0.01589984961205239
FASE03,1.0,0.14351386465666682,0.009258159412409619
FASE03,2.0,0.10887428381988157,0.023702344292146738
FASE03,3.0,0.09834608577003319,0.019464161199264796
FASE03,4.0,0.06574304532732198,0.018350290591165486
FASE03,5.0,0.04562749265425706,0.018507512467791264
FASE03,6.0,0.06565291892727641,0.019173672826106936
FASE03,7.0,0.0417907622429892,0.015098844892004108
FASE03,8.0,0.046478889040291724,0.009943536629930683
FASE03,9.0,0.04037062240812704,0.015211111370142
FASE03,10.0,0.023357154643993752,0.012654624794346389
FASE03,11.0,0.027354578894040298,0.012943948922777549
FASE03,12.0,0.022366774856379938,0.013119988738918655
FASE03,13.0,0.017848879963793418,0.016633413544912823
FASE03,14.0,0.016556424208180428,0.011627258400497489
FASE03,15.0,0.012186615531998842,0.016889378328191897
FASE03,16.0,0.012326560090778328,0.013015091263743471
FASE03,17.0,0.009558691659959985,0.018154573382962055
FASE03,18.0,0.010392891263109586,0.013002806606369948
FASE03,19.0,0.011761701895366858,0.012452041461064264
FASE03,20.0,0.009909401870579732,0.014509219242926584
FASE03,21.0,0.008926953924453054,0.014543504748085244
FASE03,22.0,0.007305693849543824,0.014757213063793016
FASE03,23.0,0.006417315724190276,0.01778896003066186
FASE03,24.0,0.007919262260882144,0.015140112956631167
FASE03,25.0,0.006631941247454638,0.01551017210369362
FASE03,26.0,0.006383671359064836,0.015774922910897823
FASE03,27.0,0.006233871729470812,0.016139957365693045
FASE03,28.0,0.005944508777390612,0.012899486496342902
FASE03,29.0,0.004907459387678379,0.01888238729001418
FASE03,30.0,0.004594849496181046,0.01446470081439288
FASE03,31.0,0.0044127743653248645,0.014699799610398937
FASE03,32.0,0.004880867775885695,0.01690830930737164
FASE03,33.0,0.004155445534346077,0.017606947179809644
FASE03,34.0,0.003449248128307978,0.01423049940938223
FASE03,35.0,0.0037561663290995744,0.01558908088743293
FASE03,36.0,0.004091096228020714,0.018296893087452578
FASE03,37.0,0.0034130751527706423,0.014523944796985702
FASE03,38.0,0.003379657382125572,0.015597949593846918
FASE03,39.0,0.003604891141019473,0.014873914116898888
FASE03,40.0,0.003448466627370359,0.01688485279735738
FASE03,41.0,0.003852437710746588,0.016261498742077177
FASE03,42.0,0.003124460368487685,0.014581340065205575
FASE03,43.0,0.0031503913376076144,0.01588450650778489
FASE03,44.0,0.003326100006461581,0.015927170930261705
FASE03,45.0,0.0031876914312558907,0.016488543434655663
FASE03,46.0,0.0026901507584278206,0.01564670195019872
FASE03,47.0,0.0025285310397791176,0.017294210659987493
FASE03,48.0,0.0024907422118894094,0.017983032301759024
FASE03,49.0,0.0028881909115766,0.016223910445204364
FASE03,50.0,0.0029947495414595505,0.015480715253289824
FASE03,51.0,0.002972666679491028,0.01480863268784354
FASE03,52.0,0.0024009851643797663,0.018054667818459262
FASE03,53.0,0.0028204140508487235,0.016174193751304102
FASE03,54.0,0.0026882215855565717,0.016477939358813205
FASE03,55.0,0.002584865932985823,0.015456080167870494
FASE03,56.0,0.0028696943172894017,0.01631532435362011
FASE03,57.0,0.002590545406334987,0.015725264174589464
FASE03,58.0,0.0023210226549322476,0.015372069827006188
FASE03,59.0,0.0024844335098203317,0.015539047256509448
FASE03,60.0,0.002464227846154645,0.016733004118973667
FASE03,61.0,0.002569594924452204,0.014010006318762744
FASE03,62.0,0.0025347506412410846,0.01428699370623987
FASE03,63.0,0.0024285001420168576,0.01469093706136294
FASE03,64.0,0.0021617756811977613,0.01575862217340529
FASE04,1.0,0.24050811656636883,0.014022200025283524
FASE04,2.0,0.16192382920271928,0.008954647814643576
FASE04,3.0,0.11237867380777548,0.0071480293101004126
FASE04,4.0,0.09552122640478432,0.011590390517549532
FASE04,5.0,0.05822939838434889,0.0169751897447826
FASE04,6.0,0.06537889969246931,0.022996196199167006
FASE04,7.0,0.030990081394271583,0.016426694568128966
FASE04,8.0,0.029197225942858573,0.017632083237701265
FASE04,9.0,0.02295852314084087,0.022056545423551576
FASE04,10.0,0.020301238823538594,0.02100760739955954
FASE04,11.0,0.018084147649976273,0.015226400274689134
FASE04,12.0,0.013406578034669327,0.01434621196010356
FASE04,13.0,0.008982399938480875,0.016035095441806292
FASE04,14.0,0.01044172345577261,0.014657427915692755
FASE04,15.0,0.00811121754079846,0.014877665921667529
FASE04,16.0,0.005842559978063467,0.0143412296589527
FASE04,17.0,0.005816182290335581,0.016553012672665367
FASE04,18.0,0.005048649261827599,0.013412466441382859
FASE04,19.0,0.005133552330319168,0.014133667216967283
FASE04,20.0,0.0052367690888231,0.01435491554745169
FASE04,21.0,0.004601015777374878,0.014464250956578226
FASE04,22.0,0.0032786694723701206,0.015663078611420966
FASE04,23.0,0.0040151200446597686,0.01686626312483267
FASE04,24.0,0.002769781905480002,0.01489156196882296
FASE04,25.0,0.0033105165212584916,0.015312466464401231
FASE04,26.0,0.0028467588090914714,0.018896101030316456
FASE04,27.0,0.0029213349629261974,0.017904826698942493
FASE04,28.0,0.0020350295412126817,0.013352809037260759
FASE04,29.0,0.0030355260010618153,0.015443263036509405
FASE04,30.0,0.0022996721222520275,0.014891373211442679
FASE04,31.0,0.002406133237889947,0.015249843426379897
FASE04,32.0,0.0018380008912102484,0.014417137984852899
FASE04,33.0,0.0019708891783740087,0.01609052219947981
FASE04,34.0,0.0019890778053625936,0.01596660650986591
FASE04,35.0,0.0016984051160326267,0.0154659742698979
FASE04,36.0,0.0020829879758012277,0.01612321457882916
FASE04,37.0,0.0013216504887160734,0.01367263146591047
FASE04,38.0,0.0015949840751290944,0.015156487953354794
FASE04,39.0,0.0014478138528953904,0.014051616307234028
FASE04,40.0,0.0016290078909533033,0.017470693818692352
FASE04,41.0,0.001293851559099584,0.014468776101354441
FASE04,42.0,0.001430622962585078,0.018085550891398718
FASE04,43.0,0.0014841421118521004,0.013932515568899325
FASE04,44.0,0.0014417229697355836,0.017137597321516547
FASE04,45.0,0.001205610817382519,0.015920348400427074
FASE04,46.0,0.0012212382973543065,0.014510996472260224
FASE04,47.0,0.0012376723335952692,0.016961180039964056
FASE04,48.0,0.0012946991867318195,0.01645043004994283
FASE04,49.0,0.0012399946499823931,0.016225774396392476
FASE04,50.0,0.0011713180611693092,0.014358875477271221
FASE04,51.0,0.0011513318949619566,0.016449227104591225
FASE04,52.0,0.0010146794846683162,0.01696499762976416
FASE04,53.0,0.0011555499608104992,0.015559855420824152
FASE04,54.0,0.001160951029181684,0.01601278538042599
FASE04,55.0,0.001058500453298033,0.01678332879332078
FASE04,56.0,0.0009305278449159662,0.014715933596227984
FASE04,57.0,0.0008800007995588272,0.015582189949662581
FASE04,58.0,0.0010327477365259874,0.017325629631459522
FASE04,59.0,0.0010125412739673174,0.015761024065950386
FASE04,60.0,0.0010751903102175619,0.01680124427696644
FASE04,61.0,0.0010670640649509352,0.014293469692137874
FASE04,62.0,0.0009666505974584961,0.015914417234671855
FASE04,63.0,0.001071267856859459,0.01606392818868886
FASE04,64.0,0.000818755144042794,0.01562152436900893
FASE05,1.0,0.034466087337756426,0.02337228398701052
FASE05,2.0,0.04435904833627549,0.013325958598052566
FASE05,3.0,0.06027629500023932,0.0114277050073881
FASE05,4.0,0.06538159348636871,0.015832887914890702
FASE05,5.0,0.05754219992059453,0.018586893607961563
FASE05,6.0,0.04690667042222493,0.017154475593332226
FASE05,7.0,0.050214474786555545,0.010993106007320477
FASE05,8.0,0.04580845240654028,0.0142415307697777
FASE05,9.0,0.042349655397306556,0.01592346845065799
FASE05,10.0,0.035164216895788664,0.019795338305610248
FASE05,11.0,0.028046075135409392,0.011092399276584413
FASE05,12.0,0.02494654990548152,0.014189812073527047
FASE05,13.0,0.020365529743029354,0.015020955396753109
FASE05,14.0,0.028587289819893915,0.01439278875189486
FASE05,15.0,0.021003603356873762,0.013102942433118218
FASE05,16.0,0.021416335594493872,0.014078378273050581
FASE05,17.0,0.02284198969458799,0.016110502750219094
FASE05,18.0,0.016433989568387892,0.015151429784931355
FASE05,19.0,0.015180868841737886,0.021251689771924293
FASE05,20.0,0.013083023991973766,0.015595275003997495
FASE05,21.0,0.01444195044648944,0.01352985577998339
FASE05,22.0,0.012087773511995505,0.017747272192528116
FASE05,23.0,0.013803096134368595,0.016202610729654964
FASE05,24.0,0.011924717960207505,0.018475016749014823
FASE05,25.0,0.01332016172442436,0.016638337517952694
FASE05,26.0,0.010340076267340563,0.013820445078629767
FASE05,27.0,0.010231717500833912,0.01630356256033235
FASE05,28.0,0.009665696005682118,0.01451101345939016
FASE05,29.0,0.009729480137638453,0.01578208962774008
FASE05,30.0,0.009082392256497802,0.016827134049010966
FASE05,31.0,0.010351538269819634,0.017449903619111674
FASE05,32.0,0.007998327180014852,0.01151351441106072
FASE05,33.0,0.006203978471321975,0.015638241189867293
FASE05,34.0,0.008820694514920074,0.01576296102069872
FASE05,35.0,0.008205234333340222,0.014530311118035351
FASE05,36.0,0.006876773453894227,0.015281105418446211
FASE05,37.0,0.006788144198726491,0.01752322374504355
FASE05,38.0,0.006813119116553136,0.01627095204721902
FASE05,39.0,0.006152582486298408,0.01593329940660713
FASE05,40.0,0.005913056345669005,0.014766116641185816
FASE05,41.0,0.006635866069179223,0.01586060995739388
FASE05,42.0,0.006065640617596418,0.016395016550482193
FASE05,43.0,0.00611040429055053,0.01591206891086051
FASE05,44.0,0.005287543608603137,0.013305547935650716
FASE05,45.0,0.005444859927148786,0.015398657692950195
FASE05,46.0,0.005747493603568445,0.015061083777550287
FASE05,47.0,0.004748253281150816,0.01582094986320997
FASE05,48.0,0.004730434345465025,0.01569343974094536
FASE05,49.0,0.0049095736056653525,0.01745714265238854
FASE05,50.0,0.005292158817456057,0.01577740307596711
FASE05,51.0,0.004920856815494597,0.015964868436993573
FASE05,52.0,0.004223011537311654,0.01579722397142663
FASE05,53.0,0.0044500710334755165,0.014778700644458164
FASE05,54.0,0.004999788865848163,0.015383677224264052
FASE05,55.0,0.00433074673618515,0.016629466699126027
FASE05,56.0,0.004466514076519174,0.015680337064688712
FASE05,57.0,0.004820393608614908,0.01432922483812675
FASE05,58.0,0.003804289832355398,0.01524963912247314
FASE05,59.0,0.004684158890684065,0.014859641341080365
FASE05,60.0,0.004676447378224116,0.016924455072295376
FASE05,61.0,0.004217747717994915,0.015566490327809313
FASE05,62.0,0.004313013907587801,0.01565123294432732
FASE05,63.0,0.004288522230512957,0.015743118553586007
FASE05,64.0,0.0037077492452515805,0.015613215482430363
FASE06,1.0,0.3467641802600601,0.03239541326968734
FASE06,2.0,0.1647424892306058,0.014225171279542013
FASE06,3.0,0.17503032965238763,0.010451519927724636
FASE06,4.0,0.05204584931944994,0.021433431510376365
FASE06,5.0,0.030955213737980523,0.01867513271819249
FASE06,6.0,0.02930186593238508,0.015702899022681644
FASE06,7.0,0.02610253669095585,0.018356726014332518
FASE06,8.0,0.01536632987036841,0.015706821041366885
FASE06,9.0,0.014304211203474047,0.011848503081714389
FASE06,10.0,0.00978825471220999,0.015650840998678774
FASE06,11.0,0.008689744472525959,0.013409439679757662
FASE06,12.0,0.007070400308624014,0.016129617156667844
FASE06,13.0,0.008693975747633068,0.012967170087185547
FASE06,14.0,0.005161550647892085,0.013680011959116303
FASE06,15.0,0.007877223217717774,0.012680351051415295
FASE06,16.0,0.005457136492360809,0.016182319251207417
FASE06,17.0,0.003888290686972521,0.014764116990192666
FASE06,18.0,0.003835856167979413,0.017980704787532817
FASE06,19.0,0.0031086425769759137,0.017231578382857566
FASE06,20.0,0.003275617071616069,0.01751284687830357
FASE06,21.0,0.003075444835436847,0.014901097653352766
FASE06,22.0,0.003069274905093175,0.014496211553876651
FASE06,23.0,0.0032703998728483737,0.01766938310001592
FASE06,24.0,0.0024016791861309135,0.012658281094711591
FASE06,25.0,0.002626916391673775,0.017393517511012674
FASE06,26.0,0.002925079975106791,0.01472651141888741
FASE06,27.0,0.00214623163912669,0.019238068352349695
FASE06,28.0,0.002089237060887721,0.01289587876508315
FASE06,29.0,0.00253712387165431,0.015199198770167876
FASE06,30.0,0.0017955719736888769,0.01683453649699991
FASE06,31.0,0.0023799045537585134,0.01616581032468102
FASE06,32.0,0.0018793216648519016,0.013289036334169807
FASE06,33.0,0.0018486821958706816,0.015262758865321838
FASE06,34.0,0.0019560711108688837,0.013550785903145143
FASE06,35.0,0.0018696736390674616,0.01611627049534807
FASE06,36.0,0.0017389971435613496,0.016285985150838816
FASE06,37.0,0.0018419793595104458,0.01618157008127976
FASE06,38.0,0.0015943323635226295,0.015547817831215359
FASE06,39.0,0.0016938797881050555,0.01677521263454594
FASE06,40.0,0.001517834821941991,0.017156889440090646
FASE06,41.0,0.0015340480359420918,0.013886727262438545
FASE06,42.0,0.0017117185071351378,0.014296934510756506
FASE06,43.0,0.0015181581073896362,0.013089961851733976
FASE06,44.0,0.0013522296066223627,0.015013659375069707
FASE06,45.0,0.0014699863344742586,0.015061619117914956
FASE06,46.0,0.0015137509005226572,0.016740339718826824
FASE06,47.0,0.0013244790368442884,0.01727608556314058
FASE06,48.0,0.0014639663978859056,0.015488254339489438
FASE06,49.0,0.0014534900423106916,0.013128690281664442
FASE06,50.0,0.0013717903390572657,0.013784491202207141
FASE06,51.0,0.0013122945369786355,0.015492472780684316
FASE06,52.0,0.001571575800279418,0.016156089583249347
FASE06,53.0,0.001510922826747741,0.014736358796722072
FASE06,54.0,0.001489804222373142,0.015997676298030474
FASE06,55.0,0.0014207756424970835,0.014693819515845329
FASE06,56.0,0.0014682686592884723,0.014463481105512455
FASE06,57.0,0.0013513829211008448,0.015369093889804416
FASE06,58.0,0.0011871203330453745,0.016051786229892576
FASE06,59.0,0.0013002802855755851,0.01433331700856437
FASE06,60.0,0.001368904459049712,0.014784932685192702
FASE06,61.0,0.0013735249971944502,0.015294672595555479
FASE06,62.0,0.0014148622006434084,0.014461474546188905
FASE06,63.0,0.0013712695931591497,0.016167476295595142
FASE06,64.0,0.0014280618610012492,0.014901148580292518
FASE07,1.0,0.5019692641031053,0.023801469931272388
FASE07,2.0,0.11311910257270633,0.019975395292614617
FASE07,3.0,0.08748139927921009,0.011903390621425074
FASE07,4.0,0.07667286957978599,0.015669067494972478
FASE07,5.0,0.045919024203769775,0.014622520603537317
FASE07,6.0,0.02312451791271708,0.016043104394567284
FASE07,7.0,0.020659562492776163,0.013397911564651836
FASE07,8.0,0.011847951045155066,0.013506046396010035
FASE07,9.0,0.008341101585052845,0.01659477170324415
FASE07,10.0,0.008214598232058863,0.011095790230184569
FASE07,11.0,0.007783294147021529,0.016026228542455404
FASE07,12.0,0.004719388899353316,0.01880285395000536
FASE07,13.0,0.005681412379107218,0.015016299053353496
FASE07,14.0,0.0035458940919442924,0.017189853267327443
FASE07,15.0,0.004619571031817847,0.014047289235823119
FASE07,16.0,0.0035810545636505674,0.0157535630250055
FASE07,17.0,0.00298925336735048,0.016011276383405118
FASE07,18.0,0.0042229047290472665,0.01314740488451383
FASE07,19.0,0.002385662590303544,0.014268645665453224
FASE07,20.0,0.002110528110931925,0.015920773905598925
FASE07,21.0,0.0028176737785242894,0.014591191889597736
FASE07,22.0,0.0019246585086521912,0.0158362320668027
FASE07,23.0,0.0023643900455704026,0.013831549605597536
FASE07,24.0,0.002202362538643513,0.014635589759488667
FASE07,25.0,0.002726983703435435,0.01801947144455762
FASE07,26.0,0.001980854932764448,0.014193855680658786
FASE07,27.0,0.0017537430939382325,0.016684245436153912
FASE07,28.0,0.0013894529131257738,0.01465336295582645
FASE07,29.0,0.001648162171032337,0.014147350385600652
FASE07,30.0,0.0014394028644953095,0.01770231324804945
FASE07,31.0,0.0014697540841383755,0.013186313462864013
FASE07,32.0,0.0012263461769425148,0.016032679867174975
FASE07,33.0,0.0014409753728052979,0.014308599771364476
FASE07,34.0,0.0013968024832745004,0.014646541755220326
FASE07,35.0,0.0012237308793383943,0.018065235917298524
FASE07,36.0,0.0011607324705281519,0.01596919316011045
FASE07,37.0,0.0011489367752187073,0.015522508034713098
FASE07,38.0,0.001338077669659427,0.016358144035164238
FASE07,39.0,0.0010932458742563182,0.015622550429951957
FASE07,40.0,0.001368598700414715,0.015001336300714407
FASE07,41.0,0.0013569796175551083,0.016622755959323183
FASE07,42.0,0.001203186966426246,0.016506417311431022
FASE07,43.0,0.0011805227475040082,0.019817297324223652
FASE07,44.0,0.0013367964756483108,0.01627805467325379
FASE07,45.0,0.0011619258422405595,0.016854207950149292
FASE07,46.0,0.0012494006795744368,0.01363555436298864
FASE07,47.0,0.0010240233460881063,0.015067629988064
FASE07,48.0,0.0012701729151346319,0.014783759483598792
FASE07,49.0,0.0010898449345799065,0.01640815188352467
FASE07,50.0,0.00125320547263339,0.015210383098606636
FASE07,51.0,0.0011023530697801087,0.016950191275087706
FASE07,52.0,0.001073153187186421,0.018085500946108043
FASE07,53.0,0.0011955852157673446,0.014368511408770816
FASE07,54.0,0.0010915548308389367,0.013271966102618634
FASE07,55.0,0.0011266966970657248,0.016210474004222108
FASE07,56.0,0.0011355136703800211,0.015283113273085281
FASE07,57.0,0.0010036686018077207,0.015140969133808704
FASE07,58.0,0.0010430226039636194,0.014855848483226512
FASE07,59.0,0.0011360068184152236,0.014153953644124945
FASE07,60.0,0.001256540669964925,0.014996523721475039
