rule_id,N,escala_b,dt,diam_real,giant_real,holon_real,n_aristas,n_triangulos,diam_null_topo,diam_null_topo_std,holon_null_valor,brazo,clase_final
A2-B0-C2-r0,2000,1,0.01,17.0,0.9175,0.6367081080691963,3099,93,15.666666666666666,1.699673172197595,1.3585550397933892,C2-hard,III
A2-B0-C2-r0,1236,2,0.06,11.0,0.8762135922330098,0.6367081080691963,2315,93,10.0,0.816496581927726,1.3585550397933892,C2-hard,III
A2-B0-C2-r0,818,4,0.09,7.0,0.815403422982885,0.6367081080691963,1880,93,7.666666666666667,0.4714045217910317,1.3585550397933892,C2-hard,III
A2-B0-C2-r0,600,8,0.12,5.0,0.7483333333333333,0.6367081080691963,1635,93,5.0,1e-09,1.3585550397933892,C2-hard,III
A2-B0-C2-r0,476,16,0.15,4.0,0.6827731092436975,0.6367081080691963,1418,93,4.0,1e-09,1.3585550397933892,C2-hard,III
A2-B0-C2-r0,2000,1,0.02,15.0,0.8765,0.668639905661768,3467,90,14.0,0.816496581927726,1.330804826777614,C2-hibrido,III
A2-B0-C2-r0,1270,2,0.06,11.0,0.8086614173228347,0.668639905661768,2711,90,10.0,1e-09,1.330804826777614,C2-hibrido,III
A2-B0-C2-r0,884,4,0.1,6.0,0.7273755656108597,0.668639905661768,2309,90,6.0,1e-09,1.330804826777614,C2-hibrido,III
A2-B0-C2-r0,681,8,0.13,5.0,0.6461086637298091,0.668639905661768,2041,90,5.0,1e-09,1.330804826777614,C2-hibrido,III
A2-B0-C2-r0,567,16,0.16,4.0,0.5749559082892416,0.668639905661768,1768,90,4.0,1e-09,1.330804826777614,C2-hibrido,III
A2-B0-C2-r0,2000,1,0.02,12.0,0.9875,0.44226999113974064,3816,21,13.666666666666666,2.6246692923372703,1.6705473997920253,C2-budget-soporte,I
A2-B0-C2-r0,1136,2,0.06,9.0,0.9788732394366197,0.44226999113974064,2943,21,9.0,1.4142135633730952,1.6705473997920253,C2-budget-soporte,I
A2-B0-C2-r0,666,4,0.1,6.0,0.963963963963964,0.44226999113974064,2453,21,6.0,1e-09,1.6705473997920253,C2-budget-soporte,I
A2-B0-C2-r0,428,8,0.13,5.0,0.9439252336448598,0.44226999113974064,2167,21,5.0,1e-09,1.6705473997920253,C2-budget-soporte,I
A2-B0-C2-r0,307,16,0.15,4.0,0.9218241042345277,0.44226999113974064,1914,21,4.0,1e-09,1.6705473997920253,C2-budget-soporte,I
A2-B0-C2-r0,2000,1,0.02,10.0,0.992,0.5557073705492787,4379,15,11.0,1.6329931628554522,1.0218909135383565,C2-random,I
A2-B0-C2-r0,1139,2,0.07,7.0,0.9859525899912204,0.5557073705492787,3518,15,8.0,0.816496581927726,1.0218909135383565,C2-random,I
A2-B0-C2-r0,680,4,0.11,5.0,0.9764705882352941,0.5557073705492787,3026,15,5.666666666666667,0.4714045217910317,1.0218909135383565,C2-random,I
A2-B0-C2-r0,463,8,0.15,5.0,0.9654427645788337,0.5557073705492787,2749,15,5.0,1e-09,1.0218909135383565,C2-random,I
A2-B0-C2-r0,335,16,0.2,4.0,0.9522388059701492,0.5557073705492787,2385,15,4.0,1e-09,1.0218909135383565,C2-random,I
A2-B0-C2-r0,2000,1,0.03,6.0,0.998,1.0936901508300565,7640,183,6.666666666666667,0.4714045217910317,1.1090644631974935,C0,I
A2-B0-C2-r0,1086,2,0.11,5.0,0.996316758747698,1.0936901508300565,6703,183,5.0,0.816496581927726,1.1090644631974935,C0,I
A2-B0-C2-r0,623,4,0.2,4.0,0.9935794542536116,1.0936901508300565,6144,183,4.666666666666667,0.4714045217910317,1.1090644631974935,C0,I
A2-B0-C2-r0,387,8,0.29,3.0,0.9896640826873385,1.0936901508300565,5558,183,4.0,1e-09,1.1090644631974935,C0,I
A2-B0-C2-r0,260,16,0.38,4.0,0.9846153846153847,1.0936901508300565,4328,183,3.0,1e-09,1.1090644631974935,C0,I
