rule_id,seed,lote,K,kcap,brazo,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_brazo,t_techo_brazo_sin_restriccion,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,t_ic_s,carpeta,t_total_grafo_s,N_objetivo,layout,theta,t_layout_ic_s
A2-B0-C2-batch4-r62,577843,571828,8,5,solap,4000,6703,3.3515,True,0,0.0011934954497985976,0.03258333333333334,0.04290230317627578,285,285,0,3831,10,-0.19068568632205599,0.7553872401340865,1.8662177694334297,"[17.0, 13.0, 10.0, 6.0, 5.0]","[4000, 2425, 1518, 1030, 742]",0.002466666666666667,0.002107481559536354,14,0,285,285,221,221,115.0,33426,22.0,3854,5662861417,0.8791813251603616,0.10250000000000004,285,0.0415,0.049082500372967325,0.8905775075987842,2.5987841945288754,9.0,0.9691365497076023,27,16,0.056140350877192984,10.555555555555555,0.04898302943571885,10.387246583366435,7.5897084421235865,1315.66,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-batch4-r62_s577843_f703_solap,2597.4,4000,layout_resortes_N2_exacto,,1314.98
A2-B0-C2-batch4-r62,577843,571828,8,5,disj,4000,6703,3.3515,True,0,0.001491869312248247,0.05434166666666666,0.04290230317627578,285,285,0,3858,6,-0.17002691350752222,0.6744437223356847,0.3863703299156272,"[15.0, 11.0, 7.0, 6.0, 5.0]","[4000, 2415, 1501, 1004, 766]",0.002466666666666667,0.002107481559536354,14,0,1680,1680,1679,285,212.2,33426,22.0,3854,5662861417,0.8791813251603616,0.10250000000000004,285,0.2075,0.12755482619722514,0.0,1.0,2.0,0.7983845029239766,260,3,0.010526315789473684,1.0961538461538463,0.12729874014162676,7.533718592964824,7.4588770777518505,889.8,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-batch4-r62_s577843_f703_disj,2597.4,4000,layout_resortes_N2_exacto,,889.47
