patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
2,66106,3500,local,4,8,1.19,0.01,0,7.546,0,0.719,0.311,10.409,0.6157,2,20
2,66106,3500,sin_local,-1,8,5.659,0.041,1,5.187,1,0.844,0.909,48.149,0.0956,4,16
2,66106,3500,local_barajado,4,8,2.821,0.052,0,7.226,0,1.079,0.899,10.131,0.1373,9,20
2,66106,3500,local_marco_congelado,4,8,1.457,0.011,0,7.989,0,0.992,0.244,10.531,0.6122,12,20
4,66112,3500,local,4,8,1.425,0.007,0,7.515,0,0.67,0.436,10.489,0.5939,48,20
4,66112,3500,sin_local,-1,8,5.313,0.048,1,5.811,1,1.012,0.919,52.703,0.0811,4,17
4,66112,3500,local_barajado,4,8,2.837,0.051,0,7.087,0,1.101,0.913,10.178,0.1243,8,20
4,66112,3500,local_marco_congelado,4,8,1.096,0.006,0,7.985,0,1.075,0.228,10.571,0.5915,4,20
0,66100,3500,local,4,8,1.362,0.013,0,7.546,0,0.686,0.501,10.402,0.5873,46,20
0,66100,3500,sin_local,-1,8,5.56,0.051,2,5.554,1,0.963,0.917,52.938,0.0863,4,17
0,66100,3500,local_barajado,4,8,2.792,0.052,0,7.092,0,1.068,0.911,10.275,0.1403,9,20
0,66100,3500,local_marco_congelado,4,8,1.443,0.001,0,7.985,0,0.892,0.309,10.501,0.6224,37,20
5,66115,3500,local,4,8,1.634,0.016,0,7.542,0,0.613,0.435,10.583,0.6129,4,20
5,66115,3500,sin_local,-1,8,5.585,0.044,1,4.661,1,0.94,0.903,51.133,0.0895,4,17
5,66115,3500,local_barajado,4,8,2.747,0.052,0,7.087,0,1.152,0.913,10.281,0.1485,9,20
5,66115,3500,local_marco_congelado,4,8,1.611,0.026,0,7.987,0,0.929,0.521,10.584,0.6116,2,20
3,66109,3500,local,4,8,1.313,0.001,0,7.58,0,0.559,0.26,10.469,0.6042,23,20
3,66109,3500,sin_local,-1,8,5.826,0.043,2,5.689,1,1.025,0.916,52.583,0.0844,4,17
3,66109,3500,local_barajado,4,8,2.817,0.048,1,7.029,1,1.148,0.908,10.227,0.1435,9,20
3,66109,3500,local_marco_congelado,4,8,1.418,0.01,0,7.989,0,0.89,0.508,10.696,0.5751,8,20
1,66103,3500,local,4,8,1.276,0.004,0,7.594,0,0.873,0.386,10.729,0.582,2,20
1,66103,3500,sin_local,-1,8,5.821,0.035,2,5.984,1,0.903,0.911,52.233,0.0857,3,17
