patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
9,66127,5000,local_marco_congelado,4,8,1.406,0.013,0,7.989,0,0.906,0.438,10.642,0.6038,55,20
11,66133,5000,local,4,8,1.752,0.03,0,7.688,0,0.668,0.528,10.597,0.5839,5,20
11,66133,5000,sin_local,-1,8,5.909,0.039,1,5.222,1,0.909,0.912,52.049,0.0782,4,17
11,66133,5000,local_barajado,4,8,3.136,0.053,0,7.484,0,1.135,0.909,10.2,0.1329,9,20
11,66133,5000,local_marco_congelado,4,8,1.51,0.007,0,7.99,0,0.912,0.445,10.591,0.6365,3,20
12,66136,5000,local,4,8,1.355,0.006,0,7.607,0,0.68,0.465,10.576,0.6047,53,20
12,66136,5000,sin_local,-1,8,6.047,0.041,3,6.719,1,0.962,0.913,51.825,0.0824,4,17
12,66136,5000,local_barajado,4,8,3.141,0.052,1,6.749,1,1.197,0.907,10.154,0.1357,10,20
12,66136,5000,local_marco_congelado,4,8,1.324,0.0,0,7.988,0,1.102,0.288,10.579,0.6009,59,20
13,66139,5000,local,4,8,1.562,0.009,0,7.485,0,0.613,0.505,10.64,0.6348,43,20
13,66139,5000,sin_local,-1,8,5.902,0.039,1,5.952,1,0.914,0.908,52.232,0.0784,4,17
13,66139,5000,local_barajado,4,8,3.065,0.047,1,7.161,1,1.162,0.9,10.076,0.1527,9,20
13,66139,5000,local_marco_congelado,4,8,1.504,0.013,0,7.991,0,0.984,0.445,10.633,0.6147,55,20
14,66142,5000,local,4,8,1.573,0.027,0,7.665,0,0.731,0.512,10.521,0.5953,3,20
14,66142,5000,sin_local,-1,8,5.536,0.037,1,6.325,1,0.965,0.91,52.606,0.0849,4,17
14,66142,5000,local_barajado,4,8,3.128,0.049,2,7.189,1,1.201,0.913,10.226,0.1213,11,20
14,66142,5000,local_marco_congelado,4,8,1.154,0.001,0,7.994,0,0.988,0.122,10.566,0.5973,7,20
16,66148,5000,local,4,8,1.252,0.0,0,7.693,0,0.669,0.3,10.594,0.6129,2,20
16,66148,5000,sin_local,-1,8,5.925,0.043,1,6.215,1,0.897,0.917,52.849,0.0808,4,17
16,66148,5000,local_barajado,4,8,3.207,0.052,1,7.069,1,1.167,0.9,10.142,0.1403,9,20
16,66148,5000,local_marco_congelado,4,8,1.291,0.008,0,7.986,0,0.929,0.586,10.547,0.595,6,20
15,66145,5000,local,4,8,1.426,0.018,0,7.649,0,0.725,0.53,10.668,0.5937,50,20
15,66145,5000,sin_local,-1,8,5.546,0.042,2,6.095,1,0.9,0.909,52.243,0.0751,4,17
15,66145,5000,local_barajado,4,8,3.128,0.052,0,7.434,0,1.111,0.905,10.138,0.1403,9,20
15,66145,5000,local_marco_congelado,4,8,1.353,0.001,0,7.988,0,0.908,0.516,10.565,0.5989,8,20
17,66151,5000,local,4,8,1.442,0.01,0,7.672,0,0.567,0.421,10.576,0.6055,60,20
17,66151,5000,sin_local,-1,8,6.166,0.032,3,6.484,1,0.834,0.913,52.096,0.0843,3,17
17,66151,5000,local_barajado,4,8,3.125,0.052,1,7.047,1,1.141,0.906,10.143,0.138,8,20
17,66151,5000,local_marco_congelado,4,8,1.332,0.0,0,7.989,0,0.995,0.504,10.666,0.5906,2,20
18,66154,5000,local,4,8,1.31,0.004,0,7.679,0,0.7,0.399,10.574,0.5974,60,20
18,66154,5000,sin_local,-1,8,6.218,0.042,1,6.395,1,0.993,0.913,52.885,0.0872,4,17
18,66154,5000,local_barajado,4,8,3.105,0.051,0,7.225,0,1.152,0.915,10.272,0.1352,9,20
18,66154,5000,local_marco_congelado,4,8,1.045,0.002,0,7.99,0,0.832,0.315,10.618,0.6068,3,20
20,66160,5000,local,4,8,1.362,0.014,0,7.618,0,0.736,0.443,10.499,0.6223,3,20
20,66160,5000,sin_local,-1,8,5.826,0.046,1,6.223,1,0.958,0.907,52.244,0.0831,4,17
20,66160,5000,local_barajado,4,8,3.154,0.054,0,7.607,0,1.217,0.903,10.099,0.1415,9,20
20,66160,5000,local_marco_congelado,4,8,1.515,0.019,0,7.988,0,0.953,0.512,10.494,0.597,71,20
21,66163,5000,local,4,8,1.477,0.013,0,7.701,0,0.585,0.48,10.569,0.6136,54,20
21,66163,5000,sin_local,-1,8,5.807,0.037,1,5.619,1,0.856,0.905,52.79,0.0827,4,17
21,66163,5000,local_barajado,4,8,3.127,0.052,0,7.474,0,1.15,0.911,10.22,0.1481,9,20
21,66163,5000,local_marco_congelado,4,8,1.41,0.007,0,7.993,0,0.9,0.42,10.49,0.6167,3,20
22,66166,5000,local,4,8,1.436,0.01,0,7.735,0,0.568,0.471,10.514,0.5874,6,20
22,66166,5000,sin_local,-1,8,5.901,0.034,1,6.504,1,0.969,0.91,51.661,0.075,4,17
22,66166,5000,local_barajado,4,8,3.194,0.053,0,7.45,0,1.198,0.907,10.203,0.1317,9,20
22,66166,5000,local_marco_congelado,4,8,1.385,0.008,0,7.99,0,0.892,0.445,10.579,0.6167,3,20
19,66157,5000,local,4,8,1.628,0.025,0,7.621,0,0.566,0.423,10.635,0.5996,22,20
19,66157,5000,sin_local,-1,8,6.284,0.038,2,5.888,1,0.966,0.907,51.44,0.0847,4,17
19,66157,5000,local_barajado,4,8,3.172,0.055,0,7.245,0,1.17,0.912,10.272,0.1462,9,20
19,66157,5000,local_marco_congelado,4,8,1.052,0.0,0,7.988,0,0.926,0.252,10.367,0.6282,11,20
23,66169,5000,local,4,8,1.589,0.023,0,7.591,0,0.666,0.498,10.59,0.6232,41,20
23,66169,5000,sin_local,-1,8,5.919,0.043,1,6.246,1,0.991,0.913,53.216,0.0804,4,17
23,66169,5000,local_barajado,4,8,3.061,0.051,0,7.342,0,1.169,0.9,10.133,0.157,10,20
23,66169,5000,local_marco_congelado,4,8,1.399,0.013,0,7.987,0,0.899,0.369,10.451,0.5742,3,20
24,66172,5000,local,4,8,1.479,0.001,0,7.8,0,0.675,0.501,10.515,0.6055,5,20
24,66172,5000,sin_local,-1,8,5.973,0.042,1,4.793,1,0.85,0.909,51.942,0.0837,4,17
24,66172,5000,local_barajado,4,8,3.121,0.049,1,7.258,1,1.112,0.904,10.164,0.1463,10,20
24,66172,5000,local_marco_congelado,4,8,1.48,0.011,0,7.99,0,0.982,0.361,10.597,0.6149,49,20
27,66181,5000,local,4,8,1.381,0.011,0,7.651,0,0.602,0.577,10.599,0.6044,4,20
27,66181,5000,sin_local,-1,8,5.633,0.047,1,5.724,1,1.006,0.911,52.176,0.0777,4,17
27,66181,5000,local_barajado,4,8,3.176,0.048,1,7.272,1,1.192,0.904,10.102,0.1469,9,20
27,66181,5000,local_marco_congelado,4,8,1.4,0.003,0,7.989,0,0.885,0.36,10.438,0.6027,5,20
25,66175,5000,local,4,8,1.618,0.01,0,7.779,0,0.645,0.478,10.51,0.5931,4,20
25,66175,5000,sin_local,-1,8,6.108,0.037,1,5.753,1,0.909,0.909,52.196,0.0811,4,17
25,66175,5000,local_barajado,4,8,3.122,0.054,0,7.313,0,1.188,0.905,10.158,0.1392,9,20
25,66175,5000,local_marco_congelado,4,8,1.323,0.021,0,7.995,0,0.865,0.36,10.676,0.595,3,20
26,66178,5000,local,4,8,1.422,0.015,0,7.756,0,0.59,0.399,10.461,0.5939,1,20
26,66178,5000,sin_local,-1,8,6.126,0.037,1,5.154,1,0.887,0.916,52.976,0.0773,4,17
26,66178,5000,local_barajado,4,8,3.12,0.05,0,7.542,0,1.119,0.902,10.1,0.1472,9,20
26,66178,5000,local_marco_congelado,4,8,1.534,0.018,0,7.989,0,0.906,0.458,10.581,0.5744,3,20
28,66184,5000,local,4,8,1.582,0.003,0,7.687,0,0.662,0.528,10.565,0.5895,65,20
28,66184,5000,sin_local,-1,8,6.278,0.038,1,6.481,1,1.017,0.914,51.875,0.0831,5,17
28,66184,5000,local_barajado,4,8,3.123,0.056,0,7.363,0,1.183,0.913,10.282,0.1466,9,20
28,66184,5000,local_marco_congelado,4,8,1.632,0.005,0,7.992,0,1.025,0.374,10.536,0.5921,2,20
29,66187,5000,local,4,8,1.508,0.01,0,7.736,0,0.725,0.411,10.642,0.6236,43,20
29,66187,5000,sin_local,-1,8,5.648,0.036,1,4.555,1,0.991,0.913,53.183,0.0804,4,17
29,66187,5000,local_barajado,4,8,3.114,0.051,0,7.411,0,1.121,0.911,10.24,0.1399,9,20
29,66187,5000,local_marco_congelado,4,8,1.757,0.011,0,7.989,0,1.062,0.535,10.645,0.6019,47,20
33,66199,5000,local,4,8,1.461,0.022,0,7.655,0,0.711,0.463,10.535,0.6068,4,20
33,66199,5000,sin_local,-1,8,5.756,0.04,1,6.113,1,0.859,0.911,51.571,0.0825,4,17
33,66199,5000,local_barajado,4,8,3.12,0.051,0,7.421,0,1.154,0.907,10.196,0.1394,9,20
33,66199,5000,local_marco_congelado,4,8,1.316,0.01,0,7.988,0,0.878,0.315,10.634,0.607,33,20
31,66193,5000,local,4,8,1.645,0.009,0,7.646,0,0.69,0.54,10.642,0.5996,57,20
31,66193,5000,sin_local,-1,8,5.893,0.037,1,5.899,1,0.873,0.909,52.329,0.0984,4,17
31,66193,5000,local_barajado,4,8,3.127,0.053,0,7.558,0,1.15,0.907,10.148,0.1433,9,20
31,66193,5000,local_marco_congelado,4,8,1.176,0.02,0,7.99,0,0.958,0.398,10.605,0.625,53,20
32,66196,5000,local,4,8,1.243,0.003,0,7.78,0,0.531,0.404,10.467,0.5944,60,20
32,66196,5000,sin_local,-1,8,5.756,0.039,1,5.842,1,1.071,0.906,52.702,0.0828,4,17
32,66196,5000,local_barajado,4,8,3.151,0.052,0,7.467,0,1.226,0.906,10.174,0.1409,9,20
32,66196,5000,local_marco_congelado,4,8,1.775,0.002,0,7.987,0,0.931,0.561,10.745,0.6377,43,20
30,66190,5000,local,4,8,1.587,0.013,0,7.804,0,0.578,0.405,10.567,0.6245,7,20
30,66190,5000,sin_local,-1,8,6.177,0.034,1,5.245,1,1.144,0.91,52.394,0.078,4,17
30,66190,5000,local_barajado,4,8,3.074,0.055,1,7.273,1,1.15,0.914,10.251,0.1429,9,20
30,66190,5000,local_marco_congelado,4,8,1.401,0.021,0,7.99,0,0.973,0.406,10.604,0.6185,51,20
34,66202,5000,local,4,8,1.502,0.003,0,7.776,0,0.412,0.335,10.558,0.6249,51,20
34,66202,5000,sin_local,-1,8,5.922,0.039,2,6.83,1,1.073,0.904,51.232,0.0807,4,17
34,66202,5000,local_barajado,4,8,3.054,0.048,0,7.21,0,1.146,0.905,10.094,0.1259,10,20
34,66202,5000,local_marco_congelado,4,8,1.438,0.004,0,7.983,0,0.956,0.493,10.528,0.6,4,20
35,66205,5000,local,4,8,1.376,0.015,0,7.56,0,0.616,0.503,10.518,0.5993,77,20
35,66205,5000,sin_local,-1,8,5.067,0.037,1,6.694,1,1.015,0.907,52.612,0.0772,4,17
35,66205,5000,local_barajado,4,8,3.088,0.046,0,7.287,0,1.174,0.909,10.16,0.1405,9,20
35,66205,5000,local_marco_congelado,4,8,1.481,0.032,0,7.991,0,0.949,0.463,10.509,0.6024,53,20
36,66208,5000,local,4,8,1.361,0.0,0,7.781,0,0.739,0.408,10.597,0.5972,62,20
36,66208,5000,sin_local,-1,8,5.761,0.04,2,6.134,1,1.124,0.914,52.984,0.0697,4,17
36,66208,5000,local_barajado,4,8,3.031,0.055,2,7.088,1,1.093,0.907,10.17,0.1337,9,20
36,66208,5000,local_marco_congelado,4,8,1.107,0.007,0,7.987,0,0.803,0.31,10.508,0.5837,49,20
38,66214,5000,local,4,8,1.42,0.008,0,7.717,0,0.657,0.566,10.558,0.5975,10,20
38,66214,5000,sin_local,-1,8,5.882,0.041,1,6.388,1,0.914,0.905,51.87,0.0764,4,17
38,66214,5000,local_barajado,4,8,3.107,0.053,0,7.332,0,1.121,0.902,10.137,0.1407,9,20
38,66214,5000,local_marco_congelado,4,8,1.333,0.001,0,7.984,0,0.94,0.275,10.571,0.6289,2,20
39,66217,5000,local,4,8,1.398,0.003,0,7.641,0,0.637,0.453,10.579,0.6017,4,20
39,66217,5000,sin_local,-1,8,5.876,0.032,1,6.203,1,0.975,0.913,52.926,0.0821,4,17
39,66217,5000,local_barajado,4,8,3.136,0.054,1,7.172,1,1.226,0.905,10.11,0.1392,9,20
39,66217,5000,local_marco_congelado,4,8,1.289,0.0,0,7.992,0,0.932,0.395,10.528,0.6028,2,20
37,66211,5000,local,4,8,1.46,0.021,0,7.73,0,0.727,0.483,10.593,0.6047,51,20
37,66211,5000,sin_local,-1,8,6.065,0.042,1,5.836,1,0.906,0.91,53.409,0.0724,4,17
37,66211,5000,local_barajado,4,8,3.141,0.055,2,7.036,1,1.148,0.914,10.281,0.1554,10,20
37,66211,5000,local_marco_congelado,4,8,1.203,0.019,0,7.991,0,0.84,0.346,10.554,0.5797,45,20
