rule_id,seed,lote,K,kcap,brazo,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_brazo,t_techo_brazo_sin_restriccion,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,t_ic_s,carpeta,t_total_grafo_s,N_objetivo,layout,theta,t_layout_ic_s
A2-B0-C2-batch3-r0,471829,471828,5,4,solap,4000,4714,2.357,True,0,0.0008485362749257531,0.008458333333333333,0.01448715472281244,50,50,0,3461,15,-0.29955703226894614,1.1071637087150346,0.8295812673507061,"[21.0, 17.0, 10.0, 8.0, 5.0]","[4000, 2679, 1785, 1341, 1171]",0.008875,0.008112806644774966,28,0,50,50,37,37,36.8,23508,7.6,3407,4623924217,1.0889055843285775,0.15049999999999997,50,0.01025,0.014849384811200678,0.8285714285714286,2.142857142857143,6.0,0.9920766666666667,8,10,0.2,6.25,0.0148200892493118,5.652777777777778,9.85609563846558,1584.5,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-batch3-r0_s471829_f703_solap,2673.0,4000,layout_resortes_N2_exacto,,1584.32
A2-B0-C2-batch3-r0,471829,471828,5,4,disj,4000,4714,2.357,True,0,0.0008485362749257531,0.014083333333333331,0.01448715472281244,50,50,0,3482,11,-0.2962841384670599,1.1421280863246408,0.7071067802865472,"[22.0, 17.0, 10.0, 8.0, 5.0]","[4000, 2685, 1786, 1358, 1161]",0.008875,0.008112806644774966,28,0,920,1108,1108,50,86.6,23508,7.6,3407,4623924217,1.0889055843285775,0.15049999999999997,50,0.0375,0.03182011030971574,0.0,1.0,1.0,0.9625,50,1,0.02,1.0,0.031762576706221235,10.159375,8.912590425948657,931.63,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-batch3-r0_s471829_f703_disj,2673.0,4000,layout_resortes_N2_exacto,,931.31
