patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
6,66118,3500,local_marco_congelado,3,8,0.292,nan,0,7.981,0,0.807,0.018,8.051,0.6705,2,20
7,66121,3500,local,3,8,0.27,0.015,0,7.82,0,0.737,0.017,8.066,0.6747,4,20
7,66121,3500,sin_local,-1,8,5.529,0.043,1,4.584,1,0.86,0.911,52.534,0.0852,3,17
7,66121,3500,local_barajado,3,8,2.422,0.041,1,7.248,1,1.076,0.879,7.589,0.2091,18,20
7,66121,3500,local_marco_congelado,3,8,0.43,0.013,0,7.981,0,0.96,0.02,8.035,0.6633,3,20
11,66133,3500,local,3,8,0.34,nan,0,7.747,0,0.711,0.022,8.127,0.6818,2,20
11,66133,3500,sin_local,-1,8,5.678,0.042,1,5.302,1,0.949,0.909,53.109,0.0876,4,17
11,66133,3500,local_barajado,3,8,2.443,0.047,0,7.631,0,1.051,0.887,7.637,0.2169,17,20
11,66133,3500,local_marco_congelado,3,8,0.196,nan,0,7.983,0,1.34,0.012,7.989,0.6805,2,20
9,66127,3500,local,3,8,0.248,nan,0,7.793,0,0.308,0.011,8.079,0.6704,4,20
9,66127,3500,sin_local,-1,8,4.914,0.042,5,6.193,1,0.818,0.915,53.232,0.0864,4,17
9,66127,3500,local_barajado,3,8,2.31,0.039,0,7.561,0,1.019,0.894,7.615,0.1969,20,20
9,66127,3500,local_marco_congelado,3,8,0.291,nan,0,7.987,0,0.852,0.011,8.239,0.6639,3,20
10,66130,3500,local,3,8,0.311,nan,0,7.743,0,0.095,0.019,8.159,0.7067,2,20
10,66130,3500,sin_local,-1,8,5.83,0.041,1,5.858,1,1.112,0.915,52.839,0.0828,3,17
10,66130,3500,local_barajado,3,8,2.44,0.045,0,7.376,0,1.029,0.901,7.735,0.1969,17,20
10,66130,3500,local_marco_congelado,3,8,0.188,nan,0,7.982,0,0.632,0.011,8.167,0.6644,5,20
12,66136,3500,local,3,8,0.302,nan,0,7.724,0,0.862,0.013,8.002,0.6964,7,20
12,66136,3500,sin_local,-1,8,4.628,0.043,2,5.313,1,0.867,0.912,52.608,0.0801,4,17
12,66136,3500,local_barajado,3,8,2.443,0.043,0,7.551,0,1.005,0.895,7.725,0.2238,21,20
12,66136,3500,local_marco_congelado,3,8,0.253,nan,0,7.982,0,1.365,0.011,8.216,0.7038,4,20
14,66142,3500,local,3,8,0.288,nan,0,7.749,0,0.3,0.012,8.065,0.6383,6,20
14,66142,3500,sin_local,-1,8,5.236,0.04,2,5.307,1,0.897,0.915,52.763,0.0843,4,17
14,66142,3500,local_barajado,3,8,2.392,0.05,0,7.469,0,1.016,0.887,7.653,0.2053,17,20
14,66142,3500,local_marco_congelado,3,8,0.258,nan,0,7.987,0,nan,0.013,8.12,0.6734,8,20
13,66139,3500,local,3,8,0.276,nan,0,7.71,0,1.481,0.017,8.169,0.6946,7,20
13,66139,3500,sin_local,-1,8,5.774,0.04,2,5.757,1,0.93,0.917,52.342,0.0885,4,17
13,66139,3500,local_barajado,3,8,2.349,0.047,0,7.541,0,1.04,0.899,7.67,0.1932,18,20
13,66139,3500,local_marco_congelado,3,8,0.27,nan,0,7.99,0,0.504,0.019,8.181,0.7056,2,20
16,66148,3500,local,3,8,0.325,nan,0,7.675,0,0.344,0.013,8.112,0.7149,2,20
16,66148,3500,sin_local,-1,8,5.839,0.038,1,5.694,1,0.92,0.914,48.043,0.0845,4,16
16,66148,3500,local_barajado,3,8,2.309,0.045,0,7.488,0,1.114,0.881,7.735,0.2152,20,20
16,66148,3500,local_marco_congelado,3,8,0.178,nan,0,7.984,0,0.809,0.012,8.137,0.6946,1,20
15,66145,3500,local,3,8,0.203,nan,0,7.682,0,0.403,0.011,8.078,0.6803,3,20
15,66145,3500,sin_local,-1,8,5.334,0.046,2,5.709,1,0.903,0.905,51.922,0.0743,4,17
15,66145,3500,local_barajado,3,8,2.435,0.045,0,7.698,0,1.066,0.893,7.667,0.1962,18,20
15,66145,3500,local_marco_congelado,3,8,0.489,nan,0,7.984,0,1.052,0.026,8.182,0.6588,2,20
17,66151,3500,local,3,8,0.202,nan,0,7.839,0,0.238,0.012,8.069,0.6982,5,20
17,66151,3500,sin_local,-1,8,5.85,0.047,1,5.365,1,0.88,0.904,51.843,0.0841,4,17
17,66151,3500,local_barajado,3,8,2.455,0.046,0,7.626,0,1.096,0.883,7.626,0.2041,17,20
17,66151,3500,local_marco_congelado,3,8,0.306,nan,0,7.98,0,0.749,0.015,8.128,0.7161,3,20
20,66160,3500,local,3,8,0.309,nan,0,7.719,0,0.283,0.018,8.135,0.6911,7,20
20,66160,3500,sin_local,-1,8,4.832,0.044,1,6.17,1,0.998,0.917,48.047,0.0928,4,16
20,66160,3500,local_barajado,3,8,2.349,0.048,0,7.477,0,1.025,0.878,7.584,0.2172,20,20
20,66160,3500,local_marco_congelado,3,8,0.317,nan,0,7.984,0,1.616,0.012,8.077,0.6749,2,20
18,66154,3500,local,3,8,0.308,nan,0,7.804,0,0.497,0.016,8.182,0.6628,7,20
18,66154,3500,sin_local,-1,8,5.725,0.042,2,5.354,1,0.995,0.91,51.878,0.0928,4,17
18,66154,3500,local_barajado,3,8,2.517,0.031,0,7.634,0,1.034,0.892,7.707,0.2116,27,20
18,66154,3500,local_marco_congelado,3,8,0.375,nan,0,7.985,0,0.491,0.011,8.041,0.6587,5,20
19,66157,3500,local,3,8,0.302,nan,0,7.695,0,0.226,0.033,8.017,0.7017,8,20
19,66157,3500,sin_local,-1,8,5.827,0.04,2,6.062,1,0.94,0.903,51.03,0.0826,4,17
19,66157,3500,local_barajado,3,8,2.362,0.042,0,7.353,0,1.06,0.876,7.653,0.2015,18,20
19,66157,3500,local_marco_congelado,3,8,0.278,nan,0,7.984,0,0.565,0.016,8.088,0.7182,2,20
22,66166,3500,local,3,8,0.255,nan,0,7.774,0,0.3,0.013,8.11,0.6828,2,20
22,66166,3500,sin_local,-1,8,5.828,0.042,1,5.907,1,0.937,0.912,51.607,0.0806,4,17
22,66166,3500,local_barajado,3,8,2.469,0.044,0,7.52,0,1.008,0.887,7.571,0.1919,21,20
22,66166,3500,local_marco_congelado,3,8,0.319,nan,0,7.986,0,nan,0.011,8.123,0.6963,3,20
21,66163,3500,local,3,8,0.412,nan,0,7.739,0,0.43,0.018,7.978,0.6793,5,20
21,66163,3500,sin_local,-1,8,5.765,0.047,2,5.594,1,0.973,0.907,52.466,0.0908,4,17
21,66163,3500,local_barajado,3,8,2.453,0.04,0,7.594,0,1.034,0.89,7.632,0.1999,21,20
21,66163,3500,local_marco_congelado,3,8,0.259,nan,0,7.99,0,nan,0.012,8.072,0.6797,4,20
23,66169,3500,local,3,8,0.488,nan,0,7.782,0,0.001,0.02,8.141,0.7071,6,20
23,66169,3500,sin_local,-1,8,5.69,0.045,2,5.086,1,0.818,0.913,52.137,0.084,4,17
23,66169,3500,local_barajado,3,8,2.373,0.039,0,7.652,0,1.084,0.891,7.6,0.1827,19,20
23,66169,3500,local_marco_congelado,3,8,0.217,nan,0,7.985,0,0.134,0.016,8.129,0.6874,4,20
24,66172,3500,local,3,8,0.291,nan,0,7.744,0,0.504,0.018,8.024,0.7218,1,20
24,66172,3500,sin_local,-1,8,5.672,0.043,1,5.68,1,1.038,0.905,52.817,0.078,4,17
24,66172,3500,local_barajado,3,8,2.41,0.044,0,7.379,0,0.997,0.894,7.666,0.211,17,20
24,66172,3500,local_marco_congelado,3,8,0.236,nan,0,7.975,0,0.675,0.015,8.134,0.7063,4,20
25,66175,3500,local,3,8,0.335,nan,0,7.656,0,0.312,0.021,8.134,0.6429,6,20
25,66175,3500,sin_local,-1,8,4.45,0.042,1,3.972,1,0.988,0.906,51.523,0.0813,4,17
25,66175,3500,local_barajado,3,8,2.438,0.049,0,7.606,0,0.95,0.889,7.632,0.1904,17,20
25,66175,3500,local_marco_congelado,3,8,0.191,nan,0,7.987,0,0.755,0.017,8.05,0.6578,3,20
28,66184,3500,local,3,8,0.408,0.012,0,7.802,0,0.502,0.028,8.182,0.6773,3,20
28,66184,3500,sin_local,-1,8,5.378,0.041,1,5.516,1,0.928,0.908,51.062,0.0829,4,17
28,66184,3500,local_barajado,3,8,2.415,0.048,0,7.552,0,1.077,0.887,7.559,0.211,18,20
28,66184,3500,local_marco_congelado,3,8,0.252,nan,0,7.988,0,0.834,0.011,7.943,0.6736,5,20
26,66178,3500,local,3,8,0.242,nan,0,7.84,0,1.101,0.018,8.185,0.6821,2,20
26,66178,3500,sin_local,-1,8,5.612,0.047,2,5.033,1,0.835,0.907,52.829,0.0842,4,17
26,66178,3500,local_barajado,3,8,2.326,0.038,0,7.469,0,1.031,0.889,7.706,0.2148,18,20
26,66178,3500,local_marco_congelado,3,8,0.312,nan,0,7.98,0,0.196,0.013,7.984,0.6775,2,20
27,66181,3500,local,3,8,0.231,nan,0,7.626,0,0.282,0.013,8.019,0.6692,2,20
27,66181,3500,sin_local,-1,8,5.549,0.041,1,5.493,1,0.809,0.914,52.079,0.0822,4,17
27,66181,3500,local_barajado,3,8,2.433,0.042,0,7.424,0,1.011,0.876,7.471,0.2127,19,20
27,66181,3500,local_marco_congelado,3,8,0.238,nan,0,7.99,0,1.065,0.012,8.202,0.6744,2,20
29,66187,3500,local,3,8,0.221,nan,0,7.726,0,0.126,0.012,8.082,0.6639,4,20
29,66187,3500,sin_local,-1,8,5.674,0.043,2,6.288,1,0.855,0.899,51.373,0.0842,4,17
29,66187,3500,local_barajado,3,8,2.428,0.037,0,7.605,0,1.076,0.895,7.648,0.2009,18,20
29,66187,3500,local_marco_congelado,3,8,0.29,nan,0,7.987,0,1.338,0.015,8.101,0.6793,3,20
31,66193,3500,local,3,8,0.293,nan,0,7.684,0,0.145,0.01,8.009,0.7024,3,20
31,66193,3500,sin_local,-1,8,5.608,0.033,3,5.909,1,0.911,0.923,48.081,0.0938,4,16
31,66193,3500,local_barajado,3,8,2.363,0.041,0,7.604,0,0.925,0.883,7.642,0.2179,20,20
31,66193,3500,local_marco_congelado,3,8,0.322,nan,0,7.981,0,1.444,0.018,8.088,0.6623,2,20
30,66190,3500,local,3,8,0.337,nan,0,7.725,0,0.322,0.019,8.21,0.6835,2,20
30,66190,3500,sin_local,-1,8,5.673,0.043,1,4.496,1,1.064,0.915,52.334,0.0775,4,17
30,66190,3500,local_barajado,3,8,2.383,0.042,0,7.558,0,0.97,0.893,7.661,0.1955,17,20
30,66190,3500,local_marco_congelado,3,8,0.276,nan,0,7.986,0,0.224,0.013,8.123,0.6877,2,20
32,66196,3500,local,3,8,0.27,nan,0,7.713,0,0.537,0.021,8.046,0.6591,1,20
32,66196,3500,sin_local,-1,8,4.724,0.043,1,6.342,1,0.888,0.91,51.586,0.0836,4,17
32,66196,3500,local_barajado,3,8,2.482,0.047,0,7.666,0,1.015,0.876,7.61,0.217,18,20
32,66196,3500,local_marco_congelado,3,8,0.244,nan,0,7.98,0,0.987,0.017,8.181,0.6713,2,20
33,66199,3500,local,3,8,0.359,nan,0,7.844,0,0.553,0.019,8.026,0.7033,2,20
33,66199,3500,sin_local,-1,8,5.543,0.042,1,5.245,1,0.91,0.909,52.054,0.084,4,17
33,66199,3500,local_barajado,3,8,2.347,0.045,0,7.704,0,1.03,0.89,7.693,0.2111,17,20
33,66199,3500,local_marco_congelado,3,8,0.241,nan,0,7.984,0,1.178,0.012,7.995,0.6392,3,20
34,66202,3500,local,3,8,0.263,nan,0,7.779,0,1.305,0.014,7.95,0.6804,2,20
34,66202,3500,sin_local,-1,8,6.088,0.045,1,5.559,1,0.877,0.91,52.138,0.0877,4,17
34,66202,3500,local_barajado,3,8,2.376,0.048,0,7.397,0,1.031,0.88,7.563,0.1931,17,20
34,66202,3500,local_marco_congelado,3,8,0.171,nan,0,7.988,0,0.509,0.015,8.015,0.6602,2,20
35,66205,3500,local,3,8,0.311,nan,0,7.688,0,0.447,0.027,8.088,0.6882,3,20
35,66205,3500,sin_local,-1,8,5.866,0.04,1,5.026,1,0.837,0.915,52.389,0.0829,3,17
35,66205,3500,local_barajado,3,8,2.42,0.041,0,7.501,0,1.008,0.873,7.514,0.2156,19,20
35,66205,3500,local_marco_congelado,3,8,0.354,nan,0,7.989,0,0.586,0.015,8.072,0.6709,10,20
36,66208,3500,local,3,8,0.264,nan,0,7.662,0,0.372,0.014,8.163,0.6862,2,20
36,66208,3500,sin_local,-1,8,5.582,0.045,1,6.13,1,0.883,0.913,48.075,0.0954,4,16
36,66208,3500,local_barajado,3,8,2.353,0.045,0,7.611,0,1.055,0.883,7.63,0.1898,20,20
36,66208,3500,local_marco_congelado,3,8,0.358,0.018,0,7.978,0,0.363,0.017,8.095,0.7203,2,20
37,66211,3500,local,3,8,0.339,nan,0,7.77,0,0.466,0.013,8.032,0.6933,4,20
37,66211,3500,sin_local,-1,8,5.78,0.043,1,5.944,1,1.006,0.906,52.183,0.0835,4,17
37,66211,3500,local_barajado,3,8,2.413,0.044,0,7.53,0,1.029,0.884,7.591,0.208,17,20
37,66211,3500,local_marco_congelado,3,8,0.368,nan,0,7.987,0,0.471,0.022,8.071,0.6764,4,20
38,66214,3500,local,3,8,0.303,0.003,0,7.644,0,0.299,0.027,8.023,0.6647,12,20
38,66214,3500,sin_local,-1,8,5.699,0.041,2,5.699,1,0.855,0.907,51.913,0.0824,4,17
38,66214,3500,local_barajado,3,8,2.332,0.043,0,7.489,0,1.081,0.889,7.578,0.2085,17,20
38,66214,3500,local_marco_congelado,3,8,0.223,nan,0,7.982,0,nan,0.014,8.106,0.6855,7,20
39,66217,3500,local,3,8,0.234,nan,0,7.662,0,0.247,0.013,8.065,0.6947,2,20
39,66217,3500,sin_local,-1,8,5.9,0.042,1,4.267,1,1.015,0.918,52.539,0.0852,4,17
39,66217,3500,local_barajado,3,8,2.493,0.045,0,7.519,0,1.028,0.886,7.706,0.1939,19,20
39,66217,3500,local_marco_congelado,3,8,0.244,nan,0,7.983,0,1.017,0.023,8.183,0.6858,2,20
