rule_id,seed,lote,K,kcap,variante,brazo,realizacion,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_variante,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,n_aristas_soporte,suma_carga,tri_por_arista_max,tri_por_arista_p90,tri_por_arista_p99,gini_tri_arista,frac_carga_en_top1pct,frac_aristas_carga3mas,identidad_A_D_resid,t_ic_s,pico_p90_med,pico_cv,pico_max_med,pico_p99_med,pico_mediana_rho,masa_total_ic,carpeta,t_total_grafo_s
A2-B0-C2-r19,273672,271828,5,7,solap0,solap,0,2000,3679,3.679,True,0,0.002718129926610492,0.1610809523809524,0.21808469458852675,939,939,0,1903,11,0.04589350098588296,0.6865734060154685,2.8351349565563764,"[17.0, 14.0, 11.0, 8.0, 5.0]","[2000, 1177, 738, 492, 372]",0.0010047619047619048,0.001393512425485794,6,0,939,976,800,32.0,17880,2.3,1955,2955657617,0.7198659721923732,0.08700000000000001,939,0.225,0.27262843163903233,0.8604187437686939,2.8085742771684945,17.0,0.8520441959531416,48,66,0.07028753993610223,19.5625,0.27029868250860856,8.526453707690129,6.554197336137399,1003,2817.0,6.0,4.0,6.0,0.2362992669134945,0.023429179978700747,0.5623130608175474,-4.547473508864641e-13,270.88,15.224907618689137,4.058287160842155,829.2099192975635,445.7541579691094,0.1133314462738388,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r19_s273672_f803_solap0,2358.6
A2-B0-C2-r19,273672,271828,5,7,solap1,solap,1,2000,3679,3.679,True,0,0.0021745039412883935,0.16527142857142857,0.21808469458852675,939,939,0,1902,11,0.03606606667329985,0.7620424357458998,5.597882275691552,"[22.0, 18.0, 16.0, 8.0, 6.0]","[2000, 1182, 763, 497, 339]",0.0010047619047619048,0.001393512425485794,6,0,954,873,787,33.3,17880,2.3,1955,2955657617,0.7198659721923732,0.08700000000000001,939,0.231,0.2821418863821691,0.8554913294797688,2.713872832369942,15.0,0.8445134895278665,40,87,0.0926517571884984,23.475,0.2789747367592016,11.110754236200323,7.556417674907942,1038,2817.0,6.0,4.0,5.0,0.23014788413041382,0.023074192403265886,0.5443159922928709,0.0,527.36,15.363845075672284,4.287633706541563,1037.2145705209118,454.7519576685192,0.11467526793441965,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r19_s273672_f803_solap1,2358.6
A2-B0-C2-r19,273672,271828,5,7,solap2,solap,2,2000,3679,3.679,True,0,0.002718129926610492,0.1530857142857143,0.21808469458852675,939,939,0,1928,8,0.04631618633266073,0.7628386718643495,2.090157398706682,"[16.0, 12.0, 9.0, 7.0, 4.0]","[2000, 1174, 730, 489, 383]",0.0010047619047619048,0.001393512425485794,6,0,1062,985,778,32.1,17880,2.3,1955,2955657617,0.7198659721923732,0.08700000000000001,939,0.215,0.2633867898885567,0.8802889576883385,2.9071207430340555,15.0,0.854502484913028,50,32,0.03407880724174654,18.78,0.2616208366121683,9.736049151123712,6.821138211382113,969,2817.0,6.0,4.0,5.0,0.22119645833035678,0.019524316648917288,0.6150670794633643,0.0,396.52,15.501585711056107,4.173496432002919,847.1333595559884,487.2877818830043,0.11669946646662546,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r19_s273672_f803_solap2,2358.6
A2-B0-C2-r19,273672,271828,5,7,disp0,disp,0,2000,3679,3.679,True,0,0.004349007882576787,0.3577214285714286,0.21808469458852675,939,939,0,1942,10,0.033529954592633235,0.6957229817564465,1.8262500759136366,"[15.0, 13.0, 8.0, 6.0, 5.0]","[2000, 1181, 734, 478, 379]",0.0010047619047619048,0.001393512425485794,6,0,1309,1277,934,23.6,17880,2.3,1955,2955657617,0.7198659721923732,0.08700000000000001,939,0.8655,0.6800761076379451,0.12589928057553956,1.1258992805755397,4.0,0.2761805111821086,165,93,0.09904153354632587,5.6909090909090905,0.662984083313821,7.004372024262727,6.7340288511076745,2502,2817.0,2.0,2.0,2.0,0.09774289194842209,0.01845935392261271,0.0,4.547473508864641e-13,284.74,12.691987305040158,4.233986592728298,987.8350116090485,444.24101927029875,0.11101395617722365,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r19_s273672_f803_disp0,2358.6
A2-B0-C2-r19,273672,271828,5,7,disp1,disp,1,2000,3679,3.679,True,0,0.002718129926610492,0.3624904761904762,0.21808469458852675,939,939,0,1940,8,0.010176589183161538,0.6136809849294218,1.0812725180639415,"[14.0, 11.0, 8.0, 6.0, 5.0]","[2000, 1182, 739, 490, 357]",0.0010047619047619048,0.001393512425485794,6,0,1284,1248,931,26.0,17880,2.3,1955,2955657617,0.7198659721923732,0.08700000000000001,939,0.873,0.6855123674911661,0.11697065820777161,1.1169706582077716,4.0,0.2699682286119986,162,266,0.2832800851970181,5.796296296296297,0.6225369025479855,6.644841258781646,6.443699501461235,2522,2817.0,2.0,2.0,2.0,0.09247201129879566,0.01845935392261271,0.0,0.0,362.68,11.721744814101768,4.182113852496124,715.646091528999,416.8398090789018,0.12038157809852115,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r19_s273672_f803_disp1,2358.6
A2-B0-C2-r19,273672,271828,5,7,disp2,disp,2,2000,3679,3.679,True,0,0.0019026909486273443,0.3571357142857142,0.21808469458852675,939,939,0,1949,7,0.02972578647163332,0.6567228655854915,1.6658933308947532,"[15.0, 12.0, 8.0, 6.0, 5.0]","[2000, 1181, 724, 478, 350]",0.0010047619047619048,0.001393512425485794,6,0,1282,1247,929,24.5,17880,2.3,1955,2955657617,0.7198659721923732,0.08700000000000001,939,0.867,0.6836096765425387,0.12007952286282306,1.120079522862823,4.0,0.27297603833865813,156,123,0.13099041533546327,6.019230769230769,0.6564438371483318,7.036621605502259,6.964964065708418,2515,2817.0,2.0,2.0,2.0,0.09433297269983225,0.01845935392261271,0.0,-4.547473508864641e-13,311.42,12.36147430472769,4.269963927548394,898.7402572788421,414.7267372874646,0.11869835737844453,18800.0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-r19_s273672_f803_disp2,2358.6
