N,seed,mode,n_surv,f_surv,tau,orden_color_init,orden_color,orden_charge_init,orden_charge,frac_quark,frac_lepton,frac_gen0,frac_gen1,frac_gen2,frac_u,frac_d,frac_Q0,mean_Q_surv,L2_K3,null_L2_K3,ratio_L2_K3,L2_K6,null_L2_K6,ratio_L2_K6,L2_K18,null_L2_K18,ratio_L2_K18,L2_K72,null_L2_K72,ratio_L2_K72,L2_K84,null_L2_K84,ratio_L2_K84
4000,4,shuffle_l,1862,0.4655,240,0.0016201851746019652,0.43482577952874607,0.0023333333333333322,0.33458646616541354,0.9226638023630505,0.07733619763694952,0.3352735739231665,0.33352735739231665,0.3311990686845169,0.5011641443538999,0.4988358556461001,0.0,-0.33458646616541354,0.4913529891823526,0.018921890815214913,25.96743602321499,0.0019595469418630406,0.022024081080905165,0.0889729262557957,0.0028778418653844233,0.023446424754875874,0.12274118103170305,0.11788450603875363,0.02395804334996851,4.92045632928987,0.11723310204811038,0.023036132339800872,5.089096568765578
4000,4,shuffle_e,1823,0.45575,240,0.0016201851746019652,0.49932213239055867,0.0005833333333333312,0.14207350521119033,0.8562808557323094,0.1437191442676906,0.33119795003203073,0.33119795003203073,0.3376040999359385,0.4996796925048046,0.5003203074951954,0.06637410861217773,-0.14207350521119033,0.3659896438304212,0.019123220652159302,19.138494006191127,0.05808379964711493,0.02310510388043399,2.513894763152388,0.03416112764961237,0.024597261406554976,1.3888183357074337,0.12037367520179303,0.025133992121600602,4.789277987333406,0.10320773816037138,0.023281237906316046,4.433086358022732
4000,5,qcd,1865,0.46625,240,0.001541103500742244,0.30885137396622997,0.001500000000000001,0.43485254691689007,0.9227882037533512,0.0772117962466488,0.3335270191748983,0.3358512492736781,0.3306217315514236,0.4985473561882626,0.5014526438117374,0.0,0.43485254691689007,0.6362170744955116,0.018906666011235588,33.650410607424355,0.002383988693606654,0.022004876821115224,0.10833910650747426,0.0027425532168325207,0.02342598025912216,0.1170731464167678,0.11788498647431753,0.02393715273996479,4.9247706172463905,0.11723337875639996,0.023017597162595792,5.093206642216648
4000,5,shuffle_b,1865,0.46625,240,0.001541103500742244,0.30885137396622997,0.001500000000000001,0.43485254691689007,0.9227882037533512,0.0772117962466488,0.3335270191748983,0.3358512492736781,0.3306217315514236,0.4985473561882626,0.5014526438117374,0.0,0.43485254691689007,0.6362170744955116,0.018906666011235588,33.650410607424355,0.002383988693606654,0.022004876821115224,0.10833910650747426,0.0027425532168325207,0.02342598025912216,0.1170731464167678,0.11788498647431753,0.02393715273996479,4.9247706172463905,0.11723337875639996,0.023017597162595792,5.093206642216648
4000,5,shuffle_g,1865,0.46625,240,0.001541103500742244,0.30885137396622997,0.001500000000000001,0.43485254691689007,0.9227882037533512,0.0772117962466488,0.3335270191748983,0.3358512492736781,0.3306217315514236,0.4985473561882626,0.5014526438117374,0.0,0.43485254691689007,0.6362170744955116,0.018906666011235588,33.650410607424355,0.002383988693606654,0.022004876821115224,0.10833910650747426,0.0027425532168325207,0.02342598025912216,0.1170731464167678,0.11788498647431753,0.02393715273996479,4.9247706172463905,0.11723337875639996,0.023017597162595792,5.093206642216648
4000,5,shuffle_f,1865,0.46625,240,0.001541103500742244,0.30885137396622997,0.001500000000000001,0.43485254691689007,0.9227882037533512,0.0772117962466488,0.3335270191748983,0.3358512492736781,0.3306217315514236,0.4985473561882626,0.5014526438117374,0.0,0.43485254691689007,0.6362170744955116,0.018906666011235588,33.650410607424355,0.002383988693606654,0.022004876821115224,0.10833910650747426,0.0027425532168325207,0.02342598025912216,0.1170731464167678,0.11788498647431753,0.02393715273996479,4.9247706172463905,0.11723337875639996,0.023017597162595792,5.093206642216648
4000,5,shuffle_l,1865,0.46625,240,0.001541103500742244,0.30885137396622997,0.0015000000000000018,0.43485254691689007,0.9227882037533512,0.0772117962466488,0.3335270191748983,0.3358512492736781,0.3306217315514236,0.4985473561882626,0.5014526438117374,0.0,0.43485254691689007,0.6362170744955116,0.018906666011235588,33.650410607424355,0.002383988693606654,0.022004876821115224,0.10833910650747426,0.0027425532168325207,0.02342598025912216,0.1170731464167678,0.11788498647431753,0.02393715273996479,4.9247706172463905,0.11723337875639996,0.023017597162595792,5.093206642216648
4000,5,shuffle_e,1876,0.469,240,0.001541103500742244,0.21975912400989114,0.0015,0.4493603411513859,0.8502132196162047,0.1497867803837953,0.3335423197492163,0.3366771159874608,0.32978056426332286,0.4915360501567398,0.5084639498432602,0.06449893390191898,0.4493603411513859,0.651989508382923,0.01885115452718528,34.58618449298094,0.046870532961835486,0.022857516044124723,2.0505523378548847,0.029542209164799448,0.024333684027189037,1.2140458934122227,0.05594120765786485,0.02486466328588517,2.249827677723703,0.047982310019024074,0.022950015655787106,2.090731036469894
4000,6,qcd,1864,0.466,240,0.0022500000000000003,0.5336796512340347,0.00025000000000000087,0.23050786838340484,0.9243562231759657,0.07564377682403434,0.3331398723157284,0.3325594892629135,0.3343006384213581,0.5008705745792222,0.49912942542077776,0.0,-0.23050786838340484,0.4118867521305408,0.018911736861805844,21.779424869345956,0.003325616838396419,0.021992101855265712,0.15121869024993376,0.003652777633681408,0.02341238026943649,0.15601906306168697,0.11790300341874826,0.023923255988291356,4.928384475610383,0.11724889718566954,0.023023770582892553,5.092515005895232
4000,6,shuffle_b,1864,0.466,240,0.0022500000000000003,0.5336796512340347,0.00025000000000000087,0.23050786838340484,0.9243562231759657,0.07564377682403434,0.3331398723157284,0.3325594892629135,0.3343006384213581,0.5008705745792222,0.49912942542077776,0.0,-0.23050786838340484,0.4118867521305408,0.018911736861805844,21.779424869345956,0.003325616838396419,0.021992101855265712,0.15121869024993376,0.003652777633681408,0.02341238026943649,0.15601906306168697,0.11790300341874826,0.023923255988291356,4.928384475610383,0.11724889718566954,0.023023770582892553,5.092515005895232
