kcap,K,seed_idx,admitida,J,clase,clustering_nativo,diam_b16,diam_nativo,giant_b16,giant_nativo,holon_ge5,holon_ratio,intentos_filtro,meandeg,n_aristas_nativo,noise,pendiente_null,pendiente_real,rule_id,seed,z_agg,z_sostenido
4,4,10,True,0.396,III,0.0398773006134969,5.0,20.0,0.46611570247933887,0.8065,False,3.556743260126454,1,7.09,2267,0.177,1.1594834545112516,1.1352980407632405,A2-B0-C2-r10,2021387,0.47895234005002524,False
4,4,11,True,0.314,III,0.030392156862745073,5.0,20.0,0.5226130653266332,0.84,False,2.130183648538158,1,6.9,2316,0.21,1.1009353010379168,1.1407131695465014,A2-B0-C2-r11,2021400,0.4932748265948822,False
4,4,12,True,0.777,intermedio (sin clase clara),0.028747921121406495,5.0,1.0,0.518918918918919,0.85,False,2.9584523652211097,1,6.54,2416,0.261,1.0451505660819895,-0.9367143397549454,A2-B0-C2-r12,2021413,3.8953062909826377,False
4,4,13,True,0.705,III,0.00603708495040966,5.0,19.0,0.6937354988399071,0.919,False,2.076996469336651,1,4.61,2594,0.306,0.9381739839580049,0.9061411462002121,A2-B0-C2-r13,2021426,0.3552303494958202,False
4,4,14,True,0.446,I,0.026445698166431563,5.0,1.0,0.5153846153846153,0.8575,False,2.478211318272628,1,6.37,2406,0.221,0.7302944013738029,-0.9001476239810065,A2-B0-C2-r14,2021439,0.8481824330099776,False
4,4,15,True,0.467,III,0.014407334643091045,5.0,20.0,0.6528384279475983,0.9105,False,2.0527170319703334,1,5.33,2572,0.232,0.9300243070938736,0.9684449473813969,A2-B0-C2-r15,2021452,1.7626901513924202,False
4,4,16,True,0.626,III,0.019600769600769615,5.0,20.0,0.48677248677248675,0.8445,False,4.145947406720502,1,6.7,2366,0.137,0.7954718816670396,1.0904869721492239,A2-B0-C2-r16,2021465,1.131799160496372,False
4,4,17,True,0.723,III,0.005948518278174345,5.0,20.0,0.6666666666666666,0.917,False,3.220613755566707,1,5.02,2591,0.187,0.895394841990721,0.9367481396677406,A2-B0-C2-r17,2021478,1.9798989832723328,False
4,4,18,True,0.575,III,0.0025542784163473807,5.0,19.0,0.6842105263157895,0.922,False,2.5441711749923863,1,4.96,2614,0.334,0.8223348114151989,0.9149674578087424,A2-B0-C2-r18,2021491,1.2727922038357857,False
4,4,19,True,0.317,III,0.005767012687427914,5.0,20.0,0.6007984031936128,0.891,False,1.5112314902841057,1,5.86,2421,0.303,0.7865766097002683,1.046367474650439,A2-B0-C2-r19,2021504,0.5194633455477671,False
4,5,0,True,0.367,III,0.02692119432207536,5.0,20.0,0.5291902071563088,0.8465,False,1.8691963664294142,1,6.33,2332,0.262,1.057070245163211,0.9717770096965558,A2-B0-C2-r20,2021568,0.9019803839634852,False
4,5,1,True,0.306,III,0.00689506571859513,5.0,18.0,0.6752941176470588,0.9195,False,1.132177379857084,1,4.11,2542,0.307,0.8652004200362647,0.8739798367093699,A2-B0-C2-r21,2021581,0.6001793234241386,False
4,5,2,True,0.753,III,0.03934137757667165,6.0,21.0,0.46859903381642515,0.8205,False,2.439611656329219,1,7.18,2257,0.21,1.1478516342467653,1.078455441537517,A2-B0-C2-r22,2021594,1.6658933308947528,False
4,5,3,True,0.733,intermedio (sin clase clara),0.01245901639344263,5.0,1.0,0.668903803131991,0.9125,False,1.664971268779875,1,5.05,2584,0.311,0.8465784992974462,-0.45537076400966514,A2-B0-C2-r23,2021607,8.76812406811319,False
4,5,4,True,0.734,III,0.0013791640144281772,5.0,19.0,0.6908212560386473,0.9255,False,2.932714810176906,1,4.0,2594,0.239,0.8379449702335359,0.8316998015223969,A2-B0-C2-r24,2021620,1.6591625333514124,False
4,5,5,True,0.469,III,0.003705991352686844,5.0,19.0,0.7036144578313253,0.9345,False,1.9526508453297153,1,4.0,2626,0.128,0.7950388051357834,0.8788129898033462,A2-B0-C2-r25,2021633,0.9899494919611665,False
4,5,6,True,0.66,III,0.018939393939393957,5.0,21.0,0.5639097744360902,0.8625,False,2.3829533604563644,1,6.15,2401,0.28,1.0146419453484457,1.0950980732011715,A2-B0-C2-r26,2021646,0.5985023642965916,False
4,5,7,True,0.423,III,0.011023793931456008,5.0,23.0,0.6630901287553648,0.912,False,1.3001479732203054,1,5.25,2515,0.293,0.9295201954718484,1.0298738352500125,A2-B0-C2-r27,2021659,1.8224552213294651,False
4,5,8,True,0.76,III,0.008295625942684763,5.0,17.0,0.698744769874477,0.921,False,2.1473927848633987,1,5.11,2588,0.219,0.7016849807346623,0.8497656174790124,A2-B0-C2-r28,2021672,0.4604481427495095,False
4,5,9,True,0.317,III,0.03819173811379577,5.0,25.0,0.4469096671949287,0.8025,False,2.485758286138542,1,7.29,2163,0.169,1.349362012494541,1.384413374529049,A2-B0-C2-r29,2021685,1.1197266285526184,False
4,5,10,True,0.581,III,0.03187003968253965,5.0,18.0,0.4706896551724138,0.826,False,2.1316270976789435,1,6.88,2302,0.29,1.245410941891877,1.048094426072743,A2-B0-C2-r30,2021698,0.748361070540825,False
4,5,11,True,0.518,I,0.03289473684210523,5.0,1.0,0.4464579901153213,0.811,False,2.02559449574403,1,7.26,2214,0.233,1.03362782283311,-1.096683996077024,A2-B0-C2-r31,2021711,2.845018907554897,False
4,5,12,True,0.781,III,0.013104838709677427,4.0,20.0,0.6217303822937625,0.8975,False,4.187894415525754,1,5.7,2502,0.147,0.9698987385861608,1.164172632311301,A2-B0-C2-r32,2021724,0.5555249580236518,False
4,5,13,True,0.303,III,0.024004975124378124,5.0,19.0,0.4956521739130435,0.838,False,2.432676249445722,1,6.61,2290,0.211,1.0404081071169748,1.0946055468571503,A2-B0-C2-r33,2021737,0.2449489739783178,False
4,5,14,True,0.402,III,0.003623188405797103,5.0,20.0,0.6890951276102089,0.9225,False,3.6314823046853855,1,4.21,2558,0.186,0.8179091047634712,0.9258307962806646,A2-B0-C2-r34,2021750,1.050506573956926,False
4,5,15,True,0.662,IV,0.028666192845297308,5.0,19.0,0.5314183123877917,0.859,True,5.465982914252072,1,6.56,2401,0.105,0.9681288898545742,1.1116245220583638,A2-B0-C2-r35,2021763,0.7914184829042622,False
4,5,16,True,0.782,III,0.008321775312066569,5.0,20.0,0.5774647887323944,0.8825,False,2.3361825080523952,1,5.85,2448,0.261,0.9700740292557362,1.0277693276921231,A2-B0-C2-r36,2021776,0.6631222264234211,False
4,5,17,True,0.418,III,0.03705168776371305,5.0,25.0,0.43709677419354837,0.802,False,2.302839155032403,1,7.4,2186,0.224,1.2679368975459373,1.383074198980216,A2-B0-C2-r37,2021789,1.0623141693992137,False
4,5,18,True,0.416,III,0.007028753993610219,5.0,19.0,0.6972477064220184,0.924,False,2.2060751244716066,1,4.42,2557,0.25,0.8772993944440206,0.8961755553388486,A2-B0-C2-r38,2021802,0.47517791744583243,False
4,5,19,True,0.554,IV,0.00618921308576481,5.0,19.0,0.6630669546436285,0.9085,True,5.391138267787933,1,5.25,2541,0.14,0.9153701894353732,0.8387046353686236,A2-B0-C2-r39,2021815,1.697056271247714,False
4,6,0,True,0.594,III,0.004096593359206556,5.0,21.0,0.6606334841628959,0.914,False,2.9466651797872827,1,4.68,2571,0.208,0.9088134878027951,0.9427741667029164,A2-B0-C2-r40,2021879,1.1970047276431832,False
4,6,1,True,0.486,III,0.0651577503429356,5.0,22.0,0.3925925925925926,0.76,False,3.317581466921196,1,7.92,2074,0.152,1.4325576782004614,1.4080734649231592,A2-B0-C2-r41,2021892,0.5489445225819554,False
4,6,2,True,0.477,III,0.02092249167855445,5.0,23.0,0.5604606525911708,0.8645,False,1.9069597955372086,1,6.38,2373,0.189,0.7724010129285747,1.08545312212878,A2-B0-C2-r42,2021905,0.7585143732676289,False
4,6,3,True,0.482,III,0.012669891730016135,5.0,21.0,0.5875,0.885,False,3.1893861180176697,1,5.89,2429,0.174,0.9924114834266298,0.9759343337484412,A2-B0-C2-r43,2021918,1.1591109901468817,False
4,6,4,True,0.635,III,0.009265244559362206,5.0,20.0,0.7013274336283186,0.923,False,2.501992095039022,1,4.7,2576,0.245,0.7913186280541417,0.933567735252261,A2-B0-C2-r44,2021931,1.97924876682955,False
4,6,5,True,0.722,III,0.04540511147362695,5.0,18.0,0.4103703703703704,0.773,False,2.1180434086224333,1,7.8,2134,0.281,1.300067682793915,1.1919764811168132,A2-B0-C2-r45,2021944,1.335937710503283,False
4,6,6,True,0.627,III,0.047985629971773136,5.0,23.0,0.43914473684210525,0.8035,False,3.8838829518325078,1,7.28,2216,0.116,0.9284283771469618,1.2738711142114971,A2-B0-C2-r46,2021957,0.6622093271377153,False
4,6,7,True,0.636,III,0.005597803126320236,5.0,18.0,0.715962441314554,0.9265,False,2.3562675077521478,1,4.86,2651,0.247,0.8332316239153456,0.854717636246249,A2-B0-C2-r47,2021970,1.3384260835804924,False
4,6,8,True,0.509,III,0.009739549135478217,5.0,18.0,0.6753812636165577,0.912,False,1.9109711306059687,1,5.25,2556,0.323,0.8550993938668354,0.8941520499183833,A2-B0-C2-r48,2021983,0.5656854238992375,False
4,6,9,True,0.687,III,0.03460972017673043,5.0,21.0,0.5269360269360269,0.8415,False,2.3673989636602273,1,7.01,2320,0.2,1.0965648636704657,1.1546683576753385,A2-B0-C2-r49,2021996,0.8922707995553433,False
4,6,10,True,0.351,III,0.04927099044746101,5.0,24.0,0.46481178396072015,0.811,False,3.350028216632323,1,7.4,2231,0.108,1.3167038831462816,1.3441466057240015,A2-B0-C2-r50,2022009,0.5981297085596009,False
4,6,11,True,0.642,III,0.04153397027600843,5.0,18.0,0.3984251968503937,0.7785,False,1.8582296370746736,1,7.66,2168,0.347,1.2799765964187464,1.1195281569701583,A2-B0-C2-r51,2022022,1.5677706279491765,False
4,6,12,True,0.388,III,0.009003215434083597,5.0,21.0,0.6759259259259259,0.9165,False,1.4367527645561546,1,5.14,2554,0.21,0.8828798559224529,0.9584028576710619,A2-B0-C2-r52,2022035,1.4849242374167502,False
4,6,13,True,0.792,III,0.03385807096451769,5.0,20.0,0.4888507718696398,0.8335,False,2.57645931956413,1,6.89,2309,0.275,1.1161900936479203,1.1420899598265817,A2-B0-C2-r53,2022048,0.4966517052331302,False
4,6,14,True,0.396,III,0.012491559756921004,5.0,21.0,0.5967078189300411,0.8845,False,2.6755072517741536,1,5.65,2500,0.143,0.9236362478840409,1.0571045425952763,A2-B0-C2-r54,2022061,0.9848726942622189,False
4,6,15,True,0.304,II,0.013619111408796618,5.0,20.0,0.6317991631799164,0.894,False,1.4540921902127943,1,5.44,2484,0.346,0.9567988179831157,0.3578511836737703,A2-B0-C2-r55,2022074,5.67232578957331,False
4,6,16,True,0.594,III,0.014809902740937235,5.0,22.0,0.638477801268499,0.905,False,2.7634515232914016,1,5.28,2527,0.116,0.919275747352142,1.0354187480613761,A2-B0-C2-r56,2022087,1.9041115073297301,False
4,6,17,True,0.417,intermedio (sin clase clara),0.014609630668536714,5.0,1.0,0.5549132947976878,0.874,False,1.6507381100224587,1,5.86,2411,0.266,1.080025070863145,-0.9212055487182391,A2-B0-C2-r57,2022100,10.4272866014646,False
