medida,covariable,rho_parcial,p_parcial,rho_cov_masa,p_cov_masa,rho_medida_cov,n
frac_aristas_en_triangulo,gigante,-0.7057228627158074,3.033777216058101e-10,-0.4942652928488227,5.976421861694662e-05,0.5232250480982744,60
frac_aristas_en_triangulo,n_componentes,-0.742264926982819,1.1439873248088025e-11,0.39146736563560175,0.0019817074606418455,-0.3881951737691844,60
frac_aristas_en_triangulo,asortatividad,-0.7321910003859537,2.97767842496434e-11,-0.40083913367488316,0.0015045808064870433,0.5164983263027281,60
frac_aristas_en_triangulo,pendiente_corr,-0.7549297911093489,3.2218062957819272e-12,0.3260117534595456,0.011021396608235257,-0.3318282231927684,60
frac_aristas_en_triangulo,solapamiento_aristas,-0.7781021763102052,2.569808979344416e-13,0.17578218930554707,0.1791270082192263,-0.11859059966824027,60
frac_aristas_en_triangulo,clustering_local,-0.2139312303024185,0.10073342598171012,-0.7695855736443393,6.734427396882559e-13,0.9805354496756332,60
frac_aristas_en_triangulo,frac_aristas_multi_tri,-0.5079988780858771,3.422282400876523e-05,0.6955374016245265,6.934483671018756e-10,-0.8337177314030066,60
frac_aristas_en_triangulo,gini_tri_nodo,-0.3996912947139777,0.0015568715781200788,0.7360757999571143,2.0696385367483505e-11,-0.964363616992817,60
