clave,rule_id,seed,lote,T_objetivo,var_solap,var_disp,pico_solap,pico_disp,d_pico,abs_d_pico,d_pico_cv,d_pico_max_med,d_pico_p99_med,frac_aristas_en_triangulo_solap,frac_aristas_en_triangulo_disp,d_frac_aristas_en_triangulo,tri_por_arista_media_solap,tri_por_arista_media_disp,d_tri_por_arista_media,frac_aristas_multi_tri_solap,frac_aristas_multi_tri_disp,d_frac_aristas_multi_tri,gini_tri_nodo_solap,gini_tri_nodo_disp,d_gini_tri_nodo,tri_por_arista_max_solap,tri_por_arista_max_disp,d_tri_por_arista_max,clustering_local_solap,clustering_local_disp,d_clustering_local,modularidad_tri_solap,modularidad_tri_disp,d_modularidad_tri,carpeta_solap,carpeta_disp,rango_abs_d_pico
A2-B0-C2-batch4-r10_s572799,A2-B0-C2-batch4-r10,572799,571828,118,solap1,disp1,17.01263628913069,12.763970151407872,4.248666137722818,4.248666137722818,-0.016034381133959386,187.32598994686862,40.61226683804563,0.05143620574482298,0.11823647294589178,-0.0668002672010688,2.2987012987012987,1.0,1.2987012987012987,0.7922077922077922,0.0,0.7922077922077922,0.9704802259887005,0.823,0.1474802259887006,4.0,1.0,3.0,0.031933333333333334,0.05118333333333334,-0.019250000000000003,0.05119022279696334,0.11777351184221042,-0.06658328904524707,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r10_s572799_f803_solap1,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r10_s572799_f803_disp1,7
A2-B0-C2-batch4-r10_s572799,A2-B0-C2-batch4-r10,572799,571828,118,solap2,disp1,17.261968238959717,12.763970151407872,4.497998087551846,4.497998087551846,0.10876146725694635,459.2049688196954,65.61886390550768,0.04676018704074816,0.11823647294589178,-0.07147628590514361,2.5285714285714285,1.0,1.5285714285714285,0.8571428571428571,0.0,0.8571428571428571,0.9739802259887006,0.823,0.15098022598870064,4.0,1.0,3.0,0.026116666666666667,0.05118333333333334,-0.02506666666666667,0.04653877449845137,0.11777351184221042,-0.07123473734375906,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r10_s572799_f803_solap2,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r10_s572799_f803_disp1,8
A2-B0-C2-batch4-r36_s575321,A2-B0-C2-batch4-r36,575321,571828,31,solap1,disp1,10.743016368858182,10.923863909758023,-0.18084754089984045,0.18084754089984045,-0.050625582223398524,50.5680052321336,3.0028688206272705,0.02560819462227913,0.03969270166453265,-0.01408450704225352,1.55,1.0,0.55,0.5,0.0,0.5,0.9851774193548387,0.9535,0.0316774193548387,3.0,1.0,2.0,0.011583333333333334,0.0165,-0.004916666666666666,0.025495072635791476,0.0395425099127467,-0.014047437276955226,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_solap1,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_disp1,0
A2-B0-C2-batch4-r36_s575321,A2-B0-C2-batch4-r36,575321,571828,31,solap1,disp0,10.743016368858182,11.149548300211324,-0.4065319313531415,0.4065319313531415,-0.08627903320562602,-218.5255016697107,-26.538667105021545,0.02560819462227913,0.03969270166453265,-0.01408450704225352,1.55,1.0,0.55,0.5,0.0,0.5,0.9851774193548387,0.9535,0.0316774193548387,3.0,1.0,2.0,0.011583333333333334,0.016916666666666663,-0.005333333333333329,0.025495072635791476,0.039546745156202164,-0.014051672520410688,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_solap1,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_disp0,1
A2-B0-C2-batch4-r36_s575321,A2-B0-C2-batch4-r36,575321,571828,31,solap1,disp2,10.743016368858182,11.343560606125774,-0.6005442372675915,0.6005442372675915,0.0945751763857916,94.51873225857713,11.277878250477215,0.02560819462227913,0.03969270166453265,-0.01408450704225352,1.55,1.0,0.55,0.5,0.0,0.5,0.9851774193548387,0.9535,0.0316774193548387,3.0,1.0,2.0,0.011583333333333334,0.0175,-0.005916666666666667,0.025495072635791476,0.03955343957327692,-0.014058366937485446,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_solap1,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_disp2,2
A2-B0-C2-batch4-r36_s575321,A2-B0-C2-batch4-r36,575321,571828,31,solap2,disp2,11.944301702834297,11.343560606125774,0.6007410967085232,0.6007410967085232,0.026707335377715413,4.146504701290269,30.081798140056833,0.019206145966709345,0.03969270166453265,-0.020486555697823303,2.066666666666667,1.0,1.0666666666666669,0.7333333333333333,0.0,0.7333333333333333,0.9900161290322581,0.9535,0.03651612903225809,3.0,1.0,2.0,0.011333333333333332,0.0175,-0.006166666666666669,0.019134875472001947,0.03955343957327692,-0.020418564101274975,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_solap2,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_disp2,3
A2-B0-C2-batch4-r36_s575321,A2-B0-C2-batch4-r36,575321,571828,31,solap0,disp2,12.025439075023135,11.343560606125774,0.6818784688973611,0.6818784688973611,0.034933323325887944,48.86526136365973,26.722835073609986,0.01835253947930004,0.03969270166453265,-0.021340162185232606,2.0930232558139537,1.0,1.0930232558139537,0.7906976744186046,0.0,0.7906976744186046,0.9901555555555556,0.9535,0.03665555555555555,3.0,1.0,2.0,0.010833333333333332,0.0175,-0.00666666666666667,0.018284456802247284,0.03955343957327692,-0.021268982771029638,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_solap0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_disp2,4
A2-B0-C2-batch4-r36_s575321,A2-B0-C2-batch4-r36,575321,571828,31,solap2,disp0,11.944301702834297,11.149548300211324,0.7947534026229732,0.7947534026229732,-0.1541468742137022,-308.89772922699757,-7.734747215441928,0.019206145966709345,0.03969270166453265,-0.020486555697823303,2.066666666666667,1.0,1.0666666666666669,0.7333333333333333,0.0,0.7333333333333333,0.9900161290322581,0.9535,0.03651612903225809,3.0,1.0,2.0,0.011333333333333332,0.016916666666666663,-0.005583333333333331,0.019134875472001947,0.039546745156202164,-0.020411869684200216,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_solap2,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_disp0,5
A2-B0-C2-batch4-r36_s575321,A2-B0-C2-batch4-r36,575321,571828,31,solap0,disp0,12.025439075023135,11.149548300211324,0.8758907748118112,0.8758907748118112,-0.14592088626552968,-264.1789725646281,-11.093710281888775,0.01835253947930004,0.03969270166453265,-0.021340162185232606,2.0930232558139537,1.0,1.0930232558139537,0.7906976744186046,0.0,0.7906976744186046,0.9901555555555556,0.9535,0.03665555555555555,3.0,1.0,2.0,0.010833333333333332,0.016916666666666663,-0.006083333333333331,0.018284456802247284,0.039546745156202164,-0.02126228835395488,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_solap0,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_disp0,6
A2-B0-C2-batch4-r36_s575321,A2-B0-C2-batch4-r36,575321,571828,31,solap2,disp1,11.944301702834297,10.923863909758023,1.0204377930762742,1.0204377930762742,-0.11849342323147471,-39.80422232515326,21.806788710206888,0.019206145966709345,0.03969270166453265,-0.020486555697823303,2.066666666666667,1.0,1.0666666666666669,0.7333333333333333,0.0,0.7333333333333333,0.9900161290322581,0.9535,0.03651612903225809,3.0,1.0,2.0,0.011333333333333332,0.0165,-0.005166666666666668,0.019134875472001947,0.0395425099127467,-0.020407634440744754,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_solap2,/Users/alexis/phantom_cs073/bateria_fase8_f803_mismo_pico/A2-B0-C2-batch4-r36_s575321_f803_disp1,7
