patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
36,66208,2500,local,6,8,3.503,0.035,1,6.652,1,0.931,0.918,15.715,0.3691,8,20
36,66208,2500,sin_local,-1,8,5.345,0.045,1,5.087,1,1.055,0.912,51.714,0.0862,3,17
36,66208,2500,local_barajado,6,8,3.319,0.056,2,5.046,1,1.116,0.907,14.859,0.0886,6,20
36,66208,2500,local_marco_congelado,6,8,3.764,0.025,0,7.978,0,0.998,0.915,15.734,0.3456,9,20
37,66211,2500,local,6,8,3.742,0.035,1,6.764,1,0.885,0.917,15.731,0.3357,7,20
37,66211,2500,sin_local,-1,8,4.269,0.034,1,5.391,1,0.745,0.894,49.446,0.0896,3,17
37,66211,2500,local_barajado,6,8,3.404,0.054,1,5.812,1,1.199,0.914,15.104,0.0921,6,20
37,66211,2500,local_marco_congelado,6,8,4.205,0.031,0,7.975,0,1.072,0.919,16.032,0.3436,7,20
38,66214,2500,local,6,8,3.657,0.037,1,6.932,1,0.939,0.912,15.523,0.3553,8,20
38,66214,2500,sin_local,-1,8,5.33,0.044,1,4.307,1,0.836,0.919,53.024,0.0845,4,17
38,66214,2500,local_barajado,6,8,3.374,0.057,1,5.969,1,1.179,0.902,14.941,0.0849,6,20
38,66214,2500,local_marco_congelado,6,8,3.511,0.046,0,7.98,0,1.086,0.909,15.784,0.3414,8,20
39,66217,2500,local,6,8,3.816,0.036,1,6.195,1,0.92,0.907,15.426,0.3528,8,20
39,66217,2500,sin_local,-1,8,5.495,0.048,1,4.887,1,0.992,0.916,51.883,0.0857,4,17
39,66217,2500,local_barajado,6,8,3.345,0.059,2,5.639,1,1.19,0.906,14.941,0.0946,6,20
39,66217,2500,local_marco_congelado,6,8,4.394,0.027,0,7.982,0,1.005,0.906,15.701,0.3555,7,20
