patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
6,66118,5000,local_barajado,5,8,3.452,0.054,1,7.096,1,1.235,0.907,12.55,0.1066,7,20
6,66118,5000,local_marco_congelado,5,8,3.035,0.025,0,7.985,0,0.988,0.911,13.259,0.4778,18,20
9,66127,5000,local,5,8,2.929,0.022,0,7.356,0,0.877,0.908,13.099,0.4702,19,20
9,66127,5000,sin_local,-1,8,5.883,0.037,1,6.159,1,1.04,0.909,51.622,0.0866,4,17
9,66127,5000,local_barajado,5,8,3.359,0.048,0,7.201,0,1.244,0.909,12.622,0.112,7,20
9,66127,5000,local_marco_congelado,5,8,2.863,0.033,0,7.985,0,1.043,0.906,13.144,0.4664,12,20
7,66121,5000,local,5,8,3.012,0.032,0,7.424,0,0.903,0.911,12.986,0.474,14,20
7,66121,5000,sin_local,-1,8,6.092,0.04,1,5.48,1,0.966,0.912,52.742,0.0818,4,17
7,66121,5000,local_barajado,5,8,3.375,0.054,1,6.868,1,1.09,0.909,12.61,0.1055,7,20
7,66121,5000,local_marco_congelado,5,8,2.844,0.031,0,7.992,0,1.043,0.887,12.921,0.4605,17,20
10,66130,5000,local,5,8,3.211,0.023,0,7.544,0,0.816,0.904,13.02,0.4566,16,20
10,66130,5000,sin_local,-1,8,5.985,0.039,1,5.969,1,0.881,0.908,52.141,0.077,4,17
10,66130,5000,local_barajado,5,8,3.378,0.049,2,6.939,1,1.17,0.909,12.583,0.1032,7,20
10,66130,5000,local_marco_congelado,5,8,2.993,0.031,0,7.986,0,1.006,0.895,13.068,0.453,16,20
8,66124,5000,local,5,8,2.782,0.036,0,7.583,0,0.89,0.912,13.141,0.4778,14,20
8,66124,5000,sin_local,-1,8,6.148,0.045,1,5.441,1,0.987,0.91,52.589,0.0784,4,17
8,66124,5000,local_barajado,5,8,3.424,0.053,2,6.823,1,1.12,0.906,12.559,0.1082,7,20
8,66124,5000,local_marco_congelado,5,8,2.98,0.036,0,7.985,0,1.079,0.897,13.025,0.4506,15,20
11,66133,5000,local,5,8,2.78,0.03,0,7.497,0,0.917,0.905,12.97,0.4724,18,20
11,66133,5000,sin_local,-1,8,5.703,0.043,1,5.572,1,1.088,0.91,52.45,0.0789,4,17
11,66133,5000,local_barajado,5,8,3.406,0.054,3,6.917,1,1.168,0.904,12.528,0.1227,7,20
11,66133,5000,local_marco_congelado,5,8,2.906,0.036,0,7.987,0,0.991,0.912,13.148,0.4474,15,20
12,66136,5000,local,5,8,2.96,0.023,0,7.325,0,0.893,0.908,13.134,0.457,19,20
12,66136,5000,sin_local,-1,8,6.008,0.04,1,6.016,1,0.984,0.918,52.912,0.0787,4,17
12,66136,5000,local_barajado,5,8,3.379,0.048,0,7.194,0,1.185,0.914,12.634,0.1118,7,20
12,66136,5000,local_marco_congelado,5,8,2.882,0.033,0,7.988,0,0.963,0.885,12.782,0.4378,17,20
13,66139,5000,local,5,8,3.007,0.024,0,7.402,0,0.862,0.904,13.196,0.4891,19,20
13,66139,5000,sin_local,-1,8,5.88,0.042,1,5.801,1,0.859,0.913,52.69,0.0763,4,17
13,66139,5000,local_barajado,5,8,3.449,0.057,0,7.37,0,1.237,0.911,12.674,0.104,7,20
13,66139,5000,local_marco_congelado,5,8,2.833,0.027,0,7.991,0,1.005,0.904,13.205,0.466,17,20
14,66142,5000,local,5,8,2.998,0.03,0,7.333,0,0.783,0.91,13.06,0.4523,19,20
14,66142,5000,sin_local,-1,8,6.092,0.036,2,5.909,1,1.028,0.907,52.637,0.0884,4,17
14,66142,5000,local_barajado,5,8,3.402,0.05,1,7.198,1,1.141,0.908,12.604,0.1131,7,20
14,66142,5000,local_marco_congelado,5,8,2.881,0.033,0,7.987,0,1.023,0.902,13.017,0.4744,15,20
15,66145,5000,local,5,8,2.987,0.028,0,7.583,0,0.868,0.899,13.057,0.4696,15,20
15,66145,5000,sin_local,-1,8,5.951,0.037,2,5.659,1,0.935,0.912,52.972,0.0811,4,17
15,66145,5000,local_barajado,5,8,3.435,0.057,0,7.209,0,1.17,0.908,12.566,0.1078,7,20
15,66145,5000,local_marco_congelado,5,8,2.909,0.033,0,7.988,0,1.02,0.901,13.187,0.466,16,20
17,66151,5000,local,5,8,2.755,0.033,0,7.288,0,0.869,0.898,12.998,0.4654,16,20
17,66151,5000,sin_local,-1,8,5.732,0.044,1,5.943,1,0.93,0.911,52.709,0.0743,4,17
17,66151,5000,local_barajado,5,8,3.439,0.056,1,6.822,1,1.147,0.907,12.512,0.1034,7,20
17,66151,5000,local_marco_congelado,5,8,2.557,0.032,0,7.989,0,1.045,0.905,13.004,0.442,17,20
16,66148,5000,local,5,8,2.767,0.036,0,7.35,0,0.956,0.908,13.088,0.4646,15,20
16,66148,5000,sin_local,-1,8,6.416,0.042,1,5.759,1,0.899,0.912,51.723,0.0803,4,17
16,66148,5000,local_barajado,5,8,3.379,0.054,3,6.751,1,1.238,0.911,12.644,0.1052,7,20
16,66148,5000,local_marco_congelado,5,8,2.62,0.027,0,7.987,0,1.085,0.885,12.888,0.4721,16,20
18,66154,5000,local,5,8,2.567,0.025,0,7.404,0,0.871,0.905,13.054,0.4593,19,20
18,66154,5000,sin_local,-1,8,5.991,0.04,0,6.828,0,1.09,0.905,52.559,0.0845,4,17
18,66154,5000,local_barajado,5,8,3.405,0.055,1,7.112,1,1.159,0.91,12.598,0.1069,7,20
18,66154,5000,local_marco_congelado,5,8,3.042,0.03,0,7.99,0,1.058,0.919,13.134,0.4582,12,20
21,66163,5000,local,5,8,2.985,0.035,0,7.479,0,0.906,0.899,13.033,0.4551,15,20
21,66163,5000,sin_local,-1,8,5.711,0.035,1,5.175,1,1.019,0.907,52.897,0.0762,4,17
21,66163,5000,local_barajado,5,8,3.45,0.054,1,6.717,1,1.172,0.909,12.62,0.1116,7,20
21,66163,5000,local_marco_congelado,5,8,2.8,0.032,0,7.992,0,0.985,0.903,12.945,0.454,19,20
19,66157,5000,local,5,8,2.732,0.036,0,7.403,0,0.868,0.913,13.043,0.4644,18,20
19,66157,5000,sin_local,-1,8,6.173,0.039,2,6.725,1,1.077,0.907,52.043,0.0796,4,17
19,66157,5000,local_barajado,5,8,3.359,0.054,1,6.932,1,1.081,0.912,12.629,0.1035,7,20
19,66157,5000,local_marco_congelado,5,8,2.761,0.033,0,7.989,0,1.027,0.914,13.002,0.4691,19,20
20,66160,5000,local,5,8,2.818,0.031,0,7.528,0,0.92,0.902,13.01,0.4508,14,20
20,66160,5000,sin_local,-1,8,6.046,0.04,3,6.041,1,0.858,0.915,53.51,0.0783,3,17
20,66160,5000,local_barajado,5,8,3.434,0.048,1,6.95,1,1.156,0.914,12.673,0.0976,7,20
20,66160,5000,local_marco_congelado,5,8,2.805,0.037,0,7.989,0,1.084,0.896,12.939,0.466,14,20
22,66166,5000,local,5,8,2.79,0.027,0,7.653,0,0.876,0.904,13.172,0.4417,16,20
22,66166,5000,sin_local,-1,8,5.882,0.038,1,5.194,1,0.964,0.909,52.081,0.0829,4,17
22,66166,5000,local_barajado,5,8,3.413,0.048,0,7.323,0,1.197,0.916,12.723,0.1135,7,20
22,66166,5000,local_marco_congelado,5,8,2.872,0.041,0,7.989,0,1.025,0.907,12.923,0.4633,13,20
23,66169,5000,local,5,8,2.934,0.034,1,7.286,1,0.858,0.901,13.014,0.4499,15,20
23,66169,5000,sin_local,-1,8,6.234,0.04,1,6.187,1,1.019,0.909,51.746,0.0893,4,17
23,66169,5000,local_barajado,5,8,3.409,0.057,1,6.975,1,1.191,0.909,12.601,0.1072,7,20
23,66169,5000,local_marco_congelado,5,8,2.76,0.028,0,7.994,0,1.027,0.902,13.006,0.4616,1,20
24,66172,5000,local,5,8,3.047,0.026,0,7.356,0,0.81,0.904,13.053,0.4801,17,20
24,66172,5000,sin_local,-1,8,5.772,0.042,1,6.4,1,0.994,0.913,52.761,0.085,4,17
24,66172,5000,local_barajado,5,8,3.43,0.048,2,6.755,1,1.052,0.905,12.544,0.1001,7,20
24,66172,5000,local_marco_congelado,5,8,2.82,0.03,0,7.991,0,1.041,0.892,13.004,0.4672,17,20
25,66175,5000,local,5,8,2.738,0.036,0,7.376,0,0.827,0.904,12.976,0.4503,14,20
25,66175,5000,sin_local,-1,8,5.676,0.042,1,6.629,1,0.937,0.92,48.366,0.0884,4,16
25,66175,5000,local_barajado,5,8,3.436,0.049,0,7.121,0,1.127,0.914,12.658,0.1021,7,20
25,66175,5000,local_marco_congelado,5,8,2.897,0.032,0,7.99,0,1.061,0.897,13.088,0.4453,15,20
27,66181,5000,local,5,8,2.898,0.029,0,7.316,0,0.858,0.912,13.135,0.4508,15,20
27,66181,5000,sin_local,-1,8,5.896,0.032,2,6.433,1,0.865,0.903,51.973,0.0786,5,17
27,66181,5000,local_barajado,5,8,3.384,0.053,1,7.142,1,1.201,0.908,12.582,0.1199,7,20
27,66181,5000,local_marco_congelado,5,8,2.822,0.031,0,7.991,0,1.045,0.898,13.012,0.4578,14,20
29,66187,5000,local,5,8,2.978,0.025,0,7.65,0,0.869,0.905,13.09,0.4301,16,20
29,66187,5000,sin_local,-1,8,5.8,0.037,1,6.103,1,0.962,0.911,48.074,0.0877,4,16
29,66187,5000,local_barajado,5,8,3.405,0.055,1,7.166,1,1.235,0.908,12.626,0.0973,7,20
29,66187,5000,local_marco_congelado,5,8,2.893,0.026,0,7.99,0,1.039,0.895,12.999,0.4808,18,20
28,66184,5000,local,5,8,2.813,0.03,0,7.575,0,0.868,0.897,12.928,0.4554,15,20
28,66184,5000,sin_local,-1,8,5.762,0.037,1,5.825,1,0.902,0.904,51.126,0.083,4,17
28,66184,5000,local_barajado,5,8,3.382,0.057,1,7.009,1,1.137,0.908,12.554,0.1116,7,20
28,66184,5000,local_marco_congelado,5,8,2.494,0.036,0,7.991,0,1.022,0.898,12.91,0.477,16,20
26,66178,5000,local,5,8,2.688,0.034,1,7.303,1,0.786,0.899,12.936,0.4634,16,20
26,66178,5000,sin_local,-1,8,6.268,0.038,1,5.992,1,0.939,0.912,51.89,0.0775,4,17
26,66178,5000,local_barajado,5,8,3.371,0.048,1,6.686,1,1.141,0.91,12.625,0.106,7,20
26,66178,5000,local_marco_congelado,5,8,2.782,0.036,0,7.99,0,0.922,0.88,12.902,0.4725,16,20
30,66190,5000,local,5,8,2.887,0.031,0,7.264,0,0.909,0.909,12.962,0.4665,17,20
30,66190,5000,sin_local,-1,8,5.471,0.043,1,6.035,1,0.845,0.907,51.708,0.0819,4,17
30,66190,5000,local_barajado,5,8,3.387,0.048,2,6.75,1,1.123,0.91,12.653,0.1089,8,20
30,66190,5000,local_marco_congelado,5,8,2.806,0.03,0,7.992,0,1.045,0.894,13.141,0.4551,16,20
31,66193,5000,local,5,8,3.278,0.023,0,7.538,0,0.938,0.91,13.215,0.4289,19,20
31,66193,5000,sin_local,-1,8,5.317,0.039,1,6.539,1,0.963,0.913,53.064,0.0769,4,17
31,66193,5000,local_barajado,5,8,3.394,0.054,3,6.935,1,1.146,0.911,12.558,0.1025,7,20
31,66193,5000,local_marco_congelado,5,8,2.755,0.033,0,7.992,0,1.053,0.893,13.025,0.4749,14,20
32,66196,5000,local,5,8,2.876,0.032,0,7.506,0,0.883,0.904,13.045,0.463,18,20
32,66196,5000,sin_local,-1,8,5.854,0.038,1,6.509,1,0.886,0.919,49.162,0.0875,4,16
32,66196,5000,local_barajado,5,8,3.362,0.055,1,6.801,1,1.22,0.915,12.655,0.1027,7,20
32,66196,5000,local_marco_congelado,5,8,2.844,0.028,0,7.99,0,0.965,0.905,13.068,0.4531,19,20
35,66205,5000,local,5,8,2.756,0.03,0,7.424,0,0.814,0.905,12.884,0.4739,19,20
35,66205,5000,sin_local,-1,8,5.835,0.041,2,6.136,1,0.907,0.908,52.433,0.0758,4,17
35,66205,5000,local_barajado,5,8,3.416,0.055,3,6.982,1,1.196,0.907,12.589,0.1135,7,20
35,66205,5000,local_marco_congelado,5,8,2.744,0.029,0,7.988,0,1.047,0.899,13.006,0.4805,17,20
34,66202,5000,local,5,8,2.961,0.03,0,7.474,0,0.873,0.908,13.134,0.4691,17,20
34,66202,5000,sin_local,-1,8,5.871,0.044,1,5.97,1,0.891,0.91,52.303,0.077,4,17
34,66202,5000,local_barajado,5,8,3.458,0.047,1,6.834,1,1.126,0.907,12.602,0.1119,7,20
34,66202,5000,local_marco_congelado,5,8,2.948,0.024,0,7.994,0,0.979,0.909,13.181,0.4487,19,20
33,66199,5000,local,5,8,2.929,0.028,0,7.523,0,0.894,0.908,12.984,0.4841,18,20
33,66199,5000,sin_local,-1,8,6.512,0.036,2,6.085,1,0.926,0.911,51.283,0.0856,4,17
33,66199,5000,local_barajado,5,8,3.44,0.053,1,6.615,1,1.185,0.906,12.573,0.1087,7,20
33,66199,5000,local_marco_congelado,5,8,2.817,0.032,0,7.992,0,1.043,0.903,12.905,0.4563,16,20
36,66208,5000,local,5,8,3.149,0.025,0,7.615,0,0.817,0.902,13.099,0.4682,17,20
36,66208,5000,sin_local,-1,8,6.327,0.04,4,6.244,1,0.989,0.913,51.939,0.0828,4,17
36,66208,5000,local_barajado,5,8,3.365,0.054,2,6.99,1,1.115,0.912,12.653,0.1054,7,20
36,66208,5000,local_marco_congelado,5,8,2.697,0.031,0,7.988,0,1.02,0.909,12.962,0.4567,19,20
37,66211,5000,local,5,8,3.088,0.028,0,7.179,0,0.814,0.904,13.208,0.4498,14,20
37,66211,5000,sin_local,-1,8,6.086,0.04,1,5.653,1,0.902,0.913,52.586,0.0794,4,17
37,66211,5000,local_barajado,5,8,3.425,0.054,0,7.249,0,1.221,0.907,12.552,0.1016,7,20
37,66211,5000,local_marco_congelado,5,8,2.865,0.03,0,7.989,0,1.061,0.906,13.064,0.4613,14,20
38,66214,5000,local,5,8,2.65,0.024,0,7.712,0,0.802,0.899,13.101,0.4442,17,20
38,66214,5000,sin_local,-1,8,5.606,0.039,2,6.467,1,1.022,0.905,51.561,0.0775,4,17
38,66214,5000,local_barajado,5,8,3.453,0.056,2,6.823,1,1.248,0.909,12.614,0.1045,7,20
38,66214,5000,local_marco_congelado,5,8,2.705,0.03,0,7.989,0,1.066,0.89,12.962,0.4597,17,20
39,66217,5000,local,5,8,2.693,0.029,0,7.534,0,0.871,0.901,12.991,0.4503,17,20
39,66217,5000,sin_local,-1,8,5.825,0.038,1,5.998,1,0.903,0.908,52.143,0.0764,4,17
39,66217,5000,local_barajado,5,8,3.412,0.057,1,6.855,1,1.219,0.899,12.415,0.1112,7,20
39,66217,5000,local_marco_congelado,5,8,2.923,0.029,0,7.986,0,1.029,0.904,13.118,0.4537,16,20
