[verificación] 20 semillas nuevas; ancho de cadena por genealogía = 7761; separación mínima nueva-nueva = 78218; separación mínima nueva-vs-ya_usada = 23267
[verificación] saltos consecutivos entre semillas nuevas, todos distintos = True  -> no hay progresión aritmética
[verificación] OK: ninguna genealogía puede compartir una semilla individual con otra.
[diámetro] MOT._diam sustituido en memoria: _diam -> diam_gigante (medición oficial corregida, ningún archivo tocado en disco)
[shard 4/5] genealogías: ['H04_741037', 'H09_1889347', 'H14_3102859', 'H19_4507921']  brazos=['C2-hard', 'C2-hibrido']
[H04_741037] seed_base=741037  admitidas=20/20  descartadas(P1-P5)=0
  [H04_741037] A2-B0-C2-r8      C2-hibrido  clase=I                          pend=+0.631 diam_b1=10 (2.3s) [t=45s]
  [H04_741037] A2-B0-C2-r9      C2-hard     clase=I                          pend=+0.648 diam_b1=14 (2.3s) [t=47s]
  [H04_741037] A2-B0-C2-r9      C2-hibrido  clase=I                          pend=+0.543 diam_b1=11 (2.5s) [t=50s]
  [H04_741037] A2-B0-C2-r10     C2-hard     clase=III                        pend=+0.869 diam_b1=16 (2.6s) [t=52s]
  [H04_741037] A2-B0-C2-r10     C2-hibrido  clase=III                        pend=+0.714 diam_b1=11 (2.5s) [t=55s]
  [H04_741037] A2-B0-C2-r11     C2-hard     clase=I                          pend=+0.595 diam_b1=12 (2.6s) [t=57s]
  [H04_741037] A2-B0-C2-r11     C2-hibrido  clase=I                          pend=+0.314 diam_b1=7 (3.0s) [t=60s]
  [H04_741037] A2-B0-C2-r12     C2-hard     clase=I                          pend=+0.655 diam_b1=13 (2.6s) [t=63s]
  [H04_741037] A2-B0-C2-r12     C2-hibrido  clase=II                         pend=+0.354 diam_b1=8 (3.6s) [t=66s]
  [H04_741037] A2-B0-C2-r13     C2-hard     clase=I                          pend=+0.478 diam_b1=10 (3.0s) [t=69s]
  [H04_741037] A2-B0-C2-r13     C2-hibrido  clase=I                          pend=+0.474 diam_b1=10 (2.8s) [t=72s]
  [H04_741037] A2-B0-C2-r14     C2-hard     clase=I                          pend=+0.464 diam_b1=10 (2.7s) [t=75s]
  [H04_741037] A2-B0-C2-r14     C2-hibrido  clase=II                         pend=+0.422 diam_b1=9 (3.0s) [t=78s]
  [H04_741037] A2-B0-C2-r15     C2-hard     clase=I                          pend=+0.576 diam_b1=12 (3.0s) [t=81s]
  [H04_741037] A2-B0-C2-r15     C2-hibrido  clase=I                          pend=+0.619 diam_b1=11 (3.0s) [t=84s]
  [H04_741037] A2-B0-C2-r16     C2-hard     clase=III                        pend=+1.156 diam_b1=21 (2.7s) [t=87s]
  [H04_741037] A2-B0-C2-r16     C2-hibrido  clase=III                        pend=+1.075 diam_b1=16 (3.1s) [t=90s]
  [H04_741037] A2-B0-C2-r17     C2-hard     clase=III                        pend=+0.795 diam_b1=17 (2.6s) [t=92s]
  [H04_741037] A2-B0-C2-r17     C2-hibrido  clase=III                        pend=+0.788 diam_b1=12 (2.5s) [t=95s]
  [H04_741037] A2-B0-C2-r18     C2-hard     clase=I                          pend=+0.572 diam_b1=11 (2.7s) [t=98s]
  [H04_741037] A2-B0-C2-r18     C2-hibrido  clase=I                          pend=+0.645 diam_b1=11 (2.6s) [t=100s]
  [H04_741037] A2-B0-C2-r19     C2-hard     clase=I                          pend=+0.651 diam_b1=14 (2.4s) [t=103s]
  [H04_741037] A2-B0-C2-r19     C2-hibrido  clase=I                          pend=+0.636 diam_b1=11 (2.3s) [t=105s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard4.csv  (40 filas)
[H09_1889347] seed_base=1889347  admitidas=20/20  descartadas(P1-P5)=0
  [H09_1889347] A2-B0-C2-r0      C2-hard     clase=I                          pend=+0.587 diam_b1=12 (2.4s) [t=4s]
  [H09_1889347] A2-B0-C2-r0      C2-hibrido  clase=II                         pend=+0.408 diam_b1=9 (2.7s) [t=6s]
  [H09_1889347] A2-B0-C2-r1      C2-hard     clase=I                          pend=+0.510 diam_b1=11 (2.5s) [t=9s]
  [H09_1889347] A2-B0-C2-r1      C2-hibrido  clase=II                         pend=+0.414 diam_b1=8 (2.7s) [t=11s]
  [H09_1889347] A2-B0-C2-r2      C2-hard     clase=I                          pend=+0.578 diam_b1=11 (2.2s) [t=14s]
  [H09_1889347] A2-B0-C2-r2      C2-hibrido  clase=II                         pend=+0.388 diam_b1=8 (2.4s) [t=16s]
  [H09_1889347] A2-B0-C2-r3      C2-hard     clase=I                          pend=+0.512 diam_b1=10 (2.7s) [t=19s]
  [H09_1889347] A2-B0-C2-r3      C2-hibrido  clase=I                          pend=+0.650 diam_b1=11 (2.6s) [t=21s]
  [H09_1889347] A2-B0-C2-r4      C2-hard     clase=I                          pend=+0.507 diam_b1=11 (2.6s) [t=24s]
  [H09_1889347] A2-B0-C2-r4      C2-hibrido  clase=I                          pend=+0.309 diam_b1=7 (3.4s) [t=27s]
  [H09_1889347] A2-B0-C2-r5      C2-hard     clase=I                          pend=+0.635 diam_b1=13 (2.6s) [t=30s]
  [H09_1889347] A2-B0-C2-r5      C2-hibrido  clase=I                          pend=+0.463 diam_b1=9 (2.7s) [t=33s]
  [H09_1889347] A2-B0-C2-r6      C2-hard     clase=I                          pend=+0.522 diam_b1=11 (2.8s) [t=35s]
  [H09_1889347] A2-B0-C2-r6      C2-hibrido  clase=I                          pend=+0.454 diam_b1=10 (3.4s) [t=39s]
  [H09_1889347] A2-B0-C2-r7      C2-hard     clase=II                         pend=+0.427 diam_b1=9 (2.6s) [t=41s]
  [H09_1889347] A2-B0-C2-r7      C2-hibrido  clase=I                          pend=+0.342 diam_b1=8 (3.0s) [t=44s]
  [H09_1889347] A2-B0-C2-r8      C2-hard     clase=I                          pend=+0.676 diam_b1=15 (2.1s) [t=47s]
  [H09_1889347] A2-B0-C2-r8      C2-hibrido  clase=III                        pend=+0.744 diam_b1=13 (2.8s) [t=49s]
  [H09_1889347] A2-B0-C2-r9      C2-hard     clase=I                          pend=+0.666 diam_b1=13 (3.0s) [t=52s]
  [H09_1889347] A2-B0-C2-r9      C2-hibrido  clase=I                          pend=+0.580 diam_b1=10 (3.4s) [t=56s]
  [H09_1889347] A2-B0-C2-r10     C2-hard     clase=III                        pend=+0.847 diam_b1=15 (3.4s) [t=59s]
  [H09_1889347] A2-B0-C2-r10     C2-hibrido  clase=III                        pend=+0.734 diam_b1=12 (3.7s) [t=63s]
  [H09_1889347] A2-B0-C2-r11     C2-hard     clase=III                        pend=+0.908 diam_b1=17 (3.5s) [t=66s]
  [H09_1889347] A2-B0-C2-r11     C2-hibrido  clase=I                          pend=+0.664 diam_b1=11 (3.6s) [t=70s]
  [H09_1889347] A2-B0-C2-r12     C2-hard     clase=III                        pend=+0.950 diam_b1=24 (3.2s) [t=73s]
  [H09_1889347] A2-B0-C2-r12     C2-hibrido  clase=I                          pend=+0.649 diam_b1=12 (3.1s) [t=76s]
  [H09_1889347] A2-B0-C2-r13     C2-hard     clase=III                        pend=+0.978 diam_b1=19 (3.0s) [t=79s]
  [H09_1889347] A2-B0-C2-r13     C2-hibrido  clase=III                        pend=+1.050 diam_b1=17 (2.5s) [t=82s]
  [H09_1889347] A2-B0-C2-r14     C2-hard     clase=I                          pend=+0.693 diam_b1=13 (3.8s) [t=86s]
  [H09_1889347] A2-B0-C2-r14     C2-hibrido  clase=II                         pend=+0.401 diam_b1=8 (4.2s) [t=90s]
  [H09_1889347] A2-B0-C2-r15     C2-hard     clase=III                        pend=+0.706 diam_b1=14 (3.2s) [t=93s]
  [H09_1889347] A2-B0-C2-r15     C2-hibrido  clase=I                          pend=+0.663 diam_b1=12 (4.0s) [t=97s]
  [H09_1889347] A2-B0-C2-r16     C2-hard     clase=I                          pend=+0.507 diam_b1=11 (4.2s) [t=101s]
  [H09_1889347] A2-B0-C2-r16     C2-hibrido  clase=I                          pend=+0.299 diam_b1=8 (4.7s) [t=106s]
  [H09_1889347] A2-B0-C2-r17     C2-hard     clase=III                        pend=+0.898 diam_b1=16 (4.8s) [t=111s]
  [H09_1889347] A2-B0-C2-r17     C2-hibrido  clase=III                        pend=+0.716 diam_b1=11 (4.3s) [t=115s]
  [H09_1889347] A2-B0-C2-r18     C2-hard     clase=III                        pend=+0.913 diam_b1=16 (3.7s) [t=119s]
  [H09_1889347] A2-B0-C2-r18     C2-hibrido  clase=III                        pend=+0.944 diam_b1=13 (3.3s) [t=122s]
  [H09_1889347] A2-B0-C2-r19     C2-hard     clase=III                        pend=+0.787 diam_b1=14 (3.6s) [t=126s]
  [H09_1889347] A2-B0-C2-r19     C2-hibrido  clase=III                        pend=+0.787 diam_b1=12 (3.9s) [t=130s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard4.csv  (80 filas)
[H14_3102859] seed_base=3102859  admitidas=20/20  descartadas(P1-P5)=0
  [H14_3102859] A2-B0-C2-r0      C2-hard     clase=I                          pend=+0.608 diam_b1=11 (3.9s) [t=6s]
  [H14_3102859] A2-B0-C2-r0      C2-hibrido  clase=I                          pend=+0.511 diam_b1=9 (3.8s) [t=10s]
  [H14_3102859] A2-B0-C2-r1      C2-hard     clase=I                          pend=+0.516 diam_b1=11 (4.3s) [t=14s]
  [H14_3102859] A2-B0-C2-r1      C2-hibrido  clase=II                         pend=+0.428 diam_b1=8 (5.1s) [t=19s]
  [H14_3102859] A2-B0-C2-r2      C2-hard     clase=II                         pend=+0.408 diam_b1=9 (5.1s) [t=24s]
  [H14_3102859] A2-B0-C2-r2      C2-hibrido  clase=I                          pend=+0.257 diam_b1=6 (5.1s) [t=30s]
  [H14_3102859] A2-B0-C2-r3      C2-hard     clase=III                        pend=+1.150 diam_b1=22 (3.3s) [t=33s]
  [H14_3102859] A2-B0-C2-r3      C2-hibrido  clase=III                        pend=+0.889 diam_b1=14 (3.6s) [t=36s]
  [H14_3102859] A2-B0-C2-r4      C2-hard     clase=I                          pend=+0.480 diam_b1=10 (5.8s) [t=42s]
  [H14_3102859] A2-B0-C2-r4      C2-hibrido  clase=II                         pend=+0.393 diam_b1=9 (5.9s) [t=48s]
  [H14_3102859] A2-B0-C2-r5      C2-hard     clase=III                        pend=+1.025 diam_b1=21 (4.3s) [t=52s]
  [H14_3102859] A2-B0-C2-r5      C2-hibrido  clase=III                        pend=+0.907 diam_b1=14 (3.8s) [t=56s]
  [H14_3102859] A2-B0-C2-r6      C2-hard     clase=I                          pend=+0.457 diam_b1=9 (4.8s) [t=61s]
  [H14_3102859] A2-B0-C2-r6      C2-hibrido  clase=I                          pend=+0.338 diam_b1=7 (4.5s) [t=66s]
  [H14_3102859] A2-B0-C2-r7      C2-hard     clase=I                          pend=+0.577 diam_b1=11 (4.0s) [t=70s]
  [H14_3102859] A2-B0-C2-r7      C2-hibrido  clase=I                          pend=+0.556 diam_b1=11 (3.5s) [t=73s]
  [H14_3102859] A2-B0-C2-r8      C2-hard     clase=I                          pend=+0.521 diam_b1=11 (3.5s) [t=76s]
  [H14_3102859] A2-B0-C2-r8      C2-hibrido  clase=II                         pend=+0.433 diam_b1=9 (3.8s) [t=80s]
  [H14_3102859] A2-B0-C2-r9      C2-hard     clase=I                          pend=+0.699 diam_b1=14 (3.0s) [t=83s]
  [H14_3102859] A2-B0-C2-r9      C2-hibrido  clase=III                        pend=+0.933 diam_b1=12 (2.9s) [t=86s]
  [H14_3102859] A2-B0-C2-r10     C2-hard     clase=II                         pend=+0.434 diam_b1=10 (3.7s) [t=90s]
  [H14_3102859] A2-B0-C2-r10     C2-hibrido  clase=II                         pend=+0.365 diam_b1=9 (3.9s) [t=94s]
  [H14_3102859] A2-B0-C2-r11     C2-hard     clase=I                          pend=+0.501 diam_b1=10 (3.8s) [t=98s]
  [H14_3102859] A2-B0-C2-r11     C2-hibrido  clase=I                          pend=+0.477 diam_b1=9 (3.9s) [t=102s]
  [H14_3102859] A2-B0-C2-r12     C2-hard     clase=III                        pend=+0.884 diam_b1=17 (2.9s) [t=104s]
  [H14_3102859] A2-B0-C2-r12     C2-hibrido  clase=III                        pend=+0.880 diam_b1=14 (2.9s) [t=107s]
  [H14_3102859] A2-B0-C2-r13     C2-hard     clase=III                        pend=+0.964 diam_b1=18 (2.9s) [t=110s]
  [H14_3102859] A2-B0-C2-r13     C2-hibrido  clase=III                        pend=+0.765 diam_b1=11 (3.7s) [t=114s]
  [H14_3102859] A2-B0-C2-r14     C2-hard     clase=III                        pend=+0.724 diam_b1=14 (2.9s) [t=117s]
  [H14_3102859] A2-B0-C2-r14     C2-hibrido  clase=I                          pend=+0.455 diam_b1=10 (3.8s) [t=121s]
  [H14_3102859] A2-B0-C2-r15     C2-hard     clase=III                        pend=+0.986 diam_b1=16 (3.0s) [t=124s]
  [H14_3102859] A2-B0-C2-r15     C2-hibrido  clase=III                        pend=+0.960 diam_b1=13 (2.9s) [t=127s]
  [H14_3102859] A2-B0-C2-r16     C2-hard     clase=I                          pend=+0.612 diam_b1=12 (3.3s) [t=130s]
  [H14_3102859] A2-B0-C2-r16     C2-hibrido  clase=I                          pend=+0.476 diam_b1=10 (3.3s) [t=133s]
  [H14_3102859] A2-B0-C2-r17     C2-hard     clase=III                        pend=+0.945 diam_b1=21 (2.7s) [t=136s]
  [H14_3102859] A2-B0-C2-r17     C2-hibrido  clase=III                        pend=+0.761 diam_b1=14 (3.4s) [t=139s]
  [H14_3102859] A2-B0-C2-r18     C2-hard     clase=III                        pend=+0.800 diam_b1=14 (3.4s) [t=143s]
  [H14_3102859] A2-B0-C2-r18     C2-hibrido  clase=I                          pend=+0.677 diam_b1=12 (3.6s) [t=146s]
  [H14_3102859] A2-B0-C2-r19     C2-hard     clase=III                        pend=+0.740 diam_b1=15 (3.7s) [t=150s]
  [H14_3102859] A2-B0-C2-r19     C2-hibrido  clase=I                          pend=+0.630 diam_b1=11 (3.2s) [t=153s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard4.csv  (120 filas)
[H19_4507921] seed_base=4507921  admitidas=20/20  descartadas(P1-P5)=0
  [H19_4507921] A2-B0-C2-r0      C2-hard     clase=IV                         pend=+0.834 diam_b1=16 (3.1s) [t=4s]
  [H19_4507921] A2-B0-C2-r0      C2-hibrido  clase=I                          pend=+0.672 diam_b1=11 (3.5s) [t=8s]
  [H19_4507921] A2-B0-C2-r1      C2-hard     clase=I                          pend=+0.665 diam_b1=13 (3.7s) [t=12s]
  [H19_4507921] A2-B0-C2-r1      C2-hibrido  clase=I                          pend=+0.532 diam_b1=9 (4.5s) [t=16s]
  [H19_4507921] A2-B0-C2-r2      C2-hard     clase=III                        pend=+0.841 diam_b1=16 (4.0s) [t=20s]
  [H19_4507921] A2-B0-C2-r2      C2-hibrido  clase=III                        pend=+0.945 diam_b1=14 (3.2s) [t=23s]
  [H19_4507921] A2-B0-C2-r3      C2-hard     clase=III                        pend=+0.906 diam_b1=20 (3.0s) [t=26s]
  [H19_4507921] A2-B0-C2-r3      C2-hibrido  clase=I                          pend=+0.592 diam_b1=11 (3.3s) [t=30s]
  [H19_4507921] A2-B0-C2-r4      C2-hard     clase=I                          pend=+0.676 diam_b1=13 (3.8s) [t=33s]
  [H19_4507921] A2-B0-C2-r4      C2-hibrido  clase=II                         pend=+0.435 diam_b1=9 (3.8s) [t=37s]
  [H19_4507921] A2-B0-C2-r5      C2-hard     clase=III                        pend=+0.859 diam_b1=18 (3.9s) [t=41s]
  [H19_4507921] A2-B0-C2-r5      C2-hibrido  clase=I                          pend=+0.558 diam_b1=10 (3.3s) [t=44s]
  [H19_4507921] A2-B0-C2-r6      C2-hard     clase=III                        pend=+0.915 diam_b1=19 (2.9s) [t=47s]
  [H19_4507921] A2-B0-C2-r6      C2-hibrido  clase=III                        pend=+0.860 diam_b1=14 (3.8s) [t=51s]
  [H19_4507921] A2-B0-C2-r7      C2-hard     clase=I                          pend=+0.536 diam_b1=11 (2.7s) [t=54s]
  [H19_4507921] A2-B0-C2-r7      C2-hibrido  clase=I                          pend=+0.551 diam_b1=11 (3.6s) [t=57s]
  [H19_4507921] A2-B0-C2-r8      C2-hard     clase=II                         pend=+0.443 diam_b1=10 (3.8s) [t=61s]
  [H19_4507921] A2-B0-C2-r8      C2-hibrido  clase=I                          pend=+0.344 diam_b1=8 (4.3s) [t=65s]
  [H19_4507921] A2-B0-C2-r9      C2-hard     clase=III                        pend=+0.953 diam_b1=19 (4.0s) [t=69s]
  [H19_4507921] A2-B0-C2-r9      C2-hibrido  clase=III                        pend=+1.268 diam_b1=18 (3.5s) [t=73s]
  [H19_4507921] A2-B0-C2-r10     C2-hard     clase=III                        pend=+0.898 diam_b1=16 (3.4s) [t=76s]
  [H19_4507921] A2-B0-C2-r10     C2-hibrido  clase=III                        pend=+0.768 diam_b1=12 (4.0s) [t=80s]
  [H19_4507921] A2-B0-C2-r11     C2-hard     clase=III                        pend=+0.739 diam_b1=14 (3.0s) [t=83s]
  [H19_4507921] A2-B0-C2-r11     C2-hibrido  clase=I                          pend=+0.467 diam_b1=9 (3.4s) [t=87s]
  [H19_4507921] A2-B0-C2-r12     C2-hard     clase=I                          pend=+0.700 diam_b1=15 (3.1s) [t=90s]
  [H19_4507921] A2-B0-C2-r12     C2-hibrido  clase=I                          pend=+0.602 diam_b1=11 (3.1s) [t=93s]
  [H19_4507921] A2-B0-C2-r13     C2-hard     clase=I                          pend=+0.693 diam_b1=13 (3.5s) [t=96s]
  [H19_4507921] A2-B0-C2-r13     C2-hibrido  clase=I                          pend=+0.500 diam_b1=10 (3.2s) [t=100s]
  [H19_4507921] A2-B0-C2-r14     C2-hard     clase=III                        pend=+0.988 diam_b1=18 (2.9s) [t=102s]
  [H19_4507921] A2-B0-C2-r14     C2-hibrido  clase=III                        pend=+1.286 diam_b1=17 (2.7s) [t=105s]
  [H19_4507921] A2-B0-C2-r15     C2-hard     clase=I                          pend=+0.614 diam_b1=11 (3.3s) [t=108s]
  [H19_4507921] A2-B0-C2-r15     C2-hibrido  clase=I                          pend=+0.568 diam_b1=11 (3.6s) [t=112s]
  [H19_4507921] A2-B0-C2-r16     C2-hard     clase=III                        pend=+1.050 diam_b1=20 (2.6s) [t=115s]
  [H19_4507921] A2-B0-C2-r16     C2-hibrido  clase=III                        pend=+1.060 diam_b1=15 (2.6s) [t=117s]
  [H19_4507921] A2-B0-C2-r17     C2-hard     clase=I                          pend=+0.545 diam_b1=11 (3.3s) [t=121s]
  [H19_4507921] A2-B0-C2-r17     C2-hibrido  clase=II                         pend=+0.387 diam_b1=8 (3.7s) [t=124s]
  [H19_4507921] A2-B0-C2-r18     C2-hard     clase=I                          pend=+0.609 diam_b1=11 (3.2s) [t=127s]
  [H19_4507921] A2-B0-C2-r18     C2-hibrido  clase=I                          pend=+0.574 diam_b1=10 (3.7s) [t=131s]
  [H19_4507921] A2-B0-C2-r19     C2-hard     clase=I                          pend=+0.643 diam_b1=12 (3.0s) [t=134s]
  [H19_4507921] A2-B0-C2-r19     C2-hibrido  clase=I                          pend=+0.632 diam_b1=10 (2.6s) [t=137s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard4.csv  (160 filas)

[shard 4] filtro P1-P5:
   H04_741037       seed_base=741037    admitidas=20/20 descartadas=0
   H09_1889347      seed_base=1889347   admitidas=20/20 descartadas=0
   H14_3102859      seed_base=3102859   admitidas=20/20 descartadas=0
   H19_4507921      seed_base=4507921   admitidas=20/20 descartadas=0
[shard 4] terminado en 8.7 min, 160 filas.
