patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
63,66289,2500,local_barajado,8,8,3.966,0.049,1,3.998,1,1.168,0.923,20.03,0.063,5,20
63,66289,2500,local_marco_congelado,8,8,5.772,0.034,0,7.972,0,1.057,0.923,21.421,0.2286,6,20
61,66283,2500,local,12,8,5.539,0.036,1,3.895,1,0.839,0.903,30.837,0.1403,4,20
61,66283,2500,sin_local,-1,8,5.202,0.048,1,4.969,1,0.878,0.902,51.976,0.0798,3,17
61,66283,2500,local_barajado,12,8,4.05,0.052,1,4.22,1,1.102,0.911,29.25,0.0472,4,20
61,66283,2500,local_marco_congelado,12,8,5.231,0.038,0,7.982,0,1.022,0.917,31.246,0.1382,4,20
60,66280,2500,local,14,8,5.576,0.041,1,3.265,1,0.771,0.916,35.738,0.1309,4,20
60,66280,2500,sin_local,-1,8,5.273,0.042,1,4.83,1,1.043,0.902,50.99,0.087,4,17
60,66280,2500,local_barajado,14,8,4.142,0.055,2,4.111,1,1.039,0.911,33.882,0.0381,4,20
60,66280,2500,local_marco_congelado,14,8,5.766,0.041,0,7.981,0,0.918,0.911,36.067,0.1333,4,20
69,66307,2500,local,5,8,2.719,0.035,1,6.604,1,0.861,0.902,12.862,0.4653,12,20
69,66307,2500,sin_local,-1,8,5.323,0.046,2,5.159,1,0.943,0.908,51.605,0.0873,2,17
69,66307,2500,local_barajado,5,8,2.958,0.056,4,6.474,1,1.166,0.913,12.672,0.109,7,20
69,66307,2500,local_marco_congelado,5,8,2.457,0.033,0,7.976,0,1.032,0.9,12.859,0.466,16,20
66,66298,2500,local,8,8,5.486,0.024,1,4.796,1,0.923,0.913,21.317,0.2228,5,20
66,66298,2500,sin_local,-1,8,5.645,0.044,1,4.353,1,0.934,0.914,52.134,0.0859,3,17
66,66298,2500,local_barajado,8,8,3.798,0.054,1,5.203,1,1.042,0.908,19.669,0.0605,5,20
66,66298,2500,local_marco_congelado,8,8,5.68,0.034,0,7.983,0,1.011,0.9,20.854,0.2281,5,20
64,66292,2500,local,13,8,6.232,0.04,1,3.649,1,0.887,0.909,33.634,0.1429,4,20
64,66292,2500,sin_local,-1,8,5.27,0.05,1,3.927,1,0.934,0.906,52.373,0.0851,4,17
64,66292,2500,local_barajado,13,8,4.174,0.06,1,2.926,1,1.171,0.912,31.621,0.0411,4,20
64,66292,2500,local_marco_congelado,13,8,5.4,0.04,0,7.971,0,1.071,0.914,33.302,0.1354,4,20
70,66310,2500,local,9,8,5.171,0.042,1,4.761,1,0.967,0.903,23.192,0.1985,5,20
70,66310,2500,sin_local,-1,8,5.483,0.05,1,4.746,1,0.896,0.913,51.962,0.0887,4,17
70,66310,2500,local_barajado,9,8,4.024,0.054,1,4.371,1,1.059,0.92,22.376,0.0588,5,20
70,66310,2500,local_marco_congelado,9,8,5.275,0.04,0,7.975,0,0.982,0.914,23.754,0.1943,5,20
68,66304,2500,local,12,8,5.722,0.038,1,2.625,1,0.397,0.912,31.162,0.1557,3,20
68,66304,2500,sin_local,-1,8,4.937,0.051,1,5.632,1,0.991,0.916,51.749,0.0855,4,17
68,66304,2500,local_barajado,12,8,4.09,0.063,2,5.02,1,0.981,0.908,29.16,0.043,4,20
68,66304,2500,local_marco_congelado,12,8,5.328,0.041,0,7.977,0,1.0,0.904,30.688,0.1394,4,20
71,66313,2500,local,8,8,5.726,0.038,2,5.771,1,0.912,0.91,21.258,0.2282,5,20
71,66313,2500,sin_local,-1,8,5.008,0.049,1,4.646,1,0.777,0.913,51.766,0.0854,4,17
71,66313,2500,local_barajado,8,8,3.823,0.053,1,5.978,1,1.156,0.91,19.682,0.0627,5,20
71,66313,2500,local_marco_congelado,8,8,5.088,0.044,0,7.977,0,1.026,0.92,21.197,0.23,5,20
67,66301,2500,local,14,8,6.041,0.039,1,2.86,1,0.86,0.915,36.058,0.1322,4,20
67,66301,2500,sin_local,-1,8,4.711,0.047,2,5.652,1,1.005,0.904,51.63,0.0839,4,17
67,66301,2500,local_barajado,14,8,4.151,0.059,1,2.808,1,0.953,0.916,34.15,0.0417,4,20
67,66301,2500,local_marco_congelado,14,8,5.702,0.04,0,7.975,0,0.861,0.906,35.19,0.1364,4,20
75,66325,2500,local,5,8,2.609,0.023,2,6.981,1,0.936,0.91,13.082,0.4702,19,20
75,66325,2500,sin_local,-1,8,5.523,0.046,1,5.067,1,0.824,0.915,52.12,0.0841,3,17
75,66325,2500,local_barajado,5,8,2.93,0.054,3,6.519,1,1.164,0.916,12.718,0.1019,6,20
75,66325,2500,local_marco_congelado,5,8,2.598,0.034,0,7.985,0,1.01,0.898,12.973,0.4744,14,20
72,66316,2500,local,13,8,5.932,0.036,1,3.366,1,0.778,0.907,33.094,0.1458,4,20
72,66316,2500,sin_local,-1,8,4.926,0.045,2,5.429,1,0.968,0.912,52.443,0.0845,4,17
72,66316,2500,local_barajado,13,8,4.208,0.054,1,3.075,1,1.153,0.914,31.81,0.043,4,20
72,66316,2500,local_marco_congelado,13,8,5.744,0.043,0,7.978,0,1.128,0.918,33.944,0.1357,4,20
77,66331,2500,local,8,8,5.46,0.033,1,4.853,1,0.908,0.915,20.998,0.2254,5,20
77,66331,2500,sin_local,-1,8,5.494,0.039,3,5.477,1,0.755,0.906,50.693,0.0913,4,17
77,66331,2500,local_barajado,8,8,3.827,0.053,1,5.245,1,1.144,0.914,19.819,0.0632,5,20
77,66331,2500,local_marco_congelado,8,8,5.306,0.039,0,7.977,0,0.977,0.899,20.482,0.2296,5,20
73,66319,2500,local,14,8,6.037,0.041,1,3.23,1,0.92,0.91,35.603,0.1301,4,20
73,66319,2500,sin_local,-1,8,5.474,0.043,1,4.696,1,0.874,0.908,51.581,0.0866,3,17
73,66319,2500,local_barajado,14,8,4.057,0.054,1,3.722,1,1.033,0.917,34.21,0.0419,4,20
73,66319,2500,local_marco_congelado,14,8,5.965,0.04,0,7.98,0,0.856,0.905,35.875,0.1285,4,20
74,66322,2500,local,12,8,6.088,0.037,1,3.293,1,0.573,0.91,31.432,0.1574,4,20
74,66322,2500,sin_local,-1,8,5.633,0.042,1,5.014,1,1.008,0.91,51.379,0.0871,3,17
74,66322,2500,local_barajado,12,8,4.04,0.072,1,3.603,1,1.218,0.911,29.24,0.0444,4,20
74,66322,2500,local_marco_congelado,12,8,5.674,0.034,0,7.976,0,0.94,0.91,30.893,0.1518,4,20
76,66328,2500,local,10,8,5.755,0.032,2,4.951,1,0.901,0.906,26.234,0.1813,4,20
76,66328,2500,sin_local,-1,8,5.313,0.042,1,4.088,1,0.935,0.914,52.496,0.0869,4,17
76,66328,2500,local_barajado,10,8,4.111,0.057,1,4.48,1,1.022,0.91,24.474,0.0581,5,20
76,66328,2500,local_marco_congelado,10,8,6.165,0.032,0,7.972,0,0.976,0.909,26.453,0.1879,4,20
80,66340,2500,local,7,8,4.203,0.029,1,6.063,1,0.974,0.909,18.256,0.2805,6,20
80,66340,2500,sin_local,-1,8,5.066,0.039,2,5.627,1,0.946,0.91,51.013,0.0893,5,17
80,66340,2500,local_barajado,7,8,3.871,0.049,1,5.679,1,1.128,0.914,17.418,0.0729,6,20
80,66340,2500,local_marco_congelado,7,8,4.26,0.039,0,7.969,0,1.006,0.914,18.373,0.2665,6,20
82,66346,2500,local,6,8,3.617,0.039,1,6.293,1,0.882,0.91,15.656,0.3389,9,20
82,66346,2500,sin_local,-1,8,5.644,0.04,1,4.067,1,0.893,0.913,51.442,0.0871,4,17
82,66346,2500,local_barajado,6,8,3.384,0.058,1,5.656,1,1.216,0.908,14.982,0.0985,6,20
82,66346,2500,local_marco_congelado,6,8,3.982,0.036,0,7.981,0,1.01,0.91,15.827,0.3433,8,20
78,66334,2500,local,14,8,5.935,0.041,1,3.592,1,0.74,0.9,35.293,0.1365,4,20
78,66334,2500,sin_local,-1,8,5.568,0.045,1,4.139,1,0.968,0.908,52.448,0.088,3,17
78,66334,2500,local_barajado,14,8,4.121,0.045,2,3.943,1,0.901,0.92,34.317,0.0439,4,20
78,66334,2500,local_marco_congelado,14,8,5.702,0.043,0,7.978,0,0.884,0.912,35.84,0.1412,3,20
83,66349,2500,local,8,8,6.205,0.028,1,5.334,1,0.882,0.901,20.792,0.2291,5,20
83,66349,2500,sin_local,-1,8,5.177,0.049,2,5.023,1,1.133,0.908,51.8,0.0835,4,17
83,66349,2500,local_barajado,8,8,3.904,0.05,2,5.615,1,1.099,0.916,19.787,0.0644,5,20
83,66349,2500,local_marco_congelado,8,8,5.633,0.02,0,7.975,0,1.117,0.906,20.918,0.2172,5,20
79,66337,2500,local,13,8,5.829,0.04,2,3.25,1,0.76,0.906,33.949,0.1333,4,20
79,66337,2500,sin_local,-1,8,5.346,0.05,1,5.585,1,0.912,0.913,52.526,0.0839,3,17
79,66337,2500,local_barajado,13,8,3.979,0.055,1,3.992,1,1.01,0.926,32.154,0.0415,4,20
79,66337,2500,local_marco_congelado,13,8,5.457,0.04,0,7.972,0,1.097,0.909,33.15,0.1429,4,20
84,66352,2500,local,5,8,2.709,0.028,1,6.897,1,0.916,0.906,13.168,0.4699,15,20
84,66352,2500,sin_local,-1,8,5.76,0.042,1,5.173,1,0.9,0.909,51.931,0.0826,3,17
84,66352,2500,local_barajado,5,8,2.9,0.055,4,6.867,1,1.181,0.921,12.829,0.1039,6,20
84,66352,2500,local_marco_congelado,5,8,2.809,0.019,0,7.972,0,1.001,0.909,13.051,0.4761,14,20
81,66343,2500,local,11,8,5.835,0.036,1,4.02,1,0.821,0.913,29.363,0.1709,4,20
81,66343,2500,sin_local,-1,8,5.526,0.047,1,4.505,1,0.636,0.908,51.565,0.0882,4,17
81,66343,2500,local_barajado,11,8,3.844,0.057,1,4.487,1,1.069,0.915,27.096,0.0505,1,20
81,66343,2500,local_marco_congelado,11,8,5.913,0.035,0,7.966,0,0.942,0.92,29.213,0.162,4,20
87,66361,2500,local,5,8,2.804,0.033,0,7.329,0,0.809,0.89,13.021,0.4616,16,20
87,66361,2500,sin_local,-1,8,5.007,0.036,1,5.975,1,0.994,0.923,52.99,0.0788,5,17
87,66361,2500,local_barajado,5,8,2.991,0.053,1,6.315,1,1.143,0.916,12.682,0.1117,7,20
87,66361,2500,local_marco_congelado,5,8,2.942,0.031,0,7.979,0,0.967,0.898,13.011,0.4465,12,20
85,66355,2500,local,10,8,5.699,0.031,1,3.534,1,1.008,0.912,26.024,0.1869,5,20
85,66355,2500,sin_local,-1,8,5.02,0.044,1,4.227,1,0.791,0.913,52.662,0.0836,3,17
85,66355,2500,local_barajado,10,8,3.62,0.058,1,4.338,1,1.052,0.916,24.59,0.0534,5,20
85,66355,2500,local_marco_congelado,10,8,6.231,0.029,0,7.985,0,0.952,0.906,25.886,0.1738,4,20
90,66370,2500,local,10,8,5.534,0.041,1,4.496,1,0.878,0.911,26.122,0.1689,4,20
90,66370,2500,sin_local,-1,8,5.032,0.05,2,5.137,1,1.018,0.909,52.65,0.08,4,17
90,66370,2500,local_barajado,10,8,4.139,0.056,1,4.856,1,0.983,0.912,24.557,0.0529,5,20
90,66370,2500,local_marco_congelado,10,8,4.266,0.037,0,7.981,0,0.876,0.92,26.302,0.179,4,20
86,66358,2500,local,14,8,4.237,0.035,1,3.23,1,0.869,0.915,36.016,0.1354,4,20
86,66358,2500,sin_local,-1,8,5.366,0.048,1,3.615,1,0.682,0.908,51.608,0.0904,3,17
86,66358,2500,local_barajado,14,8,4.257,0.051,1,5.016,1,0.978,0.904,33.749,0.0414,4,20
86,66358,2500,local_marco_congelado,14,8,5.676,0.04,0,7.973,0,1.016,0.909,35.72,0.1256,4,20
88,66364,2500,local,14,8,5.831,0.04,1,3.395,1,0.849,0.909,35.666,0.1305,4,20
88,66364,2500,sin_local,-1,8,5.357,0.05,1,5.013,1,0.826,0.906,51.534,0.0886,4,17
88,66364,2500,local_barajado,14,8,4.13,0.054,1,2.296,1,1.161,0.918,34.275,0.0377,4,20
88,66364,2500,local_marco_congelado,14,8,5.708,0.036,0,7.973,0,0.896,0.909,35.853,0.126,4,20
89,66367,2500,local,13,8,6.206,0.037,1,3.074,1,0.995,0.907,33.621,0.1441,4,20
89,66367,2500,sin_local,-1,8,5.406,0.045,1,5.557,1,0.997,0.911,52.136,0.0881,4,17
89,66367,2500,local_barajado,13,8,3.978,0.061,1,3.957,1,1.125,0.916,31.842,0.0426,4,20
89,66367,2500,local_marco_congelado,13,8,5.906,0.042,0,7.976,0,0.96,0.916,33.315,0.1431,4,20
91,66373,2500,local,10,8,6.509,0.04,1,4.101,1,0.816,0.914,26.659,0.192,4,20
91,66373,2500,sin_local,-1,8,5.222,0.05,1,4.116,1,0.863,0.913,52.147,0.0833,4,17
91,66373,2500,local_barajado,10,8,4.133,0.058,1,4.401,1,0.996,0.91,24.451,0.0523,5,20
91,66373,2500,local_marco_congelado,10,8,5.666,0.029,0,7.981,0,1.023,0.911,26.136,0.1697,4,20
93,66379,2500,local,5,8,2.729,0.031,2,6.903,1,0.834,0.904,12.936,0.4505,14,20
93,66379,2500,sin_local,-1,8,5.176,0.047,1,4.77,1,0.853,0.92,52.437,0.0863,4,17
93,66379,2500,local_barajado,5,8,2.86,0.055,2,6.028,1,1.196,0.904,12.526,0.1015,7,20
93,66379,2500,local_marco_congelado,5,8,2.889,0.029,0,7.97,0,1.026,0.91,13.072,0.4506,15,20
92,66376,2500,local,9,8,6.436,0.03,1,3.599,1,0.778,0.905,23.749,0.206,4,20
92,66376,2500,sin_local,-1,8,5.346,0.043,1,3.861,1,1.002,0.912,52.278,0.0815,1,17
92,66376,2500,local_barajado,9,8,4.177,0.051,1,5.372,1,1.134,0.904,21.942,0.0506,5,20
92,66376,2500,local_marco_congelado,9,8,5.978,0.029,0,7.971,0,1.034,0.908,23.795,0.2026,4,20
97,66391,2500,local,5,8,2.787,0.027,1,6.659,1,0.899,0.894,12.838,0.4621,16,20
97,66391,2500,sin_local,-1,8,5.235,0.046,1,5.427,1,1.079,0.911,51.768,0.0819,4,17
97,66391,2500,local_barajado,5,8,2.91,0.052,2,6.916,1,1.204,0.906,12.546,0.1034,6,20
97,66391,2500,local_marco_congelado,5,8,2.979,0.027,0,7.981,0,1.002,0.908,13.064,0.4552,15,20
94,66382,2500,local,12,8,6.026,0.037,1,3.479,1,0.994,0.898,30.366,0.1482,4,20
94,66382,2500,sin_local,-1,8,5.34,0.046,1,4.464,1,0.844,0.911,52.256,0.0897,4,17
94,66382,2500,local_barajado,12,8,3.944,0.056,2,4.303,1,1.11,0.912,29.269,0.0478,4,20
94,66382,2500,local_marco_congelado,12,8,5.818,0.035,0,7.983,0,1.041,0.907,31.168,0.152,4,20
95,66385,2500,local,13,8,5.936,0.034,1,3.181,1,1.176,0.911,33.187,0.1355,4,20
95,66385,2500,sin_local,-1,8,5.283,0.043,1,4.669,1,0.98,0.909,51.21,0.0866,4,17
95,66385,2500,local_barajado,13,8,4.2,0.063,1,3.176,1,1.054,0.914,31.747,0.0483,4,20
95,66385,2500,local_marco_congelado,13,8,4.321,0.04,0,7.977,0,0.889,0.908,33.304,0.1361,4,20
96,66388,2500,local,13,8,5.556,0.039,2,4.097,1,1.024,0.898,32.397,0.1336,4,20
96,66388,2500,sin_local,-1,8,5.388,0.038,1,4.538,1,0.86,0.913,51.744,0.0822,5,17
96,66388,2500,local_barajado,13,8,4.111,0.062,1,3.451,1,0.617,0.922,32.139,0.0454,4,20
96,66388,2500,local_marco_congelado,13,8,5.947,0.037,0,7.982,0,0.963,0.902,33.248,0.1435,3,20
98,66394,2500,local,13,8,5.587,0.032,1,3.823,1,0.864,0.916,33.87,0.14,4,20
98,66394,2500,sin_local,-1,8,5.344,0.047,1,4.688,1,1.179,0.904,50.784,0.091,4,17
98,66394,2500,local_barajado,13,8,4.15,0.059,1,3.552,1,1.111,0.911,31.653,0.0451,4,20
98,66394,2500,local_marco_congelado,13,8,5.865,0.035,0,7.98,0,0.829,0.914,33.618,0.1496,4,20
99,66397,2500,local,14,8,5.73,0.04,2,4.587,1,0.828,0.924,36.056,0.1296,4,20
99,66397,2500,sin_local,-1,8,5.533,0.044,1,5.15,1,0.941,0.906,50.213,0.0835,4,17
99,66397,2500,local_barajado,14,8,4.079,0.057,1,2.293,1,1.163,0.892,33.232,0.0468,4,20
99,66397,2500,local_marco_congelado,14,8,5.578,0.042,0,7.977,0,0.939,0.909,35.354,0.1304,4,20
