patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
15,66145,5000,local,8,8,4.833,0.036,2,6.149,1,0.975,0.909,20.804,0.2216,6,20
15,66145,5000,sin_local,-1,8,5.813,0.037,2,6.332,1,1.02,0.922,48.528,0.0904,4,16
15,66145,5000,local_barajado,8,8,4.127,0.044,2,6.046,1,1.094,0.908,19.634,0.0627,5,20
15,66145,5000,local_marco_congelado,8,8,4.965,0.032,0,7.99,0,0.935,0.911,21.17,0.2207,5,20
13,66139,5000,local,8,8,6.244,0.022,1,6.87,1,0.919,0.912,20.842,0.2371,5,20
13,66139,5000,sin_local,-1,8,5.923,0.042,3,5.813,1,1.08,0.913,51.994,0.0814,4,17
13,66139,5000,local_barajado,8,8,3.712,0.047,3,6.511,1,1.107,0.913,19.79,0.0601,5,20
13,66139,5000,local_marco_congelado,8,8,5.939,0.022,0,7.99,0,1.123,0.912,20.95,0.2239,5,20
14,66142,5000,local,8,8,6.151,0.034,1,5.277,1,0.897,0.912,20.931,0.2284,5,20
14,66142,5000,sin_local,-1,8,5.754,0.036,1,5.721,1,0.861,0.912,52.346,0.0766,3,17
14,66142,5000,local_barajado,8,8,4.17,0.055,2,6.236,1,1.194,0.912,19.784,0.065,5,20
14,66142,5000,local_marco_congelado,8,8,5.12,0.042,0,7.988,0,1.022,0.907,21.138,0.2218,6,20
17,66151,5000,local,8,8,4.944,0.039,4,6.76,1,1.009,0.913,20.853,0.2283,6,20
17,66151,5000,sin_local,-1,8,5.768,0.04,1,5.711,1,0.929,0.913,52.443,0.0807,4,17
17,66151,5000,local_barajado,8,8,4.064,0.055,1,5.968,1,1.115,0.908,19.591,0.0605,6,20
17,66151,5000,local_marco_congelado,8,8,4.939,0.036,0,7.99,0,1.028,0.909,20.876,0.2161,5,20
16,66148,5000,local,8,8,5.084,0.028,1,6.406,1,0.967,0.914,20.8,0.2286,6,20
16,66148,5000,sin_local,-1,8,4.811,0.039,1,5.842,1,0.772,0.914,52.824,0.0828,4,17
16,66148,5000,local_barajado,8,8,4.065,0.05,2,6.456,1,1.134,0.916,19.851,0.058,5,20
16,66148,5000,local_marco_congelado,8,8,4.915,0.039,0,7.987,0,1.115,0.911,20.854,0.2186,5,20
19,66157,5000,local,8,8,5.028,0.034,1,6.259,1,1.016,0.914,20.993,0.2205,6,20
19,66157,5000,sin_local,-1,8,5.833,0.038,2,6.942,1,0.969,0.913,48.169,0.0913,4,16
19,66157,5000,local_barajado,8,8,3.939,0.051,1,6.33,1,1.116,0.908,19.73,0.0608,5,20
19,66157,5000,local_marco_congelado,8,8,4.943,0.033,0,7.989,0,0.982,0.915,21.095,0.2239,5,20
18,66154,5000,local,8,8,5.058,0.034,1,5.824,1,0.905,0.914,21.106,0.2204,5,20
18,66154,5000,sin_local,-1,8,5.808,0.039,1,5.754,1,0.904,0.913,53.038,0.0783,4,17
18,66154,5000,local_barajado,8,8,4.195,0.049,1,6.027,1,1.131,0.902,19.585,0.0663,5,20
18,66154,5000,local_marco_congelado,8,8,4.595,0.043,0,7.985,0,1.116,0.918,20.886,0.2287,5,20
21,66163,5000,local,8,8,4.78,0.036,1,6.126,1,1.083,0.902,20.668,0.2246,5,20
21,66163,5000,sin_local,-1,8,6.004,0.04,1,6.685,1,0.961,0.922,48.593,0.0941,4,16
21,66163,5000,local_barajado,8,8,3.986,0.044,2,5.711,1,1.22,0.916,19.89,0.0629,5,20
21,66163,5000,local_marco_congelado,8,8,5.05,0.039,0,7.988,0,1.108,0.915,21.15,0.2213,5,20
20,66160,5000,local,8,8,4.392,0.04,1,6.667,1,1.068,0.916,21.023,0.2263,6,20
20,66160,5000,sin_local,-1,8,6.195,0.039,1,6.184,1,0.865,0.907,52.87,0.0821,4,17
20,66160,5000,local_barajado,8,8,4.105,0.048,1,6.237,1,1.102,0.912,19.82,0.0683,5,20
20,66160,5000,local_marco_congelado,8,8,5.02,0.035,0,7.99,0,1.087,0.913,20.87,0.2175,6,20
22,66166,5000,local,8,8,4.086,0.037,3,6.239,1,1.114,0.911,20.802,0.2163,5,20
22,66166,5000,sin_local,-1,8,5.947,0.039,1,5.562,1,1.109,0.912,51.754,0.0803,4,17
22,66166,5000,local_barajado,8,8,4.128,0.053,1,5.945,1,1.134,0.907,19.677,0.0646,5,20
22,66166,5000,local_marco_congelado,8,8,5.222,0.027,0,7.988,0,1.086,0.909,20.794,0.2171,6,20
23,66169,5000,local,8,8,4.94,0.035,1,6.009,1,0.98,0.916,21.072,0.2209,5,20
23,66169,5000,sin_local,-1,8,6.055,0.041,1,5.714,1,0.909,0.907,52.996,0.0838,4,17
23,66169,5000,local_barajado,8,8,4.02,0.05,2,6.413,1,1.136,0.906,19.659,0.0599,5,20
23,66169,5000,local_marco_congelado,8,8,5.201,0.032,0,7.994,0,1.035,0.916,21.15,0.2185,5,20
24,66172,5000,local,8,8,4.948,0.034,2,5.972,1,0.946,0.915,21.216,0.2257,5,20
24,66172,5000,sin_local,-1,8,6.035,0.04,1,6.492,1,0.856,0.91,48.386,0.0824,4,16
24,66172,5000,local_barajado,8,8,4.122,0.052,4,6.517,1,1.212,0.911,19.801,0.063,5,20
24,66172,5000,local_marco_congelado,8,8,4.958,0.036,0,7.989,0,1.02,0.913,20.918,0.2332,5,20
26,66178,5000,local,8,8,5.18,0.033,1,5.877,1,0.949,0.906,21.079,0.2228,6,20
26,66178,5000,sin_local,-1,8,5.694,0.039,1,5.831,1,0.878,0.902,51.852,0.0799,4,17
26,66178,5000,local_barajado,8,8,4.034,0.046,2,6.27,1,1.072,0.907,19.651,0.0684,5,20
26,66178,5000,local_marco_congelado,8,8,5.158,0.027,0,7.99,0,0.993,0.907,20.835,0.2231,5,20
25,66175,5000,local,8,8,6.556,0.027,1,6.318,1,0.959,0.914,21.446,0.2174,5,20
25,66175,5000,sin_local,-1,8,5.503,0.04,1,5.979,1,0.909,0.919,53.143,0.0773,4,17
25,66175,5000,local_barajado,8,8,4.003,0.045,1,6.11,1,1.133,0.905,19.683,0.0661,5,20
25,66175,5000,local_marco_congelado,8,8,5.083,0.03,0,7.99,0,0.96,0.911,21.027,0.2269,6,20
27,66181,5000,local,8,8,5.038,0.038,1,6.081,1,0.982,0.909,21.166,0.2357,5,20
27,66181,5000,sin_local,-1,8,5.562,0.037,1,5.436,1,1.017,0.915,52.832,0.08,4,17
27,66181,5000,local_barajado,8,8,4.226,0.043,1,6.377,1,1.066,0.905,19.597,0.0675,5,20
27,66181,5000,local_marco_congelado,8,8,5.828,0.019,0,7.994,0,0.963,0.907,20.867,0.2245,5,20
28,66184,5000,local,8,8,5.982,0.022,1,6.3,1,0.92,0.908,21.15,0.2175,5,20
28,66184,5000,sin_local,-1,8,5.977,0.039,2,6.759,1,0.877,0.907,51.611,0.0917,4,17
28,66184,5000,local_barajado,8,8,3.972,0.046,1,5.803,1,1.15,0.917,19.879,0.0617,6,20
28,66184,5000,local_marco_congelado,8,8,5.018,0.027,0,7.987,0,1.063,0.908,20.945,0.2152,5,20
29,66187,5000,local,8,8,6.39,0.034,1,5.909,1,0.978,0.918,21.18,0.213,5,20
29,66187,5000,sin_local,-1,8,5.808,0.037,1,6.388,1,0.943,0.909,51.834,0.0838,4,17
29,66187,5000,local_barajado,8,8,4.092,0.045,1,5.717,1,1.142,0.912,19.751,0.0619,5,20
29,66187,5000,local_marco_congelado,8,8,5.018,0.029,0,7.988,0,1.089,0.905,20.782,0.2392,6,20
30,66190,5000,local,8,8,4.861,0.037,2,6.83,1,1.146,0.908,20.816,0.231,5,20
30,66190,5000,sin_local,-1,8,5.964,0.045,1,5.903,1,1.1,0.91,52.205,0.0814,4,17
30,66190,5000,local_barajado,8,8,3.988,0.056,1,6.174,1,1.144,0.91,19.739,0.0547,5,20
30,66190,5000,local_marco_congelado,8,8,6.254,0.027,0,7.989,0,1.017,0.908,20.965,0.2269,6,20
33,66199,5000,local,8,8,5.035,0.04,1,7.079,1,1.068,0.921,21.11,0.2229,6,20
33,66199,5000,sin_local,-1,8,5.585,0.031,1,6.85,1,0.973,0.912,48.06,0.091,4,16
33,66199,5000,local_barajado,8,8,4.062,0.046,2,5.783,1,1.112,0.919,19.976,0.0625,5,20
33,66199,5000,local_marco_congelado,8,8,4.718,0.037,0,7.987,0,1.002,0.908,20.794,0.2207,6,20
31,66193,5000,local,8,8,6.144,0.021,1,6.131,1,0.837,0.913,20.951,0.2086,5,20
31,66193,5000,sin_local,-1,8,6.028,0.043,2,6.023,1,1.064,0.922,52.834,0.0852,4,17
31,66193,5000,local_barajado,8,8,4.021,0.055,1,6.67,1,1.121,0.907,19.65,0.0644,5,20
31,66193,5000,local_marco_congelado,8,8,4.626,0.042,0,7.989,0,1.14,0.92,21.022,0.2239,6,20
32,66196,5000,local,8,8,4.229,0.034,1,5.521,1,0.942,0.907,20.605,0.2176,5,20
32,66196,5000,sin_local,-1,8,5.424,0.045,1,5.425,1,0.889,0.906,52.468,0.0798,4,17
32,66196,5000,local_barajado,8,8,4.039,0.054,2,5.865,1,1.204,0.914,19.798,0.0635,5,20
32,66196,5000,local_marco_congelado,8,8,5.12,0.03,0,7.987,0,1.082,0.909,20.99,0.2229,6,20
34,66202,5000,local,8,8,5.081,0.027,2,6.094,1,0.937,0.903,21.048,0.2133,6,20
34,66202,5000,sin_local,-1,8,5.939,0.047,1,5.88,1,0.797,0.911,52.658,0.0892,4,17
34,66202,5000,local_barajado,8,8,4.049,0.046,1,5.793,1,1.187,0.905,19.666,0.0572,5,20
34,66202,5000,local_marco_congelado,8,8,4.871,0.04,0,7.991,0,1.112,0.911,20.897,0.215,6,20
35,66205,5000,local,8,8,6.711,0.026,1,6.237,1,0.838,0.909,21.218,0.2297,5,20
35,66205,5000,sin_local,-1,8,5.849,0.04,2,5.715,1,0.851,0.917,48.298,0.0875,4,16
35,66205,5000,local_barajado,8,8,4.091,0.047,1,5.506,1,1.17,0.909,19.759,0.0563,5,20
35,66205,5000,local_marco_congelado,8,8,5.095,0.035,0,7.986,0,1.015,0.908,20.902,0.2161,6,20
36,66208,5000,local,8,8,4.22,0.035,2,5.877,1,1.084,0.904,20.841,0.2141,6,20
36,66208,5000,sin_local,-1,8,5.811,0.03,1,5.496,1,0.892,0.899,50.51,0.0893,4,17
36,66208,5000,local_barajado,8,8,4.076,0.044,1,5.76,1,1.05,0.909,19.742,0.0612,5,20
36,66208,5000,local_marco_congelado,8,8,6.377,0.027,0,7.991,0,0.903,0.907,21.04,0.2215,6,20
38,66214,5000,local,8,8,5.011,0.039,1,6.445,1,1.062,0.912,20.988,0.2261,5,20
38,66214,5000,sin_local,-1,8,5.984,0.038,1,6.839,1,1.107,0.911,52.497,0.0782,4,17
38,66214,5000,local_barajado,8,8,4.089,0.047,1,6.315,1,1.09,0.912,19.807,0.0768,6,20
38,66214,5000,local_marco_congelado,8,8,6.341,0.031,0,7.986,0,0.969,0.914,21.086,0.2315,5,20
37,66211,5000,local,8,8,5.175,0.034,1,5.848,1,0.893,0.914,20.946,0.2191,6,20
37,66211,5000,sin_local,-1,8,6.116,0.039,1,6.053,1,0.943,0.91,52.139,0.086,4,17
37,66211,5000,local_barajado,8,8,4.073,0.045,2,5.969,1,1.127,0.915,19.79,0.0626,6,20
37,66211,5000,local_marco_congelado,8,8,5.083,0.044,0,7.991,0,1.066,0.912,21.266,0.2137,5,20
39,66217,5000,local,8,8,6.169,0.026,1,6.002,1,1.031,0.913,21.077,0.2255,6,20
39,66217,5000,sin_local,-1,8,5.806,0.04,1,5.783,1,0.889,0.909,52.382,0.0813,4,17
39,66217,5000,local_barajado,8,8,4.099,0.048,1,5.66,1,1.086,0.904,19.534,0.0558,5,20
39,66217,5000,local_marco_congelado,8,8,5.098,0.02,0,7.99,0,1.125,0.91,20.994,0.2229,6,20
