patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
9,66127,5000,local_marco_congelado,6,8,4.099,0.034,0,7.984,0,1.096,0.915,15.759,0.3383,8,20
7,66121,5000,local,6,8,4.088,0.031,1,7.025,1,1.018,0.912,15.783,0.343,8,20
7,66121,5000,sin_local,-1,8,5.908,0.043,1,4.7,1,0.91,0.914,53.317,0.0778,4,17
7,66121,5000,local_barajado,6,8,3.428,0.044,3,6.305,1,1.22,0.902,14.878,0.0906,6,20
7,66121,5000,local_marco_congelado,6,8,3.566,0.038,0,7.986,0,1.09,0.906,15.534,0.3511,7,20
6,66118,5000,local,6,8,4.063,0.035,1,6.959,1,0.95,0.911,15.906,0.3448,9,20
6,66118,5000,sin_local,-1,8,5.873,0.038,1,5.64,1,0.977,0.914,52.105,0.0835,4,17
6,66118,5000,local_barajado,6,8,3.456,0.056,1,6.545,1,1.16,0.91,15.0,0.0888,6,20
6,66118,5000,local_marco_congelado,6,8,4.271,0.043,0,7.988,0,1.08,0.912,15.782,0.3339,9,20
10,66130,5000,local,6,8,4.024,0.034,1,7.133,1,1.019,0.911,15.607,0.3407,8,20
10,66130,5000,sin_local,-1,8,6.008,0.042,1,5.776,1,0.911,0.911,53.27,0.0847,4,17
10,66130,5000,local_barajado,6,8,3.37,0.046,1,6.274,1,1.169,0.911,14.964,0.0948,6,20
10,66130,5000,local_marco_congelado,6,8,4.059,0.029,0,7.987,0,1.047,0.904,15.53,0.3366,9,20
11,66133,5000,local,6,8,4.549,0.027,1,7.069,1,0.987,0.918,15.876,0.3371,8,20
11,66133,5000,sin_local,-1,8,5.937,0.042,2,6.342,1,1.071,0.913,52.822,0.0827,4,17
11,66133,5000,local_barajado,6,8,3.348,0.048,3,6.912,1,1.195,0.917,15.076,0.0816,6,20
11,66133,5000,local_marco_congelado,6,8,3.706,0.038,0,7.989,0,1.032,0.912,15.678,0.3304,8,20
16,66148,5000,local,6,8,3.827,0.04,1,7.136,1,0.898,0.91,15.761,0.3401,8,20
16,66148,5000,sin_local,-1,8,5.892,0.044,2,6.982,1,1.007,0.915,48.054,0.0881,4,16
16,66148,5000,local_barajado,6,8,3.41,0.047,1,6.162,1,1.119,0.909,14.994,0.0792,6,20
16,66148,5000,local_marco_congelado,6,8,4.0,0.032,0,7.993,0,1.02,0.907,15.591,0.3353,9,20
14,66142,5000,local,6,8,3.322,0.044,1,7.225,1,0.957,0.916,15.538,0.3753,1,20
14,66142,5000,sin_local,-1,8,5.659,0.03,2,6.788,1,1.025,0.917,52.938,0.082,5,17
14,66142,5000,local_barajado,6,8,3.407,0.054,1,7.096,1,1.147,0.915,15.122,0.0907,6,20
14,66142,5000,local_marco_congelado,6,8,3.644,0.034,0,7.991,0,1.02,0.909,15.598,0.3307,8,20
12,66136,5000,local,6,8,3.893,0.031,2,7.196,1,0.955,0.91,15.47,0.3507,9,20
12,66136,5000,sin_local,-1,8,6.036,0.036,1,6.101,1,0.9,0.904,51.502,0.0796,4,17
12,66136,5000,local_barajado,6,8,3.372,0.047,2,6.569,1,1.225,0.904,14.878,0.0855,6,20
12,66136,5000,local_marco_congelado,6,8,3.843,0.031,0,7.986,0,1.095,0.905,15.573,0.3397,10,20
13,66139,5000,local,6,8,3.893,0.029,0,7.256,0,1.035,0.914,15.688,0.3462,10,20
13,66139,5000,sin_local,-1,8,4.893,0.043,2,6.658,1,0.939,0.912,52.47,0.086,5,17
13,66139,5000,local_barajado,6,8,3.373,0.05,3,6.515,1,1.183,0.909,14.966,0.0835,6,20
13,66139,5000,local_marco_congelado,6,8,4.435,0.032,0,7.985,0,0.988,0.909,15.586,0.3489,9,20
17,66151,5000,local,6,8,4.149,0.033,1,7.163,1,0.988,0.911,15.669,0.335,8,20
17,66151,5000,sin_local,-1,8,5.906,0.041,1,6.251,1,1.009,0.915,52.718,0.0794,4,17
17,66151,5000,local_barajado,6,8,3.418,0.047,1,6.832,1,1.206,0.909,14.98,0.0912,6,20
17,66151,5000,local_marco_congelado,6,8,4.237,0.029,0,7.989,0,1.099,0.905,15.61,0.3496,11,20
15,66145,5000,local,6,8,4.015,0.04,1,6.794,1,0.986,0.909,15.676,0.3459,9,20
15,66145,5000,sin_local,-1,8,6.039,0.046,1,6.266,1,0.961,0.912,52.495,0.0827,4,17
15,66145,5000,local_barajado,6,8,3.344,0.053,1,6.814,1,1.096,0.903,14.899,0.0891,6,20
15,66145,5000,local_marco_congelado,6,8,3.686,0.033,0,7.989,0,1.058,0.914,15.696,0.3589,9,20
18,66154,5000,local,6,8,3.933,0.032,2,7.261,1,0.907,0.918,15.678,0.3346,10,20
18,66154,5000,sin_local,-1,8,5.941,0.038,1,6.269,1,1.042,0.913,53.325,0.0834,4,17
18,66154,5000,local_barajado,6,8,3.307,0.045,0,6.882,0,1.174,0.918,15.159,0.1021,6,20
18,66154,5000,local_marco_congelado,6,8,3.459,0.037,0,7.986,0,1.056,0.918,15.706,0.3502,9,20
19,66157,5000,local,6,8,4.086,0.031,2,7.026,1,1.01,0.905,15.583,0.3258,9,20
19,66157,5000,sin_local,-1,8,5.588,0.041,2,5.916,1,0.963,0.919,53.286,0.0803,4,17
19,66157,5000,local_barajado,6,8,3.352,0.056,1,6.685,1,1.189,0.905,14.915,0.1025,6,20
19,66157,5000,local_marco_congelado,6,8,3.264,0.035,0,7.988,0,1.108,0.914,15.758,0.3526,10,20
20,66160,5000,local,6,8,3.968,0.029,1,6.995,1,0.953,0.914,15.774,0.3477,10,20
20,66160,5000,sin_local,-1,8,5.674,0.039,1,6.156,1,0.876,0.911,53.032,0.0823,4,17
20,66160,5000,local_barajado,6,8,3.411,0.053,3,6.585,1,1.226,0.912,14.986,0.0929,7,20
20,66160,5000,local_marco_congelado,6,8,3.742,0.04,0,7.995,0,1.128,0.91,15.69,0.3425,8,20
22,66166,5000,local,6,8,3.886,0.035,3,7.108,1,0.945,0.91,15.698,0.3588,8,20
22,66166,5000,sin_local,-1,8,5.735,0.036,2,5.98,1,0.892,0.91,51.692,0.0851,4,17
22,66166,5000,local_barajado,6,8,3.335,0.055,1,6.739,1,1.16,0.912,15.022,0.085,6,20
22,66166,5000,local_marco_congelado,6,8,3.649,0.037,0,7.991,0,1.12,0.908,15.538,0.3374,9,20
21,66163,5000,local,6,8,3.868,0.039,0,7.304,0,1.039,0.914,15.604,0.3379,9,20
21,66163,5000,sin_local,-1,8,6.073,0.038,1,6.268,1,1.016,0.912,53.321,0.0866,4,17
21,66163,5000,local_barajado,6,8,3.397,0.055,1,6.655,1,1.248,0.907,14.886,0.0905,6,20
21,66163,5000,local_marco_congelado,6,8,4.162,0.033,0,7.992,0,1.108,0.917,15.754,0.3602,8,20
23,66169,5000,local,6,8,3.579,0.039,1,7.119,1,0.96,0.914,15.722,0.351,8,20
23,66169,5000,sin_local,-1,8,5.885,0.037,2,5.765,1,0.991,0.908,52.382,0.0777,4,17
23,66169,5000,local_barajado,6,8,3.483,0.054,2,6.829,1,1.099,0.906,14.947,0.0851,6,20
23,66169,5000,local_marco_congelado,6,8,3.747,0.034,0,7.988,0,1.078,0.914,15.664,0.3476,11,20
24,66172,5000,local,6,8,3.641,0.039,1,6.715,1,0.979,0.897,15.39,0.3396,8,20
24,66172,5000,sin_local,-1,8,6.025,0.035,1,5.025,1,0.882,0.918,52.826,0.0841,4,17
24,66172,5000,local_barajado,6,8,3.374,0.054,2,6.331,1,1.123,0.908,14.932,0.0892,6,20
24,66172,5000,local_marco_congelado,6,8,3.362,0.034,0,7.988,0,1.057,0.909,15.663,0.3563,11,20
25,66175,5000,local,6,8,4.015,0.029,2,7.045,1,0.918,0.912,15.695,0.336,8,20
25,66175,5000,sin_local,-1,8,6.186,0.033,1,5.962,1,0.911,0.914,52.417,0.0887,5,17
25,66175,5000,local_barajado,6,8,3.457,0.053,1,6.466,1,1.292,0.907,14.985,0.1004,6,20
25,66175,5000,local_marco_congelado,6,8,3.218,0.037,0,7.988,0,1.131,0.909,15.614,0.3612,9,20
26,66178,5000,local,6,8,3.731,0.033,0,7.213,0,1.039,0.917,15.789,0.3419,9,20
26,66178,5000,sin_local,-1,8,5.806,0.041,1,5.89,1,0.809,0.914,52.958,0.085,4,17
26,66178,5000,local_barajado,6,8,3.439,0.048,1,6.619,1,1.244,0.904,14.893,0.0901,6,20
26,66178,5000,local_marco_congelado,6,8,4.172,0.027,0,7.992,0,1.055,0.908,15.674,0.335,10,20
28,66184,5000,local,6,8,4.527,0.028,0,7.303,0,0.934,0.917,15.878,0.3515,8,20
28,66184,5000,sin_local,-1,8,5.756,0.042,1,6.542,1,0.869,0.916,52.562,0.079,5,17
28,66184,5000,local_barajado,6,8,3.401,0.049,1,6.785,1,1.152,0.912,15.074,0.0915,6,20
28,66184,5000,local_marco_congelado,6,8,3.664,0.02,0,7.99,0,1.056,0.911,15.581,0.3464,10,20
27,66181,5000,local,6,8,3.478,0.035,0,7.405,0,0.958,0.918,15.754,0.3582,8,20
27,66181,5000,sin_local,-1,8,6.309,0.04,1,6.122,1,0.938,0.916,52.225,0.0849,4,17
27,66181,5000,local_barajado,6,8,3.371,0.046,4,6.942,1,1.149,0.913,15.069,0.0877,6,20
27,66181,5000,local_marco_congelado,6,8,3.824,0.034,0,7.986,0,1.088,0.914,15.775,0.3504,8,20
29,66187,5000,local,6,8,3.877,0.035,0,7.536,0,0.919,0.913,15.752,0.3442,1,20
29,66187,5000,sin_local,-1,8,5.908,0.044,1,6.828,1,0.898,0.915,52.894,0.0798,4,17
29,66187,5000,local_barajado,6,8,3.436,0.051,6,6.996,1,1.125,0.918,15.179,0.0893,6,20
29,66187,5000,local_marco_congelado,6,8,3.868,0.027,0,7.99,0,1.087,0.903,15.641,0.3476,8,20
32,66196,5000,local,6,8,3.728,0.039,0,7.57,0,1.014,0.915,15.678,0.3495,9,20
32,66196,5000,sin_local,-1,8,5.923,0.04,2,6.029,1,0.906,0.909,48.332,0.0912,4,16
32,66196,5000,local_barajado,6,8,3.435,0.046,0,7.004,0,1.175,0.91,15.043,0.0861,6,20
32,66196,5000,local_marco_congelado,6,8,3.824,0.038,0,7.988,0,1.039,0.91,15.637,0.3529,9,20
30,66190,5000,local,6,8,3.788,0.037,0,7.514,0,0.962,0.916,15.679,0.358,8,20
30,66190,5000,sin_local,-1,8,6.23,0.044,1,5.767,1,1.08,0.912,52.279,0.0877,4,17
30,66190,5000,local_barajado,6,8,3.438,0.055,1,6.561,1,1.175,0.914,15.058,0.0969,6,20
30,66190,5000,local_marco_congelado,6,8,3.649,0.042,0,7.992,0,1.091,0.916,15.676,0.3365,9,20
31,66193,5000,local,6,8,4.217,0.031,1,6.974,1,1.007,0.914,15.775,0.3518,8,20
31,66193,5000,sin_local,-1,8,5.945,0.04,1,5.709,1,0.928,0.911,52.911,0.081,4,17
31,66193,5000,local_barajado,6,8,3.321,0.055,1,6.897,1,1.125,0.912,15.048,0.0935,6,20
31,66193,5000,local_marco_congelado,6,8,3.631,0.036,0,7.993,0,1.088,0.914,15.535,0.3427,9,20
34,66202,5000,local,6,8,3.915,0.034,1,7.184,1,1.037,0.909,15.744,0.3311,10,20
34,66202,5000,sin_local,-1,8,4.779,0.035,1,6.052,1,0.948,0.912,52.281,0.0809,4,17
34,66202,5000,local_barajado,6,8,3.289,0.047,0,7.04,0,1.221,0.916,15.124,0.0819,6,20
34,66202,5000,local_marco_congelado,6,8,4.041,0.031,0,7.994,0,1.044,0.907,15.498,0.3493,9,20
33,66199,5000,local,6,8,3.771,0.036,0,7.44,0,1.021,0.909,15.598,0.3468,9,20
33,66199,5000,sin_local,-1,8,6.05,0.04,1,6.43,1,1.011,0.909,52.978,0.0854,4,17
33,66199,5000,local_barajado,6,8,3.337,0.045,2,6.417,1,1.267,0.908,14.99,0.0896,6,20
33,66199,5000,local_marco_congelado,6,8,3.722,0.041,0,7.991,0,1.018,0.92,15.91,0.35,9,20
35,66205,5000,local,6,8,3.693,0.035,0,7.402,0,1.006,0.91,15.569,0.3373,8,20
35,66205,5000,sin_local,-1,8,5.728,0.04,1,5.075,1,0.916,0.911,53.348,0.0772,4,17
35,66205,5000,local_barajado,6,8,3.414,0.046,1,6.558,1,1.253,0.906,14.979,0.0904,6,20
35,66205,5000,local_marco_congelado,6,8,4.253,0.032,0,7.987,0,1.053,0.914,15.686,0.3259,8,20
37,66211,5000,local,6,8,3.9,0.027,0,7.487,0,0.952,0.908,15.639,0.3504,10,20
37,66211,5000,sin_local,-1,8,5.482,0.038,1,5.752,1,1.076,0.911,53.178,0.0754,4,17
37,66211,5000,local_barajado,6,8,3.44,0.053,1,6.875,1,1.144,0.908,15.016,0.0846,6,20
37,66211,5000,local_marco_congelado,6,8,3.821,0.036,0,7.989,0,1.031,0.913,15.772,0.3357,8,20
36,66208,5000,local,6,8,3.654,0.035,0,7.317,0,0.972,0.906,15.462,0.332,10,20
36,66208,5000,sin_local,-1,8,5.835,0.039,2,6.631,1,0.894,0.917,52.612,0.0765,4,17
36,66208,5000,local_barajado,6,8,3.376,0.046,2,6.43,1,1.154,0.906,14.951,0.0795,6,20
36,66208,5000,local_marco_congelado,6,8,3.744,0.032,0,7.986,0,1.028,0.915,15.621,0.336,8,20
38,66214,5000,local,6,8,3.934,0.034,2,7.177,1,0.991,0.907,15.503,0.3307,9,20
38,66214,5000,sin_local,-1,8,5.872,0.041,1,5.817,1,0.894,0.913,52.376,0.0797,4,17
38,66214,5000,local_barajado,6,8,3.429,0.053,1,6.624,1,1.094,0.915,15.088,0.0857,6,20
38,66214,5000,local_marco_congelado,6,8,4.003,0.037,0,7.989,0,1.074,0.913,15.831,0.3316,9,20
39,66217,5000,local,6,8,4.058,0.03,0,7.341,0,1.026,0.913,15.67,0.3525,10,20
39,66217,5000,sin_local,-1,8,5.559,0.037,1,6.205,1,0.864,0.906,51.854,0.0795,4,17
39,66217,5000,local_barajado,6,8,3.362,0.055,1,6.486,1,1.133,0.91,15.022,0.0859,6,20
39,66217,5000,local_marco_congelado,6,8,3.361,0.037,0,7.989,0,1.104,0.908,15.67,0.3407,7,20
