[verificación] 20 semillas nuevas; ancho de cadena por genealogía = 7761; separación mínima nueva-nueva = 78218; separación mínima nueva-vs-ya_usada = 23267
[verificación] saltos consecutivos entre semillas nuevas, todos distintos = True  -> no hay progresión aritmética
[verificación] OK: ninguna genealogía puede compartir una semilla individual con otra.
[diámetro] MOT._diam sustituido en memoria: _diam -> diam_gigante (medición oficial corregida, ningún archivo tocado en disco)
[shard 2/5] genealogías: ['H02_344251', 'H07_1357061', 'H12_2571043', 'H17_3948071']  brazos=['C2-hard', 'C2-hibrido']
[H02_344251] seed_base=344251  admitidas=20/20  descartadas(P1-P5)=0
  [H02_344251] A2-B0-C2-r16     C2-hibrido  clase=III                        pend=+0.714 diam_b1=12 (3.2s) [t=88s]
  [H02_344251] A2-B0-C2-r17     C2-hard     clase=I                          pend=+0.595 diam_b1=12 (3.2s) [t=91s]
  [H02_344251] A2-B0-C2-r17     C2-hibrido  clase=II                         pend=+0.414 diam_b1=9 (2.8s) [t=94s]
  [H02_344251] A2-B0-C2-r18     C2-hard     clase=I                          pend=+0.647 diam_b1=12 (2.7s) [t=97s]
  [H02_344251] A2-B0-C2-r18     C2-hibrido  clase=I                          pend=+0.564 diam_b1=11 (2.4s) [t=99s]
  [H02_344251] A2-B0-C2-r19     C2-hard     clase=I                          pend=+0.592 diam_b1=12 (3.0s) [t=102s]
  [H02_344251] A2-B0-C2-r19     C2-hibrido  clase=I                          pend=+0.522 diam_b1=10 (2.5s) [t=105s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard2.csv  (40 filas)
[H07_1357061] seed_base=1357061  admitidas=20/20  descartadas(P1-P5)=0
  [H07_1357061] A2-B0-C2-r0      C2-hard     clase=III                        pend=+0.711 diam_b1=15 (2.3s) [t=3s]
  [H07_1357061] A2-B0-C2-r0      C2-hibrido  clase=I                          pend=+0.595 diam_b1=10 (2.6s) [t=6s]
  [H07_1357061] A2-B0-C2-r1      C2-hard     clase=III                        pend=+0.877 diam_b1=14 (2.4s) [t=8s]
  [H07_1357061] A2-B0-C2-r1      C2-hibrido  clase=III                        pend=+0.936 diam_b1=12 (2.2s) [t=11s]
  [H07_1357061] A2-B0-C2-r2      C2-hard     clase=I                          pend=+0.673 diam_b1=14 (2.1s) [t=13s]
  [H07_1357061] A2-B0-C2-r2      C2-hibrido  clase=III                        pend=+1.058 diam_b1=14 (2.1s) [t=15s]
  [H07_1357061] A2-B0-C2-r3      C2-hard     clase=I                          pend=+0.588 diam_b1=12 (2.3s) [t=17s]
  [H07_1357061] A2-B0-C2-r3      C2-hibrido  clase=II                         pend=+0.406 diam_b1=8 (2.8s) [t=20s]
  [H07_1357061] A2-B0-C2-r4      C2-hard     clase=I                          pend=+0.689 diam_b1=12 (2.3s) [t=22s]
  [H07_1357061] A2-B0-C2-r4      C2-hibrido  clase=I                          pend=+0.661 diam_b1=12 (2.2s) [t=25s]
  [H07_1357061] A2-B0-C2-r5      C2-hard     clase=II                         pend=+0.358 diam_b1=8 (3.0s) [t=28s]
  [H07_1357061] A2-B0-C2-r5      C2-hibrido  clase=II                         pend=+0.440 diam_b1=9 (3.5s) [t=31s]
  [H07_1357061] A2-B0-C2-r6      C2-hard     clase=III                        pend=+0.913 diam_b1=14 (2.5s) [t=34s]
  [H07_1357061] A2-B0-C2-r6      C2-hibrido  clase=III                        pend=+0.870 diam_b1=11 (2.4s) [t=36s]
  [H07_1357061] A2-B0-C2-r7      C2-hard     clase=III                        pend=+0.701 diam_b1=13 (3.2s) [t=39s]
  [H07_1357061] A2-B0-C2-r7      C2-hibrido  clase=I                          pend=+0.636 diam_b1=10 (2.7s) [t=42s]
  [H07_1357061] A2-B0-C2-r8      C2-hard     clase=III                        pend=+0.846 diam_b1=14 (2.7s) [t=45s]
  [H07_1357061] A2-B0-C2-r8      C2-hibrido  clase=III                        pend=+0.854 diam_b1=12 (2.1s) [t=47s]
  [H07_1357061] A2-B0-C2-r9      C2-hard     clase=III                        pend=+1.066 diam_b1=21 (2.3s) [t=49s]
  [H07_1357061] A2-B0-C2-r9      C2-hibrido  clase=III                        pend=+1.089 diam_b1=16 (2.6s) [t=52s]
  [H07_1357061] A2-B0-C2-r10     C2-hard     clase=III                        pend=+1.026 diam_b1=22 (2.5s) [t=54s]
  [H07_1357061] A2-B0-C2-r10     C2-hibrido  clase=III                        pend=+0.762 diam_b1=13 (2.8s) [t=57s]
  [H07_1357061] A2-B0-C2-r11     C2-hard     clase=I                          pend=+0.516 diam_b1=11 (4.1s) [t=61s]
  [H07_1357061] A2-B0-C2-r11     C2-hibrido  clase=I                          pend=+0.458 diam_b1=10 (3.7s) [t=65s]
  [H07_1357061] A2-B0-C2-r12     C2-hard     clase=III                        pend=+0.889 diam_b1=17 (3.4s) [t=68s]
  [H07_1357061] A2-B0-C2-r12     C2-hibrido  clase=III                        pend=+0.895 diam_b1=14 (3.4s) [t=71s]
  [H07_1357061] A2-B0-C2-r13     C2-hard     clase=III                        pend=+1.348 diam_b1=21 (3.1s) [t=75s]
  [H07_1357061] A2-B0-C2-r13     C2-hibrido  clase=III                        pend=+1.275 diam_b1=16 (2.6s) [t=77s]
  [H07_1357061] A2-B0-C2-r14     C2-hard     clase=III                        pend=+0.740 diam_b1=14 (3.3s) [t=80s]
  [H07_1357061] A2-B0-C2-r14     C2-hibrido  clase=III                        pend=+0.940 diam_b1=13 (3.3s) [t=84s]
  [H07_1357061] A2-B0-C2-r15     C2-hard     clase=III                        pend=+1.275 diam_b1=23 (3.1s) [t=87s]
  [H07_1357061] A2-B0-C2-r15     C2-hibrido  clase=III                        pend=+1.319 diam_b1=16 (2.9s) [t=90s]
  [H07_1357061] A2-B0-C2-r16     C2-hard     clase=I                          pend=+0.477 diam_b1=10 (3.4s) [t=93s]
  [H07_1357061] A2-B0-C2-r16     C2-hibrido  clase=I                          pend=+0.466 diam_b1=9 (3.9s) [t=97s]
  [H07_1357061] A2-B0-C2-r17     C2-hard     clase=I                          pend=+0.468 diam_b1=10 (4.1s) [t=101s]
  [H07_1357061] A2-B0-C2-r17     C2-hibrido  clase=II                         pend=+0.431 diam_b1=8 (4.4s) [t=106s]
  [H07_1357061] A2-B0-C2-r18     C2-hard     clase=III                        pend=+0.840 diam_b1=15 (4.4s) [t=110s]
  [H07_1357061] A2-B0-C2-r18     C2-hibrido  clase=III                        pend=+0.855 diam_b1=13 (4.6s) [t=115s]
  [H07_1357061] A2-B0-C2-r19     C2-hard     clase=III                        pend=+0.797 diam_b1=15 (3.6s) [t=118s]
  [H07_1357061] A2-B0-C2-r19     C2-hibrido  clase=I                          pend=+0.558 diam_b1=10 (3.7s) [t=122s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard2.csv  (80 filas)
[H12_2571043] seed_base=2571043  admitidas=20/20  descartadas(P1-P5)=0
  [H12_2571043] A2-B0-C2-r0      C2-hard     clase=I                          pend=+0.466 diam_b1=10 (4.2s) [t=6s]
  [H12_2571043] A2-B0-C2-r0      C2-hibrido  clase=I                          pend=+0.284 diam_b1=7 (5.3s) [t=11s]
  [H12_2571043] A2-B0-C2-r1      C2-hard     clase=I                          pend=+0.502 diam_b1=10 (4.2s) [t=15s]
  [H12_2571043] A2-B0-C2-r1      C2-hibrido  clase=I                          pend=+0.338 diam_b1=8 (4.6s) [t=20s]
  [H12_2571043] A2-B0-C2-r2      C2-hard     clase=III                        pend=+0.946 diam_b1=20 (3.7s) [t=24s]
  [H12_2571043] A2-B0-C2-r2      C2-hibrido  clase=III                        pend=+1.004 diam_b1=14 (3.9s) [t=28s]
  [H12_2571043] A2-B0-C2-r3      C2-hard     clase=I                          pend=+0.668 diam_b1=12 (4.3s) [t=32s]
  [H12_2571043] A2-B0-C2-r3      C2-hibrido  clase=II                         pend=+0.440 diam_b1=10 (4.2s) [t=36s]
  [H12_2571043] A2-B0-C2-r4      C2-hard     clase=III                        pend=+1.139 diam_b1=20 (3.5s) [t=40s]
  [H12_2571043] A2-B0-C2-r4      C2-hibrido  clase=III                        pend=+1.342 diam_b1=16 (3.4s) [t=43s]
  [H12_2571043] A2-B0-C2-r5      C2-hard     clase=I                          pend=+0.617 diam_b1=12 (4.1s) [t=47s]
  [H12_2571043] A2-B0-C2-r5      C2-hibrido  clase=I                          pend=+0.584 diam_b1=11 (4.7s) [t=52s]
  [H12_2571043] A2-B0-C2-r6      C2-hard     clase=III                        pend=+0.840 diam_b1=15 (4.5s) [t=56s]
  [H12_2571043] A2-B0-C2-r6      C2-hibrido  clase=I                          pend=+0.585 diam_b1=11 (5.0s) [t=61s]
  [H12_2571043] A2-B0-C2-r7      C2-hard     clase=III                        pend=+0.966 diam_b1=16 (3.7s) [t=65s]
  [H12_2571043] A2-B0-C2-r7      C2-hibrido  clase=III                        pend=+0.945 diam_b1=13 (3.9s) [t=69s]
  [H12_2571043] A2-B0-C2-r8      C2-hard     clase=III                        pend=+0.862 diam_b1=14 (3.3s) [t=72s]
  [H12_2571043] A2-B0-C2-r8      C2-hibrido  clase=III                        pend=+1.150 diam_b1=15 (3.5s) [t=76s]
  [H12_2571043] A2-B0-C2-r9      C2-hard     clase=III                        pend=+1.018 diam_b1=23 (3.5s) [t=79s]
  [H12_2571043] A2-B0-C2-r9      C2-hibrido  clase=III                        pend=+0.795 diam_b1=14 (3.1s) [t=82s]
  [H12_2571043] A2-B0-C2-r10     C2-hard     clase=III                        pend=+1.168 diam_b1=19 (3.0s) [t=85s]
  [H12_2571043] A2-B0-C2-r10     C2-hibrido  clase=III                        pend=+1.277 diam_b1=17 (2.8s) [t=88s]
  [H12_2571043] A2-B0-C2-r11     C2-hard     clase=II                         pend=+0.412 diam_b1=9 (3.4s) [t=92s]
  [H12_2571043] A2-B0-C2-r11     C2-hibrido  clase=II                         pend=+0.387 diam_b1=8 (3.9s) [t=96s]
  [H12_2571043] A2-B0-C2-r12     C2-hard     clase=I                          pend=+0.592 diam_b1=11 (3.6s) [t=99s]
  [H12_2571043] A2-B0-C2-r12     C2-hibrido  clase=I                          pend=+0.542 diam_b1=11 (3.6s) [t=103s]
  [H12_2571043] A2-B0-C2-r13     C2-hard     clase=I                          pend=+0.612 diam_b1=13 (3.6s) [t=106s]
  [H12_2571043] A2-B0-C2-r13     C2-hibrido  clase=I                          pend=+0.466 diam_b1=10 (3.4s) [t=110s]
  [H12_2571043] A2-B0-C2-r14     C2-hard     clase=I                          pend=+0.657 diam_b1=12 (3.0s) [t=113s]
  [H12_2571043] A2-B0-C2-r14     C2-hibrido  clase=I                          pend=+0.578 diam_b1=11 (3.1s) [t=116s]
  [H12_2571043] A2-B0-C2-r15     C2-hard     clase=I                          pend=+0.559 diam_b1=12 (3.5s) [t=119s]
  [H12_2571043] A2-B0-C2-r15     C2-hibrido  clase=I                          pend=+0.506 diam_b1=10 (3.6s) [t=123s]
  [H12_2571043] A2-B0-C2-r16     C2-hard     clase=III                        pend=+0.727 diam_b1=13 (3.2s) [t=126s]
  [H12_2571043] A2-B0-C2-r16     C2-hibrido  clase=I                          pend=+0.564 diam_b1=10 (3.3s) [t=130s]
  [H12_2571043] A2-B0-C2-r17     C2-hard     clase=I                          pend=+0.525 diam_b1=10 (3.6s) [t=133s]
  [H12_2571043] A2-B0-C2-r17     C2-hibrido  clase=I                          pend=+0.509 diam_b1=9 (3.9s) [t=137s]
  [H12_2571043] A2-B0-C2-r18     C2-hard     clase=I                          pend=+0.498 diam_b1=10 (3.2s) [t=140s]
  [H12_2571043] A2-B0-C2-r18     C2-hibrido  clase=I                          pend=+0.526 diam_b1=8 (3.7s) [t=144s]
  [H12_2571043] A2-B0-C2-r19     C2-hard     clase=III                        pend=+1.076 diam_b1=19 (2.9s) [t=147s]
  [H12_2571043] A2-B0-C2-r19     C2-hibrido  clase=III                        pend=+0.924 diam_b1=13 (2.9s) [t=150s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard2.csv  (120 filas)
[H17_3948071] seed_base=3948071  admitidas=20/20  descartadas(P1-P5)=0
  [H17_3948071] A2-B0-C2-r0      C2-hard     clase=I                          pend=+0.659 diam_b1=14 (3.2s) [t=5s]
  [H17_3948071] A2-B0-C2-r0      C2-hibrido  clase=I                          pend=+0.627 diam_b1=12 (3.9s) [t=9s]
  [H17_3948071] A2-B0-C2-r1      C2-hard     clase=I                          pend=+0.519 diam_b1=11 (3.2s) [t=12s]
  [H17_3948071] A2-B0-C2-r1      C2-hibrido  clase=II                         pend=+0.439 diam_b1=8 (3.5s) [t=15s]
  [H17_3948071] A2-B0-C2-r2      C2-hard     clase=I                          pend=+0.475 diam_b1=10 (3.8s) [t=19s]
  [H17_3948071] A2-B0-C2-r2      C2-hibrido  clase=I                          pend=+0.558 diam_b1=9 (4.0s) [t=23s]
  [H17_3948071] A2-B0-C2-r3      C2-hard     clase=III                        pend=+0.737 diam_b1=15 (3.4s) [t=27s]
  [H17_3948071] A2-B0-C2-r3      C2-hibrido  clase=I                          pend=+0.561 diam_b1=11 (4.3s) [t=31s]
  [H17_3948071] A2-B0-C2-r4      C2-hard     clase=I                          pend=+0.504 diam_b1=10 (3.5s) [t=34s]
  [H17_3948071] A2-B0-C2-r4      C2-hibrido  clase=I                          pend=+0.324 diam_b1=7 (4.2s) [t=39s]
  [H17_3948071] A2-B0-C2-r5      C2-hard     clase=III                        pend=+0.840 diam_b1=13 (3.3s) [t=42s]
  [H17_3948071] A2-B0-C2-r5      C2-hibrido  clase=III                        pend=+0.925 diam_b1=13 (3.5s) [t=45s]
  [H17_3948071] A2-B0-C2-r6      C2-hard     clase=I                          pend=+0.576 diam_b1=11 (3.7s) [t=49s]
  [H17_3948071] A2-B0-C2-r6      C2-hibrido  clase=II                         pend=+0.443 diam_b1=9 (4.4s) [t=53s]
  [H17_3948071] A2-B0-C2-r7      C2-hard     clase=II                         pend=+0.426 diam_b1=9 (3.8s) [t=57s]
  [H17_3948071] A2-B0-C2-r7      C2-hibrido  clase=I                          pend=+0.524 diam_b1=10 (3.6s) [t=61s]
  [H17_3948071] A2-B0-C2-r8      C2-hard     clase=I                          pend=+0.689 diam_b1=12 (3.1s) [t=64s]
  [H17_3948071] A2-B0-C2-r8      C2-hibrido  clase=III                        pend=+0.821 diam_b1=13 (3.1s) [t=67s]
  [H17_3948071] A2-B0-C2-r9      C2-hard     clase=I                          pend=+0.678 diam_b1=13 (3.6s) [t=70s]
  [H17_3948071] A2-B0-C2-r9      C2-hibrido  clase=I                          pend=+0.659 diam_b1=11 (4.1s) [t=75s]
  [H17_3948071] A2-B0-C2-r10     C2-hard     clase=I                          pend=+0.546 diam_b1=10 (4.3s) [t=79s]
  [H17_3948071] A2-B0-C2-r10     C2-hibrido  clase=II                         pend=+0.444 diam_b1=9 (5.4s) [t=84s]
  [H17_3948071] A2-B0-C2-r11     C2-hard     clase=III                        pend=+0.870 diam_b1=15 (3.3s) [t=88s]
  [H17_3948071] A2-B0-C2-r11     C2-hibrido  clase=III                        pend=+0.785 diam_b1=12 (3.9s) [t=91s]
  [H17_3948071] A2-B0-C2-r12     C2-hard     clase=I                          pend=+0.336 diam_b1=9 (3.5s) [t=95s]
  [H17_3948071] A2-B0-C2-r12     C2-hibrido  clase=I                          pend=+0.328 diam_b1=7 (3.8s) [t=99s]
  [H17_3948071] A2-B0-C2-r13     C2-hard     clase=I                          pend=+0.602 diam_b1=12 (3.4s) [t=102s]
  [H17_3948071] A2-B0-C2-r13     C2-hibrido  clase=II                         pend=+0.394 diam_b1=8 (3.4s) [t=106s]
  [H17_3948071] A2-B0-C2-r14     C2-hard     clase=I                          pend=+0.599 diam_b1=12 (3.6s) [t=109s]
  [H17_3948071] A2-B0-C2-r14     C2-hibrido  clase=I                          pend=+0.507 diam_b1=11 (3.4s) [t=113s]
  [H17_3948071] A2-B0-C2-r15     C2-hard     clase=III                        pend=+0.850 diam_b1=19 (2.9s) [t=115s]
  [H17_3948071] A2-B0-C2-r15     C2-hibrido  clase=I                          pend=+0.637 diam_b1=12 (3.2s) [t=119s]
  [H17_3948071] A2-B0-C2-r16     C2-hard     clase=I                          pend=+0.663 diam_b1=13 (3.2s) [t=122s]
  [H17_3948071] A2-B0-C2-r16     C2-hibrido  clase=I                          pend=+0.551 diam_b1=11 (3.2s) [t=125s]
  [H17_3948071] A2-B0-C2-r17     C2-hard     clase=III                        pend=+1.079 diam_b1=19 (2.5s) [t=128s]
  [H17_3948071] A2-B0-C2-r17     C2-hibrido  clase=III                        pend=+1.280 diam_b1=17 (2.8s) [t=130s]
  [H17_3948071] A2-B0-C2-r18     C2-hard     clase=III                        pend=+0.875 diam_b1=15 (2.5s) [t=133s]
  [H17_3948071] A2-B0-C2-r18     C2-hibrido  clase=III                        pend=+0.768 diam_b1=11 (3.1s) [t=136s]
  [H17_3948071] A2-B0-C2-r19     C2-hard     clase=I                          pend=+0.588 diam_b1=12 (3.1s) [t=139s]
  [H17_3948071] A2-B0-C2-r19     C2-hibrido  clase=II                         pend=+0.391 diam_b1=8 (4.0s) [t=143s]
CSV: /Users/alexis/Desktop/RMD/Cosmolab/Cosmogenesis/cs090_fase6_o2b_genealogias_reglas_shard2.csv  (160 filas)

[shard 2] filtro P1-P5:
   H02_344251       seed_base=344251    admitidas=20/20 descartadas=0
   H07_1357061      seed_base=1357061   admitidas=20/20 descartadas=0
   H12_2571043      seed_base=2571043   admitidas=20/20 descartadas=0
   H17_3948071      seed_base=3948071   admitidas=20/20 descartadas=0
[shard 2] terminado en 8.7 min, 160 filas.
