patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
20,66160,2500,local,5,8,2.984,0.034,1,6.833,1,0.759,0.903,13.314,0.4535,13,20
20,66160,2500,sin_local,-1,8,5.277,0.05,1,4.483,1,1.022,0.904,51.323,0.0907,4,17
20,66160,2500,local_barajado,5,8,2.927,0.054,1,6.247,1,1.189,0.907,12.562,0.1165,6,20
20,66160,2500,local_marco_congelado,5,8,2.799,0.037,0,7.976,0,0.955,0.891,13.011,0.4726,12,20
22,66166,2500,local,5,8,3.016,0.035,3,6.888,1,0.853,0.902,12.853,0.473,13,20
22,66166,2500,sin_local,-1,8,5.623,0.041,1,5.446,1,1.074,0.904,51.445,0.0915,4,17
22,66166,2500,local_barajado,5,8,2.942,0.052,1,6.686,1,1.206,0.911,12.61,0.1083,7,20
22,66166,2500,local_marco_congelado,5,8,2.904,0.028,0,7.977,0,1.011,0.893,12.97,0.4783,16,20
21,66163,2500,local,5,8,2.703,0.037,1,6.802,1,0.871,0.908,13.104,0.4803,14,20
21,66163,2500,sin_local,-1,8,5.204,0.035,1,5.767,1,1.021,0.908,50.411,0.0902,3,17
21,66163,2500,local_barajado,5,8,2.969,0.054,1,5.797,1,1.141,0.906,12.587,0.0992,7,20
21,66163,2500,local_marco_congelado,5,8,2.798,0.027,0,7.975,0,1.025,0.904,12.955,0.4686,13,20
23,66169,2500,local,5,8,2.689,0.031,1,7.129,1,0.937,0.899,12.803,0.4483,14,20
23,66169,2500,sin_local,-1,8,5.528,0.042,1,5.854,1,1.114,0.916,52.309,0.0961,3,17
23,66169,2500,local_barajado,5,8,2.923,0.055,1,6.777,1,1.219,0.909,12.597,0.1034,7,20
23,66169,2500,local_marco_congelado,5,8,2.535,0.033,0,7.983,0,0.966,0.899,12.931,0.4629,17,20
24,66172,2500,local,5,8,2.57,0.023,1,7.259,1,0.745,0.902,12.894,0.4912,21,20
24,66172,2500,sin_local,-1,8,5.181,0.052,2,5.887,1,0.815,0.912,51.837,0.0907,4,17
24,66172,2500,local_barajado,5,8,3.036,0.055,1,6.536,1,1.143,0.906,12.584,0.106,7,20
24,66172,2500,local_marco_congelado,5,8,2.566,0.026,0,7.981,0,1.029,0.912,12.92,0.4957,15,20
26,66178,2500,local,5,8,2.607,0.036,2,6.861,1,0.901,0.908,12.931,0.4705,13,20
26,66178,2500,sin_local,-1,8,5.282,0.045,1,4.808,1,0.858,0.915,52.566,0.0831,4,17
26,66178,2500,local_barajado,5,8,2.925,0.054,1,6.432,1,1.191,0.916,12.736,0.1072,6,20
26,66178,2500,local_marco_congelado,5,8,2.558,0.036,0,7.974,0,1.034,0.906,13.098,0.4508,15,20
28,66184,2500,local,5,8,2.418,0.031,1,6.802,1,0.893,0.91,13.117,0.4533,17,20
28,66184,2500,sin_local,-1,8,5.338,0.045,1,3.372,1,0.9,0.913,51.746,0.0852,4,17
28,66184,2500,local_barajado,5,8,2.955,0.053,1,5.159,1,1.193,0.908,12.624,0.096,6,20
28,66184,2500,local_marco_congelado,5,8,2.614,0.032,0,7.982,0,1.07,0.911,13.098,0.4606,15,20
25,66175,2500,local,5,8,3.1,0.028,0,6.799,0,0.855,0.908,13.056,0.4493,13,20
25,66175,2500,sin_local,-1,8,5.317,0.041,3,5.616,1,0.927,0.912,51.152,0.0853,3,17
25,66175,2500,local_barajado,5,8,2.903,0.052,1,6.281,1,1.158,0.913,12.741,0.1084,6,20
25,66175,2500,local_marco_congelado,5,8,2.626,0.03,0,7.986,0,1.042,0.903,13.102,0.4645,17,20
27,66181,2500,local,5,8,2.696,0.035,1,7.0,1,0.907,0.9,13.144,0.437,15,20
27,66181,2500,sin_local,-1,8,5.608,0.046,1,5.668,1,1.045,0.902,49.834,0.0874,4,17
27,66181,2500,local_barajado,5,8,2.941,0.054,2,5.841,1,1.134,0.92,12.726,0.1102,7,20
27,66181,2500,local_marco_congelado,5,8,2.665,0.035,0,7.967,0,1.052,0.906,13.102,0.453,15,20
29,66187,2500,local,5,8,2.699,0.028,0,7.18,0,0.817,0.905,12.955,0.4724,15,20
29,66187,2500,sin_local,-1,8,5.347,0.041,1,5.38,1,0.879,0.913,53.005,0.0808,4,17
29,66187,2500,local_barajado,5,8,2.98,0.055,1,6.332,1,1.181,0.914,12.622,0.1079,7,20
29,66187,2500,local_marco_congelado,5,8,2.919,0.031,0,7.983,0,0.966,0.901,13.213,0.463,15,20
31,66193,2500,local,5,8,2.576,0.03,3,6.938,1,0.944,0.903,13.219,0.4607,16,20
31,66193,2500,sin_local,-1,8,5.45,0.046,1,4.819,1,0.851,0.908,51.093,0.0831,4,17
31,66193,2500,local_barajado,5,8,2.899,0.05,2,6.28,1,1.147,0.914,12.712,0.1039,6,20
31,66193,2500,local_marco_congelado,5,8,2.381,0.033,0,7.972,0,1.032,0.903,13.01,0.4648,16,20
34,66202,2500,local,5,8,2.661,0.035,0,7.003,0,0.85,0.913,13.102,0.4525,14,20
34,66202,2500,sin_local,-1,8,4.982,0.048,1,4.484,1,0.969,0.914,51.928,0.0805,4,17
34,66202,2500,local_barajado,5,8,2.955,0.053,1,6.35,1,1.111,0.899,12.498,0.1113,7,20
34,66202,2500,local_marco_congelado,5,8,2.717,0.037,0,7.976,0,1.041,0.907,13.139,0.4775,14,20
30,66190,2500,local,5,8,2.756,0.03,2,6.846,1,0.853,0.908,13.17,0.4727,15,20
30,66190,2500,sin_local,-1,8,5.582,0.043,1,5.347,1,0.807,0.914,52.278,0.0862,3,17
30,66190,2500,local_barajado,5,8,2.937,0.053,1,5.639,1,1.17,0.909,12.597,0.1073,7,20
30,66190,2500,local_marco_congelado,5,8,2.829,0.025,0,7.984,0,1.033,0.899,13.11,0.452,11,20
32,66196,2500,local,5,8,3.062,0.028,0,7.402,0,0.856,0.895,13.128,0.4522,13,20
32,66196,2500,sin_local,-1,8,5.375,0.043,2,5.495,1,1.058,0.914,52.712,0.0978,3,17
32,66196,2500,local_barajado,5,8,2.967,0.056,1,5.47,1,1.21,0.902,12.477,0.1075,6,20
32,66196,2500,local_marco_congelado,5,8,2.532,0.031,0,7.972,0,0.949,0.912,13.213,0.4721,17,20
35,66205,2500,local,5,8,2.732,0.029,0,7.172,0,0.837,0.901,12.896,0.4478,18,20
35,66205,2500,sin_local,-1,8,5.21,0.049,1,5.823,1,1.024,0.914,52.45,0.0823,4,17
35,66205,2500,local_barajado,5,8,2.891,0.054,1,6.15,1,1.131,0.914,12.63,0.1105,7,20
35,66205,2500,local_marco_congelado,5,8,2.514,0.031,0,7.969,0,0.957,0.911,12.942,0.4403,1,20
33,66199,2500,local,5,8,2.686,0.04,1,7.005,1,0.835,0.9,13.083,0.4527,12,20
33,66199,2500,sin_local,-1,8,5.705,0.044,1,4.902,1,0.807,0.914,51.645,0.0967,3,17
33,66199,2500,local_barajado,5,8,2.931,0.053,2,6.238,1,1.202,0.912,12.706,0.1089,7,20
33,66199,2500,local_marco_congelado,5,8,2.675,0.034,0,7.978,0,1.054,0.912,13.006,0.4592,14,20
36,66208,2500,local,5,8,2.338,0.041,0,7.405,0,0.891,0.903,13.03,0.442,14,20
36,66208,2500,sin_local,-1,8,5.427,0.043,1,4.538,1,0.844,0.916,50.755,0.0863,3,17
36,66208,2500,local_barajado,5,8,2.914,0.052,1,6.63,1,1.12,0.91,12.595,0.1052,6,20
36,66208,2500,local_marco_congelado,5,8,2.96,0.028,0,7.976,0,1.097,0.89,12.96,0.4766,15,20
38,66214,2500,local,5,8,2.638,0.029,0,7.362,0,0.83,0.912,13.074,0.4757,15,20
38,66214,2500,sin_local,-1,8,5.421,0.044,2,6.008,1,0.883,0.912,51.827,0.0855,3,17
38,66214,2500,local_barajado,5,8,3.004,0.053,2,6.62,1,1.156,0.908,12.635,0.1103,6,20
38,66214,2500,local_marco_congelado,5,8,2.965,0.025,0,7.982,0,0.985,0.897,13.005,0.4508,12,20
39,66217,2500,local,5,8,2.961,0.028,1,6.884,1,0.879,0.903,12.979,0.4563,15,20
39,66217,2500,sin_local,-1,8,5.477,0.044,1,4.113,1,0.89,0.912,50.838,0.0848,3,17
39,66217,2500,local_barajado,5,8,2.969,0.052,3,6.341,1,1.183,0.916,12.682,0.1117,7,20
39,66217,2500,local_marco_congelado,5,8,2.713,0.032,0,7.988,0,0.986,0.901,13.146,0.4744,16,20
37,66211,2500,local,5,8,2.653,0.034,2,6.884,1,0.961,0.906,12.933,0.4554,17,20
37,66211,2500,sin_local,-1,8,5.362,0.048,1,3.301,1,0.925,0.913,53.282,0.0825,3,17
37,66211,2500,local_barajado,5,8,2.966,0.053,1,5.403,1,1.114,0.914,12.629,0.1176,7,20
37,66211,2500,local_marco_congelado,5,8,2.861,0.03,0,7.975,0,1.035,0.893,12.939,0.4624,14,20
