rule_id,N,escala_b,dt,diam_real,giant_real,holon_real,n_aristas,n_triangulos,diam_null_topo,diam_null_topo_std,holon_null_valor,genealogia,seed_base,brazo,clase_final
A2-B0-C2-r6,734,4,0.13,6.0,0.9509536784741145,1.0230661232427611,2833,36,5.333333333333333,0.4714045217910317,1.2376463063736591,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r6,511,8,0.17,5.0,0.9295499021526419,1.0230661232427611,2552,36,5.0,1e-09,1.2376463063736591,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r6,348,16,0.2,4.0,0.896551724137931,1.0230661232427611,2180,36,4.0,1e-09,1.2376463063736591,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r7,2000,1,0.02,17.0,0.9465,0.7926821565036763,3249,75,13.333333333333334,1.699673172197595,1.601529988504606,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r7,1205,2,0.08,9.0,0.91701244813278,0.7926821565036763,2436,75,9.333333333333334,0.4714045217910317,1.601529988504606,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r7,772,4,0.13,8.0,0.8704663212435233,0.7926821565036763,1991,75,6.333333333333333,0.4714045217910317,1.601529988504606,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r7,536,8,0.17,6.0,0.8134328358208955,0.7926821565036763,1725,75,6.0,1e-09,1.601529988504606,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r7,424,16,0.21,4.0,0.7641509433962265,0.7926821565036763,1504,75,4.0,1e-09,1.601529988504606,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r7,2000,1,0.02,11.0,0.9105,0.7668322234110432,3630,66,12.0,0.816496581927726,1.4700871896651344,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r7,1251,2,0.07,9.0,0.8633093525179856,0.7668322234110432,2871,66,8.333333333333334,0.4714045217910317,1.4700871896651344,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r7,842,4,0.11,6.0,0.7969121140142518,0.7668322234110432,2443,66,6.0,1e-09,1.4700871896651344,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r7,633,8,0.14,5.0,0.7298578199052133,0.7668322234110432,2156,66,5.0,1e-09,1.4700871896651344,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r7,512,16,0.18,4.0,0.666015625,0.7668322234110432,1863,66,4.333333333333333,0.4714045217910317,1.4700871896651344,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r8,2000,1,0.03,13.0,0.9835,0.7435485602114823,3932,39,12.333333333333334,0.4714045217910317,1.35123257639861,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r8,1149,2,0.09,9.0,0.9721496953872933,0.7435485602114823,3076,39,8.333333333333334,0.4714045217910317,1.35123257639861,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r8,698,4,0.14,6.0,0.9541547277936963,0.7435485602114823,2598,39,6.0,1e-09,1.35123257639861,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r8,456,8,0.19,5.0,0.9298245614035088,0.7435485602114823,2319,39,5.0,1e-09,1.35123257639861,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r8,325,16,0.23,4.0,0.9015384615384615,0.7435485602114823,1977,39,4.0,1e-09,1.35123257639861,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r8,2000,1,0.03,11.0,0.9915,0.4295008347532758,4809,36,10.333333333333334,1.2472191299246471,1.3146624412014134,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r8,1138,2,0.11,7.0,0.9850615114235501,0.4295008347532758,3940,36,6.666666666666667,0.4714045217910317,1.3146624412014134,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r8,702,4,0.18,5.0,0.9757834757834758,0.4295008347532758,3464,36,5.666666666666667,0.4714045217910317,1.3146624412014134,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r8,465,8,0.25,5.0,0.9634408602150538,0.4295008347532758,3124,36,4.666666666666667,0.4714045217910317,1.3146624412014134,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r8,347,16,0.32,4.0,0.9510086455331412,0.4295008347532758,2686,36,4.0,1e-09,1.3146624412014134,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r9,2000,1,0.03,12.0,0.978,1.132435957597535,3783,21,11.333333333333334,1.2472191299246471,2.065472086456828,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r9,1174,2,0.09,8.0,0.9676320272572402,1.132435957597535,2953,21,7.333333333333333,0.4714045217910317,2.065472086456828,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r9,743,4,0.14,6.0,0.9502018842530283,1.132435957597535,2503,21,5.666666666666667,0.4714045217910317,2.065472086456828,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r9,505,8,0.18,5.0,0.9267326732673268,1.132435957597535,2225,21,5.0,1e-09,2.065472086456828,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r9,379,16,0.22,4.0,0.9023746701846965,1.132435957597535,1934,21,4.0,1e-09,2.065472086456828,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r9,2000,1,0.03,11.0,0.9835,1.1166365996255827,3972,21,11.666666666666666,0.4714045217910317,1.690485707600502,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r9,1169,2,0.1,8.0,0.9760479041916168,1.1166365996255827,3137,21,8.0,1e-09,1.690485707600502,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r9,751,4,0.16,6.0,0.9640479360852197,1.1166365996255827,2699,21,5.333333333333333,0.4714045217910317,1.690485707600502,G0_original_90210,90210,C2-hibrido,I
