patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
13,66139,1500,local_barajado,4,8,2.723,0.052,1,5.979,1,1.155,0.903,10.037,0.1339,8,20
13,66139,1500,local_marco_congelado,4,8,1.109,0.002,0,7.97,0,1.064,0.3,10.261,0.6015,22,20
14,66142,1500,local,4,8,1.088,0.003,1,7.102,1,0.683,0.24,10.347,0.6187,9,20
14,66142,1500,sin_local,-1,8,nan,0.052,1,4.183,1,1.005,0.919,52.045,0.0862,3,17
14,66142,1500,local_barajado,4,8,2.764,0.056,2,6.175,1,1.055,0.919,10.365,0.1409,8,20
14,66142,1500,local_marco_congelado,4,8,1.269,0.001,0,7.959,0,0.938,0.531,10.549,0.5958,37,20
17,66151,1500,local,4,8,1.004,0.0,1,6.922,1,0.551,0.287,10.597,0.6075,29,20
17,66151,1500,sin_local,-1,8,5.104,0.051,1,4.24,1,0.827,0.915,51.917,0.0975,3,17
17,66151,1500,local_barajado,4,8,2.784,0.056,2,6.278,1,1.109,0.913,10.232,0.152,8,20
17,66151,1500,local_marco_congelado,4,8,1.173,0.007,0,7.96,0,0.98,0.337,10.493,0.6134,3,20
15,66145,1500,local,4,8,1.39,0.005,0,7.221,0,0.632,0.521,10.715,0.6104,30,20
15,66145,1500,sin_local,-1,8,4.994,0.056,1,2.814,1,0.993,0.917,52.893,0.0935,3,17
15,66145,1500,local_barajado,4,8,2.784,0.054,2,5.701,1,1.022,0.897,10.005,0.1256,8,20
15,66145,1500,local_marco_congelado,4,8,1.149,0.001,0,7.957,0,0.955,0.265,10.611,0.6035,8,20
16,66148,1500,local,4,8,0.715,0.005,1,6.772,1,0.633,0.1,10.725,0.6305,19,20
16,66148,1500,sin_local,-1,8,nan,0.044,1,4.317,1,1.091,0.904,50.987,0.094,3,17
16,66148,1500,local_barajado,4,8,2.731,0.055,1,6.881,1,1.208,0.905,10.152,0.1244,8,20
16,66148,1500,local_marco_congelado,4,8,1.177,0.001,0,7.978,0,1.107,0.399,10.536,0.6029,23,20
18,66154,1500,local,4,8,1.237,0.001,0,7.204,0,0.626,0.389,10.653,0.6022,27,20
18,66154,1500,sin_local,-1,8,4.929,0.053,1,4.886,1,0.873,0.909,52.136,0.086,3,17
18,66154,1500,local_barajado,4,8,2.81,0.055,1,6.414,1,1.175,0.925,10.315,0.1283,7,20
18,66154,1500,local_marco_congelado,4,8,1.187,0.011,0,7.948,0,0.758,0.249,10.632,0.6026,13,20
23,66169,1500,local,4,8,1.217,0.0,0,7.108,0,0.669,0.477,10.589,0.6015,3,20
23,66169,1500,sin_local,-1,8,4.799,0.051,1,4.563,1,0.926,0.918,49.379,0.0905,4,16
23,66169,1500,local_barajado,4,8,2.782,0.058,1,6.287,1,1.26,0.913,10.192,0.1543,8,20
23,66169,1500,local_marco_congelado,4,8,0.962,0.003,0,7.96,0,1.004,0.303,10.704,0.6178,22,20
20,66160,1500,local,4,8,1.146,0.001,1,7.071,1,0.633,0.321,10.469,0.6248,34,20
20,66160,1500,sin_local,-1,8,4.803,0.043,1,3.638,1,0.932,0.907,51.952,0.1017,2,17
20,66160,1500,local_barajado,4,8,2.757,0.057,2,6.231,1,1.046,0.901,10.203,0.1435,8,20
20,66160,1500,local_marco_congelado,4,8,0.919,0.001,0,7.971,0,1.036,0.167,10.469,0.6295,2,20
19,66157,1500,local,4,8,1.249,0.001,1,7.236,1,0.555,0.283,10.525,0.5802,27,20
19,66157,1500,sin_local,-1,8,5.114,0.036,1,2.992,1,0.933,0.896,48.683,0.0901,3,17
19,66157,1500,local_barajado,4,8,2.761,0.056,1,5.558,1,1.18,0.918,10.264,0.1456,8,20
19,66157,1500,local_marco_congelado,4,8,1.052,0.0,0,7.96,0,0.932,0.48,10.568,0.6058,9,20
21,66163,1500,local,4,8,1.319,0.002,0,7.129,0,0.627,0.324,10.549,0.6188,20,20
21,66163,1500,sin_local,-1,8,4.841,0.046,1,4.001,1,0.832,0.913,52.864,0.0886,4,17
21,66163,1500,local_barajado,4,8,2.787,0.055,1,5.724,1,1.054,0.902,10.131,0.1499,7,20
21,66163,1500,local_marco_congelado,4,8,1.006,0.001,0,7.954,0,0.903,0.263,10.664,0.6197,2,20
22,66166,1500,local,4,8,1.279,0.001,1,6.967,1,0.619,0.263,10.555,0.5882,28,20
22,66166,1500,sin_local,-1,8,4.974,0.049,1,4.563,1,0.856,0.913,52.685,0.0932,4,17
22,66166,1500,local_barajado,4,8,2.778,0.056,5,6.497,1,1.153,0.909,10.205,0.1328,8,20
22,66166,1500,local_marco_congelado,4,8,1.654,0.015,0,7.951,0,0.96,0.595,10.477,0.6067,26,20
24,66172,1500,local,4,8,1.444,0.003,0,7.112,0,0.559,0.601,10.661,0.6057,4,20
24,66172,1500,sin_local,-1,8,4.654,0.055,1,4.253,1,0.916,0.916,52.299,0.09,3,17
24,66172,1500,local_barajado,4,8,2.747,0.051,1,6.257,1,1.133,0.905,10.053,0.1238,9,20
24,66172,1500,local_marco_congelado,4,8,1.194,0.013,0,7.969,0,0.966,0.401,10.507,0.6163,29,20
25,66175,1500,local,4,8,1.523,0.005,1,7.211,1,0.697,0.527,10.501,0.5956,26,20
25,66175,1500,sin_local,-1,8,4.821,0.051,1,4.699,1,0.912,0.897,50.256,0.0906,3,17
25,66175,1500,local_barajado,4,8,2.736,0.056,1,5.701,1,1.219,0.913,10.253,0.1476,8,20
25,66175,1500,local_marco_congelado,4,8,1.3,0.004,0,7.962,0,0.968,0.313,10.659,0.5844,3,20
26,66178,1500,local,4,8,1.257,0.01,1,7.024,1,0.62,0.403,10.493,0.5819,36,20
26,66178,1500,sin_local,-1,8,4.948,0.051,1,2.828,1,0.607,0.907,50.389,0.0928,4,17
26,66178,1500,local_barajado,4,8,2.825,0.056,1,6.411,1,1.189,0.908,10.136,0.1386,8,20
26,66178,1500,local_marco_congelado,4,8,1.435,0.0,0,7.966,0,0.94,0.603,10.557,0.6085,44,20
27,66181,1500,local,4,8,1.265,0.013,0,7.139,0,0.631,0.315,10.397,0.5923,12,20
27,66181,1500,sin_local,-1,8,4.888,0.049,1,3.881,1,1.073,0.916,52.336,0.0884,3,17
27,66181,1500,local_barajado,4,8,2.747,0.057,2,6.052,1,1.195,0.912,10.208,0.1283,8,20
27,66181,1500,local_marco_congelado,4,8,0.789,0.006,0,7.954,0,0.842,0.159,10.517,0.6292,2,20
28,66184,1500,local,4,8,1.556,0.012,1,7.034,1,0.646,0.627,10.515,0.5691,1,20
28,66184,1500,sin_local,-1,8,5.037,0.052,3,4.76,1,0.762,0.903,51.76,0.0903,3,17
28,66184,1500,local_barajado,4,8,2.782,0.06,0,6.948,0,1.255,0.904,10.176,0.1461,8,20
28,66184,1500,local_marco_congelado,4,8,1.246,0.004,0,7.95,0,0.956,0.374,10.459,0.5843,21,20
29,66187,1500,local,4,8,1.443,0.038,2,7.007,1,0.763,0.588,10.715,0.5791,26,20
29,66187,1500,sin_local,-1,8,5.003,0.052,1,3.898,1,0.906,0.91,51.405,0.0963,3,17
29,66187,1500,local_barajado,4,8,2.722,0.057,2,6.557,1,1.116,0.908,10.203,0.1416,8,20
29,66187,1500,local_marco_congelado,4,8,1.102,0.001,0,7.955,0,0.879,0.419,10.384,0.5967,1,20
30,66190,1500,local,4,8,1.575,0.029,1,6.984,1,0.625,0.5,10.787,0.578,30,20
30,66190,1500,sin_local,-1,8,4.368,0.053,1,3.359,1,0.779,0.907,51.693,0.0891,4,17
30,66190,1500,local_barajado,4,8,2.813,0.051,2,6.82,1,1.164,0.899,10.011,0.1299,7,20
30,66190,1500,local_marco_congelado,4,8,1.195,0.001,0,7.946,0,0.909,0.305,10.411,0.5925,9,20
31,66193,1500,local,4,8,1.031,0.003,0,7.325,0,0.613,0.177,10.573,0.6043,17,20
31,66193,1500,sin_local,-1,8,4.924,0.047,1,3.623,1,0.81,0.916,52.808,0.091,4,17
31,66193,1500,local_barajado,4,8,2.815,0.058,1,6.408,1,1.102,0.909,10.259,0.1435,8,20
31,66193,1500,local_marco_congelado,4,8,0.974,0.003,0,7.975,0,0.902,0.209,10.635,0.6058,2,20
33,66199,1500,local,4,8,1.344,0.006,0,7.288,0,0.665,0.495,10.611,0.6145,3,20
33,66199,1500,sin_local,-1,8,4.729,0.057,2,4.853,1,0.789,0.903,52.408,0.0885,3,17
33,66199,1500,local_barajado,4,8,2.744,0.057,1,6.289,1,1.211,0.908,10.307,0.1395,9,20
33,66199,1500,local_marco_congelado,4,8,1.099,0.001,0,7.96,0,0.977,0.368,10.643,0.6239,2,20
32,66196,1500,local,4,8,1.626,0.009,1,6.957,1,0.628,0.577,10.435,0.6019,27,20
32,66196,1500,sin_local,-1,8,4.995,0.051,1,3.296,1,0.788,0.912,51.653,0.0892,4,17
32,66196,1500,local_barajado,4,8,2.755,0.05,1,5.972,1,1.182,0.899,10.211,0.1405,8,20
32,66196,1500,local_marco_congelado,4,8,1.26,0.005,0,7.969,0,0.817,0.381,10.565,0.6136,16,20
34,66202,1500,local,4,8,1.161,0.008,1,7.103,1,0.629,0.261,10.555,0.6067,4,20
34,66202,1500,sin_local,-1,8,4.123,0.051,1,5.042,1,0.864,0.911,53.184,0.0881,3,17
34,66202,1500,local_barajado,4,8,2.692,0.051,2,6.041,1,1.204,0.909,10.197,0.1299,8,20
34,66202,1500,local_marco_congelado,4,8,1.299,0.006,0,7.967,0,1.142,0.303,10.379,0.6024,4,20
35,66205,1500,local,4,8,0.754,0.003,2,6.769,1,1.098,0.123,10.371,0.6004,2,20
35,66205,1500,sin_local,-1,8,4.901,0.054,1,3.785,1,0.866,0.906,51.219,0.0859,3,17
35,66205,1500,local_barajado,4,8,2.746,0.049,1,6.286,1,1.159,0.907,10.291,0.1403,8,20
35,66205,1500,local_marco_congelado,4,8,1.469,0.002,0,7.967,0,0.932,0.42,10.669,0.6344,27,20
36,66208,1500,local,4,8,1.344,0.008,0,7.148,0,0.632,0.391,10.483,0.6419,21,20
36,66208,1500,sin_local,-1,8,4.635,0.055,1,4.469,1,0.856,0.915,51.947,0.0936,4,17
36,66208,1500,local_barajado,4,8,2.688,0.058,1,6.461,1,1.108,0.917,10.323,0.1628,8,20
36,66208,1500,local_marco_congelado,4,8,1.183,0.003,0,7.957,0,1.01,0.265,10.544,0.5898,21,20
38,66214,1500,local,4,8,1.332,0.003,1,6.999,1,0.74,0.499,10.381,0.6406,5,20
38,66214,1500,sin_local,-1,8,4.829,0.051,1,4.072,1,0.798,0.91,52.155,0.089,3,17
38,66214,1500,local_barajado,4,8,2.76,0.055,1,5.989,1,1.101,0.887,10.096,0.1387,8,20
38,66214,1500,local_marco_congelado,4,8,1.229,0.001,0,7.967,0,1.032,0.487,10.384,0.597,41,20
37,66211,1500,local,4,8,1.028,0.001,0,7.441,0,0.511,0.361,10.523,0.6029,40,20
37,66211,1500,sin_local,-1,8,nan,0.05,1,3.63,1,0.932,0.911,52.125,0.091,3,17
37,66211,1500,local_barajado,4,8,2.736,0.054,2,6.25,1,1.083,0.913,10.288,0.1351,8,20
37,66211,1500,local_marco_congelado,4,8,1.263,0.014,0,7.977,0,0.996,0.611,10.747,0.5952,40,20
39,66217,1500,local,4,8,1.254,0.001,3,7.044,1,0.587,0.453,10.501,0.6203,3,20
39,66217,1500,sin_local,-1,8,4.926,0.056,1,3.717,1,0.845,0.91,51.445,0.0883,4,17
39,66217,1500,local_barajado,4,8,2.865,0.055,1,4.715,1,1.031,0.91,10.189,0.1164,7,20
39,66217,1500,local_marco_congelado,4,8,1.171,0.001,0,7.963,0,0.969,0.409,10.597,0.5987,6,20
