seed,f_persiste,orden_a1,dir_x,dir_y,dir_z,S_mean_vivos,S_max_vivos,S_total_vivos,entropia_orient,dim_participation,rango_C,ratio_orden_inicial,frac_coop_inicial,elapsed_s
825,0.518,0.5164326020653238,-0.8500267016729275,0.2521288429517168,-0.4624777324313817,9993.029436668083,19387.918789555384,10352778.496388134,4.8640260642647775,11.952468695772543,1036,13.944727578376822,0.5005832916458229,0.23749748500267742
826,0.5065,0.5065323659865036,-0.32247455613929593,-0.07335945402258688,0.9437311858512846,9395.333850856936,18579.17072948687,9517473.190918077,5.139960673393743,11.944347175612407,1013,28.472901926687022,0.4999214607303652,0.25035046500124736
827,0.5125,0.5196824659873723,0.5472249632493481,0.7493731646694012,-0.3728065177409275,10010.494201833344,19297.771434814404,10260756.556879178,4.832344832368104,11.938803271746455,1025,24.059952860440262,0.4999774887443722,0.2526586669991957
828,0.5135,0.5200974024614042,0.010722629630403336,0.05694847544671297,-0.9983195361997601,10046.45286580481,19348.44323790104,10317707.09318154,5.302624299398582,11.938185290390852,1027,23.058130938473276,0.5002121060530265,0.28993772299872944
829,0.5055,0.5083853643617764,0.9000342746008143,0.38639827670062665,-0.20158044624063087,9445.260433095886,18621.199705807543,9549158.29785994,4.865088060194658,11.950168447961603,1011,34.02403703802896,0.4996538269134567,0.3014697309990879
830,0.509,0.5244484816539943,0.2279167541481891,0.9191673591518824,-0.3212247173682444,10126.310017185948,19296.77517262774,10308583.597495295,4.763633149972368,11.92156081137461,1018,21.29118980218275,0.49999499749874937,0.2691025819949573
831,0.5165,0.5094740945806197,-0.05736026145385081,0.9847172653539251,-0.16444363082781052,9695.191835974709,19057.157292281412,10015133.166561874,4.743933422839614,11.946826474111441,1033,18.396614880186203,0.5001590795397699,0.2502917969977716
832,0.5045,0.5089475809593187,0.4599693370779419,-0.590403880782107,-0.6632129872865173,9446.962900863784,18590.938245589965,9531985.566971557,4.934459748319993,11.936468264624144,1009,38.447931512444846,0.49981140570285143,0.24949581500550266
833,0.4965,0.5090658707462578,-0.09643024914372751,0.853778734597876,-0.5116278719914781,9295.88672243096,18298.62728247797,9230815.515373943,4.857508324961123,11.955175609868121,993,121.47817762620635,0.49972836418209104,0.22710742100025527
834,0.498,0.5043036282399773,-0.5272618056250978,0.29287315598421115,-0.7976341911132003,9152.296006527384,18167.73587552623,9115686.822501274,5.008364224501244,11.956732554840823,996,55.01972983766648,0.4998514257128564,0.24004925199551508
835,0.5075,0.5006130578783092,-0.048151101275264785,0.19262315792583068,-0.9800907052291945,9192.596093347385,18404.029259626554,9330485.034747597,5.229802088571745,11.959823938971,1015,42.777563952678705,0.49962531265632815,0.29772938699898077
836,0.5015,0.5214924440943023,0.3774558801410118,-0.9063727775712899,0.1897773606747632,9861.565957882925,18924.026565305507,9891150.655756574,4.7526161217029514,11.932868005652654,1003,37.62166808295692,0.49978589294647324,0.24854533400502987
837,0.5205,0.50944069941588,-0.5757156241345003,0.7910114059974201,-0.20700839526310827,9769.293416541692,19210.681802692885,10169834.446619902,4.760578484527716,11.950763103247764,1041,20.276227659839478,0.4999034517258629,0.2526550800030236
838,0.5175,0.5144986250561312,0.2219750989844485,0.3589820181285879,-0.9065643750397268,9907.224763711443,19266.18068660459,10253977.630441343,5.135281657046521,11.917929573630643,1035,23.523850119295073,0.4998819409704852,0.2609202189996722
839,0.503,0.5297811794618166,-0.16457691134597136,0.5283246344961847,0.8329390859098239,10211.955152890017,19310.312638788128,10273226.883807357,5.033274089075794,11.895651375588699,1006,21.22866264981472,0.5000085042521261,0.2620661199980532
840,0.4975,0.5193975310755518,0.48883068867829116,-0.8102917847158654,0.3232209483128922,9704.247352116257,18718.163376784458,9655726.115355676,4.836890999102075,11.908795624359994,995,33.99012186240387,0.4997393696848424,0.21219862200086936
841,0.5235,0.5107151378797353,0.8488964669867534,-0.09673863518009311,-0.519631046802345,9876.022900668364,19379.212322102034,10340195.976999776,4.917917173280586,11.963640987161845,1047,15.678648868648152,0.5004947473736868,0.25639562099968316
