N,seed,mode,n_surv,f_surv,tau,orden_color,frac_quark,frac_gluon,L2_K8,meff_K8,null_L2_K8,ratio_L2_K8,grain_K8,L2_K12,meff_K12,null_L2_K12,ratio_L2_K12,grain_K12,L2_K20,meff_K20,null_L2_K20,ratio_L2_K20,grain_K20
250,4,shuffle_b,153,0.612,240,0.7071067811865476,0.32679738562091504,0.673202614379085,0.021436312782349136,0.9963373403456048,0.09216911430120157,0.23257587907698576,0.35355339059327373,0.4087378948258489,0.332800851970181,0.13540064007726602,3.0187294136320455,0.2886751345948129,0.18330391338281624,0.598083801737353,0.07879816195062792,2.3262460550497086,0.22360679774997896
250,4,shuffle_g,153,0.612,240,0.7071067811865476,0.32679738562091504,0.673202614379085,0.021436312782349132,0.9963373403456048,0.09216911430120157,0.2325758790769857,0.35355339059327373,0.4087378948258489,0.332800851970181,0.13540064007726602,3.0187294136320455,0.2886751345948129,0.18330391338281624,0.598083801737353,0.07879816195062792,2.3262460550497086,0.22360679774997896
250,5,qcd,152,0.608,240,0.7072426979165268,0.3355263157894737,0.6644736842105263,0.01949011850002925,0.9969702892885065,0.09307720632159984,0.20939733013351414,0.35355339059327373,0.4086012938073472,0.3329493087557605,0.13406661108997395,3.0477483579646036,0.2886751345948129,0.18312650971270322,0.5985492227979275,0.07905694150420949,2.3163874825963564,0.22360679774997896
250,5,shuffle_b,152,0.608,240,0.7072426979165268,0.3355263157894737,0.6644736842105263,0.01949011850002925,0.9969702892885065,0.09307720632159984,0.20939733013351414,0.35355339059327373,0.5356387599861856,0.22507788161993772,0.13406661108997395,3.9953181156097926,0.2886751345948129,0.2168858540435741,0.5152542372881356,0.07905694150420949,2.7434131641941364,0.22360679774997896
250,5,shuffle_g,152,0.608,240,0.7072426979165268,0.3355263157894737,0.6644736842105263,0.01949011850002925,0.9969702892885065,0.09307720632159984,0.20939733013351414,0.35355339059327373,0.4086012938073472,0.3329493087557605,0.13406661108997395,3.0477483579646036,0.2886751345948129,0.18312650971270322,0.5985492227979275,0.07905694150420949,2.3163874825963564,0.22360679774997896
250,6,qcd,152,0.608,240,0.7072326344902382,0.34868421052631576,0.6513157894736842,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.40944555529481863,0.33203309692671396,0.13151272746117285,3.113353081477998,0.2886751345948129,0.1833627106488931,0.597929606625259,0.07905694150420949,2.319375214371653,0.22360679774997896
250,6,shuffle_b,151,0.604,240,0.7071067811865476,0.3443708609271523,0.6556291390728477,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.41005604081332,0.33137254901960783,0.1327712511359486,3.0884399845976516,0.2886751345948129,0.1834030605023817,0.5978238070267436,0.0793182874782154,2.3122418087096617,0.22360679774997896
250,6,shuffle_g,152,0.608,240,0.7072326344902382,0.34868421052631576,0.6513157894736842,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.40944555529481863,0.33203309692671396,0.13151272746117285,3.113353081477998,0.2886751345948129,0.18336271064889312,0.597929606625259,0.07905694150420949,2.3193752143716533,0.22360679774997896
250,7,qcd,200,0.8,240,0.0,0.49,0.51,0.012007302660701845,0.9988479262672811,0.09261982170436855,0.12964074471043277,0.35355339059327373,0.20450636075588322,0.665834719911259,0.09671474291233285,2.114531400256713,0.2886751345948129,0.11224972160321824,0.7987220447284346,0.06892024376045111,1.6286901420919107,0.22360679774997896
250,7,shuffle_b,202,0.808,240,0.0,0.49504950495049505,0.504950495049505,0.012007302660701845,0.9988479262672811,0.09261982170436855,0.12964074471043277,0.35355339059327373,0.2703084657695106,0.5328218243819267,0.09574271077563382,2.823279846368244,0.2886751345948129,0.14226106965718305,0.7118632240055828,0.06857820569998681,2.074435576217043,0.22360679774997896
250,7,shuffle_g,200,0.8,240,0.0,0.49,0.51,0.012007302660701845,0.9988479262672811,0.09261982170436855,0.12964074471043277,0.35355339059327373,0.20450636075588322,0.665834719911259,0.09671474291233285,2.114531400256713,0.2886751345948129,0.11224972160321824,0.7987220447284346,0.06892024376045111,1.6286901420919107,0.22360679774997896
250,8,qcd,153,0.612,240,0.7072426979165268,0.3333333333333333,0.6666666666666666,0.01834145777830364,0.9973159509202454,0.09261982170436855,0.1980295085953349,0.35355339059327373,0.4095411485138319,0.3319295558958652,0.13406661108997395,3.0547587142258945,0.2886751345948129,0.18330391338281624,0.5980838017373531,0.07879816195062792,2.3262460550497086,0.22360679774997896
250,8,shuffle_b,153,0.612,240,0.7072426979165268,0.3333333333333333,0.6666666666666666,0.01834145777830364,0.9973159509202454,0.09261982170436855,0.1980295085953349,0.35355339059327373,0.4095411485138319,0.3319295558958652,0.13406661108997395,3.0547587142258945,0.2886751345948129,0.18330391338281624,0.598083801737353,0.07879816195062792,2.3262460550497086,0.22360679774997896
250,8,shuffle_g,153,0.612,240,0.7072426979165268,0.3333333333333333,0.6666666666666666,0.01834145777830364,0.9973159509202454,0.09261982170436855,0.1980295085953349,0.35355339059327373,0.4095411485138319,0.3319295558958652,0.13406661108997395,3.0547587142258945,0.2886751345948129,0.18330391338281624,0.5980838017373531,0.07879816195062792,2.3262460550497086,0.22360679774997896
250,9,qcd,201,0.804,240,0.0,0.48756218905472637,0.5124378109452736,0.01646196597845938,0.997836719337848,0.09216911430120157,0.17860609926946833,0.35355339059327373,0.20450636075588322,0.665834719911259,0.09671474291233285,2.114531400256713,0.2886751345948129,0.11245872213418953,0.7981232714342158,0.06874858659786381,1.635796860697699,0.22360679774997896
250,9,shuffle_b,178,0.712,240,0.3333333333333333,0.42134831460674155,0.5786516853932584,0.01646196597845938,0.997836719337848,0.09216911430120157,0.17860609926946833,0.35355339059327373,0.3790631726887867,0.36707126076742363,0.11055415967851333,3.4287554063192727,0.2886751345948129,0.17958205908429842,0.6079048349961628,0.07305531227559973,2.458165648609216,0.22360679774997896
250,9,shuffle_g,201,0.804,240,0.0,0.48756218905472637,0.5124378109452736,0.01646196597845938,0.997836719337848,0.09216911430120157,0.17860609926946833,0.35355339059327373,0.20450636075588322,0.665834719911259,0.09671474291233285,2.114531400256713,0.2886751345948129,0.11245872213418953,0.7981232714342158,0.06874858659786381,1.635796860697699,0.22360679774997896
250,10,qcd,174,0.696,240,0.3424657534246575,0.41954022988505746,0.5804597701149425,0.023998415135724423,0.9954137392661984,0.09307720632159984,0.25783342758274497,0.35355339059327373,0.288945860655057,0.4995313085864268,0.11205836704847512,2.578529995266328,0.2886751345948129,0.14722069538067104,0.6976036866359447,0.07389025723965595,1.9924236412274876,0.22360679774997896
250,10,shuffle_b,178,0.712,240,0.3246753246753247,0.43258426966292135,0.5674157303370787,0.023998415135724423,0.9954137392661984,0.09307720632159984,0.25783342758274497,0.35355339059327373,0.289501658776918,0.49857046754120427,0.10910894511799618,2.6533265303210074,0.2886751345948129,0.14733674919011677,0.6972711267605635,0.07305531227559973,2.016783511023699,0.22360679774997896
250,10,shuffle_g,174,0.696,240,0.3424657534246575,0.41954022988505746,0.5804597701149425,0.023998415135724423,0.9954137392661984,0.09307720632159984,0.25783342758274497,0.35355339059327373,0.288945860655057,0.4995313085864268,0.11205836704847512,2.578529995266328,0.2886751345948129,0.14722069538067104,0.6976036866359447,0.07389025723965595,1.9924236412274876,0.22360679774997896
250,11,qcd,151,0.604,240,0.7076295958836192,0.3443708609271523,0.6556291390728477,0.013831377714776934,0.9984718826405868,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.4109569339698617,0.3304007820136853,0.1327712511359486,3.0952252875064814,0.2886751345948129,0.18364203781464902,0.5971974855945521,0.0793182874782154,2.315254699177487,0.22360679774997896
250,11,shuffle_b,149,0.596,240,0.7071067811865476,0.33557046979865773,0.6644295302013423,0.013831377714776934,0.9984718826405868,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.5312877437572474,0.22793581327498177,0.13540064007726602,3.9238200310875153,0.2886751345948129,0.21549268532375704,0.5184726763194768,0.0798488505000197,2.6987575146583214,0.22360679774997896
250,11,shuffle_g,151,0.604,240,0.7076295958836192,0.3443708609271523,0.6556291390728477,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.4109569339698617,0.3304007820136853,0.1327712511359486,3.0952252875064814,0.2886751345948129,0.18364203781464902,0.5971974855945521,0.0793182874782154,2.315254699177487,0.22360679774997896
250,12,qcd,176,0.704,240,0.35064935064935066,0.4375,0.5625,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.2906645153091214,0.4965661641541038,0.10910894511799618,2.663984286483399,0.2886751345948129,0.14742101120754308,0.6970297029702972,0.07346922670565734,2.006568162179816,0.22360679774997896
250,12,shuffle_b,176,0.704,240,0.35064935064935066,0.4375,0.5625,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.3876393142169349,0.35673886883273165,0.10910894511799618,3.552772999479752,0.2886751345948129,0.1852656123176614,0.5929555895865238,0.07346922670565734,2.521676361994367,0.22360679774997896
250,12,shuffle_g,176,0.704,240,0.35064935064935066,0.4375,0.5625,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.2906645153091214,0.4965661641541038,0.10910894511799618,2.663984286483399,0.2886751345948129,0.14742101120754308,0.6970297029702972,0.07346922670565734,2.006568162179816,0.22360679774997896
250,13,qcd,153,0.612,240,0.7072426979165268,0.3333333333333333,0.6666666666666666,0.030217715700828325,0.9927480916030534,0.09261982170436855,0.3262553862096569,0.35355339059327373,0.4095411485138319,0.3319295558958652,0.13406661108997395,3.0547587142258945,0.2886751345948129,0.18400172916701568,0.5962557310239429,0.07879816195062792,2.3351017918705326,0.22360679774997896
250,13,shuffle_b,153,0.612,240,0.7072426979165268,0.3333333333333333,0.6666666666666666,0.030217715700828325,0.9927480916030534,0.09261982170436855,0.3262553862096569,0.35355339059327373,0.4095411485138319,0.3319295558958652,0.13406661108997395,3.0547587142258945,0.2886751345948129,0.18400172916701568,0.5962557310239429,0.07879816195062792,2.3351017918705326,0.22360679774997896
250,13,shuffle_g,153,0.612,240,0.7072426979165268,0.3333333333333333,0.6666666666666666,0.030217715700828325,0.9927480916030534,0.09261982170436855,0.3262553862096569,0.35355339059327373,0.4095411485138319,0.3319295558958652,0.13406661108997395,3.0547587142258945,0.2886751345948129,0.18400172916701568,0.5962557310239429,0.07879816195062792,2.3351017918705326,0.22360679774997896
250,14,qcd,153,0.612,240,0.7076295958836192,0.33986928104575165,0.6601307189542484,0.01355748904715759,0.9985317149569305,0.09307720632159984,0.1456585299768649,0.35355339059327373,0.4091531640316141,0.3323500491642085,0.1327712511359486,3.0816397415180603,0.2886751345948129,0.18307071703704028,0.5986956521739131,0.07879816195062792,2.323286641530367,0.22360679774997896
250,14,shuffle_b,176,0.704,240,0.36,0.42613636363636365,0.5738636363636364,0.01355748904715759,0.9985317149569305,0.09307720632159984,0.1456585299768649,0.35355339059327373,0.37906317268878664,0.36707126076742363,0.11055415967851333,3.428755406319272,0.2886751345948129,0.1801414159821836,0.6064212999216915,0.07346922670565734,2.451930203429135,0.22360679774997896
250,14,shuffle_g,153,0.612,240,0.7076295958836192,0.33986928104575165,0.6601307189542484,0.01355748904715759,0.9985317149569303,0.09307720632159984,0.1456585299768649,0.35355339059327373,0.4091531640316141,0.3323500491642085,0.1327712511359486,3.0816397415180603,0.2886751345948129,0.18307071703704028,0.598695652173913,0.07879816195062792,2.323286641530367,0.22360679774997896
250,15,qcd,175,0.7,240,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.014142135623730963,0.998402555910543,0.09354143466934854,0.15118578920369102,0.35355339059327373,0.28913664589601923,0.4992012779552715,0.11055415967851333,2.615339366124404,0.2886751345948129,0.146774851874758,0.6988817891373802,0.07367883976130073,1.9920896196284896,0.22360679774997896
250,15,shuffle_b,151,0.604,240,0.7072426979165268,0.33774834437086093,0.6622516556291391,0.014142135623730963,0.998402555910543,0.09354143466934854,0.15118578920369102,0.35355339059327373,0.4095411485138319,0.3319295558958652,0.13406661108997395,3.0547587142258945,0.2886751345948129,0.18316377139206205,0.5984514435695537,0.0793182874782154,2.309224987268763,0.22360679774997896
250,15,shuffle_g,175,0.7,240,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.014142135623730963,0.998402555910543,0.09354143466934854,0.15118578920369102,0.35355339059327373,0.28913664589601923,0.4992012779552715,0.11055415967851333,2.615339366124404,0.2886751345948129,0.146774851874758,0.6988817891373802,0.07367883976130073,1.9920896196284896,0.22360679774997896
250,16,qcd,150,0.6,240,0.7072426979165268,0.34,0.66,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.4086012938073472,0.3329493087557604,0.13406661108997395,3.0477483579646036,0.2886751345948129,0.1829389697868299,0.5990415335463258,0.07958224257542215,2.2987410742221033,0.22360679774997896
250,16,shuffle_b,151,0.604,240,0.7076295958836192,0.3443708609271523,0.6556291390728477,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.40915316403161406,0.3323500491642084,0.1327712511359486,3.08163974151806,0.2886751345948129,0.18316377139206205,0.5984514435695537,0.0793182874782154,2.309224987268763,0.22360679774997896
250,16,shuffle_g,150,0.6,240,0.7072426979165268,0.34,0.66,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.4086012938073472,0.3329493087557604,0.13406661108997395,3.0477483579646036,0.2886751345948129,0.1829389697868299,0.5990415335463258,0.07958224257542215,2.2987410742221033,0.22360679774997896
250,17,qcd,175,0.7,240,0.34210526315789475,0.4342857142857143,0.5657142857142857,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.2890746851453348,0.4993084370677732,0.10982442127674485,2.632153047425581,0.2886751345948129,0.146774851874758,0.6988817891373802,0.07367883976130073,1.9920896196284896,0.22360679774997896
250,17,shuffle_b,199,0.796,240,0.0,0.5025125628140703,0.49748743718592964,0.013831377714776934,0.9984718826405866,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.2658320271650252,0.541125541125541,0.09574271077563382,2.7765249700103385,0.2886751345948129,0.14096798547888992,0.7155945066859415,0.06909319320116612,2.040258655703739,0.22360679774997896
250,17,shuffle_g,175,0.7,240,0.34210526315789475,0.4342857142857143,0.5657142857142857,0.013831377714776934,0.9984718826405868,0.09401267913629437,0.14712247158412506,0.35355339059327373,0.2890746851453348,0.4993084370677732,0.10982442127674485,2.632153047425581,0.2886751345948129,0.146774851874758,0.6988817891373801,0.07367883976130073,1.9920896196284896,0.22360679774997896
250,18,qcd,175,0.7,240,0.35135135135135137,0.4228571428571429,0.5771428571428572,0.023998415135724423,0.9954137392661984,0.09307720632159984,0.25783342758274497,0.35355339059327373,0.2897275447006487,0.4981804949053857,0.11129864054599853,2.6031543896612774,0.2886751345948129,0.1474407525421791,0.6969731451979972,0.07367883976130073,2.0011275017338326,0.22360679774997896
250,18,shuffle_b,175,0.7,240,0.35135135135135137,0.4228571428571429,0.5771428571428572,0.023998415135724423,0.9954137392661984,0.09307720632159984,0.25783342758274497,0.35355339059327373,0.37490360744735335,0.3722131593257205,0.11129864054599853,3.3684473198251665,0.2886751345948129,0.17849712739928314,0.6107897885919426,0.07367883976130073,2.4226375982244694,0.22360679774997896
250,18,shuffle_g,175,0.7,240,0.35135135135135137,0.4228571428571429,0.5771428571428572,0.023998415135724423,0.9954137392661984,0.09307720632159984,0.25783342758274497,0.35355339059327373,0.2897275447006487,0.4981804949053857,0.11129864054599853,2.6031543896612774,0.2886751345948129,0.1474407525421791,0.6969731451979972,0.07367883976130073,2.0011275017338326,0.22360679774997896
250,19,qcd,151,0.604,240,0.7072326344902382,0.3509933774834437,0.6490066225165563,0.012497396646852963,0.9987520798668885,0.0944911182523068,0.13226001425322179,0.35355339059327373,0.40944555529481863,0.33203309692671396,0.13151272746117285,3.113353081477998,0.2886751345948129,0.18340306050238167,0.5978238070267436,0.0793182874782154,2.3122418087096617,0.22360679774997896
250,19,shuffle_b,175,0.7,240,0.35064935064935066,0.44,0.56,0.012497396646852963,0.9987520798668885,0.0944911182523068,0.13226001425322179,0.35355339059327373,0.289501658776918,0.49857046754120427,0.10910894511799618,2.6533265303210074,0.2886751345948129,0.146997153936075,0.6982444140446876,0.07367883976130073,1.9951067960937703,0.22360679774997896
250,19,shuffle_g,151,0.604,240,0.7072326344902382,0.3509933774834437,0.6490066225165563,0.012497396646852963,0.9987520798668885,0.0944911182523068,0.13226001425322179,0.35355339059327373,0.40944555529481863,0.33203309692671396,0.13151272746117285,3.113353081477998,0.2886751345948129,0.18340306050238167,0.5978238070267435,0.0793182874782154,2.3122418087096617,0.22360679774997896
250,20,qcd,172,0.688,240,0.35135135135135137,0.43023255813953487,0.5697674418604651,0.019090088708030306,0.9970930232558138,0.0944911182523068,0.20203050891044208,0.35355339059327373,0.2890965583733341,0.4992706053975201,0.11129864054599853,2.597485081175395,0.2886751345948129,0.1469447271574337,0.6983947119924457,0.07431861014546416,1.9772265233407635,0.22360679774997896
250,20,shuffle_b,174,0.696,240,0.3684210526315789,0.4367816091954023,0.5632183908045977,0.019090088708030306,0.9970930232558138,0.0944911182523068,0.20203050891044208,0.35355339059327373,0.3773969256894554,0.369120654396728,0.10982442127674485,3.4363661679441835,0.2886751345948129,0.1812122826938837,0.6035885167464116,0.07389025723965595,2.4524516419822318,0.22360679774997896
250,20,shuffle_g,172,0.688,240,0.35135135135135137,0.43023255813953487,0.5697674418604651,0.019090088708030306,0.9970930232558138,0.0944911182523068,0.20203050891044208,0.35355339059327373,0.2890965583733341,0.4992706053975201,0.11129864054599853,2.597485081175395,0.2886751345948129,0.1469447271574337,0.6983947119924457,0.07431861014546416,1.9772265233407635,0.22360679774997896
250,21,qcd,152,0.608,240,0.7076295958836192,0.34210526315789475,0.6578947368421053,0.020000000000000018,0.996810207336523,0.09354143466934854,0.21380899352993968,0.35355339059327373,0.4091531640316141,0.3323500491642085,0.1327712511359486,3.0816397415180603,0.2886751345948129,0.1833627106488931,0.597929606625259,0.07905694150420949,2.319375214371653,0.22360679774997896
250,21,shuffle_b,152,0.608,240,0.7076295958836192,0.34210526315789475,0.6578947368421053,0.020000000000000018,0.996810207336523,0.09354143466934854,0.21380899352993968,0.35355339059327373,0.4091531640316141,0.3323500491642085,0.1327712511359486,3.0816397415180603,0.2886751345948129,0.18336271064889312,0.597929606625259,0.07905694150420949,2.3193752143716533,0.22360679774997896
250,21,shuffle_g,152,0.608,240,0.7076295958836192,0.34210526315789475,0.6578947368421053,0.020000000000000018,0.996810207336523,0.09354143466934854,0.21380899352993968,0.35355339059327373,0.4091531640316141,0.3323500491642085,0.1327712511359486,3.0816397415180603,0.2886751345948129,0.1833627106488931,0.597929606625259,0.07905694150420949,2.319375214371653,0.22360679774997896
250,22,qcd,176,0.704,240,0.34210526315789475,0.4318181818181818,0.5681818181818182,0.020000000000000018,0.996810207336523,0.09354143466934854,0.21380899352993968,0.35355339059327373,0.28907468514533474,0.4993084370677732,0.10982442127674485,2.6321530474255805,0.2886751345948129,0.14698238776822747,0.6982867448151489,0.07346922670565734,2.000597996724381,0.22360679774997896
250,22,shuffle_b,175,0.7,240,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.020000000000000018,0.996810207336523,0.09354143466934854,0.21380899352993968,0.35355339059327373,0.28913664589601923,0.4992012779552715,0.11055415967851333,2.615339366124404,0.2886751345948129,0.146997153936075,0.6982444140446876,0.07367883976130073,1.9951067960937703,0.22360679774997896
