N,seed,mode,n_surv,f_surv,tau,orden_color_init,orden_color,orden_amp_color,orden_charge_init,orden_charge,orden_amp_charge,frac_quark,frac_lepton,frac_Q0,mean_Q_surv,null_L2_K3,ratio_L2_K3,L2_K6,null_L2_K6,ratio_L2_K6,L2_K12_q,ratio_L2_K12_q,L2_K12_l,ratio_L2_K12_l,L2_K12,null_L2_K12,ratio_L2_K12,L2_K24,null_L2_K24,ratio_L2_K24,L2_K3
250,3,shuffle_l,96,0.384,240,0.0149666295470957,0.397201582602867,26.539145290784436,0.0159999999999999,0.7708333333333334,48.17708032226582,0.6875,0.3125,0.0,0.7708333333333334,0.0833333333333333,9.797958971132712,0.0303030303030303,0.1123666437438736,0.2696799449852968,0.2902612736464851,2.462948578935285,0.5,2.860387767736777,0.5,0.1748014746950252,2.860387767736777,0.2647555213987257,0.0999131567356816,2.6498564358158694,0.816496580927726
250,3,shuffle_e,112,0.448,240,0.0149666295470957,0.1227475632577457,8.20141600151709,0.0159999999999999,0.6696428571428571,41.85267595563634,0.5625,0.4375,0.1339285714285714,0.6696428571428571,0.0771516749810459,8.545571116916982,0.095414989341792,0.1392115115974261,0.6853958285986758,0.1291969888579341,1.07106776031498,0.1097433047952495,0.8023620047347266,0.1097433047952495,0.1367753011080483,0.8023620047347266,0.0907616112022434,0.0925016087376193,0.9811895429806916,0.6593051253397928
250,4,qcd,93,0.372,240,0.0056568542494923,0.3787938699743771,66.96191669538801,0.004,0.7813620071684589,195.34045295700147,0.6559139784946236,0.3440860215053763,0.0,0.7813620071684589,0.0846667513334603,9.643650760992957,0.0149650971995947,0.1168811455530461,0.1280368799328961,0.289062774268024,2.358041067308153,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639615219123705,0.101511868755372,2.600302064662773,0.816496580927726
250,4,shuffle_b,93,0.372,240,0.0056568542494923,0.3787938699743771,66.96191669538801,0.004,0.7813620071684589,195.34045295700147,0.6559139784946236,0.3440860215053763,0.0,0.7813620071684589,0.0846667513334603,9.643650760992957,0.0149650971995947,0.1168811455530461,0.1280368799328961,0.289062774268024,2.358041067308153,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639615219123705,0.101511868755372,2.600302064662773,0.816496580927726
250,4,shuffle_l,94,0.376,240,0.0056568542494923,0.3747641479533731,66.24955587947962,0.008,0.7836879432624114,97.96098066267884,0.648936170212766,0.351063829787234,0.0,0.7836879432624114,0.0842151921066518,9.69535971483266,0.0149650971995947,0.1168811455530461,0.1280368799328961,0.289062774268024,2.358041067308153,0.5018331867175514,3.0109991203053084,0.5018331867175514,0.1666666666666666,3.0109991203053084,0.2644282277127144,0.1009704682617294,2.6188670040360704,0.816496580927726
250,4,shuffle_e,103,0.412,240,0.0056568542494923,0.092105174568011,16.28204550156664,0.004,0.7055016181229774,176.37536043690423,0.5631067961165048,0.4368932038834951,0.0970873786407767,0.7055016181229774,0.0804517986709129,8.712784937046438,0.1909406539564933,0.1613743060919757,1.1832159566199234,0.1397154687487726,1.1113549018510418,0.1138550085106622,0.7977240352174657,0.1138550085106622,0.1427248064296125,0.7977240352174657,0.0965803914750268,0.0964583180432931,1.0012655562963362,0.7009592196182232
250,5,qcd,94,0.376,240,0.0056568542494923,0.3809045487227267,67.3350354433954,0.0079999999999999,0.7801418439716313,97.51771830673916,0.6595744680851063,0.3404255319148936,0.0,-0.7801418439716313,0.0842151921066518,9.69535971483266,0.0,0.9128709291752768,0.0,0.2892752914476259,2.3790384710888604,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639998879697601,0.1009704682617294,2.6146247760824077,0.816496580927726
250,5,shuffle_b,94,0.376,240,0.0056568542494923,0.3809045487227266,67.33503544339538,0.0079999999999999,0.7801418439716313,97.51771830673916,0.6595744680851063,0.3404255319148936,0.0,-0.7801418439716313,0.0842151921066518,9.69535971483266,0.4090970404246624,0.1639564589459882,2.495156598615186,0.2892752914476259,2.3790384710888604,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639998879697601,0.1009704682617294,2.6146247760824077,0.816496580927726
250,5,shuffle_l,94,0.376,240,0.0056568542494923,0.3812015503652961,67.38753840298519,0.004,0.7801418439716313,195.03541223405475,0.6595744680851063,0.3404255319148936,0.0,0.7801418439716313,0.0842151921066518,9.69535971483266,0.0186242022319234,0.115934723940042,0.1606438657804999,0.2892752914476259,2.3790384710888604,0.5025974200756175,2.969542358374741,0.5025974200756175,0.1692508000965825,2.969542358374741,0.2644282277127144,0.1009704682617294,2.6188670040360704,0.816496580927726
250,5,shuffle_e,110,0.44,240,0.0056568542494923,0.094475498594666,16.701063475708313,0.0079999999999999,0.6666666666666667,83.33332291666807,0.5636363636363636,0.4363636363636363,0.1454545454545454,-0.6666666666666667,0.0778498944161523,8.305529373966369,0.1537685013858639,0.1565560727712873,0.9821944218702026,0.1041124555432101,0.8562346815634271,0.1062295731998496,0.7687061147858073,0.1062295731998496,0.1381926995981416,0.7687061147858073,0.0791657604703826,0.0933387444318875,0.8481554037632527,0.6465845848335333
250,6,qcd,97,0.388,240,0.0144222051018559,0.3875246624579897,26.869998925346117,0.0213333333333333,0.7766323024054982,36.40463746879034,0.6701030927835051,0.3298969072164948,0.0,-0.7766323024054982,0.0829026672289678,9.848857801796104,0.0,0.9128709291752768,0.0,0.2922739521688015,2.461166930003461,0.5025974200756175,2.969542358374741,0.5025974200756175,0.1692508000965825,2.969542358374741,0.2658431548637643,0.099396806215847,2.6745643545776256,0.816496580927726
250,6,shuffle_b,97,0.388,240,0.0144222051018559,0.3875246624579897,26.869998925346117,0.0213333333333333,0.7766323024054982,36.40463746879034,0.6701030927835051,0.3298969072164948,0.0,-0.7766323024054982,0.0829026672289678,9.848857801796104,0.4128876245132451,0.1543033499620919,2.6758176320519307,0.2922739521688015,2.461166930003461,0.5025974200756175,2.969542358374741,0.5025974200756175,0.1692508000965825,2.969542358374741,0.2658431548637643,0.099396806215847,2.6745643545776256,0.816496580927726
250,6,shuffle_l,97,0.388,240,0.0144222051018559,0.3875246624579897,26.869998925346117,0.0213333333333333,0.7766323024054984,36.40463746879035,0.6701030927835051,0.3298969072164948,0.0,-0.7766323024054984,0.0829026672289678,9.848857801796104,0.0,0.9128709291752768,0.0,0.2922739521688015,2.461166930003461,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2654430646065226,0.099396806215847,2.670539172356249,0.816496580927726
250,6,shuffle_e,110,0.44,240,0.0144222051018559,0.0881396337712059,6.111383594765263,0.0213333333333333,0.6848484848484849,32.10227122247877,0.6,0.4,0.1181818181818181,-0.6848484848484849,0.0778498944161523,8.695348808937506,0.1540562667772179,0.1825741858350553,0.8438009243891594,0.0993551291560909,0.8430562268632458,0.117363131703255,0.8131156281817417,0.117363131703255,0.1443375672974064,0.8131156281817417,0.0861640436855329,0.0933387444318875,0.9231326627541016,0.6769319866874005
250,7,qcd,94,0.376,240,0.004,0.3809045487227267,95.22611337415331,0.0026666666666666,0.7801418439716313,292.55308178195617,0.6595744680851063,0.3404255319148936,0.0,0.7801418439716313,0.0842151921066518,9.69535971483266,0.0186242022319234,0.115934723940042,0.1606438657804999,0.2892752914476259,2.3790384710888604,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639998879697601,0.1009704682617294,2.6146247760824077,0.816496580927726
250,7,shuffle_b,94,0.376,240,0.004,0.3809045487227266,95.22611337415331,0.0026666666666666,0.7801418439716313,292.55308178195617,0.6595744680851063,0.3404255319148936,0.0,0.7801418439716313,0.0842151921066518,9.69535971483266,0.0186242022319234,0.115934723940042,0.1606438657804999,0.2892752914476259,2.3790384710888604,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639998879697601,0.1009704682617294,2.6146247760824077,0.816496580927726
250,7,shuffle_l,94,0.376,240,0.004,0.3809045487227267,95.22611337415331,0.0106666666666666,0.7801418439716313,73.13829101562565,0.6595744680851063,0.3404255319148936,0.0,0.7801418439716313,0.0842151921066518,9.69535971483266,0.0186242022319234,0.115934723940042,0.1606438657804999,0.2892752914476259,2.3790384710888604,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639998879697601,0.1009704682617294,2.6146247760824077,0.816496580927726
250,7,shuffle_e,107,0.428,240,0.004,0.1260816594694583,31.52040698726284,0.0026666666666666,0.6853582554517136,257.0092494159246,0.5981308411214953,0.4018691588785046,0.1214953271028037,0.6853582554517136,0.0789337037963858,8.528676201909024,0.1595128937804124,0.150075056296916,1.0628874492295644,0.1350154312168304,1.1281521496355322,0.1011471965170534,0.6927592896553646,0.1011471965170534,0.1460062651305222,0.6927592896553646,0.0988881915530135,0.094638186229634,1.0449079329676407,0.6732000010967718
250,8,qcd,73,0.292,240,0.0113137084989847,0.4072895547210549,35.99964757426405,0.0,0.8082191780821919,808219178.0821918,0.5753424657534246,0.4246575342465753,0.0,-0.8082191780821919,0.0955636965134993,8.54400374531753,0.0,0.9128709291752768,0.0,0.4103259033241449,2.7774602993176547,0.5006932412341425,2.9117015412130822,0.5006932412341425,0.1719589848571986,2.9117015412130822,0.3191981689644296,0.1145768470559324,2.785887176740063,0.816496580927726
250,8,shuffle_b,73,0.292,240,0.0113137084989847,0.4072895547210549,35.99964757426405,0.0,0.8082191780821919,808219178.0821918,0.5753424657534246,0.4246575342465753,0.0,-0.8082191780821919,0.0955636965134993,8.54400374531753,0.408248290463863,0.1666666666666666,2.4494897427831783,0.4103259033241449,2.7774602993176547,0.5006932412341425,2.9117015412130822,0.5006932412341425,0.1719589848571986,2.9117015412130822,0.3191981689644296,0.1145768470559324,2.785887176740063,0.816496580927726
250,8,shuffle_l,95,0.38,240,0.0113137084989847,0.377188902466714,33.33910089352756,0.004,0.7824561403508774,195.61398618422243,0.6526315789473685,0.3473684210526316,0.0,0.7824561403508774,0.0837707816583391,9.746794344808963,0.0186242022319234,0.115934723940042,0.1606438657804999,0.2892752914476259,2.3790384710888604,0.5018331867175514,3.0109991203053084,0.5018331867175514,0.1666666666666666,3.0109991203053084,0.264409305248046,0.1004376388524024,2.6325718950502943,0.816496580927726
250,8,shuffle_e,96,0.384,240,0.0113137084989847,0.207811847325625,18.36814418332671,0.0,0.6840277777777777,684027777.7777777,0.5,0.5,0.1354166666666666,-0.6840277777777777,0.0833333333333333,7.891847058832298,0.2666666666666667,0.1666666666666666,1.6000000000000003,0.2204792759220492,1.5954480704349312,0.1350154312168304,0.9770084209183943,0.1350154312168304,0.1381926995981416,0.9770084209183943,0.1292674338124047,0.0999131567356816,1.2937979144666532,0.6576539215693582
250,9,qcd,94,0.376,240,0.0069282032302755,0.3809045487227267,54.97882799964451,0.0066666666666666,0.7801418439716313,117.02125904255588,0.6595744680851063,0.3404255319148936,0.0,-0.7801418439716313,0.0842151921066518,9.69535971483266,0.0,0.9128709291752768,0.0,0.2892752914476259,2.3790384710888604,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639998879697601,0.1009704682617294,2.6146247760824077,0.816496580927726
250,9,shuffle_b,94,0.376,240,0.0069282032302755,0.3809045487227266,54.9788279996445,0.0066666666666666,0.7801418439716313,117.02125904255588,0.6595744680851063,0.3404255319148936,0.0,-0.7801418439716313,0.0842151921066518,9.69535971483266,0.4090970404246624,0.1639564589459882,2.495156598615186,0.2892752914476259,2.3790384710888604,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639998879697601,0.1009704682617294,2.6146247760824077,0.816496580927726
250,9,shuffle_l,94,0.376,240,0.0069282032302755,0.3809045487227267,54.97882799964451,0.0026666666666666,0.7801418439716314,292.553081781956,0.6595744680851063,0.3404255319148936,0.0,-0.7801418439716314,0.0842151921066518,9.69535971483266,0.0,0.9128709291752768,0.0,0.2892752914476259,2.3790384710888604,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2639998879697601,0.1009704682617294,2.6146247760824077,0.816496580927726
250,9,shuffle_e,107,0.428,240,0.0069282032302755,0.1260816594694583,18.198317381940765,0.0066666666666666,0.6853582554517135,102.80372289719872,0.5981308411214953,0.4018691588785046,0.1214953271028037,-0.6853582554517135,0.0789337037963858,8.528676201909024,0.1870278692289273,0.1756820922315766,1.0645812948447542,0.1256493550189043,1.0498917693137362,0.1293087388962192,0.8856382894297293,0.1293087388962192,0.1460062651305222,0.8856382894297293,0.0997675406847344,0.094638186229634,1.0541996276498191,0.6732000010967719
250,10,qcd,93,0.372,240,0.0069282032302755,0.3787938699743771,54.67417780773386,0.0053333333333333,0.7813620071684589,146.50534887433312,0.6559139784946236,0.3440860215053763,0.0,-0.7813620071684589,0.0846667513334603,9.643650760992957,0.0,0.9128709291752768,0.0,0.289062774268024,2.358041067308153,0.5025974200756175,2.969542358374741,0.5025974200756175,0.1692508000965825,2.969542358374741,0.2643991786222968,0.101511868755372,2.6046134492850093,0.816496580927726
250,10,shuffle_b,93,0.372,240,0.0069282032302755,0.3787938699743771,54.67417780773386,0.0053333333333333,0.7813620071684589,146.50534887433312,0.6559139784946236,0.3440860215053763,0.0,-0.7813620071684589,0.0846667513334603,9.643650760992957,0.408248290463863,0.1666666666666666,2.4494897427831783,0.289062774268024,2.358041067308153,0.5025974200756175,2.969542358374741,0.5025974200756175,0.1692508000965825,2.969542358374741,0.2643991786222968,0.101511868755372,2.6046134492850093,0.816496580927726
250,10,shuffle_l,95,0.38,240,0.0069282032302755,0.3768950271572243,54.40010349438509,0.0106666666666666,0.7824561403508774,73.35525628083946,0.6526315789473685,0.3473684210526316,0.0,0.7824561403508774,0.0837707816583391,9.746794344808963,0.0186242022319234,0.115934723940042,0.1606438657804999,0.2892752914476259,2.3790384710888604,0.5054796156852205,3.032877694111323,0.5054796156852205,0.1666666666666666,3.032877694111323,0.2652461008161162,0.1004376388524024,2.6409033888770246,0.816496580927726
250,10,shuffle_e,112,0.448,240,0.0069282032302755,0.1354084900723491,19.54452922744808,0.0053333333333333,0.6488095238095237,121.6517629045801,0.5357142857142857,0.4642857142857143,0.1696428571428571,-0.6488095238095237,0.0771516749810459,8.04174376967725,0.2568505834570407,0.1863389981249824,1.3784048752090223,0.1615893285805442,1.307322037254367,0.0566138517072297,0.4264014327112208,0.0566138517072297,0.1327712511359486,0.4264014327112208,0.0916357399901229,0.0925016087376193,0.9906394195807722,0.6204340015989905
250,11,qcd,95,0.38,240,0.0149666295470957,0.389615905754142,26.03230597081492,0.0093333333333333,0.7754385964912283,83.08269786519973,0.6736842105263158,0.3263157894736842,0.0,0.7754385964912283,0.0837707816583391,9.746794344808963,0.0423127000241456,0.1141088661469096,0.3708099243547831,0.2917596577950191,2.437864191906887,0.5006932412341425,2.9117015412130822,0.5006932412341425,0.1719589848571986,2.9117015412130822,0.2652461008161162,0.1004376388524024,2.6409033888770246,0.816496580927726
250,11,shuffle_b,95,0.38,240,0.0149666295470957,0.389615905754142,26.03230597081492,0.0093333333333333,0.7754385964912283,83.08269786519973,0.6736842105263158,0.3263157894736842,0.0,0.7754385964912283,0.0837707816583391,9.746794344808963,0.0423127000241456,0.1141088661469096,0.3708099243547831,0.2917596577950191,2.437864191906887,0.5006932412341425,2.9117015412130822,0.5006932412341425,0.1719589848571986,2.9117015412130822,0.2652461008161162,0.1004376388524024,2.6409033888770246,0.816496580927726
250,11,shuffle_l,96,0.384,240,0.0149666295470957,0.3855574067358697,25.761136116952265,0.0133333333333333,0.7777777777777778,58.33332895833363,0.6666666666666666,0.3333333333333333,0.0,0.7777777777777778,0.0833333333333333,9.797958971132712,0.0423127000241456,0.1141088661469096,0.3708099243547831,0.2917596577950191,2.437864191906887,0.5025974200756175,2.969542358374741,0.5025974200756175,0.1692508000965825,2.969542358374741,0.2655739329996242,0.0999131567356816,2.658047665355975,0.816496580927726
250,11,shuffle_e,111,0.444,240,0.0149666295470957,0.1248324906355947,8.340721062284668,0.0093333333333333,0.6636636636636638,71.10681348823393,0.6126126126126126,0.3873873873873873,0.1441441441441441,0.6636636636636638,0.0774984258292128,8.361753339995083,0.0955862750599486,0.1345954755145413,0.7101745039685362,0.1253599201229845,1.0797107951065037,0.1250563240690052,0.8565134102787387,0.1250563240690052,0.1460062651305222,0.8565134102787387,0.1017758876368919,0.0929173483997129,1.0953378393781883,0.6480227210217817
250,12,qcd,95,0.38,240,0.0126491106406735,0.389615905754142,30.801839435215584,0.0093333333333333,0.7754385964912283,83.0826978651997,0.6736842105263158,0.3263157894736842,0.0,0.7754385964912283,0.0837707816583391,9.746794344808963,0.0423127000241456,0.1141088661469096,0.3708099243547831,0.2917596577950191,2.437864191906887,0.5006932412341425,2.9117015412130822,0.5006932412341425,0.1719589848571986,2.9117015412130822,0.2652461008161162,0.1004376388524024,2.6409033888770246,0.816496580927726
250,12,shuffle_b,95,0.38,240,0.0126491106406735,0.389615905754142,30.801839435215584,0.0093333333333333,0.7754385964912283,83.0826978651997,0.6736842105263158,0.3263157894736842,0.0,0.7754385964912283,0.0837707816583391,9.746794344808963,0.0423127000241456,0.1141088661469096,0.3708099243547831,0.2917596577950191,2.437864191906887,0.5006932412341425,2.9117015412130822,0.5006932412341425,0.1719589848571986,2.9117015412130822,0.2652461008161162,0.1004376388524024,2.6409033888770246,0.816496580927726
250,12,shuffle_l,94,0.376,240,0.0126491106406735,0.3937607558153563,31.129518578143408,0.0053333333333333,0.7730496453900711,144.9467813331169,0.6808510638297872,0.3191489361702128,0.0,0.7730496453900711,0.0842151921066518,9.69535971483266,0.0423127000241456,0.1141088661469096,0.3708099243547831,0.2917596577950191,2.437864191906887,0.5,2.860387767736777,0.5,0.1748014746950252,2.860387767736777,0.2652828323464783,0.1009704682617294,2.627330910844431,0.816496580927726
250,12,shuffle_e,115,0.46,240,0.0126491106406735,0.1457656922977409,11.5237888982676,0.0093333333333333,0.6405797101449274,68.63353301907794,0.5652173913043478,0.4347826086956521,0.1739130434782608,0.6405797101449274,0.0761386987626881,8.089176880789271,0.0700298498515301,0.1331559103228268,0.5259237061407777,0.1434293976507384,1.2077836142046552,0.1089342309224546,0.8045326141759123,0.1089342309224546,0.135400640077266,0.8045326141759123,0.0975923132696718,0.0912870929175276,1.069070228338201,0.6158994017645153
250,13,qcd,94,0.376,240,0.0056568542494923,0.3872398877276871,68.45497553829686,0.0013333333333333,0.7765957446808514,582.4463716758588,0.6702127659574468,0.3297872340425531,0.0,0.7765957446808514,0.0842151921066518,9.69535971483266,0.0296956935458249,0.115010926557059,0.2581988897471611,0.290198496806067,2.4058010698889443,0.5006932412341425,2.9117015412130822,0.5006932412341425,0.1719589848571986,2.9117015412130822,0.2644282277127144,0.1009704682617294,2.6188670040360704,0.816496580927726
250,13,shuffle_b,94,0.376,240,0.0056568542494923,0.3872398877276871,68.45497553829686,0.0013333333333333,0.7765957446808514,582.4463716758588,0.6702127659574468,0.3297872340425531,0.0,0.7765957446808514,0.0842151921066518,9.69535971483266,0.0296956935458249,0.115010926557059,0.2581988897471611,0.290198496806067,2.4058010698889443,0.5006932412341425,2.9117015412130822,0.5006932412341425,0.1719589848571986,2.9117015412130822,0.2644282277127144,0.1009704682617294,2.6188670040360704,0.816496580927726
250,13,shuffle_l,94,0.376,240,0.0056568542494923,0.3872398877276871,68.45497553829686,0.0013333333333333,0.7765957446808512,582.446371675854,0.6702127659574468,0.3297872340425531,0.0,0.7765957446808512,0.0842151921066518,9.69535971483266,0.0296956935458249,0.115010926557059,0.2581988897471611,0.290198496806067,2.4058010698889443,0.5006932412341425,2.9117015412130822,0.5006932412341425,0.1719589848571986,2.9117015412130822,0.2644282277127144,0.1009704682617294,2.6188670040360704,0.816496580927726
250,13,shuffle_e,107,0.428,240,0.0056568542494923,0.0851442390574233,15.051514543361137,0.0013333333333333,0.6822429906542056,511.68185922926295,0.6261682242990654,0.3738317757009345,0.1214953271028037,0.6822429906542056,0.0789337037963858,8.528676201909024,0.0803960648237866,0.1480872194397731,0.5428967140306369,0.090685204644568,0.7752970280366723,0.1020620726159657,0.6741998624632421,0.1020620726159657,0.1513825177048745,0.6741998624632421,0.0856343738779031,0.094638186229634,0.9048606835101042,0.6732000010967718
250,14,qcd,95,0.38,240,0.004,0.3837416028117512,95.93537671909364,0.0106666666666666,0.7789473684210528,73.02630894325726,0.6631578947368421,0.3368421052631579,0.0,-0.7789473684210528,0.0837707816583391,9.746794344808963,0.0,0.9128709291752768,0.0,0.2919297485357067,2.4201534780139164,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2652461008161162,0.1004376388524024,2.6409033888770246,0.816496580927726
250,14,shuffle_b,95,0.38,240,0.004,0.3837416028117512,95.93537671909364,0.0106666666666666,0.7789473684210528,73.02630894325726,0.6631578947368421,0.3368421052631579,0.0,-0.7789473684210528,0.0837707816583391,9.746794344808963,0.408248290463863,0.1666666666666666,2.4494897427831783,0.2919297485357067,2.4201534780139164,0.5006506183624132,2.9580398915498085,0.5006506183624132,0.1692508000965825,2.9580398915498085,0.2652461008161162,0.1004376388524024,2.6409033888770246,0.816496580927726
250,14,shuffle_l,96,0.384,240,0.004,0.3797442944491289,94.93604987826974,0.0146666666666666,0.78125,53.267041822701685,0.65625,0.34375,0.0,-0.78125,0.0833333333333333,9.797958971132712,0.0,0.9128709291752768,0.0,0.2919297485357067,2.4201534780139164,0.5018331867175514,3.0109991203053084,0.5018331867175514,0.1666666666666666,3.0109991203053084,0.2655739329996242,0.0999131567356816,2.658047665355974,0.816496580927726
250,14,shuffle_e,107,0.428,240,0.004,0.1163542018503619,29.08854319045469,0.0106666666666666,0.6915887850467292,64.83644251971435,0.6074766355140186,0.3925233644859813,0.1121495327102803,-0.6915887850467292,0.0789337037963858,8.662412087725341,0.165976532577323,0.1946247360403807,0.8528028654224417,0.1160663620282694,0.9773662339393332,0.1091089451179961,0.7385489458759964,0.1091089451179961,0.1477342100713197,0.7385489458759964,0.0934384714916593,0.094638186229634,0.9873231431648152,0.6837562698947444
250,15,qcd,94,0.376,240,0.0069282032302755,0.3809045487227266,54.9788279996445,0.0013333333333333,0.7801418439716314,585.1059441492677,0.6595744680851063,0.3404255319148936,0.0,-0.7801418439716314,0.0842151921066518,9.69535971483266,0.0,0.9128709291752768,0.0,0.2892752914476259,2.3790384710888604,0.5025974200756175,2.969542358374741,0.5025974200756175,0.1692508000965825,2.969542358374741,0.2644282277127144,0.1009704682617294,2.6188670040360704,0.816496580927726
