rule_id,N,escala_b,dt,diam_real,giant_real,holon_real,n_aristas,n_triangulos,diam_null_topo,diam_null_topo_std,holon_null_valor,brazo,clase_final
A2-B0-C2-r1,540,16,0.14,5.0,0.524074074074074,0.9957685280673134,791,63,5.0,1e-09,1.5200623801323723,C2-hard,III
A2-B0-C2-r1,2000,1,0.02,16.0,0.98,0.868338359042701,3016,6,15.333333333333334,1.2472191299246471,1.3963008899199767,C2-budget,I
A2-B0-C2-r1,1159,2,0.09,11.0,0.9680759275237274,0.868338359042701,2173,6,11.0,0.816496581927726,1.3963008899199767,C2-budget,I
A2-B0-C2-r1,709,4,0.13,8.0,0.9478138222849083,0.868338359042701,1717,6,7.666666666666667,0.4714045217910317,1.3963008899199767,C2-budget,I
A2-B0-C2-r1,469,8,0.17,6.0,0.9211087420042644,0.868338359042701,1457,6,5.666666666666667,0.4714045217910317,1.3963008899199767,C2-budget,I
A2-B0-C2-r1,343,16,0.21,5.0,0.892128279883382,0.868338359042701,1266,6,4.333333333333333,0.4714045217910317,1.3963008899199767,C2-budget,I
A2-B0-C2-r1,2000,1,0.02,23.0,0.954,0.6247536015942914,2618,3,17.666666666666668,0.9428090425820633,2.6901552845879864,C2-random,III
A2-B0-C2-r1,1189,2,0.06,15.0,0.9293523969722456,0.6247536015942914,1806,3,12.0,1.4142135633730952,2.6901552845879864,C2-random,III
A2-B0-C2-r1,761,4,0.1,8.0,0.8935611038107752,0.6247536015942914,1375,3,8.0,0.816496581927726,2.6901552845879864,C2-random,III
A2-B0-C2-r1,512,8,0.16,6.0,0.841796875,0.6247536015942914,1116,3,6.0,1e-09,2.6901552845879864,C2-random,III
A2-B0-C2-r1,366,16,0.2,5.0,0.7786885245901639,0.6247536015942914,945,3,4.666666666666667,0.4714045217910317,2.6901552845879864,C2-random,III
A2-B0-C2-r1,2000,1,0.04,8.0,0.997,1.8698475293082404,6390,126,7.333333333333333,0.4714045217910317,1.776348336812106,C0,II
A2-B0-C2-r1,1101,2,0.11,5.0,0.9945504087193461,1.8698475293082404,5468,126,5.666666666666667,0.4714045217910317,1.776348336812106,C0,II
A2-B0-C2-r1,655,4,0.19,5.0,0.9908396946564886,1.8698475293082404,4954,126,5.0,1e-09,1.776348336812106,C0,II
A2-B0-C2-r1,403,8,0.28,3.0,0.9851116625310173,1.8698475293082404,4480,126,4.0,1e-09,1.776348336812106,C0,II
A2-B0-C2-r1,307,16,0.35,4.0,0.9804560260586319,1.8698475293082404,3725,126,3.6666666666666665,0.4714045217910317,1.776348336812106,C0,II
A2-B0-C2-r2,2000,1,0.02,10.0,0.9865,0.6595168091698562,4140,93,10.0,0.816496581927726,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,1153,2,0.09,7.0,0.9765828274067649,0.6595168091698562,3265,93,7.666666666666667,0.4714045217910317,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,703,4,0.14,6.0,0.9615931721194879,0.6595168091698562,2812,93,5.666666666666667,0.4714045217910317,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,447,8,0.19,5.0,0.9395973154362416,0.6595168091698562,2470,93,5.0,1e-09,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,335,16,0.26,4.0,0.9194029850746268,0.6595168091698562,2173,93,3.6666666666666665,0.4714045217910317,1.3822548834574557,C2-hard,I
A2-B0-C2-r2,2000,1,0.02,10.0,0.996,0.6578336456313877,4631,27,8.666666666666666,0.4714045217910317,1.5077527999934988,C2-budget,II
A2-B0-C2-r2,1118,2,0.08,7.0,0.9928443649373881,0.6578336456313877,3742,27,7.0,1e-09,1.5077527999934988,C2-budget,II
A2-B0-C2-r2,653,4,0.12,5.0,0.9877488514548239,0.6578336456313877,3251,27,5.666666666666667,0.4714045217910317,1.5077527999934988,C2-budget,II
A2-B0-C2-r2,415,8,0.18,5.0,0.980722891566265,0.6578336456313877,2931,27,5.0,1e-09,1.5077527999934988,C2-budget,II
A2-B0-C2-r2,270,16,0.21,4.0,0.9703703703703703,0.6578336456313877,2472,27,4.0,1e-09,1.5077527999934988,C2-budget,II
A2-B0-C2-r2,2000,1,0.03,10.0,0.992,0.4302084996507949,4389,18,8.666666666666666,0.4714045217910317,0.9842383567410384,C2-random,I
A2-B0-C2-r2,1121,2,0.09,7.0,0.9866190900981266,0.4302084996507949,3505,18,7.333333333333333,0.4714045217910317,0.9842383567410384,C2-random,I
A2-B0-C2-r2,661,4,0.14,5.0,0.9773071104387292,0.4302084996507949,3027,18,6.0,1e-09,0.9842383567410384,C2-random,I
A2-B0-C2-r2,422,8,0.18,5.0,0.9644549763033176,0.4302084996507949,2712,18,4.666666666666667,0.4714045217910317,0.9842383567410384,C2-random,I
A2-B0-C2-r2,303,16,0.22,4.0,0.9504950495049505,0.4302084996507949,2356,18,4.0,1e-09,0.9842383567410384,C2-random,I
A2-B0-C2-r2,2000,1,0.03,7.0,0.9985,1.3236909295092758,6920,183,7.333333333333333,0.4714045217910317,1.3551915528272056,C0,I
A2-B0-C2-r2,1098,2,0.1,5.0,0.9972677595628415,1.3236909295092758,5988,183,5.333333333333333,0.4714045217910317,1.3551915528272056,C0,I
A2-B0-C2-r2,635,4,0.16,5.0,0.9952755905511811,1.3236909295092758,5453,183,4.666666666666667,0.4714045217910317,1.3551915528272056,C0,I
A2-B0-C2-r2,391,8,0.21,4.0,0.9923273657289002,1.3236909295092758,4954,183,3.6666666666666665,0.4714045217910317,1.3551915528272056,C0,I
A2-B0-C2-r2,282,16,0.26,4.0,0.9893617021276596,1.3236909295092758,3941,183,3.3333333333333335,0.4714045217910317,1.3551915528272056,C0,I
