rule_id,seed,lote,K,kcap,brazo,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_brazo,t_techo_brazo_sin_restriccion,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,t_ic_s,carpeta,t_total_grafo_s,N_objetivo,layout,theta,t_layout_ic_s
A2-B0-C2-r20,373769,371828,5,6,solap,4000,7550,3.775,True,0,0.0009271523178807947,0.06051666666666666,0.07777863005292629,676,676,0,3865,8,-0.029893326386312983,0.7627099986405131,2.057317499876175,"[19.0, 13.0, 10.0, 7.0, 5.0]","[4000, 2340, 1483, 971, 739]",0.0005666666666666666,0.0008054000153409526,7,0,676,676,552,552,144.9,37443,12.7,3906,3662936217,0.7745872074489132,0.08650000000000002,676,0.08075,0.09562913907284769,0.8961218836565097,2.8088642659279777,12.0,0.9411580374753452,37,34,0.05029585798816568,18.27027027027027,0.09533654664269106,8.570247280267377,6.593900966183575,1562.01,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-r20_s373769_f703_solap,2798.2,4000,layout_resortes_N2_exacto,,1561.41
A2-B0-C2-r20,373769,371828,5,6,disj,4000,7550,3.775,True,0,0.0009271523178807947,0.11682499999999998,0.07777863005292629,676,676,0,3903,4,-0.017797014799559214,0.6164686519069283,0.4070056382579018,"[14.0, 9.0, 7.0, 5.0, 5.0]","[4000, 2337, 1427, 965, 704]",0.0005666666666666666,0.0008054000153409526,7,0,1988,1988,1986,676,245.7,37443,12.7,3906,3662936217,0.7745872074489132,0.08650000000000002,676,0.46175,0.2686092715231788,0.0,1.0,3.0,0.5755973865877712,495,9,0.013313609467455622,1.3656565656565656,0.2678919828077719,6.942115577889448,6.970228942422689,794.1,/Users/alexis/phantom_cs073/bateria_fase8_f806_n4000/A2-B0-C2-r20_s373769_f703_disj,2798.2,4000,layout_resortes_N2_exacto,,793.62
