test,condicion,rule_id,seed,N_sistema,pendiente,pendiente_null,z_agg,clase,holon_ratio,n_aristas_b1,grado_medio_b1,diam_b1,giant_b1,diam_por_escala,ncajas_por_escala,K,J,noise,meandeg,dt,kcap_base,kcap_media_emp,kcap_sd,kcap_cv,kcap_min,kcap_max,grado_inicial_medio
P3-het,UNIF,A2-B0-C2-r14,91570,1000,0.587212313260863,0.5313328512183664,0.7778174581802025,I,2.3407648104724936,2059,4.118,13.0,0.976,13|7|5|5|4,1000|584|357|226|156,7,0.47,0.192,6.75,2.93,6,6.0,0.0,0.0,6,6,6.75
P3-het,UNIF,A2-B0-C2-r0,90212,2000,0.5883591670766531,0.609515685928161,0.2121320341309641,I,1.6846566783030945,4062,4.062,11.0,0.974,11|8|6|5|4,2000|1166|721|472|386,4,0.404,0.234,7.64,5.76,6,6.0,0.0,0.0,6,6,7.64
P3-het,UNIF,A2-B0-C2-r1,90309,2000,0.6038507260678416,0.5400552667492926,0.2449489739783178,I,1.730522915696777,4069,4.069,12.0,0.9865,12|9|6|5|4,2000|1146|688|454|315,7,0.688,0.281,5.78,5.33,6,6.0,0.0,0.0,6,6,5.78
P3-het,UNIF,A2-B0-C2-r2,90406,2000,0.5659022239424925,0.5857900223489783,0.35355338991827345,I,1.9553185879204888,4085,4.085,11.0,0.982,11|8|6|5|4,2000|1155|716|467|349,7,0.508,0.259,7.01,5.53,6,6.0,0.0,0.0,6,6,7.01
P3-het,UNIF,A2-B0-C2-r3,90503,2000,0.45689064650756733,0.5293339986382422,0.7778174577302019,I,1.9215220998516505,4092,4.092,9.0,0.9865,9|8|6|5|4,2000|1142|685|454|334,5,0.66,0.313,5.34,5.73,6,6.0,0.0,0.0,6,6,5.34
P3-het,UNIF,A2-B0-C2-r4,90600,2000,0.6284071293803035,0.507834674833207,1.5556349153104045,I,4.321843607703758,4083,4.083,14.0,0.993,14|7|5|5|4,2000|1140|701|447|316,5,0.561,0.109,5.18,6.17,6,6.0,0.0,0.0,6,6,5.18
P3-het,UNIF,A2-B0-C2-r5,90697,2000,0.4965486876341615,0.648335033499167,0.9899494920111666,I,2.502240589197241,3922,3.922,10.0,0.9835,10|7|6|5|4,2000|1166|711|471|359,5,0.769,0.338,4.97,6.15,6,6.0,0.0,0.0,6,6,4.97
P3-het,UNIF,A2-B0-C2-r6,90794,2000,0.6341020740751763,0.5358926049689038,1.4142135593730951,I,1.7796676635095916,4024,4.024,12.0,0.975,12|9|6|5|4,2000|1165|707|475|348,5,0.407,0.249,7.4,6.81,6,6.0,0.0,0.0,6,6,7.4
P3-het,UNIF,A2-B0-C2-r7,90891,2000,0.6057155290085577,0.5457565225889762,0.527791685852937,I,1.751619101246544,4073,4.073,12.0,0.981,12|8|6|5|4,2000|1151|722|470|343,7,0.503,0.225,7.25,8.97,6,6.0,0.0,0.0,6,6,7.25
P3-het,UNIF,A2-B0-C2-r8,90988,2000,0.5933308031518034,0.6752048686286225,0.4949747461555834,I,2.0381520669350754,3619,3.619,11.0,0.981,11|8|6|5|4,2000|1180|727|492|383,6,0.544,0.107,4.18,6.46,6,6.0,0.0,0.0,6,6,4.18
P3-het,UNIF,A2-B0-C2-r9,91085,2000,0.4985026430780506,0.5300862657149807,0.5656854237492382,I,1.7083542967376482,4046,4.046,10.0,0.99,10|8|6|5|4,2000|1136|672|445|323,5,0.397,0.121,5.37,6.37,6,6.0,0.0,0.0,6,6,5.37
P3-het,UNIF,A2-B0-C2-r10,91182,2000,0.6502000561386319,0.512900005826242,2.1213203390596425,I,3.1997281381089406,4115,4.115,13.0,0.9885,13|10|6|5|4,2000|1141|700|427|313,5,0.441,0.133,6.34,6.94,6,6.0,0.0,0.0,6,6,6.34
P3-het,UNIF,A2-B0-C2-r11,91279,2000,0.6382654081105739,0.6083692605981017,0.3535533899182736,I,2.1331432157807253,4052,4.052,12.0,0.983,12|9|6|5|4,2000|1150|718|467|356,8,0.561,0.315,6.93,7.12,6,6.0,0.0,0.0,6,6,6.93
P3-het,UNIF,A2-B0-C2-r12,91376,2000,0.5778546426512917,0.6163747406926018,0.4397356198928583,I,2.3189152770064037,3932,3.932,11.0,0.9845,11|9|6|5|4,2000|1153|695|457|335,7,0.369,0.176,5.34,5.77,6,6.0,0.0,0.0,6,6,5.34
P3-het,UNIF,A2-B0-C2-r13,91473,2000,0.5924923955772214,0.6032267015404666,0.353553389918274,I,1.2692286249854343,4059,4.059,12.0,0.9835,12|8|6|5|4,2000|1160|708|477|324,7,0.527,0.286,7.06,6.72,6,6.0,0.0,0.0,6,6,7.06
P3-het,UNIF,A2-B0-C2-r14,91570,2000,0.5753842016970593,0.48131457488573404,1.131370847498476,I,1.8909409951514007,4102,4.102,11.0,0.975,11|9|6|5|4,2000|1157|687|470|326,7,0.47,0.192,6.75,6.3,6,6.0,0.0,0.0,6,6,6.75
P3-het,UNIF,A2-B0-C2-r0,90212,4000,0.6791530611598534,0.586417065571654,0.6191376720888657,I,2.3517032908219573,8143,4.072,13.0,0.971,13|9|6|5|4,4000|2323|1442|965|703,4,0.404,0.234,7.64,13.31,6,6.0,0.0,0.0,6,6,7.64
P3-het,UNIF,A2-B0-C2-r1,90309,4000,0.6357877722648501,0.5312719667284987,0.24832585261656473,I,1.591271851010832,8299,4.149,12.0,0.9875,12|10|6|5|4,4000|2293|1377|923|651,7,0.688,0.281,5.78,13.74,6,6.0,0.0,0.0,6,6,5.78
P3-het,UNIF,A2-B0-C2-r2,90406,4000,0.5828288861712426,0.6001378679710719,0.2449489739783178,I,1.7939495645423627,8179,4.09,11.0,0.9805,11|9|6|5|4,4000|2313|1408|951|668,7,0.508,0.259,7.01,13.52,6,6.0,0.0,0.0,6,6,7.01
P3-het,UNIF,A2-B0-C2-r3,90503,4000,0.5320877348090005,0.516048301765798,0.7071067796865469,I,2.150135024717655,8256,4.128,12.0,0.985,12|9|6|5|5,4000|2301|1402|900|678,5,0.66,0.313,5.34,13.04,6,6.0,0.0,0.0,6,6,5.34
P3-het,UNIF,A2-B0-C2-r4,90600,4000,0.5725267908972166,0.5077386273014511,0.7071067796865472,I,3.6927813066331288,8067,4.034,11.0,0.988,11|9|6|5|4,4000|2298|1391|921|650,5,0.561,0.109,5.18,13.42,6,6.0,0.0,0.0,6,6,5.18
P3-het,UNIF,A2-B0-C2-r5,90697,4000,0.6639288495273654,0.6226091487918598,0.42426406796192817,I,1.5520155075321262,7976,3.988,13.0,0.98275,13|9|6|5|4,4000|2307|1400|926|681,5,0.769,0.338,4.97,13.96,6,6.0,0.0,0.0,6,6,4.97
P3-het,UNIF,A2-B0-C2-r6,90794,4000,0.659353006626363,0.6579113302087878,0.3863703300656272,I,1.9480434148867463,8135,4.067,13.0,0.97325,13|8|6|5|4,4000|2317|1419|964|715,5,0.407,0.249,7.4,13.89,6,6.0,0.0,0.0,6,6,7.4
P3-het,UNIF,A2-B0-C2-r7,90891,4000,0.6323413407569225,0.6074581889799192,0.5277916858529366,I,2.094091399372434,8133,4.066,13.0,0.97725,13|9|6|6|4,4000|2333|1442|933|727,7,0.503,0.225,7.25,15.27,6,6.0,0.0,0.0,6,6,7.25
P3-het,UNIF,A2-B0-C2-r8,90988,4000,0.5597766924617692,0.6970513187665054,1.4142135593730956,I,3.008580791954194,7246,3.623,14.0,0.9815,14|8|7|6|5,4000|2342|1458|986|734,6,0.544,0.107,4.18,12.84,6,6.0,0.0,0.0,6,6,4.18
P3-het,UNIF,A2-B0-C2-r9,91085,4000,0.5085721439172183,0.5593073662361281,0.336294960214247,I,3.2794794332791026,8046,4.023,12.0,0.9885,12|8|7|5|5,4000|2292|1391|933|687,5,0.397,0.121,5.37,13.11,6,6.0,0.0,0.0,6,6,5.37
P3-het,UNIF,A2-B0-C2-r10,91182,4000,0.5477604764376646,0.5355659566311357,0.5656854237492375,I,2.54678877871495,8386,4.193,11.0,0.98725,11|8|6|5|4,4000|2281|1369|896|658,5,0.441,0.133,6.34,14.71,6,6.0,0.0,0.0,6,6,6.34
P3-het,UNIF,A2-B0-C2-r11,91279,4000,0.6287020174891763,0.5724077989759556,0.848528135623857,I,2.0697112352715226,8339,4.17,13.0,0.9815,13|8|6|5|4,4000|2304|1399|905|663,8,0.561,0.315,6.93,14.81,6,6.0,0.0,0.0,6,6,6.93
P3-het,UNIF,A2-B0-C2-r12,91376,4000,0.6688655007702794,0.5765774612294012,0.8485281356238566,I,1.3216898491089615,7940,3.97,14.0,0.984,14|8|6|5|4,4000|2278|1396|908|669,7,0.369,0.176,5.34,13.75,6,6.0,0.0,0.0,6,6,5.34
P3-het,UNIF,A2-B0-C2-r13,91473,4000,0.667480740625088,0.6023508961308225,0.5656854237492379,I,1.8622392229735485,8160,4.08,13.0,0.98,13|9|6|5|4,4000|2307|1415|915|696,7,0.527,0.286,7.06,14.72,6,6.0,0.0,0.0,6,6,7.06
P3-het,UNIF,A2-B0-C2-r14,91570,4000,0.5867154766814544,0.6310358082038083,0.989949491561166,I,2.0695693418425676,8231,4.115,14.0,0.97875,14|8|6|5|5,4000|2308|1400|920|685,7,0.47,0.192,6.75,14.39,6,6.0,0.0,0.0,6,6,6.75
P3-het,HET-grado,A2-B0-C2-r0,90212,1000,0.6198897615073776,0.6127800944963636,0.5656854237492382,I,2.1121015647398584,2226,4.452,10.0,0.953,10|7|5|4|4,1000|596|391|268|208,4,0.404,0.234,7.64,3.46,6,5.932,2.1645729370940585,0.3648976630300166,1,14,7.64
P3-het,HET-grado,A2-B0-C2-r1,90309,1000,0.28664219072345204,0.28989314044738473,0.3535533899182738,I,2.380003196721693,2737,5.474,7.0,0.994,7|5|5|4|4,1000|573|345|215|151,7,0.688,0.281,5.78,3.64,6,5.788,2.378036164569412,0.4108562827521444,1,15,5.78
P3-het,HET-grado,A2-B0-C2-r2,90406,1000,0.45349063324263317,0.5056047697021232,0.42426406811192835,I,2.009645035231075,2409,4.818,9.0,0.977,9|5|5|4|4,1000|578|369|251|184,7,0.508,0.259,7.01,3.68,6,5.982,2.243585523219474,0.37505608880298796,1,14,7.01
P3-het,HET-grado,A2-B0-C2-r3,90503,1000,0.43609501407093676,0.3722809040958761,0.14142135593730937,II,1.918449218801576,2593,5.186,9.0,0.995,9|6|5|4|4,1000|570|344|215|152,5,0.66,0.313,5.34,3.63,6,5.983,2.6725850781593463,0.4466964864047044,1,17,5.34
P3-het,HET-grado,A2-B0-C2-r4,90600,1000,0.493198210301775,0.4646374496471895,0.14142135593730956,I,4.036911886061006,2524,5.048,10.0,0.998,10|6|5|4|4,1000|565|349|226|155,5,0.561,0.109,5.18,3.9,6,5.983,2.6774448640448227,0.44750875213852964,1,16,5.18
P3-het,HET-grado,A2-B0-C2-r5,90697,1000,0.356459711607313,0.41925566592078667,0.6692130417902463,II,2.374404348666627,2439,4.878,8.0,0.992,8|5|5|4|4,1000|566|331|233|156,5,0.769,0.338,4.97,3.63,6,5.976,2.63275976875977,0.44055551686073796,1,16,4.97
P3-het,HET-grado,A2-B0-C2-r6,90794,1000,0.5043133435180918,0.6100613417481078,0.814011276365803,I,2.45073803787429,2220,4.44,9.0,0.957,9|5|5|4|4,1000|594|392|273|219,5,0.407,0.249,7.4,3.53,6,5.917,2.264091650088397,0.3826418201940843,1,14,7.4
P3-het,HET-grado,A2-B0-C2-r7,90891,1000,0.673761595598833,0.49450603856273223,1.8384776271850232,I,1.9082862576356063,2304,4.608,11.0,0.962,11|7|5|4|4,1000|596|367|270|208,7,0.503,0.225,7.25,3.44,6,5.969,2.212247499716069,0.3706228010916517,1,14,7.25
P3-het,HET-grado,A2-B0-C2-r8,90988,1000,0.681421479246225,0.6122036250329528,0.5656854237492375,I,2.3089951271699904,2006,4.012,11.0,0.981,11|7|5|5|3,1000|581|357|242|184,6,0.544,0.107,4.18,2.92,6,5.996,2.8509619429238264,0.4754773086930998,1,16,4.18
P3-het,HET-grado,A2-B0-C2-r9,91085,1000,0.4535114075589173,0.3602496273144429,0.848528135623857,I,4.137492622284962,2549,5.098,9.0,0.992,9|6|5|4|4,1000|577|352|230|162,5,0.397,0.121,5.37,3.15,6,6.0,2.715511001634867,0.4525851669391445,1,17,5.37
P3-het,HET-grado,A2-B0-C2-r10,91182,1000,0.29364049835315875,0.35802776166794825,0.7071067796865476,I,2.827418521652472,2825,5.65,7.0,0.997,7|5|5|4|4,1000|559|316|218|159,5,0.441,0.133,6.34,3.44,6,6.238,2.224714813183928,0.3566391172144802,1,15,6.34
P3-het,HET-grado,A2-B0-C2-r11,91279,1000,0.5089196978206199,0.5398957599618208,0.7071067796865471,I,1.9834862926368082,2418,4.836,9.0,0.972,9|6|5|4|4,1000|590|373|246|201,8,0.561,0.315,6.93,3.19,6,5.984,2.4314078226410314,0.40631815217931677,1,15,6.93
P3-het,HET-grado,A2-B0-C2-r12,91376,1000,0.4333221274735646,0.40957380190853077,0.42426406781192816,II,1.1243558218831078,2477,4.954,9.0,0.994,9|6|5|4|4,1000|567|343|228|147,7,0.369,0.176,5.34,3.15,6,5.973,2.613096056405122,0.4374846905081403,1,16,5.34
P3-het,HET-grado,A2-B0-C2-r13,91473,1000,0.5806609747271311,0.5529599343535044,0.42426406781192816,I,1.2997560268956758,2380,4.76,10.0,0.98,10|7|5|4|4,1000|584|368|253|186,7,0.527,0.286,7.06,3.08,6,5.975,2.3018199321406527,0.3852418296469712,1,15,7.06
P3-het,HET-grado,A2-B0-C2-r14,91570,1000,0.4693618198275113,0.4433254794533318,0.42426406781192816,I,3.5565057567933267,2485,4.97,9.0,0.988,9|6|5|4|4,1000|580|339|232|174,7,0.47,0.192,6.75,3.11,6,5.94,2.294428033301546,0.3862673456736609,1,16,6.75
P3-het,HET-grado,A2-B0-C2-r0,90212,2000,0.6699857839836239,0.6564923991063958,0.42426406796192834,I,2.301663753690443,4592,4.592,11.0,0.95,11|8|5|5|4,2000|1200|763|568|440,4,0.404,0.234,7.64,6.52,6,5.9315,2.2158085995861647,0.3735663153647753,1,14,7.64
P3-het,HET-grado,A2-B0-C2-r1,90309,2000,0.5055760571555297,0.46992840678500847,1.2727922034357853,I,1.6807541939717758,5458,5.458,8.0,0.993,8|6|5|4|3,2000|1149|677|455|313,7,0.688,0.281,5.78,6.97,6,5.79,2.523866082025748,0.4359008777246542,1,19,5.78
P3-het,HET-grado,A2-B0-C2-r2,90406,2000,0.4310517458770565,0.5044658760836197,0.2828427118746191,II,1.771721176299509,4933,4.933,9.0,0.9825,9|6|5|5|4,2000|1152|707|491|365,7,0.508,0.259,7.01,6.51,6,5.9905,2.301827480503263,0.38424630339758997,1,15,7.01
P3-het,HET-grado,A2-B0-C2-r3,90503,2000,0.3559367775423251,0.406761367746649,0.4242640678119288,II,2.7604134263617714,5191,5.191,9.0,0.995,9|5|5|5|4,2000|1134|668|448|307,5,0.66,0.313,5.34,6.5,6,5.9675,2.680940832991284,0.44925694729640286,1,18,5.34
P3-het,HET-grado,A2-B0-C2-r4,90600,2000,0.4585263699874869,0.39584614540678464,0.2828427118746191,I,3.2689446199373946,5038,5.038,9.0,0.996,9|6|5|4|4,2000|1137|701|447|332,5,0.561,0.109,5.18,6.86,6,5.9835,2.6471168750170437,0.4424027534080461,1,16,5.18
P3-het,HET-grado,A2-B0-C2-r5,90697,2000,0.4425411119811575,0.45652197540240463,0.28284271187461874,II,2.3211674871783243,4879,4.879,9.0,0.991,9|7|5|5|4,2000|1154|687|460|342,5,0.769,0.338,4.97,7.18,6,5.984,2.7520436043057166,0.4599003349441371,1,17,4.97
P3-het,HET-grado,A2-B0-C2-r6,90794,2000,0.5571137405478923,0.5773657381868619,0.4949747458555834,I,2.0882016764584317,4593,4.593,10.0,0.9555,10|7|6|5|4,2000|1195|770|558|421,5,0.407,0.249,7.4,8.31,6,5.95,2.27848633965622,0.3829388806144908,1,15,7.4
P3-het,HET-grado,A2-B0-C2-r7,90891,2000,0.4791789168885845,0.5515769800887929,0.5656854237492379,I,2.0920878072398543,4731,4.731,9.0,0.9705,9|7|6|5|4,2000|1170|736|528|399,7,0.503,0.225,7.25,6.9,6,5.964,2.2886030673753806,0.38373626213537565,1,15,7.25
P3-het,HET-grado,A2-B0-C2-r8,90988,2000,0.6090941397177595,0.6156652330384411,0.2828427118746191,I,3.2089930360764805,4054,4.054,11.0,0.985,11|8|6|5|4,2000|1176|724|508|399,6,0.544,0.107,4.18,6.88,6,5.9905,2.9742914702496797,0.4965013722142859,1,20,4.18
P3-het,HET-grado,A2-B0-C2-r9,91085,2000,0.49571433305821977,0.4906871127484245,0.9899494915611664,I,2.341103840931138,5140,5.14,11.0,0.9945,11|6|5|5|4,2000|1136|677|459|320,5,0.397,0.121,5.37,7.49,6,5.997,2.702219643182249,0.4505952381494496,1,16,5.37
P3-het,HET-grado,A2-B0-C2-r10,91182,2000,0.36906490975381195,0.3539180903330736,0.28284271187461874,II,4.063615826544232,5723,5.723,8.0,0.9965,8|6|5|4|4,2000|1116|653|416|280,5,0.441,0.133,6.34,7.95,6,6.2305,2.2854692625366897,0.3668195590300441,1,14,6.34
P3-het,HET-grado,A2-B0-C2-r11,91279,2000,0.6402847968113898,0.5041587927008974,1.272792203435786,I,2.39955919673524,4880,4.88,11.0,0.972,11|7|5|4|4,2000|1171|728|489|390,8,0.561,0.315,6.93,7.16,6,5.97,2.399812492675209,0.40197864198914723,1,15,6.93
P3-het,HET-grado,A2-B0-C2-r12,91376,2000,0.4950124251816273,0.5324205677615536,0.7071067798365472,I,2.007640135691776,4993,4.993,10.0,0.9935,10|7|5|5|4,2000|1143|710|454|349,7,0.369,0.176,5.34,7.05,6,5.9635,2.77239386631842,0.4648937480201929,1,17,5.34
P3-het,HET-grado,A2-B0-C2-r13,91473,2000,0.622772486940221,0.526597488954818,0.848528135923857,I,2.1024129753619096,4836,4.836,11.0,0.9775,11|7|6|4|4,2000|1163|725|484|380,7,0.527,0.286,7.06,7.25,6,5.9615,2.247224454744118,0.3769562114810229,1,15,7.06
P3-het,HET-grado,A2-B0-C2-r14,91570,2000,0.5571303200851657,0.47842789503989375,1.1313708474984754,I,2.0142865881210072,4982,4.982,11.0,0.983,11|7|5|5|4,2000|1149|703|484|355,7,0.47,0.192,6.75,7.08,6,5.94,2.3013908837917993,0.3874395427258921,1,14,6.75
P3-het,HET-grado,A2-B0-C2-r0,90212,4000,0.596740093493412,0.6343824905957696,0.28284271187461874,I,2.3169396129079947,9205,4.603,10.0,0.951,10|8|6|5|4,4000|2387|1534|1082|901,4,0.404,0.234,7.64,13.65,6,5.9295,2.1639153749627087,0.3649406147167061,1,15,7.64
P3-het,HET-grado,A2-B0-C2-r1,90309,4000,0.46280965202928237,0.4174478263495782,0.9899494915611667,I,2.2195312474278257,11013,5.506,10.0,0.99625,10|7|6|5|4,4000|2242|1351|866|620,7,0.688,0.281,5.78,14.6,6,5.78475,2.4040418959535628,0.4155826778950798,1,16,5.78
P3-het,HET-grado,A2-B0-C2-r2,90406,4000,0.6170924831623754,0.5299121432461067,0.7778174581802023,I,1.3367568781833794,9780,4.89,12.0,0.9805,12|7|6|5|4,4000|2334|1464|1011|767,7,0.508,0.259,7.01,14.45,6,5.99125,2.309474710296694,0.38547460217762475,1,15,7.01
P3-het,HET-grado,A2-B0-C2-r3,90503,4000,0.4761119250837196,0.42142737019519055,0.6692130417902463,I,2.1089833866381986,10436,5.218,10.0,0.99325,10|7|6|5|4,4000|2272|1366|911|650,5,0.66,0.313,5.34,14.0,6,5.969,2.6595185654550333,0.4455551290760652,1,16,5.34
P3-het,HET-grado,A2-B0-C2-r4,90600,4000,0.43645281493743493,0.5217232080363691,0.7071067796865476,II,4.067509636898773,10085,5.043,9.0,0.99075,9|7|6|5|4,4000|2286|1384|913|696,5,0.561,0.109,5.18,13.74,6,5.98625,2.6942644520351005,0.4500754983562498,1,19,5.18
P3-het,HET-grado,A2-B0-C2-r5,90697,4000,0.5309078121733366,0.5102576979636217,0.42426406781192816,I,3.765424897271027,9786,4.893,11.0,0.991,11|7|6|5|4,4000|2289|1388|914|683,5,0.769,0.338,4.97,11.34,6,5.9875,2.710413944400375,0.4526787381044468,1,18,4.97
P3-het,HET-grado,A2-B0-C2-r6,90794,4000,0.5936239615972995,0.6574721186850786,0.5656854237492379,I,2.2301842398891836,9303,4.652,10.0,0.96375,10|9|6|5|4,4000|2360|1509|1034|818,5,0.407,0.249,7.4,15.07,6,5.93625,2.2254630838322167,0.3748937601738836,1,15,7.4
P3-het,HET-grado,A2-B0-C2-r7,90891,4000,0.6236417579409623,0.6008676983972792,0.4242640678119285,I,1.9078339773530544,9578,4.789,11.0,0.9665,11|8|6|5|4,4000|2355|1495|1074|808,7,0.503,0.225,7.25,13.35,6,5.96875,2.2442757044311645,0.37600430650155636,1,15,7.25
P3-het,HET-grado,A2-B0-C2-r8,90988,4000,0.636308230716904,0.6862881453938593,0.14142135593730976,I,1.5026583402569855,8121,4.061,12.0,0.98325,12|8|6|5|4,4000|2344|1443|1009|744,6,0.544,0.107,4.18,10.52,6,5.98725,2.951031588699111,0.4928859808257733,1,22,4.18
P3-het,HET-grado,A2-B0-C2-r9,91085,4000,0.4588725019261816,0.4557753968322736,0.848528135623857,I,3.397244790634231,10261,5.13,9.0,0.99325,9|8|6|5|4,4000|2271|1369|926|665,5,0.397,0.121,5.37,11.86,6,5.99225,2.7277628081451657,0.45521512088867544,1,17,5.37
P3-het,HET-grado,A2-B0-C2-r10,91182,4000,0.4054299139781141,0.4103605582670438,0.4242640678119285,II,4.873090600633414,11565,5.782,9.0,0.99775,9|7|5|5|4,4000|2211|1320|827|577,5,0.441,0.133,6.34,12.06,6,6.23475,2.280710950010983,0.36580631942114483,1,15,6.34
P3-het,HET-grado,A2-B0-C2-r11,91279,4000,0.587531004244786,0.4878263312684645,1.1313708474984758,I,2.596365643440588,9961,4.981,11.0,0.98075,11|8|6|5|4,4000|2317|1445|991|736,8,0.561,0.315,6.93,12.07,6,5.9655,2.325147253401384,0.3897656949796973,1,14,6.93
P3-het,HET-grado,A2-B0-C2-r12,91376,4000,0.43437486196726083,0.5265828133906026,0.8485281356238566,II,1.3629743613185534,10038,5.019,9.0,0.992,9|7|6|5|4,4000|2269|1381|907|687,7,0.369,0.176,5.34,11.92,6,5.96425,2.691184114381623,0.4512192001310514,1,17,5.34
P3-het,HET-grado,A2-B0-C2-r13,91473,4000,0.5740392400485721,0.5897006887849252,0.3362949604142467,I,1.709079992249643,9693,4.846,11.0,0.976,11|7|6|5|4,4000|2313|1441|1014|771,7,0.527,0.286,7.06,11.66,6,5.961,2.2464369566048368,0.3768557216247,1,15,7.06
P3-het,HET-grado,A2-B0-C2-r14,91570,4000,0.5532518227644052,0.5340472472913709,0.3897472085538741,I,2.2892114240094483,10020,5.01,11.0,0.9855,11|7|6|5|4,4000|2296|1418|955|734,7,0.47,0.192,6.75,12.48,6,5.93775,2.293114680407415,0.3861925275411418,1,15,6.75
P3-het,HET-rango,A2-B0-C2-r0,90212,1000,0.6339707474375385,0.6542466180164007,0.2828427118746191,I,2.7693286742027055,1803,3.606,11.0,0.969,11|8|6|5|4,1000|605|380|279|207,4,0.404,0.234,7.64,2.61,6,6.02,2.190342438980718,0.36384425896689665,3,10,7.64
P3-het,HET-rango,A2-B0-C2-r1,90309,1000,0.5803754454534702,0.638886325365661,0.5812439341925644,I,1.8418195895343903,1841,3.682,11.0,0.982,11|7|5|5|4,1000|588|374|262|188,7,0.688,0.281,5.78,2.43,6,5.982,1.9969166231968727,0.3338208998991763,3,9,5.78
P3-het,HET-rango,A2-B0-C2-r2,90406,1000,0.5674548716627981,0.6289663265181951,0.9899494915611664,I,1.2406367153712787,1849,3.698,10.0,0.977,10|8|6|5|4,1000|593|369|272|198,7,0.508,0.259,7.01,2.45,6,6.02,2.0202970078679026,0.3355975096126084,3,9,7.01
P3-het,HET-rango,A2-B0-C2-r3,90503,1000,0.5874885330068452,0.6417553147769651,0.28284271187461874,I,2.060239062625047,1807,3.614,11.0,0.986,11|8|6|5|4,1000|595|378|240|191,5,0.66,0.313,5.34,2.55,6,5.962,1.97396960462921,0.3310918491494817,3,9,5.34
P3-het,HET-rango,A2-B0-C2-r4,90600,1000,0.5783975555313845,0.6718404093713467,0.9520557536648651,I,3.0603291187179065,1768,3.536,11.0,0.981,11|7|6|5|4,1000|594|371|261|195,5,0.561,0.109,5.18,2.41,6,5.961,1.9358406442680143,0.3247509888052364,3,9,5.18
P3-het,HET-rango,A2-B0-C2-r5,90697,1000,0.6001056839979793,0.5675874893663123,1.1591109897468819,I,2.7851583612111375,1789,3.578,12.0,0.98,12|7|6|5|4,1000|583|360|255|179,5,0.769,0.338,4.97,2.42,6,6.012,1.978346784565335,0.3290663314313598,3,9,4.97
P3-het,HET-rango,A2-B0-C2-r6,90794,1000,0.5347501573917219,0.6379141390684706,0.8485281356238566,I,1.991670995060526,1849,3.698,9.0,0.965,9|8|5|5|4,1000|593|380|272|210,5,0.407,0.249,7.4,2.56,6,6.076,2.028354998514806,0.3338306449168542,3,9,7.4
P3-het,HET-rango,A2-B0-C2-r7,90891,1000,0.6811160246114748,0.573111458751357,1.2727922034357855,I,1.8923219737451595,1823,3.646,13.0,0.975,13|8|6|5|4,1000|596|379|261|186,7,0.503,0.225,7.25,2.45,6,6.077,1.9776427887765777,0.32543076991551384,3,9,7.25
P3-het,HET-rango,A2-B0-C2-r8,90988,1000,0.6993037228788881,0.7013915168849175,0.42426406781192816,I,2.4161232123168865,1587,3.174,14.0,0.965,14|8|7|5|4,1000|586|373|247|182,6,0.544,0.107,4.18,2.49,6,5.96,2.0120636172845034,0.33759456665847376,3,9,4.18
P3-het,HET-rango,A2-B0-C2-r9,91085,1000,0.5979333987339416,0.5987871115949411,0.42426406796192817,I,1.864776550546836,1740,3.48,12.0,0.975,12|7|6|5|4,1000|595|367|237|190,5,0.397,0.121,5.37,2.29,6,5.978,2.2198008919720706,0.3713283526216244,3,10,5.37
P3-het,HET-rango,A2-B0-C2-r10,91182,1000,0.4754816718992232,0.6428754939803205,0.9520557542648651,I,2.4964681554696297,1874,3.748,9.0,0.975,9|7|6|5|4,1000|586|386|266|192,5,0.441,0.133,6.34,2.19,6,5.987,1.9962041478766646,0.33342310804687897,3,9,6.34
P3-het,HET-rango,A2-B0-C2-r11,91279,1000,0.6603017218438951,0.5969280026120047,0.6692130417902463,I,1.7224920301657067,1830,3.66,12.0,0.977,12|8|6|5|4,1000|594|388|259|200,8,0.561,0.315,6.93,2.46,6,6.015,2.0215773544438016,0.3360893357346304,3,9,6.93
P3-het,HET-rango,A2-B0-C2-r12,91376,1000,0.6913009908424274,0.640242300660869,0.9899494915611664,I,2.003066674879412,1745,3.49,13.0,0.973,13|8|6|5|4,1000|592|367|256|194,7,0.369,0.176,5.34,2.42,6,5.927,1.8037935025939087,0.3043349928452689,3,8,5.34
P3-het,HET-rango,A2-B0-C2-r13,91473,1000,0.6868661643315624,0.6369618827562733,0.42426406781192816,I,1.5092468298336101,1783,3.566,12.0,0.97,12|8|5|5|4,1000|603|390|265|211,7,0.527,0.286,7.06,2.62,6,5.976,2.217075551261165,0.37099657818961934,3,10,7.06
P3-het,HET-rango,A2-B0-C2-r14,91570,1000,0.5768208222249654,0.628565490467382,0.6725899204284932,I,2.0141634358136393,1827,3.654,11.0,0.968,11|7|5|5|4,1000|596|384|253|193,7,0.47,0.192,6.75,2.74,6,5.984,1.999435920453566,0.3341303343003954,3,9,6.75
P3-het,HET-rango,A2-B0-C2-r0,90212,2000,0.6207114911579517,0.7093703495839624,0.4164733330772597,I,1.906128322651663,3842,3.842,11.0,0.967,11|8|6|5|4,2000|1188|761|536|401,4,0.404,0.234,7.64,5.13,6,5.955,1.7632285728174895,0.29609211970066995,3,8,7.64
