N,seed,mode,n_surv,f_surv,tau,orden_color,frac_color_neutral,L2_K6,meff_K6,null_L2_K6,ratio_L2_K6,grain_K6,L2_K8,meff_K8,null_L2_K8,ratio_L2_K8,grain_K8,L2_K12,meff_K12,null_L2_K12,ratio_L2_K12,grain_K12
250,22,shuffle_b,126,0.504,240,0.5773502691896257,0.0,0.2886751345948129,0.6666666666666666,0.08132500607904443,3.54964786985977,0.4082482904638631,0.26364262288687446,0.6426489637305699,0.08333333333333333,3.1637114746424935,0.35355339059327373,0.28889324957462376,0.4996223564954684,0.08529438595319316,3.3870136509706414,0.2886751345948129
250,23,qcd,126,0.504,240,0.5776774725421537,0.0,0.019440394783993474,0.9977375565610861,0.08132500607904443,0.2390457218668787,0.4082482904638631,0.2890567278011796,0.5993657505285414,0.08333333333333333,3.468680733614155,0.35355339059327373,0.2893289862469553,0.49886877828054305,0.08529438595319316,3.3921222717486916,0.2886751345948129
250,23,shuffle_b,126,0.504,240,0.5776774725421537,0.0,0.019440394783993474,0.9977375565610861,0.08132500607904443,0.2390457218668787,0.4082482904638631,0.2890567278011796,0.5993657505285414,0.08333333333333333,3.468680733614155,0.35355339059327373,0.2893289862469553,0.49886877828054305,0.08529438595319316,3.3921222717486916,0.2886751345948129
250,24,qcd,128,0.512,240,0.5773855067781837,0.0,0.5794541235552734,0.3317186939361321,0.08068715304598785,7.1814917453465235,0.4082482904638631,0.28890409511094683,0.5996193822280779,0.08267972847076846,3.4942554898821334,0.35355339059327373,0.28987077311134124,0.49793338195964015,0.08462540004829125,3.425340062746259,0.2886751345948129
250,24,shuffle_b,128,0.512,240,0.5773855067781837,0.0,0.41009557723059725,0.49774266365688496,0.08068715304598785,5.082538691095746,0.4082482904638631,0.2671143905824806,0.6366179670500466,0.08267972847076846,3.230711995830021,0.35355339059327373,0.28987077311134124,0.49793338195964015,0.08462540004829125,3.425340062746259,0.2886751345948129
250,25,qcd,127,0.508,240,0.5776007853572696,0.0,0.28937684426248206,0.6655867530597552,0.0810041961260418,3.5723685697987086,0.4082482904638631,0.2889211258299294,0.5995910780669145,0.08300460095396857,3.480784468684512,0.35355339059327373,0.2891937077450589,0.4991026117093699,0.08495791763590296,3.4039641718201263,0.2886751345948129
250,25,shuffle_b,127,0.508,240,0.5776007853572696,0.0,0.327016636497943,0.6091472165571418,0.0810041961260418,4.037033291326144,0.4082482904638631,0.35357531026784106,0.49996900185988846,0.08300460095396857,4.259707368076156,0.35355339059327373,0.4362031795846531,0.3045736082785709,0.08495791763590296,5.13434405789055,0.2886751345948129
250,26,qcd,127,0.508,240,0.5774934345924064,0.0,0.2891656619402648,0.665911664779162,0.0810041961260418,3.5697615156914293,0.4082482904638631,0.288760137077183,0.5998586730139841,0.08300460095396857,3.478844952670988,0.35355339059327373,0.28897923861643426,0.49947355382138,0.08495791763590296,3.4014397557963743,0.2886751345948129
250,26,shuffle_b,127,0.508,240,0.5774934345924064,0.0,0.3350699795721023,0.597503148847892,0.0810041961260418,4.136452129600008,0.4082482904638631,0.3537506187683642,0.49972115503779896,0.08300460095396857,4.261819401608133,0.35355339059327373,0.4422727942613952,0.29875157442394606,0.08495791763590296,5.205786659659041,0.2886751345948129
250,27,qcd,127,0.508,240,0.5773860638683043,0.0,0.28885487629899387,0.6663899649511159,0.0810041961260418,3.5659248546771365,0.4082482904638631,0.2888138099655791,0.5997694481630224,0.08300460095396857,3.4794915781324587,0.35355339059327373,0.28897923861643426,0.49947355382137987,0.08495791763590296,3.4014397557963743,0.2886751345948129
250,27,shuffle_b,127,0.508,240,0.5773860638683043,0.0,0.28885487629899387,0.6663899649511159,0.0810041961260418,3.5659248546771365,0.4082482904638631,0.2640291450252772,0.6419758000318422,0.08300460095396857,3.1808977091727537,0.35355339059327373,0.28897923861643426,0.49947355382137987,0.08495791763590296,3.4014397557963743,0.2886751345948129
250,28,qcd,128,0.512,240,0.5773855067781837,0.0,0.5775844092205511,0.33315315315315314,0.08068715304598785,7.158319353408781,0.4082482904638631,0.28869275338909184,0.5999707045554417,0.08267972847076846,3.4916993406813086,0.35355339059327373,0.2894493470007605,0.4986608229851473,0.08462540004829125,3.4203601617905153,0.2886751345948129
250,28,shuffle_b,128,0.512,240,0.5773855067781837,0.0,0.4355516219915857,0.4676762534996181,0.08068715304598785,5.398029370838526,0.4082482904638631,0.3472829807952011,0.5089463220675944,0.08267972847076846,4.200340122282616,0.35355339059327373,0.4344667918600531,0.30626588903843277,0.08462540004829125,5.133999858341891,0.2886751345948129
250,29,qcd,128,0.512,240,0.5778081902218937,0.0,0.5773502691896258,0.3333333333333333,0.08068715304598785,7.155417527999328,0.4082482904638631,0.28890409511094683,0.5996193822280779,0.08267972847076846,3.4942554898821334,0.35355339059327373,0.28923840368572545,0.49902534113060426,0.08462540004829125,3.417867490383175,0.2886751345948129
250,29,shuffle_b,128,0.512,240,0.5778081902218937,0.0,0.4531839800196557,0.44797763038106386,0.08068715304598785,5.616556823629188,0.4082482904638631,0.28432563101684133,0.6072646404744255,0.08267972847076846,3.4388795932894856,0.35355339059327373,0.3673259933855303,0.38180462341536164,0.08462540004829125,4.3406116033237865,0.2886751345948129
250,30,qcd,126,0.504,240,0.5773502691896257,0.0,0.2891656619402648,0.665911664779162,0.08132500607904443,3.5556795613296126,0.4082482904638631,0.28867513459481287,0.6000000000000001,0.08333333333333333,3.4641016151377544,0.35355339059327373,0.2891112000013807,0.49924528301886795,0.08529438595319316,3.3895689237980524,0.2886751345948129
250,30,shuffle_b,126,0.504,240,0.5773502691896257,0.0,0.33354899335250504,0.5996895098691507,0.08132500607904443,4.101432135502206,0.4082482904638631,0.30993054269470854,0.5654651659780596,0.08333333333333333,3.7191665123365025,0.35355339059327373,0.36945275594626614,0.37908309455587397,0.08529438595319316,4.331501444292125,0.2886751345948129
250,31,qcd,127,0.508,240,0.5773860638683043,0.0,0.289333641615875,0.6656532154044591,0.0810041961260418,3.571835231420289,0.4082482904638631,0.2888138099655791,0.5997694481630224,0.08300460095396857,3.4794915781324587,0.35355339059327373,0.2891937077450589,0.4991026117093699,0.08495791763590296,3.4039641718201263,0.2886751345948129
250,31,shuffle_b,127,0.508,240,0.5773860638683043,0.0,0.289333641615875,0.6656532154044591,0.0810041961260418,3.571835231420289,0.4082482904638631,0.2640291450252772,0.6419758000318422,0.08300460095396857,3.1808977091727537,0.35355339059327373,0.2891937077450589,0.4991026117093699,0.08495791763590296,3.4039641718201263,0.2886751345948129
250,32,qcd,126,0.504,240,0.5773502691896257,0.0,0.5783313238805295,0.33257918552036203,0.08132500607904443,7.111359122659225,0.4082482904638631,0.2886751345948129,0.6,0.08333333333333333,3.4641016151377553,0.35355339059327373,0.2891112000013807,0.49924528301886806,0.08529438595319316,3.3895689237980524,0.2886751345948129
250,32,shuffle_b,126,0.504,240,0.5773502691896257,0.0,0.40886498007591293,0.49924528301886795,0.08132500607904443,5.027543184915518,0.4082482904638631,0.26507223638356725,0.6401612903225806,0.08333333333333333,3.180866836602807,0.35355339059327373,0.2891112000013807,0.49924528301886806,0.08529438595319316,3.3895689237980524,0.2886751345948129
250,33,qcd,127,0.508,240,0.5773860638683043,0.0,0.5783313238805295,0.33257918552036203,0.0810041961260418,7.139523031382859,0.4082482904638631,0.2887064542105587,0.5999479244160095,0.08300460095396857,3.478198206996563,0.35355339059327373,0.2891937077450589,0.4991026117093699,0.08495791763590296,3.4039641718201263,0.2886751345948129
250,33,shuffle_b,127,0.508,240,0.5773860638683043,0.0,0.4376420407115585,0.4652930179630984,0.0810041961260418,5.40270827489716,0.4082482904638631,0.3548006507420801,0.4982392190782159,0.08300460095396857,4.274469687997658,0.35355339059327373,0.4424129573054828,0.2986188254461971,0.08495791763590296,5.20743645343916,0.2886751345948129
250,34,qcd,128,0.512,240,0.5782305646863541,0.0,0.023867581744561668,0.9965936739659368,0.08068715304598785,0.29580398915498085,0.4082482904638631,0.28911528234317707,0.5992684711046087,0.08267972847076846,3.4968097705520913,0.35355339059327373,0.2896601366975903,0.4982968369829684,0.08462540004829125,3.4228510179248373,0.2886751345948129
250,34,shuffle_b,128,0.512,240,0.5782305646863541,0.0,0.023867581744561668,0.9965936739659368,0.08068715304598785,0.29580398915498085,0.4082482904638631,0.28911528234317707,0.5992684711046087,0.08267972847076846,3.4968097705520913,0.35355339059327373,0.2896601366975903,0.4982968369829684,0.08462540004829125,3.4228510179248373,0.2886751345948129
250,35,qcd,127,0.508,240,0.5774934345924064,0.0,0.5775844092205511,0.33315315315315314,0.0810041961260418,7.130302340410057,0.4082482904638631,0.28908202492862517,0.59932372175981,0.08300460095396857,3.482722904588625,0.35355339059327373,0.28940801793892135,0.4987322201607916,0.08495791763590296,3.406486717096964,0.2886751345948129
250,35,shuffle_b,127,0.508,240,0.5774934345924064,0.0,0.4432820928107813,0.458927359131025,0.0810041961260418,5.472334940785516,0.4082482904638631,0.35190552379153606,0.5023358664507288,0.08300460095396857,4.239590573860966,0.35355339059327373,0.4393190404885407,0.3015668237229826,0.08495791763590296,5.171019402468096,0.2886751345948129
250,36,qcd,126,0.504,240,0.5781134556023592,0.0,0.28984370691224676,0.6648687522473932,0.08132500607904443,3.5640170334636196,0.4082482904638631,0.2891112000013807,0.5992752529065378,0.08333333333333333,3.4693344000165682,0.35355339059327373,0.28954660868182064,0.498492840994725,0.08529438595319316,3.394673699166022,0.2886751345948129
250,36,shuffle_b,126,0.504,240,0.5781134556023592,0.0,0.28984370691224676,0.6648687522473932,0.08132500607904443,3.5640170334636196,0.4082482904638631,0.2664350846284844,0.6377952755905513,0.08333333333333333,3.197221015541813,0.35355339059327373,0.2895466086818206,0.49849284099472513,0.08529438595319316,3.3946736991660216,0.2886751345948129
250,37,qcd,126,0.504,240,0.5774593575740078,0.0,0.5794541235552734,0.3317186939361321,0.08132500607904443,7.125165450243788,0.4082482904638631,0.2889477525936116,0.599546827794562,0.08333333333333333,3.4673730311233393,0.35355339059327373,0.28954660868182064,0.49849284099472513,0.08529438595319316,3.394673699166022,0.2886751345948129
250,37,shuffle_b,126,0.504,240,0.5774593575740078,0.0,0.47020042043170246,0.4298245614035088,0.08132500607904443,5.78174466995659,0.4082482904638631,0.29111950620565435,0.595945945945946,0.08333333333333333,3.4934340744678525,0.35355339059327373,0.3803732370260876,0.36546961325966854,0.08529438595319316,4.459534267997712,0.2886751345948129
250,38,qcd,127,0.508,240,0.5774934345924064,0.0,0.28890922718735235,0.6663063063063063,0.0810041961260418,3.566595818540217,0.4082482904638631,0.288760137077183,0.599858673013984,0.08300460095396857,3.478844952670988,0.35355339059327373,0.28897923861643426,0.49947355382137987,0.08495791763590296,3.4014397557963743,0.2886751345948129
250,38,shuffle_b,127,0.508,240,0.5774934345924064,0.0,0.33451789048986674,0.5982960596379125,0.0810041961260418,4.129636568078028,0.4082482904638631,0.3114842597064707,0.5630061435353254,0.08300460095396857,3.7526143867519934,0.35355339059327373,0.37157651899918587,0.3763884999533276,0.08495791763590296,4.373653796360926,0.2886751345948129
250,39,qcd,127,0.508,240,0.5774934345924064,0.0,0.5775844092205511,0.33315315315315314,0.0810041961260418,7.130302340410057,0.4082482904638631,0.288760137077183,0.599858673013984,0.08300460095396857,3.478844952670988,0.35355339059327373,0.28940801793892135,0.4987322201607916,0.08495791763590296,3.406486717096964,0.2886751345948129
