patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
14,66142,1500,sin_local,-1,8,4.999,0.046,1,2.952,1,0.851,0.917,51.92,0.0992,4,17
14,66142,1500,local_barajado,8,8,3.66,0.057,1,3.827,1,1.077,0.897,19.395,0.0659,5,20
14,66142,1500,local_marco_congelado,8,8,5.139,0.03,0,7.96,0,0.933,0.91,20.731,0.2292,4,20
13,66139,1500,local,8,8,4.924,0.041,1,4.06,1,0.864,0.923,21.269,0.2559,5,20
13,66139,1500,sin_local,-1,8,5.028,0.048,1,2.55,1,0.812,0.917,53.256,0.0857,3,17
13,66139,1500,local_barajado,8,8,3.764,0.052,1,3.461,1,1.095,0.901,19.637,0.0846,5,20
13,66139,1500,local_marco_congelado,8,8,5.539,0.031,0,7.969,0,1.12,0.92,21.531,0.2323,5,20
17,66151,1500,local,8,8,5.14,0.034,1,4.289,1,0.75,0.907,21.088,0.2336,1,20
17,66151,1500,sin_local,-1,8,4.895,0.042,1,5.024,1,0.856,0.901,50.344,0.0903,3,17
17,66151,1500,local_barajado,8,8,3.804,0.054,2,4.352,1,1.05,0.908,19.752,0.0641,5,20
17,66151,1500,local_marco_congelado,8,8,5.324,0.033,0,7.965,0,1.034,0.917,20.867,0.2309,5,20
22,66166,1500,local,8,8,5.327,0.027,1,4.16,1,0.918,0.905,20.693,0.2209,5,20
22,66166,1500,sin_local,-1,8,3.932,0.048,2,4.472,1,0.867,0.917,48.664,0.1016,3,16
22,66166,1500,local_barajado,8,8,3.78,0.055,1,4.524,1,0.974,0.917,20.011,0.0639,5,20
22,66166,1500,local_marco_congelado,8,8,4.8,0.03,0,7.968,0,0.925,0.904,20.749,0.2333,5,20
20,66160,1500,local,8,8,4.708,0.04,1,4.471,1,0.902,0.9,20.584,0.2281,5,20
20,66160,1500,sin_local,-1,8,4.828,0.052,1,4.631,1,0.854,0.922,52.067,0.089,4,17
20,66160,1500,local_barajado,8,8,3.804,0.058,1,4.482,1,1.121,0.912,19.891,0.075,5,20
20,66160,1500,local_marco_congelado,8,8,4.8,0.033,0,7.969,0,1.095,0.907,21.016,0.232,4,20
18,66154,1500,local,8,8,5.603,0.028,1,3.872,1,0.724,0.912,21.157,0.2483,4,20
18,66154,1500,sin_local,-1,8,4.868,0.059,1,3.799,1,0.864,0.905,52.608,0.0888,3,17
18,66154,1500,local_barajado,8,8,3.752,0.057,1,4.592,1,1.08,0.91,19.88,0.0571,5,20
18,66154,1500,local_marco_congelado,8,8,5.591,0.026,0,7.958,0,0.968,0.918,21.64,0.2467,5,20
19,66157,1500,local,8,8,5.375,0.03,1,4.102,1,0.891,0.901,21.208,0.2315,4,20
19,66157,1500,sin_local,-1,8,5.078,0.05,1,3.891,1,0.92,0.905,51.651,0.0929,4,17
19,66157,1500,local_barajado,8,8,3.778,0.058,1,3.572,1,0.933,0.908,19.627,0.0586,5,20
19,66157,1500,local_marco_congelado,8,8,5.705,0.028,0,7.957,0,0.91,0.901,20.851,0.2416,5,20
21,66163,1500,local,8,8,5.56,0.033,1,3.738,1,0.82,0.913,21.363,0.2264,5,20
21,66163,1500,sin_local,-1,8,nan,0.047,1,3.279,1,0.913,0.913,51.768,0.0969,3,17
21,66163,1500,local_barajado,8,8,3.907,0.058,2,4.041,1,0.908,0.916,20.091,0.0621,5,20
21,66163,1500,local_marco_congelado,8,8,4.977,0.034,0,7.961,0,0.921,0.915,20.965,0.2283,5,20
23,66169,1500,local,8,8,5.585,0.032,1,4.775,1,0.866,0.917,21.051,0.2285,4,20
23,66169,1500,sin_local,-1,8,5.226,0.045,1,4.925,1,1.101,0.917,50.808,0.101,3,17
23,66169,1500,local_barajado,8,8,3.813,0.056,3,5.634,1,1.135,0.919,19.925,0.0621,5,20
23,66169,1500,local_marco_congelado,8,8,4.946,0.032,0,7.963,0,1.106,0.91,20.856,0.2239,4,20
25,66175,1500,local,8,8,4.094,0.046,1,5.019,1,0.869,0.916,20.512,0.2209,5,20
25,66175,1500,sin_local,-1,8,4.987,0.051,2,4.682,1,0.782,0.913,52.603,0.0851,3,17
25,66175,1500,local_barajado,8,8,3.757,0.056,1,3.549,1,0.88,0.905,19.573,0.0595,5,20
25,66175,1500,local_marco_congelado,8,8,4.935,0.04,0,7.966,0,1.018,0.905,20.875,0.2248,5,20
24,66172,1500,local,8,8,5.066,0.03,2,4.28,1,1.007,0.905,21.296,0.2367,5,20
24,66172,1500,sin_local,-1,8,4.876,0.04,1,3.79,1,0.896,0.907,51.061,0.0929,3,17
24,66172,1500,local_barajado,8,8,3.729,0.059,1,4.225,1,1.128,0.917,19.901,0.0582,5,20
24,66172,1500,local_marco_congelado,8,8,5.263,0.034,0,7.956,0,1.098,0.907,21.448,0.2383,4,20
26,66178,1500,local,8,8,5.547,0.027,1,3.501,1,0.943,0.925,21.168,0.2231,4,20
26,66178,1500,sin_local,-1,8,4.593,0.045,1,3.57,1,0.749,0.901,48.877,0.1001,4,17
26,66178,1500,local_barajado,8,8,3.83,0.06,1,3.854,1,1.04,0.923,19.979,0.059,5,20
26,66178,1500,local_marco_congelado,8,8,5.17,0.03,0,7.972,0,0.97,0.915,21.227,0.2222,5,20
27,66181,1500,local,8,8,5.003,0.027,1,4.669,1,0.964,0.902,20.592,0.2242,5,20
27,66181,1500,sin_local,-1,8,5.024,0.051,1,3.199,1,0.918,0.919,52.04,0.0937,4,17
27,66181,1500,local_barajado,8,8,3.74,0.055,2,4.4,1,1.107,0.897,19.576,0.0632,5,20
27,66181,1500,local_marco_congelado,8,8,5.493,0.032,0,7.966,0,0.825,0.927,21.56,0.234,5,20
28,66184,1500,local,8,8,4.893,0.032,1,4.885,1,1.02,0.897,20.272,0.2294,5,20
28,66184,1500,sin_local,-1,8,4.819,0.049,1,4.505,1,0.842,0.914,52.123,0.0982,4,17
28,66184,1500,local_barajado,8,8,3.738,0.058,1,2.9,1,1.043,0.923,20.104,0.0648,5,20
28,66184,1500,local_marco_congelado,8,8,5.341,0.029,0,7.966,0,0.91,0.919,21.605,0.2374,4,20
29,66187,1500,local,8,8,5.221,0.031,1,3.628,1,0.984,0.927,21.595,0.231,5,20
29,66187,1500,sin_local,-1,8,5.07,0.051,1,4.271,1,1.044,0.921,53.072,0.0911,3,17
29,66187,1500,local_barajado,8,8,3.823,0.054,1,3.982,1,0.979,0.907,19.712,0.0567,5,20
29,66187,1500,local_marco_congelado,8,8,4.923,0.038,0,7.955,0,1.003,0.911,21.136,0.2294,4,20
31,66193,1500,local,8,8,4.122,0.04,1,3.961,1,0.931,0.895,20.637,0.2226,5,20
31,66193,1500,sin_local,-1,8,4.737,0.047,1,3.641,1,1.02,0.907,51.325,0.0893,3,17
31,66193,1500,local_barajado,8,8,3.806,0.057,1,4.457,1,1.112,0.913,19.693,0.0627,5,20
31,66193,1500,local_marco_congelado,8,8,3.631,0.038,0,7.962,0,1.003,0.92,21.037,0.2214,5,20
30,66190,1500,local,8,8,5.113,0.032,1,5.045,1,0.884,0.92,21.064,0.2303,5,20
30,66190,1500,sin_local,-1,8,5.042,0.048,1,4.237,1,0.92,0.913,52.877,0.0978,4,17
30,66190,1500,local_barajado,8,8,3.739,0.057,1,4.414,1,0.991,0.907,19.691,0.0664,5,20
30,66190,1500,local_marco_congelado,8,8,5.538,0.029,0,7.945,0,1.171,0.921,21.485,0.2344,4,20
32,66196,1500,local,8,8,5.768,0.027,1,5.045,1,0.943,0.911,21.349,0.2346,5,20
32,66196,1500,sin_local,-1,8,3.675,0.049,2,4.995,1,0.762,0.903,51.699,0.0847,3,17
32,66196,1500,local_barajado,8,8,3.866,0.057,1,5.392,1,1.129,0.919,19.936,0.0624,5,20
32,66196,1500,local_marco_congelado,8,8,4.785,0.031,0,7.969,0,0.95,0.915,20.92,0.2352,5,20
33,66199,1500,local,8,8,4.439,0.027,1,4.379,1,0.807,0.906,20.835,0.2319,5,20
33,66199,1500,sin_local,-1,8,4.981,0.05,1,3.994,1,0.983,0.912,52.547,0.0945,3,17
33,66199,1500,local_barajado,8,8,3.745,0.056,2,3.852,1,1.093,0.926,20.109,0.0644,5,20
33,66199,1500,local_marco_congelado,8,8,4.694,0.02,0,7.96,0,0.992,0.914,20.912,0.2329,5,20
34,66202,1500,local,8,8,5.073,0.037,1,4.178,1,0.952,0.914,21.091,0.2227,4,20
34,66202,1500,sin_local,-1,8,4.985,0.05,1,3.191,1,0.91,0.919,52.533,0.0887,3,17
34,66202,1500,local_barajado,8,8,3.761,0.055,1,3.73,1,1.047,0.901,19.629,0.0638,5,20
34,66202,1500,local_marco_congelado,8,8,5.017,0.037,0,7.968,0,1.034,0.913,21.016,0.2304,5,20
35,66205,1500,local,8,8,5.005,0.025,1,5.432,1,0.917,0.903,20.621,0.243,5,20
35,66205,1500,sin_local,-1,8,nan,0.048,1,3.659,1,0.822,0.923,52.424,0.0927,3,17
35,66205,1500,local_barajado,8,8,3.767,0.057,1,3.456,1,1.034,0.903,19.584,0.0656,5,20
35,66205,1500,local_marco_congelado,8,8,4.744,0.029,0,7.976,0,1.057,0.909,20.992,0.2279,5,20
36,66208,1500,local,8,8,4.787,0.037,1,4.197,1,0.877,0.915,20.872,0.2319,5,20
36,66208,1500,sin_local,-1,8,4.992,0.053,2,5.007,1,0.905,0.915,48.725,0.0948,4,16
36,66208,1500,local_barajado,8,8,3.746,0.054,2,4.152,1,0.929,0.899,19.504,0.0797,5,20
36,66208,1500,local_marco_congelado,8,8,5.152,0.03,0,7.955,0,1.011,0.901,20.616,0.2202,5,20
37,66211,1500,local,8,8,5.529,0.03,1,4.772,1,0.846,0.916,21.619,0.2375,4,20
37,66211,1500,sin_local,-1,8,5.009,0.05,1,3.037,1,0.876,0.901,50.907,0.0959,3,17
37,66211,1500,local_barajado,8,8,3.745,0.056,1,4.243,1,0.989,0.927,20.123,0.0577,5,20
37,66211,1500,local_marco_congelado,8,8,5.292,0.028,0,7.949,0,0.957,0.915,21.008,0.2374,5,20
39,66217,1500,local,8,8,5.304,0.022,2,5.313,1,0.77,0.914,20.941,0.2359,4,20
39,66217,1500,sin_local,-1,8,4.926,0.048,1,4.049,1,0.867,0.906,51.699,0.0864,3,17
39,66217,1500,local_barajado,8,8,3.737,0.059,1,3.818,1,1.116,0.907,19.653,0.0702,5,20
39,66217,1500,local_marco_congelado,8,8,4.968,0.027,0,7.981,0,0.849,0.919,21.104,0.2151,5,20
38,66214,1500,local,8,8,5.25,0.026,1,3.473,1,0.813,0.914,21.261,0.2291,5,20
38,66214,1500,sin_local,-1,8,nan,0.044,1,3.664,1,0.966,0.913,51.195,0.0921,3,17
38,66214,1500,local_barajado,8,8,3.737,0.055,1,3.008,1,0.877,0.897,19.344,0.0613,5,20
38,66214,1500,local_marco_congelado,8,8,5.238,0.035,0,7.962,0,0.997,0.911,21.109,0.2328,4,20
