patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
24,66172,5000,sin_local,-1,8,5.715,0.045,2,5.945,1,1.035,0.912,52.333,0.0816,4,17
24,66172,5000,local_barajado,10,8,4.301,0.051,1,5.068,1,1.055,0.909,24.417,0.0522,5,20
24,66172,5000,local_marco_congelado,10,8,6.227,0.031,0,7.989,0,0.884,0.906,25.803,0.1697,5,20
26,66178,5000,local,10,8,6.222,0.041,1,5.192,1,0.94,0.908,26.346,0.1791,4,20
26,66178,5000,sin_local,-1,8,5.938,0.039,1,6.912,1,1.078,0.914,52.758,0.089,4,17
26,66178,5000,local_barajado,10,8,4.359,0.05,1,5.53,1,1.171,0.908,24.464,0.053,5,20
26,66178,5000,local_marco_congelado,10,8,6.624,0.033,0,7.988,0,1.071,0.907,26.359,0.163,4,20
27,66181,5000,local,10,8,6.045,0.031,1,4.676,1,1.053,0.905,25.983,0.1693,4,20
27,66181,5000,sin_local,-1,8,5.937,0.047,2,5.812,1,0.941,0.908,51.802,0.08,4,17
27,66181,5000,local_barajado,10,8,4.573,0.051,1,6.227,1,1.078,0.919,24.821,0.0475,5,20
27,66181,5000,local_marco_congelado,10,8,5.911,0.04,0,7.978,0,0.997,0.91,26.19,0.1643,5,20
28,66184,5000,local,10,8,6.445,0.032,2,5.914,1,0.819,0.909,26.38,0.1706,5,20
28,66184,5000,sin_local,-1,8,5.821,0.037,1,5.651,1,0.971,0.91,51.685,0.087,4,17
28,66184,5000,local_barajado,10,8,4.433,0.051,1,5.245,1,1.027,0.906,24.333,0.054,5,20
28,66184,5000,local_marco_congelado,10,8,6.781,0.032,0,7.994,0,0.846,0.91,26.302,0.1726,1,20
29,66187,5000,local,10,8,5.671,0.025,3,5.974,1,1.012,0.911,26.227,0.1758,6,20
29,66187,5000,sin_local,-1,8,5.934,0.041,1,5.651,1,0.898,0.912,51.941,0.0814,4,17
29,66187,5000,local_barajado,10,8,4.426,0.048,1,5.061,1,1.109,0.917,24.644,0.0498,5,20
29,66187,5000,local_marco_congelado,10,8,6.88,0.028,0,7.99,0,1.04,0.914,26.402,0.173,5,20
31,66193,5000,local,10,8,6.368,0.031,1,5.67,1,0.88,0.916,26.32,0.1702,5,20
31,66193,5000,sin_local,-1,8,5.796,0.042,2,5.818,1,0.955,0.901,50.842,0.0843,4,17
31,66193,5000,local_barajado,10,8,4.419,0.05,1,5.533,1,1.058,0.909,24.529,0.0555,5,20
31,66193,5000,local_marco_congelado,10,8,5.477,0.029,0,7.991,0,1.0,0.906,25.873,0.1646,5,20
30,66190,5000,local,10,8,5.966,0.038,1,5.232,1,0.93,0.915,26.189,0.1725,4,20
30,66190,5000,sin_local,-1,8,6.046,0.04,1,6.22,1,0.85,0.915,52.186,0.0829,4,17
30,66190,5000,local_barajado,10,8,4.39,0.05,1,4.756,1,1.118,0.914,24.63,0.0463,5,20
30,66190,5000,local_marco_congelado,10,8,6.552,0.029,0,7.987,0,1.013,0.909,26.246,0.1704,4,20
32,66196,5000,local,10,8,6.523,0.024,1,5.402,1,0.826,0.915,26.292,0.1622,5,20
32,66196,5000,sin_local,-1,8,5.345,0.032,1,5.832,1,0.919,0.91,52.211,0.0867,4,17
32,66196,5000,local_barajado,10,8,4.374,0.053,1,5.243,1,1.009,0.913,24.61,0.05,5,20
32,66196,5000,local_marco_congelado,10,8,5.873,0.032,0,7.991,0,1.036,0.909,26.012,0.1703,5,20
33,66199,5000,local,10,8,6.41,0.029,1,6.367,1,0.93,0.914,26.314,0.1721,4,20
33,66199,5000,sin_local,-1,8,5.846,0.038,2,6.193,1,0.93,0.91,52.18,0.0775,4,17
33,66199,5000,local_barajado,10,8,4.395,0.052,1,5.163,1,1.008,0.914,24.577,0.0494,5,20
33,66199,5000,local_marco_congelado,10,8,6.438,0.035,0,7.992,0,1.04,0.907,26.048,0.1574,4,20
34,66202,5000,local,10,8,6.054,0.035,2,5.651,1,0.966,0.903,25.872,0.1684,5,20
34,66202,5000,sin_local,-1,8,5.98,0.034,1,5.663,1,0.941,0.909,53.294,0.0794,4,17
34,66202,5000,local_barajado,10,8,4.286,0.052,1,5.654,1,1.092,0.912,24.507,0.0551,5,20
34,66202,5000,local_marco_congelado,10,8,6.324,0.025,0,7.987,0,1.009,0.915,26.353,0.1782,5,20
35,66205,5000,local,10,8,6.125,0.028,2,6.093,1,0.941,0.92,26.518,0.1819,4,20
35,66205,5000,sin_local,-1,8,5.708,0.037,1,5.768,1,0.947,0.912,51.41,0.0828,4,17
35,66205,5000,local_barajado,10,8,4.443,0.051,3,5.906,1,1.099,0.921,24.799,0.0485,5,20
35,66205,5000,local_marco_congelado,10,8,6.724,0.026,0,7.989,0,0.946,0.913,26.33,0.1776,5,20
36,66208,5000,local,10,8,6.077,0.034,2,5.91,1,0.849,0.91,26.425,0.1651,5,20
36,66208,5000,sin_local,-1,8,5.831,0.03,2,6.085,1,0.946,0.906,51.778,0.0756,4,17
36,66208,5000,local_barajado,10,8,4.451,0.047,3,6.199,1,1.062,0.909,24.531,0.0542,5,20
36,66208,5000,local_marco_congelado,10,8,6.217,0.037,0,7.991,0,1.066,0.91,26.155,0.1567,5,20
37,66211,5000,local,10,8,5.401,0.039,1,5.572,1,0.972,0.915,26.046,0.1629,4,20
37,66211,5000,sin_local,-1,8,5.423,0.041,1,6.473,1,1.11,0.908,52.038,0.0778,4,17
37,66211,5000,local_barajado,10,8,4.375,0.048,1,5.17,1,1.182,0.913,24.537,0.0475,5,20
37,66211,5000,local_marco_congelado,10,8,5.745,0.03,0,7.989,0,1.119,0.914,26.127,0.1683,5,20
38,66214,5000,local,10,8,6.617,0.026,1,5.64,1,0.841,0.908,26.136,0.1744,5,20
38,66214,5000,sin_local,-1,8,5.364,0.038,1,6.139,1,1.04,0.923,48.936,0.0791,4,16
38,66214,5000,local_barajado,10,8,4.332,0.05,2,5.409,1,1.09,0.907,24.4,0.0517,5,20
38,66214,5000,local_marco_congelado,10,8,6.301,0.032,0,7.986,0,0.965,0.916,26.491,0.1685,4,20
39,66217,5000,local,10,8,5.773,0.036,1,4.728,1,0.892,0.908,25.923,0.166,5,20
39,66217,5000,sin_local,-1,8,5.543,0.04,1,6.072,1,0.903,0.909,53.439,0.0785,4,17
39,66217,5000,local_barajado,10,8,4.291,0.046,1,5.841,1,1.131,0.914,24.586,0.0455,5,20
39,66217,5000,local_marco_congelado,10,8,6.194,0.031,0,7.986,0,1.079,0.908,26.126,0.1661,5,20
