patch,seed,N,arm,k_local,D_max,d_s,delta_rel,n_ejes,PR,ejes_reales,holonomia,gigante,grado_medio,clustering,diam_fin,pasos
2,66106,3500,sin_local,-1,8,6.171,0.044,1,4.696,1,0.985,0.913,51.651,0.0875,3,17
2,66106,3500,local_barajado,5,8,2.949,0.057,1,6.69,1,1.181,0.905,12.525,0.1056,7,20
2,66106,3500,local_marco_congelado,5,8,3.139,0.024,0,7.987,0,0.968,0.911,13.134,0.4715,17,20
6,66118,3500,local,5,8,2.592,0.039,1,7.036,1,0.865,0.903,13.085,0.4459,13,20
6,66118,3500,sin_local,-1,8,5.633,0.04,1,5.104,1,1.062,0.92,53.509,0.077,4,17
6,66118,3500,local_barajado,5,8,3.012,0.055,1,5.838,1,1.173,0.908,12.57,0.1055,7,20
6,66118,3500,local_marco_congelado,5,8,2.642,0.027,0,7.987,0,0.986,0.908,13.09,0.446,17,20
7,66121,3500,local,5,8,3.021,0.024,1,7.118,1,0.895,0.903,13.061,0.4445,20,20
7,66121,3500,sin_local,-1,8,5.615,0.042,1,5.951,1,0.879,0.917,52.805,0.0833,4,17
7,66121,3500,local_barajado,5,8,3.027,0.053,1,6.4,1,1.101,0.913,12.645,0.1022,7,20
7,66121,3500,local_marco_congelado,5,8,2.571,0.033,0,7.984,0,1.017,0.9,12.969,0.4664,15,20
9,66127,3500,local,5,8,2.682,0.03,0,7.313,0,0.814,0.912,12.968,0.4533,17,20
9,66127,3500,sin_local,-1,8,5.596,0.044,1,5.693,1,0.897,0.915,52.401,0.0771,4,17
9,66127,3500,local_barajado,5,8,3.372,0.054,4,6.78,1,1.136,0.91,12.654,0.1016,7,20
9,66127,3500,local_marco_congelado,5,8,2.846,0.025,0,7.981,0,1.053,0.891,12.93,0.437,17,20
8,66124,3500,local,5,8,3.168,0.024,1,7.017,1,0.888,0.915,13.205,0.4339,16,20
8,66124,3500,sin_local,-1,8,5.605,0.046,1,5.258,1,0.853,0.919,53.439,0.0877,4,17
8,66124,3500,local_barajado,5,8,3.025,0.053,1,6.723,1,1.137,0.909,12.56,0.0978,7,20
8,66124,3500,local_marco_congelado,5,8,2.908,0.035,0,7.99,0,1.036,0.899,12.979,0.4619,17,20
10,66130,3500,local,5,8,2.965,0.029,0,7.353,0,0.911,0.886,13.111,0.4406,2,20
10,66130,3500,sin_local,-1,8,5.55,0.043,2,5.509,1,0.934,0.905,50.979,0.0907,3,17
10,66130,3500,local_barajado,5,8,3.014,0.054,5,6.719,1,1.244,0.908,12.646,0.1062,7,20
10,66130,3500,local_marco_congelado,5,8,2.665,0.038,0,7.981,0,1.047,0.9,12.997,0.459,13,20
11,66133,3500,local,5,8,2.768,0.031,1,7.214,1,0.794,0.896,12.913,0.4434,14,20
11,66133,3500,sin_local,-1,8,5.426,0.039,1,4.988,1,0.869,0.905,50.626,0.0829,4,17
11,66133,3500,local_barajado,5,8,2.94,0.054,2,6.497,1,1.212,0.91,12.608,0.103,7,20
11,66133,3500,local_marco_congelado,5,8,2.833,0.028,0,7.987,0,1.063,0.902,13.006,0.4539,14,20
12,66136,3500,local,5,8,2.853,0.033,0,7.258,0,0.906,0.909,13.117,0.4695,14,20
12,66136,3500,sin_local,-1,8,5.7,0.036,2,5.669,1,0.946,0.916,53.009,0.0784,4,17
12,66136,3500,local_barajado,5,8,2.998,0.053,2,6.092,1,1.173,0.918,12.762,0.103,7,20
12,66136,3500,local_marco_congelado,5,8,2.661,0.037,0,7.984,0,1.032,0.9,12.905,0.468,14,20
13,66139,3500,local,5,8,3.235,0.028,1,7.2,1,0.886,0.901,13.217,0.4504,16,20
13,66139,3500,sin_local,-1,8,5.772,0.043,3,5.986,1,0.958,0.917,52.079,0.0803,4,17
13,66139,3500,local_barajado,5,8,3.053,0.056,1,6.235,1,1.25,0.911,12.683,0.1071,7,20
13,66139,3500,local_marco_congelado,5,8,2.87,0.031,0,7.983,0,1.017,0.891,12.95,0.4757,16,20
14,66142,3500,local,5,8,2.765,0.028,1,7.243,1,0.79,0.904,12.943,0.4332,19,20
14,66142,3500,sin_local,-1,8,5.725,0.039,1,5.121,1,0.929,0.914,53.138,0.0836,4,17
14,66142,3500,local_barajado,5,8,2.921,0.054,2,6.403,1,1.159,0.912,12.677,0.1066,7,20
14,66142,3500,local_marco_congelado,5,8,2.81,0.029,0,7.988,0,1.03,0.902,13.015,0.4707,18,20
15,66145,3500,local,5,8,2.476,0.029,1,7.229,1,0.869,0.885,12.72,0.4678,12,20
15,66145,3500,sin_local,-1,8,5.672,0.044,1,5.804,1,0.903,0.916,51.751,0.0812,4,17
15,66145,3500,local_barajado,5,8,2.984,0.053,1,6.925,1,1.208,0.907,12.554,0.1113,7,20
15,66145,3500,local_marco_congelado,5,8,3.052,0.028,0,7.982,0,1.01,0.903,13.103,0.4701,16,20
17,66151,3500,local,5,8,2.639,0.023,0,7.232,0,0.866,0.897,12.809,0.4834,22,20
17,66151,3500,sin_local,-1,8,5.577,0.045,1,5.27,1,0.918,0.909,53.374,0.088,4,17
17,66151,3500,local_barajado,5,8,2.959,0.056,3,6.702,1,1.223,0.904,12.593,0.1072,7,20
17,66151,3500,local_marco_congelado,5,8,2.85,0.029,0,7.987,0,1.027,0.89,12.918,0.4591,16,20
16,66148,3500,local,5,8,2.717,0.03,0,7.292,0,0.819,0.893,13.123,0.4622,17,20
16,66148,3500,sin_local,-1,8,5.824,0.044,1,5.616,1,0.805,0.913,52.856,0.086,4,17
16,66148,3500,local_barajado,5,8,3.062,0.053,2,6.327,1,1.162,0.915,12.658,0.0959,7,20
16,66148,3500,local_marco_congelado,5,8,3.04,0.03,0,7.988,0,1.112,0.905,13.091,0.4612,14,20
18,66154,3500,local,5,8,2.816,0.034,3,7.094,1,0.853,0.909,12.975,0.4519,16,20
18,66154,3500,sin_local,-1,8,5.518,0.042,2,5.599,1,0.96,0.914,52.962,0.0834,4,17
18,66154,3500,local_barajado,5,8,2.998,0.053,1,6.387,1,1.097,0.909,12.693,0.1118,7,20
18,66154,3500,local_marco_congelado,5,8,2.717,0.038,0,7.988,0,1.0,0.911,13.011,0.4702,13,20
19,66157,3500,local,5,8,3.252,0.028,0,7.206,0,0.919,0.907,13.216,0.4359,14,20
19,66157,3500,sin_local,-1,8,5.696,0.046,1,5.386,1,0.971,0.915,52.558,0.0854,4,17
19,66157,3500,local_barajado,5,8,2.968,0.054,1,6.533,1,1.116,0.904,12.611,0.1127,7,20
19,66157,3500,local_marco_congelado,5,8,2.594,0.035,0,7.979,0,1.017,0.909,12.954,0.4632,15,20
21,66163,3500,local,5,8,2.835,0.027,1,7.199,1,0.847,0.903,12.895,0.4702,17,20
21,66163,3500,sin_local,-1,8,5.655,0.043,2,5.306,1,0.934,0.905,51.357,0.0807,4,17
21,66163,3500,local_barajado,5,8,2.942,0.053,1,6.735,1,1.289,0.909,12.593,0.0983,7,20
21,66163,3500,local_marco_congelado,5,8,2.714,0.037,0,7.987,0,0.957,0.901,13.083,0.4859,16,20
20,66160,3500,local,5,8,2.789,0.033,0,7.448,0,0.854,0.903,12.983,0.4808,15,20
20,66160,3500,sin_local,-1,8,5.399,0.045,2,5.677,1,0.957,0.915,53.152,0.0815,4,17
20,66160,3500,local_barajado,5,8,2.935,0.056,1,6.795,1,1.268,0.908,12.645,0.1073,7,20
20,66160,3500,local_marco_congelado,5,8,2.739,0.032,0,7.987,0,1.009,0.912,13.128,0.4676,15,20
23,66169,3500,local,5,8,2.899,0.031,0,7.424,0,0.895,0.896,13.085,0.4702,17,20
23,66169,3500,sin_local,-1,8,5.467,0.041,1,4.595,1,0.962,0.909,52.77,0.0733,4,17
23,66169,3500,local_barajado,5,8,3.019,0.053,1,6.542,1,1.187,0.91,12.602,0.111,7,20
23,66169,3500,local_marco_congelado,5,8,2.664,0.036,0,7.976,0,1.081,0.909,13.062,0.4582,16,20
22,66166,3500,local,5,8,2.853,0.024,0,7.468,0,0.767,0.892,12.85,0.4526,17,20
22,66166,3500,sin_local,-1,8,5.721,0.045,2,6.053,1,1.118,0.915,53.195,0.0887,4,17
22,66166,3500,local_barajado,5,8,3.393,0.056,1,7.06,1,1.098,0.91,12.599,0.1002,7,20
22,66166,3500,local_marco_congelado,5,8,2.795,0.029,0,7.976,0,0.988,0.895,13.014,0.4468,16,20
25,66175,3500,local,5,8,2.818,0.026,1,7.208,1,0.906,0.909,13.216,0.4476,16,20
25,66175,3500,sin_local,-1,8,5.416,0.035,2,5.571,1,0.951,0.915,48.123,0.0856,5,16
25,66175,3500,local_barajado,5,8,2.983,0.053,2,6.462,1,1.199,0.912,12.645,0.0984,7,20
25,66175,3500,local_marco_congelado,5,8,2.608,0.035,0,7.983,0,0.964,0.907,12.926,0.4582,15,20
24,66172,3500,local,5,8,2.863,0.03,0,7.393,0,0.877,0.905,13.093,0.4798,14,20
24,66172,3500,sin_local,-1,8,5.862,0.046,1,5.163,1,0.798,0.911,52.581,0.0831,4,17
24,66172,3500,local_barajado,5,8,3.354,0.054,2,6.306,1,1.162,0.911,12.626,0.1099,7,20
24,66172,3500,local_marco_congelado,5,8,2.699,0.033,0,7.986,0,0.958,0.894,13.082,0.4749,16,20
27,66181,3500,local,5,8,2.759,0.031,0,7.192,0,0.851,0.897,12.827,0.4473,16,20
27,66181,3500,sin_local,-1,8,5.951,0.043,1,5.303,1,0.855,0.911,52.038,0.0852,4,17
27,66181,3500,local_barajado,5,8,3.382,0.055,1,7.061,1,1.18,0.905,12.491,0.117,7,20
27,66181,3500,local_marco_congelado,5,8,2.66,0.03,0,7.985,0,1.016,0.911,13.093,0.4567,15,20
26,66178,3500,local,5,8,3.119,0.025,2,6.856,1,0.822,0.909,13.208,0.4759,16,20
26,66178,3500,sin_local,-1,8,5.53,0.042,1,5.819,1,1.079,0.907,52.291,0.0879,4,17
26,66178,3500,local_barajado,5,8,3.365,0.054,1,6.307,1,1.09,0.903,12.503,0.1126,7,20
26,66178,3500,local_marco_congelado,5,8,2.852,0.034,0,7.986,0,1.044,0.904,13.208,0.4662,16,20
29,66187,3500,local,5,8,2.684,0.036,1,6.968,1,0.857,0.908,12.969,0.4651,15,20
29,66187,3500,sin_local,-1,8,5.451,0.044,1,5.125,1,0.969,0.913,52.946,0.0817,4,17
29,66187,3500,local_barajado,5,8,3.007,0.055,1,6.344,1,1.126,0.907,12.607,0.1061,7,20
29,66187,3500,local_marco_congelado,5,8,2.885,0.033,0,7.982,0,1.024,0.908,13.178,0.4498,15,20
28,66184,3500,local,5,8,2.842,0.025,1,7.157,1,0.788,0.899,13.103,0.4635,16,20
28,66184,3500,sin_local,-1,8,5.611,0.041,1,5.373,1,0.862,0.91,51.802,0.0843,4,17
28,66184,3500,local_barajado,5,8,2.968,0.054,1,6.446,1,1.052,0.909,12.571,0.1094,7,20
28,66184,3500,local_marco_congelado,5,8,2.988,0.026,0,7.984,0,0.994,0.91,13.073,0.4481,15,20
30,66190,3500,local,5,8,2.73,0.033,0,7.299,0,0.897,0.908,13.128,0.4478,15,20
30,66190,3500,sin_local,-1,8,5.964,0.038,1,5.127,1,0.893,0.91,52.406,0.0877,4,17
30,66190,3500,local_barajado,5,8,2.956,0.056,1,6.91,1,1.218,0.904,12.608,0.1204,7,20
30,66190,3500,local_marco_congelado,5,8,2.764,0.028,0,7.977,0,1.003,0.895,12.913,0.4575,14,20
31,66193,3500,local,5,8,2.97,0.026,0,7.214,0,0.802,0.901,13.118,0.4652,15,20
31,66193,3500,sin_local,-1,8,5.504,0.041,1,5.165,1,0.93,0.913,52.775,0.0796,3,17
31,66193,3500,local_barajado,5,8,2.995,0.055,1,6.737,1,1.151,0.911,12.728,0.1093,7,20
31,66193,3500,local_marco_congelado,5,8,2.69,0.029,0,7.984,0,1.056,0.907,13.136,0.4737,19,20
34,66202,3500,local,5,8,2.719,0.031,0,7.215,0,0.836,0.896,12.957,0.4583,18,20
34,66202,3500,sin_local,-1,8,5.394,0.04,2,5.404,1,0.901,0.909,52.592,0.0942,4,17
34,66202,3500,local_barajado,5,8,2.943,0.055,1,6.702,1,1.146,0.913,12.657,0.1082,7,20
34,66202,3500,local_marco_congelado,5,8,2.755,0.025,0,7.99,0,1.051,0.909,13.088,0.4482,21,20
32,66196,3500,local,5,8,2.7,0.031,0,7.366,0,0.857,0.903,13.031,0.461,16,20
32,66196,3500,sin_local,-1,8,5.933,0.038,1,4.697,1,0.923,0.907,51.65,0.0833,4,17
32,66196,3500,local_barajado,5,8,2.966,0.049,1,6.591,1,1.191,0.908,12.593,0.1108,7,20
32,66196,3500,local_marco_congelado,5,8,3.123,0.026,0,7.987,0,1.02,0.898,13.089,0.4247,15,20
33,66199,3500,local,5,8,2.81,0.031,1,7.001,1,0.886,0.903,12.846,0.4599,13,20
33,66199,3500,sin_local,-1,8,5.258,0.045,1,5.532,1,0.915,0.909,51.014,0.0826,4,17
33,66199,3500,local_barajado,5,8,3.015,0.054,1,6.581,1,1.183,0.915,12.641,0.0989,7,20
33,66199,3500,local_marco_congelado,5,8,2.943,0.024,0,7.99,0,0.989,0.905,13.053,0.4486,16,20
35,66205,3500,local,5,8,2.821,0.031,2,7.006,1,0.886,0.898,13.007,0.4577,15,20
35,66205,3500,sin_local,-1,8,5.705,0.046,1,4.507,1,1.062,0.911,52.505,0.0799,5,17
35,66205,3500,local_barajado,5,8,2.983,0.056,4,6.981,1,1.148,0.913,12.615,0.1059,7,20
35,66205,3500,local_marco_congelado,5,8,2.702,0.037,0,7.986,0,1.044,0.905,13.067,0.4521,13,20
36,66208,3500,local,5,8,2.567,0.032,1,6.929,1,0.882,0.911,13.213,0.4578,14,20
36,66208,3500,sin_local,-1,8,5.644,0.034,1,5.652,1,0.894,0.916,52.927,0.0841,4,17
36,66208,3500,local_barajado,5,8,3.02,0.054,2,6.671,1,1.146,0.906,12.611,0.111,7,20
36,66208,3500,local_marco_congelado,5,8,2.79,0.036,0,7.986,0,1.049,0.903,13.035,0.4563,15,20
37,66211,3500,local,5,8,2.76,0.031,0,7.388,0,0.858,0.916,13.082,0.4874,17,20
37,66211,3500,sin_local,-1,8,5.513,0.036,1,6.269,1,1.001,0.907,51.245,0.0792,4,17
37,66211,3500,local_barajado,5,8,2.994,0.053,1,5.925,1,1.109,0.913,12.651,0.1091,7,20
37,66211,3500,local_marco_congelado,5,8,2.781,0.034,0,7.982,0,1.075,0.912,13.157,0.479,15,20
39,66217,3500,local,5,8,2.46,0.033,0,7.498,0,0.85,0.898,13.033,0.4679,19,20
39,66217,3500,sin_local,-1,8,5.63,0.036,2,5.679,1,0.986,0.91,52.055,0.0824,4,17
39,66217,3500,local_barajado,5,8,2.966,0.053,1,7.114,1,1.221,0.919,12.757,0.1046,7,20
39,66217,3500,local_marco_congelado,5,8,2.612,0.029,0,7.978,0,1.044,0.921,13.094,0.4792,17,20
38,66214,3500,local,5,8,2.916,0.03,0,7.542,0,0.829,0.904,13.046,0.4533,17,20
38,66214,3500,sin_local,-1,8,5.448,0.047,1,4.563,1,1.05,0.91,53.046,0.0828,4,17
38,66214,3500,local_barajado,5,8,2.96,0.054,1,6.101,1,1.13,0.907,12.563,0.1102,7,20
38,66214,3500,local_marco_congelado,5,8,2.795,0.031,0,7.988,0,0.96,0.911,13.161,0.4573,15,20
