rule_id,seed,lote,K,kcap,brazo,n_nodos,n_aristas,grado_medio,grados_identicos,n_nodos_grado_distinto,solapamiento_aristas,clustering_local,transitividad,n_triangulos,T_objetivo,dif_max_triangulos,gigante,n_componentes,asortatividad,pendiente_corr,z_agg,diams,n_cajas,clustering_original,transitividad_original,n_triangulos_original,t_piso,t_techo_brazo,t_techo_brazo_sin_restriccion,n_swaps_aceptados,k_elegido,t_swaps_s,acc_baja,t_bajar_s,gigante_original,semilla_base,pendiente_corr_csv_ref,frac_masa_fase5b,n_triangulos_medido,frac_nodos_en_triangulo,frac_aristas_en_triangulo,frac_aristas_multi_tri,tri_por_arista_media,tri_por_nodo_max,gini_tri_nodo,n_comp_tri,tam_mayor_comp_tri,frac_mayor_comp_tri,tam_medio_comp_tri,modularidad_tri,dist_media_tri,dist_media_azar,n_aristas_soporte,suma_carga,tri_por_arista_max,tri_por_arista_p90,tri_por_arista_p99,gini_tri_arista,frac_carga_en_top1pct,frac_aristas_carga3mas,identidad_A_D_resid,t_ic_s,carpeta,t_total_grafo_s
A2-B0-C2-r39,375612,371828,5,6,abanico,2000,4083,4.083,True,0,0.0026940974773450896,0.2831,0.2088318899980168,1053,1053,0,1970,1,-0.05457812144304136,0.6252927751269377,2.68700576280888,"[12.0, 11.0, 7.0, 5.0, 4.0]","[2000, 1151, 699, 420, 311]",0.0032333333333333333,0.003966417663779996,20,0,1103,1103,1103,1053,75.4,19969,5.5,1966,3868803617,0.7271595357141946,0.07850000000000001,1053,0.8935,0.7736958119030125,0.0,1.0,3.0,0.29159559987337763,2,1052,0.9990503323836657,526.5,0.00956162265851582,6.4595,6.350981885898086,3159,3159.0,1.0,1.0,1.0,0.0,0.010129787907565685,0.0,0.0,366.27,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-r39_s375612_f801_abanico,1279.5
A2-B0-C2-r39,375612,371828,5,6,disp,2000,4083,4.083,True,0,0.0019593436198873378,0.30804999999999993,0.2088318899980168,1053,1053,0,1970,1,-0.038595262065976806,0.5037206625651939,1.8384776271850236,"[12.0, 9.0, 7.0, 5.0, 5.0]","[2000, 1144, 707, 437, 310]",0.0032333333333333333,0.003966417663779996,20,0,1446,1446,1412,1042,40.8,19969,5.5,1966,3868803617,0.7271595357141946,0.07850000000000001,1053,0.9045,0.6803820720058781,0.13678905687544995,1.1371490280777539,4.0,0.22992798353909466,87,698,0.6628679962013295,12.10344827586207,0.3721864952732877,6.557,6.612959200948027,2778,3159.0,3.0,2.0,2.0,0.10415314922954312,0.018043684710351376,0.0003599712023038157,4.547473508864641e-13,132.26,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-r39_s375612_f801_disp,1279.5
A2-B0-C2-r39,375612,371828,5,6,cola,2000,4083,4.083,True,0,0.0024491795248591723,0.28779999999999994,0.2088318899980168,1053,1053,0,1970,1,-0.05864648564811234,0.5131914197766551,2.262741694996952,"[12.0, 10.0, 7.0, 5.0, 5.0]","[2000, 1157, 692, 440, 296]",0.0032333333333333333,0.003966417663779996,20,0,1145,1145,1125,1037,54.3,19969,5.5,1966,3868803617,0.7271595357141946,0.07850000000000001,1053,0.9025,0.7122214058290472,0.04436038514442916,1.0863136176066024,13.0,0.3279466603355492,37,971,0.9221272554605888,28.45945945945946,0.08925533305392408,6.59375,6.367783985102421,2908,3159.0,5.0,1.0,4.0,0.07679865348366036,0.04020259575815131,0.027854195323246216,-4.547473508864641e-13,144.14,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-r39_s375612_f801_cola,1279.5
A2-B0-C2-r39,375612,371828,5,6,malla,2000,4083,4.083,True,0,0.0026940974773450896,0.21478333333333333,0.2088318899980168,1053,1053,0,1965,3,-0.05297983550533499,0.5379045699763461,3.959797966244666,"[13.0, 11.0, 8.0, 6.0, 5.0]","[2000, 1149, 697, 448, 313]",0.0032333333333333333,0.003966417663779996,20,0,1266,1266,1211,1002,120.1,19969,5.5,1966,3868803617,0.7271595357141946,0.07850000000000001,1053,0.4995,0.4895909870193485,0.5802901450725363,1.5802901450725362,6.0,0.6145952833175056,18,671,0.6372269705603039,58.5,0.3566834678102649,7.4780000000000015,6.932281059063136,1999,3159.0,2.0,2.0,2.0,0.1541194782259759,0.012662234884457106,0.0,-4.547473508864641e-13,128.41,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-r39_s375612_f801_malla,1279.5
A2-B0-C2-r39,375612,371828,5,6,solap,2000,4083,4.083,True,0,0.002204261572373255,0.18156666666666665,0.2088318899980168,1053,1053,0,1914,8,-0.052253341897286594,0.8140306568591844,6.929646440928165,"[17.0, 13.0, 10.0, 5.0, 4.0]","[2000, 1144, 708, 447, 307]",0.0032333333333333333,0.003966417663779996,20,0,1053,1458,1203,860,92.3,19969,5.5,1966,3868803617,0.7271595357141946,0.07850000000000001,1053,0.2585,0.27798187607151603,0.8616740088105727,2.783259911894273,12.0,0.8178197214308326,60,33,0.03133903133903134,17.55,0.276335998038257,8.722244285328044,6.4621812743218925,1135,3159.0,5.0,4.0,5.0,0.21430079501543037,0.01899335232668566,0.6044052863436123,0.0,102.6,/Users/alexis/phantom_cs073/bateria_fase8_f801_desacople/A2-B0-C2-r39_s375612_f801_solap,1279.5
