t,ged,var_int,efic,geom,busc,omega,gradE,coh,lf,warmup
145.0000,0.00154397,2.2438e-03,0.688112,0.493016,-0.020423,0.635648,-0.627531,-0.000001,1,0
145.5000,0.00150746,2.2539e-03,0.668807,0.467424,-0.020436,0.637423,-0.608455,-0.000001,1,0
146.0000,0.00147723,2.2468e-03,0.657495,0.432929,-0.020357,0.639925,-0.546338,-0.000013,1,0
146.5000,0.00146035,2.2536e-03,0.648016,0.392744,-0.020404,0.643627,-0.554415,-0.000002,1,0
147.0000,0.00146090,2.2608e-03,0.646182,0.364155,-0.020447,0.646723,-0.450750,-0.000010,1,0
147.5000,0.00147894,2.2606e-03,0.654210,0.351020,-0.020485,0.648361,-0.755391,-0.000003,1,0
148.0000,0.00151018,2.2694e-03,0.665462,0.345457,-0.020515,0.649040,-0.639147,-0.000022,1,0
148.5000,0.00154708,2.3068e-03,0.670661,0.342398,-0.020538,0.649296,-0.730225,-0.000054,1,0
149.0000,0.00158043,2.3150e-03,0.682685,0.344182,-0.020354,0.648632,-0.511853,-0.000002,1,0
149.5000,0.00160185,2.2879e-03,0.700134,0.337136,-0.020415,0.649741,-0.527880,0.000001,1,0
150.0000,0.00160576,2.2375e-03,0.717661,0.328192,-0.020441,0.651003,-0.639233,-0.000005,1,0
150.5000,0.00159079,2.2071e-03,0.720769,0.326550,-0.020492,0.651369,-0.359437,-0.000009,1,0
151.0000,0.00156015,2.1767e-03,0.716759,0.328887,-0.020535,0.651070,-0.714413,-0.000005,1,0
151.5000,0.00152087,2.1762e-03,0.698872,0.338024,-0.020563,0.649792,-0.626030,-0.000001,1,0
152.0000,0.00148191,2.1679e-03,0.683557,0.356189,-0.020583,0.647508,-0.428997,-0.000002,1,0
152.5000,0.00145198,2.1662e-03,0.670277,0.379615,-0.020426,0.644599,-0.555870,0.000087,1,0
153.0000,0.00143738,2.1919e-03,0.655774,0.404470,-0.020461,0.642274,-0.685919,-0.000003,1,0
153.5000,0.00144100,2.2118e-03,0.651497,0.431192,-0.020489,0.639961,-0.676298,-0.000005,1,0
154.0000,0.00146147,2.2200e-03,0.658327,0.457679,-0.020202,0.637361,-0.732508,-0.000010,1,0
154.5000,0.00149387,2.2275e-03,0.670639,0.479221,-0.020319,0.636024,-0.563839,-0.000001,1,0
155.0000,0.00153122,2.2399e-03,0.683597,0.492901,-0.020417,0.635273,-0.592373,-0.000003,1,0
155.5000,0.00156618,2.2517e-03,0.695548,0.487142,-0.020497,0.635598,-0.590790,-0.000001,1,0
156.0000,0.00159301,2.2609e-03,0.704594,0.468286,-0.020556,0.636873,-0.775496,-0.000002,1,0
156.5000,0.00160854,2.2519e-03,0.714315,0.438271,-0.020601,0.639155,-0.542696,0.000012,1,0
157.0000,0.00161255,2.2500e-03,0.716695,0.416764,-0.020630,0.641049,-0.517425,0.000001,1,0
157.5000,0.00160732,2.2260e-03,0.722058,0.414577,-0.020547,0.641268,-0.797834,-0.000003,1,0
158.0000,0.00159672,2.1913e-03,0.728669,0.398090,-0.020572,0.642922,-0.613097,-0.000000,1,0
158.5000,0.00158500,2.1779e-03,0.727760,0.370372,-0.020322,0.645260,-0.729505,-0.000006,1,0
159.0000,0.00157603,2.1961e-03,0.717637,0.347291,-0.020411,0.648159,-0.566555,-0.000002,1,0
159.5000,0.00157290,2.2184e-03,0.709010,0.336742,-0.020479,0.649796,-0.325651,-0.000014,1,0
160.0000,0.00157745,2.2279e-03,0.708049,0.324477,-0.020536,0.651729,-0.573285,0.000001,1,0
160.5000,0.00159008,2.2467e-03,0.707727,0.313262,-0.020577,0.653513,-0.658057,-0.000006,1,0
161.0000,0.00160961,2.2893e-03,0.703113,0.308355,-0.020206,0.653307,-0.722479,-0.000006,1,0
161.5000,0.00163371,2.3303e-03,0.701060,0.311961,-0.020337,0.652955,-0.705271,-0.000009,1,0
162.0000,0.00165958,2.3453e-03,0.707624,0.326547,-0.020440,0.650961,-0.710983,-0.000001,1,0
162.5000,0.00168445,2.3540e-03,0.715553,0.351592,-0.020527,0.647855,-0.547050,0.000001,1,0
163.0000,0.00170589,2.3586e-03,0.723257,0.379564,-0.020591,0.644700,-0.678626,-0.000005,1,0
163.5000,0.00172201,2.3714e-03,0.726151,0.408988,-0.020636,0.641772,-0.583374,-0.000002,1,0
164.0000,0.00173231,2.3759e-03,0.729118,0.437379,-0.020661,0.639273,-0.635498,-0.000013,1,0
164.5000,0.00173485,2.3634e-03,0.734063,0.462855,-0.020339,0.636728,-0.683421,-0.000003,1,0
165.0000,0.00173219,2.3483e-03,0.737631,0.476984,-0.020432,0.635767,-0.622376,-0.000001,1,0
165.5000,0.00172578,2.3361e-03,0.738750,0.478811,-0.020502,0.635608,-0.754465,-0.000013,1,0
166.0000,0.00171805,2.3331e-03,0.736378,0.471494,-0.020561,0.636084,-0.684189,-0.000002,1,0
166.5000,0.00171137,2.3387e-03,0.731760,0.451614,-0.020601,0.637485,-0.692345,-0.000005,1,0
167.0000,0.00170728,2.3631e-03,0.722465,0.444759,-0.020626,0.638059,-0.676573,0.000001,1,0
167.5000,0.00170604,2.3848e-03,0.715379,0.426186,-0.020640,0.639540,-0.685692,-0.000004,1,0
168.0000,0.00170689,2.4140e-03,0.707087,0.401462,-0.020643,0.641685,-0.725646,-0.000003,1,0
168.5000,0.00170828,2.4188e-03,0.706263,0.386124,-0.020635,0.643181,-0.553167,0.000024,1,0
169.0000,0.00170861,2.4158e-03,0.707250,0.376350,-0.020623,0.644243,-0.514052,0.000004,1,0
169.5000,0.00170675,2.4010e-03,0.710847,0.363241,-0.020607,0.645739,-0.636380,0.000000,1,0
170.0000,0.00170236,2.4013e-03,0.708925,0.349324,-0.019399,0.644573,-0.661044,-0.000002,1,0
170.5000,0.00169625,2.3940e-03,0.708555,0.337211,-0.019720,0.646779,-0.645013,-0.000000,1,0
171.0000,0.00169017,2.3788e-03,0.710500,0.332557,-0.020007,0.648079,-0.679114,0.000001,1,0
171.5000,0.00168733,2.3823e-03,0.708269,0.334920,-0.020253,0.648187,-0.751920,-0.000003,1,0
172.0000,0.00168823,2.3845e-03,0.707994,0.348046,-0.020453,0.646884,-0.563856,0.000002,1,0
172.5000,0.00169627,2.3969e-03,0.707692,0.368941,-0.020592,0.644786,-0.519111,0.000074,1,0
173.0000,0.00171146,2.4016e-03,0.712629,0.395151,-0.020704,0.642171,-0.593576,0.000002,1,0
173.5000,0.00173175,2.3925e-03,0.723835,0.422381,-0.020779,0.639667,-0.712345,-0.000003,1,0
174.0000,0.00175335,2.3830e-03,0.735768,0.444926,-0.020790,0.637687,-0.690152,-0.000003,1,0
174.5000,0.00177133,2.3846e-03,0.742822,0.462754,-0.020809,0.636315,-0.746341,-0.000002,1,0
175.0000,0.00178080,2.3824e-03,0.747465,0.475153,-0.020799,0.635400,-0.645372,0.000001,1,0
175.5000,0.00177832,2.3888e-03,0.744433,0.472893,-0.020738,0.635389,-0.652450,-0.000002,1,0
176.0000,0.00176271,2.4066e-03,0.732437,0.471581,-0.020691,0.635438,-0.745385,-0.000013,1,0
176.5000,0.00173527,2.4273e-03,0.714886,0.464017,-0.020629,0.635901,-0.786475,0.000002,1,0
177.0000,0.00169962,2.4170e-03,0.703206,0.446595,-0.020619,0.637175,-0.530100,0.000000,1,0
177.5000,0.00166121,2.3918e-03,0.694539,0.428315,-0.020606,0.638642,-0.458664,-0.000001,1,0
178.0000,0.00162604,2.3478e-03,0.692584,0.425550,-0.020580,0.638992,-0.533602,0.000002,1,0
178.5000,0.00159926,2.3145e-03,0.690983,0.401177,-0.020568,0.641174,-0.664338,0.000001,1,0
179.0000,0.00158421,2.3070e-03,0.686712,0.380865,-0.020552,0.643243,-0.638838,-0.000002,1,0
179.5000,0.00158195,2.2955e-03,0.689139,0.361030,-0.019951,0.643899,-0.557078,0.000000,1,0
180.0000,0.00159124,2.2830e-03,0.697002,0.341147,-0.020117,0.646698,-0.795103,-0.000010,1,0
180.5000,0.00160887,2.2623e-03,0.711167,0.329215,-0.020223,0.648609,-0.761562,-0.000000,1,0
181.0000,0.00163051,2.2493e-03,0.724879,0.318480,-0.020105,0.649808,-0.796702,-0.000008,1,0
181.5000,0.00165159,2.2638e-03,0.729577,0.315643,-0.020286,0.650588,-0.715951,-0.000010,1,0
182.0000,0.00166811,2.2878e-03,0.729127,0.324679,-0.020436,0.649625,-0.696735,-0.000002,1,0
182.5000,0.00167698,2.3118e-03,0.725388,0.339454,-0.020555,0.647805,-0.785459,-0.000000,1,0
183.0000,0.00167623,2.3180e-03,0.723146,0.357922,-0.020628,0.645520,-0.637470,0.000010,1,0
183.5000,0.00166525,2.3262e-03,0.715857,0.382626,-0.020690,0.642800,-0.729317,-0.000008,1,0
184.0000,0.00164467,2.3297e-03,0.705948,0.412258,-0.020478,0.639504,-0.620534,0.000000,1,0
184.5000,0.00161630,2.3309e-03,0.693434,0.436715,-0.020559,0.637508,-0.712392,-0.000005,1,0
185.0000,0.00158291,2.3275e-03,0.680094,0.458239,-0.020491,0.635701,-0.593747,-0.000003,1,0
185.5000,0.00154790,2.3077e-03,0.670766,0.472766,-0.020565,0.634734,-0.630127,-0.000001,1,0
186.0000,0.00151511,2.2878e-03,0.662254,0.482036,-0.020617,0.634168,-0.661207,-0.000004,1,0
186.5000,0.00148853,2.2569e-03,0.659534,0.477432,-0.020652,0.634440,-0.601418,-0.000002,1,0
187.0000,0.00147170,2.2063e-03,0.667036,0.473756,-0.020667,0.634726,-0.334973,-0.000003,1,0
187.5000,0.00146712,2.1705e-03,0.675923,0.459361,-0.020671,0.635732,-0.724652,-0.000000,1,0
188.0000,0.00147559,2.1515e-03,0.685844,0.442241,-0.020003,0.635879,-0.667987,-0.000000,1,0
188.5000,0.00149553,2.1653e-03,0.690670,0.422424,-0.020181,0.637813,-0.707127,-0.000007,1,0
189.0000,0.00152299,2.1950e-03,0.693859,0.401870,-0.020332,0.639961,-0.516854,0.000000,1,0
189.5000,0.00155213,2.2201e-03,0.699141,0.378997,-0.020459,0.642517,-0.482126,0.000004,1,0
190.0000,0.00157649,2.2497e-03,0.700754,0.353063,-0.020557,0.645660,-0.674869,-0.000000,1,0
190.5000,0.00159044,2.2684e-03,0.701118,0.339526,-0.020627,0.647599,-0.660941,0.000001,1,0
191.0000,0.00159059,2.2794e-03,0.697810,0.328265,-0.020674,0.649280,-0.769344,-0.000005,1,0
191.5000,0.00157671,2.2875e-03,0.689284,0.324728,-0.020691,0.649883,-0.561776,0.000001,1,0
192.0000,0.00155205,2.2895e-03,0.677911,0.326872,-0.020701,0.649625,-0.734296,-0.000004,1,0
192.5000,0.00152273,2.2790e-03,0.668161,0.331956,-0.020699,0.648806,-0.548653,0.000027,1,0
193.0000,0.00149622,2.2681e-03,0.659692,0.347221,-0.020685,0.646683,-0.697079,-0.000002,1,0
193.5000,0.00147950,2.2476e-03,0.658262,0.366412,-0.020665,0.644214,-0.678143,-0.000000,1,0
194.0000,0.00147718,2.2452e-03,0.657923,0.391922,-0.020476,0.641084,-0.503220,-0.000005,1,0
194.5000,0.00148999,2.2523e-03,0.661541,0.416014,-0.020464,0.638714,-0.636013,-0.000001,1,0
195.0000,0.00151450,2.2541e-03,0.671882,0.431164,-0.020490,0.637284,-0.787767,-0.000009,1,0
195.5000,0.00154379,2.2662e-03,0.681211,0.447421,-0.020337,0.635653,-0.745703,-0.000008,1,0
196.0000,0.00156917,2.2932e-03,0.684261,0.446357,-0.020401,0.635679,-0.737336,-0.000003,1,0
196.5000,0.00158243,2.2997e-03,0.688118,0.444012,-0.020454,0.635868,-0.845393,-0.000003,1,0
197.0000,0.00157825,2.2954e-03,0.687571,0.447426,-0.020486,0.635645,-0.570049,0.000001,1,0
197.5000,0.00155586,2.2798e-03,0.682462,0.439510,-0.020525,0.636260,-0.614436,-0.000005,1,0
198.0000,0.00151938,2.2571e-03,0.673152,0.424423,-0.020552,0.637463,-0.567384,-0.000000,1,0
198.5000,0.00147674,2.2307e-03,0.662012,0.410351,-0.020572,0.638683,-0.731677,-0.000007,1,0
199.0000,0.00143790,2.2114e-03,0.650232,0.392454,-0.020568,0.640313,-0.684622,-0.000000,1,0
199.5000,0.00141221,2.2173e-03,0.636907,0.382582,-0.020429,0.641045,-0.757088,-0.000006,1,0
200.0000,0.00140633,2.2427e-03,0.627072,0.365149,-0.020474,0.642977,-0.706206,-0.000003,1,0
200.5000,0.00142026,2.2601e-03,0.628404,0.355016,-0.020510,0.644218,-0.565504,0.000065,1,0
201.0000,0.00145142,2.2884e-03,0.634243,0.353240,-0.020396,0.644261,-0.545028,0.000016,1,0
201.5000,0.00149075,2.3083e-03,0.645813,0.349797,-0.020428,0.644804,-0.557983,0.000034,1,0
202.0000,0.00152780,2.3220e-03,0.657956,0.350084,-0.020478,0.644874,-0.422242,-0.000005,1,0
202.5000,0.00155243,2.3225e-03,0.668440,0.356715,-0.020521,0.644004,-0.765579,-0.000002,1,0
203.0000,0.00155636,2.3217e-03,0.670364,0.372039,-0.020552,0.642246,-0.618218,-0.000000,1,0
203.5000,0.00153895,2.2809e-03,0.674718,0.392001,-0.019109,0.636961,-0.615870,-0.000000,1,0
204.0000,0.00150329,2.2438e-03,0.669983,0.412811,-0.018161,0.633212,-0.628745,-0.000001,1,0
204.5000,0.00145703,2.2115e-03,0.658832,0.433374,-0.018511,0.632193,-0.515247,-0.000001,1,0
205.0000,0.00141010,2.1799e-03,0.646864,0.448253,-0.019229,0.632270,-0.696317,-0.000001,1,0
205.5000,0.00137229,2.1525e-03,0.637530,0.459010,-0.019851,0.632499,-0.580766,0.000002,1,0
206.0000,0.00135105,2.1590e-03,0.625763,0.467333,-0.020349,0.632722,-0.625562,-0.000001,1,0
206.5000,0.00134987,2.1858e-03,0.617554,0.465043,-0.020739,0.633481,-0.701215,-0.000014,1,0
207.0000,0.00136790,2.2346e-03,0.612151,0.454640,-0.021011,0.634663,-0.274229,-0.000000,1,0
207.5000,0.00140048,2.2855e-03,0.612778,0.446137,-0.020094,0.633415,-0.819384,-0.000001,1,0
208.0000,0.00144043,2.3297e-03,0.618292,0.429188,-0.020462,0.635380,-0.715410,0.000000,1,0
208.5000,0.00147993,2.3546e-03,0.628521,0.424022,-0.020742,0.636379,-0.501082,0.000009,1,0
209.0000,0.00151230,2.3777e-03,0.636026,0.415944,-0.020882,0.637416,-0.468150,-0.000000,1,0
209.5000,0.00153326,2.3667e-03,0.647837,0.400920,-0.020953,0.638998,-0.513969,0.000021,1,0
210.0000,0.00154127,2.3334e-03,0.660532,0.387214,-0.021035,0.640613,-0.714647,-0.000001,1,0
210.5000,0.00153755,2.2975e-03,0.669221,0.369999,-0.021040,0.642517,-0.715130,-0.000014,1,0
211.0000,0.00152513,2.2725e-03,0.671134,0.356217,-0.021029,0.644115,-0.596492,0.000003,1,0
211.5000,0.00150800,2.2609e-03,0.666993,0.351955,-0.021004,0.644628,-0.678694,-0.000003,1,0
212.0000,0.00149023,2.2438e-03,0.664165,0.353607,-0.020952,0.644331,-0.756171,-0.000003,1,0
212.5000,0.00147524,2.2358e-03,0.659824,0.359609,-0.020894,0.643441,-0.513747,-0.000002,1,0
213.0000,0.00146554,2.2586e-03,0.648866,0.370601,-0.020828,0.641952,-0.595461,-0.000006,1,0
213.5000,0.00146247,2.2809e-03,0.641183,0.388812,-0.020046,0.638429,-0.459708,-0.000001,1,0
214.0000,0.00146617,2.3139e-03,0.633640,0.409276,-0.020165,0.636719,-0.493376,-0.000001,1,0
214.5000,0.00147576,2.3386e-03,0.631047,0.430082,-0.020277,0.635142,-0.590901,0.000005,1,0
215.0000,0.00148985,2.3635e-03,0.630360,0.448197,-0.019599,0.632217,-0.642886,-0.000002,1,0
215.5000,0.00150668,2.3681e-03,0.636242,0.456071,-0.019896,0.632084,-0.530285,-0.000003,1,0
216.0000,0.00152436,2.3530e-03,0.647829,0.455949,-0.020154,0.632477,-0.729473,-0.000013,1,0
216.5000,0.00154126,2.3257e-03,0.662695,0.452251,-0.020368,0.633099,-0.511940,0.000030,1,0
217.0000,0.00155600,2.3031e-03,0.675598,0.445969,-0.020532,0.633867,-0.524334,-0.000017,1,0
217.5000,0.00156755,2.3047e-03,0.680149,0.428958,-0.020661,0.635439,-0.713821,-0.000002,1,0
218.0000,0.00157525,2.3222e-03,0.678339,0.408247,-0.020748,0.637402,-0.629159,-0.000006,1,0
218.5000,0.00157903,2.3205e-03,0.680475,0.388207,-0.020801,0.639445,-0.785940,-0.000045,1,0
219.0000,0.00157931,2.3261e-03,0.678965,0.375868,-0.020813,0.640796,-0.697033,-0.000003,1,0
219.5000,0.00157706,2.3352e-03,0.675346,0.363778,-0.019607,0.639443,-0.624206,0.000007,1,0
220.0000,0.00157360,2.3540e-03,0.668487,0.361373,-0.019668,0.639907,-0.653010,-0.000001,1,0
220.5000,0.00157041,2.3807e-03,0.659646,0.354291,-0.020017,0.641515,-0.664869,-0.000005,1,0
221.0000,0.00156865,2.4014e-03,0.653226,0.348070,-0.020049,0.642368,-0.476213,0.000001,1,0
221.5000,0.00156903,2.3789e-03,0.659556,0.346873,-0.020348,0.643214,-0.690007,-0.000000,1,0
222.0000,0.00157174,2.3538e-03,0.667753,0.350597,-0.020583,0.643256,-0.630334,-0.000001,1,0
222.5000,0.00157639,2.3244e-03,0.678198,0.362107,-0.020754,0.642234,-0.436384,-0.000000,1,0
223.0000,0.00158229,2.3087e-03,0.685358,0.379552,-0.020866,0.640508,-0.389419,-0.000000,1,0
223.5000,0.00158866,2.2966e-03,0.691751,0.402249,-0.019869,0.635998,-0.547079,-0.000000,1,0
224.0000,0.00159471,2.2990e-03,0.693663,0.428418,-0.019167,0.632176,-0.620349,-0.000000,1,0
224.5000,0.00159977,2.3007e-03,0.695346,0.455278,-0.018494,0.628836,-0.691932,-0.000000,1,0
225.0000,0.00160335,2.3121e-03,0.693451,0.478855,-0.019285,0.628620,-0.680386,-0.000000,1,0
225.5000,0.00160518,2.3268e-03,0.689859,0.497785,-0.019970,0.628574,-0.679777,-0.000000,1,0
226.0000,0.00160501,2.3365e-03,0.686935,0.509421,-0.019508,0.626937,-0.639733,-0.000000,1,0
226.5000,0.00160269,2.3452e-03,0.683405,0.511263,-0.020245,0.627998,-0.532518,0.000000,1,0
227.0000,0.00159852,2.3407e-03,0.682938,0.508254,-0.020428,0.628568,-0.714505,-0.000001,1,0
227.5000,0.00159323,2.3449e-03,0.679441,0.484560,-0.020177,0.629331,-0.695711,-0.000000,1,0
228.0000,0.00158789,2.3481e-03,0.676240,0.462951,-0.020741,0.631856,-0.455493,-0.000002,1,0
228.5000,0.00158383,2.3230e-03,0.681810,0.433630,-0.020844,0.634431,-0.450294,-0.000000,1,0
229.0000,0.00158242,2.2802e-03,0.693976,0.406265,-0.019924,0.635091,-0.410939,-0.000000,1,0
229.5000,0.00158458,2.2621e-03,0.700495,0.374863,-0.017473,0.632825,-0.626973,-0.000000,1,0
230.0000,0.00159029,2.2627e-03,0.702825,0.366727,-0.007741,0.612111,-0.037478,-0.000000,1,0
230.5000,0.00159835,2.2574e-03,0.708057,0.342363,-0.007887,0.613339,-0.210935,-0.000000,1,0
231.0000,0.00160674,2.2507e-03,0.713883,0.322215,-0.002074,0.598563,-0.599320,-0.000000,1,0
231.5000,0.00161302,2.2605e-03,0.713571,0.304507,-0.002704,0.599488,-0.339459,-0.000000,1,0
