t,ged,var_int,efic,geom,busc,omega,gradE,coh,lf,warmup
25.0000,0.00060986,1.7496e-03,0.348567,0.282078,-0.013824,0.701838,-0.769831,-0.000000,1,0
25.5000,0.00064888,1.8057e-03,0.359357,0.248339,-0.026232,0.739579,-0.803959,-0.000000,1,0
26.0000,0.00069590,1.8487e-03,0.376417,0.275782,-0.033963,0.749748,-0.515225,-0.000001,1,0
26.5000,0.00039659,1.3128e-03,0.302085,0.332156,-0.038977,0.743280,-0.798525,-0.000001,1,0
27.0000,0.00042456,1.3484e-03,0.314859,0.363935,-0.032040,0.720217,-0.955417,-0.000000,1,0
27.5000,0.00046652,1.4182e-03,0.328945,0.378881,-0.024068,0.703178,-0.624491,-0.000003,1,0
28.0000,0.00052080,1.4793e-03,0.352067,0.359505,-0.031049,0.717867,-0.586694,-0.000001,1,0
28.5000,0.00057876,1.5439e-03,0.374861,0.379018,-0.035665,0.721847,-0.549739,-0.000001,1,0
29.0000,0.00063633,1.6354e-03,0.389090,0.381271,-0.035637,0.720399,-0.668686,-0.000000,1,0
29.5000,0.00069089,1.7302e-03,0.399320,0.380771,-0.036944,0.721187,-0.769733,-0.000000,1,0
30.0000,0.00073334,1.7910e-03,0.409464,0.423529,-0.022507,0.690499,0.189634,0.000000,1,0
30.5000,0.00075567,1.8367e-03,0.411430,0.434079,-0.005328,0.660009,-0.594985,-0.000001,1,0
31.0000,0.00076083,1.8766e-03,0.405440,0.411626,-0.012590,0.671597,-0.804576,-0.000133,1,0
31.5000,0.00074909,1.8920e-03,0.395928,0.393498,-0.018601,0.683217,-0.588942,-0.000002,1,0
32.0000,0.00072746,1.8877e-03,0.385366,0.377659,-0.021251,0.688406,-0.662574,-0.000000,1,0
32.5000,0.00070580,1.8846e-03,0.374516,0.362007,-0.024854,0.695873,-0.493483,-0.000002,1,0
33.0000,0.00069603,1.8741e-03,0.371392,0.357107,-0.024387,0.694942,-0.627608,-0.000002,1,0
33.5000,0.00070882,1.8932e-03,0.374396,0.348598,-0.026777,0.699851,-0.224793,-0.000000,1,0
34.0000,0.00075044,1.9361e-03,0.387608,0.343768,-0.028223,0.702564,-0.635236,-0.000002,1,0
34.5000,0.00082104,2.0047e-03,0.409561,0.351414,-0.028734,0.702179,-0.737419,-0.000000,1,0
35.0000,0.00091454,2.1028e-03,0.434922,0.383803,-0.021720,0.685245,-0.648146,-0.000000,1,0
35.5000,0.00101976,2.1945e-03,0.464691,0.401091,-0.002714,0.645811,-0.632394,-0.000000,1,0
36.0000,0.00112266,2.2635e-03,0.495994,0.415004,-0.007918,0.653729,-0.813458,-0.000041,1,0
36.5000,0.00120805,2.3256e-03,0.519466,0.429376,-0.012441,0.660480,-0.649651,-0.000003,1,0
37.0000,0.00126447,2.3590e-03,0.536017,0.439842,-0.015349,0.663173,-0.569049,-0.000002,1,0
37.5000,0.00128571,2.3740e-03,0.541588,0.454067,-0.016491,0.663655,-0.829822,-0.000050,1,0
38.0000,0.00127367,2.3743e-03,0.536451,0.454365,-0.018014,0.664744,-0.020413,-0.000000,1,0
38.5000,0.00123870,2.3685e-03,0.522998,0.475224,-0.007975,0.646750,-0.831977,-0.000001,1,0
39.0000,0.00119723,2.3587e-03,0.507588,0.469871,-0.012695,0.653352,-0.739112,-0.000008,1,0
39.5000,0.00116786,2.3534e-03,0.496241,0.448774,-0.018839,0.663622,-0.809915,-0.000010,1,0
40.0000,0.00116691,2.3589e-03,0.494682,0.426228,-0.023533,0.672921,-0.784960,-0.000023,1,0
40.5000,0.00120446,2.3978e-03,0.502317,0.417024,-0.020409,0.667156,-0.665163,-0.000000,1,0
41.0000,0.00128211,2.4685e-03,0.519388,0.433905,-0.010489,0.648098,-0.305769,-0.000000,1,0
41.5000,0.00139272,2.5504e-03,0.546076,0.416014,-0.013293,0.653975,-0.583844,-0.000001,1,0
42.0000,0.00152216,2.6209e-03,0.580782,0.396708,-0.018672,0.664870,-0.830539,-0.000028,1,0
42.5000,0.00165247,2.6729e-03,0.618223,0.381054,-0.016543,0.660787,-0.781455,-0.000022,1,0
43.0000,0.00176532,2.7162e-03,0.649927,0.359020,-0.021863,0.672899,-0.796839,-0.000017,1,0
43.5000,0.00184536,2.7560e-03,0.669576,0.351297,-0.019869,0.668921,-0.184379,-0.000000,1,0
44.0000,0.00188323,2.7774e-03,0.678062,0.354153,-0.013509,0.653370,-0.477907,-0.000000,1,0
44.5000,0.00187746,2.7803e-03,0.675284,0.352370,-0.018139,0.662928,-0.600845,-0.000000,1,0
45.0000,0.00183505,2.7463e-03,0.668201,0.364586,-0.018777,0.662932,-0.336823,-0.000000,1,0
45.5000,0.00177008,2.7066e-03,0.653989,0.377563,-0.014669,0.653391,-0.699812,-0.000001,1,0
46.0000,0.00170089,2.6649e-03,0.638257,0.391220,-0.020464,0.663374,-0.543634,-0.000000,1,0
46.5000,0.00164591,2.6576e-03,0.619326,0.401179,-0.023410,0.667192,-0.489768,-0.000006,1,0
47.0000,0.00161974,2.6740e-03,0.605742,0.417988,-0.025595,0.669266,-0.547393,-0.000003,1,0
47.5000,0.00163026,2.6949e-03,0.604944,0.425643,-0.026665,0.669660,-0.630093,-0.000015,1,0
48.0000,0.00167749,2.7221e-03,0.616242,0.419173,-0.027227,0.670374,-0.680216,-0.000002,1,0
48.5000,0.00175397,2.7755e-03,0.631942,0.432100,-0.022396,0.660417,0.342929,0.000000,1,0
49.0000,0.00184636,2.8129e-03,0.656381,0.465406,-0.005857,0.629706,-0.764063,-0.000000,1,0
49.5000,0.00193819,2.8402e-03,0.682402,0.468144,-0.005762,0.629761,-0.591849,-0.000004,1,0
50.0000,0.00201277,2.8668e-03,0.702097,0.463246,-0.009858,0.636622,-0.527406,-0.000000,1,0
50.5000,0.00205563,2.8884e-03,0.711688,0.447497,-0.016319,0.647583,-0.788029,-0.000036,1,0
51.0000,0.00205778,2.8716e-03,0.716607,0.430724,-0.021389,0.657399,-0.680040,-0.000000,1,0
51.5000,0.00201909,2.8217e-03,0.715567,0.434009,-0.012711,0.642748,0.909552,0.000000,1,0
52.0000,0.00194762,2.7465e-03,0.709125,0.419496,-0.003121,0.626845,-0.619579,-0.000001,1,0
52.5000,0.00185513,2.6733e-03,0.693959,0.409927,-0.010667,0.640695,-0.757850,-0.000051,1,0
53.0000,0.00176151,2.6231e-03,0.671541,0.400347,-0.014634,0.648734,-0.611232,-0.000023,1,0
53.5000,0.00168586,2.6229e-03,0.642740,0.395832,-0.013586,0.648281,-0.588105,-0.000001,1,0
54.0000,0.00164301,2.6338e-03,0.623820,0.393881,-0.020529,0.661860,-0.549190,0.000013,1,0
54.5000,0.00164114,2.6463e-03,0.620162,0.392734,-0.025789,0.672091,-0.616216,0.000021,1,0
55.0000,0.00167924,2.6865e-03,0.625064,0.388369,-0.029424,0.679504,-0.744971,0.000005,1,0
55.5000,0.00174691,2.7305e-03,0.639775,0.371663,-0.031549,0.685747,-0.753680,0.000000,1,0
56.0000,0.00183024,2.7606e-03,0.662985,0.373940,-0.031971,0.686026,-0.659585,-0.000000,1,0
56.5000,0.00190988,2.7807e-03,0.686828,0.380775,-0.032139,0.684694,-0.657153,-0.000002,1,0
57.0000,0.00196760,2.7766e-03,0.708650,0.380808,-0.031572,0.683293,-0.663536,0.000000,1,0
57.5000,0.00198956,2.7582e-03,0.721329,0.380808,-0.029327,0.678388,-0.713466,-0.000002,1,0
58.0000,0.00196941,2.7011e-03,0.729102,0.379242,-0.028261,0.675881,-0.767506,-0.000023,1,0
58.5000,0.00190975,2.6308e-03,0.725923,0.382917,-0.026328,0.671489,-0.570814,0.000000,1,0
59.0000,0.00182166,2.5752e-03,0.707395,0.374032,-0.025129,0.670331,-0.330941,0.000000,1,0
59.5000,0.00172216,2.5007e-03,0.688681,0.347465,-0.023998,0.671089,-0.350560,-0.000000,1,0
60.0000,0.00163030,2.4675e-03,0.660721,0.333269,-0.021808,0.667907,-0.822759,-0.000006,1,0
60.5000,0.00156297,2.4428e-03,0.639818,0.324152,-0.018581,0.661542,0.160792,-0.000000,1,0
61.0000,0.00153099,2.4418e-03,0.627005,0.310251,-0.016161,0.657122,-0.621294,-0.000000,1,0
61.5000,0.00153702,2.4634e-03,0.623957,0.304344,-0.013213,0.649950,-0.108513,-0.000000,1,0
62.0000,0.00157489,2.5209e-03,0.624726,0.307996,-0.013973,0.651309,-0.597047,0.000000,1,0
62.5000,0.00145337,2.2918e-03,0.634172,0.322166,-0.016129,0.654888,-0.615342,0.000001,1,0
63.0000,0.00151467,2.3139e-03,0.654598,0.345621,-0.017811,0.656087,-0.648599,0.000000,1,0
63.5000,0.00156202,2.3173e-03,0.674073,0.376400,-0.019409,0.656309,-0.496055,0.000000,1,0
64.0000,0.00158449,2.2963e-03,0.690012,0.416028,-0.019815,0.652729,-0.432614,0.000000,1,0
64.5000,0.00157634,2.2696e-03,0.694550,0.452871,-0.019825,0.649669,-0.437883,-0.000000,1,0
65.0000,0.00154643,2.2616e-03,0.683767,0.481757,-0.020842,0.649091,-0.847829,-0.000012,1,0
65.5000,0.00150261,2.2542e-03,0.666599,0.497090,-0.019620,0.645326,-0.567416,0.000004,1,0
66.0000,0.00145506,2.2287e-03,0.652886,0.496143,-0.020805,0.646978,-0.376702,-0.000000,1,0
66.5000,0.00141432,2.2049e-03,0.641456,0.468775,-0.020275,0.647285,-0.746199,-0.000000,1,0
67.0000,0.00139035,2.2059e-03,0.630298,0.417948,-0.021192,0.652440,-0.717325,-0.000003,1,0
67.5000,0.00138971,2.2242e-03,0.624809,0.404482,-0.021842,0.654842,-0.620414,0.000000,1,0
68.0000,0.00141345,2.2845e-03,0.618704,0.401415,-0.020904,0.653504,-0.471626,0.000000,1,0
68.5000,0.00145615,2.3491e-03,0.619883,0.381504,-0.020130,0.653354,-0.767638,-0.000001,1,0
69.0000,0.00150659,2.3881e-03,0.630863,0.375549,-0.020869,0.655348,-0.601632,-0.000000,1,0
69.5000,0.00155033,2.4007e-03,0.645774,0.357678,-0.021371,0.658240,-0.663857,0.000008,1,0
70.0000,0.00157337,2.4037e-03,0.654554,0.344895,-0.021729,0.660517,-0.539793,0.000026,1,0
70.5000,0.00156665,2.3656e-03,0.662249,0.342242,-0.020781,0.659036,-0.560759,0.000006,1,0
71.0000,0.00152959,2.3070e-03,0.663018,0.335121,-0.020639,0.659807,-0.758628,-0.000000,1,0
71.5000,0.00147140,2.2410e-03,0.656595,0.328635,-0.020985,0.661550,-0.615505,-0.000000,1,0
72.0000,0.00140930,2.1991e-03,0.640864,0.327586,-0.021239,0.662338,-0.635262,-0.000001,1,0
72.5000,0.00136209,2.1645e-03,0.629287,0.333096,-0.020229,0.659049,-0.768736,-0.000000,1,0
73.0000,0.00134872,2.1541e-03,0.626115,0.346533,-0.020639,0.658197,-0.574456,-0.000002,1,0
73.5000,0.00137786,2.1789e-03,0.632374,0.366918,-0.020167,0.654274,-0.666851,-0.000001,1,0
74.0000,0.00145121,2.2229e-03,0.652841,0.390879,-0.020566,0.652077,-0.600852,0.000006,1,0
74.5000,0.00155662,2.3206e-03,0.670772,0.415899,-0.020809,0.650385,-0.586234,-0.000001,1,0
75.0000,0.00167565,2.4484e-03,0.684388,0.439836,-0.021019,0.648872,-0.782868,-0.000004,1,0
75.5000,0.00178268,2.5227e-03,0.706655,0.458900,-0.021143,0.647634,-0.459934,0.000001,1,0
76.0000,0.00161874,2.2650e-03,0.714691,0.470156,-0.021201,0.646917,-0.699406,-0.000002,1,0
76.5000,0.00164316,2.2464e-03,0.731453,0.467526,-0.020475,0.645774,-0.613365,0.000041,1,0
77.0000,0.00161762,2.2145e-03,0.730468,0.470153,-0.020531,0.645948,-0.577392,0.000001,1,0
77.5000,0.00154822,2.2184e-03,0.697905,0.472925,-0.020071,0.645414,-0.609554,0.000000,1,0
78.0000,0.00146346,2.2048e-03,0.663747,0.448843,-0.020229,0.647204,-0.743596,-0.000013,1,0
78.5000,0.00138632,2.1799e-03,0.635970,0.430561,-0.020381,0.648999,-0.428001,0.000009,1,0
79.0000,0.00133869,2.1543e-03,0.621414,0.399310,-0.020573,0.651924,-0.562320,0.000002,1,0
79.5000,0.00133571,2.1502e-03,0.621204,0.385824,-0.020340,0.652944,-0.694363,-0.000003,1,0
80.0000,0.00138235,2.1928e-03,0.630406,0.365567,-0.020537,0.655389,-0.566919,0.000006,1,0
80.5000,0.00147081,2.2696e-03,0.648053,0.351063,-0.020683,0.657317,-0.774519,-0.000002,1,0
81.0000,0.00158543,2.3621e-03,0.671188,0.345127,-0.020783,0.658396,-0.681644,-0.000001,1,0
81.5000,0.00170330,2.4478e-03,0.695847,0.340025,-0.020604,0.658806,-0.626674,0.000000,1,0
82.0000,0.00180055,2.4992e-03,0.720443,0.330895,-0.020696,0.660080,-0.751539,-0.000001,1,0
82.5000,0.00185794,2.5148e-03,0.738808,0.326198,-0.020756,0.660625,-0.727947,-0.000001,1,0
83.0000,0.00186557,2.4857e-03,0.750519,0.332442,-0.020245,0.658529,-0.701498,-0.000002,1,0
83.5000,0.00182622,2.4373e-03,0.749284,0.343882,-0.020414,0.657269,-0.615663,0.000008,1,0
84.0000,0.00175174,2.3902e-03,0.732894,0.361342,-0.020544,0.655356,-0.707353,-0.000004,1,0
84.5000,0.00166546,2.3367e-03,0.712726,0.375748,-0.020645,0.653520,-0.540331,0.000002,1,0
85.0000,0.00159121,2.3043e-03,0.690547,0.400316,-0.020709,0.651223,-0.799459,-0.000006,1,0
85.5000,0.00154711,2.3004e-03,0.672552,0.423501,-0.020726,0.649176,-0.634403,-0.000002,1,0
86.0000,0.00154524,2.2917e-03,0.674273,0.444976,-0.020712,0.647407,-0.804852,-0.000003,1,0
86.5000,0.00158615,2.3181e-03,0.684256,0.461447,-0.020716,0.646036,-0.832451,-0.000004,1,0
87.0000,0.00165916,2.3952e-03,0.692690,0.474636,-0.018266,0.640757,-0.647975,-0.000003,1,0
87.5000,0.00174564,2.4706e-03,0.706563,0.477983,-0.018958,0.641463,-0.697977,-0.000005,1,0
88.0000,0.00182341,2.5209e-03,0.723323,0.484196,-0.016924,0.637334,-0.581377,-0.000003,1,0
88.5000,0.00187235,2.5554e-03,0.732696,0.473038,-0.018120,0.639688,-0.757382,-0.000003,1,0
89.0000,0.00187989,2.5623e-03,0.733676,0.466776,-0.018530,0.640478,-0.605603,0.000002,1,0
89.5000,0.00184439,2.5303e-03,0.728923,0.458729,-0.019582,0.642934,-0.635583,-0.000010,1,0
90.0000,0.00177585,2.4799e-03,0.716104,0.441951,-0.020408,0.645592,-0.450571,-0.000002,1,0
90.5000,0.00169315,2.4245e-03,0.698356,0.427977,-0.021039,0.648015,-0.602469,-0.000001,1,0
91.0000,0.00161883,2.3804e-03,0.680077,0.413328,-0.021265,0.649925,-0.636975,-0.000003,1,0
91.5000,0.00157291,2.3403e-03,0.672109,0.387122,-0.021607,0.652968,-0.621196,-0.000005,1,0
92.0000,0.00156790,2.3300e-03,0.672916,0.375777,-0.020431,0.651939,-0.609775,-0.000010,1,0
92.5000,0.00160606,2.3568e-03,0.681457,0.360329,-0.020861,0.654525,-0.573168,0.000013,1,0
93.0000,0.00167935,2.4032e-03,0.698811,0.344391,-0.021091,0.656836,-0.810019,-0.000050,1,0
93.5000,0.00177176,2.4789e-03,0.714746,0.338404,-0.021298,0.658043,-0.588594,0.000004,1,0
94.0000,0.00186317,2.5542e-03,0.729446,0.338115,-0.020120,0.655094,-0.617996,-0.000000,1,0
94.5000,0.00193411,2.6038e-03,0.742810,0.344851,-0.019275,0.652337,-0.786888,0.000004,1,0
95.0000,0.00197005,2.6124e-03,0.754125,0.354350,-0.019898,0.652502,-0.539732,0.000003,1,0
95.5000,0.00196423,2.5897e-03,0.758485,0.369405,-0.020382,0.651816,-0.417133,-0.000003,1,0
96.0000,0.00191880,2.5568e-03,0.750466,0.381914,-0.020770,0.651122,-0.687217,-0.000002,1,0
96.5000,0.00184400,2.5045e-03,0.736270,0.391504,-0.021046,0.650429,-0.589122,0.000067,1,0
97.0000,0.00175553,2.4438e-03,0.718351,0.404789,-0.020932,0.648781,-0.710772,0.000001,1,0
97.5000,0.00167095,2.4012e-03,0.695875,0.426954,-0.019868,0.644742,-0.613428,0.000002,1,0
98.0000,0.00160603,2.3750e-03,0.676216,0.442296,-0.020295,0.644345,-0.446193,0.000001,1,0
98.5000,0.00157152,2.3441e-03,0.670412,0.454711,-0.020626,0.644111,-0.625500,-0.000002,1,0
99.0000,0.00157148,2.3480e-03,0.669279,0.462433,-0.020843,0.644096,-0.216039,0.000002,1,0
99.5000,0.00160388,2.3693e-03,0.676938,0.465532,-0.021008,0.644194,-0.740463,-0.000006,1,0
100.0000,0.00165902,2.4121e-03,0.687788,0.462857,-0.021105,0.644311,-0.590980,-0.000004,1,0
100.5000,0.00172675,2.4657e-03,0.700302,0.456927,-0.021134,0.644732,-0.682138,-0.000000,1,0
101.0000,0.00179420,2.5033e-03,0.716728,0.451516,-0.021125,0.645223,-0.565723,0.000001,1,0
101.5000,0.00184978,2.5140e-03,0.735796,0.441023,-0.021082,0.645970,-0.779327,0.000001,1,0
102.0000,0.00188457,2.5127e-03,0.750023,0.436630,-0.020291,0.645204,-0.643003,-0.000002,1,0
102.5000,0.00189346,2.5137e-03,0.753257,0.421925,-0.020400,0.646598,-0.378172,-0.000000,1,0
103.0000,0.00187594,2.4942e-03,0.752114,0.409694,-0.020485,0.647909,-0.525218,0.000022,1,0
103.5000,0.00183603,2.4509e-03,0.749117,0.399627,-0.020490,0.648970,-0.645846,0.000092,1,0
104.0000,0.00178159,2.4090e-03,0.739541,0.394994,-0.020544,0.649729,-0.572423,0.000001,1,0
104.5000,0.00172304,2.3729e-03,0.726140,0.383562,-0.020597,0.650954,-0.647510,-0.000000,1,0
105.0000,0.00167157,2.3503e-03,0.711213,0.379252,-0.020255,0.650847,-0.648203,0.000008,1,0
105.5000,0.00163690,2.3271e-03,0.703399,0.377107,-0.020379,0.651432,-0.518939,0.000002,1,0
106.0000,0.00162521,2.3236e-03,0.699424,0.369083,-0.020483,0.652414,-0.711243,-0.000000,1,0
106.5000,0.00163797,2.3323e-03,0.702285,0.368909,-0.020562,0.652628,-0.519523,0.000004,1,0
107.0000,0.00167184,2.3695e-03,0.705562,0.376835,-0.020600,0.651989,-0.518247,0.000005,1,0
107.5000,0.00171960,2.4054e-03,0.714892,0.379764,-0.020643,0.651729,-0.645481,-0.000005,1,0
108.0000,0.00177190,2.4278e-03,0.729840,0.391180,-0.020662,0.650720,-0.572044,0.000046,1,0
108.5000,0.00181915,2.4487e-03,0.742910,0.399480,-0.020668,0.649916,-0.655372,-0.000003,1,0
109.0000,0.00185347,2.4849e-03,0.745905,0.406441,-0.020661,0.649205,-0.588382,0.000006,1,0
109.5000,0.00186999,2.5062e-03,0.746159,0.414073,-0.020652,0.648488,-0.510546,-0.000000,1,0
110.0000,0.00186769,2.5030e-03,0.746188,0.416373,-0.020558,0.648020,-0.695621,-0.000000,1,0
110.5000,0.00184930,2.4987e-03,0.740113,0.418670,-0.020561,0.647776,-0.507226,0.000013,1,0
111.0000,0.00182069,2.4679e-03,0.737760,0.429554,-0.020552,0.646991,-0.600353,0.000001,1,0
111.5000,0.00178945,2.4330e-03,0.735497,0.429198,-0.020551,0.646966,-0.654030,-0.000008,1,0
112.0000,0.00176318,2.3891e-03,0.738013,0.423419,-0.020546,0.647319,-0.718269,-0.000002,1,0
112.5000,0.00174754,2.3583e-03,0.741033,0.415574,-0.020388,0.647607,-0.731157,-0.000003,1,0
113.0000,0.00174467,2.3282e-03,0.749363,0.413032,-0.019711,0.646250,-0.383201,0.000001,1,0
113.5000,0.00175241,2.3338e-03,0.750875,0.402957,-0.019579,0.646777,-0.678839,-0.000002,1,0
114.0000,0.00176519,2.3597e-03,0.748057,0.381325,-0.019903,0.649154,-0.695913,-0.000002,1,0
114.5000,0.00177528,2.4048e-03,0.738230,0.364898,-0.020184,0.651216,-0.433184,0.000042,1,0
115.0000,0.00177652,2.4524e-03,0.724397,0.379882,-0.020409,0.650226,-0.581457,-0.000001,1,0
115.5000,0.00176540,2.4748e-03,0.713365,0.373502,-0.020584,0.651042,-0.752538,-0.000005,1,0
116.0000,0.00174263,2.4711e-03,0.705209,0.370792,-0.020710,0.651397,-0.687021,0.000154,1,0
116.5000,0.00171289,2.4476e-03,0.699820,0.378710,-0.020797,0.650654,-0.578745,-0.000006,1,0
117.0000,0.00168385,2.4267e-03,0.693893,0.386843,-0.020333,0.648806,-0.678856,-0.000007,1,0
117.5000,0.00166440,2.4049e-03,0.692083,0.392007,-0.020486,0.648419,-0.721221,-0.000002,1,0
118.0000,0.00166275,2.3900e-03,0.695711,0.402524,-0.020597,0.647600,-0.438953,0.000004,1,0
118.5000,0.00168441,2.3847e-03,0.706344,0.411091,-0.020632,0.646765,-0.566056,0.000003,1,0
119.0000,0.00173046,2.3830e-03,0.726171,0.417806,-0.020696,0.646092,-0.340913,0.000007,1,0
119.5000,0.00179645,2.3843e-03,0.753458,0.430305,-0.020008,0.643976,-0.587367,0.000001,1,0
120.0000,0.00187224,2.4069e-03,0.777870,0.438594,-0.020209,0.643728,-0.563389,0.000001,1,0
120.5000,0.00194328,2.4580e-03,0.790595,0.445819,-0.020380,0.643474,-0.737954,-0.000002,1,0
121.0000,0.00199351,2.5218e-03,0.790507,0.451682,-0.020512,0.643214,-0.667619,-0.000001,1,0
121.5000,0.00200944,2.5732e-03,0.780916,0.455109,-0.020538,0.642926,-0.706433,-0.000001,1,0
122.0000,0.00198354,2.5822e-03,0.768172,0.451849,-0.020024,0.641797,-0.540082,0.000036,1,0
122.5000,0.00191680,2.5548e-03,0.750284,0.448757,-0.019850,0.641776,-0.620284,-0.000002,1,0
123.0000,0.00181902,2.4997e-03,0.727685,0.429094,-0.020152,0.643634,-0.594837,-0.000002,1,0
123.5000,0.00170711,2.4487e-03,0.697159,0.413507,-0.020369,0.645344,-0.535215,0.000007,1,0
124.0000,0.00160169,2.4058e-03,0.665768,0.399432,-0.020571,0.647051,-0.693721,-0.000001,1,0
124.5000,0.00152310,2.3682e-03,0.643148,0.376401,-0.020720,0.649597,-0.680780,-0.000001,1,0
