beta,t_optima,exponente_ptc,potencia_base,semilla,r_real,percentil_r_real_en_nula,media_nula,desviacion_nula
0.88,22,3,0.65,1,-0.07237292949098452,29.4,-0.0012359854793665712,0.12983635644215993
0.88,22,3,0.65,2,-0.09580611833102441,23.4,0.007637887560017545,0.1323243349167291
0.88,22,3,0.65,3,0.028641796434223828,58,-0.0010569075086920311,0.12879410550666137
0.88,22,3,0.65,4,0.037897122165111256,61.7,-0.0052620603290431615,0.13125331390750977
0.88,22,3,0.65,5,0.05191415068740969,65.5,-0.0030664130666528634,0.12831044234278277
0.88,22,3,0.65,6,-0.01727136358186163,44.1,0.003916956168308062,0.12559664492162623
0.88,22,3,0.65,7,-0.1444634238492897,11.7,0.0043833208300208095,0.1321637684040352
0.88,22,3,0.65,8,0.07503170932017905,70.4,-0.0020897977842616743,0.13443399307740872
0.88,22,3,0.65,9,0.06283160242452239,69.5,-0.004312844749349571,0.1249623266935474
0.88,22,4.1,0.3,1,0.3510962308743412,99.6,0.0034581604107123557,0.13198165301997827
0.88,22,3,0.65,10,0.015796120778016967,53.7,0.0025491542035270785,0.13047674541361248
0.88,22,4.1,0.3,2,0.38529272421706273,99.9,-0.003392147500153911,0.13465505837349973
0.88,22,4.1,0.3,3,0.2852058463723336,98.6,0.004174722441238325,0.13121743577988193
0.88,22,4.1,0.3,4,0.39511435992143784,99.8,0.0018641467505281192,0.1321622620540446
0.88,22,4.1,0.3,5,0.3288835502042153,99.1,0.005916326439733933,0.1362823943744317
0.88,22,4.1,0.3,6,0.38405882663819163,99.8,-0.0002875418068073335,0.13247941054674894
0.88,22,4.1,0.3,7,0.3541094527974624,100,-0.00794444995202714,0.12829600162662982
0.88,22,4.1,0.3,8,0.36180748167233606,99.8,0.0010205609162521518,0.13337952788161622
0.88,22,4.1,0.3,9,0.3654877173460243,99.8,-0.0001325918314857996,0.13184930866219327
0.88,22,4.1,0.3,10,0.3369079697358509,99.9,0.0033109683974953583,0.135086630366032
0.88,22,4.1,0.47,1,0.37195306851996024,99.8,0.005455773635269572,0.1335930921743328
0.88,22,4.1,0.47,3,0.32060878573403895,99.6,0.00467906600130042,0.1308478720374069
0.88,22,4.1,0.47,4,0.36300904022375,99.9,-0.0006085792162770381,0.12554158091135226
0.88,22,4.1,0.47,2,0.3380855348190176,99.6,-0.00038876840251226246,0.12213060688022424
0.88,22,4.1,0.47,5,0.34746047436345895,99.7,0.004760660357989201,0.13248631922411913
0.88,22,4.1,0.47,7,0.36372585258397494,99.9,0.00015990928805209077,0.12931991572873566
0.88,22,4.1,0.47,6,0.40817073433074963,100,-0.003193466497762306,0.12717551056304355
0.88,22,4.1,0.47,8,0.3733052642621775,100,0.00599403944956213,0.12914489267346885
0.88,22,4.1,0.47,9,0.3244606801009493,99.6,0.0005788108026244536,0.13059756529334782
0.88,22,4.1,0.47,10,0.3574161622840156,99.9,-0.010452932238811946,0.13077305048036536
0.88,22,4.1,0.65,1,0.3018908564627155,99.5,0.00018225046780035605,0.12922760205650852
0.88,22,4.1,0.65,2,0.2691081966004393,97.9,0.0007352253079329845,0.13314821459508647
0.88,22,4.1,0.65,3,0.3128129778685139,99,0.002604202591434408,0.13213157341499668
0.88,22,4.1,0.65,4,0.35453801497571286,99.7,-0.0008925444566556685,0.13010681811634245
0.88,22,4.1,0.65,5,0.2478714993096612,97,0.00574748568552196,0.13127425750679564
0.88,22,4.1,0.65,7,0.2731821138678313,98.1,0.00294596766225602,0.1269119734827518
0.88,22,4.1,0.65,6,0.3455715935040519,99.7,0.004645757579220367,0.13187555671710555
0.88,22,4.1,0.65,8,0.3808621313812872,99.9,-0.008128667378867822,0.13449315031039794
0.88,22,4.1,0.65,9,0.34978972548344056,99.8,-0.007872557060346059,0.12438903356671749
0.88,22,4.1,0.65,10,0.282483872326729,99.2,-0.0035583656693648795,0.12603228314792506
0.88,22,6,0.3,1,0.06002411026826025,67.8,-0.007352525976778985,0.1322022343725076
0.88,22,6,0.3,2,0.08394876074894358,74.5,-0.0022419579517693414,0.13326792861373854
0.88,22,6,0.3,3,-0.002309347656018525,48.7,-0.0006342166585211947,0.12882394967034433
0.88,22,6,0.3,4,0.09674967665780117,73.8,0.004374338275523339,0.13380306514978388
0.88,22,6,0.3,5,0.05349508691140666,63.7,0.003914640154761793,0.1263785473132627
0.88,22,6,0.3,6,0.06765647757677523,69.1,0.0014194294621815821,0.127238860305523
0.88,22,6,0.3,7,0.07722077828970841,72.9,-0.0014441265010804469,0.12735995124796679
0.88,22,6,0.3,8,0.07011962758507326,70.7,-0.0022478506449604076,0.12802293123331265
0.88,22,6,0.3,9,0.09219531099711156,74.6,0.003635655386519813,0.13033551643539332
0.88,22,6,0.3,10,0.0638132025549726,69.2,-0.006487394041213341,0.13044043089357563
0.88,22,6,0.47,1,0.09480381845718858,74.8,-0.0027617046935893203,0.1371702581055876
0.88,22,6,0.47,2,0.036694995234525504,63.4,-0.006108942423272676,0.12632383693761512
0.88,22,6,0.47,3,0.007868562101687997,52.2,-0.0011651894500912128,0.12958254434989244
0.88,22,6,0.47,4,0.08582912369129317,73,0.0030948741296841567,0.1312535763637888
0.88,22,6,0.47,5,0.05843218883843779,65.7,-0.0008357441154084905,0.1324000596426778
0.88,22,6,0.47,6,0.07906108772533223,72.5,0.0003172755203455971,0.12509766453122836
0.88,22,6,0.47,7,0.06745993766604658,69.9,-0.0009549549886834382,0.12885586859470316
0.88,22,6,0.47,8,0.08453559818375633,73.6,-0.0029808802218861,0.13237958376289824
0.88,22,6,0.47,9,0.051818524009981486,66.5,0.00034268538043475864,0.13275371019504123
0.88,22,6,0.47,10,0.05647520330471516,67.8,-0.002762320915993334,0.1274133703915908
0.88,22,6,0.65,1,0.03632486423085553,58.4,0.006945058877264415,0.13504742239647682
0.88,22,6,0.65,2,-0.0022788502737214333,51.8,-0.004203521583936205,0.12607274861792359
0.88,22,6,0.65,3,-0.006246477817845687,50.5,-0.003201815001947625,0.13123347546551084
0.88,22,6,0.65,4,0.09081717978077314,76.3,0.002778028346176813,0.12355179966905872
0.88,22,6,0.65,5,-0.04138417418830276,32.7,0.016992380562924334,0.13572427302045104
0.88,22,6,0.65,6,0.07032485852869949,71,0.001293873716307903,0.1290697138321052
0.88,22,6,0.65,7,-0.0025213816547396645,48.4,-0.0025250360309070283,0.12657138928404496
0.88,22,6,0.65,8,0.08501937648374142,73,0.0009076642714113286,0.1323122054253601
0.88,22,6,0.65,9,0.06891222735606893,69.5,0.0031881117804075042,0.12783297098276772
0.88,22,6,0.65,10,0.006579536731891714,51.5,-0.005273395294488867,0.13455397060882499
0.88,25,3,0.3,1,0.05934980327255685,67.5,-0.000525124167748578,0.12884441021979381
0.88,25,3,0.3,2,-0.08292681869408074,26.6,0.0007914885763481734,0.12883756849507036
0.88,25,3,0.3,3,-0.12961811190493766,17.3,0.0031389549920332435,0.13146856104328905
0.88,25,3,0.3,4,-0.15476463510324479,12.3,-0.001682410929498382,0.12914176842158398
0.88,25,3,0.3,5,-0.07499940319626604,28,0.002713096522704606,0.1340899861757716
0.88,25,3,0.3,6,-0.006930815937113744,49.6,-0.003340889667720703,0.1309587366894246
0.88,25,3,0.3,7,0.3639050174594973,99.9,-0.009076485189753285,0.12366761003339456
0.88,25,3,0.3,8,0.09052600119577403,75.2,-0.003968874651779339,0.13219966815806208
0.88,25,3,0.3,9,-0.09402937270743109,24.7,0.005053150737874888,0.13384933365703697
0.88,25,3,0.3,10,0.11065428379706879,81.5,-0.008023816392025571,0.13347471170771202
0.88,25,3,0.47,1,0.03340960866303892,60.3,0.0028506240853603403,0.1285633218962936
0.88,25,3,0.47,2,-0.05440312816124091,35.9,0.0016623588865523394,0.12553278512876867
0.88,25,3,0.47,3,-0.03582373630425156,39.9,-0.0001734105706892149,0.1315065182102613
0.88,25,3,0.47,4,0.007990212682406928,52.8,0.0036188152296764216,0.13236477367657903
0.88,25,3,0.47,5,-0.055023380533459246,32.4,-0.000025513456939356278,0.1260070871722067
0.88,25,3,0.47,6,0.0017196520416311292,53.2,-0.005440288920477465,0.12433090689835913
0.88,25,3,0.47,7,0.2915685183471926,99.5,-0.007084179006780213,0.12712604558561202
0.88,25,3,0.47,8,0.07663860398004886,72.7,-0.002009427183658423,0.12714739242383233
0.88,25,3,0.47,9,-0.06490509315495552,33.9,-0.002821866730933233,0.12905866976373467
0.88,25,3,0.47,10,0.11002116981295115,79.2,-0.005034046250122969,0.12914801646654422
0.88,25,3,0.65,1,-0.008929435740261981,50.5,-0.0011264912821602234,0.13165012306532117
0.88,25,3,0.65,2,-0.18318014839923852,6.5,-0.002591098524119904,0.12863420054050026
0.88,25,3,0.65,3,0.030855129401301473,56.8,0.003931745732394986,0.12814260761064186
0.88,25,3,0.65,4,0.09933345344510894,77.2,-0.002345538033509285,0.12903027645583443
0.88,25,3,0.65,5,-0.02970836264645607,40.9,0.0035566355475937675,0.13038329272927585
0.88,25,3,0.65,6,0.01760977343929911,54.8,-7.582356936191304e-7,0.131910227663775
0.88,25,3,0.65,7,0.2636561780980382,99.4,0.0001347009098408629,0.1333946603987856
0.88,25,3,0.65,8,0.046885890170922186,64.5,-0.00046179388843401245,0.13089355724273627
0.88,25,3,0.65,9,-0.15522433449046144,11,0.00037312672146208283,0.1268206537757376
0.88,25,3,0.65,10,0.14789104200354944,88.2,0.0019185698163886634,0.12577270664660398
0.88,25,4.1,0.3,1,0.32904110126571245,99.9,-0.00185994870682501,0.12910162127052918
0.88,25,4.1,0.3,2,0.2692846234253737,98.7,0.0011119874761218623,0.1265562273614059
0.88,25,4.1,0.3,3,0.2514175225523297,97.6,0.002740299464520659,0.13081857384560003
0.88,25,4.1,0.3,4,0.2211871914871617,96.3,-0.0058037527985062825,0.12711182836286225
0.88,25,4.1,0.3,5,0.286645297690187,99.2,0.004013126601168477,0.12720008266011046
0.88,25,4.1,0.3,6,0.2959238157838469,99.1,-0.00031863119297620185,0.12707500295824153
0.88,25,4.1,0.3,7,0.40683820983641344,100,-0.004393598045915168,0.1312828332333137
0.88,25,4.1,0.3,8,0.3221602606284401,99.3,-0.0027909677178556396,0.13155537900283418
0.88,25,4.1,0.3,9,0.29540047000737063,99.3,-0.00019660151245535744,0.13187929391428144
0.88,25,4.1,0.3,10,0.3038962187471703,99.4,-0.001746485592645134,0.12987944828304046
0.88,25,4.1,0.47,1,0.35102930616064426,99.8,0.001802142724225787,0.1280573129798247
0.88,25,4.1,0.47,2,0.30351873706722055,99.2,-0.007287010617975234,0.1279011931204881
0.88,25,4.1,0.47,3,0.24971410435803484,97.4,-0.006238658003205705,0.12907926315908866
0.88,25,4.1,0.47,4,0.24832673262609098,97.1,-0.00808110256762945,0.13241430801249718
0.88,25,4.1,0.47,5,0.3160075415681199,99.4,0.0039030251335529587,0.12742638237692505
0.88,25,4.1,0.47,6,0.31961314467044255,99.2,-0.008468891354007522,0.13065387751774482
0.88,25,4.1,0.47,7,0.39348162838208256,99.9,0.002983414972818105,0.12996516179763165
0.88,25,4.1,0.47,8,0.3367829982113718,99.6,-0.002607371322401511,0.12926618765799355
0.88,25,4.1,0.47,9,0.32431754807765,99,0.005276789080263329,0.1296071449782886
0.88,25,4.1,0.47,10,0.3228849877306272,99.4,-0.0010978526737541777,0.12873974372748337
0.88,25,4.1,0.65,1,0.3588033226328088,99.7,0.00312118188083958,0.13553277249940893
0.88,25,4.1,0.65,2,0.23162722839215455,96.7,-0.0024574947167501403,0.12983419376117517
0.88,25,4.1,0.65,3,0.27151325985694175,97.9,0.0008336450837130331,0.13249498082105163
0.88,25,4.1,0.65,4,0.2984070541549869,98.7,-0.00026994700767402616,0.13255376939346586
0.88,25,4.1,0.65,5,0.3368515789944844,99.7,-0.0004043795333610794,0.13045247184194103
0.88,25,4.1,0.65,6,0.3516940539702464,99.7,0.003842710598437837,0.13308634665512944
0.88,25,4.1,0.65,7,0.4180155891044023,99.9,-0.002204098705685943,0.13303849296666204
0.88,25,4.1,0.65,8,0.36180683708211414,99.9,-0.0033812218773041003,0.1307311498741991
0.88,25,4.1,0.65,10,0.35008361447067055,99.9,0.005814803318587204,0.131830182858644
0.88,25,4.1,0.65,9,0.2999978572882809,99.1,-0.0015462821778859405,0.1290671506239897
0.88,25,6,0.3,1,-0.35511878657134816,0.4,0.0015177535155685526,0.130875151827788
0.88,25,6,0.3,2,-0.3484944440392496,0.2,-0.0001410007949680331,0.12046164465024015
0.88,25,6,0.3,3,-0.3607528724308009,0.2,0.007915735919290713,0.12841244626604784
0.88,25,6,0.3,4,-0.3487424812595315,0.1,0.0077827905990789,0.13011674387607067
0.88,25,6,0.3,5,-0.37891561406297475,0.3,-0.002067526029220367,0.12875652474073976
0.88,25,6,0.3,6,-0.3843362646512604,0.2,-0.0011848872213529671,0.12574156216679985
0.88,25,6,0.3,7,-0.2940091830794919,0.8,0.001256431926050416,0.12091731141962213
0.88,25,6,0.3,8,-0.31792413730308855,0.7,-0.0018532384828460872,0.1229605421675084
0.88,25,6,0.3,10,-0.3602762187120293,0.4,0.005020558408942977,0.1329968401975233
0.88,25,6,0.3,9,-0.39995830531809823,0,0.002677003418971159,0.1301545852262024
0.88,25,6,0.47,1,-0.3448769308089037,0.2,0.0007176933556567722,0.13181775447735908
0.88,25,6,0.47,2,-0.3351389567602782,0.7,0.0002533237108190629,0.13487610750381435
0.88,25,6,0.47,3,-0.3381366435163616,0.3,-0.001452616621398552,0.13141699357641415
0.88,25,6,0.47,4,-0.3398164662788975,0.7,-0.004579538054178103,0.12952475756629203
0.88,25,6,0.47,5,-0.3626466155728588,0.7,0.002127086324647787,0.13201455673818918
0.88,25,6,0.47,6,-0.3857944865140499,0.1,0.001739464621401664,0.13054449467780932
0.88,25,6,0.47,7,-0.2861807974063292,1.1,0.003861142877717782,0.1313118640007304
0.88,25,6,0.47,8,-0.3284310453042674,0.6,-0.00023864856766373383,0.133678860360738
0.88,25,6,0.47,9,-0.3771812861491522,0.2,-0.00009340026469389178,0.1286688812519881
0.88,25,6,0.47,10,-0.34260314529382097,0.4,-0.0035697782717534544,0.12997467213270872
0.88,25,6,0.65,1,-0.3320882970303121,0.6,0.002833800849613002,0.1285503877976835
0.88,25,6,0.65,2,-0.31140347679117336,0.7,-0.0069454824191587695,0.1280029419397352
0.88,25,6,0.65,3,-0.30980367288358024,0.7,0.002393814555260321,0.1316947599043551
0.88,25,6,0.65,4,-0.31646436265625494,0.3,-0.005037374551030161,0.12497846641595407
0.88,25,6,0.65,5,-0.3475035609063544,0.4,-0.0023572246108696316,0.12908728441367032
0.88,25,6,0.65,6,-0.3402663130587025,0.4,-0.005328039228089326,0.12750851537058217
0.88,25,6,0.65,7,-0.28566517300171523,1.9,-0.002735710990801967,0.1319932017602021
0.88,25,6,0.65,8,-0.30589949742545164,0.4,0.006584124548467324,0.1330719596946627
0.88,25,6,0.65,9,-0.3355548081957642,0.7,-0.0056886312792729585,0.1305037997565149
0.88,25,6,0.65,10,-0.30688378690163964,0.3,0.007019205061763422,0.13074385889582316
0.88,28,3,0.3,1,0.037010262542643266,61.2,0.0006450046670913082,0.12950959037251603
0.88,28,3,0.3,2,0.18932599496475375,92.7,0.00046422590280758994,0.13181981053278666
0.88,28,3,0.3,3,-0.23285301636209307,4.1,0.001845082210334657,0.13108488106459273
0.88,28,3,0.3,4,-0.045312342573359546,35.6,0.002414916334577517,0.12727923653383774
0.88,28,3,0.3,5,-0.1816286699885797,7.5,-0.003744754129591099,0.12517192393776458
0.88,28,3,0.3,6,-0.00953279661838763,48.7,-0.007459452568080795,0.1288605886285221
0.88,28,3,0.3,7,0.2812643490952474,98.6,-0.006413098261532018,0.1314848724409149
0.88,28,3,0.3,8,-0.06568546445733821,31.5,0.0010829550988150894,0.1296763455890726
0.88,28,3,0.3,9,0.04999941943260481,64.4,0.0015001690924497295,0.13467311324522907
0.88,28,3,0.3,10,0.013285135991203277,54,0.0003108176309193148,0.13426229656163793
0.88,28,3,0.47,1,-0.024863686241008324,41.9,0.0031061509436248933,0.13368689062528133
0.88,28,3,0.47,2,0.24943161386223853,97.4,-0.003491010464508819,0.13268478837524128
0.88,28,3,0.47,3,-0.2133871609298731,5.6,0.0000619148975768355,0.1272724111439981
0.88,28,3,0.47,4,-0.019490719861395736,45.5,-0.007065816817936968,0.13359038455635777
0.88,28,3,0.47,6,0.064784931810289,71.1,-0.007940619987918748,0.1251356803301828
0.88,28,3,0.47,5,-0.1636582345554571,10.9,-0.0065258988342676155,0.13099827270340958
0.88,28,3,0.47,7,0.2873003844301245,98.7,0.0019469215279482594,0.1310763309386599
0.88,28,3,0.47,8,-0.08360388876706676,26.1,-0.004635252675824942,0.1237256345488094
0.88,28,3,0.47,9,0.059085507810691995,66.5,0.00075236896964629,0.13035753217064136
0.88,28,3,0.47,10,0.063615175216465,68.7,-0.004655794958337075,0.13202533524344487
0.88,28,3,0.65,1,-0.00840733928036722,48.1,0.0025464157813987224,0.1333291055604653
0.88,28,3,0.65,2,0.3247162364257835,99.3,-0.0013334738932165773,0.1295859393447602
0.88,28,3,0.65,4,0.04097944134791188,60.4,-0.005652569699603801,0.1320677875720245
0.88,28,3,0.65,3,-0.14449457728010012,14,-0.003650595073989374,0.12871570551198505
0.88,28,3,0.65,5,-0.0004379564347195727,46.7,0.0020722116412828077,0.13354318719032762
0.88,28,3,0.65,6,0.13374827515832888,88.5,-0.00890631410347166,0.12383886848443088
0.88,28,3,0.65,7,0.27395200501218425,98.6,0.003567852981579211,0.1295776567392146
0.88,28,3,0.65,8,-0.09715604146524522,24.5,-0.0006462974743320629,0.13268980461965965
0.88,28,3,0.65,9,0.11308971544133659,80,-0.0014448469304126014,0.13550097310495846
0.88,28,3,0.65,10,0.15107628937318066,86.5,0.0007376419410702719,0.1338031512614159
0.88,28,4.1,0.3,1,0.058234727942889454,64.6,0.008158472498725854,0.12848135478228576
0.88,28,4.1,0.3,2,0.1556615757102851,89.1,-0.005456133687295647,0.12630317440236774
0.88,28,4.1,0.3,3,-0.22717599300431637,3.2,0.004345258395849154,0.12545894460765597
0.88,28,4.1,0.3,4,-0.03544891694207285,39.5,0.0011717064879215103,0.13183721480797797
0.88,28,4.1,0.3,5,-0.1862015078715758,9.1,-0.002645230121076542,0.1275865613297555
0.88,28,4.1,0.3,6,-0.03560439257810704,40.2,-0.005124736560796907,0.12876300070035646
0.88,28,4.1,0.3,7,0.2617757584539775,98.1,-0.0032033841256860324,0.13021401075186267
0.88,28,4.1,0.3,8,-0.061232716247595416,31.7,-0.0030340670373475106,0.12601032352080957
0.88,28,4.1,0.3,9,0.042431307733546274,64.2,-0.004859047302928757,0.1268615549067757
0.88,28,4.1,0.3,10,-0.022036780557431704,40.2,0.004617037748873926,0.12889518579743658
0.88,28,4.1,0.47,1,0.006233070505007541,51.9,0.0015683476202607066,0.1273771193652759
0.88,28,4.1,0.47,2,0.19704455341930352,92.4,0.00783441124039436,0.12812003400242492
0.88,28,4.1,0.47,3,-0.22723304409176748,3.3,0.005094697101109126,0.1310543964909167
0.88,28,4.1,0.47,4,-0.02747874476297118,38.1,0.0034305221426333245,0.12835842268224745
0.88,28,4.1,0.47,5,-0.12207797781121915,16,0.0031912222938125906,0.12866151301734471
0.88,28,4.1,0.47,6,0.003170953936555075,52.8,-0.0004878913940582339,0.12987910123835206
0.88,28,4.1,0.47,7,0.28901960119598125,98.2,-0.002193735120640195,0.12770283953455755
0.88,28,4.1,0.47,8,-0.08231713229621786,26.4,0.0034384256443012115,0.13203824480515827
0.88,28,4.1,0.47,9,0.04536164014236121,61,0.005376037144072808,0.12780912623253407
0.88,28,4.1,0.47,10,0.007784352862382034,53.6,-0.00634910896901927,0.12804468322227652
0.88,28,4.1,0.65,1,-0.010255027073059418,47.5,0.001970199640280117,0.13253801984843777
0.88,28,4.1,0.65,2,0.20531254640333046,94.4,0.0030772953764168264,0.12552253480083694
0.88,28,4.1,0.65,3,-0.1402574819942119,12.9,0.0005587637088864008,0.12484603410783399
0.88,28,4.1,0.65,4,0.003858759255957772,50.7,0.0009435405822738345,0.1310954089038559
0.88,28,4.1,0.65,5,-0.04382848547634398,36.7,-0.004658230460270151,0.132116661190849
0.88,28,4.1,0.65,6,0.04281289009490015,62.1,0.0006673191217413099,0.12860233929142645
0.88,28,4.1,0.65,7,0.20981824833558413,94.4,-0.005468334455398816,0.1307479435822069
0.88,28,4.1,0.65,8,-0.051672870745289604,35.1,-0.004966383887988019,0.12648416605903512
0.88,28,4.1,0.65,9,0.0641879631031592,67.5,0.007450025564437594,0.12582098727404958
0.88,28,4.1,0.65,10,0.05486796359772659,66.8,-0.004030536142656098,0.13094384455249888
0.88,28,6,0.3,1,-0.7684452053537296,0,-0.0020437033388477025,0.1324009439581573
0.88,28,6,0.3,2,-0.7705962604341492,0,-0.006310369255829272,0.13374794699900985
0.88,28,6,0.3,3,-0.7819487676199682,0,-0.001100355806859977,0.1326516853845805
0.88,28,6,0.3,4,-0.7438876813465959,0,-0.0027945294156330553,0.12789934153461655
0.88,28,6,0.3,6,-0.8176781285032708,0,-0.0007738700880494913,0.13198581304559465
0.88,28,6,0.3,5,-0.7535908653380007,0,0.004962927959783281,0.12577827869600247
0.88,28,6,0.3,7,-0.7566623254921654,0,-0.00046549552515752046,0.12926360640953405
0.88,28,6,0.3,8,-0.7703401950426436,0,0.0016269498546820952,0.1317054593292572
0.88,28,6,0.3,9,-0.7657524383616328,0,-0.007321755943079661,0.12877157103652992
0.88,28,6,0.3,10,-0.7674445153619684,0,-0.009199428029821065,0.12868103238559966
0.88,28,6,0.47,1,-0.7412505589103778,0,0.0018864798750805188,0.13091499040120716
0.88,28,6,0.47,2,-0.7330914890020405,0,-0.003260062590587839,0.1345701567135393
0.88,28,6,0.47,3,-0.7515827033180645,0,0.000674812504679028,0.12978716609562982
0.88,28,6,0.47,4,-0.6825127357736764,0,-0.004938355377843088,0.13195397267997183
0.88,28,6,0.47,5,-0.6882322727553829,0,-0.0003154904696026811,0.13067510714802558
0.88,28,6,0.47,6,-0.7808014334402416,0,0.00432890800839589,0.131442335964496
0.88,28,6,0.47,7,-0.7087958979259406,0,0.005810412957201513,0.1303185241360443
0.88,28,6,0.47,8,-0.7352933392586414,0,0.0002457155519136665,0.13735349889087364
0.88,28,6,0.47,9,-0.7078432882182555,0,0.0008768897079469244,0.1276416628175159
0.88,28,6,0.47,10,-0.706607434403429,0,0.004965556296858191,0.1245281995161576
0.88,28,6,0.65,1,-0.7354009325059012,0,0.007401681043640592,0.12862090902740103
0.88,28,6,0.65,2,-0.6492487927640643,0,0.0034383926478537374,0.12747292063096452
0.94,22,3,0.3,1,-0.02514435155964944,46.4,-0.008381170839027695,0.1271514614659532
0.94,22,3,0.3,2,0.23296318010987224,97,-0.008196728864432054,0.13271367773089404
0.88,28,6,0.65,3,-0.7045073204769148,0,0.0010866432034032213,0.1321834223667966
0.88,28,6,0.65,4,-0.6449232798355896,0,0.004437996792852419,0.1297062713791346
0.88,28,6,0.65,5,-0.6394483337143089,0,0.003251433936262442,0.12995038132276476
0.88,28,6,0.65,6,-0.7280153043920026,0,-0.0011306547116926697,0.130445402115216
0.88,28,6,0.65,7,-0.653079737156781,0,-0.0006480823323505704,0.12895027942924508
0.88,28,6,0.65,8,-0.6923380743794049,0,-0.0008556087422477458,0.12846245036913467
0.88,28,6,0.65,9,-0.6547724485610061,0,0.001094853870147375,0.12893937303545308
0.88,28,6,0.65,10,-0.6647550721820781,0,-0.0026317948780205528,0.12847255956249318
0.94,22,3,0.3,3,-0.18195109921698863,9,0.002624343583353092,0.13553034954278012
0.94,22,3,0.3,4,0.1438932550133056,87.8,-0.010016151747754672,0.13381402713348448
0.94,22,3,0.3,5,-0.14475216983588915,14,-0.00298539761012998,0.13324945098958266
0.94,22,3,0.3,7,-0.07540359343214818,26.4,-0.0006486202188772188,0.125086927466908
0.94,22,3,0.3,6,0.08198071699350201,72.8,-0.0006330896837010465,0.12457179411051487
0.94,22,3,0.3,8,-0.17040432553132048,9.5,0.0011025354310404813,0.12938466434784232
0.94,22,3,0.3,9,0.02983029051983192,58.3,0.001954603210175023,0.13494157239020935
0.94,22,3,0.3,10,-0.11982906909066615,21.3,-0.010825708860994356,0.12995680735277396
0.94,22,3,0.47,1,0.017519097505201007,52.9,0.00003375223314372344,0.1287354618066413
0.94,22,3,0.47,2,-0.029300209053625376,42,-0.002639376930785413,0.1292494881456212
0.94,22,3,0.47,3,-0.03643354122363525,41.2,0.0006435329225553531,0.128020611088824
0.94,22,3,0.47,4,0.1987151249784324,94.5,-0.004437409717158489,0.13320123933797845
0.94,22,3,0.47,5,0.008974762236088445,54.8,-0.005534742572260298,0.12573103365433036
0.94,22,3,0.47,6,0.10265416316659437,79,-0.005862332417646023,0.13125786394338768
0.94,22,3,0.47,7,-0.09864069023012206,22.8,-0.004158993634018022,0.12414846532931918
0.94,22,3,0.47,8,-0.10700094857866671,20.8,0.003542520734063133,0.13127816343117218
0.94,22,3,0.47,9,-0.05935835183745913,33.1,0.0002601248100745268,0.12998160623513164
0.94,22,3,0.47,10,-0.08779178997353347,26.2,-0.007829881230917263,0.12731616195594397
0.94,22,3,0.65,1,-0.06258835980816041,33.3,-0.004293545578532165,0.12741974698347738
0.94,22,3,0.65,2,-0.053591013500922456,36,-0.0030349808860816933,0.13372734748253554
0.94,22,3,0.65,3,0.04497858437351098,61.3,0.0025798667955447573,0.13027267548064628
0.94,22,3,0.65,4,0.05901041825530593,67.4,-0.0066460905241942855,0.13420884306571385
0.94,22,3,0.65,5,0.07039076401502237,70.7,-0.005810576770969373,0.13049165476799782
0.94,22,3,0.65,6,-0.03071805907361743,40.8,0.0002089614452096058,0.13007593251379557
0.94,22,3,0.65,7,-0.12498833551228611,18.1,-0.004274926394193034,0.12981566128139155
0.94,22,3,0.65,8,0.08544192656915679,74.3,0.0004861365119213571,0.12604033844588544
0.94,22,3,0.65,9,0.0778539310869351,72.2,-0.003276072083532882,0.13150789920201866
0.94,22,3,0.65,10,0.022901822357262236,59.6,-0.0056462827601946285,0.1291317641582441
0.94,22,4.1,0.3,1,0.4311070952871941,100,0.011525885168756555,0.1260217365219335
0.94,22,4.1,0.3,2,0.4670258941914355,100,0.00039512209593944067,0.13066653689141436
0.94,22,4.1,0.3,3,0.3665216301491553,99.9,0.006158023422942795,0.12777989855246638
0.94,22,4.1,0.3,4,0.4723509655587461,100,-0.0034944376383388444,0.13143464235442354
0.94,22,4.1,0.3,5,0.40770744896784605,99.9,-0.00012407440877651414,0.1267272080942551
0.94,22,4.1,0.3,6,0.46463177665700156,100,-0.006815603862957374,0.132360736790097
0.94,22,4.1,0.3,7,0.43275177539036475,100,0.001632780934668633,0.1306026446154557
0.94,22,4.1,0.3,8,0.44513972566413407,100,-0.0023470186251278334,0.12718434523961744
0.94,22,4.1,0.3,9,0.4443250695876159,100,0.00380373704306988,0.13431985663505738
0.94,22,4.1,0.3,10,0.4163987497501658,100,0.005531894037376202,0.13658858364476228
0.94,22,4.1,0.47,1,0.4524600129813365,100,-0.0011841968213982825,0.13068828000807037
0.94,22,4.1,0.47,2,0.4226530957967921,99.9,0.0014809695225434661,0.1320294196647663
0.94,22,4.1,0.47,3,0.4021478344797068,100,0.006810502539547834,0.13096590741137146
0.94,22,4.1,0.47,4,0.4429417120650485,100,-0.0036030656247063382,0.12353971009787028
0.94,22,4.1,0.47,6,0.4910855636605902,100,0.006085167035035329,0.1313675545182447
0.94,22,4.1,0.47,5,0.4244514941662526,100,-0.0021472348638837753,0.13058538825009028
0.94,22,4.1,0.47,7,0.4353833847596088,100,0.004213990648804533,0.12257263175032736
0.94,22,4.1,0.47,8,0.45509425325940966,100,-0.0028206604422804714,0.1292815111617425
0.94,22,4.1,0.47,9,0.3931936014019137,100,0.0033336925932561084,0.12857871788846914
