ventana,delta_struct,acoplamiento,error,lf,icr,irde,modo,plan,j,mezcla_nada,mezcla_preservar,mezcla_contexto,S_zona_voz,S_perturbacion,S_no_intervenir,S_contexto,V_nada,V_preservar,V_contexto,C_nada,C_preservar,C_contexto
941,0.02517390498708438,0.9645141705142125,0.03548582948578749,0.4075010859730399,0.9302875851227194,0.0012592440942943849,ZONA_VOZ,NADA,0.8649416043932522,0.5433239135385091,0.4566750864615546,0.0,0.664173372518825,0.06465628340724683,0.9402335824269912,0.9353437165927532,1.0,0.722250325791912,1.0,0.7298832087865044,1.0,0.7104706469184178
942,0.019921851813811335,0.9585549243775291,0.041445075622470906,0.4052803795033724,0.9188275430484105,0.001717694293352332,ZONA_VOZ,NADA,0.8651353161953298,0.5724546896339561,0.4275443103661077,0.0,0.64829286282041,0.11243417193355912,0.9394587352186808,0.8875658280664409,1.0,0.7215841138510117,1.0,0.7302706323906596,1.0,0.6801749550034688
943,0.020837708612193976,0.9570487082689553,0.04295129173104473,0.40311103809139537,0.9159422299992759,0.0018448134613653112,ZONA_VOZ,NADA,0.8657234984604074,0.5997643467972107,0.40023465320285323,0.0,0.6736353554455737,0.14422934653747702,0.9371060061583701,0.855770653462523,1.0,0.7209333114274186,1.0,0.7314469969208148,1.0,0.6312853037598116
944,0.0237385872362663,0.9572210853393888,0.042778914660611234,0.4011783788722177,0.9162722062183174,0.0018300355395398588,ZONA_VOZ,NADA,0.8663754977248335,0.625360523439049,0.3746384765610149,0.0,0.6977223810886902,0.07821689404998892,0.9344980091006662,0.9217831059500111,1.0,0.7203535136616652,1.0,0.7327509954496669,1.0,0.6714268904840578
945,0.025918688328590574,0.9614989768054499,0.038501023194550066,0.399924419907438,0.9244802823979271,0.001482328787027282,ZONA_VOZ,NADA,0.8658554538756573,0.649338540990734,0.35066045900933007,0.0,0.7535452702213891,0.009029928741003628,0.9365781844973707,0.9909700712589964,1.0,0.7199773259722314,1.0,0.7317109077513146,1.0,0.6890368479559854
946,0.02100727832213705,0.965349079124905,0.034650920875095026,0.3992326562387651,0.9318988445673021,0.0012006863174920963,ZONA_VOZ,NADA,0.8637325694145727,0.67179159446732,0.32820740553274413,0.0,0.7701115130649315,0.0009371860322117974,0.9450697223417095,0.9990628139677882,1.0,0.7197697968716296,1.0,0.7274651388291453,1.0,0.6830673221190641
947,0.05052999498248502,0.9688141712124144,0.03118582878758558,0.39900314132065223,0.9386008983419974,0.0009725559171686014,ZONA_VOZ,NADA,0.8700350009994773,0.6928099751498139,0.3071890248502503,0.0,0.8199227292483565,0.003452132609483053,0.9198599960020908,0.9965478673905169,1.0,0.7197009423961958,1.0,0.7400700019989546,1.0,0.64095489725278
948,0.06422414822544358,0.971932754091173,0.028067245908827032,0.3991503285445363,0.9446532784752525,0.0007877702929065677,ZONA_VOZ,NADA,0.8726221997931856,0.7124805315410347,0.28751846845902923,0.0,0.7665216867097068,0.014026392836217486,0.9095112008272579,0.9859736071637825,1.0,0.7197450985633609,1.0,0.7452443995863711,1.0,0.6741588970796387
949,0.023520775163955582,0.9747394786820557,0.025260521317944318,0.3996011796375435,0.9501170513013657,0.0006380939372543194,ZONA_VOZ,NADA,0.8620467873598641,0.7308863174787257,0.2691126825213383,0.0,0.7821180484294622,0.031088057211954394,0.9518128505605438,0.9689119427880456,1.0,0.719880353891263,1.0,0.7240935747197281,1.0,0.6463263097656713
950,0.031646717232162835,0.9772655308138501,0.022734469186149853,0.4002935094809657,0.9550479177168762,0.0005168560891759971,ZONA_VOZ,NADA,0.8634154287751388,0.7481063857933257,0.2518926142067383,0.0,0.7615012185999608,0.016157724333811404,0.9463382848994447,0.9838422756661886,1.0,0.7200880528442897,1.0,0.7268308575502775,1.0,0.6762570732196009
951,0.03440554807764523,0.9795389777324651,0.02046102226753488,0.401174539250005,0.9594966088971628,0.0004186534322325581,ZONA_VOZ,NADA,0.8635406494149592,0.7642156938711382,0.23578330612892567,0.0,0.799667137301929,0.012016297364585966,0.9458374023401632,0.987983702635414,1.0,0.7203523617750015,1.0,0.7270812988299185,1.0,0.6494516225303294
952,0.046290760927067943,0.9815850799592186,0.01841492004078138,0.4021996325259626,0.9635092691985456,0.0003391092801083717,ZONA_VOZ,NADA,0.8659633100766876,0.7792850941045035,0.22071390589556047,0.0,0.8064241984572694,0.017963923654765426,0.9361467596932496,0.9820360763452346,1.0,0.7206598897577887,1.0,0.7319266201533752,1.0,0.6386931099448955
953,0.03106579719929218,0.9834265719632967,0.016573428036703253,0.40333119183060934,0.9671278224434813,0.0002746785168877814,ZONA_VOZ,NADA,0.8617810896204275,0.7933813876634188,0.20661761233664525,0.0,0.7932095282433494,0.017093524490979613,0.9528756415182899,0.9829064755090204,1.0,0.7209993575491828,1.0,0.7235621792408551,1.0,0.6500482053634388
954,0.036972418674238186,0.9850839147669671,0.014916085233032894,0.4045376956910187,0.9703903191326133,0.00022248959867910196,ZONA_VOZ,NADA,0.8628342550397636,0.8065674244835194,0.19343157551654439,0.0,0.8477300338402312,0.00348772806502004,0.9486629798409453,0.9965122719349799,1.0,0.7213613087073056,1.0,0.7256685100795273,1.0,0.6186770176692971
955,0.03075568851767433,0.9865755232902704,0.013424476709729571,0.40579285877168,0.9733312631554709,0.0001802165749300717,ZONA_VOZ,NADA,0.8609418215508017,0.8189022359928613,0.1810967640072026,0.0,0.838089136483324,0.0033850042692088063,0.9562327137967933,0.9966149957307912,1.0,0.721737857631504,1.0,0.7218836431016034,1.0,0.6264821869710528
956,0.029288089084699594,0.9879179709612433,0.012082029038756659,0.4070748997784591,0.9759819173481801,0.00014597542569335915,ZONA_VOZ,PRESERVAR,0.8610612349667689,0.7667241900858242,0.2332748099142395,0.0,0.839113514068097,0.00168516087031427,0.9589837414193548,0.9983148391296858,1.0,0.7221224699335378,1.0,0.7205081292903226,1.0,0.6271925439622394
957,0.05068650499435401,0.989126173865119,0.01087382613488097,0.4083659037481086,0.9783705878250497,0.00011824009481162043,ZONA_VOZ,NADA,0.8652522937216354,0.7815757296420814,0.2184232703579822,0.0,0.7782187957398194,0.0054074953022359784,0.9389908251134584,0.9945925046977641,1.0,0.7225097711244326,1.0,0.7305045874432707,1.0,0.672558217636132
958,0.019374013170619264,0.9902135564786071,0.009786443521392907,0.40965126700619886,0.9805228874340116,9.57744767974132e-05,ZONA_VOZ,PRESERVAR,0.8614476900509298,0.7318565642307518,0.26814243576931174,0.0,0.7670374016567192,0.029987816183979703,0.9710291459936649,0.9700121838160203,1.0,0.7228953801018596,1.0,0.7144854270031675,1.0,0.6593810441090429
959,0.021419014635384946,0.9911922008307463,0.008807799169253672,0.4109192145309536,0.9824619789876986,7.757732620590566e-05,ZONA_VOZ,PRESERVAR,0.8616378821796431,0.6853373525109152,0.31466164748914854,0.0,0.8215725755310755,0.022650168581330513,0.9699618405746732,0.9773498314186695,1.0,0.7232757643592861,1.0,0.7150190797126634,1.0,0.622356787851942
960,0.0581464833917551,0.9920729807476717,0.007927019252328305,0.4121603807271509,0.9842087991295702,6.28376342267836e-05,ZONA_VOZ,NADA,0.8664031435876954,0.7053226604488407,0.2946763395512228,0.0,0.8179105277033032,0.01805359865175179,0.9343874256492182,0.9819464013482482,1.0,0.7236481142181452,1.0,0.7328062871753909,1.0,0.6294233390507807
961,0.04352653926549142,0.9928656826729045,0.007134317327095463,0.4133674457181441,0.9857822638295328,5.089848372369455e-05,ZONA_VOZ,NADA,0.8625875811123291,0.7240244008960118,0.2759745991040517,0.0,0.8310097152397944,0.014033524514960555,0.9496496755506834,0.9859664754850395,1.0,0.7240102337154433,1.0,0.7251751622246583,1.0,0.6225620557447
962,0.032196498465965485,0.9935791144056141,0.006420885594385917,0.41453482022764016,0.9871994565830443,4.1227771816192585e-05,ZONA_VOZ,PRESERVAR,0.862180223034146,0.6781077388142763,0.3218912611857871,0.0,0.8333449790092253,0.04428161224333885,0.9615893459728384,0.9557183877566612,1.0,0.7243604460682921,1.0,0.7192053270135808,1.0,0.5934705657736147
963,0.04243307932057067,0.9942212029650527,0.005778797034947325,0.4156583729655835,0.9884758004252765,3.3394495171116e-05,ZONA_VOZ,PRESERVAR,0.8623487559448375,0.6351335258347937,0.3648654741652697,0.0,0.8501015620407995,0.019469850916613934,0.9520333357974433,0.9805301490833861,1.0,0.724697511889675,1.0,0.7239833321012783,1.0,0.6023958845424078
964,0.037960388306700676,0.9947990826685474,0.005200917331452559,0.4167351951709351,0.9896252148781834,2.704954108860361e-05,ZONA_VOZ,PRESERVAR,0.8625102792756403,0.5949101058459003,0.40508889415416316,0.0,0.8289546919992229,0.0089199755066207,0.9570361232032998,0.9910800244933793,1.0,0.7250205585512806,1.0,0.7214819383983502,1.0,0.628808268444663
965,0.05879767679624145,0.9953191744016927,0.004680825598307292,0.41776339761233894,0.9906602589316672,2.191012828176882e-05,ZONA_VOZ,NADA,0.8658008201809699,0.6205479888832323,0.37945101111683116,0.0,0.8359059062676818,0.002243012243393492,0.9367967192761201,0.9977569877566065,1.0,0.7253290192837016,1.0,0.7316016403619399,1.0,0.6292565639668004
966,0.04522419347194084,0.9957872569615235,0.0042127430384765185,0.418741935917494,0.9915922611269552,1.774720390823237e-05,ZONA_VOZ,PRESERVAR,0.8628112903876242,0.5812980916530343,0.4187009083470291,0.0,0.8566833647490114,0.001478665751229822,0.9507535813958022,0.9985213342487702,1.0,0.7256225807752482,1.0,0.7246232093020988,1.0,0.613322509024684
967,0.020024526950816406,0.9962085312653711,0.003791468734628878,0.41967046060355045,0.9924314377659079,1.4375235165668304e-05,ZONA_VOZ,PRESERVAR,0.8629505690905326,0.544552355412752,0.4554466445873112,0.0,0.8267105245116155,0.0007693801408641661,0.9762599266824146,0.9992306198591359,1.0,0.7259011381810652,1.0,0.7118700366587927,1.0,0.6379391382639298
968,0.01800237485959902,0.996587678138834,0.0034123218611660233,0.4205491886225724,0.9931870002181521,1.1643940484191553e-05,ZONA_VOZ,PRESERVAR,0.8630823782933859,0.5101485767987721,0.4898504232012912,0.0,0.8422916578430442,0.0028319459017439514,0.9786467331765213,0.997168054098256,1.0,0.7261647565867717,1.0,0.7106766334117394,1.0,0.623617922413995
969,0.03126089573652361,0.9969289103249506,0.003071089675049432,0.42137879362539143,0.9938672522416934,9.431591792195226e-06,ZONA_VOZ,PRESERVAR,0.8632068190438087,0.47793529215013764,0.5220637078499256,0.0,0.8495064692386279,0.0020520790829806055,0.9657640196025562,0.9979479209170194,1.0,0.7264136380876174,1.0,0.7171179901987219,1.0,0.6185479534344152
970,0.038542098838094015,0.9972360192924555,0.0027639807075444667,0.4221603124903269,0.9944796781742627,7.63958935167801e-06,ZONA_VOZ,PRESERVAR,0.863324046873549,0.44777105300903286,0.5522279469910302,0.0,0.8428157125171506,0.000645354009048069,0.9588004500719783,0.9993546459909519,1.0,0.726648093747098,1.0,0.7205997749640107,1.0,0.6251666113781362
971,0.02719513027230848,0.99751241736321,0.0024875826367900533,0.42289506596574505,0.9950310227937947,6.1880673748593544e-06,ZONA_VOZ,PRESERVAR,0.8634342598948618,0.4195237490629588,0.5804752509371044,0.0,0.8178965819310905,0.0011568912135959612,0.9703849372247721,0.998843108786404,1.0,0.7268685197897236,1.0,0.7148075313876139,1.0,0.6446415323628911
972,0.018625784737654114,0.9977611756268889,0.00223882437311107,0.42358459154205275,0.9955273635883515,5.012334573636176e-06,ZONA_VOZ,PRESERVAR,0.863537688731308,0.39306997618779715,0.6069290238122661,0.0,0.785685510135965,0.00088614175506651,0.9791770907500739,0.9991138582449335,1.0,0.7270753774626159,1.0,0.7104114546249631,1.0,0.6706540643116681
973,0.058997298032935554,0.9979850580642,0.0020149419357999854,0.424230586903654,0.9959741761194046,4.059991004645393e-06,ZONA_VOZ,NADA,0.8652233409597075,0.43132521969753235,0.5686737803025308,0.0,0.8472444517571462,0.002451668847334176,0.93910663616117,0.9975483311526658,1.0,0.7272691760710962,1.0,0.7304466819194151,1.0,0.6199979366316821
974,0.036872170888550514,0.99818655225778,0.0018134477422200312,0.424834862518321,0.9963763931082738,3.288592713762929e-06,ZONA_VOZ,PRESERVAR,0.8637252293777482,0.4041488562740938,0.5958501437259693,0.0,0.8533566143195584,0.005590479964906524,0.961381247124278,0.9944095200350935,1.0,0.7274504587554963,1.0,0.7193093764378611,1.0,0.6122832765759373
975,0.040976770615525696,0.998367897032002,0.0016321029679979837,0.4253993021035917,0.9967384578241022,2.6637600981478273e-06,ZONA_VOZ,PRESERVAR,0.8638098953155388,0.3786939095766747,0.6213050904233883,0.0,0.8289642607418913,0.0057406281642415485,0.9574580047254169,0.9942593718357584,1.0,0.7276197906310775,1.0,0.7212709976372915,1.0,0.6316620260586695
976,0.023243967398536014,0.9985311073288018,0.0014688926711982075,0.4259258298700758,0.997064372303283,2.1576456794998054e-06,ZONA_VOZ,PRESERVAR,0.8638888744805113,0.3548501951762263,0.6451488048238366,0.0,0.8164713152781428,0.003089712746025743,0.975321282823627,0.9969102872539742,1.0,0.7277777489610228,1.0,0.7123393585881865,1.0,0.6440422063060627
977,0.03931989153252196,0.9986779965959216,0.001322003404078398,0.42641638358246475,0.9973577408848436,1.7476930003948718e-06,ZONA_VOZ,PRESERVAR,0.8639624575373697,0.3325147161101433,0.6674842838899195,0.0,0.8535715749727801,0.0007338679574092637,0.9594100860938537,0.9992661320425907,1.0,0.7279249150747394,1.0,0.7202949569530732,1.0,0.6164822588601075
978,0.02719980135896153,0.9988101969363294,0.001189803063670558,0.42687289260285866,0.9976218095039892,1.4156313303198462e-06,ZONA_VOZ,PRESERVAR,0.8640309338904288,0.31159117996237046,0.6884078200376925,0.0,0.828379278450189,0.00031236398066409276,0.9716427579843561,0.9996876360193359,1.0,0.7280618677808576,1.0,0.714178621007822,1.0,0.637015449657251
979,0.033342125289460636,0.9989291772426965,0.0010708227573035245,0.42729726018972974,0.9978595011467705,1.146661377559123e-06,ZONA_VOZ,PRESERVAR,0.8640945890284595,0.2919895494967413,0.7080094505033216,0.0,0.8351966584776965,0.0010557104413378485,0.9656227554597726,0.9989442895586621,1.0,0.728189178056919,1.0,0.7171886222701136,1.0,0.6308925338206386
980,0.022945602546689512,0.9990362595184268,0.0009637404815732165,0.42769134942121595,0.9980734478325693,9.287957158229751e-07,ZONA_VOZ,PRESERVAR,0.8641537024131825,0.2736256245056746,0.7263733754943884,0.0,0.8338136398495314,0.003273263816756806,0.9761127705777856,0.9967267361832431,1.0,0.7283074048263648,1.0,0.7119436147111071,1.0,0.6300031506852937
981,0.03693510566773764,0.9991326335665841,0.0008673664334158948,0.4280569721950421,0.998266019457698,7.523245298166099e-07,ZONA_VOZ,PRESERVAR,0.8642085458292563,0.2564206526756943,0.7435783473243687,0.0,0.8337845984078059,0.0017219708347261389,0.9622295641697174,0.9982780291652739,1.0,0.7284170916585126,1.0,0.7188852179151413,1.0,0.6314225475225017
982,0.04387596829292479,0.9992193702099257,0.0007806297900743164,0.4283958808305906,0.9984393498027205,6.093828691514714e-07,ZONA_VOZ,PRESERVAR,0.8642593821245885,0.24030096740995138,0.7596980325901116,0.0,0.8717410370451518,0.00017866626381393908,0.9553776528049187,0.9998213337361861,1.0,0.7285187642491772,1.0,0.7223111735975407,1.0,0.602446370726446
983,0.026978209760820694,0.9992974331889332,0.0007025668110668404,0.4287097618627298,0.9985953599779903,4.936001240126294e-07,ZONA_VOZ,PRESERVAR,0.8643064642794095,0.22519765068365533,0.7748013493164075,0.0,0.8693002308973068,0.0002770898202763618,0.9723381774229124,0.9997229101797236,1.0,0.728612928558819,1.0,0.7138309112885437,1.0,0.6043104344439058
984,0.05040311174543337,0.9993676898700399,0.000632310129960123,0.4290002316730267,0.9987357795561802,3.9981610045018767e-07,ZONA_VOZ,PRESERVAR,0.8643500347509541,0.2110462191394284,0.7889527808606345,0.0,0.844199963854562,0.00052657976443758,0.9489964485227447,0.9994734202355624,1.0,0.728700069501908,1.0,0.7255017757386277,1.0,0.6241661071283565
985,0.0399940209365425,0.9994309208830359,0.0005690791169641329,0.4292688336529162,0.998862165617113,3.2385104136467727e-07,ZONA_VOZ,PRESERVAR,0.8643903250479374,0.19778633175496987,0.802212668245093,0.0,0.8029027042096049,0.0017797514581850801,0.9594596597086118,0.9982202485418149,1.0,0.7287806500958749,1.0,0.7202701701456942,1.0,0.6560760603199496
986,0.040078249590077226,0.9994878287947323,0.0005121712052676974,0.429517036636091,0.9989759199088081,2.623193435053659e-07,ZONA_VOZ,PRESERVAR,0.8644275554954136,0.18536151753437785,0.8146374824656849,0.0,0.8468677125328375,0.001299434958374783,0.9594301061300526,0.9987005650416252,1.0,0.7288551109908272,1.0,0.7202849469349737,1.0,0.6213363385111925
987,0.03282100672761084,0.9995390459152591,0.0004609540847408944,0.42974623437460585,0.9990783043091864,2.1247866823931565e-07,ZONA_VOZ,PRESERVAR,0.8644619351561909,0.17371892178664025,0.8262800782134228,0.0,0.8492622505786874,0.008114096976358596,0.9667331681647647,0.9918859030236414,1.0,0.7289238703123817,1.0,0.7166334159176175,1.0,0.6132875122583272
988,0.04055055164197618,0.9995851413237332,0.00041485867626678274,0.42995774586559193,0.9991704547551877,1.7210772127382724e-07,ZONA_VOZ,PRESERVAR,0.8644936618798388,0.16280906966003808,0.8371899303400248,0.0,0.8389561100671119,0.016022112303187543,0.9590514124299331,0.9839778876968125,1.0,0.7289873237596776,1.0,0.7204742937850335,1.0,0.6144152108734416
989,0.021212469426008268,0.9996266271913599,0.0003733728086401378,0.4301528163636656,0.9992533937899739,1.3940725423182494e-07,ZONA_VOZ,PRESERVAR,0.8645229224545499,0.15258564569953276,0.84741335430053,0.0,0.8172035624004721,0.007418038658127851,0.9784220779246393,0.9925819613418722,1.0,0.7290458449090997,1.0,0.7107889610376803,1.0,0.6395609152873072
